ID;Zorgfuncties;FinancieringsvormenZorg;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
1539;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2021;1378.0
1540;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2022;1476.0
1541;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2023;1586.0
1542;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2021;1378.0
1543;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2022;1476.0
1544;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2023;1586.0
1545;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2021;
1546;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2022;
1547;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2023;
1548;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2021;0.0
1549;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2022;0.0
1550;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2023;0.0
1551;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2021;9.0
1552;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2022;8.0
1553;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2023;6.0
1554;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2021;0.0
1555;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2022;0.0
1556;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2023;0.0
1557;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1558;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1559;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1560;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2021;0.0
1561;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2022;0.0
1562;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2023;0.0
1563;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2021;0.0
1564;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2022;0.0
1565;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2023;0.0
1566;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2021;9.0
1567;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2022;8.0
1568;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2023;6.0
1569;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2021;0.0
1570;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2022;0.0
1571;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2023;0.0
1572;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2021;9.0
1573;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2022;8.0
1574;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2023;6.0
1575;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2021;0.0
1576;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2022;0.0
1577;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2023;0.0
1578;HCR2: Gezondheidsbevord., multi sector;HF1: Overheid en soc. verzekering;2021;0.0
1579;HCR2: Gezondheidsbevord., multi sector;HF1: Overheid en soc. verzekering;2022;0.0
1580;HCR2: Gezondheidsbevord., multi sector;HF1: Overheid en soc. verzekering;2023;0.0
1581;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2021;0.0
1582;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2022;0.0
1583;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2023;0.0
1584;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2021;0.0
1585;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2022;0.0
1586;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2023;0.0
1587;HCR2: Gezondheidsbevord., multi sector;HF121a: Wlz, AWBZ;2021;0.0
1588;HCR2: Gezondheidsbevord., multi sector;HF121a: Wlz, AWBZ;2022;0.0
1589;HCR2: Gezondheidsbevord., multi sector;HF121a: Wlz, AWBZ;2023;0.0
1590;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2021;
1591;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2022;
1592;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2023;
1593;HCR2: Gezondheidsbevord., multi sector;HF122: Zorgverzekeringswet;2021;0.0
1594;HCR2: Gezondheidsbevord., multi sector;HF122: Zorgverzekeringswet;2022;0.0
1595;HCR2: Gezondheidsbevord., multi sector;HF122: Zorgverzekeringswet;2023;0.0
1596;HCR2: Gezondheidsbevord., multi sector;Vrijwillige financiering, eigen betaling;2021;0.0
1597;HCR2: Gezondheidsbevord., multi sector;Vrijwillige financiering, eigen betaling;2022;0.0
1598;HCR2: Gezondheidsbevord., multi sector;Vrijwillige financiering, eigen betaling;2023;0.0
1599;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige financieringsvormen;2021;0.0
1600;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige financieringsvormen;2022;0.0
1601;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige financieringsvormen;2023;0.0
1602;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1603;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1604;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1605;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZWH;2021;0.0
1606;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZWH;2022;0.0
1607;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZWH;2023;0.0
1608;HCR2: Gezondheidsbevord., multi sector;HF23: Financiering door ondernemingen;2021;0.0
1609;HCR2: Gezondheidsbevord., multi sector;HF23: Financiering door ondernemingen;2022;0.0
1610;HCR2: Gezondheidsbevord., multi sector;HF23: Financiering door ondernemingen;2023;0.0
1611;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2021;0.0
1612;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2022;0.0
1613;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2023;0.0
1614;HCR2: Gezondheidsbevord., multi sector;HF31: Directe eigen betalingen;2021;0.0
1615;HCR2: Gezondheidsbevord., multi sector;HF31: Directe eigen betalingen;2022;0.0
1616;HCR2: Gezondheidsbevord., multi sector;HF31: Directe eigen betalingen;2023;0.0
1617;HCR2: Gezondheidsbevord., multi sector;HF32: Eigen risico en bijdragen;2021;0.0
1618;HCR2: Gezondheidsbevord., multi sector;HF32: Eigen risico en bijdragen;2022;0.0
1619;HCR2: Gezondheidsbevord., multi sector;HF32: Eigen risico en bijdragen;2023;0.0
