ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
1594;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2014 4e kwartaal;186;124;109;106;24;82;3;3;0;0;0;107;102;84;18;5;2;3;2;14;11.7;63;66.4;58.7
1595;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2014;187;123;109;105;24;81;4;3;0;0;0;105;97;80;17;8;4;4;3;15;12.0;64;65.9;58.1
1596;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2015 1e kwartaal;189;122;107;103;22;81;4;3;0;1;0;105;100;84;16;5;3;3;2;16;12.9;67;64.8;56.4
1597;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2015 2e kwartaal;193;126;113;107;21;86;6;5;0;1;0;110;103;88;16;6;3;3;3;13;10.5;67;65.3;58.4
1598;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2015 3e kwartaal;190;123;108;103;18;85;5;3;0;2;0;102;92;75;17;10;5;5;6;15;12.5;66;65.0;56.8
1599;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2015 4e kwartaal;188;120;107;103;20;83;4;3;0;1;0;104;97;81;16;7;3;4;3;13;10.7;69;63.6;56.8
1600;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2015;190;123;109;104;20;84;5;4;0;1;0;105;98;82;16;7;3;4;4;14;11.7;67;64.7;57.1
1601;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2016 1e kwartaal;193;124;110;106;20;86;5;4;0;1;0;108;104;88;16;5;2;3;2;14;11.0;69;64.3;57.2
1602;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2016 2e kwartaal;195;129;116;112;22;90;4;3;0;0;0;113;105;85;20;8;5;3;3;13;10.3;66;66.3;59.5
1603;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2016 3e kwartaal;195;135;122;118;18;100;4;4;0;0;0;113;97;76;21;16;11;5;8;13;9.4;60;69.1;62.6
1604;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2016 4e kwartaal;194;130;116;112;19;93;4;4;0;0;0;114;106;87;19;8;3;5;2;14;10.5;64;66.8;59.8
1605;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2016;194;129;116;112;20;92;4;4;0;0;0;112;103;84;19;9;5;4;4;13;10.3;65;66.6;59.8
1606;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2017 1e kwartaal;196;129;118;114;22;92;4;4;0;0;0;115;108;91;17;7;2;4;3;11;8.7;67;65.9;60.1
1607;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2017 2e kwartaal;200;138;125;121;21;100;4;4;0;1;0;120;108;85;23;12;7;5;5;13;9.5;62;69.1;62.6
1608;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2017 3e kwartaal;199;144;130;127;18;109;3;3;0;1;0;123;110;87;23;13;6;7;7;13;9.4;56;72.0;65.2
1609;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2017 4e kwartaal;198;136;124;121;20;102;3;3;0;0;0;121;112;92;19;10;4;6;3;11;8.4;63;68.4;62.6
1610;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2017;199;137;124;121;20;100;4;3;0;0;0;120;109;89;21;10;5;5;5;12;9.0;62;68.8;62.6
1611;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2018 1e kwartaal;199;134;123;119;20;100;3;3;0;1;0;120;112;92;19;9;4;5;2;11;8.2;65;67.4;61.8
1612;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2018 2e kwartaal;198;142;132;129;19;109;3;3;0;0;0;129;116;93;22;13;7;5;4;9;6.6;57;71.4;66.7
1613;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2018 3e kwartaal;195;146;135;133;20;113;2;2;0;0;0;127;108;81;27;19;10;9;8;11;7.5;50;74.6;69.0
1614;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2018 4e kwartaal;197;136;129;127;19;108;2;2;0;0;0;127;116;91;25;11;6;5;2;7;5.0;61;68.8;65.4
1615;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2018;197;139;130;127;19;108;3;3;0;0;0;126;113;89;23;13;7;6;4;10;6.8;58;70.5;65.7
1616;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2019 1e kwartaal;197;129;120;117;19;98;3;3;0;0;0;118;111;89;22;7;3;4;2;9;7.1;69;65.2;60.6
1617;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2019 2e kwartaal;197;131;123;120;21;98;4;3;0;0;0;120;108;83;25;12;8;4;3;7;5.6;67;66.2;62.5
1618;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2019 3e kwartaal;193;132;124;121;22;99;3;2;0;0;0;120;104;77;27;17;10;7;3;9;6.5;61;68.5;64.0
1619;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2019 4e kwartaal;193;135;127;124;22;101;3;3;0;0;0;124;114;91;23;10;5;5;3;8;5.9;58;69.8;65.7
1620;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2019;195;132;123;120;21;99;3;3;0;0;0;121;109;85;24;12;7;5;3;8;6.3;64;67.4;63.2
1621;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2020 1e kwartaal;195;129;120;116;23;93;4;4;0;1;0;117;108;86;21;9;3;6;3;9;6.8;66;66.1;61.7
1622;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2020 2e kwartaal;198;129;114;111;23;89;3;3;0;0;0;111;98;79;19;13;6;7;3;15;11.4;69;65.2;57.8
1623;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2020 3e kwartaal;196;135;126;123;21;101;3;3;0;0;0;122;108;86;22;14;7;7;4;9;6.6;61;68.9;64.3
1624;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2020 4e kwartaal;197;134;124;121;25;96;3;3;0;0;0;122;113;93;19;9;4;5;2;10;7.8;63;68.0;62.7
1625;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2020;196;132;121;118;23;95;3;3;0;0;0;118;106;86;20;11;5;6;3;11;8.1;65;67.1;61.6
1626;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2021 1e kwartaal;175;134;119;116;8;108;2;1;0;1;0;113;102;81;21;11;7;4;6;16;11.6;41;76.6;67.7
1627;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2021 2e kwartaal;171;137;126;122;6;116;4;3;0;1;0;118;102;73;30;15;10;5;8;12;8.5;34;80.2;73.4
1628;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2021 3e kwartaal;167;133;122;121;8;113;2;2;0;0;0;112;91;60;32;21;12;9;10;11;8.4;33;80.0;73.3
1629;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2021 4e kwartaal;185;145;135;132;6;126;3;3;0;0;0;127;109;76;33;19;12;7;8;10;6.8;40;78.4;73.1
1630;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2021;175;137;125;123;7;116;3;2;0;1;0;117;101;72;29;16;10;6;8;12;8.8;37;78.8;71.9
1631;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2022 1e kwartaal;179;141;132;128;12;116;4;3;0;1;0;124;108;77;32;16;10;6;8;10;6.9;38;78.8;73.4
1632;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2003 1e kwartaal;18;12;9;9;5;4;0;0;0;0;0;5;2;1;1;3;1;2;4;3;;6;;
1633;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2003 2e kwartaal;14;10;9;8;6;3;0;0;0;0;0;4;1;1;1;3;1;2;4;2;;4;;
1634;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2003 3e kwartaal;27;19;15;14;7;8;1;0;0;0;0;9;5;4;2;4;2;2;6;4;;8;;
1635;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2003 4e kwartaal;18;14;10;10;5;6;0;0;0;0;0;5;2;1;1;4;1;3;5;3;;4;;
1636;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2003;19;14;11;11;6;5;0;0;0;0;0;6;3;2;1;3;1;2;5;3;;5;72.0;55.7
1637;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2004 1e kwartaal;17;15;10;10;4;6;0;0;0;0;0;6;2;1;1;4;1;2;4;5;;2;;
1638;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2004 2e kwartaal;15;11;8;8;3;5;0;0;0;0;0;5;2;2;1;2;1;1;3;3;;4;;
1639;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2004 3e kwartaal;22;15;13;13;5;8;0;0;0;0;0;9;5;4;1;4;1;3;5;2;;7;;
1640;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2004 4e kwartaal;12;9;8;7;3;4;0;0;0;0;0;4;2;1;1;3;2;1;3;2;;3;;
1641;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2004;16;13;10;10;4;6;0;0;0;0;0;6;3;2;1;3;1;2;4;3;;4;76.2;58.8
1642;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2005 1e kwartaal;11;8;6;6;2;4;0;0;0;0;0;4;2;1;1;2;1;2;2;2;;3;;
1643;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2005 2e kwartaal;7;5;4;4;2;2;0;0;0;0;0;2;1;1;0;1;0;1;2;1;;2;;
1644;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2005 3e kwartaal;18;12;9;8;3;5;0;0;0;0;0;6;4;3;1;2;1;1;2;3;;6;;
1645;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2005 4e kwartaal;11;7;6;5;3;3;0;0;0;0;0;3;2;1;1;2;1;1;2;2;;4;;
1646;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2005;12;8;6;6;3;3;0;0;0;0;0;4;2;1;1;2;1;1;2;2;;4;;
1647;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2006 1e kwartaal;10;7;4;4;2;2;0;0;0;0;0;2;1;0;0;1;0;1;2;3;;3;;
1648;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2006 2e kwartaal;9;7;5;5;2;3;0;0;0;0;0;3;1;1;0;2;1;1;2;2;;2;;
1649;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2006 3e kwartaal;14;9;6;6;2;4;0;0;0;0;0;3;2;2;1;1;0;0;2;3;;5;;
1650;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2006 4e kwartaal;9;7;6;6;2;4;0;0;0;0;0;3;2;1;1;1;0;1;3;1;;2;;
1651;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2006;11;8;5;5;2;3;0;0;0;0;0;3;2;1;1;1;0;1;2;2;;3;;
1652;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2007 1e kwartaal;9;6;6;5;2;3;0;0;0;0;0;3;2;2;1;1;0;0;2;0;;3;;
1653;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2007 2e kwartaal;9;6;6;5;2;3;0;0;0;0;0;3;2;1;0;2;1;1;2;1;;3;;
1654;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2007 3e kwartaal;14;9;8;8;3;5;0;0;0;0;0;6;3;2;1;2;1;1;2;1;;5;;
1655;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2007 4e kwartaal;12;10;7;7;3;4;0;0;0;0;0;4;2;1;1;3;1;1;3;2;;3;;
1656;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2007;11;8;7;6;3;4;0;0;0;0;0;4;2;2;1;2;1;1;2;1;;3;;
1657;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2008 1e kwartaal;9;7;6;6;2;4;0;0;0;0;0;4;2;1;1;2;1;1;2;1;;3;;
1658;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2008 2e kwartaal;8;5;4;4;2;2;0;0;0;0;0;3;2;1;1;2;1;1;1;1;;3;;
1659;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2008 3e kwartaal;13;10;8;8;3;4;0;0;0;0;0;6;3;2;1;3;2;2;1;2;;4;;
1660;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2008 4e kwartaal;6;4;4;4;2;2;0;0;0;0;0;2;1;0;1;1;1;0;2;0;;2;;
1661;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2008;9;6;5;5;2;3;0;0;0;0;0;4;2;1;1;2;1;1;2;1;;3;;
1662;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2009 1e kwartaal;8;6;5;5;3;2;0;0;0;0;0;3;2;1;1;1;0;0;2;1;;2;;
1663;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2009 2e kwartaal;7;5;4;4;2;2;0;0;0;0;0;3;2;1;1;1;1;0;1;1;;2;;
1664;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2009 3e kwartaal;10;7;6;5;2;3;0;0;0;0;0;4;3;2;1;1;1;1;1;1;;4;;
1665;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2009 4e kwartaal;7;5;4;4;1;3;0;0;0;0;0;3;1;1;0;1;1;1;1;1;;2;;
1666;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2009;8;6;5;5;2;2;0;0;0;0;0;3;2;1;1;1;1;1;2;1;;3;;
1667;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2010 1e kwartaal;7;4;3;3;1;2;0;0;0;0;0;2;1;0;1;1;0;0;1;1;;2;;
1668;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2010 2e kwartaal;5;3;2;2;1;1;0;0;0;0;0;2;1;0;1;1;0;0;0;1;;2;;
1669;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2010 3e kwartaal;9;6;5;5;2;3;0;0;0;0;0;3;2;2;1;1;0;1;2;1;;3;;
1670;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2010 4e kwartaal;8;6;4;4;1;3;0;0;0;0;0;3;1;1;0;2;1;1;2;2;;2;;
1671;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2010;7;5;4;4;1;2;0;0;0;0;0;2;1;1;1;1;1;0;1;1;;2;;
1672;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2011 1e kwartaal;6;4;3;3;1;2;0;0;0;0;0;2;1;1;0;1;1;1;1;1;;2;;
1673;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2011 2e kwartaal;6;3;2;2;1;2;0;0;0;0;0;2;1;1;0;1;0;1;0;1;;3;;
1674;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2011 3e kwartaal;10;5;5;5;2;3;0;0;0;0;0;4;2;2;1;1;1;1;1;1;;5;;
1675;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2011 4e kwartaal;8;5;4;4;1;2;0;0;0;0;0;3;2;1;1;1;0;1;1;1;;3;;
1676;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2011;8;4;4;3;1;2;0;0;0;0;0;3;2;1;1;1;0;1;1;1;;3;;
1677;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2012 1e kwartaal;5;4;2;2;1;2;0;0;0;0;0;2;1;0;1;1;1;1;0;1;;2;;
1678;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2012 2e kwartaal;6;3;3;3;1;2;0;0;0;0;0;2;1;0;1;1;1;0;1;1;;2;;
1679;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2012 3e kwartaal;10;6;5;5;2;3;0;0;0;0;0;4;2;2;1;2;1;1;1;1;;3;;
1680;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2012 4e kwartaal;7;5;4;4;1;3;0;0;0;0;0;3;2;2;0;1;1;0;1;1;;3;;
1681;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2012;7;4;4;4;1;2;0;0;0;0;0;3;2;1;1;1;1;0;1;1;;2;;
1682;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2013 1e kwartaal;9;5;4;3;1;3;0;0;0;0;0;3;3;2;0;1;0;0;0;1;;4;;
1683;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2013 2e kwartaal;8;4;3;3;0;3;0;0;0;0;0;3;3;2;1;1;0;0;0;1;;4;;
1684;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2013 3e kwartaal;9;6;5;4;1;3;1;1;0;0;0;4;3;2;1;1;1;0;1;1;;3;;
1685;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2013 4e kwartaal;9;5;4;4;1;3;0;0;0;0;0;3;2;2;0;1;0;1;1;1;;3;;
1686;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2013;9;5;4;4;1;3;0;0;0;0;0;3;3;2;1;1;0;0;1;1;;4;;
1687;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2014 1e kwartaal;6;3;2;2;0;2;0;0;0;0;0;2;1;1;1;1;0;0;1;0;;3;;
1688;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2014 2e kwartaal;7;4;3;3;1;1;0;0;0;0;0;2;1;1;0;1;0;0;1;1;;3;;
1689;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2014 3e kwartaal;8;5;5;4;1;3;0;0;0;0;0;4;3;2;1;0;0;0;1;0;;3;;
1690;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2014 4e kwartaal;8;4;4;4;1;3;0;0;0;0;0;3;3;2;1;1;0;0;0;0;;4;;
1691;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2014;7;4;3;3;1;2;0;0;0;0;0;3;2;2;1;1;0;0;1;1;;3;;
1692;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2015 1e kwartaal;6;4;3;2;0;2;0;0;0;0;0;3;1;1;0;1;0;1;0;1;;3;;
1693;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2015 2e kwartaal;4;2;2;2;0;1;0;0;0;0;0;2;1;1;1;0;0;0;0;1;;2;;
1694;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2015 3e kwartaal;9;7;6;6;1;4;0;0;0;0;0;5;4;3;1;1;0;1;1;1;;2;;
1695;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2015 4e kwartaal;12;7;5;5;1;4;0;0;0;0;0;5;3;1;1;2;1;0;1;2;;5;;
1696;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2015;8;5;4;4;1;3;0;0;0;0;0;3;2;2;1;1;1;0;0;1;;3;;
1697;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2016 1e kwartaal;8;3;3;3;0;2;0;0;0;0;0;2;1;1;0;1;1;0;0;0;;5;;
1698;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2016 2e kwartaal;7;4;3;3;0;3;0;0;0;0;0;3;2;1;0;1;1;0;0;1;;3;;
1699;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2016 3e kwartaal;8;5;4;4;1;4;0;0;0;0;0;4;3;2;1;1;0;0;1;1;;3;;
1700;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2016 4e kwartaal;9;6;6;5;1;4;0;0;0;0;0;5;3;2;1;2;1;1;1;0;;3;;
1701;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2016;8;5;4;4;1;3;0;0;0;0;0;3;2;1;1;1;1;0;1;1;;4;;
1702;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2017 1e kwartaal;8;4;4;4;1;3;0;0;0;0;0;3;2;1;1;1;0;1;1;0;;4;;
1703;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2017 2e kwartaal;6;4;4;4;1;2;0;0;0;0;0;3;2;1;1;1;0;1;1;1;;2;;
1704;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2017 3e kwartaal;8;6;5;5;1;4;0;0;0;0;0;5;3;2;2;2;1;1;0;1;;2;;
1705;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2017 4e kwartaal;10;6;6;6;2;4;0;0;0;0;0;5;4;3;1;2;1;1;1;0;;4;;
1706;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2017;8;5;5;5;1;3;0;0;0;0;0;4;3;1;1;1;1;1;1;0;;3;;
1707;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2018 1e kwartaal;11;6;6;6;2;4;0;0;0;0;0;5;3;2;1;2;1;1;1;0;;4;;
1708;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2018 2e kwartaal;10;6;6;6;2;3;0;0;0;0;0;4;2;1;1;2;1;1;2;0;;4;;
1709;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2018 3e kwartaal;12;7;7;6;1;5;0;0;0;0;0;6;4;3;2;2;1;1;0;0;;5;;
1710;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2018 4e kwartaal;10;6;5;5;1;4;0;0;0;0;0;5;2;1;1;2;1;1;1;1;;3;;
1711;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2018;11;6;6;6;2;4;0;0;0;0;0;5;3;2;1;2;1;1;1;0;;4;;
1712;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2019 1e kwartaal;9;5;4;4;1;3;0;0;0;0;0;4;3;1;2;2;1;1;0;1;;4;;
1713;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2019 2e kwartaal;9;4;4;4;1;3;0;0;0;0;0;4;2;1;1;1;1;0;0;0;;5;;
1714;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2019 3e kwartaal;13;9;8;8;1;6;0;0;0;0;0;7;5;3;2;2;1;0;1;1;;4;;
1715;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2019 4e kwartaal;13;8;8;7;1;6;1;1;0;0;0;7;3;2;1;4;2;1;1;0;;5;;
1716;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2019;11;7;6;6;1;5;0;0;0;0;0;5;3;2;1;2;1;1;1;1;;4;;
1717;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2020 1e kwartaal;11;7;6;6;1;5;0;0;0;0;0;5;4;2;1;2;0;1;1;1;;4;;
1718;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2020 2e kwartaal;8;4;4;4;1;3;0;0;0;0;0;4;3;3;1;0;0;0;1;0;;4;;
1719;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2020 3e kwartaal;10;7;5;5;0;4;1;1;0;0;0;5;3;2;1;2;1;0;1;1;;3;;
1720;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2020 4e kwartaal;8;6;5;5;1;4;0;0;0;0;0;4;3;2;1;1;1;1;1;1;;2;;
1721;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2020;9;6;5;5;1;4;0;0;0;0;0;4;3;2;1;1;1;1;1;1;;3;;
1722;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2021 1e kwartaal;29;24;19;19;0;19;1;1;0;0;0;19;16;11;6;2;1;1;1;4;;6;;
1723;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2021 2e kwartaal;31;26;24;24;1;24;0;0;0;0;0;24;20;9;11;4;2;1;1;2;;5;84.1;77.8
1724;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2021 3e kwartaal;35;29;26;25;1;24;1;0;0;1;0;23;16;11;5;6;4;2;3;3;;6;82.6;73.7
1725;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2021 4e kwartaal;16;12;12;12;1;11;0;0;0;0;0;10;8;5;3;2;1;1;2;1;;3;;
1726;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2021;28;23;20;20;1;19;0;0;0;0;0;19;15;9;6;4;2;1;2;3;11.2;5;82.1;72.9
1727;Totaal mannen en vrouwen;17 jaar;Volgt geen formeel onderwijs;2022 1e kwartaal;19;16;15;15;1;14;0;0;0;0;0;15;11;7;4;4;2;2;0;0;;4;;
1728;Totaal mannen en vrouwen;18 jaar;Totaal;2003 1e kwartaal;188;128;114;111;55;56;2;2;0;1;0;91;71;54;17;20;6;14;22;14;11.2;60;68.0;60.3
1729;Totaal mannen en vrouwen;18 jaar;Totaal;2003 2e kwartaal;189;127;116;114;55;59;2;2;0;0;0;94;74;57;17;20;7;13;22;11;8.5;62;67.0;61.3
1730;Totaal mannen en vrouwen;18 jaar;Totaal;2003 3e kwartaal;190;127;116;115;56;58;2;2;0;0;0;92;67;49;18;25;7;18;25;11;8.6;62;67.1;61.3
1731;Totaal mannen en vrouwen;18 jaar;Totaal;2003 4e kwartaal;190;131;117;115;58;57;2;2;0;0;0;96;75;57;18;21;7;14;21;14;11.0;59;68.8;61.2
1732;Totaal mannen en vrouwen;18 jaar;Totaal;2003;189;128;116;114;56;58;2;2;0;0;0;93;72;54;17;21;7;15;22;13;9.9;61;67.7;61.0
1733;Totaal mannen en vrouwen;18 jaar;Totaal;2004 1e kwartaal;191;127;114;112;56;56;2;2;0;0;0;96;77;60;16;20;7;13;18;13;10.5;64;66.5;59.6
1734;Totaal mannen en vrouwen;18 jaar;Totaal;2004 2e kwartaal;192;129;113;110;54;56;3;3;0;0;0;95;74;57;17;21;10;11;18;16;12.2;64;66.9;58.8
1735;Totaal mannen en vrouwen;18 jaar;Totaal;2004 3e kwartaal;193;132;116;113;54;59;3;2;0;0;0;92;70;53;17;22;8;14;24;16;11.8;62;68.1;60.1
1736;Totaal mannen en vrouwen;18 jaar;Totaal;2004 4e kwartaal;194;134;120;118;59;58;2;2;0;0;0;100;80;63;17;20;7;12;20;14;10.6;60;69.1;61.8
