ID;TypeZelfstandige;Geslacht;BedrijfstakkenBranchesSBI2008;Kenmerken;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
2935;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 3e 10%-groep;2018;23.0;18.1;16.4;16.9;15.0;18.9;19.0;19.7;45.6;9.2;33.7;19.6;18.3;12.0;7.7;18.9;19.0;25.1;31.7;7.6
2936;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 3e 10%-groep;2019;24.2;18.5;17.0;17.2;15.5;19.8;19.8;20.4;53.5;9.3;36.2;20.0;18.9;12.0;7.9;19.8;19.9;25.8;36.6;7.9
2937;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 3e 10%-groep;2020;24.0;18.6;17.2;15.5;12.7;20.6;20.6;20.4;72.3;11.3;39.0;20.0;19.1;10.2;5.9;20.6;20.6;27.5;44.8;8.9
2938;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 3e 10%-groep;2021;23.8;19.7;18.2;17.4;14.5;21.4;21.4;19.8;83.1;10.6;38.2;20.9;20.0;11.4;6.5;21.4;21.4;25.9;50.0;8.7
2939;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 3e 10%-groep;2022;23.7;21.5;19.9;19.8;17.7;22.8;22.8;19.3;117.5;12.3;37.7;22.6;21.6;13.2;8.1;22.8;22.8;25.0;64.1;10.2
2940;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 3e 10%-groep;2023;27.2;23.5;21.2;22.0;19.1;24.7;24.7;22.4;132.0;14.8;41.7;24.6;23.0;15.3;9.5;24.7;24.7;28.3;78.5;12.2
2941;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2007;19.3;21.0;18.2;20.1;17.7;16.9;16.9;16.8;122.6;11.7;27.3;21.8;19.5;14.6;10.7;16.9;16.9;21.2;107.9;9.1
2942;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2008;21.4;22.7;19.4;22.1;18.9;17.5;17.5;19.3;117.7;12.9;30.0;23.4;20.7;16.3;12.2;17.5;17.5;24.1;100.0;9.9
2943;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2009;22.7;22.5;19.1;22.0;18.8;17.8;17.8;21.3;97.2;12.5;31.7;23.1;20.4;16.3;12.1;17.8;17.8;26.7;83.7;9.6
2944;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2010;24.0;21.8;18.9;21.2;18.3;17.7;17.7;;;;34.8;22.8;20.3;15.1;10.9;17.7;17.7;;;
2945;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2011;26.6;20.7;18.5;20.3;17.7;19.2;19.2;23.9;72.1;10.4;38.7;22.1;20.3;14.3;9.8;19.2;19.2;30.8;58.9;8.1
2946;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2012;28.2;20.6;18.2;20.1;17.5;19.3;19.3;25.4;58.3;10.7;40.6;22.1;20.1;14.4;10.0;19.3;19.3;32.6;47.9;8.4
2947;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2013;30.9;20.8;18.2;20.2;17.3;19.4;19.4;27.9;45.1;11.0;43.4;22.1;19.9;14.7;10.4;19.4;19.4;35.4;35.2;8.7
2948;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2014;30.2;20.6;18.2;19.8;17.3;19.9;19.9;27.0;36.5;9.5;43.1;22.0;20.1;14.4;9.9;19.9;19.9;34.4;28.6;7.8
2949;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2015;31.1;21.6;18.4;20.8;17.4;20.1;20.2;27.4;44.3;10.5;44.8;22.7;20.2;15.0;9.8;20.1;20.2;35.0;34.9;8.4
2950;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2016;30.5;21.1;18.4;20.2;17.2;20.8;20.8;26.7;45.9;10.4;44.0;22.4;20.4;14.6;9.4;20.8;20.8;34.2;36.8;8.2
2951;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2017;30.7;21.3;18.8;20.3;17.5;21.3;21.4;27.0;53.4;11.4;44.7;22.8;20.8;14.6;9.7;21.3;21.3;34.6;43.8;8.9
2952;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2018;30.7;21.9;19.3;20.8;18.1;21.7;21.7;27.0;67.8;11.8;45.1;23.4;21.4;14.9;9.9;21.7;21.7;34.7;54.9;9.5
2953;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2019;33.2;22.3;20.0;21.2;18.7;22.8;22.8;28.6;82.0;12.8;49.9;23.9;21.9;14.9;10.0;22.8;22.8;37.0;66.3;10.3
2954;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2020;32.4;22.7;20.3;20.0;16.3;23.7;23.7;28.0;106.4;14.6;52.0;24.0;22.2;13.3;7.9;23.7;23.7;37.9;83.1;11.4
2955;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2021;32.8;24.2;21.7;22.2;18.7;24.7;24.8;27.9;130.0;14.7;52.7;25.3;23.5;14.7;8.8;24.7;24.8;37.4;100.5;11.4
2956;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2022;34.3;26.0;23.5;24.4;21.4;26.2;26.2;29.0;178.1;17.4;54.0;26.9;25.1;16.5;10.8;26.2;26.2;38.1;147.1;13.5
2957;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 4e 10%-groep;2023;35.2;28.3;25.6;27.0;23.8;28.3;28.3;30.0;185.9;19.5;55.1;29.3;27.6;18.5;11.7;28.3;28.3;39.1;148.5;15.2
2958;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2007;24.4;24.3;21.0;23.3;20.5;18.9;18.9;21.8;142.0;15.4;34.1;24.9;22.3;17.3;13.5;18.8;18.9;27.5;125.9;11.9
2959;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2008;26.4;25.9;22.4;25.3;21.8;19.5;19.5;24.0;136.3;16.9;37.0;26.3;23.6;18.7;14.3;19.5;19.5;30.4;120.4;12.6
2960;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2009;29.0;26.1;22.5;25.6;22.0;19.8;19.8;27.3;117.0;16.1;39.9;26.6;23.7;19.2;15.2;19.8;19.8;34.2;104.1;12.2
2961;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2010;30.4;25.1;21.7;24.4;21.1;19.7;19.7;;;;44.0;26.0;23.3;17.5;13.0;19.7;19.7;;;
2962;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2011;31.9;24.3;21.7;24.0;20.9;21.6;21.6;29.1;93.6;13.4;46.7;25.5;23.4;17.0;12.2;21.6;21.6;37.8;81.8;10.0
2963;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2012;33.5;24.2;21.3;23.8;20.6;21.8;21.8;30.7;76.7;13.8;48.8;25.5;23.2;16.9;12.1;21.8;21.8;40.0;65.9;10.4
2964;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2013;36.0;24.8;21.6;24.4;20.9;21.9;21.9;33.2;58.9;14.0;51.2;25.9;23.4;17.9;13.0;21.9;21.9;42.7;50.5;10.8
2965;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2014;37.1;24.5;21.6;23.8;20.7;22.6;22.6;34.0;55.1;12.4;53.0;25.7;23.4;17.4;12.6;22.6;22.6;43.7;46.5;9.5
2966;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2015;38.8;25.7;22.1;25.0;21.3;22.9;22.9;34.8;61.2;13.4;55.6;26.7;23.9;18.2;13.0;22.9;22.9;44.7;51.3;10.5
2967;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2016;38.4;25.6;22.4;24.8;21.3;23.7;23.7;34.6;68.1;14.1;55.5;26.7;24.1;18.0;12.6;23.7;23.7;44.7;58.2;10.8
2968;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2017;38.3;25.5;22.7;24.6;21.6;24.3;24.3;34.4;75.2;14.1;56.1;26.8;24.5;17.6;12.5;24.3;24.3;44.7;65.9;11.1
2969;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2018;38.8;26.3;23.3;25.3;22.2;24.8;24.8;34.8;91.9;15.5;57.1;27.6;25.1;18.1;13.1;24.8;24.8;45.5;80.9;12.0
2970;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2019;40.9;27.0;24.5;26.0;23.2;26.0;26.0;36.3;111.6;16.8;61.9;28.2;26.1;18.2;13.2;26.0;26.0;47.6;99.2;13.2
2971;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2020;40.4;27.6;24.7;25.2;21.1;27.0;27.0;35.8;136.3;18.7;64.4;28.5;26.4;16.8;10.8;27.0;27.0;48.4;114.8;14.2
2972;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2021;40.2;29.4;26.6;27.8;24.0;28.3;28.3;35.3;159.5;19.7;64.5;30.1;28.0;18.4;12.1;28.2;28.3;47.4;137.1;15.1
2973;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2022;43.3;31.7;29.4;30.4;27.5;29.9;29.9;37.3;214.3;22.9;67.8;32.0;30.4;20.6;14.8;29.9;29.9;49.7;194.5;17.7
2974;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 5e 10%-groep;2023;45.0;34.2;32.2;33.0;30.5;32.2;32.2;39.3;229.9;26.9;70.1;34.8;33.4;22.7;15.7;32.1;32.2;51.6;201.3;20.3
2975;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2007;30.3;27.6;24.4;26.6;23.7;21.0;21.1;27.4;160.7;19.1;41.7;28.0;25.4;20.1;16.4;21.0;21.1;34.5;147.6;14.7
2976;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2008;33.3;29.8;26.1;29.1;25.5;21.8;21.8;30.7;157.6;21.4;45.8;30.0;27.1;21.9;17.8;21.8;21.8;38.7;142.3;16.3
2977;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2009;35.5;29.7;25.9;29.1;25.5;22.1;22.2;33.9;137.4;21.3;48.6;30.1;27.0;22.1;18.0;22.1;22.1;42.7;123.9;16.4
2978;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2010;36.7;28.8;25.2;28.1;24.6;22.0;22.0;;;;52.5;29.5;26.7;20.5;16.0;22.0;22.0;;;
2979;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2011;38.6;28.7;25.8;28.5;25.0;24.2;24.2;35.6;114.6;17.8;55.9;29.6;27.2;20.4;15.8;24.2;24.2;46.3;103.8;13.2
2980;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2012;39.3;28.4;25.3;28.1;24.5;24.4;24.4;36.4;100.5;18.0;57.3;29.5;27.1;20.1;15.2;24.4;24.4;47.7;88.8;13.4
2981;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2013;42.6;29.0;25.7;28.6;25.0;24.6;24.6;39.6;80.5;19.5;60.6;29.9;27.3;20.9;16.1;24.6;24.6;51.3;70.8;14.7
2982;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2014;42.9;28.5;25.8;27.9;24.8;25.4;25.4;39.7;71.3;16.0;61.4;29.6;27.3;20.4;16.0;25.4;25.4;51.5;62.9;12.1
2983;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2015;45.9;30.2;26.7;29.6;25.6;25.8;25.8;41.9;82.7;18.6;65.5;30.9;28.1;21.7;16.6;25.8;25.8;54.1;72.1;13.8
2984;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2016;45.5;30.3;27.1;29.5;26.0;26.8;26.8;41.7;84.6;18.4;65.5;31.1;28.5;21.5;16.6;26.8;26.8;54.2;75.1;13.7
2985;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2017;45.0;30.5;27.6;29.7;26.4;27.4;27.5;41.1;95.5;18.9;65.6;31.5;29.1;21.4;16.7;27.4;27.5;53.9;85.5;14.2
2986;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2018;46.9;31.5;28.6;30.6;27.3;27.9;27.9;42.9;116.3;21.2;68.7;32.3;30.0;22.0;17.7;27.9;27.9;56.3;103.9;15.9
2987;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2019;48.3;32.2;29.8;31.3;28.4;29.3;29.3;43.6;133.0;21.8;73.0;33.1;31.1;21.9;17.2;29.3;29.3;57.3;120.1;16.5
2988;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2020;48.2;33.0;30.4;31.0;27.3;30.5;30.5;43.5;164.2;25.6;75.6;33.4;31.4;20.9;14.7;30.5;30.5;58.6;144.5;18.7
2989;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2021;49.0;35.1;32.9;33.7;30.5;31.9;31.9;43.7;191.5;26.3;77.6;35.1;33.5;22.6;16.2;31.9;31.9;58.8;170.6;19.6
2990;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2022;51.7;37.4;35.7;36.1;33.7;33.6;33.6;45.7;262.7;31.1;81.0;37.2;36.0;24.6;19.1;33.6;33.6;61.1;240.8;23.2
2991;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 6e 10%-groep;2023;53.6;40.2;39.0;39.1;37.5;36.1;36.1;48.0;274.2;35.9;83.7;40.0;39.1;26.7;20.3;36.1;36.1;63.7;246.0;26.5
2992;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2007;38.3;31.7;28.5;30.3;27.6;23.6;23.6;35.1;185.3;24.1;51.9;31.9;29.3;23.3;19.9;23.6;23.6;44.0;172.2;18.6
2993;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2008;41.7;33.9;30.5;33.0;29.8;24.4;24.4;38.8;183.8;28.5;56.6;33.9;31.2;25.3;21.3;24.4;24.4;48.8;168.0;21.5
2994;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2009;43.4;34.2;30.7;33.5;30.1;24.9;24.9;41.7;166.0;27.9;58.9;34.4;31.4;25.7;21.8;24.9;24.9;52.5;151.4;20.8
2995;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2010;44.7;33.2;29.7;32.3;28.8;24.7;24.7;;;;63.5;33.8;31.0;23.8;19.4;24.7;24.7;;;
2996;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2011;47.0;33.2;30.3;33.0;29.5;27.2;27.2;43.9;141.8;22.5;67.5;33.8;31.6;24.0;19.3;27.1;27.2;57.0;129.8;16.8
2997;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2012;47.2;33.1;30.2;32.9;29.3;27.4;27.4;44.2;130.2;24.4;67.9;33.9;31.5;23.9;19.2;27.4;27.4;57.6;116.7;18.0
2998;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2013;50.1;33.8;30.6;33.4;29.8;27.7;27.7;47.0;105.2;25.7;70.9;34.4;31.7;24.7;19.8;27.7;27.7;61.0;94.0;19.0
2999;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2014;50.7;33.8;31.0;33.2;30.0;28.6;28.6;47.5;93.1;22.0;72.3;34.5;32.3;24.4;20.0;28.6;28.6;61.6;84.7;16.2
3000;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2015;54.8;35.5;32.2;34.9;31.1;29.1;29.1;50.9;107.3;25.4;78.1;35.8;33.2;25.7;20.7;29.1;29.1;66.0;95.8;18.6
3001;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2016;54.0;35.8;32.9;35.1;31.7;30.2;30.2;50.2;110.8;25.8;77.3;36.2;33.9;25.8;21.1;30.2;30.2;65.4;100.5;18.9
3002;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2017;53.5;35.8;33.0;34.9;31.7;30.9;30.9;49.7;122.6;26.0;77.8;36.4;34.2;25.3;20.6;30.9;30.8;65.2;111.0;19.1
3003;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2018;55.4;36.9;34.3;36.1;32.9;31.3;31.3;51.4;149.3;28.4;80.9;37.3;35.2;26.1;21.6;31.3;31.3;67.7;136.1;20.8
3004;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2019;56.6;37.8;35.6;36.9;34.1;32.9;32.9;52.0;172.7;29.9;85.8;38.1;36.5;25.8;21.1;32.9;32.9;68.9;155.6;22.2
3005;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2020;57.2;38.7;36.3;37.0;33.6;34.2;34.2;52.6;200.2;33.6;88.9;38.7;36.9;25.2;19.2;34.2;34.2;70.7;178.8;24.4
3006;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2021;58.0;41.1;39.3;39.8;37.3;35.8;35.8;53.0;238.9;37.3;91.3;40.6;39.2;26.9;21.0;35.8;35.8;71.6;214.6;26.9
3007;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2022;61.7;43.4;42.3;42.1;40.4;37.7;37.7;55.5;315.2;43.4;96.2;42.6;41.8;28.7;23.7;37.7;37.7;74.7;286.6;31.6
3008;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 7e 10%-groep;2023;63.9;46.4;45.7;45.4;44.4;40.4;40.4;58.5;335.0;49.0;99.8;45.7;45.1;31.0;25.5;40.4;40.4;78.3;299.4;36.0
3009;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2007;48.8;36.6;33.9;35.0;32.7;26.9;26.8;45.2;212.3;31.9;65.3;36.7;34.4;27.3;24.2;26.9;26.8;56.3;203.5;24.9
3010;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2008;53.3;39.1;36.2;38.0;35.4;27.8;27.8;50.2;214.9;36.7;71.3;39.0;36.5;29.6;26.2;27.8;27.8;62.4;202.3;28.4
3011;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2009;53.8;39.4;36.4;38.4;35.6;28.3;28.3;51.9;197.1;38.2;72.1;39.3;36.7;29.7;26.2;28.3;28.3;65.0;183.6;28.9
3012;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2010;55.0;38.9;35.9;37.8;34.7;28.2;28.1;;;;77.3;39.1;36.7;28.1;24.1;28.1;28.1;;;
3013;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2011;59.1;38.6;36.1;38.4;35.1;30.8;30.8;55.7;176.9;31.9;83.4;39.0;36.9;28.5;23.9;30.8;30.8;71.9;166.3;23.4
3014;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2012;59.0;38.7;36.0;38.4;34.9;31.0;31.0;55.7;158.0;33.3;83.7;39.3;36.9;28.4;23.5;31.0;31.0;72.2;147.2;24.3
3015;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2013;60.6;39.7;36.9;39.2;35.6;31.4;31.4;57.5;141.5;36.0;85.2;40.0;37.6;29.2;24.0;31.4;31.4;74.4;127.9;26.3
3016;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2014;60.3;39.4;37.1;38.8;35.8;32.4;32.4;57.0;122.8;30.1;86.1;39.9;37.9;28.6;24.0;32.4;32.4;74.4;112.6;22.1
3017;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2015;66.1;41.5;38.6;40.8;37.4;33.0;33.0;62.1;143.4;36.5;93.5;41.5;39.1;30.3;25.2;33.0;33.0;80.4;130.0;26.6
3018;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2016;66.9;41.9;39.4;41.2;38.0;34.2;34.2;63.0;145.2;35.5;94.6;41.9;39.7;30.6;25.9;34.2;34.2;81.7;134.1;26.5
3019;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2017;67.8;42.2;39.9;41.2;38.4;35.0;35.0;63.8;156.6;35.4;96.9;42.4;40.3;30.4;26.0;35.0;35.0;83.2;144.7;26.4
3020;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2018;70.1;43.2;40.8;42.3;39.5;35.4;35.4;65.7;185.6;39.0;100.5;43.3;41.3;31.1;26.8;35.4;35.4;85.7;170.8;29.0
3021;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2019;70.3;44.1;42.0;43.1;40.7;37.2;37.2;65.4;208.6;40.5;104.6;44.1;42.4;30.7;26.2;37.2;37.1;86.1;190.5;30.3
3022;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2020;71.7;45.5;43.6;43.9;41.2;38.7;38.6;66.9;247.1;46.9;108.6;45.0;43.4;30.6;25.0;38.7;38.6;89.1;221.9;35.1
3023;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2021;74.0;47.9;46.3;46.6;44.9;40.5;40.5;68.7;285.4;50.2;114.0;47.0;45.6;32.2;26.9;40.5;40.4;92.1;258.0;37.4
3024;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2022;79.0;50.3;48.4;49.0;47.8;42.6;42.6;72.3;367.5;58.2;120.2;49.2;48.1;34.3;30.0;42.6;42.6;96.6;338.2;43.1
3025;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 8e 10%-groep;2023;81.9;53.3;51.6;52.1;51.0;45.5;45.5;76.0;386.5;63.5;125.0;52.2;51.0;36.4;32.6;45.5;45.5;100.9;348.5;47.5
3026;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Gestandaardiseerd inkomen: 9e 10%-groep;2007;70.1;43.9;41.1;42.1;39.3;31.9;31.8;65.7;258.5;45.5;91.6;44.0;41.5;33.7;31.3;31.9;31.8;80.6;250.0;36.5
