ID;LandVanUiteindelijkeZeggenschapUCI;KenmerkenBedrijf;HoogstBehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1
1186;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Duits;2010;7.0
1187;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Duits;2011;7.0
1188;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Duits;2012;6.0
1189;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Duits;2013;6.0
1190;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Duits;2014;5.0
1191;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Duits;2015;
1192;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Pools;2008;11.0
1193;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Pools;2009;9.0
1194;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Pools;2010;8.0
1195;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Pools;2011;7.0
1196;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Pools;2012;7.0
1197;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Pools;2013;7.0
1198;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Pools;2014;6.0
1199;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Pools;2015;
1200;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2008;
1201;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2009;
1202;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2010;
1203;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2011;
1204;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2012;
1205;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2013;
1206;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2014;
1207;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2015;
1208;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2008;16.0
1209;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2009;14.0
1210;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;16.0
1211;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;18.0
1212;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;18.0
1213;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;19.0
1214;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;20.0
1215;Totaal binnen- en buitenland;0 tot 50 werknemers;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;
1216;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Totaal;2008;1370.0
1217;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Totaal;2009;1373.0
1218;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Totaal;2010;1436.0
1219;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Totaal;2011;1461.0
1220;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Totaal;2012;1433.0
1221;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Totaal;2013;1387.0
1222;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Totaal;2014;1386.0
1223;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Totaal;2015;1409.0
1224;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: bepaalde tijd;2008;396.0
1225;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: bepaalde tijd;2009;403.0
1226;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: bepaalde tijd;2010;423.0
1227;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: bepaalde tijd;2011;443.0
1228;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: bepaalde tijd;2012;432.0
1229;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: bepaalde tijd;2013;424.0
1230;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: bepaalde tijd;2014;435.0
1231;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: bepaalde tijd;2015;471.0
1232;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: onbepaalde tijd;2008;971.0
1233;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: onbepaalde tijd;2009;966.0
1234;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: onbepaalde tijd;2010;1006.0
1235;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: onbepaalde tijd;2011;1015.0
1236;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: onbepaalde tijd;2012;996.0
1237;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: onbepaalde tijd;2013;960.0
1238;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: onbepaalde tijd;2014;947.0
1239;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: onbepaalde tijd;2015;934.0
1240;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: niet van toepassing;2008;2.0
1241;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: niet van toepassing;2009;2.0
1242;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: niet van toepassing;2010;4.0
1243;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: niet van toepassing;2011;4.0
1244;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: niet van toepassing;2012;4.0
1245;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: niet van toepassing;2013;3.0
1246;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: niet van toepassing;2014;4.0
1247;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Contractsoort: niet van toepassing;2015;3.0
1248;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Mannen;2008;816.0
1249;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Mannen;2009;816.0
1250;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Mannen;2010;847.0
1251;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Mannen;2011;868.0
1252;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Mannen;2012;846.0
1253;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Mannen;2013;814.0
1254;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Mannen;2014;815.0
1255;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Mannen;2015;831.0
1256;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Vrouwen;2008;554.0
1257;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Vrouwen;2009;557.0
1258;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Vrouwen;2010;589.0
1259;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Vrouwen;2011;593.0
1260;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Vrouwen;2012;586.0
1261;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Vrouwen;2013;573.0
1262;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Vrouwen;2014;570.0
1263;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Geslacht: Vrouwen;2015;578.0
1264;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 15 tot 35 jaar;2008;495.0
1265;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 15 tot 35 jaar;2009;493.0
1266;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 15 tot 35 jaar;2010;517.0
1267;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 15 tot 35 jaar;2011;525.0
1268;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 15 tot 35 jaar;2012;507.0
1269;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 15 tot 35 jaar;2013;485.0
1270;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 15 tot 35 jaar;2014;483.0
1271;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 15 tot 35 jaar;2015;494.0
1272;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 35 tot 55 jaar;2008;654.0
1273;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 35 tot 55 jaar;2009;657.0
1274;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 35 tot 55 jaar;2010;679.0
1275;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 35 tot 55 jaar;2011;683.0
1276;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 35 tot 55 jaar;2012;669.0
1277;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 35 tot 55 jaar;2013;647.0
1278;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 35 tot 55 jaar;2014;641.0
1279;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 35 tot 55 jaar;2015;643.0
1280;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 55 jaar of ouder;2008;220.0
1281;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 55 jaar of ouder;2009;223.0
1282;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 55 jaar of ouder;2010;240.0
1283;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 55 jaar of ouder;2011;253.0
1284;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 55 jaar of ouder;2012;257.0
1285;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 55 jaar of ouder;2013;256.0
1286;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 55 jaar of ouder;2014;261.0
1287;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Leeftijd: 55 jaar of ouder;2015;272.0
1288;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: laag (bij laagste 30 procent);2008;324.0
1289;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: laag (bij laagste 30 procent);2009;326.0
1290;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: laag (bij laagste 30 procent);2010;350.0
1291;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: laag (bij laagste 30 procent);2011;355.0
1292;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: laag (bij laagste 30 procent);2012;341.0
1293;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: laag (bij laagste 30 procent);2013;333.0
1294;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: laag (bij laagste 30 procent);2014;333.0
1295;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: laag (bij laagste 30 procent);2015;337.0
1296;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: midden;2008;776.0
1297;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: midden;2009;775.0
1298;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: midden;2010;807.0
1299;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: midden;2011;816.0
1300;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: midden;2012;803.0
1301;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: midden;2013;777.0
1302;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: midden;2014;775.0
1303;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: midden;2015;790.0
1304;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: hoog (bij hoogste 20 procent);2008;269.0
1305;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: hoog (bij hoogste 20 procent);2009;272.0
1306;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: hoog (bij hoogste 20 procent);2010;280.0
1307;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: hoog (bij hoogste 20 procent);2011;290.0
1308;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: hoog (bij hoogste 20 procent);2012;289.0
1309;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: hoog (bij hoogste 20 procent);2013;278.0
1310;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: hoog (bij hoogste 20 procent);2014;278.0
1311;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Loon: hoog (bij hoogste 20 procent);2015;282.0
1312;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Nederlands;2008;1268.0
1313;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Nederlands;2009;1275.0
1314;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Nederlands;2010;1336.0
1315;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Nederlands;2011;1354.0
1316;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Nederlands;2012;1325.0
1317;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Nederlands;2013;1286.0
1318;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Nederlands;2014;1282.0
1319;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Nederlands;2015;1298.0
1320;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Belgisch;2008;5.0
1321;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Belgisch;2009;5.0
1322;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Belgisch;2010;5.0
1323;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Belgisch;2011;5.0
1324;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Belgisch;2012;5.0
1325;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Belgisch;2013;5.0
1326;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Belgisch;2014;5.0
1327;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Belgisch;2015;5.0
1328;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Brits;2008;6.0
1329;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Brits;2009;6.0
1330;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Brits;2010;6.0
1331;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Brits;2011;6.0
1332;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Brits;2012;6.0
1333;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Brits;2013;5.0
1334;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Brits;2014;5.0
1335;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Brits;2015;6.0
1336;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Duits;2008;20.0
1337;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Duits;2009;16.0
1338;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Duits;2010;15.0
1339;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Duits;2011;14.0
1340;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Duits;2012;13.0
1341;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Duits;2013;12.0
1342;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Duits;2014;11.0
1343;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Duits;2015;11.0
1344;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Pools;2008;27.0
1345;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Pools;2009;26.0
1346;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Pools;2010;30.0
1347;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Pools;2011;34.0
1348;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Pools;2012;37.0
1349;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Pools;2013;35.0
1350;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Pools;2014;36.0
1351;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Pools;2015;37.0
1352;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Indiaas;2008;1.0
1353;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Indiaas;2009;1.0
1354;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Indiaas;2010;1.0
1355;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Indiaas;2011;2.0
1356;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Indiaas;2012;1.0
1357;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Indiaas;2013;1.0
1358;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Indiaas;2014;1.0
1359;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: Indiaas;2015;1.0
1360;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: overige nationaliteiten;2008;43.0
1361;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: overige nationaliteiten;2009;43.0
1362;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: overige nationaliteiten;2010;43.0
1363;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: overige nationaliteiten;2011;46.0
1364;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: overige nationaliteiten;2012;46.0
1365;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: overige nationaliteiten;2013;44.0
1366;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: overige nationaliteiten;2014;46.0
1367;Totaal binnen- en buitenland;50 tot 250 werknemers;Totaal;Nationaliteit: overige nationaliteiten;2015;50.0
1368;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Totaal;2008;381.0
1369;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Totaal;2009;372.0
1370;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Totaal;2010;378.0
1371;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Totaal;2011;375.0
1372;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Totaal;2012;351.0
1373;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Totaal;2013;326.0
1374;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Totaal;2014;315.0
1375;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Totaal;2015;
1376;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2008;130.0
1377;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2009;131.0
1378;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2010;136.0
1379;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2011;138.0
1380;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2012;129.0
1381;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2013;119.0
1382;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2014;120.0
1383;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2015;
1384;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2008;252.0
1385;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2009;241.0
1386;Totaal binnen- en buitenland;50 tot 250 werknemers;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2010;242.0
