ID;Overheidslaag;StandMutatie;Perioden;EMUSaldo_1;VorderingenTotaal_2;TotaalLanglopendeVorderingen_3;EffectenEnDeelnemingen_4;DeelnemInEigenBedrijfsmDiensten_5;OverigeLanglopendeVorderingen_6;TotaalKortlopendeVorderingen_7;RCOpEigenBedrijfsmatigDienst_8;RCOpDerdenNietFinancieleInstell_9;KasEnDaggeldleningTermijndepositoS_10;LiquideMiddelen_11;OverigeKortlopendeVorderingen_12;SchuldenTotaal_13;TotaalLanglopendeSchulden_14;ObligatiesEnMediumTermNotes_15;BelegdeResDoorEigBedrijfsmDienst_16;BelegdeReservesDoorDerden_17;Waarborgsommen_18;OverigeLanglopendeSchulden_19;KortlopendeSchuldenTotaal_20;RCBijEigenBedrijfsmatigeDiensten_21;RCBijDerdenNietFinancieleInstell_22;KasEnDaggeldleningTermijndepositoS_23;OverigeKortlopendeSchulden_24
535;Gemeenten 20.000 tot 50.000 inwoners;Mutatie;2005 1e kwartaal*;1.1;1.2;-0.1;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;1.4;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
536;Gemeenten 20.000 tot 50.000 inwoners;Mutatie;2005 2e kwartaal*;-0.6;-0.2;0.1;0.0;0.0;0.1;-0.3;0.0;0.0;0.1;0.4;-0.8;0.4;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.0;-0.1
537;Gemeenten 20.000 tot 50.000 inwoners;Mutatie;2005 3e kwartaal*;-0.2;-0.6;0.0;-0.1;0.0;0.0;-0.5;0.0;0.0;0.0;-0.1;-0.5;-0.4;0.0;0.0;0.0;0.0;0.0;0.0;-0.4;0.0;0.0;-0.1;-0.2
538;Gemeenten 20.000 tot 50.000 inwoners;Mutatie;2005 4e kwartaal*;-0.8;-0.5;-0.2;0.1;0.0;-0.3;-0.3;0.0;0.0;0.0;-0.2;-0.1;0.3;0.2;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.1;0.1;0.0
539;Gemeenten 20.000 tot 50.000 inwoners;Mutatie;2005 eindstand*;-0.6;0.0;-0.2;0.0;0.0;-0.2;0.2;0.0;0.0;0.0;0.2;0.1;0.4;0.6;0.0;0.0;0.0;0.0;0.6;-0.2;0.0;0.1;0.0;-0.3
540;Gemeenten 10.000 tot 20.000 inwoners;Stand;2001 beginstand;;2.6;1.6;0.2;0.1;1.3;1.0;0.0;0.0;0.3;0.2;0.5;3.1;2.4;0.0;0.1;0.0;0.0;2.3;0.7;0.0;0.0;0.1;0.6
541;Gemeenten 10.000 tot 20.000 inwoners;Stand;2001 1e kwartaal;;2.9;1.6;0.2;0.1;1.3;1.3;0.0;0.0;0.3;0.2;0.9;3.0;2.3;0.0;0.1;0.0;0.0;2.2;0.7;0.0;0.0;0.1;0.6
542;Gemeenten 10.000 tot 20.000 inwoners;Stand;2001 2e kwartaal;;2.9;1.6;0.2;0.1;1.3;1.3;0.0;0.0;0.3;0.2;0.9;3.1;2.4;0.0;0.1;0.0;0.0;2.3;0.7;0.0;0.0;0.1;0.6
543;Gemeenten 10.000 tot 20.000 inwoners;Stand;2001 3e kwartaal;;2.7;1.5;0.2;0.1;1.2;1.2;0.0;0.0;0.3;0.2;0.7;3.1;2.4;0.0;0.1;0.0;0.0;2.3;0.7;0.0;0.0;0.1;0.6
544;Gemeenten 10.000 tot 20.000 inwoners;Stand;2001 4e kwartaal;;2.5;1.5;0.2;0.1;1.3;1.0;0.0;0.0;0.2;0.2;0.5;3.2;2.4;0.0;0.0;0.0;0.0;2.4;0.8;0.0;0.0;0.1;0.7
545;Gemeenten 10.000 tot 20.000 inwoners;Stand;2001 eindstand;;2.5;1.5;0.2;0.1;1.3;1.0;0.0;0.0;0.2;0.2;0.5;3.2;2.4;0.0;0.0;0.0;0.0;2.4;0.8;0.0;0.0;0.1;0.7
546;Gemeenten 10.000 tot 20.000 inwoners;Stand;2002 beginstand;;2.6;1.6;0.2;0.1;1.4;1.0;0.0;0.0;0.2;0.2;0.5;3.2;2.5;0.0;0.1;0.0;0.0;2.4;0.7;0.0;0.0;0.1;0.6
547;Gemeenten 10.000 tot 20.000 inwoners;Stand;2002 1e kwartaal;;3.1;1.6;0.1;0.1;1.3;1.6;0.0;0.0;0.2;0.2;1.2;3.4;2.5;0.0;0.1;0.0;0.0;2.4;0.9;0.0;0.0;0.1;0.8
548;Gemeenten 10.000 tot 20.000 inwoners;Stand;2002 2e kwartaal;;3.1;1.5;0.1;0.1;1.3;1.6;0.0;0.0;0.3;0.2;1.1;3.4;2.5;0.0;0.1;0.0;0.0;2.4;0.9;0.0;0.0;0.1;0.8
549;Gemeenten 10.000 tot 20.000 inwoners;Stand;2002 3e kwartaal;;2.9;1.5;0.1;0.1;1.3;1.4;0.0;0.0;0.3;0.2;0.9;3.4;2.5;0.0;0.0;0.0;0.0;2.5;0.9;0.0;0.0;0.1;0.7
550;Gemeenten 10.000 tot 20.000 inwoners;Stand;2002 4e kwartaal;;2.5;1.5;0.1;0.1;1.3;1.0;0.0;0.0;0.2;0.2;0.5;3.5;2.6;0.0;0.0;0.0;0.0;2.5;0.9;0.0;0.0;0.2;0.7
551;Gemeenten 10.000 tot 20.000 inwoners;Stand;2002 eindstand;;2.5;1.5;0.1;0.1;1.3;1.0;0.0;0.0;0.2;0.2;0.5;3.5;2.6;0.0;0.0;0.0;0.0;2.5;0.9;0.0;0.0;0.2;0.7
552;Gemeenten 10.000 tot 20.000 inwoners;Stand;2003 beginstand*;;2.4;1.5;0.2;0.1;1.3;0.9;0.0;0.0;0.1;0.3;0.5;3.3;2.5;0.0;0.0;0.0;0.0;2.4;0.8;0.0;0.0;0.2;0.6
553;Gemeenten 10.000 tot 20.000 inwoners;Stand;2003 1e kwartaal*;;3.1;1.5;0.1;0.1;1.2;1.6;0.0;0.0;0.1;0.4;1.2;3.5;2.6;0.0;0.0;0.0;0.0;2.5;0.9;0.0;0.0;0.2;0.7
554;Gemeenten 10.000 tot 20.000 inwoners;Stand;2003 2e kwartaal*;;2.9;1.4;0.1;0.1;1.2;1.6;0.0;0.0;0.0;0.4;1.1;3.5;2.7;0.0;0.0;0.0;0.0;2.6;0.8;0.0;0.0;0.2;0.6
555;Gemeenten 10.000 tot 20.000 inwoners;Stand;2003 3e kwartaal*;;2.7;1.3;0.1;0.1;1.1;1.4;0.0;0.0;0.0;0.4;0.9;3.5;2.8;0.0;0.0;0.0;0.0;2.7;0.8;0.0;0.0;0.2;0.6
556;Gemeenten 10.000 tot 20.000 inwoners;Stand;2003 4e kwartaal*;;2.5;1.4;0.1;0.1;1.2;1.1;0.0;0.0;0.1;0.3;0.7;3.5;2.7;0.0;0.0;0.0;0.0;2.6;0.8;0.0;0.0;0.2;0.6
557;Gemeenten 10.000 tot 20.000 inwoners;Stand;2003 eindstand*;;2.5;1.4;0.1;0.1;1.2;1.1;0.0;0.0;0.1;0.3;0.7;3.5;2.7;0.0;0.0;0.0;0.0;2.6;0.8;0.0;0.0;0.2;0.6
558;Gemeenten 10.000 tot 20.000 inwoners;Stand;2004 beginstand*;;2.5;1.4;0.1;0.0;1.3;1.1;0.0;0.0;0.1;0.3;0.7;3.6;2.9;0.0;0.0;0.0;0.0;2.9;0.8;0.0;0.0;0.2;0.6
559;Gemeenten 10.000 tot 20.000 inwoners;Stand;2004 1e kwartaal*;;3.1;1.4;0.1;0.0;1.3;1.7;0.0;0.0;0.1;0.2;1.3;3.8;2.9;0.0;0.0;0.0;0.0;2.9;0.8;0.0;0.0;0.2;0.7
560;Gemeenten 10.000 tot 20.000 inwoners;Stand;2004 2e kwartaal*;;2.8;1.3;0.1;0.0;1.2;1.5;0.0;0.0;0.1;0.4;1.0;3.5;2.7;0.0;0.0;0.0;0.0;2.7;0.7;0.0;-0.1;0.2;0.6
561;Gemeenten 10.000 tot 20.000 inwoners;Stand;2004 3e kwartaal*;;2.7;1.4;0.1;0.0;1.3;1.3;0.0;0.0;0.1;0.3;0.9;3.7;3.0;0.0;0.0;0.0;0.0;3.0;0.7;0.0;0.0;0.2;0.5
562;Gemeenten 10.000 tot 20.000 inwoners;Stand;2004 4e kwartaal*;;2.5;1.3;0.1;0.0;1.2;1.1;0.0;0.0;0.1;0.3;0.8;3.8;2.9;0.0;0.0;0.0;0.0;2.9;0.8;0.0;0.0;0.2;0.6
563;Gemeenten 10.000 tot 20.000 inwoners;Stand;2004 eindstand*;;2.5;1.3;0.1;0.0;1.2;1.1;0.0;0.0;0.1;0.3;0.8;3.8;2.9;0.0;0.0;0.0;0.0;2.9;0.8;0.0;0.0;0.2;0.6
564;Gemeenten 10.000 tot 20.000 inwoners;Stand;2005 beginstand*;;2.5;1.3;0.1;0.0;1.2;1.1;0.0;0.0;0.1;0.3;0.8;3.8;2.9;0.0;0.0;0.0;0.0;2.9;0.8;0.0;0.0;0.2;0.6
565;Gemeenten 10.000 tot 20.000 inwoners;Stand;2005 1e kwartaal*;;2.8;1.3;0.1;0.0;1.2;1.5;0.0;0.0;0.1;0.2;1.2;3.8;3.0;0.0;0.0;0.0;0.0;3.0;0.8;0.0;0.0;0.3;0.6
566;Gemeenten 10.000 tot 20.000 inwoners;Stand;2005 2e kwartaal*;;2.9;1.3;0.1;0.0;1.2;1.5;0.0;0.0;0.1;0.4;1.0;3.9;3.1;0.0;0.0;0.0;0.0;3.1;0.8;0.0;0.0;0.3;0.5
567;Gemeenten 10.000 tot 20.000 inwoners;Stand;2005 3e kwartaal*;;2.6;1.3;0.1;0.0;1.2;1.3;0.0;0.0;0.1;0.4;0.8;3.7;3.0;0.0;0.0;0.0;0.0;3.0;0.7;0.0;0.0;0.2;0.5
568;Gemeenten 10.000 tot 20.000 inwoners;Stand;2005 4e kwartaal*;;2.4;1.2;0.1;-0.1;1.2;1.2;0.0;0.0;0.1;0.3;0.8;3.8;3.1;0.0;0.0;0.0;0.0;3.1;0.7;0.0;0.0;0.2;0.5
569;Gemeenten 10.000 tot 20.000 inwoners;Stand;2005 eindstand*;;2.4;1.2;0.1;-0.1;1.2;1.2;0.0;0.0;0.1;0.3;0.8;3.8;3.1;0.0;0.0;0.0;0.0;3.1;0.7;0.0;0.0;0.2;0.5
570;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2001 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
571;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2001 1e kwartaal;0.4;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;-0.1;-0.1;0.5;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2001 2e kwartaal;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
573;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2001 3e kwartaal;-0.2;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2001 4e kwartaal;-0.3;-0.2;0.0;0.0;-0.1;0.0;-0.2;0.0;0.0;0.0;0.0;-0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1
575;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2001 eindstand;-0.2;-0.1;-0.1;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
576;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2002 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
577;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2002 1e kwartaal;0.4;0.5;-0.1;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.7;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1
578;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2002 2e kwartaal;-0.1;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
579;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2002 3e kwartaal;-0.2;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
580;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2002 4e kwartaal;-0.5;-0.4;0.0;0.0;0.0;0.0;-0.4;0.0;0.0;-0.1;-0.1;-0.3;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
581;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2002 eindstand;-0.3;-0.1;-0.1;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.1;0.1
582;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2003 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
583;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2003 1e kwartaal*;0.5;0.7;-0.1;0.0;0.0;-0.1;0.7;0.0;0.0;0.0;0.0;0.7;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
584;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2003 2e kwartaal*;-0.2;-0.2;-0.1;0.0;0.0;-0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.1;-0.1;0.0;0.0;0.0;0.0
585;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2003 3e kwartaal*;-0.3;-0.2;-0.1;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
586;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2003 4e kwartaal*;-0.2;-0.3;0.0;0.0;0.0;0.0;-0.3;0.0;0.0;0.0;-0.1;-0.2;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.1;0.0;0.0;0.0;0.1
587;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2003 eindstand*;-0.2;0.0;-0.2;0.0;0.0;-0.1;0.2;0.0;0.0;0.0;0.0;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
588;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2004 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
589;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2004 1e kwartaal*;0.4;0.5;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1
590;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2004 2e kwartaal*;-0.4;-0.3;-0.1;0.0;0.0;-0.1;-0.1;0.0;0.0;0.0;0.1;-0.3;-0.3;-0.2;0.0;0.0;0.0;0.0;-0.2;-0.1;0.0;0.0;0.0;0.0
591;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2004 3e kwartaal*;-0.3;-0.1;0.1;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;-0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;-0.1
592;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2004 4e kwartaal*;-0.1;-0.3;-0.1;0.0;0.0;-0.1;-0.2;0.0;0.0;0.0;-0.1;-0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1
593;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2004 eindstand*;-0.4;-0.1;-0.1;0.0;0.0;-0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.1;0.0
594;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2005 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
595;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2005 1e kwartaal*;0.4;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
596;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2005 2e kwartaal*;0.0;0.1;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2;-0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;-0.1
597;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2005 3e kwartaal*;-0.1;-0.3;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;-0.1;-0.2;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;-0.1;0.0
598;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2005 4e kwartaal*;-0.3;-0.2;-0.1;0.0;-0.1;-0.1;-0.1;0.0;0.0;0.0;-0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
599;Gemeenten 10.000 tot 20.000 inwoners;Mutatie;2005 eindstand*;-0.1;0.0;-0.1;0.0;-0.1;-0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;-0.1;0.0;0.0;0.0;-0.1
600;Gemeenten 5.000 tot 10.000 inwoners;Stand;2001 beginstand;;0.7;0.4;0.0;0.0;0.3;0.3;0.0;0.0;0.1;0.1;0.1;0.6;0.5;0.0;0.0;0.0;0.0;0.5;0.1;0.0;0.0;0.0;0.1
601;Gemeenten 5.000 tot 10.000 inwoners;Stand;2001 1e kwartaal;;0.8;0.4;0.0;0.0;0.3;0.4;0.0;0.0;0.1;0.1;0.2;0.7;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.1
602;Gemeenten 5.000 tot 10.000 inwoners;Stand;2001 2e kwartaal;;0.7;0.4;0.0;0.0;0.3;0.4;0.0;0.0;0.1;0.1;0.2;0.7;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.1
603;Gemeenten 5.000 tot 10.000 inwoners;Stand;2001 3e kwartaal;;0.7;0.4;0.1;0.0;0.3;0.3;0.0;0.0;0.1;0.1;0.2;0.7;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.1
604;Gemeenten 5.000 tot 10.000 inwoners;Stand;2001 4e kwartaal;;0.6;0.4;0.1;0.0;0.3;0.3;0.0;0.0;0.1;0.1;0.1;0.7;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.2
605;Gemeenten 5.000 tot 10.000 inwoners;Stand;2001 eindstand;;0.6;0.4;0.1;0.0;0.3;0.3;0.0;0.0;0.1;0.1;0.1;0.7;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.2
606;Gemeenten 5.000 tot 10.000 inwoners;Stand;2002 beginstand;;0.9;0.6;0.1;0.0;0.5;0.3;0.0;0.0;0.1;0.1;0.1;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.2
607;Gemeenten 5.000 tot 10.000 inwoners;Stand;2002 1e kwartaal;;1.0;0.6;0.1;0.0;0.5;0.4;0.0;0.0;0.1;0.1;0.3;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.2
608;Gemeenten 5.000 tot 10.000 inwoners;Stand;2002 2e kwartaal;;1.0;0.6;0.1;0.0;0.5;0.4;0.0;0.0;0.1;0.1;0.3;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.2
609;Gemeenten 5.000 tot 10.000 inwoners;Stand;2002 3e kwartaal;;0.9;0.6;0.1;0.0;0.5;0.3;0.0;0.0;0.1;0.1;0.2;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.2
610;Gemeenten 5.000 tot 10.000 inwoners;Stand;2002 4e kwartaal;;0.9;0.6;0.1;0.0;0.5;0.3;0.0;0.0;0.0;0.1;0.1;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.2
611;Gemeenten 5.000 tot 10.000 inwoners;Stand;2002 eindstand;;0.9;0.6;0.1;0.0;0.5;0.3;0.0;0.0;0.0;0.1;0.1;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.2
612;Gemeenten 5.000 tot 10.000 inwoners;Stand;2003 beginstand*;;0.6;0.4;0.1;0.0;0.3;0.2;0.0;0.0;0.0;0.1;0.1;0.6;0.5;0.0;0.0;0.0;0.0;0.5;0.1;0.0;0.0;0.0;0.1
613;Gemeenten 5.000 tot 10.000 inwoners;Stand;2003 1e kwartaal*;;0.8;0.4;0.1;0.0;0.3;0.4;0.0;0.0;0.0;0.1;0.3;0.6;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.1
614;Gemeenten 5.000 tot 10.000 inwoners;Stand;2003 2e kwartaal*;;0.7;0.4;0.1;0.0;0.3;0.4;0.0;0.0;0.0;0.1;0.2;0.7;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.1
615;Gemeenten 5.000 tot 10.000 inwoners;Stand;2003 3e kwartaal*;;0.7;0.4;0.1;0.0;0.3;0.3;0.0;0.0;0.0;0.1;0.2;0.7;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.2
616;Gemeenten 5.000 tot 10.000 inwoners;Stand;2003 4e kwartaal*;;0.6;0.4;0.1;0.0;0.3;0.2;0.0;0.0;0.0;0.1;0.1;0.6;0.5;0.0;0.0;0.0;0.0;0.5;0.1;0.0;0.0;0.0;0.1
617;Gemeenten 5.000 tot 10.000 inwoners;Stand;2003 eindstand*;;0.6;0.4;0.1;0.0;0.3;0.2;0.0;0.0;0.0;0.1;0.1;0.6;0.5;0.0;0.0;0.0;0.0;0.5;0.1;0.0;0.0;0.0;0.1
618;Gemeenten 5.000 tot 10.000 inwoners;Stand;2004 beginstand*;;0.6;0.3;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.1;0.2;0.6;0.4;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.1
619;Gemeenten 5.000 tot 10.000 inwoners;Stand;2004 1e kwartaal*;;0.7;0.3;0.0;0.0;0.3;0.4;0.0;0.0;0.0;0.1;0.3;0.6;0.4;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.1
620;Gemeenten 5.000 tot 10.000 inwoners;Stand;2004 2e kwartaal*;;0.6;0.3;0.0;0.0;0.2;0.3;0.0;0.0;0.0;0.1;0.2;0.5;0.3;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.1
621;Gemeenten 5.000 tot 10.000 inwoners;Stand;2004 3e kwartaal*;;0.5;0.3;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.1;0.2;0.5;0.4;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.1
622;Gemeenten 5.000 tot 10.000 inwoners;Stand;2004 4e kwartaal*;;0.5;0.3;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.0;0.2;0.6;0.4;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.1
623;Gemeenten 5.000 tot 10.000 inwoners;Stand;2004 eindstand*;;0.5;0.3;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.0;0.2;0.6;0.4;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.1
624;Gemeenten 5.000 tot 10.000 inwoners;Stand;2005 beginstand*;;0.5;0.3;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.0;0.2;0.6;0.4;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.1
625;Gemeenten 5.000 tot 10.000 inwoners;Stand;2005 1e kwartaal*;;0.6;0.3;0.0;0.0;0.3;0.4;0.0;0.0;0.0;0.0;0.3;0.6;0.4;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.1
626;Gemeenten 5.000 tot 10.000 inwoners;Stand;2005 2e kwartaal*;;0.6;0.3;0.1;0.0;0.3;0.3;0.0;0.0;0.0;0.1;0.2;0.5;0.4;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.1
627;Gemeenten 5.000 tot 10.000 inwoners;Stand;2005 3e kwartaal*;;0.5;0.3;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.1;0.2;0.5;0.4;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.1
628;Gemeenten 5.000 tot 10.000 inwoners;Stand;2005 4e kwartaal*;;0.5;0.3;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.1;0.2;0.6;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.1
629;Gemeenten 5.000 tot 10.000 inwoners;Stand;2005 eindstand*;;0.5;0.3;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.1;0.2;0.6;0.5;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.1
630;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2001 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
631;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2001 1e kwartaal;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
632;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2001 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
633;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2001 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
634;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2001 4e kwartaal;-0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
635;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2001 eindstand;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
636;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2002 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
637;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2002 1e kwartaal;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
