ID;Geslacht;OnderwijssoortInDetail;Leerjaar;Herkomstland;GeboortelandOuders;Perioden;AantalLeerlingen_1
1356;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in Nederland;2023/'24;0.0
1357;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in Nederland;2024/'25;0.0
1358;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2011/'12;
1359;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2012/'13;
1360;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2013/'14;
1361;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2014/'15;
1362;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2015/'16;
1363;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2016/'17;
1364;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2017/'18;
1365;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2018/'19;
1366;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2019/20;
1367;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2020/'21;
1368;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2021/'22;
1369;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2022/'23;
1370;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2023/'24;
1371;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouders in NL;2024/'25;
1372;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2011/'12;0.0
1373;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2012/'13;0.0
1374;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2013/'14;0.0
1375;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2014/'15;0.0
1376;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2015/'16;0.0
1377;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2016/'17;0.0
1378;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2017/'18;0.0
1379;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2018/'19;0.0
1380;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2019/20;0.0
1381;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020/'21;0.0
1382;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021/'22;0.0
1383;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022/'23;0.0
1384;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023/'24;0.0
1385;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2024/'25;0.0
1386;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2011/'12;1340.0
1387;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2012/'13;1050.0
1388;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2013/'14;840.0
1389;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2014/'15;1300.0
1390;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2015/'16;1750.0
1391;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2016/'17;1390.0
1392;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2017/'18;940.0
1393;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2018/'19;900.0
1394;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2019/20;850.0
1395;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2020/'21;670.0
1396;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2021/'22;700.0
1397;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2022/'23;1290.0
1398;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2023/'24;2220.0
1399;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 1;Onbekend herkomstland;Geboren buiten Nederland;2024/'25;5720.0
1400;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2011/'12;201010.0
1401;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2012/'13;206400.0
1402;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2013/'14;209860.0
1403;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2014/'15;210930.0
1404;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2015/'16;209380.0
1405;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2016/'17;208950.0
1406;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2017/'18;204130.0
1407;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2018/'19;197190.0
1408;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2019/20;194420.0
1409;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2020/'21;190480.0
1410;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2021/'22;193280.0
1411;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2022/'23;195090.0
1412;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2023/'24;195470.0
1413;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Totaal;2024/'25;198000.0
1414;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2011/'12;189880.0
1415;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2012/'13;195810.0
1416;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2013/'14;199170.0
1417;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2014/'15;200620.0
1418;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2015/'16;198900.0
1419;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2016/'17;197580.0
1420;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2017/'18;191560.0
1421;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2018/'19;184360.0
1422;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2019/20;180190.0
1423;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2020/'21;175220.0
1424;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2021/'22;177210.0
1425;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2022/'23;177600.0
1426;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2023/'24;175880.0
1427;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in Nederland;2024/'25;176320.0
1428;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2011/'12;152900.0
1429;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2012/'13;157080.0
1430;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2013/'14;159030.0
1431;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2014/'15;159320.0
1432;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2015/'16;156940.0
1433;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2016/'17;156230.0
1434;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2017/'18;149970.0
1435;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2018/'19;143760.0
1436;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2019/20;139960.0
1437;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2020/'21;135810.0
1438;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2021/'22;137250.0
1439;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2022/'23;137570.0
1440;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2023/'24;135550.0
1441;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouders in NL;2024/'25;135350.0
1442;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2011/'12;36970.0
1443;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2012/'13;38730.0
1444;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2013/'14;40150.0
1445;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2014/'15;41310.0
1446;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2015/'16;41960.0
1447;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2016/'17;41360.0
1448;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2017/'18;41590.0
1449;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2018/'19;40600.0
1450;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2019/20;40220.0
1451;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2020/'21;39410.0
1452;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2021/'22;39960.0
1453;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2022/'23;40030.0
1454;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2023/'24;40330.0
1455;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren in NL, ouder(s) buiten NL;2024/'25;40970.0
1456;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2011/'12;11140.0
1457;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2012/'13;10600.0
1458;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2013/'14;10690.0
1459;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2014/'15;10310.0
1460;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2015/'16;10480.0
1461;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2016/'17;11360.0
1462;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2017/'18;12570.0
1463;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2018/'19;12830.0
1464;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2019/20;14230.0
1465;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2020/'21;15260.0
1466;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2021/'22;16070.0
1467;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2022/'23;17490.0
1468;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2023/'24;19590.0
1469;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Totaal;Geboren buiten Nederland;2024/'25;21670.0
1470;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2011/'12;152900.0
1471;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2012/'13;157080.0
1472;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2013/'14;159030.0
1473;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2014/'15;159320.0
1474;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2015/'16;156940.0
1475;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2016/'17;156230.0
1476;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2017/'18;149970.0
1477;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2018/'19;143760.0
1478;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2019/20;139960.0
1479;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2020/'21;135810.0
1480;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2021/'22;137250.0
1481;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2022/'23;137570.0
1482;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2023/'24;135550.0
1483;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Totaal;2024/'25;135350.0
1484;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2011/'12;152900.0
1485;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2012/'13;157080.0
1486;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2013/'14;159030.0
1487;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2014/'15;159320.0
1488;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2015/'16;156940.0
1489;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2016/'17;156230.0
1490;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2017/'18;149970.0
1491;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2018/'19;143760.0
1492;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2019/20;139960.0
1493;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2020/'21;135810.0
1494;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2021/'22;137250.0
1495;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2022/'23;137570.0
1496;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2023/'24;135550.0
1497;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in Nederland;2024/'25;135350.0
1498;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2011/'12;152900.0
1499;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2012/'13;157080.0
1500;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2013/'14;159030.0
1501;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2014/'15;159320.0
1502;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2015/'16;156940.0
1503;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2016/'17;156230.0
1504;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2017/'18;149970.0
1505;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2018/'19;143760.0
1506;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2019/20;139960.0
1507;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2020/'21;135810.0
1508;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2021/'22;137250.0
1509;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2022/'23;137570.0
1510;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2023/'24;135550.0
1511;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouders in NL;2024/'25;135350.0
1512;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2011/'12;
1513;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2012/'13;
1514;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2013/'14;
1515;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2014/'15;
1516;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2015/'16;
1517;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2016/'17;
1518;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2017/'18;
1519;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2018/'19;
1520;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2019/20;
1521;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2020/'21;
1522;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2021/'22;
1523;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2022/'23;
1524;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2023/'24;
1525;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren in NL, ouder(s) buiten NL;2024/'25;
1526;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren buiten Nederland;2011/'12;
1527;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren buiten Nederland;2012/'13;
1528;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren buiten Nederland;2013/'14;
1529;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren buiten Nederland;2014/'15;
1530;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 2;Nederland;Geboren buiten Nederland;2015/'16;
