ID;Geslacht;Inkomensbestanddelen;KenmerkenVanPersonen;Perioden;PersonenMetInkomen_1;PersonenMetInkomenRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
1628;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2014;1720.5;72.7;18256.0;10.6;9.5;15.8
1629;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2015;1726.6;72.4;16305.0;9.4;9.0;14.0
1630;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2016;1736.8;72.4;16856.0;9.7;9.2;14.1
1631;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2017;1745.8;72.6;17546.0;10.1;9.5;14.1
1632;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2018;1752.1;73.0;18225.0;10.4;9.8;14.5
1633;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2019;1731.7;73.0;19038.0;11.0;10.2;14.7
1634;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2020;1694.9;72.5;19063.0;11.2;10.5;14.6
1635;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2021;1666.8;72.7;19022.0;11.4;10.6;14.3
1636;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2022;1648.1;73.0;20370.0;12.4;11.6;14.6
1637;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 45 tot 55 jaar;2023;1621.9;73.2;21530.0;13.3;12.3;14.9
1638;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2011;1016.7;52.5;8707.0;8.6;7.8;11.3
1639;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2012;1047.6;54.2;9720.0;9.3;8.2;12.3
1640;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2013;1074.1;55.7;10435.0;9.7;8.6;12.8
1641;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2014;1107.5;57.1;11012.0;9.9;9.0;13.0
1642;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2015;1150.6;58.7;10293.0;8.9;8.5;12.0
1643;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2016;1186.8;59.6;10988.0;9.3;8.8;12.3
1644;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2017;1238.1;60.9;11938.0;9.6;9.1;12.4
1645;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2018;1289.3;62.4;12951.0;10.0;9.4;13.2
1646;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2019;1334.7;63.2;14159.0;10.6;9.9;13.7
1647;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2020;1370.5;63.5;14708.0;10.7;10.0;13.5
1648;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2021;1402.0;63.8;15135.0;10.8;10.0;13.2
1649;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2022;1440.5;64.4;16740.0;11.6;10.8;13.7
1650;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 55 tot 65 jaar;2023;1470.2;65.1;18198.0;12.4;11.3;13.9
1651;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2011;85.7;6.1;55.0;0.6;0.4;0.2
1652;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2012;95.4;6.3;61.0;0.6;0.4;0.2
1653;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2013;88.0;5.5;65.0;0.7;0.5;0.2
1654;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2014;92.0;5.6;65.0;0.7;0.4;0.2
1655;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2015;93.1;5.4;64.0;0.7;0.4;0.2
1656;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2016;101.2;5.8;76.0;0.8;0.5;0.2
1657;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2017;117.3;6.5;100.0;0.9;0.6;0.2
1658;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2018;139.1;7.5;142.0;1.0;0.7;0.3
1659;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2019;160.1;8.5;444.0;2.8;1.1;0.9
1660;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2020;179.2;9.4;491.0;2.7;1.1;0.9
1661;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2021;182.2;9.4;524.0;2.9;1.3;0.9
1662;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2022;199.8;10.4;746.0;3.7;1.5;1.2
1663;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 65 tot 75 jaar;2023;225.9;11.8;1020.0;4.5;1.8;1.6
1664;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2011;11.4;1.4;5.0;0.4;0.2;0.0
1665;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2012;12.4;1.5;5.0;0.4;0.2;0.0
1666;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2013;7.2;0.8;4.0;0.5;0.3;0.0
1667;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2014;7.5;0.9;4.0;0.5;0.3;0.0
1668;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2015;7.7;0.9;4.0;0.5;0.3;0.0
1669;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2016;8.1;0.9;4.0;0.5;0.3;0.0
1670;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2017;9.1;1.0;5.0;0.5;0.3;0.0
1671;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2018;10.2;1.1;6.0;0.6;0.3;0.0
1672;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2019;11.5;1.2;7.0;0.6;0.4;0.0
1673;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2020;12.3;1.2;7.0;0.6;0.3;0.0
1674;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2021;11.3;1.1;7.0;0.6;0.4;0.0
1675;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2022;14.3;1.3;9.0;0.7;0.4;0.0
1676;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 75 tot 85 jaar;2023;17.6;1.5;12.0;0.7;0.4;0.0
1677;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2011;2.1;0.9;1.0;0.3;0.1;0.0
1678;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2012;2.2;0.9;0.0;0.2;0.0;0.0
1679;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2013;0.4;0.2;0.0;0.7;0.4;0.0
1680;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2014;0.4;0.2;0.0;0.6;0.3;0.0
1681;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2015;0.4;0.2;0.0;0.5;0.3;0.0
1682;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2016;0.4;0.1;0.0;0.6;0.4;0.0
1683;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2017;0.5;0.2;0.0;0.6;0.3;0.0
1684;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2018;0.5;0.2;0.0;0.6;0.4;0.0
1685;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2019;0.5;0.2;0.0;0.6;0.4;0.0
1686;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2020;0.5;0.2;0.0;0.6;0.4;0.0
1687;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2021;0.5;0.2;0.0;0.7;0.4;0.0
1688;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2022;0.5;0.2;0.0;0.7;0.4;0.0
1689;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Leeftijd: 85 jaar of ouder;2023;0.6;0.2;0.0;0.7;0.4;0.0
1690;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2011;6457.9;62.2;47483.0;7.4;6.3;13.3
1691;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2012;6411.5;61.6;50073.0;7.8;6.4;13.8
1692;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2013;6310.7;60.5;50848.0;8.1;6.7;13.8
1693;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2014;6267.7;60.0;50978.0;8.1;6.9;13.6
1694;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2015;6274.1;59.8;46224.0;7.4;6.5;12.3
1695;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2016;6300.1;59.8;47660.0;7.6;6.7;12.4
1696;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2017;6369.0;60.1;49708.0;7.8;7.0;12.4
1697;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2018;6442.4;60.5;52124.0;8.1;7.2;12.8
1698;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2019;6465.5;60.5;55408.0;8.6;7.7;13.1
1699;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2020;6414.1;60.0;56684.0;8.8;8.1;13.0
1700;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2021;;;;;;
1701;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2022;;;;;;
1702;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: Nederland;2023;;;;;;
1703;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2011;706.8;60.0;5270.0;7.5;6.0;13.0
1704;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2012;711.6;59.5;5607.0;7.9;6.0;13.4
1705;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2013;706.9;58.4;5745.0;8.1;6.3;13.5
1706;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2014;713.1;58.1;5837.0;8.2;6.4;13.2
1707;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2015;729.8;58.3;5246.0;7.2;6.0;11.7
1708;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2016;748.4;58.7;5515.0;7.4;6.2;11.9
1709;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2017;774.9;59.4;5889.0;7.6;6.4;12.0
1710;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2018;811.0;60.5;6374.0;7.9;6.7;12.4
1711;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2019;839.7;60.8;7020.0;8.4;7.2;12.8
1712;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2020;856.8;60.4;7485.0;8.7;7.8;12.9
1713;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2021;;;;;;
1714;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2022;;;;;;
1715;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: westers;2023;;;;;;
1716;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2011;822.6;65.8;4158.0;5.1;3.4;13.7
1717;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2012;822.4;64.2;4407.0;5.4;3.4;14.0
1718;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2013;812.2;62.3;4538.0;5.6;3.7;14.0
1719;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2014;818.5;61.4;4648.0;5.7;3.8;13.8
1720;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2015;844.1;61.5;4431.0;5.2;3.8;12.7
1721;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2016;881.9;61.9;4758.0;5.4;3.9;12.9
1722;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2017;936.7;62.7;5250.0;5.6;4.1;13.1
1723;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2018;1003.8;64.2;5889.0;5.9;4.5;13.5
1724;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2019;1056.2;64.8;6665.0;6.3;4.9;13.9
1725;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2020;1070.3;63.2;7334.0;6.9;5.6;14.0
1726;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2021;;;;;;
1727;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2022;;;;;;
1728;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Migratieachtergrond: niet-westers;2023;;;;;;
1729;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2011;4259.7;58.1;42704.0;10.0;9.8;13.2
1730;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2012;4255.5;57.6;45380.0;10.7;10.1;13.8
1731;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2013;4202.8;56.4;45879.0;10.9;10.3;13.7
1732;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2014;4189.4;56.1;45828.0;10.9;10.4;13.4
1733;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2015;4208.1;55.8;40917.0;9.7;9.7;11.9
1734;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2016;4226.2;55.7;42133.0;10.0;9.9;12.0
1735;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2017;4267.7;55.7;43898.0;10.3;10.2;11.9
1736;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2018;4336.0;56.1;46046.0;10.6;10.5;12.3
1737;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2019;4370.1;56.1;49170.0;11.3;11.0;12.6
1738;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2020;4380.7;55.8;50474.0;11.5;11.3;12.5
1739;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2021;4398.6;55.6;51262.0;11.7;11.3;12.2
1740;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2022;4475.6;55.7;56075.0;12.5;12.3;12.5
1741;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostwinner;2023;4539.4;55.8;60743.0;13.4;12.9;12.7
1742;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2011;1621.9;51.4;11473.0;7.1;6.5;11.6
1743;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2012;1635.9;50.9;12219.0;7.5;6.6;12.0
1744;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2013;1617.5;49.6;12495.0;7.7;6.9;12.0
1745;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2014;1623.8;49.4;12664.0;7.8;7.0;11.9
1746;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2015;1652.3;49.3;11757.0;7.1;6.5;10.8
1747;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2016;1677.8;49.4;12271.0;7.3;6.7;11.0
1748;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2017;1712.5;49.6;12972.0;7.6;6.9;11.0
1749;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2018;1763.9;50.5;13885.0;7.9;7.2;11.4
1750;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2019;1794.1;50.6;15094.0;8.4;7.7;11.8
1751;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2020;1793.9;50.0;15766.0;8.8;8.2;11.8
1752;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2021;1810.4;50.0;16103.0;8.9;8.2;11.5
1753;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2022;1877.3;50.3;18141.0;9.7;9.0;11.9
1754;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. zonder partner;2023;1932.6;50.8;19836.0;10.3;9.5;12.0
1755;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2011;2637.9;63.2;31231.0;11.8;11.2;13.9
1756;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2012;2619.6;62.7;33161.0;12.7;11.9;14.5
1757;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2013;2585.3;61.8;33385.0;12.9;12.1;14.5
1758;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2014;2565.6;61.2;33164.0;12.9;12.2;14.1
1759;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2015;2555.8;61.0;29160.0;11.4;11.4;12.5
1760;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2016;2548.4;60.7;29861.0;11.7;11.7;12.5
1761;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2017;2555.2;60.7;30926.0;12.1;12.0;12.4
1762;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2018;2572.1;60.9;32161.0;12.5;12.5;12.8
1763;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2019;2576.0;60.7;34076.0;13.2;13.1;13.0
1764;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2020;2586.8;60.6;34708.0;13.4;13.3;12.9
1765;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2021;2588.2;60.3;35158.0;13.6;13.4;12.6
1766;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2022;2598.3;60.3;37934.0;14.6;14.6;12.8
1767;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: hoofdkostw. met partner;2023;2606.8;60.2;40907.0;15.7;15.5;13.0
1768;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2011;2173.8;59.5;10744.0;4.9;4.0;13.5
1769;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2012;2148.9;58.5;11183.0;5.2;4.1;13.7
1770;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2013;2113.7;57.3;11692.0;5.5;4.6;14.0
1771;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2014;2094.2;56.6;12040.0;5.7;4.8;14.0
1772;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2015;2084.5;56.1;11472.0;5.5;4.8;13.2
1773;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2016;2092.5;56.0;12013.0;5.7;5.0;13.3
1774;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2017;2127.7;56.4;12799.0;6.0;5.3;13.5
1775;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2018;2168.1;56.8;13734.0;6.3;5.6;13.8
1776;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2019;2192.0;57.0;14833.0;6.8;5.9;14.1
1777;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2020;2189.8;56.2;15456.0;7.1;6.3;14.0
1778;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2021;2222.2;56.5;16003.0;7.2;6.3;13.8
1779;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2022;2266.6;57.1;18122.0;8.0;7.1;14.4
1780;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: partner van hoofdkostwinner;2023;2284.5;57.3;19611.0;8.6;7.6;14.3
1781;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2011;508.0;92.4;114.0;0.2;0.1;9.2
1782;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2012;488.6;91.9;138.0;0.3;0.2;11.3
1783;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2013;469.8;91.1;148.0;0.3;0.2;12.6
1784;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2014;473.5;91.2;155.0;0.3;0.2;13.1
1785;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2015;497.0;93.0;162.0;0.3;0.2;13.0
1786;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2016;525.5;93.8;181.0;0.3;0.2;13.5
1787;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2017;553.1;94.6;201.0;0.4;0.3;13.7
1788;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2018;582.9;95.2;233.0;0.4;0.3;14.2
1789;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2019;591.9;95.3;249.0;0.4;0.3;14.2
1790;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2020;554.2;94.4;273.0;0.5;0.3;15.0
1791;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2021;582.4;95.0;272.0;0.5;0.3;14.3
1792;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2022;621.5;95.5;331.0;0.5;0.3;14.9
1793;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind < 18 jaar;2023;631.7;95.4;367.0;0.6;0.3;14.7
1794;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2011;955.4;87.1;3038.0;3.2;1.6;15.3
1795;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2012;967.4;86.4;3089.0;3.2;1.5;15.5
1796;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2013;962.7;84.9;3112.0;3.2;1.6;15.7
1797;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2014;962.0;84.2;3140.0;3.3;1.7;15.7
1798;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2015;972.6;84.6;3039.0;3.1;1.7;15.0
1799;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2016;997.8;85.9;3263.0;3.3;1.8;15.4
1800;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2017;1034.8;87.1;3547.0;3.4;1.9;15.7
1801;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2018;1070.8;88.1;3928.0;3.7;2.1;16.2
1802;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2019;1106.8;88.1;4356.0;3.9;2.3;16.5
1803;Totaal mannen en vrouwen;1.3 Sociale lasten van werkgever;Positie hh: kind >=18 jaar;2020;1117.5;87.1;4789.0;4.3;2.7;17.0
