ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;LeerlingenStudenten_1
1656;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2015/'16;
1657;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2016/'17;
1658;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2017/'18;
1659;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2018/'19;
1660;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2019/'20;
1661;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2020/'21;
1662;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2021/'22;
1663;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2022/'23;
1664;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2023/'24;
1665;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boskoop;2024/'25;
1666;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2011/'12;2720.0
1667;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2012/'13;2630.0
1668;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2013/'14;2530.0
1669;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2014/'15;2500.0
1670;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2015/'16;2440.0
1671;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2016/'17;2310.0
1672;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2017/'18;2180.0
1673;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2018/'19;2090.0
1674;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2019/'20;2030.0
1675;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2020/'21;1980.0
1676;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2021/'22;1980.0
1677;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2022/'23;
1678;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2023/'24;
1679;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxmeer;2024/'25;
1680;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2011/'12;2980.0
1681;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2012/'13;2990.0
1682;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2013/'14;2960.0
1683;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2014/'15;2900.0
1684;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2015/'16;2810.0
1685;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2016/'17;2730.0
1686;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2017/'18;2640.0
1687;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2018/'19;2570.0
1688;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2019/'20;2440.0
1689;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2020/'21;2370.0
1690;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2021/'22;2410.0
1691;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2022/'23;2440.0
1692;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2023/'24;2410.0
1693;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Boxtel;2024/'25;2340.0
1694;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2011/'12;15800.0
1695;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2012/'13;15770.0
1696;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2013/'14;15680.0
1697;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2014/'15;15560.0
1698;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2015/'16;15660.0
1699;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2016/'17;15540.0
1700;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2017/'18;15300.0
1701;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2018/'19;15110.0
1702;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2019/'20;15010.0
1703;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2020/'21;14680.0
1704;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2021/'22;14400.0
1705;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2022/'23;14190.0
1706;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2023/'24;14000.0
1707;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Breda;2024/'25;13770.0
1708;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2011/'12;1440.0
1709;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2012/'13;1410.0
1710;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2013/'14;1340.0
1711;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2014/'15;1300.0
1712;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2015/'16;1280.0
1713;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2016/'17;1260.0
1714;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2017/'18;1230.0
1715;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2018/'19;1240.0
1716;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2019/'20;1270.0
1717;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2020/'21;1290.0
1718;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2021/'22;1350.0
1719;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2022/'23;1320.0
1720;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2023/'24;
1721;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brielle;2024/'25;
1722;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2011/'12;3670.0
1723;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2012/'13;3500.0
1724;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2013/'14;3320.0
1725;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2014/'15;3120.0
1726;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2015/'16;3010.0
1727;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2016/'17;2860.0
1728;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2017/'18;2760.0
1729;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2018/'19;2610.0
1730;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2019/'20;2490.0
1731;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2020/'21;2440.0
1732;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2021/'22;2350.0
1733;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2022/'23;2320.0
1734;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2023/'24;2290.0
1735;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bronckhorst;2024/'25;2280.0
1736;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2011/'12;1970.0
1737;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2012/'13;1840.0
1738;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2013/'14;1770.0
1739;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2014/'15;1730.0
1740;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2015/'16;1600.0
1741;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2016/'17;1560.0
1742;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2017/'18;1510.0
1743;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2018/'19;1490.0
1744;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2019/'20;1450.0
1745;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2020/'21;1460.0
1746;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2021/'22;1430.0
1747;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2022/'23;1460.0
1748;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2023/'24;1470.0
1749;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brummen;2024/'25;1470.0
1750;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2011/'12;2190.0
1751;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2012/'13;2150.0
1752;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2013/'14;2130.0
1753;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2014/'15;2110.0
1754;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2015/'16;2070.0
1755;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2016/'17;2070.0
1756;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2017/'18;1980.0
1757;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2018/'19;1930.0
1758;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2019/'20;1880.0
1759;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2020/'21;1830.0
1760;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2021/'22;1810.0
1761;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2022/'23;1840.0
1762;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2023/'24;1760.0
1763;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Brunssum;2024/'25;1750.0
1764;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2011/'12;1530.0
1765;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2012/'13;1540.0
1766;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2013/'14;1540.0
1767;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2014/'15;1480.0
1768;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2015/'16;1470.0
1769;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2016/'17;1460.0
1770;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2017/'18;1490.0
1771;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2018/'19;1470.0
1772;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2019/'20;1500.0
1773;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2020/'21;1530.0
1774;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2021/'22;1540.0
1775;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2022/'23;1560.0
1776;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2023/'24;1550.0
1777;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunnik;2024/'25;1560.0
1778;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2011/'12;2230.0
1779;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2012/'13;2200.0
1780;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2013/'14;2170.0
1781;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2014/'15;2190.0
1782;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2015/'16;2190.0
1783;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2016/'17;2230.0
1784;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2017/'18;2200.0
1785;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2018/'19;2210.0
1786;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2019/'20;2200.0
1787;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2020/'21;2180.0
1788;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2021/'22;2170.0
1789;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2022/'23;2140.0
1790;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2023/'24;2170.0
1791;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bunschoten;2024/'25;2160.0
1792;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2011/'12;2610.0
1793;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2012/'13;2510.0
1794;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2013/'14;2440.0
1795;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2014/'15;2380.0
1796;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2015/'16;2340.0
1797;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2016/'17;2270.0
1798;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2017/'18;2270.0
1799;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2018/'19;2220.0
1800;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2019/'20;2200.0
1801;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2020/'21;2220.0
1802;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2021/'22;2170.0
1803;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2022/'23;2120.0
1804;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2023/'24;2100.0
1805;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Buren;2024/'25;2100.0
1806;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2011/'12;3550.0
1807;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2012/'13;3560.0
1808;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2013/'14;3520.0
1809;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2014/'15;3540.0
1810;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2015/'16;3500.0
1811;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2016/'17;
1812;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2017/'18;
1813;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2018/'19;
1814;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2019/'20;
1815;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2020/'21;
1816;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2021/'22;
1817;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2022/'23;
1818;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2023/'24;
1819;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Bussum;2024/'25;
1820;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2011/'12;5840.0
1821;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2012/'13;5770.0
1822;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2013/'14;5780.0
1823;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2014/'15;5830.0
1824;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2015/'16;5830.0
1825;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2016/'17;5790.0
1826;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2017/'18;5790.0
1827;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2018/'19;5810.0
1828;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2019/'20;5820.0
1829;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2020/'21;5810.0
1830;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2021/'22;5660.0
1831;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2022/'23;5640.0
1832;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2023/'24;5560.0
1833;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Capelle aan den IJssel;2024/'25;5540.0
1834;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2011/'12;3200.0
1835;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2012/'13;3040.0
1836;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2013/'14;2930.0
1837;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2014/'15;2790.0
1838;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2015/'16;2700.0
1839;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2016/'17;2650.0
1840;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2017/'18;2670.0
1841;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2018/'19;2650.0
1842;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2019/'20;2750.0
1843;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2020/'21;2760.0
1844;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2021/'22;2780.0
1845;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2022/'23;2800.0
1846;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2023/'24;2820.0
1847;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Castricum;2024/'25;2810.0
1848;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2011/'12;3480.0
1849;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2012/'13;3350.0
1850;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2013/'14;3300.0
1851;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2014/'15;3160.0
1852;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2015/'16;3020.0
1853;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2016/'17;2910.0
1854;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2017/'18;2820.0
1855;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2018/'19;2750.0
1856;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2019/'20;2720.0
1857;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2020/'21;2660.0
1858;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2021/'22;2660.0
1859;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2022/'23;2620.0
1860;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2023/'24;2570.0
1861;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Coevorden;2024/'25;2560.0
1862;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2011/'12;1650.0
1863;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2012/'13;1600.0
1864;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2013/'14;1550.0
1865;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2014/'15;1710.0
1866;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2015/'16;1650.0
1867;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2016/'17;1580.0
1868;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2017/'18;1610.0
1869;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2018/'19;1510.0
1870;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2019/'20;1610.0
1871;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2020/'21;1560.0
1872;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2021/'22;1480.0
1873;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2022/'23;1490.0
1874;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2023/'24;1430.0
1875;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cranendonck;2024/'25;1530.0
1876;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2011/'12;1170.0
1877;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2012/'13;1140.0
1878;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2013/'14;1090.0
1879;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2014/'15;1080.0
1880;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2015/'16;1050.0
1881;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2016/'17;1020.0
1882;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2017/'18;1010.0
1883;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2018/'19;1010.0
1884;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2019/'20;
1885;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2020/'21;
1886;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2021/'22;
1887;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2022/'23;
1888;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2023/'24;
1889;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cromstrijen;2024/'25;
1890;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2011/'12;2350.0
1891;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2012/'13;2260.0
1892;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2013/'14;2170.0
1893;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2014/'15;2120.0
1894;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2015/'16;2070.0
1895;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2016/'17;2000.0
1896;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2017/'18;1960.0
1897;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2018/'19;1980.0
1898;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2019/'20;1970.0
1899;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2020/'21;1940.0
1900;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Cuijk;2021/'22;1920.0
