ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;SBI93NaInstroomOfVoorUitstroom;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstroomInArbeidAlsWerknemer_1;UitstroomUitArbeidAlsWerknemer_2
1290;Totaal mannen en vrouwen;0;0;9;8;27 september 2002 tot 26 september 2003;16.8;32.9
1291;Totaal mannen en vrouwen;0;0;9;8;26 september 2003 tot 24 september 2004;17.0;30.2
1292;Totaal mannen en vrouwen;0;0;9;8;24 september 2004 tot 30 september 2005;19.1;29.9
1293;Totaal mannen en vrouwen;0;0;9;8;30 september 2005 tot 29 september 2006;24.4;31.2
1294;Totaal mannen en vrouwen;0;0;9;8;29 september 2006 tot 28 september 2007;;
1295;Totaal mannen en vrouwen;0;0;9;8;28 september 2007 tot 26 september 2008;20.5;
1296;Totaal mannen en vrouwen;0;0;9;9;24 september 1999 tot 29 september 2000;6.6;18.9
1297;Totaal mannen en vrouwen;0;0;9;9;29 september 2000 tot 28 september 2001;7.7;20.9
1298;Totaal mannen en vrouwen;0;0;9;9;28 september 2001 tot 27 september 2002;7.9;26.4
1299;Totaal mannen en vrouwen;0;0;9;9;27 september 2002 tot 26 september 2003;7.6;26.6
1300;Totaal mannen en vrouwen;0;0;9;9;26 september 2003 tot 24 september 2004;7.4;30.0
1301;Totaal mannen en vrouwen;0;0;9;9;24 september 2004 tot 30 september 2005;8.7;30.5
1302;Totaal mannen en vrouwen;0;0;9;9;30 september 2005 tot 29 september 2006;12.9;31.5
1303;Totaal mannen en vrouwen;0;0;9;9;29 september 2006 tot 28 september 2007;;26.6
1304;Totaal mannen en vrouwen;0;0;9;9;28 september 2007 tot 26 september 2008;11.4;
1305;Totaal mannen en vrouwen;0;0;9;10;24 september 1999 tot 29 september 2000;334.2;181.1
1306;Totaal mannen en vrouwen;0;0;9;10;29 september 2000 tot 28 september 2001;326.6;183.7
1307;Totaal mannen en vrouwen;0;0;9;10;28 september 2001 tot 27 september 2002;288.2;189.9
1308;Totaal mannen en vrouwen;0;0;9;10;27 september 2002 tot 26 september 2003;255.0;181.6
1309;Totaal mannen en vrouwen;0;0;9;10;26 september 2003 tot 24 september 2004;245.1;177.7
1310;Totaal mannen en vrouwen;0;0;9;10;24 september 2004 tot 30 september 2005;273.6;173.5
1311;Totaal mannen en vrouwen;0;0;9;10;30 september 2005 tot 29 september 2006;315.1;171.1
1312;Totaal mannen en vrouwen;0;0;9;10;29 september 2006 tot 28 september 2007;334.5;157.1
1313;Totaal mannen en vrouwen;0;0;9;10;28 september 2007 tot 26 september 2008;313.9;174.2
1314;Totaal mannen en vrouwen;0;0;9;11;24 september 1999 tot 29 september 2000;219.2;79.3
1315;Totaal mannen en vrouwen;0;0;9;11;29 september 2000 tot 28 september 2001;211.6;81.0
1316;Totaal mannen en vrouwen;0;0;9;11;28 september 2001 tot 27 september 2002;187.7;85.6
1317;Totaal mannen en vrouwen;0;0;9;11;27 september 2002 tot 26 september 2003;165.2;85.1
1318;Totaal mannen en vrouwen;0;0;9;11;26 september 2003 tot 24 september 2004;163.6;79.2
1319;Totaal mannen en vrouwen;0;0;9;11;24 september 2004 tot 30 september 2005;179.4;79.6
1320;Totaal mannen en vrouwen;0;0;9;11;30 september 2005 tot 29 september 2006;206.7;79.5
1321;Totaal mannen en vrouwen;0;0;9;11;29 september 2006 tot 28 september 2007;230.8;75.3
1322;Totaal mannen en vrouwen;0;0;9;11;28 september 2007 tot 26 september 2008;221.9;84.0
1323;Totaal mannen en vrouwen;0;0;9;12;24 september 1999 tot 29 september 2000;115.0;101.8
1324;Totaal mannen en vrouwen;0;0;9;12;29 september 2000 tot 28 september 2001;115.0;102.7
1325;Totaal mannen en vrouwen;0;0;9;12;28 september 2001 tot 27 september 2002;100.5;104.4
1326;Totaal mannen en vrouwen;0;0;9;12;27 september 2002 tot 26 september 2003;89.8;96.4
1327;Totaal mannen en vrouwen;0;0;9;12;26 september 2003 tot 24 september 2004;81.5;98.5
1328;Totaal mannen en vrouwen;0;0;9;12;24 september 2004 tot 30 september 2005;94.2;94.0
1329;Totaal mannen en vrouwen;0;0;9;12;30 september 2005 tot 29 september 2006;108.3;91.6
1330;Totaal mannen en vrouwen;0;0;9;12;29 september 2006 tot 28 september 2007;103.6;81.9
1331;Totaal mannen en vrouwen;0;0;9;12;28 september 2007 tot 26 september 2008;92.0;90.3
1332;Totaal mannen en vrouwen;0;0;9;13;24 september 1999 tot 29 september 2000;24.7;0.0
1333;Totaal mannen en vrouwen;0;0;9;13;29 september 2000 tot 28 september 2001;25.4;0.0
1334;Totaal mannen en vrouwen;0;0;9;13;28 september 2001 tot 27 september 2002;22.7;0.0
1335;Totaal mannen en vrouwen;0;0;9;13;27 september 2002 tot 26 september 2003;19.4;0.0
1336;Totaal mannen en vrouwen;0;0;9;13;26 september 2003 tot 24 september 2004;18.2;0.0
1337;Totaal mannen en vrouwen;0;0;9;13;24 september 2004 tot 30 september 2005;19.2;0.0
1338;Totaal mannen en vrouwen;0;0;9;13;30 september 2005 tot 29 september 2006;25.1;0.0
1339;Totaal mannen en vrouwen;0;0;9;13;29 september 2006 tot 28 september 2007;31.1;0.0
1340;Totaal mannen en vrouwen;0;0;9;13;28 september 2007 tot 26 september 2008;39.5;0.0
1341;Totaal mannen en vrouwen;0;0;9;14;24 september 1999 tot 29 september 2000;0.0;19.1
1342;Totaal mannen en vrouwen;0;0;9;14;29 september 2000 tot 28 september 2001;0.0;19.9
1343;Totaal mannen en vrouwen;0;0;9;14;28 september 2001 tot 27 september 2002;0.0;21.3
1344;Totaal mannen en vrouwen;0;0;9;14;27 september 2002 tot 26 september 2003;0.0;23.3
1345;Totaal mannen en vrouwen;0;0;9;14;26 september 2003 tot 24 september 2004;0.0;24.0
1346;Totaal mannen en vrouwen;0;0;9;14;24 september 2004 tot 30 september 2005;0.0;25.8
1347;Totaal mannen en vrouwen;0;0;9;14;30 september 2005 tot 29 september 2006;0.0;28.5
1348;Totaal mannen en vrouwen;0;0;9;14;29 september 2006 tot 28 september 2007;0.0;31.6
1349;Totaal mannen en vrouwen;0;0;9;14;28 september 2007 tot 26 september 2008;0.0;33.8
1350;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;24 september 1999 tot 29 september 2000;151.6;97.2
1351;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;29 september 2000 tot 28 september 2001;151.0;99.1
1352;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;28 september 2001 tot 27 september 2002;130.5;103.4
1353;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;27 september 2002 tot 26 september 2003;116.0;106.0
1354;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;26 september 2003 tot 24 september 2004;111.7;110.4
1355;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;24 september 2004 tot 30 september 2005;122.4;105.5
1356;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;30 september 2005 tot 29 september 2006;137.4;100.7
1357;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;29 september 2006 tot 28 september 2007;159.0;86.5
1358;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;28 september 2007 tot 26 september 2008;152.0;96.6
1359;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;24 september 1999 tot 29 september 2000;5.3;9.8
1360;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;29 september 2000 tot 28 september 2001;6.1;8.9
1361;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;28 september 2001 tot 27 september 2002;4.9;8.5
1362;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;27 september 2002 tot 26 september 2003;4.4;7.5
1363;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;26 september 2003 tot 24 september 2004;4.0;7.4
1364;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;24 september 2004 tot 30 september 2005;4.1;6.6
1365;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;30 september 2005 tot 29 september 2006;4.9;8.6
1366;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;29 september 2006 tot 28 september 2007;5.6;8.2
1367;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;28 september 2007 tot 26 september 2008;5.6;7.8
1368;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;24 september 1999 tot 29 september 2000;0.0;0.0
1369;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;29 september 2000 tot 28 september 2001;0.0;0.0
1370;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;28 september 2001 tot 27 september 2002;0.0;0.0
1371;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;27 september 2002 tot 26 september 2003;0.0;0.0
1372;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;26 september 2003 tot 24 september 2004;0.0;0.0
1373;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;24 september 2004 tot 30 september 2005;0.0;0.0
1374;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;30 september 2005 tot 29 september 2006;0.0;0.0
1375;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;29 september 2006 tot 28 september 2007;0.0;0.0
1376;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;28 september 2007 tot 26 september 2008;0.0;0.0
1377;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;24 september 1999 tot 29 september 2000;5.3;9.8
1378;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;29 september 2000 tot 28 september 2001;6.1;8.9
1379;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;28 september 2001 tot 27 september 2002;4.9;8.5
1380;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;27 september 2002 tot 26 september 2003;4.4;7.5
1381;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;26 september 2003 tot 24 september 2004;4.0;7.4
1382;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;24 september 2004 tot 30 september 2005;4.1;6.6
1383;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;30 september 2005 tot 29 september 2006;4.9;8.6
1384;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;29 september 2006 tot 28 september 2007;5.6;8.2
1385;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;28 september 2007 tot 26 september 2008;5.6;7.8
1386;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;24 september 1999 tot 29 september 2000;16.7;20.3
1387;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;29 september 2000 tot 28 september 2001;15.5;21.3
1388;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;28 september 2001 tot 27 september 2002;13.4;23.7
1389;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;27 september 2002 tot 26 september 2003;11.9;29.0
1390;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;26 september 2003 tot 24 september 2004;13.8;29.6
1391;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;24 september 2004 tot 30 september 2005;15.9;27.4
1392;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;30 september 2005 tot 29 september 2006;17.9;21.8
1393;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;29 september 2006 tot 28 september 2007;19.8;14.8
1394;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;28 september 2007 tot 26 september 2008;14.2;18.5
1395;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;24 september 1999 tot 29 september 2000;3.3;7.0
1396;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;29 september 2000 tot 28 september 2001;3.6;7.2
1397;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;28 september 2001 tot 27 september 2002;3.2;6.8
1398;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;27 september 2002 tot 26 september 2003;2.6;7.3
1399;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;26 september 2003 tot 24 september 2004;2.5;6.8
1400;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;24 september 2004 tot 30 september 2005;2.7;5.1
1401;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;30 september 2005 tot 29 september 2006;2.7;4.2
1402;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;29 september 2006 tot 28 september 2007;2.9;2.9
1403;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;28 september 2007 tot 26 september 2008;2.1;
1404;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;24 september 1999 tot 29 september 2000;4.2;5.1
1405;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;29 september 2000 tot 28 september 2001;3.3;5.3
1406;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;28 september 2001 tot 27 september 2002;2.8;7.9
1407;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;27 september 2002 tot 26 september 2003;3.5;12.8
1408;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;26 september 2003 tot 24 september 2004;5.8;14.2
1409;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;24 september 2004 tot 30 september 2005;7.2;13.9
1410;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;30 september 2005 tot 29 september 2006;7.8;10.0
1411;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;29 september 2006 tot 28 september 2007;7.4;6.6
1412;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;28 september 2007 tot 26 september 2008;4.9;6.8
1413;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;24 september 1999 tot 29 september 2000;5.3;2.9
1414;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;29 september 2000 tot 28 september 2001;4.3;2.8
1415;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;28 september 2001 tot 27 september 2002;3.2;3.0
1416;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;27 september 2002 tot 26 september 2003;2.4;3.6
1417;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;26 september 2003 tot 24 september 2004;2.5;3.3
1418;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;24 september 2004 tot 30 september 2005;3.0;2.7
1419;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;30 september 2005 tot 29 september 2006;3.7;1.9
1420;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;29 september 2006 tot 28 september 2007;3.9;1.4
1421;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;28 september 2007 tot 26 september 2008;3.1;1.6
1422;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;24 september 1999 tot 29 september 2000;5.3;7.7
1423;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;29 september 2000 tot 28 september 2001;5.7;8.4
1424;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;28 september 2001 tot 27 september 2002;5.3;8.9
1425;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;27 september 2002 tot 26 september 2003;4.5;8.9
1426;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;26 september 2003 tot 24 september 2004;4.4;8.8
1427;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;24 september 2004 tot 30 september 2005;4.5;8.5
1428;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;30 september 2005 tot 29 september 2006;5.3;7.8
1429;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;29 september 2006 tot 28 september 2007;;
1430;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;28 september 2007 tot 26 september 2008;5.1;
1431;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;24 september 1999 tot 29 september 2000;1.9;6.5
1432;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;29 september 2000 tot 28 september 2001;2.2;6.9
1433;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;28 september 2001 tot 27 september 2002;2.2;7.3
1434;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;27 september 2002 tot 26 september 2003;2.2;8.2
1435;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;26 september 2003 tot 24 september 2004;2.2;9.8
1436;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;24 september 2004 tot 30 september 2005;2.5;9.8
1437;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;30 september 2005 tot 29 september 2006;2.8;9.2
1438;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;29 september 2006 tot 28 september 2007;;7.8
1439;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;28 september 2007 tot 26 september 2008;2.6;
1440;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;10;24 september 1999 tot 29 september 2000;123.9;58.1
1441;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;10;29 september 2000 tot 28 september 2001;123.5;59.2
1442;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;10;28 september 2001 tot 27 september 2002;106.8;60.9
1443;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;10;27 september 2002 tot 26 september 2003;94.6;58.3
1444;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;10;26 september 2003 tot 24 september 2004;89.0;60.4
1445;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;10;24 september 2004 tot 30 september 2005;97.3;58.2
1446;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;10;30 september 2005 tot 29 september 2006;108.9;57.1
1447;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;10;29 september 2006 tot 28 september 2007;126.8;50.9
1448;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;10;28 september 2007 tot 26 september 2008;123.9;56.7
1449;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;11;24 september 1999 tot 29 september 2000;90.8;27.6
1450;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;11;29 september 2000 tot 28 september 2001;89.5;29.2
1451;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;11;28 september 2001 tot 27 september 2002;78.1;31.2
1452;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;11;27 september 2002 tot 26 september 2003;70.6;30.2
1453;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;11;26 september 2003 tot 24 september 2004;69.3;30.5
1454;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;11;24 september 2004 tot 30 september 2005;76.0;29.6
1455;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;11;30 september 2005 tot 29 september 2006;86.6;29.6
1456;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;11;29 september 2006 tot 28 september 2007;102.1;29.5
1457;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;11;28 september 2007 tot 26 september 2008;102.2;32.9
1458;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;12;24 september 1999 tot 29 september 2000;33.2;30.5
1459;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;12;29 september 2000 tot 28 september 2001;34.0;30.0
1460;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;12;28 september 2001 tot 27 september 2002;28.6;29.6
1461;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;12;27 september 2002 tot 26 september 2003;23.9;28.1
1462;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;12;26 september 2003 tot 24 september 2004;19.7;29.9
1463;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;12;24 september 2004 tot 30 september 2005;21.3;28.5
1464;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;12;30 september 2005 tot 29 september 2006;22.2;27.6
1465;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;12;29 september 2006 tot 28 september 2007;24.7;21.4
1466;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;12;28 september 2007 tot 26 september 2008;21.7;23.8
1467;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;13;24 september 1999 tot 29 september 2000;4.7;0.0
1468;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;13;29 september 2000 tot 28 september 2001;4.8;0.0
1469;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;13;28 september 2001 tot 27 september 2002;4.1;0.0
1470;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;13;27 september 2002 tot 26 september 2003;3.7;0.0
1471;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;13;26 september 2003 tot 24 september 2004;3.4;0.0
1472;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;13;24 september 2004 tot 30 september 2005;3.4;0.0
1473;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;13;30 september 2005 tot 29 september 2006;4.0;0.0
1474;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;13;29 september 2006 tot 28 september 2007;5.3;0.0
1475;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;13;28 september 2007 tot 26 september 2008;6.7;0.0
1476;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;14;24 september 1999 tot 29 september 2000;0.0;4.7
1477;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;14;29 september 2000 tot 28 september 2001;0.0;5.1
1478;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;14;28 september 2001 tot 27 september 2002;0.0;5.5
1479;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;14;27 september 2002 tot 26 september 2003;0.0;5.8
1480;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;14;26 september 2003 tot 24 september 2004;0.0;6.0
1481;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;14;24 september 2004 tot 30 september 2005;0.0;6.4
1482;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;14;30 september 2005 tot 29 september 2006;0.0;6.7
1483;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;14;29 september 2006 tot 28 september 2007;0.0;6.7
1484;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;14;28 september 2007 tot 26 september 2008;0.0;7.0
1485;Totaal mannen en vrouwen;0;0;55 Horeca;0;24 september 1999 tot 29 september 2000;52.7;35.8
1486;Totaal mannen en vrouwen;0;0;55 Horeca;0;29 september 2000 tot 28 september 2001;54.5;36.2
1487;Totaal mannen en vrouwen;0;0;55 Horeca;0;28 september 2001 tot 27 september 2002;50.9;37.8
1488;Totaal mannen en vrouwen;0;0;55 Horeca;0;27 september 2002 tot 26 september 2003;46.4;40.8
1489;Totaal mannen en vrouwen;0;0;55 Horeca;0;26 september 2003 tot 24 september 2004;45.1;40.4
1490;Totaal mannen en vrouwen;0;0;55 Horeca;0;24 september 2004 tot 30 september 2005;50.9;37.4
