ID;Geslacht;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;OntslagenWerknemers_1
1040;Totaal mannen en vrouwen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2020;
1041;Totaal mannen en vrouwen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2021;
1042;Totaal mannen en vrouwen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2022;
1043;Totaal mannen en vrouwen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2023;
1044;Totaal mannen en vrouwen;55 tot 75 jaar;P Onderwijs;2015;0.1
1045;Totaal mannen en vrouwen;55 tot 75 jaar;P Onderwijs;2016;0.0
1046;Totaal mannen en vrouwen;55 tot 75 jaar;P Onderwijs;2017;0.1
1047;Totaal mannen en vrouwen;55 tot 75 jaar;P Onderwijs;2018;0.1
1048;Totaal mannen en vrouwen;55 tot 75 jaar;P Onderwijs;2019;0.0
1049;Totaal mannen en vrouwen;55 tot 75 jaar;P Onderwijs;2020;0.0
1050;Totaal mannen en vrouwen;55 tot 75 jaar;P Onderwijs;2021;0.0
1051;Totaal mannen en vrouwen;55 tot 75 jaar;P Onderwijs;2022;0.0
1052;Totaal mannen en vrouwen;55 tot 75 jaar;P Onderwijs;2023;0.0
1053;Totaal mannen en vrouwen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2015;1.1
1054;Totaal mannen en vrouwen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2016;4.9
1055;Totaal mannen en vrouwen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2017;0.4
1056;Totaal mannen en vrouwen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2018;1.3
1057;Totaal mannen en vrouwen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2019;0.5
1058;Totaal mannen en vrouwen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2020;0.1
1059;Totaal mannen en vrouwen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2021;0.2
1060;Totaal mannen en vrouwen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2022;0.3
1061;Totaal mannen en vrouwen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2023;0.3
1062;Totaal mannen en vrouwen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2015;0.1
1063;Totaal mannen en vrouwen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2016;0.1
1064;Totaal mannen en vrouwen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2017;0.1
1065;Totaal mannen en vrouwen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2018;0.1
1066;Totaal mannen en vrouwen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2019;0.1
1067;Totaal mannen en vrouwen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2020;0.1
1068;Totaal mannen en vrouwen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2021;0.0
1069;Totaal mannen en vrouwen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2022;0.1
1070;Totaal mannen en vrouwen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2023;0.1
1071;Totaal mannen en vrouwen;55 tot 75 jaar;R Cultuur, sport en recreatie;2015;0.0
1072;Totaal mannen en vrouwen;55 tot 75 jaar;R Cultuur, sport en recreatie;2016;0.0
1073;Totaal mannen en vrouwen;55 tot 75 jaar;R Cultuur, sport en recreatie;2017;0.0
1074;Totaal mannen en vrouwen;55 tot 75 jaar;R Cultuur, sport en recreatie;2018;0.0
1075;Totaal mannen en vrouwen;55 tot 75 jaar;R Cultuur, sport en recreatie;2019;0.0
1076;Totaal mannen en vrouwen;55 tot 75 jaar;R Cultuur, sport en recreatie;2020;0.0
1077;Totaal mannen en vrouwen;55 tot 75 jaar;R Cultuur, sport en recreatie;2021;0.0
1078;Totaal mannen en vrouwen;55 tot 75 jaar;R Cultuur, sport en recreatie;2022;0.0
1079;Totaal mannen en vrouwen;55 tot 75 jaar;R Cultuur, sport en recreatie;2023;0.1
1080;Totaal mannen en vrouwen;55 tot 75 jaar;S Overige dienstverlening;2015;0.0
1081;Totaal mannen en vrouwen;55 tot 75 jaar;S Overige dienstverlening;2016;0.0
1082;Totaal mannen en vrouwen;55 tot 75 jaar;S Overige dienstverlening;2017;0.1
1083;Totaal mannen en vrouwen;55 tot 75 jaar;S Overige dienstverlening;2018;0.0
1084;Totaal mannen en vrouwen;55 tot 75 jaar;S Overige dienstverlening;2019;0.0
1085;Totaal mannen en vrouwen;55 tot 75 jaar;S Overige dienstverlening;2020;0.1
1086;Totaal mannen en vrouwen;55 tot 75 jaar;S Overige dienstverlening;2021;0.0
1087;Totaal mannen en vrouwen;55 tot 75 jaar;S Overige dienstverlening;2022;0.0
1088;Totaal mannen en vrouwen;55 tot 75 jaar;S Overige dienstverlening;2023;0.0
1089;Totaal mannen en vrouwen;55 tot 75 jaar;T Huishoudens;2015;
1090;Totaal mannen en vrouwen;55 tot 75 jaar;T Huishoudens;2016;
1091;Totaal mannen en vrouwen;55 tot 75 jaar;T Huishoudens;2017;
1092;Totaal mannen en vrouwen;55 tot 75 jaar;T Huishoudens;2018;
1093;Totaal mannen en vrouwen;55 tot 75 jaar;T Huishoudens;2019;
1094;Totaal mannen en vrouwen;55 tot 75 jaar;T Huishoudens;2020;
1095;Totaal mannen en vrouwen;55 tot 75 jaar;T Huishoudens;2021;
1096;Totaal mannen en vrouwen;55 tot 75 jaar;T Huishoudens;2022;
1097;Totaal mannen en vrouwen;55 tot 75 jaar;T Huishoudens;2023;
1098;Totaal mannen en vrouwen;55 tot 75 jaar;U Extraterritoriale organisaties;2015;
1099;Totaal mannen en vrouwen;55 tot 75 jaar;U Extraterritoriale organisaties;2016;
1100;Totaal mannen en vrouwen;55 tot 75 jaar;U Extraterritoriale organisaties;2017;
1101;Totaal mannen en vrouwen;55 tot 75 jaar;U Extraterritoriale organisaties;2018;
1102;Totaal mannen en vrouwen;55 tot 75 jaar;U Extraterritoriale organisaties;2019;
1103;Totaal mannen en vrouwen;55 tot 75 jaar;U Extraterritoriale organisaties;2020;
1104;Totaal mannen en vrouwen;55 tot 75 jaar;U Extraterritoriale organisaties;2021;
1105;Totaal mannen en vrouwen;55 tot 75 jaar;U Extraterritoriale organisaties;2022;
1106;Totaal mannen en vrouwen;55 tot 75 jaar;U Extraterritoriale organisaties;2023;
1107;Totaal mannen en vrouwen;55 tot 75 jaar;SBI-code onbekend;2015;0.0
1108;Totaal mannen en vrouwen;55 tot 75 jaar;SBI-code onbekend;2016;0.0
1109;Totaal mannen en vrouwen;55 tot 75 jaar;SBI-code onbekend;2017;0.0
1110;Totaal mannen en vrouwen;55 tot 75 jaar;SBI-code onbekend;2018;0.0
1111;Totaal mannen en vrouwen;55 tot 75 jaar;SBI-code onbekend;2019;0.0
1112;Totaal mannen en vrouwen;55 tot 75 jaar;SBI-code onbekend;2020;0.0
1113;Totaal mannen en vrouwen;55 tot 75 jaar;SBI-code onbekend;2021;0.0
1114;Totaal mannen en vrouwen;55 tot 75 jaar;SBI-code onbekend;2022;0.0
1115;Totaal mannen en vrouwen;55 tot 75 jaar;SBI-code onbekend;2023;0.0
1116;Mannen;15 tot 75 jaar;A-U Alle economische activiteiten;2015;23.4
1117;Mannen;15 tot 75 jaar;A-U Alle economische activiteiten;2016;17.1
1118;Mannen;15 tot 75 jaar;A-U Alle economische activiteiten;2017;11.9
1119;Mannen;15 tot 75 jaar;A-U Alle economische activiteiten;2018;12.7
1120;Mannen;15 tot 75 jaar;A-U Alle economische activiteiten;2019;11.8
1121;Mannen;15 tot 75 jaar;A-U Alle economische activiteiten;2020;9.7
1122;Mannen;15 tot 75 jaar;A-U Alle economische activiteiten;2021;3.7
1123;Mannen;15 tot 75 jaar;A-U Alle economische activiteiten;2022;8.3
1124;Mannen;15 tot 75 jaar;A-U Alle economische activiteiten;2023;12.6
1125;Mannen;15 tot 75 jaar;A Landbouw, bosbouw en visserij;2015;0.1
1126;Mannen;15 tot 75 jaar;A Landbouw, bosbouw en visserij;2016;0.0
1127;Mannen;15 tot 75 jaar;A Landbouw, bosbouw en visserij;2017;0.1
1128;Mannen;15 tot 75 jaar;A Landbouw, bosbouw en visserij;2018;0.1
1129;Mannen;15 tot 75 jaar;A Landbouw, bosbouw en visserij;2019;0.1
1130;Mannen;15 tot 75 jaar;A Landbouw, bosbouw en visserij;2020;0.1
1131;Mannen;15 tot 75 jaar;A Landbouw, bosbouw en visserij;2021;0.0
1132;Mannen;15 tot 75 jaar;A Landbouw, bosbouw en visserij;2022;0.1
1133;Mannen;15 tot 75 jaar;A Landbouw, bosbouw en visserij;2023;0.0
1134;Mannen;15 tot 75 jaar;B Delfstoffenwinning;2015;
1135;Mannen;15 tot 75 jaar;B Delfstoffenwinning;2016;0.0
1136;Mannen;15 tot 75 jaar;B Delfstoffenwinning;2017;0.0
1137;Mannen;15 tot 75 jaar;B Delfstoffenwinning;2018;0.0
1138;Mannen;15 tot 75 jaar;B Delfstoffenwinning;2019;
1139;Mannen;15 tot 75 jaar;B Delfstoffenwinning;2020;0.0
1140;Mannen;15 tot 75 jaar;B Delfstoffenwinning;2021;0.0
1141;Mannen;15 tot 75 jaar;B Delfstoffenwinning;2022;0.0
1142;Mannen;15 tot 75 jaar;B Delfstoffenwinning;2023;0.0
1143;Mannen;15 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2015;3.4
1144;Mannen;15 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2016;2.7
1145;Mannen;15 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2017;2.3
1146;Mannen;15 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2018;2.3
1147;Mannen;15 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2019;2.2
1148;Mannen;15 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2020;1.4
1149;Mannen;15 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2021;0.9
1150;Mannen;15 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2022;1.9
1151;Mannen;15 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2023;3.3
1152;Mannen;15 tot 75 jaar;B-F Nijverheid en energie;2015;9.1
1153;Mannen;15 tot 75 jaar;B-F Nijverheid en energie;2016;4.7
1154;Mannen;15 tot 75 jaar;B-F Nijverheid en energie;2017;3.8
1155;Mannen;15 tot 75 jaar;B-F Nijverheid en energie;2018;3.6
1156;Mannen;15 tot 75 jaar;B-F Nijverheid en energie;2019;3.1
1157;Mannen;15 tot 75 jaar;B-F Nijverheid en energie;2020;2.8
1158;Mannen;15 tot 75 jaar;B-F Nijverheid en energie;2021;1.4
1159;Mannen;15 tot 75 jaar;B-F Nijverheid en energie;2022;2.6
1160;Mannen;15 tot 75 jaar;B-F Nijverheid en energie;2023;4.5
1161;Mannen;15 tot 75 jaar;C Industrie;2015;3.2
1162;Mannen;15 tot 75 jaar;C Industrie;2016;2.6
1163;Mannen;15 tot 75 jaar;C Industrie;2017;2.3
1164;Mannen;15 tot 75 jaar;C Industrie;2018;2.3
1165;Mannen;15 tot 75 jaar;C Industrie;2019;2.2
1166;Mannen;15 tot 75 jaar;C Industrie;2020;1.4
1167;Mannen;15 tot 75 jaar;C Industrie;2021;0.8
1168;Mannen;15 tot 75 jaar;C Industrie;2022;1.8
1169;Mannen;15 tot 75 jaar;C Industrie;2023;3.2
1170;Mannen;15 tot 75 jaar;D Energievoorziening;2015;0.0
1171;Mannen;15 tot 75 jaar;D Energievoorziening;2016;0.0
1172;Mannen;15 tot 75 jaar;D Energievoorziening;2017;0.0
1173;Mannen;15 tot 75 jaar;D Energievoorziening;2018;0.0
1174;Mannen;15 tot 75 jaar;D Energievoorziening;2019;
1175;Mannen;15 tot 75 jaar;D Energievoorziening;2020;
1176;Mannen;15 tot 75 jaar;D Energievoorziening;2021;0.0
1177;Mannen;15 tot 75 jaar;D Energievoorziening;2022;0.0
1178;Mannen;15 tot 75 jaar;D Energievoorziening;2023;
1179;Mannen;15 tot 75 jaar;E Waterbedrijven en afvalbeheer;2015;0.1
1180;Mannen;15 tot 75 jaar;E Waterbedrijven en afvalbeheer;2016;0.1
1181;Mannen;15 tot 75 jaar;E Waterbedrijven en afvalbeheer;2017;0.0
1182;Mannen;15 tot 75 jaar;E Waterbedrijven en afvalbeheer;2018;0.0
1183;Mannen;15 tot 75 jaar;E Waterbedrijven en afvalbeheer;2019;0.1
1184;Mannen;15 tot 75 jaar;E Waterbedrijven en afvalbeheer;2020;0.0
1185;Mannen;15 tot 75 jaar;E Waterbedrijven en afvalbeheer;2021;0.0
1186;Mannen;15 tot 75 jaar;E Waterbedrijven en afvalbeheer;2022;0.0
1187;Mannen;15 tot 75 jaar;E Waterbedrijven en afvalbeheer;2023;0.0
1188;Mannen;15 tot 75 jaar;F Bouwnijverheid;2015;5.7
1189;Mannen;15 tot 75 jaar;F Bouwnijverheid;2016;2.0
1190;Mannen;15 tot 75 jaar;F Bouwnijverheid;2017;1.5
1191;Mannen;15 tot 75 jaar;F Bouwnijverheid;2018;1.3
1192;Mannen;15 tot 75 jaar;F Bouwnijverheid;2019;0.9
1193;Mannen;15 tot 75 jaar;F Bouwnijverheid;2020;1.4
1194;Mannen;15 tot 75 jaar;F Bouwnijverheid;2021;0.5
1195;Mannen;15 tot 75 jaar;F Bouwnijverheid;2022;0.7
1196;Mannen;15 tot 75 jaar;F Bouwnijverheid;2023;1.2
1197;Mannen;15 tot 75 jaar;G-I Handel, vervoer en horeca;2015;9.8
1198;Mannen;15 tot 75 jaar;G-I Handel, vervoer en horeca;2016;8.1
1199;Mannen;15 tot 75 jaar;G-I Handel, vervoer en horeca;2017;4.3
1200;Mannen;15 tot 75 jaar;G-I Handel, vervoer en horeca;2018;4.6
1201;Mannen;15 tot 75 jaar;G-I Handel, vervoer en horeca;2019;4.6
1202;Mannen;15 tot 75 jaar;G-I Handel, vervoer en horeca;2020;4.0
1203;Mannen;15 tot 75 jaar;G-I Handel, vervoer en horeca;2021;1.0
1204;Mannen;15 tot 75 jaar;G-I Handel, vervoer en horeca;2022;3.4
1205;Mannen;15 tot 75 jaar;G-I Handel, vervoer en horeca;2023;4.7
1206;Mannen;15 tot 75 jaar;G-N Commerciële dienstverlening;2015;13.3
1207;Mannen;15 tot 75 jaar;G-N Commerciële dienstverlening;2016;11.3
1208;Mannen;15 tot 75 jaar;G-N Commerciële dienstverlening;2017;7.3
1209;Mannen;15 tot 75 jaar;G-N Commerciële dienstverlening;2018;7.9
1210;Mannen;15 tot 75 jaar;G-N Commerciële dienstverlening;2019;7.8
1211;Mannen;15 tot 75 jaar;G-N Commerciële dienstverlening;2020;6.5
1212;Mannen;15 tot 75 jaar;G-N Commerciële dienstverlening;2021;2.0
1213;Mannen;15 tot 75 jaar;G-N Commerciële dienstverlening;2022;5.1
1214;Mannen;15 tot 75 jaar;G-N Commerciële dienstverlening;2023;7.4
1215;Mannen;15 tot 75 jaar;G Handel;2015;5.4
1216;Mannen;15 tot 75 jaar;G Handel;2016;5.0
1217;Mannen;15 tot 75 jaar;G Handel;2017;2.3
1218;Mannen;15 tot 75 jaar;G Handel;2018;2.0
1219;Mannen;15 tot 75 jaar;G Handel;2019;2.9
1220;Mannen;15 tot 75 jaar;G Handel;2020;1.5
1221;Mannen;15 tot 75 jaar;G Handel;2021;0.6
1222;Mannen;15 tot 75 jaar;G Handel;2022;1.7
1223;Mannen;15 tot 75 jaar;G Handel;2023;2.9
1224;Mannen;15 tot 75 jaar;H Vervoer en opslag;2015;2.2
1225;Mannen;15 tot 75 jaar;H Vervoer en opslag;2016;2.6
1226;Mannen;15 tot 75 jaar;H Vervoer en opslag;2017;1.4
1227;Mannen;15 tot 75 jaar;H Vervoer en opslag;2018;2.0
1228;Mannen;15 tot 75 jaar;H Vervoer en opslag;2019;1.2
1229;Mannen;15 tot 75 jaar;H Vervoer en opslag;2020;1.3
1230;Mannen;15 tot 75 jaar;H Vervoer en opslag;2021;0.3
1231;Mannen;15 tot 75 jaar;H Vervoer en opslag;2022;1.2
1232;Mannen;15 tot 75 jaar;H Vervoer en opslag;2023;1.0
1233;Mannen;15 tot 75 jaar;I Horeca;2015;2.2
1234;Mannen;15 tot 75 jaar;I Horeca;2016;0.5
1235;Mannen;15 tot 75 jaar;I Horeca;2017;0.6
1236;Mannen;15 tot 75 jaar;I Horeca;2018;0.6
1237;Mannen;15 tot 75 jaar;I Horeca;2019;0.6
1238;Mannen;15 tot 75 jaar;I Horeca;2020;1.3
1239;Mannen;15 tot 75 jaar;I Horeca;2021;0.2
1240;Mannen;15 tot 75 jaar;I Horeca;2022;0.5
1241;Mannen;15 tot 75 jaar;I Horeca;2023;0.8
1242;Mannen;15 tot 75 jaar;J Informatie en communicatie;2015;0.6
1243;Mannen;15 tot 75 jaar;J Informatie en communicatie;2016;0.6
1244;Mannen;15 tot 75 jaar;J Informatie en communicatie;2017;0.5
1245;Mannen;15 tot 75 jaar;J Informatie en communicatie;2018;0.6
1246;Mannen;15 tot 75 jaar;J Informatie en communicatie;2019;0.4
1247;Mannen;15 tot 75 jaar;J Informatie en communicatie;2020;0.3
1248;Mannen;15 tot 75 jaar;J Informatie en communicatie;2021;0.1
1249;Mannen;15 tot 75 jaar;J Informatie en communicatie;2022;0.2
1250;Mannen;15 tot 75 jaar;J Informatie en communicatie;2023;0.4
1251;Mannen;15 tot 75 jaar;K Financiële dienstverlening;2015;0.1
1252;Mannen;15 tot 75 jaar;K Financiële dienstverlening;2016;0.1
1253;Mannen;15 tot 75 jaar;K Financiële dienstverlening;2017;0.1
1254;Mannen;15 tot 75 jaar;K Financiële dienstverlening;2018;0.1
1255;Mannen;15 tot 75 jaar;K Financiële dienstverlening;2019;0.1
1256;Mannen;15 tot 75 jaar;K Financiële dienstverlening;2020;0.0
1257;Mannen;15 tot 75 jaar;K Financiële dienstverlening;2021;0.1
1258;Mannen;15 tot 75 jaar;K Financiële dienstverlening;2022;0.1
1259;Mannen;15 tot 75 jaar;K Financiële dienstverlening;2023;0.0
1260;Mannen;15 tot 75 jaar;L Verhuur en handel van onroerend goed;2015;0.1
1261;Mannen;15 tot 75 jaar;L Verhuur en handel van onroerend goed;2016;0.0
1262;Mannen;15 tot 75 jaar;L Verhuur en handel van onroerend goed;2017;0.1
1263;Mannen;15 tot 75 jaar;L Verhuur en handel van onroerend goed;2018;0.0
1264;Mannen;15 tot 75 jaar;L Verhuur en handel van onroerend goed;2019;0.0
1265;Mannen;15 tot 75 jaar;L Verhuur en handel van onroerend goed;2020;0.0
1266;Mannen;15 tot 75 jaar;L Verhuur en handel van onroerend goed;2021;0.0
1267;Mannen;15 tot 75 jaar;L Verhuur en handel van onroerend goed;2022;0.1
1268;Mannen;15 tot 75 jaar;L Verhuur en handel van onroerend goed;2023;0.0
1269;Mannen;15 tot 75 jaar;M-N Zakelijke dienstverlening;2015;2.6
1270;Mannen;15 tot 75 jaar;M-N Zakelijke dienstverlening;2016;2.5
1271;Mannen;15 tot 75 jaar;M-N Zakelijke dienstverlening;2017;2.4
1272;Mannen;15 tot 75 jaar;M-N Zakelijke dienstverlening;2018;2.6
1273;Mannen;15 tot 75 jaar;M-N Zakelijke dienstverlening;2019;2.7
1274;Mannen;15 tot 75 jaar;M-N Zakelijke dienstverlening;2020;2.1
1275;Mannen;15 tot 75 jaar;M-N Zakelijke dienstverlening;2021;0.8
1276;Mannen;15 tot 75 jaar;M-N Zakelijke dienstverlening;2022;1.3
1277;Mannen;15 tot 75 jaar;M-N Zakelijke dienstverlening;2023;2.3
1278;Mannen;15 tot 75 jaar;M Specialistische zakelijke diensten;2015;1.2
1279;Mannen;15 tot 75 jaar;M Specialistische zakelijke diensten;2016;0.9
1280;Mannen;15 tot 75 jaar;M Specialistische zakelijke diensten;2017;0.9
1281;Mannen;15 tot 75 jaar;M Specialistische zakelijke diensten;2018;1.1
1282;Mannen;15 tot 75 jaar;M Specialistische zakelijke diensten;2019;0.7
1283;Mannen;15 tot 75 jaar;M Specialistische zakelijke diensten;2020;0.6
1284;Mannen;15 tot 75 jaar;M Specialistische zakelijke diensten;2021;0.3
1285;Mannen;15 tot 75 jaar;M Specialistische zakelijke diensten;2022;0.9
1286;Mannen;15 tot 75 jaar;M Specialistische zakelijke diensten;2023;1.3
1287;Mannen;15 tot 75 jaar;N Verhuur en overige zakelijke diensten;2015;1.5
1288;Mannen;15 tot 75 jaar;N Verhuur en overige zakelijke diensten;2016;1.7
1289;Mannen;15 tot 75 jaar;N Verhuur en overige zakelijke diensten;2017;1.5
1290;Mannen;15 tot 75 jaar;N Verhuur en overige zakelijke diensten;2018;1.6
1291;Mannen;15 tot 75 jaar;N Verhuur en overige zakelijke diensten;2019;2.0
1292;Mannen;15 tot 75 jaar;N Verhuur en overige zakelijke diensten;2020;1.5
1293;Mannen;15 tot 75 jaar;N Verhuur en overige zakelijke diensten;2021;0.5
1294;Mannen;15 tot 75 jaar;N Verhuur en overige zakelijke diensten;2022;0.5
1295;Mannen;15 tot 75 jaar;N Verhuur en overige zakelijke diensten;2023;0.9
1296;Mannen;15 tot 75 jaar;O-U Niet-commerciële dienstverlening;2015;0.9
1297;Mannen;15 tot 75 jaar;O-U Niet-commerciële dienstverlening;2016;1.0
1298;Mannen;15 tot 75 jaar;O-U Niet-commerciële dienstverlening;2017;0.7
1299;Mannen;15 tot 75 jaar;O-U Niet-commerciële dienstverlening;2018;1.1
1300;Mannen;15 tot 75 jaar;O-U Niet-commerciële dienstverlening;2019;0.8
1301;Mannen;15 tot 75 jaar;O-U Niet-commerciële dienstverlening;2020;0.4
1302;Mannen;15 tot 75 jaar;O-U Niet-commerciële dienstverlening;2021;0.3
1303;Mannen;15 tot 75 jaar;O-U Niet-commerciële dienstverlening;2022;0.4
1304;Mannen;15 tot 75 jaar;O-U Niet-commerciële dienstverlening;2023;0.7
1305;Mannen;15 tot 75 jaar;O-Q Overheid en zorg;2015;0.5
1306;Mannen;15 tot 75 jaar;O-Q Overheid en zorg;2016;0.8
1307;Mannen;15 tot 75 jaar;O-Q Overheid en zorg;2017;0.6
1308;Mannen;15 tot 75 jaar;O-Q Overheid en zorg;2018;0.8
1309;Mannen;15 tot 75 jaar;O-Q Overheid en zorg;2019;0.5
1310;Mannen;15 tot 75 jaar;O-Q Overheid en zorg;2020;0.2
1311;Mannen;15 tot 75 jaar;O-Q Overheid en zorg;2021;0.2
1312;Mannen;15 tot 75 jaar;O-Q Overheid en zorg;2022;0.3
1313;Mannen;15 tot 75 jaar;O-Q Overheid en zorg;2023;0.5
1314;Mannen;15 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2015;
1315;Mannen;15 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2016;
1316;Mannen;15 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2017;
1317;Mannen;15 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2018;
1318;Mannen;15 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2019;
1319;Mannen;15 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2020;
1320;Mannen;15 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2021;
1321;Mannen;15 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2022;
1322;Mannen;15 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2023;
1323;Mannen;15 tot 75 jaar;P Onderwijs;2015;0.2
1324;Mannen;15 tot 75 jaar;P Onderwijs;2016;0.1
1325;Mannen;15 tot 75 jaar;P Onderwijs;2017;0.1
1326;Mannen;15 tot 75 jaar;P Onderwijs;2018;0.1
1327;Mannen;15 tot 75 jaar;P Onderwijs;2019;0.1
1328;Mannen;15 tot 75 jaar;P Onderwijs;2020;0.1
1329;Mannen;15 tot 75 jaar;P Onderwijs;2021;0.0
1330;Mannen;15 tot 75 jaar;P Onderwijs;2022;0.0
1331;Mannen;15 tot 75 jaar;P Onderwijs;2023;0.1
1332;Mannen;15 tot 75 jaar;Q Gezondheids- en welzijnszorg;2015;0.4
1333;Mannen;15 tot 75 jaar;Q Gezondheids- en welzijnszorg;2016;0.7
1334;Mannen;15 tot 75 jaar;Q Gezondheids- en welzijnszorg;2017;0.4
1335;Mannen;15 tot 75 jaar;Q Gezondheids- en welzijnszorg;2018;0.7
1336;Mannen;15 tot 75 jaar;Q Gezondheids- en welzijnszorg;2019;0.5
1337;Mannen;15 tot 75 jaar;Q Gezondheids- en welzijnszorg;2020;0.1
1338;Mannen;15 tot 75 jaar;Q Gezondheids- en welzijnszorg;2021;0.2
1339;Mannen;15 tot 75 jaar;Q Gezondheids- en welzijnszorg;2022;0.2
1340;Mannen;15 tot 75 jaar;Q Gezondheids- en welzijnszorg;2023;0.3
1341;Mannen;15 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2015;0.4
1342;Mannen;15 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2016;0.3
1343;Mannen;15 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2017;0.2
1344;Mannen;15 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2018;0.3
1345;Mannen;15 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2019;0.2
1346;Mannen;15 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2020;0.2
1347;Mannen;15 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2021;0.1
1348;Mannen;15 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2022;0.2
1349;Mannen;15 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2023;0.2
1350;Mannen;15 tot 75 jaar;R Cultuur, sport en recreatie;2015;0.2
1351;Mannen;15 tot 75 jaar;R Cultuur, sport en recreatie;2016;0.1
1352;Mannen;15 tot 75 jaar;R Cultuur, sport en recreatie;2017;0.0
1353;Mannen;15 tot 75 jaar;R Cultuur, sport en recreatie;2018;0.1
1354;Mannen;15 tot 75 jaar;R Cultuur, sport en recreatie;2019;0.1
1355;Mannen;15 tot 75 jaar;R Cultuur, sport en recreatie;2020;0.1
1356;Mannen;15 tot 75 jaar;R Cultuur, sport en recreatie;2021;0.1
1357;Mannen;15 tot 75 jaar;R Cultuur, sport en recreatie;2022;0.1
