ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
1514;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 3e kwartaal;2622.0
1515;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 4e kwartaal;2643.0
1516;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 1e kwartaal;2718.0
1517;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 2e kwartaal;2718.0
1518;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 3e kwartaal;2720.0
1519;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 4e kwartaal;2727.0
1520;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 1e kwartaal;
1521;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 2e kwartaal;2669.0
1522;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 3e kwartaal;2714.0
1523;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 4e kwartaal;2723.0
1524;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 1e kwartaal;2734.0
1525;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 2e kwartaal;2776.0
1526;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 3e kwartaal;2739.0
1527;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 4e kwartaal;2751.0
1528;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 1e kwartaal;2784.0
1529;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 2e kwartaal;2801.0
1530;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 3e kwartaal;2809.0
1531;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 4e kwartaal;2802.0
1532;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 1e kwartaal;2829.0
1533;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 2e kwartaal;2810.0
1534;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 3e kwartaal;2844.0
1535;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 4e kwartaal;2869.0
1536;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 1e kwartaal;2218.0
1537;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 2e kwartaal;2211.0
1538;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 3e kwartaal;2203.0
1539;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 4e kwartaal;2186.0
1540;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 1e kwartaal;2155.0
1541;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 2e kwartaal;2129.0
1542;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 3e kwartaal;2130.0
1543;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 4e kwartaal;2115.0
1544;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 1e kwartaal;2129.0
1545;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 2e kwartaal;2135.0
1546;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 3e kwartaal;2128.0
1547;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 4e kwartaal;2124.0
1548;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 1e kwartaal;2118.0
1549;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 2e kwartaal;2135.0
1550;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 3e kwartaal;2136.0
1551;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 4e kwartaal;2169.0
1552;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 1e kwartaal;2145.0
1553;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 2e kwartaal;2157.0
1554;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 3e kwartaal;2157.0
1555;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 4e kwartaal;2188.0
1556;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 1e kwartaal;2171.0
1557;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 2e kwartaal;2162.0
1558;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 3e kwartaal;2200.0
1559;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 4e kwartaal;2226.0
1560;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 1e kwartaal;2261.0
1561;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 2e kwartaal;2308.0
1562;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 3e kwartaal;2352.0
1563;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 4e kwartaal;2369.0
1564;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 1e kwartaal;2347.0
1565;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 2e kwartaal;2410.0
1566;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 3e kwartaal;2415.0
1567;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 4e kwartaal;2460.0
1568;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 1e kwartaal;
1569;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 2e kwartaal;2511.0
1570;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 3e kwartaal;2533.0
1571;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 4e kwartaal;2511.0
1572;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 1e kwartaal;2528.0
1573;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 2e kwartaal;2520.0
1574;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 3e kwartaal;2543.0
1575;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 4e kwartaal;2578.0
1576;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023 1e kwartaal;2580.0
1577;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023 2e kwartaal;2560.0
1578;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023 3e kwartaal;2581.0
1579;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023 4e kwartaal;2646.0
1580;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2024 1e kwartaal;2636.0
1581;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2024 2e kwartaal;2649.0
1582;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2024 3e kwartaal;2651.0
1583;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2024 4e kwartaal;2662.0
1584;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;302.0
1585;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;311.0
1586;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;318.0
1587;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;318.0
1588;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;304.0
1589;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;285.0
1590;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;283.0
1591;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;277.0
1592;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;270.0
1593;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;282.0
1594;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;275.0
1595;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;275.0
1596;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;253.0
1597;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;264.0
1598;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;261.0
1599;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;267.0
1600;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;267.0
1601;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;267.0
1602;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;260.0
1603;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;275.0
1604;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;286.0
1605;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;268.0
1606;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;286.0
1607;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;296.0
1608;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;307.0
1609;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;311.0
1610;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;319.0
1611;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;315.0
1612;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;324.0
1613;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;324.0
1614;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;314.0
1615;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;334.0
1616;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
1617;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;225.0
1618;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;227.0
1619;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;258.0
1620;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;268.0
1621;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;293.0
1622;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;275.0
1623;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;291.0
1624;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;276.0
1625;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;280.0
1626;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;287.0
1627;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;297.0
1628;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;299.0
1629;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;278.0
1630;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;296.0
1631;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;304.0
1632;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;2226.0
1633;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;2188.0
1634;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;2148.0
1635;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;2131.0
1636;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;2104.0
1637;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;2096.0
1638;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;2051.0
1639;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;2069.0
1640;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;2075.0
1641;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;2048.0
1642;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;2028.0
1643;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;2004.0
1644;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;2035.0
1645;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;2042.0
1646;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;2028.0
1647;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;2035.0
1648;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;1998.0
1649;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;2004.0
1650;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;2023.0
1651;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;2024.0
1652;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;2026.0
1653;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;2067.0
1654;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;2095.0
1655;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;2101.0
1656;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;2108.0
1657;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;2130.0
1658;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;2143.0
1659;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;2172.0
1660;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;2202.0
1661;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;2209.0
1662;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;2229.0
1663;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;2275.0
1664;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
1665;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;2316.0
1666;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;2352.0
1667;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;2346.0
1668;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;2351.0
1669;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;2355.0
1670;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;2355.0
1671;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;2374.0
1672;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;2383.0
1673;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;2357.0
1674;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;2391.0
1675;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;2404.0
1676;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;2405.0
1677;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;2422.0
1678;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;2438.0
1679;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;2468.0
1680;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;2275.0
1681;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;2283.0
1682;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;2287.0
1683;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;2257.0
1684;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;2243.0
1685;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;2231.0
1686;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;2270.0
1687;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;2267.0
1688;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;2275.0
1689;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;2297.0
1690;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;2308.0
1691;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;2316.0
1692;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;2312.0
1693;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;2297.0
1694;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;2336.0
1695;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;2334.0
1696;Beroeps- en niet beroepsbevolking;Werknemer met vaste arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;2360.0
