ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsvolgend;Onderwijskenmerken;Perioden;DeelnemersLevenLangOntwikkelen_1
3269;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur onbekend;2023;15
3270;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2021;1
3271;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2022;1
3272;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2023;1
3273;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2021;1
3274;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2022;1
3275;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2023;1
3276;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2021;0
3277;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2022;0
3278;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2023;0
3279;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2021;8
3280;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2022;10
3281;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2023;11
3282;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2021;8
3283;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2022;10
3284;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2023;11
3285;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Hbo, wo;2021;155
3286;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Hbo, wo;2022;147
3287;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Hbo, wo;2023;139
3288;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2021;55
3289;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2022;51
3290;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2023;49
3291;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2021;99
3292;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2022;96
3293;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2023;90
3294;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Actueel onderwijsniveau: onbekend;2021;5
3295;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Actueel onderwijsniveau: onbekend;2022;3
3296;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Actueel onderwijsniveau: onbekend;2023;5
3297;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act. ond. niveau: niet van toepassing;2021;0
3298;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act. ond. niveau: niet van toepassing;2022;0
3299;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act. ond. niveau: niet van toepassing;2023;0
3300;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;00 Algemeen;2021;1
3301;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;00 Algemeen;2022;1
3302;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;00 Algemeen;2023;2
3303;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;01 Onderwijs;2021;8
3304;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;01 Onderwijs;2022;10
3305;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;01 Onderwijs;2023;9
3306;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2021;10
3307;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2022;10
3308;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2023;10
3309;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2021;19
3310;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2022;18
3311;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2023;17
3312;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;04 Recht, administratie, handel en za...;2021;48
3313;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;04 Recht, administratie, handel en za...;2022;42
3314;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;04 Recht, administratie, handel en za...;2023;40
3315;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;05 Wiskunde, natuurwetenschappen;2021;14
3316;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;05 Wiskunde, natuurwetenschappen;2022;16
3317;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;05 Wiskunde, natuurwetenschappen;2023;15
3318;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;06 Informatica;2021;8
3319;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;06 Informatica;2022;8
3320;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;06 Informatica;2023;9
3321;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;07 Techniek, industrie en bouwkunde;2021;21
3322;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;07 Techniek, industrie en bouwkunde;2022;17
3323;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;07 Techniek, industrie en bouwkunde;2023;15
3324;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2021;3
3325;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2022;2
3326;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2023;2
3327;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;09 Gezondheidszorg en welzijn;2021;25
3328;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;09 Gezondheidszorg en welzijn;2022;25
3329;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;09 Gezondheidszorg en welzijn;2023;24
3330;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;10 Dienstverlening;2021;5
3331;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;10 Dienstverlening;2022;7
3332;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;10 Dienstverlening;2023;6
3333;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Onderwijsrichting onbekend;2021;7
3334;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Onderwijsrichting onbekend;2022;5
3335;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Onderwijsrichting onbekend;2023;7
3336;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren minder dan 7 uur per week;2021;8
3337;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren minder dan 7 uur per week;2022;7
3338;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren minder dan 7 uur per week;2023;7
3339;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 7 tot 13 uur per week;2021;9
3340;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 7 tot 13 uur per week;2022;11
3341;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 7 tot 13 uur per week;2023;14
3342;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 13 tot 19 uur per week;2021;9
3343;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 13 tot 19 uur per week;2022;8
3344;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 13 tot 19 uur per week;2023;8
3345;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 19 tot 25 uur per week;2021;16
3346;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 19 tot 25 uur per week;2022;17
3347;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 19 tot 25 uur per week;2023;15
3348;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 25 of meer uur per week;2021;108
3349;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 25 of meer uur per week;2022;100
3350;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 25 of meer uur per week;2023;91
3351;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren onbekend;2021;18
3352;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren onbekend;2022;19
3353;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren onbekend;2023;21
3354;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Totaal personen;2021;30
3355;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Totaal personen;2022;29
3356;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Totaal personen;2023;30
3357;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt bekostigd onderwijs;2021;0
3358;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt bekostigd onderwijs;2022;0
3359;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt bekostigd onderwijs;2023;0
3360;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt niet-bekostigd onderwijs;2021;30
3361;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt niet-bekostigd onderwijs;2022;29
3362;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt niet-bekostigd onderwijs;2023;30
3363;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2021;0
3364;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2022;0
3365;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2023;0
3366;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week of korter;2021;7
3367;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week of korter;2022;8
3368;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week of korter;2023;7
3369;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2021;16
3370;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2022;13
3371;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2023;14
3372;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 4 weken;2021;4
3373;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 4 weken;2022;3
3374;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 4 weken;2023;4
3375;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2021;8
3376;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2022;6
3377;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2023;6
3378;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2021;3
3379;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2022;4
3380;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2023;4
3381;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2021;4
3382;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2022;5
3383;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2023;6
3384;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 12 maanden of langer;2021;0
3385;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 12 maanden of langer;2022;0
3386;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 12 maanden of langer;2023;0
3387;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2021;0
3388;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2022;0
3389;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2023;0
3390;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2021;0
3391;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2022;0
3392;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2023;0
3393;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur langer dan 3 jaar;2021;0
3394;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur langer dan 3 jaar;2022;0
3395;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur langer dan 3 jaar;2023;0
3396;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur onbekend;2021;3
3397;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur onbekend;2022;3
3398;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur onbekend;2023;3
3399;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2021;0
3400;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2022;0
3401;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2023;0
3402;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2021;0
3403;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2022;0
3404;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2023;0
3405;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2021;0
3406;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2022;0
3407;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2023;0
3408;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2021;0
3409;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2022;0
3410;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2023;0
3411;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2021;0
3412;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2022;0
3413;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2023;0
3414;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Hbo, wo;2021;0
3415;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Hbo, wo;2022;0
3416;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Hbo, wo;2023;0
3417;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2021;0
3418;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2022;0
3419;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2023;0
3420;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2021;0
3421;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2022;0
3422;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2023;0
3423;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Actueel onderwijsniveau: onbekend;2021;0
3424;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Actueel onderwijsniveau: onbekend;2022;0
3425;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Actueel onderwijsniveau: onbekend;2023;0
3426;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act. ond. niveau: niet van toepassing;2021;23
3427;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act. ond. niveau: niet van toepassing;2022;21
3428;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act. ond. niveau: niet van toepassing;2023;21
3429;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;00 Algemeen;2021;3
3430;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;00 Algemeen;2022;2
3431;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;00 Algemeen;2023;3
3432;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;01 Onderwijs;2021;2
3433;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;01 Onderwijs;2022;2
3434;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;01 Onderwijs;2023;1
3435;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2021;4
3436;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2022;2
3437;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2023;2
3438;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2021;1
3439;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2022;1
3440;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2023;1
3441;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;04 Recht, administratie, handel en za...;2021;7
3442;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;04 Recht, administratie, handel en za...;2022;8
3443;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;04 Recht, administratie, handel en za...;2023;7
3444;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;05 Wiskunde, natuurwetenschappen;2021;1
3445;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;05 Wiskunde, natuurwetenschappen;2022;1
3446;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;05 Wiskunde, natuurwetenschappen;2023;1
3447;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;06 Informatica;2021;3
3448;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;06 Informatica;2022;4
3449;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;06 Informatica;2023;4
3450;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;07 Techniek, industrie en bouwkunde;2021;2
3451;Totaal mannen en vrouwen;15 tot 25 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;07 Techniek, industrie en bouwkunde;2022;2
