ID;Besteding;CPIReeksen;Perioden;Prijsindexcijfers_1;Maandmutatie_2;Jaarmutatie_3;Wegingscoefficienten_4
1136;4   Huisvesting, water elek. en gas;CPI alle huishoudens;1999 juni;114.9;0.0;3.0;26832
1137;4   Huisvesting, water elek. en gas;CPI alle huishoudens;1999 juli;117.2;2.0;2.9;26832
1138;4   Huisvesting, water elek. en gas;CPI alle huishoudens;1999 augustus;117.2;0.0;2.9;26832
1139;4   Huisvesting, water elek. en gas;CPI alle huishoudens;1999 september;117.1;-0.1;2.8;26832
1140;4   Huisvesting, water elek. en gas;CPI alle huishoudens;1999 oktober;117.2;0.1;2.9;26832
1141;4   Huisvesting, water elek. en gas;CPI alle huishoudens;1999 november;117.3;0.1;3.0;26832
1142;4   Huisvesting, water elek. en gas;CPI alle huishoudens;1999 december;117.2;-0.1;2.9;26832
1143;4   Huisvesting, water elek. en gas;CPI alle huishoudens;1999;116.1;;3.0;26832
1144;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 januari;119.4;1.9;3.9;26832
1145;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 februari;119.4;0.0;3.8;26832
1146;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 maart;119.6;0.2;4.0;26832
1147;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 april;119.7;0.1;4.2;26832
1148;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 mei;119.7;0.0;4.2;26832
1149;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 juni;119.7;0.0;4.2;26832
1150;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 juli;122.7;2.5;4.7;26832
1151;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 augustus;122.7;0.0;4.7;26832
1152;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 september;122.7;0.0;4.8;26832
1153;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 oktober;122.9;0.2;4.9;26832
1154;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 november;122.9;0.0;4.8;26832
1155;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000 december;122.9;0.0;4.9;26832
1156;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2000;121.2;;4.4;26832
1157;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 januari;125.8;2.4;5.4;26832
1158;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 februari;125.8;0.0;5.4;26832
1159;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 maart;125.8;0.0;5.2;26832
1160;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 april;125.2;-0.5;4.6;26832
1161;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 mei;125.2;0.0;4.6;26832
1162;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 juni;125.3;0.1;4.7;26832
1163;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 juli;128.8;2.8;5.0;26832
1164;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 augustus;128.9;0.1;5.1;26832
1165;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 september;128.9;0.0;5.1;26832
1166;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 oktober;128.8;-0.1;4.8;26832
1167;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 november;128.8;0.0;4.8;26832
1168;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001 december;128.8;0.0;4.8;26832
1169;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2001;127.2;;5.0;26832
1170;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 januari;129.7;0.7;3.1;26832
1171;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 februari;129.7;0.0;3.1;26832
1172;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 maart;129.8;0.1;3.2;26832
1173;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 april;129.8;0.0;3.7;26832
1174;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 mei;129.8;0.0;3.7;26832
1175;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 juni;129.8;0.0;3.6;26832
1176;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 juli;133.0;2.5;3.3;26832
1177;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 augustus;133.0;0.0;3.2;26832
1178;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 september;133.1;0.1;3.3;26832
1179;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 oktober;133.2;0.1;3.4;26832
1180;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 november;133.3;0.1;3.5;26832
1181;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002 december;133.3;0.0;3.5;26832
1182;4   Huisvesting, water elek. en gas;CPI alle huishoudens;2002;131.5;;3.4;26832
1183;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 januari;102.8;;;26279
1184;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 februari;102.8;0.0;;26279
1185;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 maart;102.8;0.0;;26279
1186;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 april;102.8;0.0;;26279
1187;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 mei;102.8;0.0;;26279
1188;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 juni;102.8;0.0;;26279
1189;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 juli;106.3;3.4;;26279
1190;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 augustus;106.3;0.0;;26279
1191;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 september;106.3;0.0;;26279
1192;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 oktober;106.3;0.0;;26279
1193;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 november;106.3;0.0;;26279
1194;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996 december;106.3;0.0;;26279
1195;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1996;104.6;;;26279
1196;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 januari;107.4;1.0;4.5;26279
1197;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 februari;107.4;0.0;4.5;26279
1198;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 maart;107.5;0.1;4.6;26279
1199;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 april;107.5;0.0;4.6;26279
1200;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 mei;107.6;0.1;4.7;26279
1201;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 juni;107.6;0.0;4.7;26279
1202;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 juli;111.0;3.2;4.4;26279
1203;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 augustus;111.0;0.0;4.4;26279
1204;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 september;111.1;0.1;4.5;26279
1205;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 oktober;111.1;0.0;4.5;26279
1206;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 november;111.1;0.0;4.5;26279
1207;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997 december;111.1;0.0;4.5;26279
1208;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1997;109.3;;4.5;26279
1209;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 januari;111.4;0.3;3.7;26279
1210;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 februari;111.4;0.0;3.7;26279
1211;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 maart;111.5;0.1;3.7;26279
1212;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 april;111.5;0.0;3.7;26279
1213;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 mei;111.5;0.0;3.6;26279
1214;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 juni;111.5;0.0;3.6;26279
1215;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 juli;113.8;2.1;2.5;26279
1216;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 augustus;113.8;0.0;2.5;26279
1217;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 september;113.8;0.0;2.4;26279
1218;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 oktober;113.9;0.1;2.5;26279
1219;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 november;113.9;0.0;2.5;26279
1220;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998 december;113.9;0.0;2.5;26279
1221;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1998;112.6;;3.0;26279
1222;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 januari;114.9;0.9;3.1;26279
1223;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 februari;114.9;0.0;3.1;26279
1224;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 maart;114.9;0.0;3.0;26279
1225;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 april;114.9;0.0;3.0;26279
1226;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 mei;114.9;0.0;3.0;26279
1227;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 juni;114.9;0.0;3.0;26279
1228;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 juli;117.1;1.9;2.9;26279
1229;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 augustus;117.1;0.0;2.9;26279
1230;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 september;117.1;0.0;2.9;26279
1231;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 oktober;117.1;0.0;2.8;26279
1232;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 november;117.2;0.1;2.9;26279
1233;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999 december;117.2;0.0;2.9;26279
1234;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;1999;116.0;;3.0;26279
1235;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 januari;119.4;1.9;3.9;26279
1236;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 februari;119.4;0.0;3.9;26279
1237;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 maart;119.6;0.2;4.1;26279
1238;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 april;119.6;0.0;4.1;26279
1239;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 mei;119.6;0.0;4.1;26279
1240;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 juni;119.7;0.1;4.2;26279
1241;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 juli;122.6;2.4;4.7;26279
1242;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 augustus;122.6;0.0;4.7;26279
1243;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 september;122.7;0.1;4.8;26279
1244;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 oktober;122.8;0.1;4.9;26279
1245;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 november;122.9;0.1;4.9;26279
1246;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000 december;122.9;0.0;4.9;26279
1247;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2000;121.1;;4.4;26279
1248;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 januari;125.9;2.4;5.4;26279
1249;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 februari;125.9;0.0;5.4;26279
1250;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 maart;125.9;0.0;5.3;26279
1251;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 april;125.2;-0.6;4.7;26279
1252;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 mei;125.3;0.1;4.8;26279
1253;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 juni;125.3;0.0;4.7;26279
1254;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 juli;128.8;2.8;5.1;26279
1255;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 augustus;128.9;0.1;5.1;26279
1256;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 september;128.9;0.0;5.1;26279
1257;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 oktober;128.8;-0.1;4.9;26279
1258;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 november;128.8;0.0;4.8;26279
1259;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001 december;128.8;0.0;4.8;26279
1260;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2001;127.2;;5.0;26279
1261;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 januari;129.7;0.7;3.0;26279
1262;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 februari;129.7;0.0;3.0;26279
1263;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 maart;129.7;0.0;3.0;26279
1264;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 april;129.8;0.1;3.7;26279
1265;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 mei;129.8;0.0;3.6;26279
1266;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 juni;129.8;0.0;3.6;26279
1267;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 juli;133.0;2.5;3.3;26279
1268;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 augustus;133.0;0.0;3.2;26279
1269;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 september;133.1;0.1;3.3;26279
1270;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 oktober;133.2;0.1;3.4;26279
1271;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 november;133.3;0.1;3.5;26279
1272;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002 december;133.3;0.0;3.5;26279
1273;4   Huisvesting, water elek. en gas;CPI werknemers met laag inkomen;2002;131.5;;3.4;26279
1274;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 januari;102.8;;;21748
1275;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 februari;102.8;0.0;;21748
1276;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 maart;102.8;0.0;;21748
1277;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 april;102.8;0.0;;21748
1278;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 mei;102.7;-0.1;;21748
1279;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 juni;102.8;0.1;;21748
1280;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 juli;106.2;3.3;;21748
1281;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 augustus;106.2;0.0;;21748
1282;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 september;106.3;0.1;;21748
1283;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 oktober;106.3;0.0;;21748
1284;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 november;106.3;0.0;;21748
1285;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996 december;106.3;0.0;;21748
1286;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1996;104.5;;;21748
1287;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 januari;107.3;0.9;4.4;21748
1288;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 februari;107.3;0.0;4.4;21748
1289;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 maart;107.3;0.0;4.4;21748
1290;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 april;107.3;0.0;4.4;21748
1291;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 mei;107.4;0.1;4.6;21748
1292;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 juni;107.4;0.0;4.5;21748
1293;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 juli;110.8;3.2;4.3;21748
1294;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 augustus;110.8;0.0;4.3;21748
1295;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 september;110.9;0.1;4.3;21748
1296;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 oktober;110.9;0.0;4.3;21748
1297;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 november;110.9;0.0;4.3;21748
1298;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997 december;110.9;0.0;4.3;21748
1299;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1997;109.1;;4.4;21748
1300;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 januari;111.2;0.3;3.6;21748
1301;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 februari;111.2;0.0;3.6;21748
1302;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 maart;111.3;0.1;3.7;21748
1303;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 april;111.3;0.0;3.7;21748
1304;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 mei;111.3;0.0;3.6;21748
1305;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 juni;111.3;0.0;3.6;21748
1306;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 juli;113.7;2.2;2.6;21748
1307;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 augustus;113.7;0.0;2.6;21748
1308;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 september;113.7;0.0;2.5;21748
1309;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 oktober;113.8;0.1;2.6;21748
1310;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 november;113.8;0.0;2.6;21748
1311;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998 december;113.8;0.0;2.6;21748
1312;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1998;112.5;;3.1;21748
1313;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 januari;114.8;0.9;3.2;21748
1314;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 februari;114.8;0.0;3.2;21748
1315;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 maart;114.8;0.0;3.1;21748
1316;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 april;114.7;-0.1;3.1;21748
1317;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 mei;114.8;0.1;3.1;21748
1318;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 juni;114.8;0.0;3.1;21748
1319;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 juli;117.0;1.9;2.9;21748
1320;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 augustus;117.0;0.0;2.9;21748
1321;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 september;117.0;0.0;2.9;21748
1322;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 oktober;117.1;0.1;2.9;21748
1323;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 november;117.1;0.0;2.9;21748
1324;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999 december;117.1;0.0;2.9;21748
1325;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;1999;115.9;;3.0;21748
1326;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;2000 januari;119.2;1.8;3.8;21748
1327;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;2000 februari;119.2;0.0;3.8;21748
1328;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;2000 maart;119.4;0.2;4.0;21748
1329;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;2000 april;119.4;0.0;4.1;21748
1330;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;2000 mei;119.4;0.0;4.0;21748
1331;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;2000 juni;119.4;0.0;4.0;21748
1332;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;2000 juli;122.4;2.5;4.6;21748
1333;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;2000 augustus;122.4;0.0;4.6;21748
1334;4   Huisvesting, water elek. en gas;CPI werknemers met hoog inkomen;2000 september;122.4;0.0;4.6;21748
