ID;EigenaarOfHuurder;Huishoudkenmerken;Woningkenmerken;Marges;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
838;Totaal;Hoofd huishouden: jonger dan 35 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2021;74.1;75.7
839;Totaal;Hoofd huishouden: jonger dan 35 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2024;71.0;76.4
840;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Waarde;2002;73.4;74.1
841;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Waarde;2006;74.2;77.5
842;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Waarde;2009;77.2;75.4
843;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Waarde;2012;76.7;74.4
844;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Waarde;2015;72.6;71.3
845;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Waarde;2018;69.2;73.4
846;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Waarde;2021;70.8;74.1
847;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Waarde;2024;66.3;73.6
848;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2002;71.9;72.6
849;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2006;72.3;75.7
850;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2009;75.5;73.6
851;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2012;74.8;72.4
852;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2015;70.4;69.1
853;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2018;67.0;71.3
854;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2021;68.4;71.9
855;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2024;63.9;71.4
856;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2002;74.9;75.5
857;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2006;76.1;79.3
858;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2009;78.9;77.1
859;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2012;78.5;76.3
860;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2015;74.6;73.4
861;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2018;71.3;75.4
862;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2021;73.0;76.2
863;Totaal;Hoofd huishouden: jonger dan 35 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2024;68.7;75.7
864;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Waarde;2002;81.8;77.9
865;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Waarde;2006;85.3;79.2
866;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Waarde;2009;84.8;77.1
867;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Waarde;2012;84.1;75.9
868;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Waarde;2015;79.6;71.9
869;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Waarde;2018;78.6;78.1
870;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Waarde;2021;77.0;77.2
871;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Waarde;2024;74.2;75.7
872;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Ondergrens 95%-interval;2002;79.8;75.9
873;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Ondergrens 95%-interval;2006;83.1;76.7
874;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Ondergrens 95%-interval;2009;82.7;74.7
875;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Ondergrens 95%-interval;2012;81.8;73.4
876;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Ondergrens 95%-interval;2015;77.4;69.5
877;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Ondergrens 95%-interval;2018;76.2;75.7
878;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Ondergrens 95%-interval;2021;74.1;74.5
879;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Ondergrens 95%-interval;2024;71.3;73.0
880;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Bovengrens 95%-interval;2002;83.6;79.8
881;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Bovengrens 95%-interval;2006;87.2;81.4
882;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Bovengrens 95%-interval;2009;86.8;79.3
883;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Bovengrens 95%-interval;2012;86.1;78.3
884;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Bovengrens 95%-interval;2015;81.7;74.2
885;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Bovengrens 95%-interval;2018;80.8;80.3
886;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Bovengrens 95%-interval;2021;79.7;79.8
887;Totaal;Hoofd huishouden: jonger dan 35 jaar;75 tot 100 m²;Bovengrens 95%-interval;2024;77.0;78.3
888;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Waarde;2002;90.0;83.7
889;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Waarde;2006;91.4;86.8
890;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Waarde;2009;90.0;83.1
891;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Waarde;2012;89.3;83.1
892;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Waarde;2015;89.2;81.7
893;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Waarde;2018;88.0;85.4
894;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Waarde;2021;89.9;86.0
895;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Waarde;2024;85.3;84.7
896;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Ondergrens 95%-interval;2002;88.8;82.2
897;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Ondergrens 95%-interval;2006;89.9;85.0
898;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Ondergrens 95%-interval;2009;88.4;81.2
899;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Ondergrens 95%-interval;2012;87.6;81.1
900;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Ondergrens 95%-interval;2015;87.6;79.7
901;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Ondergrens 95%-interval;2018;86.3;83.7
902;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Ondergrens 95%-interval;2021;88.1;84.1
903;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Ondergrens 95%-interval;2024;83.2;82.7
904;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Bovengrens 95%-interval;2002;91.1;85.1
905;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Bovengrens 95%-interval;2006;92.7;88.3
906;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Bovengrens 95%-interval;2009;91.5;84.9
907;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Bovengrens 95%-interval;2012;90.8;84.8
908;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Bovengrens 95%-interval;2015;90.7;83.5
909;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Bovengrens 95%-interval;2018;89.5;87.0
910;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Bovengrens 95%-interval;2021;91.4;87.8
911;Totaal;Hoofd huishouden: jonger dan 35 jaar;100 tot 150 m²;Bovengrens 95%-interval;2024;87.1;86.5
912;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Waarde;2002;94.5;88.2
913;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Waarde;2006;94.0;89.0
914;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Waarde;2009;96.1;89.0
915;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Waarde;2012;92.6;87.4
916;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Waarde;2015;89.9;87.9
917;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Waarde;2018;91.1;88.4
918;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Waarde;2021;88.6;91.2
919;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Waarde;2024;87.1;88.8
920;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Ondergrens 95%-interval;2002;93.3;86.8
921;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Ondergrens 95%-interval;2006;92.3;86.9
922;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Ondergrens 95%-interval;2009;94.6;86.7
923;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Ondergrens 95%-interval;2012;90.3;84.9
924;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Ondergrens 95%-interval;2015;85.6;83.4
925;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Ondergrens 95%-interval;2018;87.5;84.5
926;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Ondergrens 95%-interval;2021;84.6;87.9
927;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Ondergrens 95%-interval;2024;83.2;85.5
928;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Bovengrens 95%-interval;2002;95.5;89.6
929;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Bovengrens 95%-interval;2006;95.3;90.8
930;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Bovengrens 95%-interval;2009;97.1;91.0
931;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Bovengrens 95%-interval;2012;94.4;89.6
932;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Bovengrens 95%-interval;2015;93.1;91.2
933;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Bovengrens 95%-interval;2018;93.8;91.4
934;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Bovengrens 95%-interval;2021;91.6;93.7
935;Totaal;Hoofd huishouden: jonger dan 35 jaar;150 m² of meer;Bovengrens 95%-interval;2024;90.1;91.4
936;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Waarde;2002;71.3;74.7
937;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Waarde;2006;74.0;80.6
938;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Waarde;2009;76.7;76.2
939;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Waarde;2012;78.6;73.9
940;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Waarde;2015;72.3;70.6
941;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Waarde;2018;69.8;72.7
942;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Waarde;2021;68.6;75.4
943;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Waarde;2024;65.5;73.9
944;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2002;68.8;72.4
945;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2006;71.0;77.8
946;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2009;74.1;73.7
947;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2012;76.0;71.1
948;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2015;69.5;67.8
949;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2018;67.0;70.0
950;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2021;65.7;72.7
951;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2024;62.5;71.1
952;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2002;73.6;76.9
953;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2006;76.8;83.0
954;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2009;79.1;78.5
955;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2012;81.0;76.4
956;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2015;75.0;73.3
957;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2018;72.4;75.3
958;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2021;71.4;77.9
959;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2024;68.4;76.6
960;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Waarde;2002;79.2;75.8
961;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Waarde;2006;80.0;77.1
962;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Waarde;2009;83.6;77.2
963;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Waarde;2012;81.6;77.0
964;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Waarde;2015;78.6;71.2
965;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Waarde;2018;75.6;76.2
966;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Waarde;2021;78.5;76.6
967;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Waarde;2024;73.7;76.1
968;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2002;77.5;74.1
969;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2006;77.8;74.9
970;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2009;81.8;75.0
971;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2012;79.4;74.7
972;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2015;76.3;68.7
973;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2018;73.0;73.8
974;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2021;75.8;73.8
975;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2024;70.9;73.4
976;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2002;80.8;77.5
977;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2006;82.0;79.2
978;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2009;85.3;79.1
979;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2012;83.6;79.2
980;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2015;80.8;73.6
981;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2018;78.0;78.5
982;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2021;81.1;79.3
983;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2024;76.4;78.6
984;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Waarde;2002;83.8;80.1
985;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Waarde;2006;86.3;82.4
986;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Waarde;2009;84.8;79.1
987;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Waarde;2012;82.1;77.7
988;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Waarde;2015;79.9;76.5
989;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Waarde;2018;79.1;80.3
990;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Waarde;2021;79.2;77.9
991;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Waarde;2024;77.7;80.6
992;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2002;82.4;78.7
993;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2006;84.7;80.7
994;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2009;83.0;77.2
995;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2012;80.1;75.5
996;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2015;77.6;74.1
997;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2018;76.8;78.1
998;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2021;76.4;75.2
999;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2024;75.0;78.1
1000;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2002;85.1;81.5
1001;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2006;87.8;84.0
1002;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2009;86.4;80.9
1003;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2012;84.0;79.6
1004;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2015;82.0;78.7
1005;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2018;81.3;82.3
1006;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2021;81.8;80.4
1007;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2024;80.3;82.9
1008;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Waarde;2002;93.1;85.8
1009;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Waarde;2006;92.7;87.7
1010;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Waarde;2009;92.6;86.7
1011;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Waarde;2012;89.8;85.5
1012;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Waarde;2015;90.6;83.7
1013;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Waarde;2018;89.0;86.7
1014;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Waarde;2021;88.1;86.1
1015;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Waarde;2024;87.3;83.7
1016;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2002;92.0;84.3
1017;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2006;90.9;85.6
1018;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2009;90.7;84.6
1019;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2012;87.6;83.2
1020;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2015;88.3;81.0
1021;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2018;86.9;84.3
1022;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2021;85.4;83.4
1023;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2024;84.7;81.0
1024;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2002;94.1;87.3
1025;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2006;94.1;89.5
1026;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2009;94.1;88.6
1027;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2012;91.6;87.6
1028;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2015;92.4;86.0
1029;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2018;90.9;88.8
1030;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2021;90.3;88.4
1031;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2024;89.5;86.0
1032;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Waarde;2002;93.3;87.0
1033;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Waarde;2006;95.2;88.2
1034;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Waarde;2009;93.0;81.5
1035;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Waarde;2012;94.3;86.0
1036;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Waarde;2015;91.3;84.8
1037;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Waarde;2018;91.6;88.6
1038;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Waarde;2021;93.6;90.4
1039;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Waarde;2024;82.8;85.7
1040;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2002;90.8;83.8
1041;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2006;92.1;83.9
1042;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2009;89.3;76.1
1043;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2012;91.2;81.5
