ID;Geslacht;Onderwijssoort;Cluster;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholen_1
3278;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2013/'14;
3279;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2014/'15;
3280;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2015/'16;
3281;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2016/'17;
3282;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2017/'18;
3283;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2018/'19;
3284;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2019/'20;
3285;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2020/'21;
3286;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2021/'22;
3287;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2022/'23;
3288;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2023/'24;
3289;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (PV);2024/'25;
3290;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2011/'12;
3291;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2012/'13;
3292;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2013/'14;
3293;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2014/'15;
3294;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2015/'16;
3295;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2016/'17;
3296;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2017/'18;
3297;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2018/'19;
3298;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2019/'20;
3299;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2020/'21;
3300;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2021/'22;
3301;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2022/'23;
3302;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2023/'24;
3303;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Amsterdam;2024/'25;
3304;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2011/'12;
3305;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2012/'13;
3306;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2013/'14;
3307;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2014/'15;
3308;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2015/'16;
3309;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2016/'17;
3310;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2017/'18;
3311;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2018/'19;
3312;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2019/'20;
3313;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2020/'21;
3314;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2021/'22;
3315;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2022/'23;
3316;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2023/'24;
3317;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;'s-Gravenhage (gemeente);2024/'25;
3318;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2011/'12;
3319;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2012/'13;
3320;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2013/'14;
3321;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2014/'15;
3322;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2015/'16;
3323;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2016/'17;
3324;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2017/'18;
3325;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2018/'19;
3326;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2019/'20;
3327;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2020/'21;
3328;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2021/'22;
3329;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2022/'23;
3330;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2023/'24;
3331;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Rotterdam;2024/'25;
3332;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2011/'12;
3333;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2012/'13;
3334;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2013/'14;
3335;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2014/'15;
3336;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2015/'16;
3337;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2016/'17;
3338;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2017/'18;
3339;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2018/'19;
3340;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2019/'20;
3341;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2020/'21;
3342;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2021/'22;
3343;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2022/'23;
3344;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2023/'24;
3345;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Utrecht (gemeente);2024/'25;
3346;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2011/'12;
3347;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2012/'13;
3348;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2013/'14;
3349;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2014/'15;
3350;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2015/'16;
3351;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2016/'17;
3352;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2017/'18;
3353;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2018/'19;
3354;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2019/'20;
3355;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2020/'21;
3356;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2021/'22;
3357;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2022/'23;
3358;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2023/'24;
3359;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Vier grootste gemeenten (G4);2024/'25;
3360;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;
3361;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;
3362;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;
3363;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;
3364;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;
3365;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;
3366;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;
3367;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;
3368;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;
3369;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;
3370;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;
3371;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2022/'23;
3372;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2023/'24;
3373;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten >=100 000 inwoners (excl. G4);2024/'25;
3374;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2011/'12;
3375;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2012/'13;
3376;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2013/'14;
3377;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2014/'15;
3378;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2015/'16;
3379;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2016/'17;
3380;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2017/'18;
3381;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2018/'19;
3382;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2019/'20;
3383;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2020/'21;
3384;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2021/'22;
3385;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2022/'23;
3386;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2023/'24;
3387;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;Gemeenten < 100 000 inwoners;2024/'25;
3388;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2011/'12;
3389;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2012/'13;
3390;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2013/'14;
3391;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2014/'15;
3392;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2015/'16;
3393;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2016/'17;
3394;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2017/'18;
3395;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2018/'19;
3396;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2019/'20;
3397;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2020/'21;
3398;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2021/'22;
3399;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2022/'23;
3400;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2023/'24;
3401;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren in NL, ouder(s) buiten NL;"Gemeenten; niet in te delen";2024/'25;
3402;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2011/'12;
3403;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2012/'13;
3404;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2013/'14;
3405;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2014/'15;
3406;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2015/'16;
3407;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2016/'17;
3408;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2017/'18;
3409;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2018/'19;
3410;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2019/'20;
3411;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2020/'21;
3412;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2021/'22;
3413;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2022/'23;
3414;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2023/'24;
3415;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Nederland;2024/'25;
3416;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Noord-Nederland (LD);2011/'12;
3417;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Noord-Nederland (LD);2012/'13;
3418;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Noord-Nederland (LD);2013/'14;
3419;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Nederland;Geboren buiten Nederland;Noord-Nederland (LD);2014/'15;
