ID;Geslacht;Leeftijd;TypeInstelling;Zorgkenmerken;Diagnose;Perioden;GeslotenDBCS_1;GeopendeDBCS_2;LopendeDBCS_3
2630;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL Totaal allergologie;2020;40325.0;39955.0;51870.0
2631;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL Totaal allergologie;2021;41325.0;42320.0;53865.0
2632;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2008;13970.0;11600.0;21185.0
2633;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2009;12035.0;15085.0;22300.0
2634;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2010;15055.0;13700.0;23965.0
2635;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2011;14315.0;14045.0;23950.0
2636;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2012;16045.0;16350.0;24670.0
2637;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2013;15640.0;15880.0;24580.0
2638;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2014;16755.0;15365.0;24995.0
2639;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2015;18680.0;15460.0;24345.0
2640;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2016;20425.0;20680.0;26370.0
2641;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2017;18380.0;18485.0;23920.0
2642;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2018;19430.0;19900.0;25440.0
2643;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2019;21765.0;22075.0;28085.0
2644;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2020;20755.0;20285.0;26600.0
2645;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL1 Totaal allergisch, luchtwegen;2021;19860.0;20085.0;25930.0
2646;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2008;11935.0;10700.0;16355.0
2647;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2009;10940.0;12255.0;16675.0
2648;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2010;12495.0;11865.0;17600.0
2649;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2011;12800.0;11925.0;16930.0
2650;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2012;11635.0;12585.0;16865.0
2651;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2013;12240.0;12665.0;17945.0
2652;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2014;12415.0;10905.0;16890.0
2653;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2015;13710.0;12065.0;17270.0
2654;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2016;12635.0;12715.0;16255.0
2655;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2017;15215.0;15590.0;19715.0
2656;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2018;17335.0;18135.0;22635.0
2657;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2019;19430.0;19730.0;25030.0
2658;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2020;19565.0;19670.0;25265.0
2659;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;AL2 Totaal overig allergologie;2021;21460.0;22235.0;27935.0
2660;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2008;;;
2661;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2009;131635.0;229800.0;229800.0
2662;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2010;194655.0;214710.0;312870.0
2663;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2011;211655.0;212060.0;330860.0
2664;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2012;195755.0;243585.0;359975.0
2665;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2013;339320.0;288670.0;446655.0
2666;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2014;314320.0;304655.0;417000.0
2667;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2015;351495.0;332960.0;440185.0
2668;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2016;379280.0;380630.0;469320.0
2669;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2017;376085.0;375640.0;465720.0
2670;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2018;381120.0;381510.0;471120.0
2671;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2019;382175.0;380250.0;470245.0
2672;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2020;353340.0;350325.0;438405.0
2673;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG Totaal revalidatiegeneeskunde;2021;363075.0;363820.0;448865.0
2674;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2008;;;
2675;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2009;36885.0;72440.0;72440.0
2676;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2010;64565.0;68470.0;104030.0
2677;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2011;68655.0;68420.0;108835.0
2678;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2012;60825.0;75270.0;113680.0
2679;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2013;111520.0;88755.0;140170.0
2680;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2014;95790.0;93990.0;123395.0
2681;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2015;103395.0;100740.0;128930.0
2682;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2016;109870.0;107410.0;132975.0
2683;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2017;98695.0;96795.0;119785.0
2684;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2018;91920.0;90820.0;111905.0
2685;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2019;88380.0;87005.0;106995.0
2686;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2020;73895.0;71845.0;90460.0
2687;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG1 Tot.aandoeningen bewegingsapparaat;2021;71545.0;70850.0;87405.0
2688;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2008;;;
2689;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2009;4605.0;7735.0;7735.0
2690;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2010;6005.0;6800.0;9935.0
2691;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2011;6520.0;6220.0;10145.0
2692;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2012;5735.0;7465.0;11030.0
2693;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2013;10235.0;8845.0;13735.0
2694;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2014;10155.0;9895.0;13615.0
2695;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2015;10715.0;9535.0;13135.0
2696;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2016;11030.0;11375.0;13740.0
2697;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2017;12455.0;12440.0;15405.0
2698;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2018;12640.0;12680.0;15635.0
2699;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2019;12655.0;12495.0;15485.0
2700;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2020;11500.0;11370.0;14205.0
2701;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG2 Totaal amputaties;2021;11750.0;11810.0;14515.0
2702;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2008;;;
2703;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2009;36570.0;58905.0;58905.0
2704;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2010;47890.0;53965.0;76300.0
2705;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2011;52620.0;52980.0;80860.0
2706;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2012;48945.0;61655.0;90130.0
2707;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2013;82050.0;74515.0;113350.0
2708;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2014;82280.0;77825.0;111630.0
2709;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2015;92625.0;86005.0;116990.0
2710;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2016;100770.0;102880.0;127015.0
2711;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2017;106805.0;107465.0;134545.0
2712;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2018;111600.0;112085.0;139815.0
2713;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2019;114270.0;114655.0;142865.0
2714;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2020;112710.0;112465.0;141055.0
2715;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG3 Totaal hersenen;2021;113980.0;114165.0;142510.0
2716;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2008;;;
2717;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2009;18870.0;32235.0;32235.0
2718;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2010;26885.0;30030.0;43395.0
2719;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2011;28215.0;28825.0;45495.0
2720;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2012;26445.0;34600.0;51185.0
2721;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2013;50315.0;44175.0;67770.0
2722;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2014;47210.0;45775.0;63910.0
2723;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2015;50790.0;45785.0;63075.0
2724;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2016;53475.0;54255.0;66380.0
2725;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2017;55440.0;55445.0;68765.0
2726;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2018;58210.0;59245.0;72570.0
2727;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2019;60905.0;61020.0;75375.0
2728;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2020;58545.0;58540.0;73015.0
2729;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG4 Totaal neurologie;2021;61330.0;61870.0;76340.0
2730;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2008;;;
2731;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2009;5100.0;8075.0;8075.0
2732;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2010;6410.0;7130.0;10100.0
2733;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2011;6905.0;6880.0;10450.0
2734;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2012;6705.0;8525.0;12160.0
2735;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2013;10630.0;9860.0;14970.0
2736;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2014;10805.0;10320.0;14915.0
2737;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2015;12280.0;11010.0;15415.0
2738;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2016;12895.0;13015.0;16165.0
2739;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2017;13565.0;13730.0;17170.0
2740;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2018;14570.0;14695.0;18295.0
2741;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2019;14920.0;15075.0;18805.0
2742;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2020;15315.0;15435.0;19310.0
2743;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG5 Totaal dwarslaesie;2021;15970.0;16105.0;20100.0
2744;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2008;;;
2745;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2009;21745.0;38085.0;38085.0
2746;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2010;33370.0;37670.0;54005.0
2747;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2011;37995.0;38215.0;59115.0
2748;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2012;36780.0;43150.0;63525.0
2749;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2013;57420.0;47225.0;73680.0
2750;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2014;51010.0;49835.0;66585.0
2751;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2015;60615.0;59305.0;75785.0
2752;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2016;66660.0;66780.0;82180.0
2753;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2017;64260.0;64845.0;79210.0
2754;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2018;66015.0;65560.0;80510.0
2755;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2019;64650.0;63830.0;78320.0
2756;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2020;55150.0;53480.0;67155.0
2757;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG6 Tot.chr.pijn en psych.stoornissen;2021;53115.0;52290.0;64300.0
2758;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2008;;;
2759;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2009;7865.0;12335.0;12335.0
2760;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2010;9535.0;10645.0;15110.0
2761;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2011;10745.0;10520.0;15955.0
2762;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2012;10320.0;12915.0;18265.0
2763;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2013;17150.0;15300.0;22980.0
2764;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2014;17065.0;17020.0;22940.0
2765;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2015;21070.0;20580.0;26855.0
2766;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2016;24580.0;24915.0;30865.0
2767;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2017;24860.0;24920.0;30840.0
2768;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2018;26160.0;26420.0;32390.0
2769;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2019;26395.0;26175.0;32405.0
2770;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2020;26225.0;27190.0;33200.0
2771;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;RG7 Totaal organen en overig;2021;35385.0;36730.0;43700.0
2772;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2008;44780.0;46670.0;51435.0
2773;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2009;45085.0;47170.0;53830.0
2774;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2010;50730.0;50160.0;58905.0
2775;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2011;50665.0;49335.0;57495.0
2776;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2012;45480.0;53680.0;60145.0
2777;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2013;50860.0;51055.0;64865.0
2778;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2014;48905.0;50385.0;63765.0
2779;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2015;47725.0;44625.0;58345.0
2780;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2016;45005.0;44295.0;54920.0
2781;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2017;43905.0;43230.0;53110.0
2782;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2018;42670.0;43325.0;52480.0
2783;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2019;45345.0;45590.0;55370.0
2784;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2020;42285.0;41600.0;51580.0
2785;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT Totaal cardio thoracale chirurgie;2021;42740.0;43900.0;53165.0
2786;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2008;1345.0;1540.0;1645.0
2787;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2009;2235.0;2735.0;3040.0
2788;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2010;2780.0;2360.0;3160.0
2789;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2011;2775.0;2860.0;3235.0
2790;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2012;2495.0;2955.0;3380.0
2791;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2013;3390.0;3465.0;4320.0
2792;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2014;3070.0;3175.0;4005.0
2793;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2015;2490.0;2210.0;3075.0
2794;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2016;2040.0;1840.0;2435.0
2795;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2017;2095.0;2040.0;2495.0
2796;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2018;1315.0;1245.0;1625.0
2797;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2019;1485.0;1560.0;1855.0
2798;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2020;1470.0;1355.0;1715.0
2799;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT1 Tot.longbespr./consult z. operatie;2021;1125.0;1205.0;1435.0
2800;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2008;2260.0;2480.0;2755.0
2801;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2009;2405.0;2510.0;3005.0
2802;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2010;2730.0;2670.0;3270.0
2803;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2011;2900.0;2875.0;3410.0
2804;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2012;2630.0;2990.0;3410.0
2805;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2013;3205.0;3305.0;4020.0
2806;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2014;3010.0;3090.0;3825.0
2807;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2015;3095.0;2940.0;3665.0
2808;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2016;3175.0;3195.0;3770.0
2809;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2017;3205.0;3200.0;3790.0
2810;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2018;3315.0;3330.0;3920.0
2811;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2019;3255.0;3270.0;3875.0
2812;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2020;2990.0;2870.0;3490.0
2813;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT2 Totaal long-/thoraxchirurgie;2021;2770.0;2810.0;3310.0
2814;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2008;21660.0;22455.0;23735.0
2815;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2009;21595.0;21915.0;23990.0
2816;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2010;24055.0;24055.0;26450.0
2817;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2011;23950.0;23790.0;26170.0
2818;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2012;21180.0;25045.0;27430.0
2819;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2013;22880.0;23530.0;29375.0
2820;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2014;23240.0;23645.0;29815.0
2821;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2015;20265.0;19125.0;25090.0
2822;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2016;17995.0;17425.0;22120.0
2823;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2017;16070.0;15540.0;19565.0
2824;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2018;15145.0;15615.0;19085.0
2825;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2019;16965.0;17045.0;20970.0
2826;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2020;15805.0;15825.0;19800.0
2827;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT3 Tot.hartbespr./consult z. operatie;2021;16895.0;17370.0;21355.0
2828;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT4 Totaal hart-/vaatchirurgie;2008;19520.0;20195.0;23305.0
2829;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CT4 Totaal hart-/vaatchirurgie;2009;18850.0;20015.0;23800.0
