ID;Geslacht;SamenstellingHuishouden;Regio;Bewoners_1
1766;Mannen;Bestuurders enz., met gezinnen;Utrecht;36.0
1767;Mannen;Bestuurders enz., met gezinnen;Haarlem;57.0
1768;Mannen;Bestuurders enz., met gezinnen;Groningen;17.0
1769;Mannen;Bestuurders enz., met gezinnen;Eindhoven;0.0
1770;Mannen;Bestuurders enz., met gezinnen;Nijmegen;18.0
1771;Mannen;Bestuurders enz., met gezinnen;Tilburg;0.0
1772;Mannen;Bestuurders enz., met gezinnen;Arnhem;37.0
1773;Mannen;Bestuurders enz., met gezinnen;Leiden;14.0
1774;Mannen;Bestuurders enz., met gezinnen;Maastricht;1.0
1775;Mannen;Bestuurders enz., met gezinnen;Apeldoorn;10.0
1776;Mannen;Bestuurders enz., met gezinnen;Hilversum;9.0
1777;Mannen;Bestuurders enz., met gezinnen;Dordrecht;3.0
1778;Mannen;Bestuurders enz., met gezinnen;Schiedam;4.0
1779;Mannen;Bestuurders enz., met gezinnen;Enschede;1.0
1780;Mannen;Bestuurders enz., met gezinnen;Delft;8.0
1781;Mannen;Bestuurders enz., met gezinnen;Leeuwarden;26.0
1782;Mannen;Bestuurders enz., met gezinnen;Heerlen;7.0
1783;Mannen;Bestuurders enz., met gezinnen;Breda;16.0
1784;Mannen;Bestuurders enz., met gezinnen;'s-Hertogenbosch;5.0
1785;Mannen;Bestuurders enz., met gezinnen;Velsen;2.0
1786;Mannen;Bestuurders enz., met gezinnen;Emmen;1.0
1787;Mannen;Bestuurders enz., met gezinnen;Zwolle;6.0
1788;Mannen;Bestuurders enz., met gezinnen;Amersfoort;9.0
1789;Mannen;Bestuurders enz., met gezinnen;Kerkrade;0.0
1790;Mannen;Bestuurders enz., met gezinnen;Deventer;10.0
1791;Mannen;Bestuurders enz., met gezinnen;Hengelo (O.);1.0
1792;Mannen;Bestuurders enz., met gezinnen;Zaandam;1.0
1793;Mannen;Bestuurders enz., met gezinnen;Almelo;2.0
1794;Mannen;Bestuurders enz., met gezinnen;Lonneker;0.0
1795;Mannen;Bestuurders enz., met gezinnen;Ede;3.0
1796;Mannen;Bestuurders enz., met gezinnen;Helder (Den);3.0
1797;Mannen;Bestuurders enz., met gezinnen;Gouda;2.0
1798;Mannen;Bestuurders enz., met gezinnen;Alkmaar;10.0
1799;Mannen;Bestuurders enz., met gezinnen;Vlaardingen;2.0
1800;Mannen;Bestuurders enz., met gezinnen;Haarlemmermeer;0.0
1801;Mannen;Bestuurders enz., met gezinnen;Helmond;0.0
1802;Mannen;Bestuurders enz., met gezinnen;Bussum;2.0
1803;Mannen;Bestuurders enz., met gezinnen;Zeist;7.0
1804;Mannen;Bestuurders enz., met gezinnen;Rheden;2.0
1805;Mannen;Bestuurders enz., met gezinnen;Venlo;0.0
1806;Mannen;Bestuurders enz., met gezinnen;Roosendaal en Nispen;0.0
1807;Mannen;Bestuurders enz., met gezinnen;Vlissingen;4.0
1808;Mannen;Bestuurders enz., met gezinnen;Bergen op Zoom;0.0
1809;Mannen;Tot. bev. voor wie de inst. is bestemd;Nederland;60863.0
1810;Mannen;Tot. bev. voor wie de inst. is bestemd;Groningen (provincie);1179.0
1811;Mannen;Tot. bev. voor wie de inst. is bestemd;Friesland;1404.0
1812;Mannen;Tot. bev. voor wie de inst. is bestemd;Drenthe;2107.0
1813;Mannen;Tot. bev. voor wie de inst. is bestemd;Overijssel;1829.0
1814;Mannen;Tot. bev. voor wie de inst. is bestemd;Gelderland;7656.0
1815;Mannen;Tot. bev. voor wie de inst. is bestemd;Utrecht (provincie);3292.0
1816;Mannen;Tot. bev. voor wie de inst. is bestemd;Noord-Holland;10341.0
1817;Mannen;Tot. bev. voor wie de inst. is bestemd;Zuid-Holland;9359.0
1818;Mannen;Tot. bev. voor wie de inst. is bestemd;Zeeland;1489.0
1819;Mannen;Tot. bev. voor wie de inst. is bestemd;Noord-Brabant;13238.0
1820;Mannen;Tot. bev. voor wie de inst. is bestemd;Limburg;8969.0
1821;Mannen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met meer dan 100000 inwoners;10453.0
1822;Mannen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 50001 - 100000 inwoners;6980.0
1823;Mannen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 20001 - 50000 inwoners;8865.0
1824;Mannen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 10001 - 20000 inwoners;11013.0
1825;Mannen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 5001 - 10000 inwoners;10206.0
1826;Mannen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 2001 - 5000 inwoners;11142.0
1827;Mannen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 1001 - 2000 inwoners;1932.0
1828;Mannen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 501 - 1000 inwoners;231.0
1829;Mannen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 500 of minder inwoners;41.0
1830;Mannen;Tot. bev. voor wie de inst. is bestemd;Amsterdam;4365.0
1831;Mannen;Tot. bev. voor wie de inst. is bestemd;Rotterdam;1743.0
1832;Mannen;Tot. bev. voor wie de inst. is bestemd;'s-Gravenhage;2469.0
1833;Mannen;Tot. bev. voor wie de inst. is bestemd;Utrecht;949.0
1834;Mannen;Tot. bev. voor wie de inst. is bestemd;Haarlem;455.0
1835;Mannen;Tot. bev. voor wie de inst. is bestemd;Groningen;472.0
1836;Mannen;Tot. bev. voor wie de inst. is bestemd;Eindhoven;1078.0
1837;Mannen;Tot. bev. voor wie de inst. is bestemd;Nijmegen;1573.0
1838;Mannen;Tot. bev. voor wie de inst. is bestemd;Tilburg;788.0
1839;Mannen;Tot. bev. voor wie de inst. is bestemd;Arnhem;740.0
1840;Mannen;Tot. bev. voor wie de inst. is bestemd;Leiden;247.0
1841;Mannen;Tot. bev. voor wie de inst. is bestemd;Maastricht;536.0
1842;Mannen;Tot. bev. voor wie de inst. is bestemd;Apeldoorn;997.0
1843;Mannen;Tot. bev. voor wie de inst. is bestemd;Hilversum;235.0
1844;Mannen;Tot. bev. voor wie de inst. is bestemd;Dordrecht;72.0
1845;Mannen;Tot. bev. voor wie de inst. is bestemd;Schiedam;185.0
1846;Mannen;Tot. bev. voor wie de inst. is bestemd;Enschede;57.0
1847;Mannen;Tot. bev. voor wie de inst. is bestemd;Delft;472.0
1848;Mannen;Tot. bev. voor wie de inst. is bestemd;Leeuwarden;503.0
1849;Mannen;Tot. bev. voor wie de inst. is bestemd;Heerlen;69.0
1850;Mannen;Tot. bev. voor wie de inst. is bestemd;Breda;809.0
1851;Mannen;Tot. bev. voor wie de inst. is bestemd;'s-Hertogenbosch;663.0
1852;Mannen;Tot. bev. voor wie de inst. is bestemd;Velsen;157.0
1853;Mannen;Tot. bev. voor wie de inst. is bestemd;Emmen;37.0
1854;Mannen;Tot. bev. voor wie de inst. is bestemd;Zwolle;213.0
1855;Mannen;Tot. bev. voor wie de inst. is bestemd;Amersfoort;788.0
1856;Mannen;Tot. bev. voor wie de inst. is bestemd;Kerkrade;697.0
1857;Mannen;Tot. bev. voor wie de inst. is bestemd;Deventer;636.0
1858;Mannen;Tot. bev. voor wie de inst. is bestemd;Hengelo (O.);27.0
1859;Mannen;Tot. bev. voor wie de inst. is bestemd;Zaandam;102.0
1860;Mannen;Tot. bev. voor wie de inst. is bestemd;Almelo;27.0
1861;Mannen;Tot. bev. voor wie de inst. is bestemd;Lonneker;12.0
1862;Mannen;Tot. bev. voor wie de inst. is bestemd;Ede;63.0
1863;Mannen;Tot. bev. voor wie de inst. is bestemd;Helder (Den);1293.0
1864;Mannen;Tot. bev. voor wie de inst. is bestemd;Gouda;102.0
1865;Mannen;Tot. bev. voor wie de inst. is bestemd;Alkmaar;126.0
1866;Mannen;Tot. bev. voor wie de inst. is bestemd;Vlaardingen;35.0
1867;Mannen;Tot. bev. voor wie de inst. is bestemd;Haarlemmermeer;0.0
1868;Mannen;Tot. bev. voor wie de inst. is bestemd;Helmond;41.0
1869;Mannen;Tot. bev. voor wie de inst. is bestemd;Bussum;34.0
1870;Mannen;Tot. bev. voor wie de inst. is bestemd;Zeist;635.0
1871;Mannen;Tot. bev. voor wie de inst. is bestemd;Rheden;48.0
1872;Mannen;Tot. bev. voor wie de inst. is bestemd;Venlo;228.0
1873;Mannen;Tot. bev. voor wie de inst. is bestemd;Roosendaal en Nispen;222.0
1874;Mannen;Tot. bev. voor wie de inst. is bestemd;Vlissingen;536.0
1875;Mannen;Tot. bev. voor wie de inst. is bestemd;Bergen op Zoom;762.0
1876;Mannen;Gezinsbev. voor wie de inst. is bestemd;Nederland;2125.0
1877;Mannen;Gezinsbev. voor wie de inst. is bestemd;Groningen (provincie);158.0
1878;Mannen;Gezinsbev. voor wie de inst. is bestemd;Friesland;183.0
1879;Mannen;Gezinsbev. voor wie de inst. is bestemd;Drenthe;89.0
1880;Mannen;Gezinsbev. voor wie de inst. is bestemd;Overijssel;293.0
1881;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gelderland;184.0
1882;Mannen;Gezinsbev. voor wie de inst. is bestemd;Utrecht (provincie);48.0
1883;Mannen;Gezinsbev. voor wie de inst. is bestemd;Noord-Holland;459.0
1884;Mannen;Gezinsbev. voor wie de inst. is bestemd;Zuid-Holland;156.0
1885;Mannen;Gezinsbev. voor wie de inst. is bestemd;Zeeland;89.0
1886;Mannen;Gezinsbev. voor wie de inst. is bestemd;Noord-Brabant;317.0
1887;Mannen;Gezinsbev. voor wie de inst. is bestemd;Limburg;149.0
1888;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met meer dan 100000 inwoners;444.0
1889;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 50001 - 100000 inwoners;162.0
1890;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 20001 - 50000 inwoners;464.0
1891;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 10001 - 20000 inwoners;355.0
1892;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 5001 - 10000 inwoners;310.0
1893;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 2001 - 5000 inwoners;321.0
1894;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 1001 - 2000 inwoners;61.0
1895;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 501 - 1000 inwoners;8.0
1896;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 500 of minder inwoners;0.0
1897;Mannen;Gezinsbev. voor wie de inst. is bestemd;Amsterdam;302.0
1898;Mannen;Gezinsbev. voor wie de inst. is bestemd;Rotterdam;3.0
1899;Mannen;Gezinsbev. voor wie de inst. is bestemd;'s-Gravenhage;51.0
1900;Mannen;Gezinsbev. voor wie de inst. is bestemd;Utrecht;4.0
1901;Mannen;Gezinsbev. voor wie de inst. is bestemd;Haarlem;23.0
1902;Mannen;Gezinsbev. voor wie de inst. is bestemd;Groningen;61.0
1903;Mannen;Gezinsbev. voor wie de inst. is bestemd;Eindhoven;0.0
1904;Mannen;Gezinsbev. voor wie de inst. is bestemd;Nijmegen;27.0
1905;Mannen;Gezinsbev. voor wie de inst. is bestemd;Tilburg;34.0
1906;Mannen;Gezinsbev. voor wie de inst. is bestemd;Arnhem;36.0
1907;Mannen;Gezinsbev. voor wie de inst. is bestemd;Leiden;2.0
1908;Mannen;Gezinsbev. voor wie de inst. is bestemd;Maastricht;5.0
1909;Mannen;Gezinsbev. voor wie de inst. is bestemd;Apeldoorn;28.0
1910;Mannen;Gezinsbev. voor wie de inst. is bestemd;Hilversum;5.0
1911;Mannen;Gezinsbev. voor wie de inst. is bestemd;Dordrecht;4.0
1912;Mannen;Gezinsbev. voor wie de inst. is bestemd;Schiedam;7.0
1913;Mannen;Gezinsbev. voor wie de inst. is bestemd;Enschede;0.0
1914;Mannen;Gezinsbev. voor wie de inst. is bestemd;Delft;14.0
1915;Mannen;Gezinsbev. voor wie de inst. is bestemd;Leeuwarden;95.0
1916;Mannen;Gezinsbev. voor wie de inst. is bestemd;Heerlen;10.0
1917;Mannen;Gezinsbev. voor wie de inst. is bestemd;Breda;21.0
1918;Mannen;Gezinsbev. voor wie de inst. is bestemd;'s-Hertogenbosch;6.0
1919;Mannen;Gezinsbev. voor wie de inst. is bestemd;Velsen;4.0
1920;Mannen;Gezinsbev. voor wie de inst. is bestemd;Emmen;15.0
1921;Mannen;Gezinsbev. voor wie de inst. is bestemd;Zwolle;72.0
1922;Mannen;Gezinsbev. voor wie de inst. is bestemd;Amersfoort;19.0
1923;Mannen;Gezinsbev. voor wie de inst. is bestemd;Kerkrade;0.0
1924;Mannen;Gezinsbev. voor wie de inst. is bestemd;Deventer;104.0
1925;Mannen;Gezinsbev. voor wie de inst. is bestemd;Hengelo (O.);9.0
1926;Mannen;Gezinsbev. voor wie de inst. is bestemd;Zaandam;9.0
1927;Mannen;Gezinsbev. voor wie de inst. is bestemd;Almelo;5.0
1928;Mannen;Gezinsbev. voor wie de inst. is bestemd;Lonneker;10.0
1929;Mannen;Gezinsbev. voor wie de inst. is bestemd;Ede;0.0
1930;Mannen;Gezinsbev. voor wie de inst. is bestemd;Helder (Den);0.0
1931;Mannen;Gezinsbev. voor wie de inst. is bestemd;Gouda;2.0
1932;Mannen;Gezinsbev. voor wie de inst. is bestemd;Alkmaar;21.0
1933;Mannen;Gezinsbev. voor wie de inst. is bestemd;Vlaardingen;0.0
1934;Mannen;Gezinsbev. voor wie de inst. is bestemd;Haarlemmermeer;0.0
1935;Mannen;Gezinsbev. voor wie de inst. is bestemd;Helmond;4.0
1936;Mannen;Gezinsbev. voor wie de inst. is bestemd;Bussum;10.0
1937;Mannen;Gezinsbev. voor wie de inst. is bestemd;Zeist;2.0
1938;Mannen;Gezinsbev. voor wie de inst. is bestemd;Rheden;1.0
1939;Mannen;Gezinsbev. voor wie de inst. is bestemd;Venlo;9.0
1940;Mannen;Gezinsbev. voor wie de inst. is bestemd;Roosendaal en Nispen;7.0
1941;Mannen;Gezinsbev. voor wie de inst. is bestemd;Vlissingen;9.0
1942;Mannen;Gezinsbev. voor wie de inst. is bestemd;Bergen op Zoom;20.0
1943;Mannen;Ov. bev. voor wie de inst. is bestemd;Nederland;58738.0
1944;Mannen;Ov. bev. voor wie de inst. is bestemd;Groningen (provincie);1021.0
1945;Mannen;Ov. bev. voor wie de inst. is bestemd;Friesland;1221.0
1946;Mannen;Ov. bev. voor wie de inst. is bestemd;Drenthe;2018.0
1947;Mannen;Ov. bev. voor wie de inst. is bestemd;Overijssel;1536.0
1948;Mannen;Ov. bev. voor wie de inst. is bestemd;Gelderland;7472.0
1949;Mannen;Ov. bev. voor wie de inst. is bestemd;Utrecht (provincie);3244.0
1950;Mannen;Ov. bev. voor wie de inst. is bestemd;Noord-Holland;9882.0
1951;Mannen;Ov. bev. voor wie de inst. is bestemd;Zuid-Holland;9203.0
1952;Mannen;Ov. bev. voor wie de inst. is bestemd;Zeeland;1400.0
1953;Mannen;Ov. bev. voor wie de inst. is bestemd;Noord-Brabant;12921.0
1954;Mannen;Ov. bev. voor wie de inst. is bestemd;Limburg;8820.0
1955;Mannen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met meer dan 100000 inwoners;10009.0
1956;Mannen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 50001 - 100000 inwoners;6818.0
1957;Mannen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 20001 - 50000 inwoners;8401.0
1958;Mannen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 10001 - 20000 inwoners;10658.0
1959;Mannen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 5001 - 10000 inwoners;9896.0
1960;Mannen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 2001 - 5000 inwoners;10821.0
1961;Mannen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 1001 - 2000 inwoners;1871.0
1962;Mannen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 501 - 1000 inwoners;223.0
1963;Mannen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 500 of minder inwoners;41.0
1964;Mannen;Ov. bev. voor wie de inst. is bestemd;Amsterdam;4063.0
1965;Mannen;Ov. bev. voor wie de inst. is bestemd;Rotterdam;1740.0
1966;Mannen;Ov. bev. voor wie de inst. is bestemd;'s-Gravenhage;2418.0
1967;Mannen;Ov. bev. voor wie de inst. is bestemd;Utrecht;945.0
1968;Mannen;Ov. bev. voor wie de inst. is bestemd;Haarlem;432.0
1969;Mannen;Ov. bev. voor wie de inst. is bestemd;Groningen;411.0
1970;Mannen;Ov. bev. voor wie de inst. is bestemd;Eindhoven;1078.0
1971;Mannen;Ov. bev. voor wie de inst. is bestemd;Nijmegen;1546.0
1972;Mannen;Ov. bev. voor wie de inst. is bestemd;Tilburg;754.0
1973;Mannen;Ov. bev. voor wie de inst. is bestemd;Arnhem;704.0
1974;Mannen;Ov. bev. voor wie de inst. is bestemd;Leiden;245.0
1975;Mannen;Ov. bev. voor wie de inst. is bestemd;Maastricht;531.0
1976;Mannen;Ov. bev. voor wie de inst. is bestemd;Apeldoorn;969.0
1977;Mannen;Ov. bev. voor wie de inst. is bestemd;Hilversum;230.0
1978;Mannen;Ov. bev. voor wie de inst. is bestemd;Dordrecht;68.0
1979;Mannen;Ov. bev. voor wie de inst. is bestemd;Schiedam;178.0
1980;Mannen;Ov. bev. voor wie de inst. is bestemd;Enschede;57.0
1981;Mannen;Ov. bev. voor wie de inst. is bestemd;Delft;458.0
1982;Mannen;Ov. bev. voor wie de inst. is bestemd;Leeuwarden;408.0
1983;Mannen;Ov. bev. voor wie de inst. is bestemd;Heerlen;59.0
1984;Mannen;Ov. bev. voor wie de inst. is bestemd;Breda;788.0
1985;Mannen;Ov. bev. voor wie de inst. is bestemd;'s-Hertogenbosch;657.0
1986;Mannen;Ov. bev. voor wie de inst. is bestemd;Velsen;153.0
1987;Mannen;Ov. bev. voor wie de inst. is bestemd;Emmen;22.0
1988;Mannen;Ov. bev. voor wie de inst. is bestemd;Zwolle;141.0
1989;Mannen;Ov. bev. voor wie de inst. is bestemd;Amersfoort;769.0
1990;Mannen;Ov. bev. voor wie de inst. is bestemd;Kerkrade;697.0
1991;Mannen;Ov. bev. voor wie de inst. is bestemd;Deventer;532.0
1992;Mannen;Ov. bev. voor wie de inst. is bestemd;Hengelo (O.);18.0
1993;Mannen;Ov. bev. voor wie de inst. is bestemd;Zaandam;93.0
1994;Mannen;Ov. bev. voor wie de inst. is bestemd;Almelo;22.0
1995;Mannen;Ov. bev. voor wie de inst. is bestemd;Lonneker;2.0
1996;Mannen;Ov. bev. voor wie de inst. is bestemd;Ede;63.0
1997;Mannen;Ov. bev. voor wie de inst. is bestemd;Helder (Den);1293.0
1998;Mannen;Ov. bev. voor wie de inst. is bestemd;Gouda;100.0
1999;Mannen;Ov. bev. voor wie de inst. is bestemd;Alkmaar;105.0
2000;Mannen;Ov. bev. voor wie de inst. is bestemd;Vlaardingen;35.0
2001;Mannen;Ov. bev. voor wie de inst. is bestemd;Haarlemmermeer;0.0
2002;Mannen;Ov. bev. voor wie de inst. is bestemd;Helmond;37.0
2003;Mannen;Ov. bev. voor wie de inst. is bestemd;Bussum;24.0
2004;Mannen;Ov. bev. voor wie de inst. is bestemd;Zeist;633.0
2005;Mannen;Ov. bev. voor wie de inst. is bestemd;Rheden;47.0
2006;Mannen;Ov. bev. voor wie de inst. is bestemd;Venlo;219.0
2007;Mannen;Ov. bev. voor wie de inst. is bestemd;Roosendaal en Nispen;215.0
2008;Mannen;Ov. bev. voor wie de inst. is bestemd;Vlissingen;527.0
2009;Mannen;Ov. bev. voor wie de inst. is bestemd;Bergen op Zoom;742.0
2010;Vrouwen;Totale bevolking;Nederland;3992889.0
2011;Vrouwen;Totale bevolking;Groningen (provincie);197196.0
2012;Vrouwen;Totale bevolking;Friesland;199580.0
2013;Vrouwen;Totale bevolking;Drenthe;107637.0
2014;Vrouwen;Totale bevolking;Overijssel;257186.0
2015;Vrouwen;Totale bevolking;Gelderland;411896.0
2016;Vrouwen;Totale bevolking;Utrecht (provincie);207412.0
2017;Vrouwen;Totale bevolking;Noord-Holland;772458.0
2018;Vrouwen;Totale bevolking;Zuid-Holland;1000165.0
2019;Vrouwen;Totale bevolking;Zeeland;123692.0
2020;Vrouwen;Totale bevolking;Noord-Brabant;446019.0
2021;Vrouwen;Totale bevolking;Limburg;269648.0
2022;Vrouwen;Totale bevolking;Gemeenten met meer dan 100000 inwoners;1123584.0
2023;Vrouwen;Totale bevolking;Gemeenten met 50001 - 100000 inwoners;405814.0
2024;Vrouwen;Totale bevolking;Gemeenten met 20001 - 50000 inwoners;459418.0
2025;Vrouwen;Totale bevolking;Gemeenten met 10001 - 20000 inwoners;588916.0
2026;Vrouwen;Totale bevolking;Gemeenten met 5001 - 10000 inwoners;593738.0
2027;Vrouwen;Totale bevolking;Gemeenten met 2001 - 5000 inwoners;595239.0
2028;Vrouwen;Totale bevolking;Gemeenten met 1001 - 2000 inwoners;169183.0
2029;Vrouwen;Totale bevolking;Gemeenten met 501 - 1000 inwoners;51642.0
2030;Vrouwen;Totale bevolking;Gemeenten met 500 of minder inwoners;5355.0
2031;Vrouwen;Totale bevolking;Amsterdam;391874.0
2032;Vrouwen;Totale bevolking;Rotterdam;296901.0
2033;Vrouwen;Totale bevolking;'s-Gravenhage;236604.0
2034;Vrouwen;Totale bevolking;Utrecht;80309.0
2035;Vrouwen;Totale bevolking;Haarlem;62779.0
2036;Vrouwen;Totale bevolking;Groningen;55117.0
2037;Vrouwen;Totale bevolking;Eindhoven;46428.0
2038;Vrouwen;Totale bevolking;Nijmegen;42535.0
2039;Vrouwen;Totale bevolking;Tilburg;40000.0
2040;Vrouwen;Totale bevolking;Arnhem;41141.0
2041;Vrouwen;Totale bevolking;Leiden;36564.0
2042;Vrouwen;Totale bevolking;Maastricht;31545.0
2043;Vrouwen;Totale bevolking;Apeldoorn;30592.0
2044;Vrouwen;Totale bevolking;Hilversum;30064.0
2045;Vrouwen;Totale bevolking;Dordrecht;28549.0
2046;Vrouwen;Totale bevolking;Schiedam;26586.0
2047;Vrouwen;Totale bevolking;Enschede;26309.0
2048;Vrouwen;Totale bevolking;Delft;25501.0
2049;Vrouwen;Totale bevolking;Leeuwarden;25368.0
2050;Vrouwen;Totale bevolking;Heerlen;22744.0
2051;Vrouwen;Totale bevolking;Breda;23495.0
2052;Vrouwen;Totale bevolking;'s-Hertogenbosch;22158.0
2053;Vrouwen;Totale bevolking;Velsen;20490.0
2054;Vrouwen;Totale bevolking;Emmen;19879.0
2055;Vrouwen;Totale bevolking;Zwolle;20697.0
2056;Vrouwen;Totale bevolking;Amersfoort;19663.0
2057;Vrouwen;Totale bevolking;Kerkrade;17389.0
2058;Vrouwen;Totale bevolking;Deventer;18312.0
2059;Vrouwen;Totale bevolking;Hengelo (O.);17067.0
2060;Vrouwen;Totale bevolking;Zaandam;16415.0
2061;Vrouwen;Totale bevolking;Almelo;16616.0
2062;Vrouwen;Totale bevolking;Lonneker;15138.0
2063;Vrouwen;Totale bevolking;Ede;14906.0
2064;Vrouwen;Totale bevolking;Helder (Den);14223.0
2065;Vrouwen;Totale bevolking;Gouda;14925.0
2066;Vrouwen;Totale bevolking;Alkmaar;14648.0
2067;Vrouwen;Totale bevolking;Vlaardingen;14002.0
2068;Vrouwen;Totale bevolking;Haarlemmermeer;13032.0
2069;Vrouwen;Totale bevolking;Helmond;12679.0
2070;Vrouwen;Totale bevolking;Bussum;13780.0
2071;Vrouwen;Totale bevolking;Zeist;13368.0
2072;Vrouwen;Totale bevolking;Rheden;12909.0
2073;Vrouwen;Totale bevolking;Venlo;12461.0
2074;Vrouwen;Totale bevolking;Roosendaal en Nispen;11282.0
2075;Vrouwen;Totale bevolking;Vlissingen;10824.0
2076;Vrouwen;Totale bevolking;Bergen op Zoom;10948.0
2077;Vrouwen;Afzonderlijk levende personen;Nederland;136678.0
2078;Vrouwen;Afzonderlijk levende personen;Groningen (provincie);5583.0
2079;Vrouwen;Afzonderlijk levende personen;Friesland;5989.0
2080;Vrouwen;Afzonderlijk levende personen;Drenthe;1660.0
2081;Vrouwen;Afzonderlijk levende personen;Overijssel;4603.0
2082;Vrouwen;Afzonderlijk levende personen;Gelderland;11202.0
2083;Vrouwen;Afzonderlijk levende personen;Utrecht (provincie);7559.0
2084;Vrouwen;Afzonderlijk levende personen;Noord-Holland;34026.0
2085;Vrouwen;Afzonderlijk levende personen;Zuid-Holland;39405.0
2086;Vrouwen;Afzonderlijk levende personen;Zeeland;3539.0
2087;Vrouwen;Afzonderlijk levende personen;Noord-Brabant;13751.0
2088;Vrouwen;Afzonderlijk levende personen;Limburg;9361.0
2089;Vrouwen;Afzonderlijk levende personen;Gemeenten met meer dan 100000 inwoners;56053.0
2090;Vrouwen;Afzonderlijk levende personen;Gemeenten met 50001 - 100000 inwoners;14237.0
2091;Vrouwen;Afzonderlijk levende personen;Gemeenten met 20001 - 50000 inwoners;14763.0
2092;Vrouwen;Afzonderlijk levende personen;Gemeenten met 10001 - 20000 inwoners;16571.0
2093;Vrouwen;Afzonderlijk levende personen;Gemeenten met 5001 - 10000 inwoners;15276.0
2094;Vrouwen;Afzonderlijk levende personen;Gemeenten met 2001 - 5000 inwoners;14496.0
