ID;Sex;Age;PositionInHousehold;Periods;LabourForceAndNotInTheLabourForce_1;LabourForce_2;EmployedLabourForce_3;Employee_4;PermanentEmployee_5;FlexibleEmployee_6;SelfEmployedPerson_7;SelfEmployedWithoutEmployees_8;SelfEmployedWithEmployees_9;ContributingFamilyWorker_10;ProfessionalStatusIsUnknown_11;PartTime_12;LessThan20WorkingHoursAWeek_13;LessThan12WorkingHoursAWeek_14;k_12To19WorkingHoursAWeek_15;k_20To34WorkingHoursAWeek_16;k_20To27WorkingHoursAWeek_17;k_28To34WorkingHoursAWeek_18;FullTime_19;UnemployedLabourForce_20;UnemploymentRate_21;NotInTheLabourForce_22;GrossLabourParticipationRate_23;NetLabourParticipationRate_24
1111;Total male and female;15 to 24 years;Total persons;2020 4th quarter;2126.0;1467.0;1329.0;1255.0;433.0;822.0;74.0;70.0;2.0;3.0;0.0;1047.0;795.0;612.0;183.0;252.0;114.0;138.0;282.0;138.0;9.4;659.0;69.0;62.5
1112;Total male and female;15 to 24 years;Total persons;2020;2125.0;1461.0;1328.0;1254.0;431.0;823.0;73.0;67.0;3.0;3.0;0.0;1039.0;772.0;579.0;193.0;267.0;124.0;143.0;289.0;133.0;9.1;664.0;68.7;62.5
1113;Total male and female;15 to 24 years;Total persons;2021 1st quarter;2126.0;1433.0;1298.0;1225.0;420.0;806.0;72.0;68.0;2.0;2.0;0.0;1030.0;786.0;612.0;174.0;244.0;118.0;126.0;268.0;135.0;9.4;694.0;67.4;61.0
1114;Total male and female;15 to 24 years;Total persons;2021 2nd quarter;2126.0;1461.0;1340.0;1252.0;430.0;822.0;88.0;84.0;3.0;2.0;0.0;1057.0;786.0;588.0;199.0;271.0;139.0;132.0;283.0;121.0;8.3;665.0;68.7;63.0
1115;Total male and female;15 to 24 years;Total persons;2021 3rd quarter;;;;;;;;;;;;;;;;;;;;;;;;
1116;Total male and female;15 to 24 years;Single person;2003 1st quarter;184.0;128.0;114.0;108.0;56.0;53.0;6.0;5.0;1.0;0.0;0.0;78.0;60.0;48.0;12.0;18.0;9.0;9.0;36.0;14.0;11.2;56.0;69.7;62.0
1117;Total male and female;15 to 24 years;Single person;2003 2nd quarter;177.0;131.0;108.0;102.0;55.0;47.0;6.0;5.0;0.0;0.0;0.0;77.0;59.0;43.0;17.0;18.0;10.0;8.0;31.0;24.0;18.1;45.0;74.4;61.0
1118;Total male and female;15 to 24 years;Single person;2003 3rd quarter;169.0;123.0;107.0;103.0;57.0;46.0;4.0;4.0;0.0;0.0;0.0;70.0;52.0;30.0;22.0;18.0;8.0;10.0;37.0;16.0;13.3;45.0;73.0;63.3
1119;Total male and female;15 to 24 years;Single person;2003 4th quarter;177.0;125.0;106.0;102.0;56.0;46.0;4.0;3.0;0.0;0.0;0.0;72.0;55.0;37.0;18.0;17.0;8.0;10.0;34.0;18.0;14.8;53.0;70.3;59.8
1120;Total male and female;15 to 24 years;Single person;2003;177.0;127.0;109.0;104.0;56.0;48.0;5.0;4.0;0.0;0.0;0.0;74.0;57.0;40.0;17.0;18.0;9.0;9.0;34.0;18.0;14.4;50.0;71.8;61.5
1121;Total male and female;15 to 24 years;Single person;2004 1st quarter;171.0;117.0;100.0;97.0;55.0;42.0;3.0;3.0;0.0;1.0;0.0;67.0;52.0;39.0;13.0;15.0;5.0;10.0;34.0;16.0;14.0;54.0;68.2;58.6
1122;Total male and female;15 to 24 years;Single person;2004 2nd quarter;170.0;120.0;105.0;102.0;50.0;52.0;3.0;3.0;0.0;0.0;0.0;74.0;57.0;41.0;16.0;17.0;7.0;10.0;31.0;15.0;12.8;50.0;70.8;61.7
1123;Total male and female;15 to 24 years;Single person;2004 3rd quarter;170.0;124.0;99.0;95.0;49.0;46.0;3.0;3.0;1.0;0.0;0.0;66.0;47.0;34.0;14.0;19.0;7.0;12.0;32.0;25.0;20.0;46.0;72.8;58.2
1124;Total male and female;15 to 24 years;Single person;2004 4th quarter;162.0;116.0;100.0;97.0;45.0;51.0;4.0;3.0;0.0;0.0;0.0;71.0;54.0;38.0;16.0;16.0;7.0;9.0;30.0;16.0;13.5;46.0;71.5;61.9
1125;Total male and female;15 to 24 years;Single person;2004;168.0;119.0;101.0;98.0;50.0;48.0;3.0;3.0;0.0;0.0;0.0;69.0;53.0;38.0;15.0;17.0;7.0;10.0;32.0;18.0;15.2;49.0;70.8;60.1
1126;Total male and female;15 to 24 years;Single person;2005 1st quarter;183.0;127.0;108.0;103.0;48.0;56.0;5.0;4.0;0.0;0.0;0.0;80.0;62.0;48.0;14.0;18.0;8.0;10.0;28.0;19.0;14.7;56.0;69.2;59.0
1127;Total male and female;15 to 24 years;Single person;2005 2nd quarter;178.0;127.0;109.0;104.0;52.0;52.0;4.0;3.0;1.0;0.0;0.0;75.0;58.0;44.0;15.0;17.0;8.0;9.0;34.0;18.0;14.4;51.0;71.2;60.9
1128;Total male and female;15 to 24 years;Single person;2005 3rd quarter;170.0;121.0;105.0;100.0;49.0;51.0;4.0;3.0;1.0;0.0;0.0;65.0;46.0;32.0;14.0;19.0;8.0;11.0;40.0;17.0;13.8;49.0;71.1;61.3
1129;Total male and female;15 to 24 years;Single person;2005 4th quarter;178.0;127.0;109.0;103.0;47.0;56.0;5.0;4.0;0.0;1.0;0.0;74.0;55.0;38.0;17.0;18.0;8.0;11.0;35.0;18.0;14.3;51.0;71.2;61.0
1130;Total male and female;15 to 24 years;Single person;2005;178.0;125.0;107.0;103.0;49.0;54.0;5.0;4.0;1.0;0.0;0.0;73.0;55.0;40.0;15.0;18.0;8.0;10.0;34.0;18.0;14.3;52.0;70.7;60.5
1131;Total male and female;15 to 24 years;Single person;2006 1st quarter;195.0;137.0;119.0;112.0;55.0;57.0;7.0;6.0;0.0;1.0;0.0;79.0;61.0;43.0;18.0;18.0;8.0;10.0;39.0;18.0;13.2;58.0;70.0;60.8
1132;Total male and female;15 to 24 years;Single person;2006 2nd quarter;196.0;138.0;124.0;118.0;54.0;63.0;7.0;5.0;1.0;0.0;0.0;84.0;63.0;42.0;20.0;21.0;9.0;12.0;41.0;14.0;9.9;58.0;70.3;63.3
1133;Total male and female;15 to 24 years;Single person;2006 3rd quarter;188.0;139.0;125.0;119.0;55.0;64.0;6.0;5.0;1.0;0.0;0.0;79.0;58.0;37.0;22.0;20.0;10.0;10.0;46.0;14.0;10.3;49.0;74.0;66.4
1134;Total male and female;15 to 24 years;Single person;2006 4th quarter;181.0;129.0;118.0;110.0;51.0;60.0;7.0;6.0;1.0;0.0;0.0;80.0;62.0;43.0;19.0;18.0;10.0;9.0;38.0;12.0;9.1;52.0;71.5;65.0
1135;Total male and female;15 to 24 years;Single person;2006;190.0;136.0;121.0;115.0;54.0;61.0;7.0;5.0;1.0;0.0;0.0;80.0;61.0;41.0;20.0;19.0;9.0;10.0;41.0;14.0;10.6;54.0;71.4;63.8
1136;Total male and female;15 to 24 years;Single person;2007 1st quarter;191.0;137.0;121.0;115.0;56.0;59.0;6.0;4.0;1.0;0.0;0.0;81.0;61.0;40.0;21.0;19.0;8.0;11.0;40.0;16.0;11.7;54.0;71.5;63.1
1137;Total male and female;15 to 24 years;Single person;2007 2nd quarter;190.0;139.0;121.0;114.0;54.0;60.0;7.0;5.0;1.0;1.0;0.0;80.0;58.0;38.0;20.0;22.0;12.0;10.0;41.0;18.0;12.8;51.0;73.0;63.6
1138;Total male and female;15 to 24 years;Single person;2007 3rd quarter;181.0;139.0;120.0;112.0;52.0;61.0;8.0;6.0;1.0;0.0;0.0;79.0;57.0;37.0;19.0;22.0;12.0;11.0;41.0;19.0;13.9;42.0;76.9;66.2
1139;Total male and female;15 to 24 years;Single person;2007 4th quarter;178.0;132.0;122.0;115.0;55.0;60.0;7.0;6.0;0.0;0.0;0.0;83.0;61.0;42.0;19.0;22.0;13.0;9.0;40.0;10.0;7.8;45.0;74.4;68.6
1140;Total male and female;15 to 24 years;Single person;2007;185.0;137.0;121.0;114.0;54.0;60.0;7.0;5.0;1.0;0.0;0.0;80.0;59.0;39.0;20.0;21.0;11.0;10.0;40.0;16.0;11.6;48.0;73.9;65.3
1141;Total male and female;15 to 24 years;Single person;2008 1st quarter;203.0;150.0;132.0;123.0;62.0;61.0;9.0;8.0;1.0;1.0;0.0;91.0;71.0;49.0;22.0;20.0;11.0;9.0;41.0;18.0;12.1;52.0;74.1;65.2
1142;Total male and female;15 to 24 years;Single person;2008 2nd quarter;197.0;147.0;131.0;121.0;60.0;61.0;10.0;9.0;0.0;0.0;0.0;88.0;66.0;45.0;22.0;21.0;9.0;12.0;43.0;16.0;10.9;51.0;74.3;66.2
1143;Total male and female;15 to 24 years;Single person;2008 3rd quarter;188.0;137.0;127.0;119.0;58.0;61.0;8.0;7.0;1.0;0.0;0.0;83.0;57.0;37.0;19.0;27.0;14.0;13.0;44.0;10.0;7.1;51.0;72.9;67.7
1144;Total male and female;15 to 24 years;Single person;2008 4th quarter;193.0;144.0;128.0;118.0;53.0;65.0;10.0;9.0;0.0;0.0;0.0;88.0;64.0;45.0;20.0;23.0;11.0;12.0;40.0;16.0;11.1;49.0;74.5;66.3
1145;Total male and female;15 to 24 years;Single person;2008;195.0;144.0;129.0;120.0;58.0;62.0;9.0;9.0;0.0;0.0;0.0;87.0;65.0;44.0;21.0;23.0;11.0;12.0;42.0;15.0;10.3;51.0;74.0;66.3
1146;Total male and female;15 to 24 years;Single person;2009 1st quarter;199.0;155.0;139.0;127.0;55.0;72.0;13.0;12.0;0.0;0.0;0.0;98.0;73.0;49.0;25.0;25.0;12.0;12.0;41.0;15.0;10.0;44.0;77.8;70.0
1147;Total male and female;15 to 24 years;Single person;2009 2nd quarter;194.0;149.0;130.0;122.0;50.0;72.0;8.0;8.0;0.0;0.0;0.0;95.0;68.0;47.0;21.0;27.0;13.0;14.0;35.0;19.0;12.5;45.0;76.7;67.1
1148;Total male and female;15 to 24 years;Single person;2009 3rd quarter;187.0;140.0;124.0;117.0;48.0;69.0;7.0;7.0;0.0;0.0;0.0;84.0;58.0;42.0;16.0;26.0;12.0;14.0;41.0;15.0;10.9;47.0;74.7;66.6
1149;Total male and female;15 to 24 years;Single person;2009 4th quarter;196.0;147.0;127.0;119.0;52.0;67.0;8.0;7.0;0.0;0.0;0.0;89.0;67.0;47.0;20.0;23.0;11.0;11.0;38.0;20.0;13.5;49.0;74.8;64.7
1150;Total male and female;15 to 24 years;Single person;2009;194.0;148.0;130.0;121.0;51.0;70.0;9.0;8.0;0.0;0.0;0.0;91.0;66.0;46.0;20.0;25.0;12.0;13.0;39.0;17.0;11.7;47.0;76.0;67.1
1151;Total male and female;15 to 24 years;Single person;2010 1st quarter;207.0;148.0;124.0;117.0;51.0;66.0;7.0;7.0;0.0;0.0;0.0;91.0;73.0;51.0;22.0;18.0;9.0;10.0;33.0;23.0;15.8;59.0;71.3;60.1
1152;Total male and female;15 to 24 years;Single person;2010 2nd quarter;209.0;147.0;127.0;118.0;48.0;70.0;9.0;8.0;0.0;0.0;0.0;90.0;68.0;47.0;21.0;22.0;11.0;11.0;37.0;20.0;13.4;63.0;70.1;60.7
1153;Total male and female;15 to 24 years;Single person;2010 3rd quarter;204.0;150.0;137.0;128.0;53.0;75.0;9.0;9.0;0.0;0.0;0.0;98.0;66.0;46.0;21.0;31.0;15.0;17.0;40.0;12.0;8.2;54.0;73.4;67.4
1154;Total male and female;15 to 24 years;Single person;2010 4th quarter;199.0;150.0;137.0;123.0;53.0;70.0;14.0;13.0;1.0;0.0;0.0;101.0;76.0;48.0;28.0;25.0;13.0;12.0;36.0;13.0;8.8;49.0;75.5;68.8
1155;Total male and female;15 to 24 years;Single person;2010;205.0;149.0;131.0;121.0;51.0;70.0;10.0;9.0;0.0;0.0;0.0;95.0;71.0;48.0;23.0;24.0;12.0;12.0;37.0;17.0;11.5;56.0;72.5;64.2
1156;Total male and female;15 to 24 years;Single person;2011 1st quarter;204.0;149.0;136.0;124.0;52.0;73.0;12.0;12.0;0.0;0.0;0.0;104.0;80.0;55.0;25.0;24.0;14.0;10.0;32.0;13.0;8.6;56.0;72.8;66.6
1157;Total male and female;15 to 24 years;Single person;2011 2nd quarter;202.0;144.0;132.0;122.0;44.0;78.0;9.0;9.0;0.0;0.0;0.0;102.0;80.0;58.0;22.0;22.0;13.0;9.0;30.0;12.0;8.6;58.0;71.4;65.2
1158;Total male and female;15 to 24 years;Single person;2011 3rd quarter;204.0;150.0;136.0;129.0;49.0;80.0;7.0;7.0;0.0;0.0;0.0;103.0;77.0;50.0;27.0;26.0;12.0;13.0;33.0;14.0;9.3;54.0;73.6;66.8
1159;Total male and female;15 to 24 years;Single person;2011 4th quarter;203.0;147.0;133.0;124.0;45.0;79.0;8.0;8.0;0.0;0.0;0.0;103.0;78.0;51.0;28.0;25.0;13.0;11.0;30.0;15.0;9.9;55.0;72.7;65.5
1160;Total male and female;15 to 24 years;Single person;2011;203.0;147.0;134.0;125.0;48.0;77.0;9.0;9.0;0.0;0.0;0.0;103.0;79.0;54.0;25.0;24.0;13.0;11.0;31.0;13.0;9.1;56.0;72.6;66.0
1161;Total male and female;15 to 24 years;Single person;2012 1st quarter;215.0;154.0;136.0;127.0;48.0;79.0;9.0;9.0;0.0;0.0;0.0;104.0;74.0;50.0;24.0;30.0;15.0;15.0;32.0;18.0;11.5;61.0;71.5;63.2
1162;Total male and female;15 to 24 years;Single person;2012 2nd quarter;207.0;148.0;132.0;123.0;42.0;81.0;9.0;8.0;1.0;0.0;0.0;99.0;73.0;51.0;22.0;25.0;13.0;12.0;34.0;16.0;10.8;59.0;71.6;63.8
1163;Total male and female;15 to 24 years;Single person;2012 3rd quarter;199.0;144.0;128.0;119.0;42.0;77.0;8.0;8.0;0.0;0.0;0.0;95.0;65.0;44.0;21.0;29.0;16.0;14.0;33.0;16.0;11.0;55.0;72.3;64.3
1164;Total male and female;15 to 24 years;Single person;2012 4th quarter;210.0;152.0;137.0;129.0;41.0;88.0;8.0;7.0;1.0;0.0;0.0;101.0;77.0;54.0;23.0;24.0;14.0;10.0;36.0;15.0;10.1;58.0;72.4;65.1
1165;Total male and female;15 to 24 years;Single person;2012;208.0;149.0;133.0;125.0;43.0;81.0;9.0;8.0;1.0;0.0;0.0;100.0;73.0;50.0;23.0;27.0;14.0;13.0;34.0;16.0;10.9;58.0;71.9;64.1
1166;Total male and female;15 to 24 years;Single person;2013 1st quarter;210.0;156.0;138.0;128.0;44.0;84.0;10.0;9.0;1.0;0.0;0.0;101.0;75.0;53.0;22.0;26.0;17.0;9.0;37.0;18.0;11.5;54.0;74.2;65.7
1167;Total male and female;15 to 24 years;Single person;2013 2nd quarter;216.0;157.0;141.0;131.0;45.0;86.0;11.0;10.0;0.0;0.0;0.0;103.0;77.0;50.0;27.0;26.0;14.0;12.0;38.0;15.0;9.7;59.0;72.6;65.5
1168;Total male and female;15 to 24 years;Single person;2013 3rd quarter;200.0;146.0;129.0;120.0;40.0;80.0;9.0;8.0;1.0;0.0;0.0;89.0;63.0;41.0;21.0;26.0;14.0;12.0;40.0;16.0;11.2;54.0;73.0;64.8
1169;Total male and female;15 to 24 years;Single person;2013 4th quarter;216.0;157.0;137.0;125.0;44.0;81.0;12.0;11.0;0.0;1.0;0.0;102.0;78.0;51.0;27.0;24.0;11.0;13.0;35.0;20.0;12.7;58.0;72.9;63.6
1170;Total male and female;15 to 24 years;Single person;2013;210.0;154.0;136.0;126.0;43.0;83.0;10.0;10.0;1.0;0.0;0.0;99.0;73.0;49.0;24.0;26.0;14.0;12.0;38.0;17.0;11.3;56.0;73.2;64.9
1171;Total male and female;15 to 24 years;Single person;2014 1st quarter;221.0;157.0;132.0;123.0;40.0;83.0;9.0;8.0;0.0;1.0;0.0;101.0;76.0;51.0;25.0;25.0;13.0;12.0;32.0;24.0;15.6;64.0;70.9;59.8
1172;Total male and female;15 to 24 years;Single person;2014 2nd quarter;223.0;154.0;136.0;125.0;40.0;85.0;11.0;10.0;0.0;1.0;0.0;103.0;79.0;58.0;22.0;24.0;15.0;9.0;33.0;18.0;11.6;69.0;69.1;61.1
1173;Total male and female;15 to 24 years;Single person;2014 3rd quarter;219.0;160.0;140.0;131.0;40.0;91.0;9.0;8.0;1.0;1.0;0.0;102.0;78.0;53.0;24.0;25.0;13.0;12.0;38.0;20.0;12.3;59.0;73.0;64.0
1174;Total male and female;15 to 24 years;Single person;2014 4th quarter;223.0;163.0;146.0;134.0;40.0;94.0;12.0;11.0;0.0;1.0;0.0;114.0;87.0;61.0;25.0;27.0;15.0;11.0;33.0;17.0;10.3;61.0;72.9;65.4
1175;Total male and female;15 to 24 years;Single person;2014;222.0;158.0;139.0;128.0;40.0;88.0;10.0;9.0;0.0;1.0;0.0;105.0;80.0;56.0;24.0;25.0;14.0;11.0;34.0;20.0;12.4;63.0;71.5;62.6
1176;Total male and female;15 to 24 years;Single person;2015 1st quarter;231.0;162.0;147.0;136.0;41.0;95.0;11.0;10.0;0.0;1.0;0.0;121.0;91.0;66.0;25.0;30.0;15.0;15.0;26.0;15.0;9.1;69.0;70.1;63.7
1177;Total male and female;15 to 24 years;Single person;2015 2nd quarter;228.0;164.0;150.0;135.0;40.0;96.0;14.0;13.0;0.0;2.0;0.0;119.0;94.0;68.0;26.0;25.0;12.0;13.0;31.0;15.0;8.9;63.0;72.2;65.8
1178;Total male and female;15 to 24 years;Single person;2015 3rd quarter;231.0;158.0;143.0;130.0;36.0;94.0;13.0;12.0;0.0;1.0;0.0;111.0;77.0;52.0;25.0;34.0;16.0;18.0;32.0;14.0;9.1;73.0;68.3;62.1
1179;Total male and female;15 to 24 years;Single person;2015 4th quarter;239.0;170.0;152.0;141.0;42.0;99.0;11.0;10.0;0.0;0.0;0.0;116.0;82.0;59.0;23.0;34.0;17.0;18.0;36.0;18.0;10.6;69.0;71.2;63.7
1180;Total male and female;15 to 24 years;Single person;2015;232.0;163.0;148.0;136.0;40.0;96.0;12.0;11.0;0.0;1.0;0.0;117.0;86.0;61.0;25.0;31.0;15.0;16.0;31.0;15.0;9.5;69.0;70.5;63.8
1181;Total male and female;15 to 24 years;Single person;2016 1st quarter;240.0;162.0;141.0;129.0;39.0;90.0;12.0;11.0;1.0;0.0;0.0;103.0;71.0;52.0;19.0;32.0;15.0;17.0;38.0;21.0;12.7;79.0;67.2;58.7
1182;Total male and female;15 to 24 years;Single person;2016 2nd quarter;237.0;161.0;144.0;133.0;33.0;100.0;11.0;10.0;1.0;0.0;0.0;108.0;80.0;55.0;24.0;29.0;15.0;14.0;36.0;17.0;10.7;76.0;67.9;60.6
1183;Total male and female;15 to 24 years;Single person;2016 3rd quarter;243.0;166.0;150.0;142.0;40.0;102.0;8.0;8.0;0.0;0.0;0.0;118.0;83.0;55.0;28.0;34.0;18.0;16.0;32.0;16.0;9.9;77.0;68.4;61.7
1184;Total male and female;15 to 24 years;Single person;2016 4th quarter;255.0;171.0;151.0;141.0;41.0;100.0;10.0;8.0;1.0;1.0;0.0;113.0;83.0;54.0;29.0;31.0;17.0;13.0;37.0;20.0;11.7;84.0;67.0;59.2
1185;Total male and female;15 to 24 years;Single person;2016;244.0;165.0;146.0;136.0;38.0;98.0;10.0;9.0;1.0;0.0;0.0;111.0;79.0;54.0;25.0;32.0;16.0;15.0;36.0;19.0;11.3;79.0;67.6;60.0
1186;Total male and female;15 to 24 years;Single person;2017 1st quarter;263.0;177.0;156.0;144.0;39.0;105.0;12.0;11.0;1.0;0.0;0.0;125.0;89.0;61.0;28.0;36.0;19.0;17.0;31.0;22.0;12.2;86.0;67.4;59.2
1187;Total male and female;15 to 24 years;Single person;2017 2nd quarter;292.0;193.0;179.0;167.0;44.0;122.0;13.0;12.0;0.0;1.0;0.0;140.0;104.0;75.0;29.0;35.0;18.0;17.0;40.0;14.0;7.0;99.0;66.1;61.5
1188;Total male and female;15 to 24 years;Single person;2017 3rd quarter;287.0;188.0;173.0;158.0;39.0;118.0;15.0;14.0;1.0;0.0;0.0;127.0;90.0;62.0;28.0;37.0;23.0;15.0;46.0;16.0;8.4;99.0;65.7;60.2
1189;Total male and female;15 to 24 years;Single person;2017 4th quarter;281.0;187.0;174.0;161.0;47.0;114.0;13.0;12.0;1.0;0.0;0.0;132.0;96.0;63.0;33.0;36.0;19.0;18.0;43.0;13.0;6.9;94.0;66.7;62.1
1190;Total male and female;15 to 24 years;Single person;2017;281.0;187.0;171.0;157.0;42.0;115.0;13.0;12.0;1.0;0.0;0.0;131.0;95.0;65.0;29.0;36.0;20.0;17.0;40.0;16.0;8.6;94.0;66.5;60.8
1191;Total male and female;15 to 24 years;Single person;2018 1st quarter;263.0;187.0;173.0;161.0;46.0;115.0;12.0;11.0;1.0;0.0;0.0;132.0;95.0;58.0;36.0;37.0;16.0;21.0;41.0;14.0;7.6;76.0;71.0;65.6
1192;Total male and female;15 to 24 years;Single person;2018 2nd quarter;257.0;180.0;169.0;156.0;50.0;106.0;12.0;11.0;1.0;0.0;0.0;130.0;89.0;56.0;32.0;42.0;24.0;18.0;39.0;11.0;6.2;77.0;69.9;65.6
1193;Total male and female;15 to 24 years;Single person;2018 3rd quarter;245.0;165.0;152.0;144.0;43.0;101.0;8.0;8.0;1.0;0.0;0.0;109.0;73.0;46.0;26.0;36.0;21.0;16.0;43.0;13.0;7.7;80.0;67.5;62.3
1194;Total male and female;15 to 24 years;Single person;2018 4th quarter;255.0;168.0;152.0;140.0;41.0;99.0;12.0;11.0;1.0;0.0;0.0;113.0;80.0;50.0;30.0;33.0;18.0;15.0;39.0;16.0;9.6;86.0;66.1;59.7
1195;Total male and female;15 to 24 years;Single person;2018;255.0;175.0;162.0;150.0;45.0;105.0;11.0;10.0;1.0;0.0;0.0;121.0;84.0;53.0;31.0;37.0;20.0;18.0;40.0;14.0;7.7;80.0;68.7;63.3
1196;Total male and female;15 to 24 years;Single person;2019 1st quarter;251.0;168.0;152.0;140.0;42.0;98.0;12.0;10.0;1.0;1.0;0.0;118.0;84.0;56.0;28.0;34.0;21.0;13.0;34.0;16.0;9.7;83.0;66.8;60.3
1197;Total male and female;15 to 24 years;Single person;2019 2nd quarter;263.0;179.0;168.0;157.0;47.0;111.0;11.0;11.0;1.0;0.0;0.0;125.0;92.0;61.0;31.0;33.0;18.0;15.0;43.0;11.0;6.1;83.0;68.3;64.1
1198;Total male and female;15 to 24 years;Single person;2019 3rd quarter;264.0;186.0;169.0;155.0;45.0;110.0;14.0;12.0;1.0;1.0;0.0;125.0;83.0;52.0;31.0;42.0;20.0;22.0;45.0;17.0;9.0;78.0;70.5;64.2
1199;Total male and female;15 to 24 years;Single person;2019 4th quarter;265.0;181.0;167.0;158.0;53.0;105.0;10.0;9.0;1.0;0.0;0.0;124.0;89.0;55.0;34.0;35.0;21.0;14.0;44.0;13.0;7.2;85.0;68.1;63.1
1200;Total male and female;15 to 24 years;Single person;2019;261.0;178.0;164.0;152.0;47.0;106.0;12.0;10.0;1.0;1.0;0.0;123.0;87.0;56.0;31.0;36.0;20.0;16.0;41.0;14.0;8.0;82.0;68.4;63.0
1201;Total male and female;15 to 24 years;Single person;2020 1st quarter;262.0;174.0;159.0;148.0;52.0;96.0;11.0;10.0;1.0;0.0;0.0;119.0;79.0;47.0;32.0;40.0;22.0;18.0;40.0;14.0;8.2;89.0;66.2;60.8
1202;Total male and female;15 to 24 years;Single person;2020 2nd quater;239.0;154.0;137.0;124.0;42.0;82.0;13.0;12.0;1.0;0.0;0.0;100.0;72.0;49.0;24.0;28.0;14.0;13.0;36.0;18.0;11.4;84.0;64.7;57.3
1203;Total male and female;15 to 24 years;Single person;2020 3rd quarter;224.0;148.0;123.0;109.0;36.0;73.0;13.0;12.0;1.0;0.0;0.0;86.0;59.0;36.0;23.0;26.0;14.0;13.0;37.0;25.0;17.0;76.0;66.0;54.8
1204;Total male and female;15 to 24 years;Single person;2020 4th quarter;228.0;154.0;135.0;123.0;39.0;84.0;12.0;12.0;0.0;0.0;0.0;100.0;75.0;53.0;21.0;25.0;14.0;12.0;35.0;19.0;12.3;74.0;67.6;59.3
1205;Total male and female;15 to 24 years;Single person;2020;238.0;158.0;139.0;126.0;42.0;84.0;12.0;12.0;1.0;0.0;0.0;101.0;71.0;46.0;25.0;30.0;16.0;14.0;37.0;19.0;12.1;81.0;66.1;58.1
1206;Total male and female;15 to 24 years;Single person;2021 1st quarter;218.0;156.0;138.0;126.0;45.0;81.0;12.0;11.0;0.0;0.0;0.0;100.0;76.0;52.0;25.0;24.0;12.0;12.0;38.0;17.0;11.2;62.0;71.4;63.4
1207;Total male and female;15 to 24 years;Single person;2021 2nd quarter;211.0;141.0;131.0;115.0;43.0;72.0;16.0;16.0;0.0;0.0;0.0;89.0;62.0;39.0;23.0;27.0;14.0;13.0;42.0;10.0;7.0;70.0;66.8;62.2
1208;Total male and female;15 to 24 years;Single person;2021 3rd quarter;;;;;;;;;;;;;;;;;;;;;;;;
1209;Total male and female;15 to 24 years;Parent;2003 1st quarter;51.0;26.0;24.0;23.0;16.0;7.0;1.0;1.0;0.0;0.0;0.0;15.0;8.0;4.0;4.0;8.0;5.0;3.0;8.0;2.0;;25.0;51.3;46.6
1210;Total male and female;15 to 24 years;Parent;2003 2nd quarter;58.0;33.0;30.0;29.0;20.0;9.0;1.0;1.0;0.0;0.0;0.0;18.0;9.0;5.0;4.0;9.0;6.0;3.0;12.0;3.0;9.3;26.0;55.6;50.5
1211;Total male and female;15 to 24 years;Parent;2003 3rd quarter;56.0;31.0;25.0;24.0;18.0;6.0;1.0;1.0;0.0;0.0;0.0;15.0;8.0;4.0;4.0;6.0;4.0;2.0;11.0;6.0;18.6;25.0;55.4;45.1
1212;Total male and female;15 to 24 years;Parent;2003 4th quarter;55.0;30.0;25.0;24.0;18.0;6.0;2.0;2.0;0.0;0.0;0.0;13.0;8.0;3.0;5.0;6.0;3.0;2.0;12.0;5.0;;25.0;54.9;46.4
1213;Total male and female;15 to 24 years;Parent;2003;55.0;30.0;26.0;25.0;18.0;7.0;1.0;1.0;0.0;0.0;0.0;15.0;8.0;4.0;4.0;7.0;5.0;2.0;11.0;4.0;13.2;25.0;54.4;47.2
1214;Total male and female;15 to 24 years;Parent;2004 1st quarter;52.0;28.0;23.0;22.0;17.0;6.0;1.0;1.0;0.0;0.0;0.0;13.0;7.0;3.0;5.0;6.0;4.0;2.0;10.0;5.0;;24.0;54.1;44.7
1215;Total male and female;15 to 24 years;Parent;2004 2nd quarter;52.0;27.0;23.0;21.0;15.0;6.0;2.0;2.0;0.0;0.0;0.0;13.0;8.0;4.0;4.0;5.0;4.0;1.0;10.0;4.0;;24.0;52.8;44.8
1216;Total male and female;15 to 24 years;Parent;2004 3rd quarter;51.0;25.0;22.0;21.0;16.0;4.0;1.0;1.0;0.0;0.0;0.0;13.0;7.0;3.0;3.0;6.0;4.0;2.0;9.0;3.0;;26.0;49.5;43.0
1217;Total male and female;15 to 24 years;Parent;2004 4th quarter;51.0;30.0;24.0;22.0;16.0;5.0;2.0;2.0;0.0;0.0;0.0;14.0;7.0;3.0;3.0;7.0;4.0;3.0;10.0;5.0;;22.0;57.8;47.1
1218;Total male and female;15 to 24 years;Parent;2004;51.0;28.0;23.0;21.0;16.0;5.0;2.0;1.0;0.0;0.0;0.0;13.0;7.0;3.0;4.0;6.0;4.0;2.0;10.0;4.0;16.2;24.0;53.6;44.9
1219;Total male and female;15 to 24 years;Parent;2005 1st quarter;53.0;30.0;25.0;22.0;17.0;6.0;3.0;2.0;0.0;0.0;0.0;15.0;8.0;4.0;4.0;7.0;4.0;3.0;10.0;5.0;17.2;22.0;57.4;47.5
