ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
1575;Oosthem;WP2415    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1576;Oosthuizen;WP1841    ;Edam-Volendam                      ;GM0385    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1577;Oostkapelle;WP2781    ;Veere                              ;GM0717    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1578;Oostknollendam;WP2285    ;Wormerland                         ;GM0880    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1579;Oostrum;WP3605    ;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1580;Oost-Souburg;WP1076    ;Vlissingen                         ;GM0718    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1581;Oostvoorne;WP1209    ;Voorne aan Zee                     ;GM1992    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1582;Oostwold;WP2344    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1583;Oostwold;WP1898    ;Oldambt                            ;GM1895    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1584;Oostwoud;WP3567    ;Medemblik                          ;GM0420    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1585;Oostzaan;WP2113    ;Oostzaan                           ;GM0431    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1586;Ootmarsum;WP1412    ;Dinkelland                         ;GM1774    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1587;Opeinde;WP3285    ;Smallingerland                     ;GM0090    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1588;Opende;WP2180    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1589;Ophemert;WP3364    ;West Betuwe                        ;GM1960    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1590;Opheusden;WP1098    ;Neder-Betuwe                       ;GM1740    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1591;Opijnen;WP3365    ;West Betuwe                        ;GM1960    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1592;Oploo;WP2082    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1593;Opmeer;WP2791    ;Opmeer                             ;GM0432    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1594;Oppenhuizen;WP2416    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1595;Opperdoes;WP3155    ;Medemblik                          ;GM0420    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1596;Oranje;WP3019    ;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1597;Oranjewoud;WP2189    ;Heerenveen                         ;GM0074    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1598;Orvelte;WP3020    ;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1599;Ospel;WP2038    ;Nederweert                         ;GM0946    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1600;Oss;WP3249    ;Oss                                ;GM0828    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1601;Ossendrecht;WP1002    ;Woensdrecht                        ;GM0873    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1602;Ossenisse;WP3102    ;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1603;Ossenwaard;WP2842    ;Vijfheerenlanden                   ;GM1961    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1604;Ossenzijl;WP2709    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1605;Oterleek;WP1888    ;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1606;Otterlo;WP2767    ;Ede                                ;GM0228    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1607;Ottersum;WP2480    ;Gennep                             ;GM0907    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1608;Ottoland;WP3628    ;Molenlanden                        ;GM1978    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1609;Oud Ade;WP3540    ;Kaag en Braassem                   ;GM1884    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1610;Oud Annerveen;WP1175    ;Aa en Hunze                        ;GM1680    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1611;Oud Gastel;WP1248    ;Halderberge                        ;GM1655    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1612;Oud Ootmarsum;WP1413    ;Dinkelland                         ;GM1774    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1613;Oud Zuilen;WP2066    ;Stichtse Vecht                     ;GM1904    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1614;Oud-Alblas;WP1985    ;Molenlanden                        ;GM1978    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1615;Oud-Beijerland;WP2793    ;Hoeksche Waard                     ;GM1963    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1616;Ouddorp;WP2932    ;Goeree-Overflakkee                 ;GM1924    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1617;Oude Meer;WP1599    ;Haarlemmermeer                     ;GM0394    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1618;Oude Niedorp;WP2519    ;Hollands Kroon                     ;GM1911    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1619;Oude Pekela;WP1397    ;Pekela                             ;GM0765    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1620;Oude Wetering;WP3039    ;Kaag en Braassem                   ;GM1884    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1621;Oude Willem;WP3117    ;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1622;Oudebildtzijl;WP3328    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1623;Oudega;WP2417    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1624;Oudega;WP3286    ;Smallingerland                     ;GM0090    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1625;Oudega;WP1680    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1626;Oudehaske;WP3522    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1627;Oudehorne;WP2195    ;Heerenveen                         ;GM0074    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1628;Oudelande;WP1261    ;Borsele                            ;GM0654    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1629;Oudemirdum;WP1681    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1630;Oudemolen;WP1320    ;Moerdijk                           ;GM1709    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1631;Oudemolen;WP2917    ;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1632;Oudenbosch;WP1246    ;Halderberge                        ;GM1655    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1633;Oudendijk;WP1188    ;Koggenland                         ;GM1598    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1634;Oudenhoorn;WP1388    ;Voorne aan Zee                     ;GM1992    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1635;Ouderkerk aan de Amstel;WP2129    ;Ouder-Amstel                       ;GM0437    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1636;Ouderkerk aan den IJssel;WP2373    ;Krimpenerwaard                     ;GM1931    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1637;Oudeschans;WP2233    ;Westerwolde                        ;GM1950    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1638;Oudeschild;WP2743    ;Texel                              ;GM0448    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1639;Oudeschip;WP3478    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1640;Oudeschoot;WP2188    ;Heerenveen                         ;GM0074    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1641;Oudesluis;WP2763    ;Schagen                            ;GM0441    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1642;Oude-Tonge;WP2134    ;Goeree-Overflakkee                 ;GM1924    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1643;Oudewater;WP1910    ;Oudewater                          ;GM0589    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1644;Oudezijl;WP1423    ;Oldambt                            ;GM1895    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1645;Oudheusden;WP3519    ;Heusden                            ;GM0797    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1646;Oudkarspel;WP3290    ;Schagen                            ;GM0441    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1647;Oudkarspel;WP1119    ;Dijk en Waard                      ;GM1980    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1648;Oudorp;WP2350    ;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1649;Oud-Vossemeer;WP2077    ;Tholen                             ;GM0716    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1650;Ouwerkerk;WP2684    ;Schouwen-Duiveland                 ;GM1676    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1651;Ouwsterhaule;WP2500    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1652;Ouwster-Nijega;WP2501    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1653;Overasselt;WP3496    ;Heumen                             ;GM0252    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1654;Overberg;WP3588    ;Utrechtse Heuvelrug                ;GM1581    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1655;Overdinkel;WP1715    ;Losser                             ;GM0168    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1656;Overlangel;WP3263    ;Oss                                ;GM0828    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1657;Overloon;WP1220    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1658;Overschild;WP1354    ;Midden-Groningen                   ;GM1952    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1659;Overslag;WP1132    ;Terneuzen                          ;GM0715    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1660;Overveen;WP2653    ;Bloemendaal                        ;GM0377    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1661;Ovezande;WP1262    ;Borsele                            ;GM0654    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1662;Paasloo;WP2710    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1663;Pannerden;WP2979    ;Zevenaar                           ;GM0299    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1664;Panningen;WP3443    ;Peel en Maas                       ;GM1894    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1665;Papekop;WP1911    ;Oudewater                          ;GM0589    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1666;Papendrecht;WP1477    ;Papendrecht                        ;GM0590    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1667;Papenhoven;WP2818    ;Sittard-Geleen                     ;GM1883    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1668;Papenvoort;WP1176    ;Aa en Hunze                        ;GM1680    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1669;Parrega;WP2319    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
