ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;SBI93;Perioden;AantalWerknemers_1;PercentageWerknemersInEconAct_2;GemiddeldBrutoLoonSVPerWerknemer_3
3154;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;vrijdag 26 september 2003;0.3;0.0;56.8
3155;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;vrijdag 24 september 2004;0.2;0.0;53.5
3156;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;vrijdag 30 september 2005;0.3;0.0;57.1
3157;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;vrijdag 29 september 2006;0.3;0.0;56.8
3158;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;vrijdag 28 september 2007;0.3;0.0;55.3
3159;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;vrijdag 26 september 2008;0.3;0.0;60.5
3160;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 24 september 1999;61.2;16.0;21.3
3161;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 29 september 2000;65.1;16.0;22.3
3162;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 28 september 2001;69.2;17.0;23.6
3163;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 27 september 2002;66.4;16.0;24.3
3164;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 26 september 2003;62.7;15.0;25.2
3165;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 24 september 2004;60.0;15.0;25.9
3166;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 30 september 2005;57.2;14.0;26.5
3167;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 29 september 2006;54.5;13.0;27.9
3168;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 28 september 2007;56.9;12.0;29.2
3169;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;vrijdag 26 september 2008;60.6;13.0;29.4
3170;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 24 september 1999;6.0;2.0;15.3
3171;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 29 september 2000;6.5;2.0;15.3
3172;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 28 september 2001;8.6;2.0;16.1
3173;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 27 september 2002;8.7;2.0;16.1
3174;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 26 september 2003;9.0;2.0;16.5
3175;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 24 september 2004;9.6;2.0;16.6
3176;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 30 september 2005;8.9;2.0;16.9
3177;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 29 september 2006;7.8;2.0;16.9
3178;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 28 september 2007;8.1;2.0;17.1
3179;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;vrijdag 26 september 2008;9.4;2.0;17.0
3180;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 24 september 1999;55.2;15.0;22.0
3181;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 29 september 2000;58.6;15.0;23.1
3182;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 28 september 2001;60.6;15.0;24.6
3183;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 27 september 2002;57.7;14.0;25.6
3184;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 26 september 2003;53.7;13.0;26.7
3185;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 24 september 2004;50.4;12.0;27.7
3186;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 30 september 2005;48.3;12.0;28.3
3187;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 29 september 2006;46.7;11.0;29.7
3188;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 28 september 2007;48.8;11.0;31.2
3189;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;vrijdag 26 september 2008;51.1;11.0;31.7
3190;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 24 september 1999;0.9;0.0;27.1
3191;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 29 september 2000;0.9;0.0;27.7
3192;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 28 september 2001;0.7;0.0;31.3
3193;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 27 september 2002;0.6;0.0;33.7
3194;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 26 september 2003;0.7;0.0;32.8
3195;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 24 september 2004;0.7;0.0;34.3
3196;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 30 september 2005;0.6;0.0;33.9
3197;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 29 september 2006;0.7;0.0;35.2
3198;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 28 september 2007;0.8;0.0;35.3
3199;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;vrijdag 26 september 2008;0.9;0.0;36.8
3200;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 24 september 1999;9.9;3.0;20.3
3201;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 29 september 2000;11.3;3.0;21.3
3202;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 28 september 2001;11.8;3.0;23.3
3203;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 27 september 2002;11.3;3.0;24.6
3204;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 26 september 2003;10.7;3.0;25.5
3205;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 24 september 2004;9.9;2.0;26.6
3206;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 30 september 2005;10.1;2.0;26.7
3207;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 29 september 2006;10.5;2.0;28.1
3208;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 28 september 2007;11.5;2.0;28.4
3209;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;vrijdag 26 september 2008;12.2;3.0;29.8
3210;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 24 september 1999;214.3;58.0;14.8
3211;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 29 september 2000;228.2;57.0;16.0
3212;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 28 september 2001;232.8;56.0;17.7
3213;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 27 september 2002;236.5;56.0;18.2
3214;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 26 september 2003;231.3;55.0;18.8
3215;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 24 september 2004;228.1;56.0;19.1
3216;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 30 september 2005;235.5;57.0;19.4
3217;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 29 september 2006;256.7;59.0;20.2
3218;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 28 september 2007;274.0;59.0;21.3
3219;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;vrijdag 26 september 2008;282.5;59.0;22.1
3220;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 24 september 1999;42.3;11.0;15.4
3221;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 29 september 2000;47.5;12.0;16.3
3222;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 28 september 2001;51.9;12.0;17.6
3223;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 27 september 2002;52.8;12.0;18.0
3224;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 26 september 2003;52.8;13.0;18.8
3225;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 24 september 2004;50.3;12.0;19.5
3226;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 30 september 2005;49.9;12.0;19.9
3227;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 29 september 2006;50.8;12.0;20.9
3228;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 28 september 2007;55.4;12.0;21.5
3229;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;50-52 Handel en reparatie;vrijdag 26 september 2008;59.2;12.0;22.1
3230;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 24 september 1999;23.7;6.0;11.5
3231;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 29 september 2000;25.3;6.0;12.0
3232;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 28 september 2001;26.7;6.0;12.6
3233;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 27 september 2002;28.1;7.0;12.9
3234;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 26 september 2003;28.4;7.0;13.1
3235;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 24 september 2004;28.2;7.0;13.1
3236;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 30 september 2005;29.3;7.0;13.1
3237;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 29 september 2006;31.0;7.0;13.3
3238;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 28 september 2007;32.2;7.0;13.5
3239;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;55 Horeca;vrijdag 26 september 2008;33.5;7.0;13.8
3240;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 24 september 1999;18.7;5.0;22.7
3241;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 29 september 2000;21.9;5.0;23.5
3242;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 28 september 2001;23.1;6.0;24.6
3243;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 27 september 2002;25.3;6.0;24.8
3244;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 26 september 2003;24.5;6.0;25.3
3245;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 24 september 2004;24.4;6.0;26.1
3246;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 30 september 2005;23.5;6.0;27.0
3247;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 29 september 2006;22.1;5.0;28.0
3248;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 28 september 2007;25.1;5.0;28.7
3249;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 26 september 2008;25.9;5.0;29.6
3250;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 24 september 1999;10.8;3.0;22.3
3251;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 29 september 2000;11.6;3.0;25.4
3252;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 28 september 2001;11.9;3.0;30.0
3253;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 27 september 2002;10.9;3.0;33.4
3254;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 26 september 2003;10.9;3.0;34.1
3255;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 24 september 2004;10.4;3.0;36.3
3256;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 30 september 2005;11.2;3.0;37.5
3257;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 29 september 2006;11.5;3.0;40.5
3258;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 28 september 2007;13.0;3.0;41.1
3259;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;65-67 Financiële instellingen;vrijdag 26 september 2008;14.4;3.0;41.5
3260;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 24 september 1999;118.8;32.0;13.3
3261;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 29 september 2000;122.0;31.0;14.5
3262;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 28 september 2001;119.1;29.0;16.3
3263;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 27 september 2002;119.4;28.0;16.8
3264;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 26 september 2003;114.8;27.0;17.3
3265;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 24 september 2004;114.9;28.0;17.3
3266;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 30 september 2005;121.7;30.0;17.5
3267;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 29 september 2006;141.2;33.0;18.6
3268;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 28 september 2007;148.2;32.0;19.9
3269;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 26 september 2008;149.5;31.0;20.9
3270;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 24 september 1999;55.6;15.0;10.5
3271;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 29 september 2000;52.5;13.0;11.5
3272;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 28 september 2001;47.1;11.0;12.6
3273;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 27 september 2002;42.7;10.0;13.0
3274;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 26 september 2003;39.7;10.0;13.4
3275;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 24 september 2004;41.6;10.0;13.2
3276;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 30 september 2005;45.4;11.0;13.2
3277;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 29 september 2006;58.7;14.0;13.9
3278;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 28 september 2007;59.6;13.0;15.2
3279;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;74501 Uitzendbureaus;vrijdag 26 september 2008;55.8;12.0;15.5
3280;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 24 september 1999;27.8;7.0;10.8
3281;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 29 september 2000;29.7;7.0;11.6
3282;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 28 september 2001;32.3;8.0;12.8
3283;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 27 september 2002;34.6;8.0;12.4
3284;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 26 september 2003;36.2;9.0;12.6
3285;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 24 september 2004;35.1;9.0;12.4
3286;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 30 september 2005;35.7;9.0;12.5
3287;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 29 september 2006;36.0;8.0;13.8
3288;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 28 september 2007;36.9;8.0;14.5
3289;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 26 september 2008;37.3;8.0;14.7
3290;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 24 september 1999;35.4;10.0;19.5
3291;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 29 september 2000;39.8;10.0;20.7
3292;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 28 september 2001;39.8;10.0;23.4
3293;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 27 september 2002;42.1;10.0;24.1
3294;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 26 september 2003;38.9;9.0;25.6
3295;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 24 september 2004;38.2;9.0;26.3
3296;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 30 september 2005;40.5;10.0;26.7
3297;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 29 september 2006;46.5;11.0;28.3
3298;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 28 september 2007;51.7;11.0;29.2
3299;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 26 september 2008;56.4;12.0;30.3
3300;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 1999;74.9;20.0;19.3
3301;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2000;82.1;21.0;20.0
3302;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2001;91.7;22.0;21.7
3303;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 27 september 2002;99.0;23.0;22.5
3304;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2003;102.9;25.0;23.0
3305;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 2004;100.0;25.0;23.5
3306;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 30 september 2005;99.7;24.0;23.8
3307;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2006;104.6;24.0;24.9
3308;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2007;112.3;24.0;25.0
3309;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2008;115.1;24.0;26.0
3310;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 24 september 1999;17.6;5.0;22.4
3311;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 29 september 2000;19.3;5.0;22.9
3312;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 28 september 2001;23.1;6.0;24.6
