ID;SamenstellingHuishoudenInEersteJaar;SamenstellingHuishoudenInTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
1032;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner < 65;2013;29.9;-21.0;2.4;29.9;61.7;114.0;1.0;9.0;24.0
1033;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner < 65;2014;34.7;-13.0;7.5;34.7;65.4;126.0;1.0;8.0;20.0
1034;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner < 65;2015;28.2;-16.0;5.4;28.2;60.2;104.0;1.0;9.0;20.0
1035;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2001;;;;;;;0.0;0.0;
1036;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2002;;;;;;;0.0;0.0;
1037;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2003;;;;;;;0.0;0.0;
1038;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2004;;;;;;;0.0;0.0;
1039;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2005;;;;;;;0.0;0.0;
1040;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2006;;;;;;;0.0;0.0;
1041;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2007;;;;;;;0.0;0.0;
1042;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2008;;;;;;;0.0;0.0;
1043;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2009;;;;;;;0.0;0.0;
1044;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2010;;;;;;;0.0;0.0;
1045;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2011;;;;;;;0.0;0.0;
1046;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2012;;;;;;;0.0;0.0;
1047;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2013;;;;;;;0.0;0.0;
1048;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2014;;;;;;;0.0;0.0;
1049;Alleenstaande man, tot 65 jaar;Paar, zonder kinderen, kostwinner >= 65;2015;;;;;;;0.0;0.0;
1050;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2001;4.7;-30.0;-16.0;4.7;27.9;56.0;0.0;2.0;44.0
1051;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2002;-6.3;-43.0;-31.3;-6.3;15.3;49.0;0.0;1.0;58.0
1052;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2003;-8.3;-37.0;-19.2;-8.3;20.0;46.0;0.0;1.0;61.0
1053;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2004;-5.5;-41.0;-24.1;-5.5;28.8;79.0;0.0;1.0;60.0
1054;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2005;-13.5;-42.0;-33.2;-13.5;3.6;62.0;0.0;1.0;66.0
1055;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2006;-3.8;-34.0;-21.8;-3.8;19.6;43.0;0.0;1.0;52.0
1056;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2007;;;;;;;0.0;1.0;
1057;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2008;1.2;-31.0;-20.6;1.2;19.6;40.0;0.0;2.0;49.0
1058;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2009;-1.9;-41.0;-23.2;-1.9;32.4;74.0;0.0;2.0;51.0
1059;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2010;2.1;-32.0;-20.9;2.1;22.3;84.0;0.0;2.0;48.0
1060;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2011;-0.9;-32.0;-20.8;-0.9;14.3;48.0;0.0;1.0;52.0
1061;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2012;1.9;-37.0;-17.7;1.9;23.0;63.0;0.0;2.0;47.0
1062;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2013;-0.6;-34.0;-18.3;-0.6;26.3;54.0;0.0;2.0;52.0
1063;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2014;;;;;;;0.0;2.0;
1064;Alleenstaande man, tot 65 jaar;Paar, alleen kinderen < 18;2015;-2.5;-41.0;-28.2;-2.5;10.9;54.0;0.0;2.0;56.0
1065;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2001;;;;;;;0.0;1.0;
1066;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2002;;;;;;;0.0;1.0;
1067;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2003;;;;;;;0.0;1.0;
1068;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2004;;;;;;;0.0;1.0;
1069;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2005;;;;;;;0.0;1.0;
1070;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2006;;;;;;;0.0;1.0;
1071;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2007;;;;;;;0.0;1.0;
1072;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2008;;;;;;;0.0;1.0;
1073;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2009;145.4;32.0;63.7;145.4;388.3;756.0;0.0;1.0;5.0
1074;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2010;117.0;8.0;42.1;117.0;273.0;589.0;0.0;2.0;7.0
1075;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2011;154.3;5.0;40.0;154.3;356.4;815.0;0.0;2.0;7.0
1076;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2012;89.1;0.0;21.6;89.1;292.0;531.0;0.0;2.0;10.0
1077;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2013;97.5;-8.0;17.9;97.5;377.2;853.0;0.0;2.0;14.0
1078;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2014;;;;;;;0.0;2.0;
1079;Alleenstaande man, tot 65 jaar;Paar, minstens één kind >= 18;2015;80.6;-14.0;22.1;80.6;282.6;900.0;0.0;2.0;15.0
1080;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2001;;;;;;;0.0;1.0;
1081;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2002;;;;;;;0.0;1.0;
1082;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2003;;;;;;;0.0;1.0;
1083;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2004;;;;;;;0.0;1.0;
1084;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2005;;;;;;;0.0;1.0;
1085;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2006;;;;;;;0.0;1.0;
1086;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2007;;;;;;;0.0;1.0;
1087;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2008;;;;;;;0.0;1.0;
1088;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2009;;;;;;;0.0;1.0;
1089;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2010;;;;;;;0.0;1.0;
1090;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2011;10.9;-24.0;-15.5;10.9;66.8;109.0;0.0;1.0;45.0
1091;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2012;;;;;;;0.0;1.0;
1092;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2013;-0.4;-47.0;-21.0;-0.4;43.2;121.0;0.0;1.0;52.0
1093;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2014;;;;;;;0.0;2.0;
1094;Alleenstaande man, tot 65 jaar;Totaal eenoudergezin;2015;41.6;-26.0;-9.9;41.6;155.4;303.0;0.0;2.0;38.0
1095;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2001;;;;;;;0.0;0.0;
1096;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2002;;;;;;;0.0;0.0;
1097;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2003;;;;;;;0.0;0.0;
1098;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2004;;;;;;;0.0;0.0;
1099;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2005;;;;;;;0.0;0.0;
1100;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2006;;;;;;;0.0;0.0;
1101;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2007;;;;;;;0.0;0.0;
1102;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2008;;;;;;;0.0;0.0;
1103;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2009;;;;;;;0.0;0.0;
1104;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2010;;;;;;;0.0;0.0;
1105;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2011;;;;;;;0.0;0.0;
1106;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2012;;;;;;;0.0;0.0;
1107;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2013;;;;;;;0.0;0.0;
1108;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2014;;;;;;;0.0;0.0;
1109;Alleenstaande man, tot 65 jaar;Eenoudergezin, alleen kinderen < 18;2015;;;;;;;0.0;0.0;
1110;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2001;;;;;;;0.0;1.0;
1111;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2002;;;;;;;0.0;1.0;
1112;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2003;;;;;;;0.0;1.0;
1113;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2004;;;;;;;0.0;1.0;
1114;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2005;;;;;;;0.0;1.0;
1115;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2006;;;;;;;0.0;1.0;
1116;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2007;;;;;;;0.0;1.0;
1117;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2008;;;;;;;0.0;1.0;
1118;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2009;;;;;;;0.0;1.0;
1119;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2010;;;;;;;0.0;1.0;
1120;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2011;;;;;;;0.0;1.0;
1121;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2012;;;;;;;0.0;1.0;
1122;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2013;;;;;;;0.0;1.0;
1123;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2014;;;;;;;0.0;1.0;
1124;Alleenstaande man, tot 65 jaar;Eenoudergezin, minstens één kind >= 18;2015;79.8;-18.0;3.7;79.8;186.5;351.0;0.0;1.0;24.0
1125;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2001;24.6;-30.0;-11.5;24.6;71.0;108.0;0.0;3.0;37.0
1126;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2002;10.2;-37.0;-23.6;10.2;46.8;118.0;0.0;3.0;43.0
1127;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2003;12.1;-36.0;-17.5;12.1;46.7;81.0;0.0;2.0;37.0
1128;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2004;15.5;-29.0;-8.0;15.5;54.7;114.0;0.0;3.0;33.0
1129;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2005;33.2;-23.0;-2.5;33.2;69.7;129.0;0.0;4.0;29.0
1130;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2006;20.9;-19.0;-1.0;20.9;79.6;154.0;0.0;3.0;27.0
1131;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2007;21.8;-30.0;-10.3;21.8;81.0;126.0;0.0;2.0;38.0
1132;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2008;14.0;-30.0;-9.9;14.0;57.8;114.0;0.0;2.0;34.0
1133;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2009;25.5;-23.0;-2.6;25.5;75.9;251.0;0.0;3.0;28.0
1134;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2010;82.1;-4.0;29.8;82.1;146.8;244.0;0.0;2.0;11.0
1135;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2011;73.5;-2.0;22.8;73.5;161.2;294.0;0.0;2.0;12.0
1136;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2012;49.4;-15.0;12.3;49.4;106.0;200.0;0.0;2.0;19.0
1137;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2013;59.2;-13.0;11.4;59.2;137.9;277.0;0.0;2.0;18.0
1138;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2014;;;;;;;0.0;2.0;
1139;Alleenstaande man, tot 65 jaar;Overig meerpersoonshuishouden;2015;76.3;-12.0;30.2;76.3;153.9;281.0;0.0;2.0;14.0
1140;Alleenstaande man, 65 jaar of ouder;Totaal personen;2001;1.8;-10.0;-2.8;1.8;4.6;17.0;1.0;100.0;39.0
1141;Alleenstaande man, 65 jaar of ouder;Totaal personen;2002;1.4;-7.0;-0.2;1.4;3.9;15.0;1.0;100.0;26.0
1142;Alleenstaande man, 65 jaar of ouder;Totaal personen;2003;0.0;-6.0;-1.5;0.0;1.9;10.0;1.0;100.0;49.0
1143;Alleenstaande man, 65 jaar of ouder;Totaal personen;2004;0.0;-8.0;-1.9;0.0;2.1;8.0;1.0;100.0;50.0
1144;Alleenstaande man, 65 jaar of ouder;Totaal personen;2005;-1.2;-9.0;-3.1;-1.2;1.2;7.0;1.0;100.0;66.0
1145;Alleenstaande man, 65 jaar of ouder;Totaal personen;2006;1.5;-7.0;-1.4;1.5;4.5;14.0;1.0;100.0;36.0
1146;Alleenstaande man, 65 jaar of ouder;Totaal personen;2007;1.4;-6.0;-0.6;1.4;3.9;12.0;1.0;100.0;29.0
1147;Alleenstaande man, 65 jaar of ouder;Totaal personen;2008;0.3;-6.0;-1.2;0.3;3.5;11.0;1.0;100.0;43.0
1148;Alleenstaande man, 65 jaar of ouder;Totaal personen;2009;0.9;-9.0;-2.3;0.9;3.5;10.0;1.0;100.0;41.0
1149;Alleenstaande man, 65 jaar of ouder;Totaal personen;2010;-0.7;-14.0;-4.5;-0.7;0.7;9.0;1.0;100.0;68.0
1150;Alleenstaande man, 65 jaar of ouder;Totaal personen;2011;-1.6;-12.0;-4.1;-1.6;-0.3;8.0;1.0;100.0;76.0
1151;Alleenstaande man, 65 jaar of ouder;Totaal personen;2012;-1.1;-8.0;-2.9;-1.1;1.0;7.0;1.0;100.0;69.0
1152;Alleenstaande man, 65 jaar of ouder;Totaal personen;2013;-2.8;-12.0;-5.7;-2.8;-0.3;5.0;1.0;100.0;78.0
1153;Alleenstaande man, 65 jaar of ouder;Totaal personen;2014;1.0;-8.0;-1.4;1.0;3.0;12.0;1.0;100.0;35.0
1154;Alleenstaande man, 65 jaar of ouder;Totaal personen;2015;0.3;-11.0;-2.3;0.3;1.9;7.0;2.0;100.0;45.0
1155;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2001;1.7;-9.0;-2.7;1.7;4.4;13.0;1.0;97.0;39.0
1156;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2002;1.4;-7.0;-0.2;1.4;3.7;12.0;1.0;96.0;26.0
1157;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2003;0.0;-6.0;-1.6;0.0;1.7;8.0;1.0;98.0;49.0
1158;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2004;0.0;-8.0;-1.9;0.0;1.9;7.0;1.0;97.0;51.0
1159;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2005;-1.2;-9.0;-3.1;-1.2;1.0;7.0;1.0;98.0;66.0
1160;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2006;1.4;-7.0;-1.5;1.4;4.1;12.0;1.0;97.0;37.0
1161;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2007;1.4;-6.0;-0.6;1.4;3.5;10.0;1.0;98.0;29.0
1162;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2008;0.3;-6.0;-1.2;0.3;3.4;10.0;1.0;98.0;43.0
1163;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2009;0.8;-9.0;-2.4;0.8;3.4;9.0;1.0;98.0;42.0
1164;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2010;-0.7;-14.0;-4.6;-0.7;0.5;7.0;1.0;97.0;69.0
1165;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2011;-1.6;-11.0;-4.1;-1.6;-0.4;5.0;1.0;96.0;78.0
1166;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2012;-1.1;-8.0;-2.8;-1.1;0.7;6.0;1.0;97.0;70.0
1167;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2013;-2.9;-12.0;-5.7;-2.9;-0.5;4.0;1.0;98.0;79.0
1168;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2014;0.9;-8.0;-1.4;0.9;2.8;11.0;1.0;97.0;35.0
1169;Alleenstaande man, 65 jaar of ouder;Totaal eenpersoonshuishouden;2015;0.3;-11.0;-2.3;0.3;1.7;6.0;2.0;97.0;45.0
1170;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2001;1.7;-9.0;-2.7;1.7;4.4;13.0;1.0;97.0;39.0
1171;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2002;1.4;-7.0;-0.2;1.4;3.7;12.0;1.0;96.0;26.0
1172;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2003;0.0;-6.0;-1.6;0.0;1.7;8.0;1.0;98.0;49.0
1173;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2004;0.0;-8.0;-1.9;0.0;1.9;7.0;1.0;97.0;51.0
1174;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2005;-1.2;-9.0;-3.1;-1.2;1.0;7.0;1.0;98.0;66.0
1175;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2006;1.4;-7.0;-1.5;1.4;4.1;12.0;1.0;97.0;37.0
1176;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2007;1.4;-6.0;-0.6;1.4;3.5;10.0;1.0;98.0;29.0
1177;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2008;0.3;-6.0;-1.2;0.3;3.4;10.0;1.0;98.0;43.0
1178;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2009;0.8;-9.0;-2.4;0.8;3.4;9.0;1.0;98.0;42.0
1179;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2010;-0.7;-14.0;-4.6;-0.7;0.5;7.0;1.0;97.0;69.0
1180;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2011;-1.6;-11.0;-4.1;-1.6;-0.4;5.0;1.0;96.0;78.0
1181;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2012;-1.1;-8.0;-2.8;-1.1;0.7;6.0;1.0;97.0;70.0
1182;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2013;-2.9;-12.0;-5.7;-2.9;-0.5;4.0;1.0;98.0;79.0
1183;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2014;0.9;-8.0;-1.4;0.9;2.8;11.0;1.0;97.0;35.0
1184;Alleenstaande man, 65 jaar of ouder;Alleenstaande man;2015;0.3;-11.0;-2.3;0.3;1.7;6.0;2.0;97.0;45.0
1185;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2001;;;;;;;;;
1186;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2002;;;;;;;;;
1187;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2003;;;;;;;;;
1188;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2004;;;;;;;;;
1189;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2005;;;;;;;;;
1190;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2006;;;;;;;;;
1191;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2007;;;;;;;;;
1192;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2008;;;;;;;;;
1193;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2009;;;;;;;;;
1194;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2010;;;;;;;;;
1195;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2011;;;;;;;;;
1196;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2012;;;;;;;;;
1197;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2013;;;;;;;;;
1198;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2014;;;;;;;;;
1199;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, tot 65 jaar;2015;;;;;;;;;
1200;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2001;1.7;-9.0;-2.7;1.7;4.4;13.0;1.0;97.0;39.0
1201;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2002;1.4;-7.0;-0.2;1.4;3.7;12.0;1.0;96.0;26.0
1202;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2003;0.0;-6.0;-1.6;0.0;1.7;8.0;1.0;98.0;49.0
1203;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2004;0.0;-8.0;-1.9;0.0;1.9;7.0;1.0;97.0;51.0
1204;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2005;-1.2;-9.0;-3.1;-1.2;1.0;7.0;1.0;98.0;66.0
1205;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2006;1.4;-7.0;-1.5;1.4;4.1;12.0;1.0;97.0;37.0
1206;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2007;1.4;-6.0;-0.6;1.4;3.5;10.0;1.0;98.0;29.0
1207;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2008;0.3;-6.0;-1.2;0.3;3.4;10.0;1.0;98.0;43.0
1208;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2009;0.8;-9.0;-2.4;0.8;3.4;9.0;1.0;98.0;42.0
1209;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2010;-0.7;-14.0;-4.6;-0.7;0.5;7.0;1.0;97.0;69.0
1210;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2011;-1.6;-11.0;-4.1;-1.6;-0.4;5.0;1.0;96.0;78.0
1211;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2012;-1.1;-8.0;-2.8;-1.1;0.7;6.0;1.0;97.0;70.0
1212;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2013;-2.9;-12.0;-5.7;-2.9;-0.5;4.0;1.0;98.0;79.0
1213;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2014;0.9;-8.0;-1.4;0.9;2.8;11.0;1.0;97.0;35.0
1214;Alleenstaande man, 65 jaar of ouder;Alleenstaande man, 65 jaar of ouder;2015;0.3;-11.0;-2.3;0.3;1.7;6.0;2.0;97.0;45.0
1215;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2001;;;;;;;;;
1216;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2002;;;;;;;;;
1217;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2003;;;;;;;;;
1218;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2004;;;;;;;;;
1219;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2005;;;;;;;;;
1220;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2006;;;;;;;;;
1221;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2007;;;;;;;;;
1222;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2008;;;;;;;;;
1223;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2009;;;;;;;;;
1224;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2010;;;;;;;;;
1225;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2011;;;;;;;;;
1226;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2012;;;;;;;;;
1227;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2013;;;;;;;;;
1228;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2014;;;;;;;;;
1229;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw;2015;;;;;;;;;
1230;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2001;;;;;;;;;
1231;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2002;;;;;;;;;
1232;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2003;;;;;;;;;
1233;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2004;;;;;;;;;
1234;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2005;;;;;;;;;
1235;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2006;;;;;;;;;
1236;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2007;;;;;;;;;
1237;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2008;;;;;;;;;
1238;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2009;;;;;;;;;
1239;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2010;;;;;;;;;
1240;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2011;;;;;;;;;
1241;Alleenstaande man, 65 jaar of ouder;Alleenstaande vrouw, tot 65 jaar;2012;;;;;;;;;
