ID;Geslacht;Leeftijd;IndicatieGrondslag;IndicatieZZV;GebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;UrenInJaar_4;DagdelenInJaar_5
2387;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Friesland (PV);2014;;;;;
2388;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Drenthe (PV);2009;;;;;
2389;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Drenthe (PV);2010;;;;;
2390;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Drenthe (PV);2011;;;;;
2391;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Drenthe (PV);2012;;;;;
2392;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Drenthe (PV);2013;;;;;
2393;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Drenthe (PV);2014;;;;;
2394;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Overijssel (PV);2009;;;;;
2395;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Overijssel (PV);2010;;;;;
2396;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Overijssel (PV);2011;;;;;
2397;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Overijssel (PV);2012;;;;;
2398;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Overijssel (PV);2013;;;;;
2399;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Overijssel (PV);2014;;;;;
2400;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Flevoland (PV);2009;;;;;
2401;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Flevoland (PV);2010;;;;;
2402;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Flevoland (PV);2011;;;;;
2403;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Flevoland (PV);2012;;;;;
2404;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Flevoland (PV);2013;;;;;
2405;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Flevoland (PV);2014;;;;;
2406;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Gelderland (PV);2009;;;;;
2407;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Gelderland (PV);2010;;;;;
2408;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Gelderland (PV);2011;;;;;
2409;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Gelderland (PV);2012;;;;;
2410;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Gelderland (PV);2013;;;;;
2411;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Gelderland (PV);2014;;;;;
2412;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Utrecht (PV);2009;;;;;
2413;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Utrecht (PV);2010;;;;;
2414;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Utrecht (PV);2011;;;;;
2415;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Utrecht (PV);2012;;;;;
2416;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Utrecht (PV);2013;;;;;
2417;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Utrecht (PV);2014;;;;;
2418;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Holland (PV);2009;;;;;
2419;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Holland (PV);2010;;;;;
2420;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Holland (PV);2011;;;;;
2421;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Holland (PV);2012;;;;;
2422;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Holland (PV);2013;;;;;
2423;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Holland (PV);2014;;;;;
2424;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Holland (PV);2009;;;;;
2425;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Holland (PV);2010;;;;;
2426;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Holland (PV);2011;;;;;
2427;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Holland (PV);2012;;;;;
2428;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Holland (PV);2013;;;;;
2429;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Holland (PV);2014;;;;;
2430;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zeeland (PV);2009;;;;;
2431;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zeeland (PV);2010;;;;;
2432;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zeeland (PV);2011;;;;;
2433;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zeeland (PV);2012;;;;;
2434;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zeeland (PV);2013;;;;;
2435;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zeeland (PV);2014;;;;;
2436;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Brabant (PV);2009;;;;;
2437;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Brabant (PV);2010;;;;;
2438;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Brabant (PV);2011;;;;;
2439;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Brabant (PV);2012;;;;;
2440;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Brabant (PV);2013;;;;;
2441;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Brabant (PV);2014;;;;;
2442;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Limburg (PV);2009;;;;;
2443;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Limburg (PV);2010;;;;;
2444;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Limburg (PV);2011;;;;;
2445;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Limburg (PV);2012;;;;;
2446;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Limburg (PV);2013;;;;;
2447;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Limburg (PV);2014;;;;;
2448;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Nederland;2009;;;;;
2449;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Nederland;2010;;;;;
2450;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Nederland;2011;;;;;
2451;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Nederland;2012;;;;;
2452;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Nederland;2013;;;;;
2453;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Nederland;2014;;;;;
2454;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Nederland (LD);2009;;;;;
2455;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Nederland (LD);2010;;;;;
2456;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Nederland (LD);2011;;;;;
2457;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Nederland (LD);2012;;;;;
2458;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Nederland (LD);2013;;;;;
2459;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Nederland (LD);2014;;;;;
2460;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Oost-Nederland (LD);2009;;;;;
2461;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Oost-Nederland (LD);2010;;;;;
2462;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Oost-Nederland (LD);2011;;;;;
2463;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Oost-Nederland (LD);2012;;;;;
2464;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Oost-Nederland (LD);2013;;;;;
2465;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Oost-Nederland (LD);2014;;;;;
2466;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;West-Nederland (LD);2009;;;;;
2467;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;West-Nederland (LD);2010;;;;;
2468;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;West-Nederland (LD);2011;;;;;
2469;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;West-Nederland (LD);2012;;;;;
2470;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;West-Nederland (LD);2013;;;;;
2471;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;West-Nederland (LD);2014;;;;;
2472;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Nederland (LD);2009;;;;;
2473;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Nederland (LD);2010;;;;;
2474;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Nederland (LD);2011;;;;;
2475;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Nederland (LD);2012;;;;;
2476;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Nederland (LD);2013;;;;;
2477;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Nederland (LD);2014;;;;;
2478;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Groningen (PV);2009;;;;;
2479;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Groningen (PV);2010;;;;;
2480;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Groningen (PV);2011;;;;;
2481;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Groningen (PV);2012;;;;;
2482;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Groningen (PV);2013;;;;;
2483;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Groningen (PV);2014;;;;;
2484;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Friesland (PV);2009;;;;;
2485;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Friesland (PV);2010;;;;;
2486;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Friesland (PV);2011;;;;;
2487;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Friesland (PV);2012;;;;;
2488;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Friesland (PV);2013;;;;;
2489;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Friesland (PV);2014;;;;;
2490;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Drenthe (PV);2009;;;;;
2491;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Drenthe (PV);2010;;;;;
2492;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Drenthe (PV);2011;;;;;
2493;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Drenthe (PV);2012;;;;;
2494;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Drenthe (PV);2013;;;;;
2495;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Drenthe (PV);2014;;;;;
2496;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Overijssel (PV);2009;;;;;
2497;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Overijssel (PV);2010;;;;;
2498;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Overijssel (PV);2011;;;;;
2499;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Overijssel (PV);2012;;;;;
2500;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Overijssel (PV);2013;;;;;
2501;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Overijssel (PV);2014;;;;;
2502;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Flevoland (PV);2009;;;;;
2503;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Flevoland (PV);2010;;;;;
2504;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Flevoland (PV);2011;;;;;
2505;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Flevoland (PV);2012;;;;;
2506;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Flevoland (PV);2013;;;;;
2507;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Flevoland (PV);2014;;;;;
2508;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Gelderland (PV);2009;;;;;
2509;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Gelderland (PV);2010;;;;;
2510;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Gelderland (PV);2011;;;;;
2511;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Gelderland (PV);2012;;;;;
2512;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Gelderland (PV);2013;;;;;
2513;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Gelderland (PV);2014;;;;;
2514;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Utrecht (PV);2009;;;;;
2515;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Utrecht (PV);2010;;;;;
2516;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Utrecht (PV);2011;;;;;
2517;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Utrecht (PV);2012;;;;;
2518;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Utrecht (PV);2013;;;;;
2519;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Utrecht (PV);2014;;;;;
2520;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Holland (PV);2009;;;;;
2521;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Holland (PV);2010;;;;;
2522;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Holland (PV);2011;;;;;
2523;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Holland (PV);2012;;;;;
2524;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Holland (PV);2013;;;;;
2525;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Noord-Holland (PV);2014;;;;;
2526;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Holland (PV);2009;;;;;
2527;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Holland (PV);2010;;;;;
2528;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Holland (PV);2011;;;;;
2529;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Holland (PV);2012;;;;;
2530;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Holland (PV);2013;;;;;
2531;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zuid-Holland (PV);2014;;;;;
2532;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Zeeland (PV);2009;;;;;
