ID;Persoonskenmerken;Cijfersoort;Perioden;PersonenMetMinimaal1Contact_1;GemiddeldAantalContactenBevolking_2;GemiddeldAantalContactenPatient_3;BijDeArts_4;ThuisBijPatient_5;Telefonisch_6;Overig_7;EigenInitiatief_8;InitiatiefVanDeHuisarts_9;HerhalingsconsultOfOproep_10;Doorverwijzing_11;TevredenheidMetDeHuisarts_12;PersonenMetMinimaal1Contact_13;GemiddeldAantalContactenBevolking_14;GemiddeldAantalContactenPatient_15;InPolikliniekVanEenZiekenhuis_16;Telefonisch_17;Anders_18;EersteContact_19;Herhalingsbezoek_20;EigenInitiatief_21;DoorverwijzingHuisarts_22;OproepVanSpecialist_23;Anders_24;TevredenheidMetDeSpecialist_25;PersonenMetMinimaal1Contact_26;GemiddeldAantalContactenBevolking_27;GemiddeldAantalContactenPatient_28;VanwegeAcutePijn_29;PeriodiekeControle_30;Behandeling_31;Controle_32;VerwijderenTandsteen_33;Fluorbehandeling_34;VullenVanTandOfKies_35;TrekkenVanTandOfKies_36;MakenVanKroonOfBrug_37;Wortelkanaalbehandeling_38;RechtzettenVanTanden_39;OverigeBehandelingen_40;TevredenheidMetDeTandarts_41;PersonenMetMinimaal1Contact_42;GemiddeldAantalContactenBevolking_43;GemiddeldAantalContactenPatient_44;TevredenheidMetDeFysiotherapeut_45;OnderBehandelingAlternatieveGenezer_46;PersonenMetOvernachtingEn_47;k_1Tot8Nachten_48;k_8Tot15Nachten_49;k_15Tot22Nachten_50;k_22NachtenOfMeer_51;AantalOpnamenPer100Personen_52;AantalOpnamenPer100Patienten_53;PersonenMetDagopname_54;AantalDagopnamenPer100Personen_55;AantalDagopnamenPer100Patienten_56;TevredenheidMetHetZiekenhuis_57;GebruikVoorgeschrevenIn2Weken_58;GebruikNietVoorgeschrevenIn2Weken_59
256;Onderwijsniveau: basisonderwijs;Percentages/aantallen;2010;80.5;6.1;7.6;74.1;10.7;11.4;3.8;71.4;9.9;16.8;1.9;7.9;48.8;3.0;6.1;;;;32.8;67.2;10.1;57.2;15.5;17.2;7.8;57.4;1.9;3.3;10.0;55.0;35.0;38.1;23.5;2.6;11.9;5.4;2.7;3.0;0.2;12.4;7.8;27.6;5.9;21.5;7.9;3.6;11.9;77.0;15.4;3.6;4.0;15.9;133.7;10.6;22.6;214.0;7.8;57.8;30.4
257;Onderwijsniveau: basisonderwijs;Percentages/aantallen;2011;80.1;6.9;8.7;78.0;8.6;10.1;3.4;67.7;9.8;19.1;3.2;7.8;48.4;2.8;5.7;89.1;2.9;8.1;33.3;66.7;15.4;61.1;7.9;15.7;7.9;54.7;1.8;3.3;8.4;60.3;31.3;41.8;20.7;3.5;12.1;3.4;3.1;4.1;0.3;11.0;7.8;25.2;4.7;18.8;7.9;3.3;11.2;81.5;13.6;3.3;1.6;14.7;130.2;11.1;20.6;187.4;7.6;62.5;32.0
258;Onderwijsniveau: basisonderwijs;Percentages/aantallen;2012;79.2;6.8;8.5;74.3;9.4;13.2;3.1;70.9;10.6;16.8;1.6;7.9;48.5;2.8;5.7;87.0;2.7;10.3;30.5;69.5;24.0;52.0;8.8;15.2;8.0;58.8;2.3;3.9;6.4;54.7;38.9;43.6;21.1;1.6;12.8;3.2;2.3;2.4;0.0;12.9;7.9;23.2;5.6;24.6;7.9;3.1;13.8;78.2;11.6;3.9;6.2;18.6;134.8;11.3;21.4;191.7;7.9;60.2;27.3
259;Onderwijsniveau: basisonderwijs;Percentages/aantallen;2013;79.5;6.8;8.5;74.5;8.5;12.6;4.4;68.1;11.8;14.5;5.6;7.9;49.6;2.7;5.5;89.7;4.8;5.5;33.6;66.4;20.8;52.8;11.6;14.8;8.0;57.4;1.6;2.8;11.7;51.4;36.9;39.0;19.9;2.3;11.7;3.2;2.6;2.7;0.0;18.6;7.7;27.0;5.7;21.4;8.0;2.5;13.4;80.7;10.7;4.0;4.6;17.7;131.6;10.0;18.9;189.5;7.9;61.7;27.1
260;Onderwijsniveau: basisonderwijs;Standaardfout;2010;0.9;0.4;0.4;1.6;1.1;1.2;0.7;1.7;1.1;1.4;0.5;0.0;1.2;0.3;0.6;;;;2.5;2.5;2.8;4.7;3.4;3.6;0.0;1.2;0.2;0.3;2.0;3.3;3.2;2.4;2.1;0.8;1.6;1.1;0.8;0.9;0.2;1.7;0.0;1.0;0.4;1.3;0.1;0.4;0.8;2.6;2.2;1.1;1.2;1.2;5.2;0.7;3.3;27.7;0.1;1.2;1.1
261;Onderwijsniveau: basisonderwijs;Standaardfout;2011;1.0;0.4;0.5;1.5;1.0;1.1;0.7;1.7;1.1;1.5;0.7;0.0;1.2;0.2;0.5;1.7;0.9;1.5;2.5;2.5;3.4;4.5;2.5;3.4;0.0;1.2;0.2;0.3;1.8;3.2;3.0;2.5;2.0;0.9;1.6;0.9;0.9;1.0;0.3;1.6;0.0;1.1;0.4;1.2;0.1;0.4;0.8;2.5;2.2;1.2;0.8;1.1;4.7;0.8;2.7;20.5;0.1;1.2;1.2
262;Onderwijsniveau: basisonderwijs;Standaardfout;2012;1.3;0.5;0.6;2.1;1.4;1.7;0.9;2.2;1.5;1.8;0.6;0.0;1.5;0.3;0.6;2.4;1.2;2.2;3.3;3.3;5.7;6.6;3.8;4.8;0.1;1.5;0.3;0.5;2.0;4.1;4.0;3.1;2.6;0.8;2.1;1.1;0.9;1.0;;2.1;0.1;1.3;0.6;2.3;0.1;0.5;1.1;3.0;2.4;1.4;1.8;1.6;5.8;1.0;3.6;28.1;0.1;1.5;1.4
263;Onderwijsniveau: basisonderwijs;Standaardfout;2013;1.3;0.6;0.7;2.2;1.4;1.7;1.0;2.4;1.6;1.8;1.2;0.1;1.6;0.3;0.6;2.3;1.6;1.7;3.6;3.6;5.4;6.6;4.2;4.7;0.1;1.6;0.2;0.4;3.3;5.1;4.9;4.0;3.3;1.2;2.6;1.4;1.3;1.3;;3.2;0.1;1.4;0.6;1.7;0.1;0.5;1.1;3.1;2.5;1.6;1.7;1.7;5.8;1.0;3.5;30.4;0.1;1.6;1.4
264;Onderwijsniveau: vmbo, mbo1, avo;Percentages/aantallen;2010;76.5;5.6;7.4;78.0;4.4;12.8;4.7;72.5;10.6;15.5;1.4;7.7;46.0;3.0;6.6;;;;28.1;71.9;19.0;51.0;15.4;14.6;7.7;72.6;2.3;3.2;6.2;53.2;40.6;38.2;23.8;1.6;12.2;3.4;3.6;4.6;0.0;12.6;7.8;27.1;5.1;18.9;7.9;4.9;9.2;79.0;12.1;4.8;4.1;12.1;131.1;9.0;17.0;189.6;7.6;51.6;32.2
265;Onderwijsniveau: vmbo, mbo1, avo;Percentages/aantallen;2011;76.3;5.3;6.9;78.9;3.5;13.9;3.7;73.9;7.6;15.6;3.0;7.8;47.0;2.9;6.2;85.6;3.5;10.9;32.4;67.6;22.1;43.3;16.8;17.3;7.8;71.9;2.2;3.1;6.3;55.7;38.0;41.5;20.5;3.1;14.8;1.7;3.8;2.9;0.0;11.7;7.8;26.6;5.6;21.4;8.0;5.7;9.7;83.9;10.2;3.2;2.7;13.3;136.4;9.1;14.7;161.2;7.8;53.4;33.0
266;Onderwijsniveau: vmbo, mbo1, avo;Percentages/aantallen;2012;77.3;5.2;6.8;80.8;3.9;11.8;3.5;73.8;8.4;16.3;1.5;7.9;48.7;3.2;6.6;86.1;4.4;9.5;30.1;69.9;22.4;50.6;19.0;8.1;7.9;69.2;2.0;2.9;3.9;58.1;38.0;40.2;24.9;1.6;16.6;2.0;2.5;1.9;0.2;10.1;7.8;26.4;5.3;20.3;8.0;5.9;10.4;81.4;12.1;2.7;3.8;14.3;138.2;10.5;18.0;172.7;7.7;54.4;31.7
267;Onderwijsniveau: vmbo, mbo1, avo;Percentages/aantallen;2013;77.4;5.7;7.3;77.1;5.9;14.3;2.7;74.3;9.7;13.7;2.2;7.9;46.5;3.1;6.7;85.4;5.8;8.8;29.6;70.4;19.6;60.9;10.9;7.6;8.0;67.7;1.9;2.8;10.3;53.7;36.0;37.3;23.0;2.3;10.5;5.1;4.4;4.3;0.0;13.2;7.8;26.6;5.6;21.0;8.1;5.1;11.7;82.1;11.2;2.6;4.1;17.9;153.0;9.6;16.3;169.9;7.9;57.5;29.9
268;Onderwijsniveau: vmbo, mbo1, avo;Standaardfout;2010;0.8;0.3;0.4;1.4;0.7;1.1;0.7;1.5;1.0;1.2;0.4;0.0;1.0;0.2;0.5;;;;2.0;2.0;3.3;4.2;3.1;3.0;0.0;0.9;0.2;0.2;1.2;2.5;2.5;1.9;1.6;0.5;1.3;0.7;0.7;0.8;0.0;1.3;0.0;0.9;0.3;1.0;0.0;0.4;0.6;2.4;1.9;1.2;1.1;0.8;4.3;0.6;1.9;17.7;0.1;1.0;0.9
269;Onderwijsniveau: vmbo, mbo1, avo;Standaardfout;2011;0.9;0.3;0.4;1.4;0.6;1.2;0.6;1.5;0.9;1.2;0.6;0.0;1.0;0.2;0.4;1.6;0.8;1.4;2.1;2.1;3.3;4.0;3.0;3.0;0.0;0.9;0.2;0.2;1.1;2.3;2.3;1.8;1.5;0.6;1.3;0.5;0.7;0.6;0.0;1.2;0.0;0.9;0.4;1.3;0.1;0.5;0.6;2.1;1.7;1.0;0.9;1.0;5.1;0.6;1.5;13.2;0.1;1.0;1.0
270;Onderwijsniveau: vmbo, mbo1, avo;Standaardfout;2012;0.9;0.3;0.3;1.4;0.7;1.1;0.6;1.5;1.0;1.3;0.4;0.0;1.0;0.3;0.5;1.6;0.9;1.4;2.1;2.1;3.5;4.2;3.3;2.3;0.0;0.9;0.2;0.2;1.0;2.7;2.6;2.0;1.8;0.5;1.6;0.6;0.6;0.6;0.2;1.3;0.0;0.9;0.3;1.0;0.1;0.5;0.6;2.2;1.9;0.9;1.1;1.0;5.3;0.6;2.6;22.3;0.1;1.0;1.0
271;Onderwijsniveau: vmbo, mbo1, avo;Standaardfout;2013;1.0;0.4;0.5;1.7;0.9;1.4;0.6;1.7;1.2;1.4;0.6;0.0;1.2;0.4;0.7;1.9;1.3;1.5;2.5;2.5;4.0;4.9;3.1;2.6;0.0;1.1;0.2;0.3;1.9;3.2;3.0;2.4;2.1;0.7;1.5;1.1;1.0;1.0;;1.7;0.0;1.1;0.5;1.5;0.1;0.5;0.8;2.3;1.9;1.0;1.2;1.4;6.5;0.7;1.9;16.0;0.1;1.2;1.1
272;Onderwijsniveau: havo, vwo, mbo;Percentages/aantallen;2010;74.2;4.3;5.9;72.9;3.0;18.4;5.7;76.7;7.4;13.8;2.2;7.6;40.5;2.7;6.7;;;;31.9;68.1;26.3;49.3;13.8;10.7;7.7;83.1;2.5;3.0;7.0;53.5;39.5;38.6;21.8;2.0;15.8;1.3;4.2;4.8;0.2;11.3;7.8;27.0;4.8;17.8;8.0;7.3;7.3;82.9;11.3;2.9;2.9;9.8;133.5;7.8;13.8;177.7;7.6;38.2;35.9
273;Onderwijsniveau: havo, vwo, mbo;Percentages/aantallen;2011;73.7;4.5;6.0;76.0;1.9;17.0;5.1;78.3;6.1;13.2;2.3;7.7;40.5;2.8;6.8;77.3;8.4;14.3;36.0;64.0;27.7;40.1;14.9;17.3;7.8;82.9;2.8;3.4;6.9;55.8;37.3;39.2;23.7;1.9;13.9;2.7;3.8;2.8;0.0;12.0;7.9;29.0;4.5;15.7;7.9;7.2;6.7;85.0;10.0;3.4;1.6;8.4;126.2;7.6;13.8;182.4;7.5;42.9;38.6
274;Onderwijsniveau: havo, vwo, mbo;Percentages/aantallen;2012;73.6;4.2;5.8;74.6;3.4;16.3;5.7;74.5;8.7;14.6;2.3;7.7;40.0;2.2;5.5;85.0;4.2;10.8;31.8;68.2;29.5;49.5;10.7;10.2;7.8;81.6;2.1;2.6;5.0;58.1;36.9;40.4;21.9;1.5;15.6;2.3;3.8;2.7;0.1;11.6;7.8;24.5;4.1;16.8;7.9;6.2;7.0;88.6;6.2;2.4;2.7;9.3;132.9;8.7;13.7;158.3;7.7;41.6;34.4
275;Onderwijsniveau: havo, vwo, mbo;Percentages/aantallen;2013;73.4;4.4;5.9;78.9;2.9;14.4;3.8;74.7;9.7;13.4;2.2;7.8;40.0;2.4;6.1;83.7;4.6;11.7;34.5;65.5;24.3;45.8;12.8;17.1;7.8;79.9;2.1;2.7;5.8;57.7;36.5;40.2;27.0;1.8;12.7;2.8;2.9;2.7;0.1;9.7;7.9;25.2;4.3;17.1;7.9;7.9;7.3;86.2;9.9;2.6;1.3;9.8;133.6;8.1;14.3;176.6;7.6;43.1;35.1
276;Onderwijsniveau: havo, vwo, mbo;Standaardfout;2010;0.8;0.2;0.3;1.4;0.5;1.2;0.7;1.4;0.8;1.1;0.5;0.0;0.9;0.2;0.6;;;;2.0;2.0;3.4;3.9;2.7;2.4;0.0;0.7;0.1;0.2;1.1;2.1;2.0;1.6;1.3;0.4;1.2;0.4;0.6;0.7;0.1;1.0;0.0;0.8;0.3;0.9;0.0;0.5;0.5;2.2;1.9;1.0;1.0;0.7;4.9;0.5;1.8;20.6;0.1;0.8;0.8
277;Onderwijsniveau: havo, vwo, mbo;Standaardfout;2011;0.8;0.2;0.3;1.3;0.4;1.2;0.7;1.3;0.8;1.1;0.5;0.0;0.9;0.3;0.7;1.8;1.2;1.5;2.1;2.1;3.3;3.6;2.6;2.8;0.0;0.7;0.2;0.2;1.0;2.0;1.9;1.5;1.3;0.4;1.0;0.5;0.6;0.5;0.0;1.0;0.0;0.8;0.3;0.8;0.0;0.5;0.5;2.2;1.9;1.1;0.8;0.7;4.7;0.5;2.9;36.5;0.1;0.9;0.9
278;Onderwijsniveau: havo, vwo, mbo;Standaardfout;2012;0.8;0.2;0.3;1.5;0.6;1.2;0.8;1.5;0.9;1.2;0.5;0.0;0.9;0.2;0.4;1.6;0.9;1.4;2.1;2.1;3.7;4.0;2.5;2.4;0.0;0.7;0.1;0.2;1.0;2.2;2.1;1.6;1.4;0.4;1.2;0.5;0.6;0.5;0.1;1.1;0.0;0.8;0.3;0.9;0.1;0.4;0.4;1.9;1.4;0.9;1.0;0.7;4.8;0.5;1.3;12.7;0.1;0.9;0.8
279;Onderwijsniveau: havo, vwo, mbo;Standaardfout;2013;0.7;0.2;0.3;1.2;0.5;1.1;0.6;1.3;0.9;1.0;0.4;0.0;0.8;0.2;0.4;1.5;0.9;1.3;1.9;1.9;3.0;3.5;2.3;2.6;0.0;0.6;0.1;0.2;0.9;2.0;1.9;1.5;1.4;0.4;1.0;0.5;0.5;0.5;0.1;0.9;0.0;0.7;0.2;0.8;0.0;0.4;0.4;1.8;1.6;0.8;0.6;0.6;4.0;0.4;1.6;17.4;0.1;0.8;0.8
280;Onderwijsniveau: hbo;Percentages/aantallen;2010;70.9;3.4;4.8;73.3;2.6;19.8;4.3;80.9;5.6;10.8;2.7;7.7;40.1;2.1;5.1;;;;32.6;67.4;32.7;41.2;12.3;13.7;7.7;85.4;2.5;2.9;6.2;58.8;35.0;40.5;24.1;0.7;15.7;2.3;3.0;4.5;0.0;9.2;7.9;25.6;3.7;14.4;7.8;7.9;5.8;80.6;12.9;4.1;2.4;7.2;123.4;7.3;13.9;189.4;7.6;36.3;40.9
281;Onderwijsniveau: hbo;Percentages/aantallen;2011;72.0;4.0;5.6;75.9;3.5;14.5;6.2;80.9;5.8;11.8;1.6;7.7;42.8;1.9;4.5;81.8;5.2;12.9;39.9;60.1;23.7;53.9;11.0;11.4;7.8;86.5;2.5;2.9;5.2;65.8;29.0;41.1;27.4;1.3;11.6;1.4;3.9;2.6;0.3;10.4;7.9;27.4;3.9;14.2;7.8;11.5;5.4;91.9;4.5;0.6;3.0;6.6;123.2;8.5;13.6;160.8;7.6;37.4;41.6
282;Onderwijsniveau: hbo;Percentages/aantallen;2012;69.2;3.6;5.1;73.1;1.9;19.4;5.6;76.9;7.0;14.8;1.1;7.7;40.4;2.2;5.4;77.1;6.1;16.9;38.2;61.8;28.5;45.9;12.9;12.7;7.8;84.9;2.5;2.9;6.8;60.2;33.0;43.0;23.6;1.2;13.2;1.6;4.1;2.3;0.5;10.4;7.9;26.3;4.0;15.1;7.9;9.7;5.4;90.6;5.1;0.6;3.8;7.1;130.9;7.5;13.2;177.9;7.6;35.3;36.3
283;Onderwijsniveau: hbo;Percentages/aantallen;2013;72.9;3.9;5.4;76.7;2.7;17.0;3.6;78.0;5.5;14.5;1.9;7.7;39.8;2.3;5.8;78.0;10.6;11.4;35.6;64.4;29.4;50.5;7.7;12.3;7.9;85.2;2.5;2.9;4.3;64.4;31.3;42.4;27.2;2.4;11.9;1.1;4.9;1.7;0.0;8.3;7.9;26.4;3.3;12.4;7.9;9.9;5.7;84.5;12.3;3.2;0.0;7.0;123.1;8.0;14.7;183.9;7.7;37.8;37.3
284;Onderwijsniveau: hbo;Standaardfout;2010;1.0;0.2;0.3;2.0;0.7;1.8;0.9;1.8;1.0;1.4;0.7;0.0;1.0;0.2;0.4;;;;2.7;2.7;4.7;4.9;3.3;3.4;0.0;0.8;0.2;0.2;1.3;2.6;2.5;2.0;1.7;0.3;1.5;0.6;0.7;0.8;0.0;1.2;0.0;0.9;0.3;1.0;0.1;0.6;0.5;3.3;2.8;1.6;1.3;0.7;6.2;0.6;2.5;30.9;0.1;1.0;1.1
285;Onderwijsniveau: hbo;Standaardfout;2011;1.0;0.3;0.4;1.9;0.8;1.6;1.1;1.8;1.0;1.4;0.6;0.0;1.1;0.2;0.4;2.2;1.3;1.9;2.8;2.8;3.9;4.6;2.9;2.9;0.0;0.8;0.2;0.2;1.1;2.4;2.3;1.8;1.7;0.4;1.2;0.4;0.7;0.6;0.2;1.1;0.0;1.0;0.3;0.8;0.1;0.7;0.5;2.4;1.8;0.7;1.5;0.7;6.4;0.6;1.9;18.7;0.1;1.1;1.1
286;Onderwijsniveau: hbo;Standaardfout;2012;1.0;0.3;0.4;2.0;0.6;1.8;1.1;1.9;1.2;1.6;0.5;0.0;1.1;0.2;0.5;2.4;1.4;2.2;2.8;2.8;4.2;4.7;3.1;3.1;0.0;0.8;0.2;0.2;1.3;2.6;2.5;2.0;1.7;0.5;1.4;0.5;0.8;0.6;0.3;1.2;0.0;1.0;0.3;1.0;0.1;0.7;0.5;2.5;1.9;0.6;1.7;0.7;6.4;0.6;1.8;20.0;0.1;1.1;1.1
287;Onderwijsniveau: hbo;Standaardfout;2013;1.0;0.3;0.4;2.0;0.8;1.8;0.9;2.0;1.1;1.7;0.6;0.0;1.1;0.2;0.6;2.6;1.9;2.0;3.0;3.0;4.8;5.2;2.8;3.4;0.0;0.8;0.2;0.2;1.1;2.7;2.6;2.1;1.9;0.6;1.4;0.4;0.9;0.6;;1.2;0.0;1.0;0.2;0.8;0.1;0.7;0.5;3.3;3.0;1.6;;0.8;6.2;0.6;2.1;22.2;0.1;1.1;1.1
288;Onderwijsniveau: wo;Percentages/aantallen;2010;69.0;3.1;4.6;74.7;2.3;18.7;4.3;76.1;8.0;15.3;0.7;7.7;37.2;2.6;6.9;;;;35.7;64.3;21.6;50.4;17.8;10.3;7.6;83.5;2.3;2.7;7.5;57.5;35.0;40.0;22.7;0.7;13.8;2.3;5.3;3.8;0.8;10.6;7.9;22.8;3.1;13.7;7.6;8.2;4.7;87.2;7.0;0.0;5.8;6.2;131.3;6.3;10.9;172.3;7.7;33.3;42.8
289;Onderwijsniveau: wo;Percentages/aantallen;2011;66.9;3.3;4.9;74.7;2.2;18.2;4.8;81.7;5.3;9.6;3.4;7.7;39.4;1.7;4.4;72.7;6.5;20.0;45.1;54.9;20.9;38.3;24.7;16.1;7.8;84.1;2.6;3.1;13.6;58.0;28.5;39.8;23.5;1.4;15.5;2.2;4.6;3.4;0.0;9.7;8.0;24.7;3.6;14.8;7.7;10.1;4.7;;;;;5.5;116.1;7.4;11.2;151.1;7.8;35.4;44.3
290;Onderwijsniveau: wo;Percentages/aantallen;2012;70.0;3.7;5.2;77.5;0.4;17.8;4.3;79.9;3.3;16.1;0.7;7.7;36.0;2.2;6.2;77.8;6.3;15.9;44.1;55.9;40.5;30.8;12.1;16.7;7.8;86.9;2.1;2.5;5.8;61.2;33.0;41.9;24.8;2.3;15.0;0.3;2.6;2.6;0.0;10.4;8.0;23.0;2.5;11.0;7.9;8.5;3.6;88.9;9.0;0.0;2.2;4.6;;5.9;8.1;136.0;7.7;34.1;36.9
291;Onderwijsniveau: wo;Percentages/aantallen;2013;69.5;3.0;4.4;80.3;1.6;14.6;3.5;84.9;2.8;11.2;1.1;7.7;38.8;2.3;5.9;78.8;8.4;12.8;32.9;67.1;;;;;7.9;86.7;2.4;2.8;5.5;63.1;31.5;43.7;24.5;1.4;11.5;1.6;3.2;2.7;0.0;11.3;7.9;24.1;2.4;10.1;7.8;8.6;4.8;79.9;13.3;3.5;3.4;5.8;121.3;5.9;9.1;156.0;7.7;33.5;39.1
292;Onderwijsniveau: wo;Standaardfout;2010;1.4;0.3;0.4;2.9;1.0;2.6;1.3;2.8;1.8;2.4;0.6;0.0;1.5;0.3;0.9;;;;3.9;3.9;5.6;6.8;5.2;4.1;0.1;1.2;0.2;0.3;2.1;3.9;3.8;3.0;2.6;0.5;2.1;0.9;1.4;1.2;0.6;1.9;0.0;1.3;0.4;1.5;0.1;0.9;0.7;4.4;3.4;0.0;3.1;1.0;10.0;0.8;2.1;26.6;0.1;1.5;1.5
293;Onderwijsniveau: wo;Standaardfout;2011;1.6;0.4;0.5;3.2;1.1;2.8;1.6;2.8;1.6;2.2;1.3;0.0;1.6;0.2;0.6;4.1;2.3;3.7;4.6;4.6;5.6;6.7;5.9;5.0;0.1;1.2;0.3;0.3;2.7;3.9;3.5;3.0;2.6;0.7;2.2;0.9;1.3;1.1;0.0;1.8;0.0;1.4;0.4;1.3;0.1;1.0;0.7;;;;;0.9;7.0;0.9;1.8;15.7;0.1;1.6;1.7
294;Onderwijsniveau: wo;Standaardfout;2012;1.4;0.3;0.5;2.6;0.4;2.4;1.3;2.5;1.1;2.3;0.5;0.0;1.5;0.4;0.9;3.6;2.1;3.1;4.2;4.2;6.4;6.0;4.2;4.8;0.1;1.1;0.2;0.3;1.8;3.7;3.6;3.0;2.6;0.9;2.1;0.3;1.0;1.0;0.0;1.8;0.0;1.3;0.3;1.0;0.1;0.9;0.6;4.9;4.5;;2.3;0.9;;0.7;1.2;11.3;0.1;1.5;1.5
295;Onderwijsniveau: wo;Standaardfout;2013;1.4;0.3;0.4;2.8;0.9;2.5;1.3;2.5;1.2;2.2;0.7;0.0;1.5;0.4;0.9;3.7;2.5;3.1;4.3;4.3;;;;;0.1;1.1;0.2;0.3;1.6;3.5;3.3;2.8;2.4;0.7;1.8;0.7;1.0;0.9;;1.8;0.0;1.3;0.2;0.7;0.1;0.9;0.7;5.3;4.5;2.4;2.4;0.9;7.9;0.7;1.6;20.2;0.1;1.5;1.5
296;Onderwijsniveau: onbekend;Percentages/aantallen;2010;74.3;5.2;7.0;73.9;11.3;11.3;3.6;72.0;13.4;13.6;0.9;7.6;43.5;3.6;8.4;;;;;;;;;;7.7;73.7;2.7;3.7;3.7;55.3;41.0;36.6;25.5;3.5;14.8;3.0;3.5;1.6;0.0;11.4;7.8;24.2;4.5;18.8;8.1;8.1;9.3;71.8;17.0;3.4;7.8;13.6;145.7;9.6;17.5;;7.4;44.7;33.1
297;Onderwijsniveau: onbekend;Percentages/aantallen;2011;77.9;5.1;6.6;71.6;5.8;15.1;7.5;79.1;4.8;13.9;2.3;7.5;46.0;4.9;10.5;80.2;7.9;11.9;21.3;78.7;;;;;7.9;76.2;2.6;3.4;4.5;60.6;34.8;43.4;20.3;2.7;15.3;4.0;3.1;3.4;0.0;7.8;7.9;28.6;5.4;18.9;8.0;5.2;7.9;;;;;10.9;137.4;9.5;11.5;121.2;7.5;46.0;29.7
298;Onderwijsniveau: onbekend;Percentages/aantallen;2012;70.9;5.9;8.3;84.2;2.4;6.6;6.7;71.5;8.3;16.8;3.4;7.4;40.1;3.0;7.4;82.3;5.2;12.5;32.9;67.1;;;;;7.9;60.7;1.7;2.8;;;;44.1;20.7;5.1;12.9;1.9;2.6;2.0;0.1;10.5;7.6;17.5;2.2;;8.3;2.7;9.0;;;;;13.7;;8.7;40.7;;7.4;42.8;22.7
299;Onderwijsniveau: onbekend;Percentages/aantallen;2013;66.3;4.8;7.2;70.5;8.3;14.7;6.6;69.2;13.6;11.6;5.6;7.6;38.2;3.0;7.9;;;;;;;;;;7.7;69.3;2.5;3.6;;;;42.6;15.0;1.4;11.6;4.1;0.0;2.0;4.7;18.7;7.9;24.1;4.0;16.7;;2.3;8.1;;;;;11.8;;6.3;28.1;;;41.5;17.2
300;Onderwijsniveau: onbekend;Standaardfout;2010;1.9;0.6;0.9;3.2;2.3;2.3;1.3;3.2;2.4;2.5;0.7;0.1;2.2;0.6;1.4;;;;;;;;;;0.1;1.9;0.4;0.6;2.0;5.2;5.1;3.7;3.3;1.4;2.7;1.3;1.4;1.0;0.0;2.4;0.1;1.9;0.7;2.5;0.1;1.2;1.3;5.4;4.5;2.2;3.2;2.1;10.6;1.3;3.6;;0.1;2.2;2.1
301;Onderwijsniveau: onbekend;Standaardfout;2011;2.0;0.9;1.1;3.5;1.8;2.8;2.1;3.2;1.7;2.7;1.2;0.1;2.3;0.9;1.8;3.6;2.4;2.9;3.7;3.7;;;;;0.1;2.0;0.4;0.5;2.3;5.3;5.2;4.1;3.3;1.3;3.0;1.6;1.4;1.5;0.0;2.2;0.1;2.1;0.9;2.8;0.1;1.1;1.3;;;;;2.0;12.6;1.4;1.8;7.2;0.1;2.3;2.2
302;Onderwijsniveau: onbekend;Standaardfout;2012;2.5;0.8;1.1;3.3;1.4;2.3;2.3;4.1;2.5;3.4;1.7;0.1;2.7;0.5;1.3;0.9;0.6;0.8;1.2;1.2;;;;;0.1;2.7;0.4;0.6;;;;0.9;0.8;0.4;0.6;0.3;0.3;0.3;0.0;0.6;0.1;2.1;0.5;;0.2;0.9;1.6;;;;;2.6;;1.6;20.9;;0.3;2.7;2.3
303;Onderwijsniveau: onbekend;Standaardfout;2013;3.1;1.0;1.5;5.5;3.3;4.3;3.0;5.6;4.1;3.9;2.8;0.1;3.2;0.7;1.7;;;;;;;;;;0.2;3.0;0.6;0.8;;;;6.4;4.6;1.5;4.1;2.5;;1.8;2.7;5.0;0.1;2.8;0.8;2.7;;1.0;1.8;;;;;2.9;;1.6;12.2;;;3.2;2.5
304;Gestandaardiseerd inkomen, 1e 20%-groep;Percentages/aantallen;2010;74.0;5.0;6.7;75.0;3.0;17.0;4.8;79.8;7.6;10.8;1.7;7.7;35.9;2.3;6.4;;;;34.2;65.8;18.2;49.9;13.5;18.4;7.8;71.2;2.0;2.9;3.3;63.8;32.8;44.3;20.3;7.2;12.8;2.5;1.5;3.1;0.0;8.3;7.8;18.7;3.9;21.0;7.9;4.6;7.5;85.0;8.1;3.0;3.9;9.8;130.6;7.1;11.9;167.4;7.7;35.3;33.8
305;Gestandaardiseerd inkomen, 1e 20%-groep;Percentages/aantallen;2011;73.2;5.0;6.8;75.3;5.0;13.9;5.8;73.3;7.9;15.1;3.7;7.7;37.9;2.0;5.4;77.2;7.4;15.4;34.6;65.4;23.4;54.1;5.0;17.6;7.8;72.1;2.4;3.3;6.1;65.1;28.8;43.6;18.5;8.6;13.3;1.3;0.9;1.9;0.0;11.9;7.9;20.2;3.4;17.0;7.9;5.2;7.7;85.6;9.4;3.5;1.5;9.6;124.9;8.9;11.4;128.6;7.7;37.3;34.3
