ID;Geslacht;Leeftijd;Geboorteland;CaribischNederland;Perioden;BevolkingOp1Januari_1
9298;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2013;354
9299;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2014;366
9300;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2015;373
9301;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2016;383
9302;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2017;401
9303;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2018;427
9304;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2019;447
9305;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2020;436
9306;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2021;457
9307;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2022;492
9308;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2023;520
9309;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Caribisch Nederland;2024;534
9310;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2011;254
9311;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2012;261
9312;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2013;254
9313;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2014;260
9314;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2015;277
9315;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2016;292
9316;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2017;312
9317;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2018;336
9318;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2019;361
9319;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2020;358
9320;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2021;379
9321;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2022;407
9322;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2023;442
9323;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Bonaire;2024;459
9324;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2011;87
9325;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2012;76
9326;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2013;79
9327;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2014;84
9328;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2015;79
9329;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2016;73
9330;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2017;68
9331;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2018;69
9332;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2019;64
9333;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2020;59
9334;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2021;61
9335;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2022;68
9336;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2023;62
9337;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Sint Eustatius;2024;45
9338;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2011;23
9339;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2012;18
9340;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2013;21
9341;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2014;22
9342;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2015;17
9343;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2016;18
9344;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2017;21
9345;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2018;22
9346;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2019;22
9347;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2020;19
9348;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2021;17
9349;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2022;17
9350;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2023;16
9351;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Caribisch deel Koninkrijk der ...;Saba;2024;30
9352;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2011;278
9353;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2012;257
9354;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2013;245
9355;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2014;262
9356;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2015;248
9357;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2016;244
9358;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2017;248
9359;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2018;254
9360;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2019;244
9361;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2020;224
9362;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2021;226
9363;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2022;245
9364;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2023;271
9365;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Caribisch Nederland;2024;297
9366;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2011;177
9367;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2012;171
9368;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2013;152
9369;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2014;164
9370;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2015;162
9371;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2016;166
9372;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2017;177
9373;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2018;179
9374;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2019;181
9375;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2020;169
9376;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2021;174
9377;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2022;188
9378;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2023;216
9379;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2024;244
9380;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2011;79
9381;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2012;70
9382;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2013;73
9383;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2014;78
9384;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2015;70
9385;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2016;63
9386;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2017;54
9387;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2018;57
9388;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2019;46
9389;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2020;40
9390;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2021;39
9391;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2022;45
9392;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2023;43
9393;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2024;28
9394;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2011;22
9395;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2012;16
9396;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2013;20
9397;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2014;20
9398;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2015;16
9399;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2016;15
9400;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2017;17
9401;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2018;18
9402;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2019;17
9403;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2020;15
9404;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2021;13
9405;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2022;12
9406;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2023;12
9407;Totaal mannen en vrouwen;15 tot 20 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2024;25
9408;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2011;3
9409;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2012;0
9410;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2013;0
9411;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2014;0
9412;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2015;0
9413;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2016;0
9414;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2017;1
9415;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2018;1
9416;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2019;1
9417;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2020;0
9418;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2021;0
9419;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2022;0
9420;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2023;0
9421;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2024;1
9422;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2011;3
9423;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2012;0
9424;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2013;0
9425;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2014;0
9426;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2015;0
9427;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2016;0
9428;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2017;1
9429;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2018;1
9430;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2019;1
9431;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2020;0
9432;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2021;0
9433;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2022;0
9434;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2023;0
9435;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2024;0
9436;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2011;0
9437;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2012;0
9438;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2013;0
9439;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2014;0
9440;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2015;0
9441;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2016;0
9442;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2017;0
9443;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2018;0
9444;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2019;0
9445;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2020;0
9446;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2021;0
9447;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2022;0
9448;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2023;0
9449;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2024;0
9450;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2011;0
9451;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2012;0
9452;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2013;0
9453;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2014;0
9454;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2015;0
9455;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2016;0
9456;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2017;0
9457;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2018;0
9458;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2019;0
9459;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2020;0
9460;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2021;0
9461;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2022;0
9462;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2023;0
9463;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2024;1
9464;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2011;1176
9465;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2012;1169
9466;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2013;1164
9467;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2014;1197
9468;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2015;1185
9469;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2016;1151
9470;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2017;1172
9471;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2018;1176
9472;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2019;1109
9473;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2020;1092
9474;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2021;1124
9475;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2022;1152
9476;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2023;1180
9477;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Caribisch Nederland;2024;1232
9478;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2011;875
9479;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2012;894
9480;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2013;882
9481;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2014;925
9482;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2015;919
9483;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2016;921
9484;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2017;929
9485;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2018;913
9486;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2019;889
9487;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2020;858
9488;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2021;872
9489;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2022;893
9490;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2023;930
9491;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Bonaire;2024;989
9492;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2011;208
9493;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2012;198
9494;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2013;202
9495;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2014;192
9496;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2015;191
9497;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2016;156
9498;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2017;170
9499;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2018;191
9500;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2019;152
9501;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2020;160
9502;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2021;168
9503;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2022;171
9504;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2023;172
9505;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Sint Eustatius;2024;149
9506;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2011;93
9507;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2012;77
9508;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2013;80
9509;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2014;80
9510;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2015;75
9511;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2016;74
9512;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2017;73
9513;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2018;72
9514;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2019;68
9515;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2020;74
9516;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2021;84
9517;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2022;88
9518;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2023;78
9519;Totaal mannen en vrouwen;15 tot 20 jaar;Amerika;Saba;2024;94
9520;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2011;13
9521;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2012;11
9522;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2013;11
9523;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2014;12
9524;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2015;9
9525;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2016;9
9526;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2017;12
9527;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2018;15
9528;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2019;12
9529;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2020;8
9530;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2021;7
9531;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2022;9
9532;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2023;8
9533;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2024;8
9534;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2011;9
9535;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2012;9
9536;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2013;11
9537;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2014;10
9538;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2015;8
9539;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2016;8
9540;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2017;10
9541;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2018;14
9542;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2019;11
9543;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2020;7
9544;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2021;6
9545;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2022;7
9546;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2023;6
9547;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2024;6
9548;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2011;4
9549;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2012;2
