ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
2806;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in Nederland;2022;9.0;99.9
2807;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in Nederland;2023;8.0;99.9
2808;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren buiten Nederland;2020;3.0;38.5
2809;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren buiten Nederland;2021;3.0;38.7
2810;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren buiten Nederland;2022;3.0;37.7
2811;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren buiten Nederland;2023;3.0;38.3
2812;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2020;9.0;100.0
2813;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2021;9.0;100.0
2814;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2022;9.0;100.0
2815;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2023;8.0;100.0
2816;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;8.0;99.8
2817;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;8.0;99.8
2818;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;8.0;99.8
2819;Totaal mannen en vrouwen;12500;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;8.0;99.8
2820;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Totaal;2020;9.0;100.0
2821;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Totaal;2021;9.0;100.0
2822;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Totaal;2022;9.0;100.0
2823;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Totaal;2023;8.0;100.0
2824;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in Nederland;2020;9.0;100.0
2825;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in Nederland;2021;9.0;100.0
2826;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in Nederland;2022;9.0;100.0
2827;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in Nederland;2023;8.0;100.0
2828;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren buiten Nederland;2020;;
2829;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren buiten Nederland;2021;;
2830;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren buiten Nederland;2022;;
2831;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren buiten Nederland;2023;;
2832;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2020;9.0;100.0
2833;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2021;9.0;100.0
2834;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2022;9.0;100.0
2835;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2023;8.0;100.0
2836;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
2837;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
2838;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
2839;Totaal mannen en vrouwen;12500;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
2840;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2020;3.0;40.7
2841;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2021;4.0;41.2
2842;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2022;3.0;40.1
2843;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2023;3.0;41.1
2844;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;8.0;99.7
2845;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;8.0;99.7
2846;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;8.0;99.6
2847;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;8.0;99.7
2848;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;3.0;31.6
2849;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;3.0;32.5
2850;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;3.0;31.7
2851;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;3.0;32.9
2852;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
2853;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
2854;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
2855;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
2856;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;8.0;99.7
2857;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;8.0;99.7
2858;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;8.0;99.6
2859;Totaal mannen en vrouwen;12500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;8.0;99.7
2860;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Totaal;2020;6.0;69.6
2861;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Totaal;2021;6.0;69.5
2862;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Totaal;2022;6.0;68.4
2863;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Totaal;2023;6.0;68.8
2864;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2020;8.0;99.8
2865;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2021;8.0;99.8
2866;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2022;8.0;99.8
2867;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2023;8.0;99.8
2868;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2020;4.0;47.3
2869;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2021;4.0;47.1
2870;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2022;4.0;45.7
2871;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2023;4.0;45.9
2872;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;
2873;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;
2874;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;
2875;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;
2876;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;8.0;99.8
2877;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;8.0;99.8
2878;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;8.0;99.8
2879;Totaal mannen en vrouwen;12500;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;8.0;99.8
2880;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Totaal;2020;8.0;81.8
2881;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Totaal;2021;8.0;80.9
2882;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Totaal;2022;8.0;79.5
2883;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Totaal;2023;8.0;79.0
2884;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2020;9.0;98.8
2885;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2021;9.0;98.7
2886;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2022;9.0;98.7
2887;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2023;9.0;98.8
2888;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2020;4.0;37.8
2889;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2021;4.0;37.1
2890;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2022;3.0;36.3
2891;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2023;3.0;36.4
2892;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2020;9.0;99.3
2893;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2021;9.0;99.2
2894;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2022;9.0;99.3
2895;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2023;9.0;99.3
2896;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2020;9.0;96.7
2897;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2021;9.0;96.3
2898;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2022;9.0;96.5
2899;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2023;9.0;96.6
2900;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Totaal;2020;9.0;99.3
2901;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Totaal;2021;9.0;99.2
2902;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Totaal;2022;9.0;99.3
2903;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Totaal;2023;9.0;99.3
2904;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2020;9.0;99.3
2905;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2021;9.0;99.2
2906;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2022;9.0;99.3
2907;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2023;9.0;99.3
2908;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2020;;
2909;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2021;;
2910;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2022;;
2911;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2023;;
2912;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2020;9.0;99.3
2913;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2021;9.0;99.2
2914;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2022;9.0;99.3
2915;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2023;9.0;99.3
2916;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
2917;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
2918;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
2919;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
2920;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2020;4.0;40.4
2921;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2021;4.0;40.6
2922;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2022;4.0;39.5
2923;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2023;4.0;39.8
2924;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2020;9.0;96.2
2925;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2021;9.0;96.0
2926;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2022;9.0;96.2
2927;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2023;9.0;96.0
2928;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2020;3.0;31.0
2929;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2021;3.0;31.1
2930;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2022;3.0;30.7
2931;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2023;3.0;31.3
2932;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
2933;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
2934;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
2935;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
2936;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;9.0;96.2
2937;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;9.0;96.0
2938;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;9.0;96.2
2939;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;9.0;96.0
2940;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Totaal;2020;7.0;69.5
2941;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Totaal;2021;6.0;67.6
2942;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Totaal;2022;6.0;66.6
2943;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Totaal;2023;6.0;66.0
2944;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2020;9.0;96.9
2945;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2021;9.0;96.4
2946;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2022;9.0;96.5
2947;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2023;9.0;96.8
2948;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2020;4.0;46.0
2949;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2021;4.0;44.2
2950;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2022;4.0;43.4
2951;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2023;4.0;42.7
2952;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2020;;
2953;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2021;;
2954;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2022;;
2955;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2023;;
2956;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;9.0;96.9
2957;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;9.0;96.4
2958;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;9.0;96.5
2959;Totaal mannen en vrouwen;12600;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;9.0;96.8
2960;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Totaal;2020;8.0;86.3
2961;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Totaal;2021;8.0;85.9
2962;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Totaal;2022;8.0;83.9
2963;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Totaal;2023;8.0;82.7
2964;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in Nederland;2020;10.0;100.0
2965;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in Nederland;2021;10.0;100.0
2966;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in Nederland;2022;10.0;100.0
2967;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in Nederland;2023;10.0;100.0
2968;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren buiten Nederland;2020;4.0;43.4
2969;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren buiten Nederland;2021;4.0;43.5
2970;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren buiten Nederland;2022;4.0;41.3
2971;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren buiten Nederland;2023;4.0;39.7
2972;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in NL, ouders in NL;2020;10.0;100.0
2973;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in NL, ouders in NL;2021;10.0;100.0
2974;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in NL, ouders in NL;2022;10.0;100.0
2975;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in NL, ouders in NL;2023;10.0;100.0
2976;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;10.0;100.0
2977;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;10.0;99.9
2978;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;10.0;100.0
2979;Totaal mannen en vrouwen;12600;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;10.0;99.9
2980;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Totaal;2020;10.0;100.0
2981;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Totaal;2021;10.0;100.0
2982;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Totaal;2022;10.0;100.0
2983;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Totaal;2023;10.0;100.0
2984;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in Nederland;2020;10.0;100.0
2985;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in Nederland;2021;10.0;100.0
2986;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in Nederland;2022;10.0;100.0
2987;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in Nederland;2023;10.0;100.0
2988;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren buiten Nederland;2020;;
2989;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren buiten Nederland;2021;;
2990;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren buiten Nederland;2022;;
2991;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren buiten Nederland;2023;;
2992;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in NL, ouders in NL;2020;10.0;100.0
2993;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in NL, ouders in NL;2021;10.0;100.0
2994;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in NL, ouders in NL;2022;10.0;100.0
2995;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in NL, ouders in NL;2023;10.0;100.0
2996;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
2997;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
2998;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
2999;Totaal mannen en vrouwen;12600;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
3000;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Totaal;2020;5.0;51.6
3001;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Totaal;2021;5.0;52.8
3002;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Totaal;2022;5.0;47.7
3003;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Totaal;2023;5.0;47.8
3004;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;10.0;100.0
3005;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;10.0;99.7
3006;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;10.0;100.0
3007;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;10.0;99.9
3008;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;4.0;41.0
3009;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;4.0;41.9
3010;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;4.0;38.5
3011;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;4.0;37.7
3012;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
3013;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
3014;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
3015;Totaal mannen en vrouwen;12600;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
