ID;KenmerkenWerknemers;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
579;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2021;29.3;11.2;12.8;;21.2;2.8;9.5;2.2;6.1;6.2;2.8;3.3;2.1;0.6;4.3;16.4;12.0;10.2;15.0;;;;;;;;;19.9;42.6;3.7
580;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2022;32.3;11.4;11.6;;20.7;2.6;8.5;2.4;7.2;5.2;2.4;3.2;2.4;0.4;4.0;;;;;10.3;65.2;18.0;51.1;1.7;3.2;0.5;5.0;21.2;44.1;3.6
581;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2023;31.0;9.8;10.4;;22.0;2.9;8.7;1.5;7.1;5.3;2.5;3.9;2.3;0.3;2.8;;;;;10.6;58.8;15.3;41.1;1.7;2.8;0.8;4.0;19.6;41.4;3.6
582;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2024;31.0;13.3;12.5;;21.4;2.6;8.7;1.8;6.9;5.1;2.1;4.4;2.9;0.5;2.6;;;;;10.7;58.0;15.6;42.3;2.2;3.3;1.1;3.6;20.9;40.5;3.7
583;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
584;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2015;37.0;15.8;17.3;10.1;;;;;;;;;;;;23.6;17.6;16.2;10.2;;;;;;;;;25.6;54.7;3.7
585;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2017;37.0;17.5;18.5;9.2;;;;;;;;;;;;23.9;16.3;16.5;9.7;;;;;;;;;27.7;53.5;3.7
587;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2019;35.8;17.0;16.6;;27.9;6.0;13.4;5.3;9.9;8.9;5.8;7.2;4.8;1.5;5.4;23.3;16.9;17.4;12.2;;;;;;;;;28.8;52.5;3.8
589;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2021;34.2;14.8;16.5;;25.7;4.8;12.8;4.1;8.9;9.0;4.8;5.5;3.9;1.8;6.9;20.5;15.7;13.8;19.0;;;;;;;;;24.2;47.8;4.0
591;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2022;38.9;16.2;16.3;;26.6;5.2;12.8;4.8;11.4;8.6;5.0;6.4;5.1;1.6;7.3;;;;;15.0;71.7;23.7;58.0;4.2;6.2;2.0;8.6;27.1;51.0;4.0
592;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2023;37.6;14.2;14.9;;28.0;5.7;13.1;3.7;11.1;8.8;5.3;6.9;5.0;1.8;5.6;;;;;15.4;65.5;20.8;47.9;3.9;5.6;2.6;7.1;25.2;48.2;4.1
593;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2024;37.1;18.0;17.0;;27.0;5.0;12.7;4.1;10.6;8.5;4.4;7.5;5.4;1.8;5.1;;;;;15.3;64.3;20.6;48.7;4.5;6.3;3.0;6.5;26.5;46.8;4.1
