ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;Perioden;PersonenMetEenUitkering_1;PersonenMetWAOWajongWAZUitkering_2;VolledigArbeidsongeschikt_3;GedeeltelijkArbeidsongeschikt_4;PsychischeAandoeningen_5;ZiektenVanBotspierstelsel_6;OverigeAandoeningen_7;PersonenMetEenABWUitkering_8;Alleenstaand_9;AlleenstaandeOuder_10;EchtPaar_11;Anders_12;PersonenMetWWUitkering_13;PersonenMetIOAWIOAZUitkering_14
554;Mannen en vrouwen;65 jaar of ouder;Totaal herkomstgroeperingen;2003;28.2;;;;;;;27.9;14.9;0.1;12.5;0.4;;0.3
555;Mannen en vrouwen;65 jaar of ouder;Autochtonen;1999;4.2;;;;;;;4.0;1.8;0.0;1.0;1.1;;0.2
556;Mannen en vrouwen;65 jaar of ouder;Autochtonen;2000;4.0;;;;;;;3.8;1.9;0.0;1.1;0.7;;0.2
557;Mannen en vrouwen;65 jaar of ouder;Autochtonen;2001;3.9;;;;;;;3.7;2.1;0.0;1.0;0.5;;0.2
558;Mannen en vrouwen;65 jaar of ouder;Autochtonen;2002;3.9;;;;;;;3.6;2.1;0.0;1.1;0.4;;0.3
559;Mannen en vrouwen;65 jaar of ouder;Autochtonen;2003;3.7;;;;;;;3.5;2.1;0.0;1.1;0.3;;0.2
560;Mannen en vrouwen;65 jaar of ouder;Allochtonen;1999;16.3;;;;;;;16.2;9.1;0.1;6.9;0.1;;0.1
561;Mannen en vrouwen;65 jaar of ouder;Allochtonen;2000;18.4;;;;;;;18.3;10.1;0.1;8.0;0.1;;0.1
562;Mannen en vrouwen;65 jaar of ouder;Allochtonen;2001;20.4;;;;;;;20.3;11.1;0.1;9.0;0.1;;0.1
563;Mannen en vrouwen;65 jaar of ouder;Allochtonen;2002;22.2;;;;;;;22.1;11.9;0.1;10.1;0.1;;0.1
564;Mannen en vrouwen;65 jaar of ouder;Allochtonen;2003;24.4;;;;;;;24.4;12.8;0.1;11.4;0.1;;0.1
565;Mannen en vrouwen;65 jaar of ouder;Westerse allochtonen;1999;3.3;;;;;;;3.3;2.0;0.0;1.1;0.1;;0.1
566;Mannen en vrouwen;65 jaar of ouder;Westerse allochtonen;2000;3.5;;;;;;;3.5;2.2;0.0;1.2;0.1;;0.1
567;Mannen en vrouwen;65 jaar of ouder;Westerse allochtonen;2001;3.7;;;;;;;3.7;2.4;0.0;1.2;0.0;;0.1
568;Mannen en vrouwen;65 jaar of ouder;Westerse allochtonen;2002;4.0;;;;;;;3.9;2.6;0.0;1.3;0.0;;0.0
569;Mannen en vrouwen;65 jaar of ouder;Westerse allochtonen;2003;4.2;;;;;;;4.1;2.7;0.0;1.4;0.0;;0.1
570;Mannen en vrouwen;65 jaar of ouder;Niet-westerse allochtonen;1999;12.9;;;;;;;12.9;7.1;0.1;5.7;0.0;;0.0
571;Mannen en vrouwen;65 jaar of ouder;Niet-westerse allochtonen;2000;14.8;;;;;;;14.8;7.9;0.1;6.8;0.0;;0.0
572;Mannen en vrouwen;65 jaar of ouder;Niet-westerse allochtonen;2001;16.7;;;;;;;16.6;8.7;0.1;7.8;0.0;;0.0
573;Mannen en vrouwen;65 jaar of ouder;Niet-westerse allochtonen;2002;18.2;;;;;;;18.2;9.3;0.1;8.8;0.0;;0.0
574;Mannen en vrouwen;65 jaar of ouder;Niet-westerse allochtonen;2003;20.3;;;;;;;20.2;10.1;0.1;10.0;0.0;;0.0
575;Mannen en vrouwen;65 jaar of ouder;Marokkanen;1999;2.3;;;;;;;2.3;0.4;0.0;1.8;0.0;;0.0
576;Mannen en vrouwen;65 jaar of ouder;Marokkanen;2000;2.9;;;;;;;2.9;0.6;0.0;2.3;0.0;;0.0
577;Mannen en vrouwen;65 jaar of ouder;Marokkanen;2001;3.6;;;;;;;3.6;0.7;0.0;2.8;0.0;;0.0
578;Mannen en vrouwen;65 jaar of ouder;Marokkanen;2002;4.1;;;;;;;4.1;0.8;0.0;3.3;0.0;;0.0
579;Mannen en vrouwen;65 jaar of ouder;Marokkanen;2003;4.9;;;;;;;4.9;0.9;0.0;3.9;0.0;;0.0
580;Mannen en vrouwen;65 jaar of ouder;Turken;1999;1.8;;;;;;;1.7;0.6;0.0;1.2;0.0;;0.0
581;Mannen en vrouwen;65 jaar of ouder;Turken;2000;2.1;;;;;;;2.1;0.7;0.0;1.4;0.0;;0.0
582;Mannen en vrouwen;65 jaar of ouder;Turken;2001;2.4;;;;;;;2.4;0.8;0.0;1.7;0.0;;0.0
583;Mannen en vrouwen;65 jaar of ouder;Turken;2002;2.9;;;;;;;2.8;0.9;0.0;2.0;0.0;;0.0
584;Mannen en vrouwen;65 jaar of ouder;Turken;2003;3.3;;;;;;;3.3;1.0;0.0;2.3;0.0;;0.0
585;Mannen en vrouwen;65 jaar of ouder;Surinamers;1999;5.2;;;;;;;5.2;3.9;0.0;1.3;0.0;;0.0
586;Mannen en vrouwen;65 jaar of ouder;Surinamers;2000;5.6;;;;;;;5.6;4.2;0.0;1.4;0.0;;0.0
587;Mannen en vrouwen;65 jaar of ouder;Surinamers;2001;5.8;;;;;;;5.8;4.4;0.0;1.4;0.0;;0.0
588;Mannen en vrouwen;65 jaar of ouder;Surinamers;2002;5.9;;;;;;;5.9;4.5;0.0;1.4;0.0;;0.0
589;Mannen en vrouwen;65 jaar of ouder;Surinamers;2003;6.1;;;;;;;6.1;4.6;0.0;1.5;0.0;;0.0
590;Mannen en vrouwen;65 jaar of ouder;Antillianen en Arubanen;1999;0.9;;;;;;;0.9;0.7;0.0;0.1;0.0;;0.0
591;Mannen en vrouwen;65 jaar of ouder;Antillianen en Arubanen;2000;1.0;;;;;;;1.0;0.8;0.0;0.1;0.0;;0.0
592;Mannen en vrouwen;65 jaar of ouder;Antillianen en Arubanen;2001;1.1;;;;;;;1.1;0.9;0.0;0.2;0.0;;0.0
593;Mannen en vrouwen;65 jaar of ouder;Antillianen en Arubanen;2002;1.2;;;;;;;1.2;1.0;0.0;0.2;0.0;;0.0
594;Mannen en vrouwen;65 jaar of ouder;Antillianen en Arubanen;2003;1.3;;;;;;;1.3;1.1;0.0;0.2;0.0;;0.0
595;Mannen en vrouwen;65 jaar of ouder;Overige niet-westerse allochtonen;1999;2.8;;;;;;;2.8;1.5;0.0;1.3;0.0;;0.0
596;Mannen en vrouwen;65 jaar of ouder;Overige niet-westerse allochtonen;2000;3.3;;;;;;;3.3;1.7;0.0;1.5;0.0;;0.0
597;Mannen en vrouwen;65 jaar of ouder;Overige niet-westerse allochtonen;2001;3.7;;;;;;;3.7;2.0;0.0;1.7;0.0;;0.0
598;Mannen en vrouwen;65 jaar of ouder;Overige niet-westerse allochtonen;2002;4.1;;;;;;;4.1;2.2;0.0;1.9;0.0;;0.0
599;Mannen en vrouwen;65 jaar of ouder;Overige niet-westerse allochtonen;2003;4.6;;;;;;;4.6;2.5;0.0;2.2;0.0;;0.0
600;Mannen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;1999;794.6;522.8;358.7;163.6;156.1;165.5;201.2;162.8;97.9;3.5;60.6;0.6;115.1;23.1
601;Mannen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;2000;768.4;527.5;359.2;167.8;161.4;166.6;199.5;147.2;88.4;3.2;55.1;0.3;100.2;20.7
602;Mannen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;2001;753.5;529.8;352.6;170.4;168.2;167.1;194.5;140.8;85.3;3.1;52.1;0.3;88.8;20.1
603;Mannen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;2002;774.5;527.9;353.4;174.0;173.4;165.9;188.5;141.3;87.4;3.2;50.5;0.3;113.8;19.2
604;Mannen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;2003;814.8;517.0;345.7;170.9;174.9;160.3;181.9;152.4;96.5;3.4;52.2;0.3;160.5;16.8
605;Mannen;Totaal 15 tot 65 jaar;Autochtonen;1999;598.0;432.4;292.1;139.9;127.8;138.8;165.8;79.0;53.3;1.6;23.6;0.4;89.3;18.5
606;Mannen;Totaal 15 tot 65 jaar;Autochtonen;2000;578.1;434.3;290.9;143.0;131.4;139.0;163.9;69.2;47.2;1.4;20.3;0.2;77.3;16.5
607;Mannen;Totaal 15 tot 65 jaar;Autochtonen;2001;564.2;434.9;285.0;144.5;136.2;138.8;159.8;64.1;44.4;1.3;18.1;0.2;67.4;16.1
608;Mannen;Totaal 15 tot 65 jaar;Autochtonen;2002;575.9;431.9;284.6;146.9;139.9;137.4;154.6;63.2;44.7;1.4;17.0;0.2;84.9;15.5
609;Mannen;Totaal 15 tot 65 jaar;Autochtonen;2003;597.8;421.9;277.8;143.8;140.6;132.4;149.0;67.6;49.0;1.5;17.0;0.2;117.1;13.4
610;Mannen;Totaal 15 tot 65 jaar;Allochtonen;1999;196.6;90.4;66.7;23.7;28.3;26.7;35.4;83.8;44.6;1.9;37.0;0.2;25.8;4.5
611;Mannen;Totaal 15 tot 65 jaar;Allochtonen;2000;190.3;93.2;68.3;24.8;30.0;27.6;35.6;78.0;41.2;1.7;34.8;0.1;22.8;4.2
612;Mannen;Totaal 15 tot 65 jaar;Allochtonen;2001;189.3;95.0;67.6;25.9;32.0;28.3;34.7;76.7;40.9;1.7;33.9;0.1;21.4;4.0
613;Mannen;Totaal 15 tot 65 jaar;Allochtonen;2002;198.6;95.9;68.8;27.1;33.5;28.5;33.9;78.2;42.7;1.8;33.5;0.1;28.9;3.8
614;Mannen;Totaal 15 tot 65 jaar;Allochtonen;2003;217.1;95.0;67.9;27.1;34.3;27.9;32.8;84.7;47.5;1.9;35.2;0.1;43.4;3.4
615;Mannen;Totaal 15 tot 65 jaar;Westerse allochtonen;1999;79.8;48.8;34.7;14.1;14.7;14.6;19.5;18.4;11.7;0.4;6.2;0.1;13.0;2.5
616;Mannen;Totaal 15 tot 65 jaar;Westerse allochtonen;2000;76.0;48.8;34.4;14.4;15.0;14.6;19.1;16.3;10.4;0.4;5.5;0.0;11.3;2.2
617;Mannen;Totaal 15 tot 65 jaar;Westerse allochtonen;2001;73.8;48.6;33.4;14.6;15.5;14.6;18.5;15.4;9.9;0.4;5.0;0.0;10.3;2.2
618;Mannen;Totaal 15 tot 65 jaar;Westerse allochtonen;2002;75.7;48.0;33.3;14.7;15.9;14.2;17.9;15.2;9.8;0.4;5.0;0.0;13.1;2.0
619;Mannen;Totaal 15 tot 65 jaar;Westerse allochtonen;2003;79.9;46.7;32.3;14.3;15.9;13.6;17.1;16.3;10.6;0.4;5.2;0.0;18.2;1.7
620;Mannen;Totaal 15 tot 65 jaar;Niet-westerse allochtonen;1999;116.7;41.6;32.0;9.6;13.6;12.1;15.9;65.4;32.9;1.5;30.9;0.1;12.8;2.1
621;Mannen;Totaal 15 tot 65 jaar;Niet-westerse allochtonen;2000;114.3;44.5;34.0;10.5;15.0;13.0;16.5;61.6;30.8;1.3;29.4;0.1;11.5;1.9
622;Mannen;Totaal 15 tot 65 jaar;Niet-westerse allochtonen;2001;115.5;46.4;34.2;11.3;16.5;13.7;16.2;61.4;31.1;1.3;28.9;0.1;11.1;1.8
623;Mannen;Totaal 15 tot 65 jaar;Niet-westerse allochtonen;2002;122.9;47.9;35.5;12.4;17.6;14.3;15.9;63.0;33.0;1.4;28.6;0.1;15.9;1.8
624;Mannen;Totaal 15 tot 65 jaar;Niet-westerse allochtonen;2003;137.2;48.4;35.7;12.7;18.4;14.3;15.7;68.5;36.8;1.5;30.0;0.1;25.2;1.7
625;Mannen;Totaal 15 tot 65 jaar;Marokkanen;1999;27.7;11.7;9.2;2.5;3.9;3.6;4.3;14.1;5.0;0.1;9.0;0.0;2.8;0.8
626;Mannen;Totaal 15 tot 65 jaar;Marokkanen;2000;27.7;12.6;9.9;2.7;4.4;3.8;4.5;13.5;4.6;0.1;8.7;0.0;2.7;0.7
627;Mannen;Totaal 15 tot 65 jaar;Marokkanen;2001;27.7;13.0;9.8;2.9;4.8;3.9;4.3;13.3;4.6;0.1;8.5;0.0;2.6;0.7
628;Mannen;Totaal 15 tot 65 jaar;Marokkanen;2002;28.8;13.3;10.2;3.1;5.1;4.0;4.1;13.3;4.8;0.1;8.4;0.0;3.5;0.6
629;Mannen;Totaal 15 tot 65 jaar;Marokkanen;2003;31.3;13.2;10.1;3.1;5.3;3.9;4.0;14.2;5.5;0.1;8.6;0.0;5.4;0.6
630;Mannen;Totaal 15 tot 65 jaar;Turken;1999;31.4;15.9;12.0;3.9;4.7;5.2;6.0;12.9;3.4;0.2;9.3;0.0;3.9;0.9
631;Mannen;Totaal 15 tot 65 jaar;Turken;2000;30.6;16.8;12.6;4.2;5.1;5.5;6.1;11.5;3.0;0.2;8.3;0.0;3.6;0.8
632;Mannen;Totaal 15 tot 65 jaar;Turken;2001;30.1;17.2;12.6;4.4;5.6;5.7;6.0;10.9;3.0;0.2;7.8;0.0;3.2;0.8
633;Mannen;Totaal 15 tot 65 jaar;Turken;2002;31.0;17.4;12.7;4.7;5.9;5.8;5.7;10.7;3.0;0.2;7.5;0.0;4.3;0.8
634;Mannen;Totaal 15 tot 65 jaar;Turken;2003;33.3;17.2;12.5;4.7;6.0;5.7;5.6;11.3;3.5;0.2;7.6;0.0;6.4;0.7
635;Mannen;Totaal 15 tot 65 jaar;Surinamers;1999;19.7;8.1;6.4;1.7;3.1;1.7;3.4;9.7;7.9;0.3;1.5;0.0;2.2;0.2
636;Mannen;Totaal 15 tot 65 jaar;Surinamers;2000;18.8;8.4;6.6;1.9;3.2;1.8;3.4;8.8;7.2;0.3;1.3;0.0;1.9;0.2
637;Mannen;Totaal 15 tot 65 jaar;Surinamers;2001;18.4;8.8;6.5;2.1;3.5;2.0;3.4;8.2;6.8;0.3;1.1;0.0;1.8;0.2
638;Mannen;Totaal 15 tot 65 jaar;Surinamers;2002;19.4;9.1;6.8;2.3;3.7;2.1;3.3;8.0;6.7;0.3;1.1;0.0;2.7;0.1
639;Mannen;Totaal 15 tot 65 jaar;Surinamers;2003;21.9;9.2;6.9;2.3;3.9;2.0;3.3;8.7;7.2;0.3;1.1;0.0;4.5;0.1
640;Mannen;Totaal 15 tot 65 jaar;Antillianen en Arubanen;1999;7.0;1.5;1.1;0.3;0.6;0.3;0.6;5.0;4.2;0.1;0.6;0.0;0.7;0.0
641;Mannen;Totaal 15 tot 65 jaar;Antillianen en Arubanen;2000;6.9;1.6;1.2;0.4;0.7;0.3;0.6;4.8;4.0;0.1;0.6;0.0;0.6;0.0
642;Mannen;Totaal 15 tot 65 jaar;Antillianen en Arubanen;2001;7.0;1.8;1.3;0.4;0.7;0.4;0.6;4.7;3.9;0.1;0.6;0.0;0.6;0.0
643;Mannen;Totaal 15 tot 65 jaar;Antillianen en Arubanen;2002;7.5;1.9;1.4;0.5;0.8;0.4;0.7;4.7;3.9;0.1;0.7;0.0;1.0;0.0
644;Mannen;Totaal 15 tot 65 jaar;Antillianen en Arubanen;2003;8.8;2.0;1.5;0.5;0.9;0.4;0.7;5.2;4.4;0.1;0.7;0.0;1.8;0.1
645;Mannen;Totaal 15 tot 65 jaar;Overige niet-westerse allochtonen;1999;30.9;4.4;3.3;1.2;1.4;1.3;1.7;23.7;12.5;0.7;10.5;0.1;3.2;0.2
646;Mannen;Totaal 15 tot 65 jaar;Overige niet-westerse allochtonen;2000;30.4;5.0;3.7;1.3;1.7;1.5;1.9;23.0;11.9;0.7;10.4;0.1;2.8;0.2
647;Mannen;Totaal 15 tot 65 jaar;Overige niet-westerse allochtonen;2001;32.3;5.6;3.9;1.6;1.9;1.8;2.0;24.3;12.7;0.7;10.9;0.0;2.9;0.2
648;Mannen;Totaal 15 tot 65 jaar;Overige niet-westerse allochtonen;2002;36.2;6.3;4.4;1.9;2.2;2.0;2.1;26.3;14.5;0.7;11.0;0.1;4.3;0.2
649;Mannen;Totaal 15 tot 65 jaar;Overige niet-westerse allochtonen;2003;41.8;6.8;4.7;2.0;2.4;2.2;2.2;29.0;16.2;0.8;12.0;0.0;7.0;0.2
650;Mannen;15 tot 20 jaar;Totaal herkomstgroeperingen;1999;6.6;3.7;3.6;0.0;2.7;0.1;0.9;2.3;2.2;0.0;0.1;0.0;0.6;0.0
651;Mannen;15 tot 20 jaar;Totaal herkomstgroeperingen;2000;6.2;3.7;3.6;0.0;2.7;0.1;0.8;2.1;2.0;0.0;0.1;0.0;0.5;0.0
652;Mannen;15 tot 20 jaar;Totaal herkomstgroeperingen;2001;6.2;3.8;3.8;0.0;2.8;0.1;0.8;2.0;1.9;0.0;0.1;0.0;0.4;0.0
653;Mannen;15 tot 20 jaar;Totaal herkomstgroeperingen;2002;7.2;4.1;4.0;0.0;3.1;0.1;0.8;2.4;2.3;0.0;0.1;0.0;0.8;0.0
654;Mannen;15 tot 20 jaar;Totaal herkomstgroeperingen;2003;8.4;4.6;4.6;0.0;3.6;0.1;0.9;2.6;2.5;0.0;0.1;0.0;1.2;0.0
655;Mannen;15 tot 20 jaar;Autochtonen;1999;4.2;3.0;3.0;0.0;2.2;0.1;0.7;0.7;0.7;0.0;0.0;0.0;0.5;0.0
656;Mannen;15 tot 20 jaar;Autochtonen;2000;3.9;3.0;3.0;0.0;2.2;0.1;0.7;0.5;0.5;0.0;0.0;0.0;0.4;0.0
657;Mannen;15 tot 20 jaar;Autochtonen;2001;3.9;3.1;3.1;0.0;2.4;0.1;0.7;0.5;0.5;0.0;0.0;0.0;0.3;0.0
658;Mannen;15 tot 20 jaar;Autochtonen;2002;4.6;3.3;3.3;0.0;2.6;0.1;0.7;0.6;0.6;0.0;0.0;0.0;0.6;0.0
659;Mannen;15 tot 20 jaar;Autochtonen;2003;5.7;3.8;3.7;0.0;2.9;0.1;0.7;1.0;1.0;0.0;0.0;0.0;1.0;0.0
660;Mannen;15 tot 20 jaar;Allochtonen;1999;2.4;0.7;0.7;0.0;0.5;0.0;0.2;1.6;1.6;0.0;0.0;0.0;0.1;0.0
661;Mannen;15 tot 20 jaar;Allochtonen;2000;2.3;0.7;0.7;0.0;0.5;0.0;0.2;1.6;1.5;0.0;0.0;0.0;0.1;0.0
662;Mannen;15 tot 20 jaar;Allochtonen;2001;2.3;0.7;0.7;0.0;0.5;0.0;0.2;1.5;1.4;0.0;0.0;0.0;0.1;0.0
663;Mannen;15 tot 20 jaar;Allochtonen;2002;2.6;0.8;0.8;0.0;0.6;0.0;0.2;1.7;1.7;0.0;0.0;0.0;0.1;0.0
664;Mannen;15 tot 20 jaar;Allochtonen;2003;2.6;0.9;0.9;0.0;0.7;0.0;0.2;1.6;1.5;0.0;0.0;0.0;0.2;0.0
665;Mannen;15 tot 20 jaar;Westerse allochtonen;1999;0.5;0.3;0.2;0.0;0.2;0.0;0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0
666;Mannen;15 tot 20 jaar;Westerse allochtonen;2000;0.4;0.2;0.2;0.0;0.2;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0
667;Mannen;15 tot 20 jaar;Westerse allochtonen;2001;0.4;0.3;0.3;0.0;0.2;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0
668;Mannen;15 tot 20 jaar;Westerse allochtonen;2002;0.4;0.3;0.3;0.0;0.2;0.0;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.0
669;Mannen;15 tot 20 jaar;Westerse allochtonen;2003;0.5;0.3;0.3;0.0;0.2;0.0;0.1;0.2;0.2;0.0;0.0;0.0;0.1;0.0
670;Mannen;15 tot 20 jaar;Niet-westerse allochtonen;1999;2.0;0.4;0.4;0.0;0.3;0.0;0.1;1.4;1.4;0.0;0.0;0.0;0.1;0.0
671;Mannen;15 tot 20 jaar;Niet-westerse allochtonen;2000;1.9;0.4;0.4;0.0;0.3;0.0;0.1;1.4;1.4;0.0;0.0;0.0;0.1;0.0
672;Mannen;15 tot 20 jaar;Niet-westerse allochtonen;2001;1.8;0.4;0.4;0.0;0.3;0.0;0.1;1.3;1.3;0.0;0.0;0.0;0.1;0.0
673;Mannen;15 tot 20 jaar;Niet-westerse allochtonen;2002;2.2;0.5;0.5;0.0;0.4;0.0;0.1;1.6;1.6;0.0;0.0;0.0;0.1;0.0
674;Mannen;15 tot 20 jaar;Niet-westerse allochtonen;2003;2.1;0.6;0.6;0.0;0.4;0.0;0.1;1.4;1.4;0.0;0.0;0.0;0.1;0.0
675;Mannen;15 tot 20 jaar;Marokkanen;1999;0.3;0.1;0.1;0.0;0.1;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0
676;Mannen;15 tot 20 jaar;Marokkanen;2000;0.2;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
677;Mannen;15 tot 20 jaar;Marokkanen;2001;0.2;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
678;Mannen;15 tot 20 jaar;Marokkanen;2002;0.3;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
679;Mannen;15 tot 20 jaar;Marokkanen;2003;0.3;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
680;Mannen;15 tot 20 jaar;Turken;1999;0.3;0.1;0.1;0.0;0.1;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0
681;Mannen;15 tot 20 jaar;Turken;2000;0.2;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
682;Mannen;15 tot 20 jaar;Turken;2001;0.2;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
683;Mannen;15 tot 20 jaar;Turken;2002;0.2;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
684;Mannen;15 tot 20 jaar;Turken;2003;0.3;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
685;Mannen;15 tot 20 jaar;Surinamers;1999;0.3;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
686;Mannen;15 tot 20 jaar;Surinamers;2000;0.2;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
687;Mannen;15 tot 20 jaar;Surinamers;2001;0.2;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
688;Mannen;15 tot 20 jaar;Surinamers;2002;0.3;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
689;Mannen;15 tot 20 jaar;Surinamers;2003;0.3;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
690;Mannen;15 tot 20 jaar;Antillianen en Arubanen;1999;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
691;Mannen;15 tot 20 jaar;Antillianen en Arubanen;2000;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
692;Mannen;15 tot 20 jaar;Antillianen en Arubanen;2001;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
693;Mannen;15 tot 20 jaar;Antillianen en Arubanen;2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
694;Mannen;15 tot 20 jaar;Antillianen en Arubanen;2003;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
695;Mannen;15 tot 20 jaar;Overige niet-westerse allochtonen;1999;0.9;0.1;0.1;0.0;0.1;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0
696;Mannen;15 tot 20 jaar;Overige niet-westerse allochtonen;2000;1.1;0.1;0.1;0.0;0.1;0.0;0.0;1.0;0.9;0.0;0.0;0.0;0.0;0.0
697;Mannen;15 tot 20 jaar;Overige niet-westerse allochtonen;2001;1.0;0.1;0.1;0.0;0.1;0.0;0.0;0.9;0.9;0.0;0.0;0.0;0.0;0.0
698;Mannen;15 tot 20 jaar;Overige niet-westerse allochtonen;2002;1.3;0.1;0.1;0.0;0.1;0.0;0.0;1.2;1.2;0.0;0.0;0.0;0.0;0.0
699;Mannen;15 tot 20 jaar;Overige niet-westerse allochtonen;2003;1.1;0.1;0.1;0.0;0.1;0.0;0.0;0.9;0.9;0.0;0.0;0.0;0.0;0.0
700;Mannen;20 tot 25 jaar;Totaal herkomstgroeperingen;1999;24.5;10.9;10.5;0.4;6.4;0.7;3.8;10.0;8.7;0.1;1.2;0.0;4.0;0.0
701;Mannen;20 tot 25 jaar;Totaal herkomstgroeperingen;2000;22.5;11.7;11.2;0.5;7.3;0.7;3.7;8.1;7.1;0.1;0.9;0.0;3.1;0.0
702;Mannen;20 tot 25 jaar;Totaal herkomstgroeperingen;2001;22.4;12.1;11.4;0.5;8.0;0.8;3.3;7.9;7.0;0.1;0.8;0.0;2.7;0.0
703;Mannen;20 tot 25 jaar;Totaal herkomstgroeperingen;2002;25.9;12.4;11.8;0.6;8.5;0.8;3.1;9.1;8.1;0.1;0.9;0.0;4.8;0.0
704;Mannen;20 tot 25 jaar;Totaal herkomstgroeperingen;2003;32.1;12.7;12.2;0.6;9.2;0.7;2.8;11.6;10.5;0.1;1.0;0.0;8.1;0.0
705;Mannen;20 tot 25 jaar;Autochtonen;1999;15.3;8.8;8.5;0.4;5.2;0.5;3.1;3.9;3.4;0.0;0.4;0.0;2.8;0.0
706;Mannen;20 tot 25 jaar;Autochtonen;2000;14.3;9.4;9.0;0.4;5.9;0.6;2.9;2.9;2.5;0.0;0.3;0.0;2.2;0.0
707;Mannen;20 tot 25 jaar;Autochtonen;2001;13.9;9.6;9.1;0.4;6.4;0.6;2.6;2.7;2.4;0.0;0.3;0.0;1.8;0.0
708;Mannen;20 tot 25 jaar;Autochtonen;2002;16.0;9.9;9.4;0.5;6.8;0.6;2.4;3.0;2.7;0.0;0.3;0.0;3.3;0.0
709;Mannen;20 tot 25 jaar;Autochtonen;2003;19.7;10.1;9.6;0.5;7.3;0.6;2.2;4.3;3.8;0.0;0.4;0.0;5.6;0.0
710;Mannen;20 tot 25 jaar;Allochtonen;1999;9.2;2.1;2.0;0.0;1.2;0.1;0.8;6.2;5.3;0.0;0.8;0.0;1.1;0.0
711;Mannen;20 tot 25 jaar;Allochtonen;2000;8.3;2.3;2.2;0.1;1.4;0.1;0.7;5.2;4.5;0.0;0.6;0.0;0.9;0.0
712;Mannen;20 tot 25 jaar;Allochtonen;2001;8.5;2.4;2.3;0.1;1.6;0.2;0.7;5.3;4.6;0.1;0.6;0.0;0.9;0.0
713;Mannen;20 tot 25 jaar;Allochtonen;2002;10.0;2.5;2.4;0.1;1.7;0.2;0.7;6.1;5.4;0.1;0.5;0.0;1.5;0.0
714;Mannen;20 tot 25 jaar;Allochtonen;2003;12.4;2.6;2.5;0.1;1.9;0.1;0.6;7.4;6.7;0.1;0.7;0.0;2.5;0.0
715;Mannen;20 tot 25 jaar;Westerse allochtonen;1999;2.0;0.8;0.8;0.0;0.5;0.0;0.3;0.9;0.8;0.0;0.1;0.0;0.3;0.0
716;Mannen;20 tot 25 jaar;Westerse allochtonen;2000;1.7;0.9;0.8;0.0;0.5;0.0;0.3;0.7;0.6;0.0;0.1;0.0;0.2;0.0
717;Mannen;20 tot 25 jaar;Westerse allochtonen;2001;1.7;0.9;0.9;0.0;0.6;0.0;0.2;0.6;0.5;0.0;0.1;0.0;0.2;0.0
