ID;Geslacht;Leeftijd;DiagnosenGGZ;RegioS;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
3046;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Noorden (GG);2016;;;247.0;294.0
3047;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Noorden (GG);2017;;;242.0;295.0
3048;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Kennemerland (GG);2015;;;176.0;228.0
3049;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Kennemerland (GG);2016;;;192.0;248.0
3050;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Kennemerland (GG);2017;;;206.0;267.0
3051;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Amsterdam (GG);2015;;;117.0;169.0
3052;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Amsterdam (GG);2016;;;128.0;181.0
3053;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Amsterdam (GG);2017;;;143.0;206.0
3054;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Gooi en Vechtstreek (GG);2015;;;155.0;196.0
3055;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Gooi en Vechtstreek (GG);2016;;;141.0;193.0
3056;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Gooi en Vechtstreek (GG);2017;;;216.0;296.0
3057;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Midden (GG);2015;;;261.0;310.0
3058;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Midden (GG);2016;;;281.0;339.0
3059;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Midden (GG);2017;;;285.0;347.0
3060;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Rotterdam-Rijnmond (GG);2015;;;118.0;154.0
3061;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Rotterdam-Rijnmond (GG);2016;;;124.0;162.0
3062;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Rotterdam-Rijnmond (GG);2017;;;126.0;170.0
3063;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zuid-Holland-Zuid (GG);2015;;;151.0;197.0
3064;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zuid-Holland-Zuid (GG);2016;;;;
3065;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zuid-Holland-Zuid (GG);2017;;;;
3066;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2015;;;;
3067;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2016;;;160.0;205.0
3068;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2017;;;181.0;227.0
3069;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zeeland (GG);2015;;;193.0;246.0
3070;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zeeland (GG);2016;;;222.0;284.0
3071;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zeeland (GG);2017;;;224.0;298.0
3072;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD West-Brabant (GG);2015;;;171.0;219.0
3073;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD West-Brabant (GG);2016;;;192.0;248.0
3074;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD West-Brabant (GG);2017;;;187.0;234.0
3075;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Hart voor Brabant (GG);2015;;;220.0;283.0
3076;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Hart voor Brabant (GG);2016;;;220.0;288.0
3077;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Hart voor Brabant (GG);2017;;;252.0;326.0
3078;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Brabant-Zuidoost (GG);2015;;;480.0;584.0
3079;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Brabant-Zuidoost (GG);2016;;;503.0;614.0
3080;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Brabant-Zuidoost (GG);2017;;;434.0;527.0
3081;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Limburg-Noord (GG);2015;;;170.0;214.0
3082;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Limburg-Noord (GG);2016;;;174.0;216.0
3083;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Limburg-Noord (GG);2017;;;210.0;274.0
3084;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zuid-Limburg (GG);2015;;;235.0;297.0
3085;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zuid-Limburg (GG);2016;;;226.0;296.0
3086;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zuid-Limburg (GG);2017;;;179.0;244.0
3087;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Haaglanden (GG);2015;;;208.0;270.0
3088;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Haaglanden (GG);2016;;;218.0;282.0
3089;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Haaglanden (GG);2017;;;215.0;279.0
3090;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Fryslân (GG);2015;;;346.0;482.0
3091;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Fryslân (GG);2016;;;361.0;514.0
3092;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Fryslân (GG);2017;;;438.0;582.0
3093;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zaanstreek/Waterland (GG);2015;;;134.0;178.0
3094;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zaanstreek/Waterland (GG);2016;;;154.0;202.0
3095;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Zaanstreek/Waterland (GG);2017;;;157.0;204.0
3096;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Nederland;2015;;;291.0;507.0
3097;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Nederland;2016;;;267.0;495.0
3098;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Nederland;2017;;;296.0;545.0
3099;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Noord-Nederland (LD);2015;;;322.0;607.0
3100;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Noord-Nederland (LD);2016;;;296.0;571.0
3101;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Noord-Nederland (LD);2017;;;301.0;588.0
3102;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Oost-Nederland (LD);2015;;;271.0;480.0
3103;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Oost-Nederland (LD);2016;;;246.0;474.0
3104;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Oost-Nederland (LD);2017;;;302.0;553.0
3105;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;West-Nederland (LD);2015;;;292.0;496.0
3106;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;West-Nederland (LD);2016;;;267.0;480.0
3107;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;West-Nederland (LD);2017;;;293.0;532.0
3108;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Zuid-Nederland (LD);2015;;;297.0;517.0
3109;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Zuid-Nederland (LD);2016;;;281.0;522.0
3110;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Zuid-Nederland (LD);2017;;;296.0;552.0
3111;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Groningen (PV);2015;;;264.0;483.0
3112;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Groningen (PV);2016;;;249.0;458.0
3113;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Groningen (PV);2017;;;221.0;456.0
3114;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Fryslân (PV);2015;;;335.0;677.0
3115;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Fryslân (PV);2016;;;345.0;697.0
3116;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Fryslân (PV);2017;;;354.0;713.0
3117;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Drenthe (PV);2015;;;387.0;688.0
3118;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Drenthe (PV);2016;;;293.0;558.0
3119;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Drenthe (PV);2017;;;338.0;600.0
3120;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Overijssel (PV);2015;;;266.0;471.0
3121;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Overijssel (PV);2016;;;212.0;432.0
3122;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Overijssel (PV);2017;;;270.0;521.0
3123;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Flevoland (PV);2015;;;273.0;459.0
3124;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Flevoland (PV);2016;;;265.0;483.0
3125;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Flevoland (PV);2017;;;310.0;539.0
3126;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Gelderland (PV);2015;;;275.0;490.0
3127;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Gelderland (PV);2016;;;261.0;495.0
3128;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Gelderland (PV);2017;;;318.0;575.0
3129;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Utrecht (PV);2015;;;291.0;495.0
3130;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Utrecht (PV);2016;;;261.0;490.0
3131;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Utrecht (PV);2017;;;279.0;550.0
3132;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Noord-Holland (PV);2015;;;253.0;450.0
3133;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Noord-Holland (PV);2016;;;231.0;437.0
3134;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Noord-Holland (PV);2017;;;267.0;509.0
3135;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Zuid-Holland (PV);2015;;;331.0;546.0
3136;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Zuid-Holland (PV);2016;;;302.0;518.0
3137;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Zuid-Holland (PV);2017;;;324.0;550.0
3138;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Zeeland (PV);2015;;;209.0;364.0
3139;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Zeeland (PV);2016;;;212.0;382.0
3140;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Zeeland (PV);2017;;;239.0;468.0
3141;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Noord-Brabant (PV);2015;;;328.0;567.0
3142;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Noord-Brabant (PV);2016;;;293.0;556.0
3143;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Noord-Brabant (PV);2017;;;298.0;572.0
3144;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Limburg (PV);2015;;;225.0;398.0
3145;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Limburg (PV);2016;;;250.0;442.0
3146;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Limburg (PV);2017;;;293.0;504.0
3147;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Groningen (GG);2015;;;264.0;483.0
3148;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Groningen (GG);2016;;;249.0;458.0
3149;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Groningen (GG);2017;;;221.0;456.0
3150;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Drenthe (GG);2015;;;387.0;688.0
3151;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Drenthe (GG);2016;;;293.0;558.0
3152;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Drenthe (GG);2017;;;338.0;600.0
3153;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD IJsselland (GG);2015;;;349.0;631.0
3154;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD IJsselland (GG);2016;;;269.0;562.0
3155;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD IJsselland (GG);2017;;;320.0;647.0
3156;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Regio Twente (GG);2015;;;198.0;339.0
3157;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Regio Twente (GG);2016;;;164.0;324.0
3158;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Regio Twente (GG);2017;;;229.0;416.0
3159;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Noord- en Oost-Gelderland (GG);2015;;;283.0;528.0
3160;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Noord- en Oost-Gelderland (GG);2016;;;250.0;518.0
3161;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Noord- en Oost-Gelderland (GG);2017;;;316.0;617.0
3162;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Veiligh. en Gez. Gelderland-Midden (GG);2015;;;262.0;464.0
3163;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Veiligh. en Gez. Gelderland-Midden (GG);2016;;;274.0;494.0
3164;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;Veiligh. en Gez. Gelderland-Midden (GG);2017;;;342.0;589.0
3165;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Gelderland-Zuid (GG);2015;;;281.0;475.0
3166;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Gelderland-Zuid (GG);2016;;;258.0;469.0
3167;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Gelderland-Zuid (GG);2017;;;292.0;506.0
3168;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Flevoland (GG);2015;;;273.0;459.0
3169;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Flevoland (GG);2016;;;265.0;483.0
3170;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Flevoland (GG);2017;;;310.0;539.0
3171;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Regio Utrecht (GG);2015;;;291.0;495.0
3172;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Regio Utrecht (GG);2016;;;261.0;490.0
3173;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Regio Utrecht (GG);2017;;;279.0;550.0
3174;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Hollands-Noorden (GG);2015;;;159.0;378.0
3175;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Hollands-Noorden (GG);2016;;;134.0;370.0
3176;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Hollands-Noorden (GG);2017;;;157.0;415.0
3177;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Kennemerland (GG);2015;;;348.0;622.0
3178;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Kennemerland (GG);2016;;;302.0;582.0
3179;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Kennemerland (GG);2017;;;315.0;600.0
3180;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Amsterdam (GG);2015;;;238.0;391.0
3181;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Amsterdam (GG);2016;;;229.0;389.0
3182;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Amsterdam (GG);2017;;;271.0;478.0
3183;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Gooi en Vechtstreek (GG);2015;;;271.0;448.0
3184;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Gooi en Vechtstreek (GG);2016;;;228.0;399.0
3185;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Gooi en Vechtstreek (GG);2017;;;346.0;610.0
3186;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Hollands-Midden (GG);2015;;;414.0;618.0
3187;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Hollands-Midden (GG);2016;;;373.0;585.0
3188;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Hollands-Midden (GG);2017;;;347.0;584.0
3189;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Rotterdam-Rijnmond (GG);2015;;;232.0;374.0
3190;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A2 Aandachtstekort- en gedragsstoorniss.;GGD Rotterdam-Rijnmond (GG);2016;;;210.0;358.0
