ID;Herkomstgroepering;Geslacht;Leeftijd;Perioden;DigiDBezittersRelatief_1;DigiDBezittersAbsoluut_2;Bevolking_3
2197;Totaal westerse allochtonen;Mannen;57 jaar;2009 1 januari;45.9;4865;10603
2198;Totaal westerse allochtonen;Mannen;58 jaar;2008 1 juli;46.9;5183;11051
2199;Totaal westerse allochtonen;Mannen;58 jaar;2009 1 januari;44.5;4845;10892
2200;Totaal westerse allochtonen;Mannen;59 jaar;2008 1 juli;46.5;5289;11372
2201;Totaal westerse allochtonen;Mannen;59 jaar;2009 1 januari;44.0;4918;11168
2202;Totaal westerse allochtonen;Mannen;60 jaar;2008 1 juli;46.2;5334;11545
2203;Totaal westerse allochtonen;Mannen;60 jaar;2009 1 januari;44.3;5072;11440
2204;Totaal westerse allochtonen;Mannen;61 jaar;2008 1 juli;46.1;5384;11672
2205;Totaal westerse allochtonen;Mannen;61 jaar;2009 1 januari;44.2;5209;11789
2206;Totaal westerse allochtonen;Mannen;62 jaar;2008 1 juli;44.3;4076;9209
2207;Totaal westerse allochtonen;Mannen;62 jaar;2009 1 januari;43.6;4668;10708
2208;Totaal westerse allochtonen;Mannen;63 jaar;2008 1 juli;46.2;3737;8087
2209;Totaal westerse allochtonen;Mannen;63 jaar;2009 1 januari;42.8;3470;8114
2210;Totaal westerse allochtonen;Mannen;64 jaar;2008 1 juli;47.2;3781;8017
2211;Totaal westerse allochtonen;Mannen;64 jaar;2009 1 januari;46.7;3660;7845
2212;Totaal westerse allochtonen;Mannen;65 jaar;2008 1 juli;55.6;4280;7695
2213;Totaal westerse allochtonen;Mannen;65 jaar;2009 1 januari;50.4;3831;7605
2214;Totaal westerse allochtonen;Mannen;66 jaar;2008 1 juli;48.2;3834;7954
2215;Totaal westerse allochtonen;Mannen;66 jaar;2009 1 januari;45.3;3570;7884
2216;Totaal westerse allochtonen;Mannen;67 jaar;2008 1 juli;44.8;3630;8109
2217;Totaal westerse allochtonen;Mannen;67 jaar;2009 1 januari;43.3;3371;7790
2218;Totaal westerse allochtonen;Mannen;68 jaar;2008 1 juli;43.8;3395;7760
2219;Totaal westerse allochtonen;Mannen;68 jaar;2009 1 januari;41.6;3367;8086
2220;Totaal westerse allochtonen;Mannen;69 jaar;2008 1 juli;43.5;3176;7304
2221;Totaal westerse allochtonen;Mannen;69 jaar;2009 1 januari;41.0;2998;7306
2222;Totaal westerse allochtonen;Mannen;70 jaar;2008 1 juli;42.8;2901;6785
2223;Totaal westerse allochtonen;Mannen;70 jaar;2009 1 januari;40.5;2866;7069
2224;Totaal westerse allochtonen;Mannen;71 jaar;2008 1 juli;42.1;2641;6272
2225;Totaal westerse allochtonen;Mannen;71 jaar;2009 1 januari;38.7;2479;6400
2226;Totaal westerse allochtonen;Mannen;72 jaar;2008 1 juli;42.0;2483;5905
2227;Totaal westerse allochtonen;Mannen;72 jaar;2009 1 januari;39.9;2420;6069
2228;Totaal westerse allochtonen;Mannen;73 jaar;2008 1 juli;40.9;2207;5396
2229;Totaal westerse allochtonen;Mannen;73 jaar;2009 1 januari;38.7;2125;5489
2230;Totaal westerse allochtonen;Mannen;74 jaar;2008 1 juli;38.3;1752;4575
2231;Totaal westerse allochtonen;Mannen;74 jaar;2009 1 januari;37.5;1821;4859
2232;Totaal westerse allochtonen;Mannen;75 jaar of ouder;2008 1 juli;35.1;11253;32088
2233;Totaal westerse allochtonen;Mannen;75 jaar of ouder;2009 1 januari;33.2;10941;32930
2234;Totaal westerse allochtonen;Mannen;0 tot 5 jaar;2008 1 juli;0.2;63;32562
2235;Totaal westerse allochtonen;Mannen;0 tot 5 jaar;2009 1 januari;0.2;71;33272
2236;Totaal westerse allochtonen;Mannen;0 tot 10 jaar;2008 1 juli;0.2;123;65107
2237;Totaal westerse allochtonen;Mannen;0 tot 10 jaar;2009 1 januari;0.2;118;66040
2238;Totaal westerse allochtonen;Mannen;0 tot 20 jaar;2008 1 juli;6.4;8406;131446
2239;Totaal westerse allochtonen;Mannen;0 tot 20 jaar;2009 1 januari;7.0;9263;132923
2240;Totaal westerse allochtonen;Mannen;5 tot 10 jaar;2008 1 juli;0.2;60;32545
2241;Totaal westerse allochtonen;Mannen;5 tot 10 jaar;2009 1 januari;0.1;47;32768
2242;Totaal westerse allochtonen;Mannen;10 tot 15 jaar;2008 1 juli;0.5;150;32129
2243;Totaal westerse allochtonen;Mannen;10 tot 15 jaar;2009 1 januari;0.3;110;32361
2244;Totaal westerse allochtonen;Mannen;10 tot 20 jaar;2008 1 juli;12.5;8283;66339
2245;Totaal westerse allochtonen;Mannen;10 tot 20 jaar;2009 1 januari;13.7;9145;66883
2246;Totaal westerse allochtonen;Mannen;15 tot 20 jaar;2008 1 juli;23.8;8133;34210
2247;Totaal westerse allochtonen;Mannen;15 tot 20 jaar;2009 1 januari;26.2;9035;34522
2248;Totaal westerse allochtonen;Mannen;20 tot 25 jaar;2008 1 juli;39.6;16390;41360
2249;Totaal westerse allochtonen;Mannen;20 tot 25 jaar;2009 1 januari;40.6;17580;43286
2250;Totaal westerse allochtonen;Mannen;20 tot 30 jaar;2008 1 juli;42.6;38571;90624
2251;Totaal westerse allochtonen;Mannen;20 tot 30 jaar;2009 1 januari;42.2;39657;93995
2252;Totaal westerse allochtonen;Mannen;20 tot 65 jaar;2008 1 juli;47.9;224374;468746
2253;Totaal westerse allochtonen;Mannen;20 tot 65 jaar;2009 1 januari;46.6;220635;473594
2254;Totaal westerse allochtonen;Mannen;25 tot 30 jaar;2008 1 juli;45.0;22181;49264
2255;Totaal westerse allochtonen;Mannen;25 tot 30 jaar;2009 1 januari;43.5;22077;50709
2256;Totaal westerse allochtonen;Mannen;30 tot 35 jaar;2008 1 juli;49.3;24886;50482
2257;Totaal westerse allochtonen;Mannen;30 tot 35 jaar;2009 1 januari;48.3;24678;51135
2258;Totaal westerse allochtonen;Mannen;30 tot 40 jaar;2008 1 juli;51.0;55677;109092
2259;Totaal westerse allochtonen;Mannen;30 tot 40 jaar;2009 1 januari;50.1;54661;109087
2260;Totaal westerse allochtonen;Mannen;35 tot 40 jaar;2008 1 juli;52.5;30791;58610
2261;Totaal westerse allochtonen;Mannen;35 tot 40 jaar;2009 1 januari;51.7;29983;57952
2262;Totaal westerse allochtonen;Mannen;40 tot 45 jaar;2008 1 juli;50.9;30543;60006
2263;Totaal westerse allochtonen;Mannen;40 tot 45 jaar;2009 1 januari;49.8;30077;60407
2264;Totaal westerse allochtonen;Mannen;40 tot 50 jaar;2008 1 juli;50.0;57481;114993
2265;Totaal westerse allochtonen;Mannen;40 tot 50 jaar;2009 1 januari;48.6;56347;115879
2266;Totaal westerse allochtonen;Mannen;45 tot 50 jaar;2008 1 juli;49.0;26938;54987
2267;Totaal westerse allochtonen;Mannen;45 tot 50 jaar;2009 1 januari;47.4;26270;55472
2268;Totaal westerse allochtonen;Mannen;50 tot 55 jaar;2008 1 juli;48.2;24670;51160
2269;Totaal westerse allochtonen;Mannen;50 tot 55 jaar;2009 1 januari;46.4;23771;51215
2270;Totaal westerse allochtonen;Mannen;50 tot 60 jaar;2008 1 juli;47.7;50333;105507
2271;Totaal westerse allochtonen;Mannen;50 tot 60 jaar;2009 1 januari;45.7;47891;104737
2272;Totaal westerse allochtonen;Mannen;55 tot 60 jaar;2008 1 juli;47.2;25663;54347
2273;Totaal westerse allochtonen;Mannen;55 tot 60 jaar;2009 1 januari;45.1;24120;53522
2274;Totaal westerse allochtonen;Mannen;60 tot 65 jaar;2008 1 juli;46.0;22312;48530
2275;Totaal westerse allochtonen;Mannen;60 tot 65 jaar;2009 1 januari;44.3;22079;49896
2276;Totaal westerse allochtonen;Mannen;60 tot 70 jaar;2008 1 juli;46.5;40627;87352
2277;Totaal westerse allochtonen;Mannen;60 tot 70 jaar;2009 1 januari;44.3;39216;88567
2278;Totaal westerse allochtonen;Mannen;65 tot 70 jaar;2008 1 juli;47.2;18315;38822
2279;Totaal westerse allochtonen;Mannen;65 tot 70 jaar;2009 1 januari;44.3;17137;38671
2280;Totaal westerse allochtonen;Mannen;65 jaar of ouder;2008 1 juli;41.6;41552;99843
2281;Totaal westerse allochtonen;Mannen;65 jaar of ouder;2009 1 januari;39.2;39789;101487
2282;Totaal westerse allochtonen;Mannen;70 tot 75 jaar;2008 1 juli;41.4;11984;28933
2283;Totaal westerse allochtonen;Mannen;70 tot 75 jaar;2009 1 januari;39.2;11711;29886
2284;Totaal westerse allochtonen;Mannen;70 jaar of ouder;2008 1 juli;38.1;23237;61021
2285;Totaal westerse allochtonen;Mannen;70 jaar of ouder;2009 1 januari;36.1;22652;62816
2286;Totaal westerse allochtonen;Mannen;75 jaar of ouder;2008 1 juli;35.1;11253;32088
2287;Totaal westerse allochtonen;Mannen;75 jaar of ouder;2009 1 januari;33.2;10941;32930
2288;Totaal westerse allochtonen;Vrouwen;Totale bevolking (alle leeftijden);2008 1 juli;39.5;300661;761385
2289;Totaal westerse allochtonen;Vrouwen;Totale bevolking (alle leeftijden);2009 1 januari;37.8;291194;770392
2290;Totaal westerse allochtonen;Vrouwen;0 jaar;2008 1 juli;0.3;17;5989
2291;Totaal westerse allochtonen;Vrouwen;0 jaar;2009 1 januari;0.2;15;6367
2292;Totaal westerse allochtonen;Vrouwen;1 jaar;2008 1 juli;0.4;24;6172
2293;Totaal westerse allochtonen;Vrouwen;1 jaar;2009 1 januari;0.3;20;6261
2294;Totaal westerse allochtonen;Vrouwen;2 jaar;2008 1 juli;0.4;25;6119
2295;Totaal westerse allochtonen;Vrouwen;2 jaar;2009 1 januari;0.2;12;6244
2296;Totaal westerse allochtonen;Vrouwen;3 jaar;2008 1 juli;0.4;23;6322
2297;Totaal westerse allochtonen;Vrouwen;3 jaar;2009 1 januari;0.3;20;6231
2298;Totaal westerse allochtonen;Vrouwen;4 jaar;2008 1 juli;0.2;14;6402
2299;Totaal westerse allochtonen;Vrouwen;4 jaar;2009 1 januari;0.2;12;6414
2300;Totaal westerse allochtonen;Vrouwen;5 jaar;2008 1 juli;0.2;13;6173
2301;Totaal westerse allochtonen;Vrouwen;5 jaar;2009 1 januari;0.2;13;6385
2302;Totaal westerse allochtonen;Vrouwen;6 jaar;2008 1 juli;0.1;4;6160
2303;Totaal westerse allochtonen;Vrouwen;6 jaar;2009 1 januari;0.1;8;6158
2304;Totaal westerse allochtonen;Vrouwen;7 jaar;2008 1 juli;0.2;12;6106
2305;Totaal westerse allochtonen;Vrouwen;7 jaar;2009 1 januari;0.2;10;6223
2306;Totaal westerse allochtonen;Vrouwen;8 jaar;2008 1 juli;0.2;15;6242
2307;Totaal westerse allochtonen;Vrouwen;8 jaar;2009 1 januari;0.2;10;6274
2308;Totaal westerse allochtonen;Vrouwen;9 jaar;2008 1 juli;0.2;9;6000
2309;Totaal westerse allochtonen;Vrouwen;9 jaar;2009 1 januari;0.2;12;6068
2310;Totaal westerse allochtonen;Vrouwen;10 jaar;2008 1 juli;0.3;15;5922
2311;Totaal westerse allochtonen;Vrouwen;10 jaar;2009 1 januari;0.1;8;6043
2312;Totaal westerse allochtonen;Vrouwen;11 jaar;2008 1 juli;0.4;22;6104
2313;Totaal westerse allochtonen;Vrouwen;11 jaar;2009 1 januari;0.2;13;5960
2314;Totaal westerse allochtonen;Vrouwen;12 jaar;2008 1 juli;0.6;34;5796
2315;Totaal westerse allochtonen;Vrouwen;12 jaar;2009 1 januari;0.5;31;6100
2316;Totaal westerse allochtonen;Vrouwen;13 jaar;2008 1 juli;0.5;34;6218
2317;Totaal westerse allochtonen;Vrouwen;13 jaar;2009 1 januari;0.4;24;6112
2318;Totaal westerse allochtonen;Vrouwen;14 jaar;2008 1 juli;0.6;37;6236
2319;Totaal westerse allochtonen;Vrouwen;14 jaar;2009 1 januari;0.6;40;6219
2320;Totaal westerse allochtonen;Vrouwen;15 jaar;2008 1 juli;0.8;51;6289
2321;Totaal westerse allochtonen;Vrouwen;15 jaar;2009 1 januari;0.5;28;6211
2322;Totaal westerse allochtonen;Vrouwen;16 jaar;2008 1 juli;3.6;235;6587
2323;Totaal westerse allochtonen;Vrouwen;16 jaar;2009 1 januari;1.8;121;6553
2324;Totaal westerse allochtonen;Vrouwen;17 jaar;2008 1 juli;19.3;1278;6612
2325;Totaal westerse allochtonen;Vrouwen;17 jaar;2009 1 januari;15.0;1004;6685
2326;Totaal westerse allochtonen;Vrouwen;18 jaar;2008 1 juli;57.5;3810;6626
2327;Totaal westerse allochtonen;Vrouwen;18 jaar;2009 1 januari;62.8;4319;6878
2328;Totaal westerse allochtonen;Vrouwen;19 jaar;2008 1 juli;47.5;3406;7177
2329;Totaal westerse allochtonen;Vrouwen;19 jaar;2009 1 januari;53.6;3959;7385
2330;Totaal westerse allochtonen;Vrouwen;20 jaar;2008 1 juli;39.9;3157;7916
2331;Totaal westerse allochtonen;Vrouwen;20 jaar;2009 1 januari;42.7;3671;8603
2332;Totaal westerse allochtonen;Vrouwen;21 jaar;2008 1 juli;39.4;3420;8672
2333;Totaal westerse allochtonen;Vrouwen;21 jaar;2009 1 januari;41.3;3741;9056
2334;Totaal westerse allochtonen;Vrouwen;22 jaar;2008 1 juli;42.3;3810;9009
2335;Totaal westerse allochtonen;Vrouwen;22 jaar;2009 1 januari;42.8;4125;9628
2336;Totaal westerse allochtonen;Vrouwen;23 jaar;2008 1 juli;42.8;4014;9373
2337;Totaal westerse allochtonen;Vrouwen;23 jaar;2009 1 januari;43.9;4328;9868
2338;Totaal westerse allochtonen;Vrouwen;24 jaar;2008 1 juli;46.3;4557;9832
2339;Totaal westerse allochtonen;Vrouwen;24 jaar;2009 1 januari;44.7;4601;10301
2340;Totaal westerse allochtonen;Vrouwen;25 jaar;2008 1 juli;47.4;4805;10145
2341;Totaal westerse allochtonen;Vrouwen;25 jaar;2009 1 januari;46.9;4913;10468
2342;Totaal westerse allochtonen;Vrouwen;26 jaar;2008 1 juli;49.6;5347;10773
2343;Totaal westerse allochtonen;Vrouwen;26 jaar;2009 1 januari;48.0;5162;10760
2344;Totaal westerse allochtonen;Vrouwen;27 jaar;2008 1 juli;50.7;5639;11124
2345;Totaal westerse allochtonen;Vrouwen;27 jaar;2009 1 januari;50.1;5653;11285
2346;Totaal westerse allochtonen;Vrouwen;28 jaar;2008 1 juli;52.5;5882;11209
2347;Totaal westerse allochtonen;Vrouwen;28 jaar;2009 1 januari;50.6;5896;11648
2348;Totaal westerse allochtonen;Vrouwen;29 jaar;2008 1 juli;52.7;5983;11353
2349;Totaal westerse allochtonen;Vrouwen;29 jaar;2009 1 januari;51.9;5924;11418
2350;Totaal westerse allochtonen;Vrouwen;30 jaar;2008 1 juli;54.5;6236;11436
2351;Totaal westerse allochtonen;Vrouwen;30 jaar;2009 1 januari;53.4;6252;11701
2352;Totaal westerse allochtonen;Vrouwen;31 jaar;2008 1 juli;56.3;6308;11211
2353;Totaal westerse allochtonen;Vrouwen;31 jaar;2009 1 januari;54.7;6237;11403
2354;Totaal westerse allochtonen;Vrouwen;32 jaar;2008 1 juli;56.8;6438;11333
2355;Totaal westerse allochtonen;Vrouwen;32 jaar;2009 1 januari;55.8;6385;11434
2356;Totaal westerse allochtonen;Vrouwen;33 jaar;2008 1 juli;56.1;6476;11540
2357;Totaal westerse allochtonen;Vrouwen;33 jaar;2009 1 januari;54.9;6306;11476
2358;Totaal westerse allochtonen;Vrouwen;34 jaar;2008 1 juli;56.4;6481;11500
2359;Totaal westerse allochtonen;Vrouwen;34 jaar;2009 1 januari;56.2;6597;11734
2360;Totaal westerse allochtonen;Vrouwen;35 jaar;2008 1 juli;57.0;6796;11923
2361;Totaal westerse allochtonen;Vrouwen;35 jaar;2009 1 januari;56.3;6606;11731
2362;Totaal westerse allochtonen;Vrouwen;36 jaar;2008 1 juli;56.7;7073;12466
2363;Totaal westerse allochtonen;Vrouwen;36 jaar;2009 1 januari;55.5;6855;12345
2364;Totaal westerse allochtonen;Vrouwen;37 jaar;2008 1 juli;56.2;7190;12787
2365;Totaal westerse allochtonen;Vrouwen;37 jaar;2009 1 januari;55.6;7058;12684
2366;Totaal westerse allochtonen;Vrouwen;38 jaar;2008 1 juli;55.3;7304;13217
2367;Totaal westerse allochtonen;Vrouwen;38 jaar;2009 1 januari;54.6;7082;12972
2368;Totaal westerse allochtonen;Vrouwen;39 jaar;2008 1 juli;55.1;7156;12987
2369;Totaal westerse allochtonen;Vrouwen;39 jaar;2009 1 januari;53.5;7160;13387
2370;Totaal westerse allochtonen;Vrouwen;40 jaar;2008 1 juli;53.5;6854;12811
2371;Totaal westerse allochtonen;Vrouwen;40 jaar;2009 1 januari;52.5;6728;12810
2372;Totaal westerse allochtonen;Vrouwen;41 jaar;2008 1 juli;53.0;6813;12859
2373;Totaal westerse allochtonen;Vrouwen;41 jaar;2009 1 januari;51.2;6645;12987
2374;Totaal westerse allochtonen;Vrouwen;42 jaar;2008 1 juli;52.4;6622;12649
2375;Totaal westerse allochtonen;Vrouwen;42 jaar;2009 1 januari;50.6;6373;12592
2376;Totaal westerse allochtonen;Vrouwen;43 jaar;2008 1 juli;50.9;6485;12746
2377;Totaal westerse allochtonen;Vrouwen;43 jaar;2009 1 januari;49.9;6406;12827
2378;Totaal westerse allochtonen;Vrouwen;44 jaar;2008 1 juli;49.6;6333;12758
2379;Totaal westerse allochtonen;Vrouwen;44 jaar;2009 1 januari;47.1;6087;12931
2380;Totaal westerse allochtonen;Vrouwen;45 jaar;2008 1 juli;48.8;5956;12204
2381;Totaal westerse allochtonen;Vrouwen;45 jaar;2009 1 januari;47.0;5840;12428
2382;Totaal westerse allochtonen;Vrouwen;46 jaar;2008 1 juli;49.1;5970;12163
2383;Totaal westerse allochtonen;Vrouwen;46 jaar;2009 1 januari;46.7;5682;12172
2384;Totaal westerse allochtonen;Vrouwen;47 jaar;2008 1 juli;47.8;5577;11668
2385;Totaal westerse allochtonen;Vrouwen;47 jaar;2009 1 januari;45.2;5403;11950
2386;Totaal westerse allochtonen;Vrouwen;48 jaar;2008 1 juli;47.7;5564;11658
2387;Totaal westerse allochtonen;Vrouwen;48 jaar;2009 1 januari;44.8;5230;11671
2388;Totaal westerse allochtonen;Vrouwen;49 jaar;2008 1 juli;47.1;5472;11623
2389;Totaal westerse allochtonen;Vrouwen;49 jaar;2009 1 januari;44.2;5191;11738
2390;Totaal westerse allochtonen;Vrouwen;50 jaar;2008 1 juli;46.1;5206;11292
2391;Totaal westerse allochtonen;Vrouwen;50 jaar;2009 1 januari;42.9;4848;11295
2392;Totaal westerse allochtonen;Vrouwen;51 jaar;2008 1 juli;45.2;5074;11223
2393;Totaal westerse allochtonen;Vrouwen;51 jaar;2009 1 januari;42.2;4821;11433
2394;Totaal westerse allochtonen;Vrouwen;52 jaar;2008 1 juli;45.0;5035;11194
2395;Totaal westerse allochtonen;Vrouwen;52 jaar;2009 1 januari;41.7;4651;11143
2396;Totaal westerse allochtonen;Vrouwen;53 jaar;2008 1 juli;44.6;4922;11044
2397;Totaal westerse allochtonen;Vrouwen;53 jaar;2009 1 januari;41.4;4593;11098
2398;Totaal westerse allochtonen;Vrouwen;54 jaar;2008 1 juli;43.4;4806;11086
2399;Totaal westerse allochtonen;Vrouwen;54 jaar;2009 1 januari;40.4;4469;11053
2400;Totaal westerse allochtonen;Vrouwen;55 jaar;2008 1 juli;43.0;4860;11297
2401;Totaal westerse allochtonen;Vrouwen;55 jaar;2009 1 januari;39.7;4358;10976
2402;Totaal westerse allochtonen;Vrouwen;56 jaar;2008 1 juli;43.5;4833;11120
2403;Totaal westerse allochtonen;Vrouwen;56 jaar;2009 1 januari;39.5;4455;11273
2404;Totaal westerse allochtonen;Vrouwen;57 jaar;2008 1 juli;42.6;4797;11255
2405;Totaal westerse allochtonen;Vrouwen;57 jaar;2009 1 januari;39.1;4334;11074
2406;Totaal westerse allochtonen;Vrouwen;58 jaar;2008 1 juli;41.4;4681;11301
2407;Totaal westerse allochtonen;Vrouwen;58 jaar;2009 1 januari;37.9;4302;11337
2408;Totaal westerse allochtonen;Vrouwen;59 jaar;2008 1 juli;41.8;4838;11573
2409;Totaal westerse allochtonen;Vrouwen;59 jaar;2009 1 januari;38.2;4340;11362
2410;Totaal westerse allochtonen;Vrouwen;60 jaar;2008 1 juli;40.8;4677;11461
2411;Totaal westerse allochtonen;Vrouwen;60 jaar;2009 1 januari;37.5;4263;11373
2412;Totaal westerse allochtonen;Vrouwen;61 jaar;2008 1 juli;39.9;4636;11612
2413;Totaal westerse allochtonen;Vrouwen;61 jaar;2009 1 januari;36.9;4331;11734
2414;Totaal westerse allochtonen;Vrouwen;62 jaar;2008 1 juli;38.7;3507;9064
2415;Totaal westerse allochtonen;Vrouwen;62 jaar;2009 1 januari;35.7;3859;10796
2416;Totaal westerse allochtonen;Vrouwen;63 jaar;2008 1 juli;38.5;3105;8058
2417;Totaal westerse allochtonen;Vrouwen;63 jaar;2009 1 januari;35.5;2793;7864
2418;Totaal westerse allochtonen;Vrouwen;64 jaar;2008 1 juli;40.1;3177;7923
2419;Totaal westerse allochtonen;Vrouwen;64 jaar;2009 1 januari;36.4;2894;7946
2420;Totaal westerse allochtonen;Vrouwen;65 jaar;2008 1 juli;47.9;3688;7693
2421;Totaal westerse allochtonen;Vrouwen;65 jaar;2009 1 januari;40.7;3072;7548
2422;Totaal westerse allochtonen;Vrouwen;66 jaar;2008 1 juli;41.1;3359;8170
2423;Totaal westerse allochtonen;Vrouwen;66 jaar;2009 1 januari;38.3;3117;8134
2424;Totaal westerse allochtonen;Vrouwen;67 jaar;2008 1 juli;40.0;3306;8267
2425;Totaal westerse allochtonen;Vrouwen;67 jaar;2009 1 januari;36.5;2902;7954
2426;Totaal westerse allochtonen;Vrouwen;68 jaar;2008 1 juli;38.7;3081;7959
2427;Totaal westerse allochtonen;Vrouwen;68 jaar;2009 1 januari;35.7;2933;8210
2428;Totaal westerse allochtonen;Vrouwen;69 jaar;2008 1 juli;37.7;2928;7763
2429;Totaal westerse allochtonen;Vrouwen;69 jaar;2009 1 januari;34.2;2697;7895
2430;Totaal westerse allochtonen;Vrouwen;70 jaar;2008 1 juli;35.9;2602;7252
2431;Totaal westerse allochtonen;Vrouwen;70 jaar;2009 1 januari;33.2;2485;7491
2432;Totaal westerse allochtonen;Vrouwen;71 jaar;2008 1 juli;36.2;2510;6932
2433;Totaal westerse allochtonen;Vrouwen;71 jaar;2009 1 januari;31.7;2186;6896
2434;Totaal westerse allochtonen;Vrouwen;72 jaar;2008 1 juli;36.4;2404;6612
2435;Totaal westerse allochtonen;Vrouwen;72 jaar;2009 1 januari;33.1;2256;6815
2436;Totaal westerse allochtonen;Vrouwen;73 jaar;2008 1 juli;35.5;2311;6502
2437;Totaal westerse allochtonen;Vrouwen;73 jaar;2009 1 januari;32.6;2123;6508
2438;Totaal westerse allochtonen;Vrouwen;74 jaar;2008 1 juli;34.1;2061;6046
2439;Totaal westerse allochtonen;Vrouwen;74 jaar;2009 1 januari;31.6;1942;6152
2440;Totaal westerse allochtonen;Vrouwen;75 jaar of ouder;2008 1 juli;32.7;19461;59489
2441;Totaal westerse allochtonen;Vrouwen;75 jaar of ouder;2009 1 januari;30.5;18354;60253
2442;Totaal westerse allochtonen;Vrouwen;0 tot 5 jaar;2008 1 juli;0.3;103;31004
2443;Totaal westerse allochtonen;Vrouwen;0 tot 5 jaar;2009 1 januari;0.3;79;31517
2444;Totaal westerse allochtonen;Vrouwen;0 tot 10 jaar;2008 1 juli;0.3;156;61685
2445;Totaal westerse allochtonen;Vrouwen;0 tot 10 jaar;2009 1 januari;0.2;132;62625
2446;Totaal westerse allochtonen;Vrouwen;0 tot 20 jaar;2008 1 juli;7.2;9078;125252
2447;Totaal westerse allochtonen;Vrouwen;0 tot 20 jaar;2009 1 januari;7.6;9679;126771
2448;Totaal westerse allochtonen;Vrouwen;5 tot 10 jaar;2008 1 juli;0.2;53;30681
2449;Totaal westerse allochtonen;Vrouwen;5 tot 10 jaar;2009 1 januari;0.2;53;31108
2450;Totaal westerse allochtonen;Vrouwen;10 tot 15 jaar;2008 1 juli;0.5;142;30276
2451;Totaal westerse allochtonen;Vrouwen;10 tot 15 jaar;2009 1 januari;0.4;116;30434
2452;Totaal westerse allochtonen;Vrouwen;10 tot 20 jaar;2008 1 juli;14.0;8922;63567
2453;Totaal westerse allochtonen;Vrouwen;10 tot 20 jaar;2009 1 januari;14.9;9547;64146
2454;Totaal westerse allochtonen;Vrouwen;15 tot 20 jaar;2008 1 juli;26.4;8780;33291
2455;Totaal westerse allochtonen;Vrouwen;15 tot 20 jaar;2009 1 januari;28.0;9431;33712
2456;Totaal westerse allochtonen;Vrouwen;20 tot 25 jaar;2008 1 juli;42.3;18958;44802
2457;Totaal westerse allochtonen;Vrouwen;20 tot 25 jaar;2009 1 januari;43.1;20466;47456
2458;Totaal westerse allochtonen;Vrouwen;20 tot 30 jaar;2008 1 juli;46.9;46614;99406
2459;Totaal westerse allochtonen;Vrouwen;20 tot 30 jaar;2009 1 januari;46.6;48014;103035
