ID;Geslacht;Leeftijd;BeroepenEnSpecialismen;Sector;Perioden;GemiddeldAantalWerkurenPerWeekSEC_1;MedischGeschooldenWerknemersSEC_2;MinderDan25UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot25UurPerWeek_6;k_25Tot35UurPerWeek_7;k_25Tot30UurPerWeek_8;k_30Tot35UurPerWeek_9;k_35Tot55UurPerWeek_10;k_35Tot40UurPerWeek_11;k_40Tot45UurPerWeek_12;k_45Tot50UurPerWeek_13;k_50Tot55UurPerWeek_14;MinderDan25UurPerWeek_15;MinderDan12UurPerWeek_16;k_12Tot20UurPerWeek_17;k_20Tot25UurPerWeek_18;k_25Tot35UurPerWeek_19;k_25Tot30UurPerWeek_20;k_30Tot35UurPerWeek_21;k_35Tot55UurPerWeek_22;k_35Tot40UurPerWeek_23;k_40Tot45UurPerWeek_24;k_45Tot50UurPerWeek_25;k_50Tot55UurPerWeek_26
1316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal specialisten (excl. psychiaters);Sector onbekend;2020;;115;;;;;;;;;;;;;;;;;;;;;;;;
1317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal specialisten (excl. psychiaters);Sector onbekend;2021;;115;;;;;;;;;;;;;;;;;;;;;;;;
1318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal specialisten (excl. psychiaters);Sector onbekend;2022;;120;;;;;;;;;;;;;;;;;;;;;;;;
1319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal specialisten (excl. psychiaters);Sector onbekend;2023;;130;;;;;;;;;;;;;;;;;;;;;;;;
1320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2013;33.7;2310;11.5;0.3;2.5;8.7;36.4;12.7;23.6;52.1;39.9;7.4;4.5;0.2;21.7;;;23.3;30.6;27.5;32.3;38.6;37.1;41.9;45.8;
1321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2014;33.6;2320;11.7;0.2;2.4;9.2;37.6;11.5;26.1;50.7;39.2;7.5;3.9;0.1;22.0;;;23.4;30.8;27.6;32.2;38.4;37.0;41.9;;
1322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2015;33.5;2400;11.7;0.2;2.6;8.9;38.0;13.4;24.7;50.2;39.3;6.7;4.0;0.2;21.7;;;23.5;30.6;27.6;32.2;38.4;37.0;41.8;;
1323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2016;33.4;2415;11.6;0.1;2.9;8.6;39.1;14.8;24.3;49.3;38.5;6.8;3.6;0.5;21.7;;;23.5;30.5;27.6;32.2;38.5;37.1;41.9;;
1324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2017;33.5;2395;11.6;0.4;2.4;8.8;38.7;15.6;23.1;49.7;37.8;7.7;3.9;0.4;21.5;;;23.3;30.4;27.6;32.3;38.7;37.1;41.9;;
1325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2018;33.3;2455;12.0;0.3;2.9;8.7;39.3;15.8;23.4;48.8;37.1;8.0;3.4;0.4;21.3;;;23.4;30.4;27.6;32.3;38.7;37.1;41.9;;
1326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2019;33.2;2515;12.3;0.4;2.8;9.0;39.3;16.5;22.7;48.4;37.0;7.6;3.3;0.6;21.2;;;23.4;30.3;27.6;32.3;38.7;37.1;42.0;;
1327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2020;33.1;2550;12.8;0.4;2.9;9.5;39.6;16.2;23.4;47.6;36.9;7.2;3.2;0.3;21.3;;;23.2;30.3;27.6;32.2;38.6;37.2;42.0;;
1328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2021;32.9;2595;13.4;0.3;3.1;10.0;40.2;16.3;23.9;46.3;36.5;6.7;2.8;0.3;21.5;;;23.3;30.3;27.6;32.2;38.5;37.2;41.7;;
1329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2022;32.8;2630;13.8;0.5;3.4;9.9;41.1;17.5;23.6;45.1;34.6;6.8;3.4;0.3;21.4;;;23.4;30.2;27.6;32.2;38.7;37.2;41.8;;
1330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Alle economische activiteiten;2023;33.0;2650;13.7;0.4;3.3;10.0;40.8;16.5;24.3;45.5;34.2;7.6;3.2;0.5;21.4;;;23.3;30.3;27.6;32.2;38.8;37.2;41.9;;
1331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2013;33.8;2205;11.4;0.2;2.3;8.8;36.6;12.8;23.9;52.0;39.8;7.3;4.6;0.2;21.8;;;23.4;30.6;27.5;32.3;38.6;37.1;42.0;45.8;
1332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2014;33.7;2230;11.7;0.1;2.4;9.2;37.7;11.4;26.2;50.6;39.1;7.2;4.1;0.1;22.1;;;23.4;30.8;27.6;32.2;38.5;37.0;41.9;;
1333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2015;33.5;2300;11.7;0.2;2.5;9.0;38.0;13.4;24.6;50.3;39.2;6.7;4.2;0.2;21.9;;;23.5;30.6;27.6;32.2;38.4;37.0;41.8;;
1334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2016;33.4;2320;11.6;0.1;2.9;8.6;39.2;14.9;24.3;49.2;38.3;6.7;3.7;0.5;21.7;;;23.5;30.5;27.6;32.2;38.6;37.1;41.9;;
1335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2017;33.5;2295;11.6;0.3;2.4;8.8;38.7;15.7;23.0;49.7;37.5;7.9;4.0;0.4;21.6;;;23.3;30.4;27.6;32.3;38.7;37.1;41.9;;
1336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2018;33.3;2355;12.1;0.3;2.9;8.9;39.2;15.9;23.3;48.6;36.8;8.0;3.5;0.4;21.4;;;23.4;30.4;27.6;32.3;38.7;37.1;41.9;;
1337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2019;33.3;2410;12.3;0.3;2.8;9.2;39.4;16.6;22.8;48.2;36.7;7.6;3.4;0.6;21.5;;;23.4;30.3;27.6;32.3;38.7;37.1;41.9;;
1338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2020;33.1;2445;12.8;0.4;2.8;9.6;39.7;16.3;23.4;47.5;36.8;7.2;3.2;0.3;21.4;;;23.2;30.3;27.6;32.2;38.6;37.2;42.0;;
1339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2021;32.9;2485;13.4;0.3;3.1;10.0;40.2;16.3;23.9;46.4;36.5;6.7;2.8;0.3;21.6;;;23.3;30.3;27.6;32.2;38.5;37.2;41.7;;
1340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2022;32.9;2515;13.5;0.5;3.2;9.9;41.2;17.5;23.7;45.3;34.5;6.9;3.5;0.3;21.4;;;23.4;30.2;27.6;32.2;38.7;37.2;41.8;;
1341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal Gezondheids- en welzijnszorg;2023;33.0;2540;13.6;0.4;3.2;10.0;40.9;16.9;24.0;45.5;34.0;7.6;3.2;0.6;21.5;;;23.3;30.3;27.6;32.2;38.8;37.2;42.0;;
1342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2013;36.2;135;3.7;0.7;0.7;2.2;32.6;8.1;24.4;63.7;52.6;8.9;2.2;0.0;;;;;;;;;;;;
1343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2014;36.0;140;5.1;0.0;1.5;3.6;29.2;4.4;24.8;65.7;61.3;3.6;0.7;0.0;;;;;;;;;;;;
1344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2015;36.1;140;2.2;0.0;0.7;1.5;31.3;9.0;22.4;66.4;60.4;4.5;1.5;0.0;;;;;;;;;;;;
1345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2016;36.0;140;3.7;0.0;0.0;3.7;32.1;9.0;23.1;64.2;58.2;4.5;0.7;0.7;;;;;;;;;;;;
1346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2017;35.2;145;5.8;0.7;1.4;3.6;31.9;10.1;21.7;62.3;56.5;4.3;1.4;0.0;;;;;;;;;;;;
1347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2018;34.3;150;8.2;2.0;2.7;3.4;34.7;9.5;25.2;57.1;53.7;2.0;0.7;0.7;;;;;;;;;;;;
1348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2019;34.9;155;7.4;0.7;2.0;4.7;37.2;9.5;27.7;55.4;52.0;0.7;1.4;1.4;;;;;;;;;;;;
1349;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2020;34.8;160;6.4;0.6;1.9;3.8;38.2;8.3;29.9;55.4;51.0;1.9;2.5;0.0;;;;;;;;;;;;
1350;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2021;34.9;170;6.7;0.0;1.8;4.8;38.8;7.9;30.9;54.5;50.9;2.4;0.6;0.6;;;;;;;;;;;;
1351;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2022;35.0;175;4.2;0.6;0.0;3.6;40.1;10.8;29.3;55.7;51.5;3.6;0.0;0.6;;;;;;;;;;;;
1352;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Universitair medische centra;2023;34.8;170;4.1;0.6;1.2;2.4;40.8;8.9;32.0;55.0;53.3;1.2;0.0;0.6;;;;;;;;;;;;
1353;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2013;36.7;120;5.9;0.0;2.5;3.4;25.2;9.2;16.0;68.9;36.1;8.4;24.4;0.0;;;;;;;;;;;;
1354;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2014;36.8;120;6.0;0.0;0.9;5.1;26.5;6.8;19.7;67.5;35.9;11.1;20.5;0.0;;;;;;;;;;;;
1355;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2015;37.1;125;4.1;0.0;0.8;3.3;22.1;11.5;10.7;73.8;40.2;11.5;21.3;0.8;;;;;;;;;;;;
1356;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2016;37.8;130;3.9;0.0;0.8;3.1;23.4;9.4;14.1;72.7;32.0;18.8;20.3;1.6;;;;;;;;;;;;
1357;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2017;38.1;135;3.0;0.0;0.8;2.3;26.5;10.6;15.9;70.5;28.8;20.5;19.7;1.5;;;;;;;;;;;;
1358;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2018;38.2;140;3.7;0.0;1.5;2.2;21.3;5.1;16.2;75.0;31.6;25.0;16.9;1.5;;;;;;;;41.0;;;;
1359;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2019;37.3;140;5.1;;2.9;2.2;25.7;10.3;15.4;69.1;25.7;25.7;16.9;0.7;;;;;;;;;;;;
1360;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2020;37.6;140;2.9;0.0;1.5;1.5;24.1;10.9;13.1;73.0;32.1;27.7;11.7;1.5;;;;;;;;40.7;;;;
1361;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2021;37.0;140;4.4;0.0;1.5;2.9;24.1;12.4;11.7;71.5;36.5;22.6;10.9;1.5;;;;;;;;;;;;
1362;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2022;37.2;135;4.5;0.0;3.7;0.7;26.1;12.7;13.4;69.4;27.6;26.9;13.4;1.5;;;;;;;;;;;;
1363;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Algemene ziekenhuizen;2023;37.9;135;5.3;0.8;2.3;2.3;21.1;9.0;12.0;73.7;29.3;28.6;12.0;3.8;;;;;;;;;;;;
1364;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2013;;5;;;;;;;;;;;;;;;;;;;;;;;;
1365;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2014;;5;;;;;;;;;;;;;;;;;;;;;;;;
1366;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
1367;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
1368;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2017;;5;;;;;;;;;;;;;;;;;;;;;;;;
1369;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2018;;5;;;;;;;;;;;;;;;;;;;;;;;;
1370;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2019;;5;;;;;;;;;;;;;;;;;;;;;;;;
1371;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2020;;5;;;;;;;;;;;;;;;;;;;;;;;;
1372;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2021;;5;;;;;;;;;;;;;;;;;;;;;;;;
1373;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2022;;5;;;;;;;;;;;;;;;;;;;;;;;;
1374;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Categorale ziekenhuizen en overige MSZ;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
1375;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2013;33.4;1845;12.2;0.2;2.3;9.7;37.7;13.2;24.5;50.1;39.2;7.0;3.6;0.3;22.0;;;23.4;30.6;27.5;32.3;38.4;36.9;42.0;;
1376;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2014;33.3;1860;12.4;0.2;2.3;10.0;39.4;12.2;27.2;48.2;37.6;7.1;3.4;0.2;22.2;;;23.5;30.8;27.6;32.2;38.2;36.8;42.0;;
1377;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2015;33.2;1920;12.5;0.2;2.5;9.8;39.8;13.3;26.5;47.7;37.9;6.3;3.2;0.2;22.0;;;23.5;30.7;27.6;32.3;38.2;36.9;41.8;;
1378;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2016;33.0;1860;12.5;0.2;3.2;9.1;41.2;15.2;26.0;46.3;37.6;5.5;2.7;0.5;21.6;;;23.5;30.5;27.6;32.2;38.2;36.9;42.1;;
1379;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2017;33.1;1825;12.4;0.2;2.5;9.7;40.1;15.9;24.2;47.5;36.5;7.5;3.1;0.3;21.9;;;23.3;30.4;27.6;32.3;38.4;36.9;42.0;;
1380;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2018;33.0;1845;12.6;0.2;3.1;9.3;41.4;16.9;24.5;46.1;35.8;7.3;2.7;0.3;21.6;;;23.4;30.4;27.6;32.3;38.4;37.0;42.1;;
1381;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2019;33.0;1910;12.0;0.2;2.8;9.0;41.3;17.9;23.4;46.7;36.4;7.1;2.7;0.6;21.5;;;23.3;30.3;27.6;32.3;38.4;36.9;42.1;;
1382;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2020;32.8;1970;13.1;0.4;2.9;9.8;41.1;17.2;23.8;45.8;36.8;6.1;2.7;0.3;21.4;;;23.3;30.3;27.6;32.2;38.3;37.0;42.1;;
1383;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2021;32.6;2000;13.9;0.3;3.1;10.5;41.6;17.4;24.2;44.5;35.9;5.8;2.5;0.2;21.6;;;23.3;30.3;27.6;32.2;38.2;37.0;41.8;;
1384;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2022;32.4;2025;14.3;0.5;3.4;10.4;42.8;18.6;24.2;42.9;33.9;5.8;3.0;0.2;21.4;;;23.4;30.2;27.6;32.1;38.4;37.0;41.9;;
1385;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Geestelijke gezondheidszorg;2023;32.6;2115;14.1;0.4;3.3;10.4;42.3;18.1;24.3;43.6;33.4;7.0;2.8;0.4;21.6;;;23.4;30.2;27.6;32.2;38.5;37.0;42.0;;
1386;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2013;;15;;;;;;;;;;;;;;;;;;;;;;;;
1387;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2014;;15;;;;;;;;;;;;;;;;;;;;;;;;
1388;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2015;;15;;;;;;;;;;;;;;;;;;;;;;;;
1389;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2016;;15;;;;;;;;;;;;;;;;;;;;;;;;
1390;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2017;;20;;;;;;;;;;;;;;;;;;;;;;;;
1391;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2018;;20;;;;;;;;;;;;;;;;;;;;;;;;
1392;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2019;;35;;;;;;;;;;;;;;;;;;;;;;;;
1393;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2020;;30;;;;;;;;;;;;;;;;;;;;;;;;
1394;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2021;;35;;;;;;;;;;;;;;;;;;;;;;;;
1395;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2022;;30;;;;;;;;;;;;;;;;;;;;;;;;
1396;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Gehandicaptenzorg;2023;;25;;;;;;;;;;;;;;;;;;;;;;;;
1397;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2013;;5;;;;;;;;;;;;;;;;;;;;;;;;
1398;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
1399;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
1400;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2016;;55;;;;;;;;;;;;;;;;;;;;;;;;
1401;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2017;;55;;;;;;;;;;;;;;;;;;;;;;;;
1402;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2018;;60;;;;;;;;;;;;;;;;;;;;;;;;
1403;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2019;;60;;;;;;;;;;;;;;;;;;;;;;;;
1404;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2020;;65;;;;;;;;;;;;;;;;;;;;;;;;
1405;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2021;;65;;;;;;;;;;;;;;;;;;;;;;;;
1406;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2022;;60;;;;;;;;;;;;;;;;;;;;;;;;
1407;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Verpleeg-, verzorgingshuizen, thuiszorg;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
1408;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2013;;5;;;;;;;;;;;;;;;;;;;;;;;;
1409;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2014;;10;;;;;;;;;;;;;;;;;;;;;;;;
1410;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
1411;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
1412;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2017;;5;;;;;;;;;;;;;;;;;;;;;;;;
1413;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2018;;5;;;;;;;;;;;;;;;;;;;;;;;;
1414;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
1415;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
1416;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
1417;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
1418;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Praktijken (muv GGZ en MSZ);2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
1419;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2013;;80;;;;;;;;;;;;;;;;;;;;;;;;
1420;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2014;;80;;;;;;;;;;;;;;;;;;;;;;;;
1421;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2015;;90;;;;;;;;;;;;;;;;;;;;;;;;
1422;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2016;32.4;110;14.4;0.0;2.7;11.7;41.4;23.4;18.0;44.1;33.3;9.0;1.8;0.0;;;;;;;;;;;;
1423;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2017;31.8;115;13.3;1.8;2.7;8.8;46.0;26.5;19.5;40.7;34.5;4.4;0.9;0.9;;;;;;;;;;;;
1424;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2018;31.6;135;18.8;0.8;1.5;16.5;41.4;22.6;18.8;39.8;34.6;3.0;2.3;0.0;;;;;;;;;;;;
1425;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2019;30.1;105;29.2;;5.7;23.6;37.7;17.0;20.8;33.0;31.1;1.9;;;;;;;;;;;;;;
1426;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2020;;75;;;;;;;;;;;;;;;;;;;;;;;;
1427;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2021;;75;;;;;;;;;;;;;;;;;;;;;;;;
1428;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2022;;80;;;;;;;;;;;;;;;;;;;;;;;;
1429;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Overige zorg;2023;;85;;;;;;;;;;;;;;;;;;;;;;;;
1430;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2013;33.1;100;14.0;1.0;6.0;7.0;31.0;12.0;19.0;55.0;43.0;10.0;2.0;0.0;;;;;;;;;;;;
1431;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2014;;90;;;;;;;;;;;;;;;;;;;;;;;;
1432;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2015;;95;;;;;;;;;;;;;;;;;;;;;;;;
1433;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2016;;90;;;;;;;;;;;;;;;;;;;;;;;;
1434;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2017;;95;;;;;;;;;;;;;;;;;;;;;;;;
1435;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2018;;100;;;;;;;;;;;;;;;;;;;;;;;;
1436;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2019;32.5;105;11.8;4.9;2.0;4.9;35.3;14.7;20.6;52.9;44.1;7.8;1.0;;;;;;;;;;;;;
1437;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2020;32.8;105;13.9;1.0;4.0;8.9;36.6;13.9;22.8;49.5;38.6;7.9;3.0;0.0;;;;;;;;;;;;
1438;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2021;32.4;105;14.6;1.0;3.9;9.7;40.8;16.5;24.3;44.7;36.9;6.8;1.0;0.0;;;;;;;;;;;;
1439;Totaal mannen en vrouwen;Totaal leeftijd;Totaal psychiaters;Totaal buiten zorgsector;2022;31.6;120;18.6;0.0;7.6;11.0;39.8;16.9;22.9;41.5;36.4;4.2;0.8;0.0;;;;;;;;;;;;
