ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanZorgVoorIngezetenen_1
3200;HC14: Geneeskundige zorg aan huis;HP51: Leveranciers geneesmiddelen;2013;0
3201;HC14: Geneeskundige zorg aan huis;HP51: Leveranciers geneesmiddelen;2014;0
3202;HC14: Geneeskundige zorg aan huis;HP51: Leveranciers geneesmiddelen;2015;0
3203;HC14: Geneeskundige zorg aan huis;HP51: Leveranciers geneesmiddelen;2016;0
3204;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2005;0
3205;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2006;0
3206;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2007;0
3207;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2008;0
3208;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2009;0
3209;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2010;0
3210;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2011;0
3211;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2012;0
3212;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2013;0
3213;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2014;0
3214;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2015;0
3215;HC14: Geneeskundige zorg aan huis;HP52: Leveranciers hulpmiddelen;2016;0
3216;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2005;0
3217;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2006;0
3218;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2007;0
3219;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2008;0
3220;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2009;0
3221;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2010;0
3222;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2011;0
3223;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2012;0
3224;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2013;0
3225;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2014;0
3226;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2015;0
3227;HC14: Geneeskundige zorg aan huis;HP6: Aanbieders van preventieve zorg;2016;0
3228;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2005;0
3229;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2006;0
3230;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2007;0
3231;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2008;0
3232;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2009;0
3233;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2010;0
3234;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2011;0
3235;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2012;0
3236;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2013;0
3237;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2014;0
3238;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2015;0
3239;HC14: Geneeskundige zorg aan huis;HP7: Organisaties beheer en financiering;2016;0
3240;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2005;0
3241;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2006;0
3242;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2007;0
3243;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2008;0
3244;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2009;0
3245;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2010;0
3246;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2011;0
3247;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2012;0
3248;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2013;0
3249;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2014;0
3250;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2015;0
3251;HC14: Geneeskundige zorg aan huis;HP71: Overheidsbeleid en beheer org.;2016;0
3252;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2005;0
3253;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2006;0
3254;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2007;0
3255;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2008;0
3256;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2009;0
3257;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2010;0
3258;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2011;0
3259;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2012;0
3260;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2013;0
3261;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2014;0
3262;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2015;0
3263;HC14: Geneeskundige zorg aan huis;HP72: Zorgverzekeraars, ziekenfondsen;2016;0
3264;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2005;0
3265;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2006;0
3266;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2007;0
3267;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2008;0
3268;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2009;0
3269;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2010;0
3270;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2011;0
3271;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2012;0
3272;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2013;0
3273;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2014;0
3274;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2015;0
3275;HC14: Geneeskundige zorg aan huis;HP73: Particuliere verzekeraars;2016;0
3276;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2005;0
3277;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2006;0
3278;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2007;0
3279;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2008;0
3280;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2009;0
3281;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2010;0
3282;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2011;0
3283;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2012;0
3284;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2013;0
3285;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2014;0
3286;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2015;0
3287;HC14: Geneeskundige zorg aan huis;HP79: Ov. Instellingen beheer en financ.;2016;0
3288;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2005;0
3289;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2006;0
3290;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2007;0
3291;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2008;0
3292;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2009;0
3293;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2010;0
3294;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2011;0
3295;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2012;0
3296;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2013;0
3297;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2014;0
3298;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2015;0
3299;HC14: Geneeskundige zorg aan huis;HP8: Overige sectoren;2016;0
3300;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2005;0
3301;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2006;0
3302;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2007;0
3303;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2008;0
3304;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2009;0
3305;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2010;0
3306;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2011;0
3307;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2012;0
3308;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2013;0
3309;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2014;0
3310;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2015;0
3311;HC14: Geneeskundige zorg aan huis;HP81: Huishoudens;2016;0
3312;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2005;0
3313;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2006;0
3314;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2007;0
3315;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2008;0
3316;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2009;0
3317;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2010;0
3318;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2011;0
3319;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2012;0
3320;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2013;0
3321;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2014;0
3322;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2015;0
3323;HC14: Geneeskundige zorg aan huis;HP82: Zorg als nevenactiviteit;2016;0
3324;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2005;0
3325;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2006;0
3326;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2007;0
3327;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2008;0
3328;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2009;0
3329;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2010;0
3330;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2011;0
3331;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2012;0
3332;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2013;0
3333;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2014;0
3334;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2015;0
3335;HC14: Geneeskundige zorg aan huis;HP9: Buitenland;2016;0
3336;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2005;0
3337;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2006;0
3338;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2007;0
3339;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2008;0
3340;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2009;0
3341;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2010;0
3342;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2011;0
3343;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2012;0
3344;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2013;0
3345;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2014;0
3346;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2015;0
3347;HC14: Geneeskundige zorg aan huis;Welzijn, kinderopvang;2016;0
3348;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2005;2075
3349;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2006;2260
3350;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2007;2393
3351;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2008;2621
3352;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2009;2738
3353;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2010;2874
3354;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2011;3065
3355;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2012;2932
3356;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2013;2997
3357;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2014;2959
3358;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2015;3061
3359;HC2: Revalidatiezorg;Totaal aanbieders zorg en welzijn;2016;3256
3360;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2005;2075
3361;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2006;2260
3362;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2007;2393
3363;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2008;2621
3364;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2009;2738
3365;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2010;2874
3366;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2011;3065
3367;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2012;2932
3368;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2013;2997
3369;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2014;2959
3370;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2015;3061
3371;HC2: Revalidatiezorg;Totaal aanbieders gezondheidszorg;2016;3256
3372;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2005;353
3373;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2006;358
3374;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2007;350
3375;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2008;434
3376;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2009;455
3377;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2010;521
3378;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2011;587
3379;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2012;605
3380;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2013;606
3381;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2014;586
3382;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2015;642
3383;HC2: Revalidatiezorg;HP1: Ziekenhuizen;2016;669
3384;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2005;0
3385;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2006;5
3386;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2007;7
3387;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2008;8
3388;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2009;10
3389;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2010;14
3390;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2011;38
3391;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2012;14
3392;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2013;26
3393;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2014;23
3394;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2015;13
3395;HC2: Revalidatiezorg;HP11:Algemene en academ. Ziekenhuizen;2016;13
3396;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2005;4
3397;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2006;0
3398;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2007;0
3399;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2008;0
3400;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2009;0
3401;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2010;1
3402;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2011;0
3403;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2012;0
3404;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2013;0
3405;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2014;0
3406;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2015;0
3407;HC2: Revalidatiezorg;HP12: Geestelijke gez., verslavingszorg;2016;0
3408;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2005;349
3409;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2006;352
3410;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2007;343
3411;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2008;426
3412;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2009;444
3413;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2010;507
3414;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2011;549
3415;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2012;591
3416;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2013;580
3417;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2014;562
3418;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2015;629
3419;HC2: Revalidatiezorg;HP13: Categorale ziekenhuizen;2016;656
3420;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2005;655
3421;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2006;692
3422;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2007;729
3423;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2008;786
3424;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2009;794
3425;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2010;825
3426;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2011;853
3427;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2012;728
3428;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2013;805
3429;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2014;750
3430;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2015;767
3431;HC2: Revalidatiezorg;HP2: Instellingen langdurige zorg;2016;792
3432;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2005;655
3433;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2006;692
3434;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2007;729
3435;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2008;786
3436;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2009;793
3437;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2010;824
3438;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2011;852
3439;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2012;726
3440;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2013;803
3441;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2014;748
3442;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2015;767
3443;HC2: Revalidatiezorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2016;791
3444;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2005;0
3445;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2006;0
3446;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2007;0
3447;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2008;0
3448;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2009;1
3449;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2010;1
3450;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2011;1
3451;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2012;2
3452;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2013;2
3453;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2014;2
3454;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2015;0
3455;HC2: Revalidatiezorg;HP29: Instellingen gehandicaptenzorg;2016;1
3456;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2005;1064
3457;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2006;1205
3458;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2007;1309
3459;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2008;1396
3460;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2009;1484
3461;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2010;1523
3462;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2011;1619
3463;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2012;1594
3464;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2013;1581
3465;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2014;1618
3466;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2015;1647
3467;HC2: Revalidatiezorg;HP3: Aanbieders ambulante zorg;2016;1789
3468;HC2: Revalidatiezorg;HP31: Medische praktijken;2005;0
3469;HC2: Revalidatiezorg;HP31: Medische praktijken;2006;0
3470;HC2: Revalidatiezorg;HP31: Medische praktijken;2007;0
3471;HC2: Revalidatiezorg;HP31: Medische praktijken;2008;0
3472;HC2: Revalidatiezorg;HP31: Medische praktijken;2009;0
3473;HC2: Revalidatiezorg;HP31: Medische praktijken;2010;0
3474;HC2: Revalidatiezorg;HP31: Medische praktijken;2011;0
3475;HC2: Revalidatiezorg;HP31: Medische praktijken;2012;0
3476;HC2: Revalidatiezorg;HP31: Medische praktijken;2013;0
3477;HC2: Revalidatiezorg;HP31: Medische praktijken;2014;0
3478;HC2: Revalidatiezorg;HP31: Medische praktijken;2015;0
3479;HC2: Revalidatiezorg;HP31: Medische praktijken;2016;0
3480;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2005;0
3481;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2006;0
3482;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2007;0
3483;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2008;0
3484;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2009;0
3485;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2010;0
3486;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2011;0
3487;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2012;0
3488;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2013;0
3489;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2014;0
3490;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2015;0
3491;HC2: Revalidatiezorg;HP32: Tandheelkundige praktijken;2016;0
3492;HC2: Revalidatiezorg;HP33: Overige praktijken gezondheidszorg;2005;1064
3493;HC2: Revalidatiezorg;HP33: Overige praktijken gezondheidszorg;2006;1205
3494;HC2: Revalidatiezorg;HP33: Overige praktijken gezondheidszorg;2007;1309
