ID;Geslacht;Leeftijd;Migratieachtergrond;TypeClient;TypeDelict;Perioden;ClientenVanSlachtofferhulpNederland_1;ClientenVanSHNPer100000Inwoners_2
1168;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2020;100.0;2.0
1169;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2021;80.0;2.0
1170;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2004;;
1171;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2005;;
1172;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2006;;
1173;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2007;;
1174;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2008;;
1175;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2009;430.0;13.0
1176;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2010;460.0;13.0
1177;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2011;390.0;11.0
1178;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2012;320.0;9.0
1179;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2013;450.0;13.0
1180;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2014;570.0;16.0
1181;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2015;380.0;10.0
1182;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2016;360.0;9.0
1183;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2017;360.0;9.0
1184;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2018;280.0;7.0
1185;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2019;520.0;12.0
1186;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2020;1290.0;30.0
1187;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Overige delicten;2021;1660.0;38.0
1188;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2004;;
1189;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2005;;
1190;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2006;;
1191;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2007;;
1192;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2008;;
1193;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2009;420.0;12.0
1194;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2010;280.0;8.0
1195;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2011;240.0;7.0
1196;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2012;300.0;8.0
1197;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2013;320.0;9.0
1198;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2014;390.0;11.0
1199;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2015;350.0;9.0
1200;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2016;290.0;8.0
1201;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2017;500.0;13.0
1202;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2018;580.0;14.0
1203;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2019;930.0;22.0
1204;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2020;510.0;12.0
1205;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Alle delicten;2021;580.0;13.0
1206;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2004;;
1207;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2005;;
1208;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2006;;
1209;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2007;;
1210;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2008;;
1211;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2009;60.0;2.0
1212;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2010;90.0;3.0
1213;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2011;70.0;2.0
1214;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2012;80.0;2.0
1215;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2013;90.0;2.0
1216;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2014;170.0;5.0
1217;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2015;130.0;4.0
1218;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2016;140.0;4.0
1219;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2017;210.0;5.0
1220;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2018;220.0;5.0
1221;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2019;230.0;5.0
1222;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2020;150.0;3.0
1223;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Geweldsdelicten;2021;220.0;5.0
1224;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2004;;
1225;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2005;;
1226;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2006;;
1227;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2007;;
1228;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2008;;
1229;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2009;0.0;0.0
1230;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2010;0.0;
1231;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2011;0.0;
1232;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2012;0.0;
1233;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2013;0.0;
1234;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2014;0.0;0.0
1235;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2015;0.0;
1236;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2016;0.0;
1237;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2017;0.0;
1238;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2018;10.0;
1239;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2019;30.0;1.0
1240;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2020;0.0;0.0
1241;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Zedendelicten;2021;10.0;
1242;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2004;;
1243;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2005;;
1244;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2006;;
1245;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2007;;
1246;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2008;;
1247;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2009;300.0;9.0
1248;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2010;130.0;4.0
1249;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2011;100.0;3.0
1250;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2012;130.0;4.0
1251;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2013;130.0;4.0
1252;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2014;140.0;4.0
1253;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2015;120.0;3.0
1254;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2016;110.0;3.0
1255;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2017;150.0;4.0
1256;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2018;190.0;5.0
1257;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2019;270.0;6.0
1258;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2020;180.0;4.0
1259;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Verkeersongevallen;2021;130.0;3.0
1260;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2004;;
1261;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2005;;
1262;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2006;;
1263;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2007;;
1264;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2008;;
1265;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2009;0.0;
1266;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2010;0.0;
1267;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2011;0.0;
1268;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2012;0.0;
1269;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2013;10.0;0.0
1270;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2014;10.0;
1271;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2015;0.0;
1272;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2016;0.0;
1273;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2017;10.0;
1274;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2018;40.0;1.0
1275;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2019;60.0;1.0
1276;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2020;0.0;
1277;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Vermogensdelicten;2021;0.0;
1278;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2004;;
1279;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2005;;
1280;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2006;;
1281;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2007;;
1282;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2008;;
1283;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2009;50.0;1.0
1284;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2010;60.0;2.0
1285;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2011;70.0;2.0
1286;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2012;80.0;2.0
1287;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2013;90.0;2.0
1288;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2014;80.0;2.0
1289;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2015;90.0;2.0
1290;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2016;40.0;1.0
1291;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2017;130.0;3.0
1292;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2018;120.0;3.0
1293;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2019;360.0;8.0
1294;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2020;180.0;4.0
1295;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Overige type cliënten;Overige delicten;2021;220.0;5.0
1296;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2004;;
1297;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2005;;
1298;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2006;;
1299;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2007;;
1300;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2008;;
1301;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2009;22190.0;1201.0
1302;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2010;23550.0;1247.0
1303;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2011;27260.0;1412.0
1304;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2012;31750.0;1620.0
1305;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2013;31560.0;1585.0
1306;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2014;33460.0;1651.0
1307;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2015;34130.0;1643.0
1308;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2016;36510.0;1695.0
1309;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2017;36890.0;1657.0
1310;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2018;36370.0;1585.0
1311;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2019;39010.0;1644.0
1312;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2020;37910.0;1560.0
1313;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Alle delicten;2021;37350.0;1491.0
1314;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2004;;
1315;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2005;;
1316;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2006;;
1317;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2007;;
1318;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2008;;
1319;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2009;12730.0;689.0
1320;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2010;12910.0;684.0
1321;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2011;15010.0;777.0
1322;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2012;14950.0;763.0
1323;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2013;13840.0;695.0
1324;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: niet-westers;Alle cliënttypen;Geweldsdelicten;2014;14390.0;710.0
