ID;Geslacht;Migratieachtergrond;OnderwijspositieInBasisjaar;SectorInBasisjaar;PositieInVolgendStudiejaar;SectorInVolgendStudiejaar;Perioden;StudentenMbo_1
843;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector landbouw;2019/'20 naar 2020/'21;1326.0
844;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector landbouw;2020/'21 naar 2021/'22;1257.0
845;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2008/'09 naar 2009/'10;16053.0
846;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2009/'10 naar 2010/'11;16401.0
847;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2010/'11 naar 2011/'12;16745.0
848;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2011/'12 naar 2012/'13;16640.0
849;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2012/'13 naar 2013/'14;16543.0
850;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2013/'14 naar 2014/'15;16668.0
851;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2014/'15 naar 2015/'16;15961.0
852;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2015/'16 naar 2016/'17;14405.0
853;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2016/'17 naar 2017/'18;13337.0
854;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2017/'18 naar 2018/'19;12938.0
855;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2018/'19 naar 2019/'20;12199.0
856;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2019/'20 naar 2020/'21;12170.0
857;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector economie;2020/'21 naar 2021/'22;11846.0
858;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2008/'09 naar 2009/'10;6737.0
859;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2009/'10 naar 2010/'11;7293.0
860;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2010/'11 naar 2011/'12;7004.0
861;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2011/'12 naar 2012/'13;7305.0
862;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2012/'13 naar 2013/'14;8320.0
863;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2013/'14 naar 2014/'15;8628.0
864;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2014/'15 naar 2015/'16;7685.0
865;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2015/'16 naar 2016/'17;6889.0
866;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2016/'17 naar 2017/'18;5854.0
867;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2017/'18 naar 2018/'19;5509.0
868;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2018/'19 naar 2019/'20;5442.0
869;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2019/'20 naar 2020/'21;5772.0
870;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector techniek;2020/'21 naar 2021/'22;5851.0
871;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2008/'09 naar 2009/'10;11013.0
872;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2009/'10 naar 2010/'11;11327.0
873;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2010/'11 naar 2011/'12;11208.0
874;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2011/'12 naar 2012/'13;11138.0
875;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2012/'13 naar 2013/'14;11348.0
876;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2013/'14 naar 2014/'15;11291.0
877;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2014/'15 naar 2015/'16;10074.0
878;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2015/'16 naar 2016/'17;9875.0
879;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2016/'17 naar 2017/'18;10890.0
880;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2017/'18 naar 2018/'19;11214.0
881;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2018/'19 naar 2019/'20;11388.0
882;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2019/'20 naar 2020/'21;12242.0
883;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Sector zorg en welzijn;2020/'21 naar 2021/'22;12874.0
884;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2008/'09 naar 2009/'10;595.0
885;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2009/'10 naar 2010/'11;497.0
886;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2010/'11 naar 2011/'12;351.0
887;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2011/'12 naar 2012/'13;118.0
888;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2012/'13 naar 2013/'14;118.0
889;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2013/'14 naar 2014/'15;167.0
890;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2014/'15 naar 2015/'16;179.0
891;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2015/'16 naar 2016/'17;72.0
892;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2016/'17 naar 2017/'18;102.0
893;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2017/'18 naar 2018/'19;379.0
894;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2018/'19 naar 2019/'20;964.0
895;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2019/'20 naar 2020/'21;1526.0
896;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Combinatie van sectoren;2020/'21 naar 2021/'22;1573.0
897;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2008/'09 naar 2009/'10;
898;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2009/'10 naar 2010/'11;
899;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2010/'11 naar 2011/'12;
900;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2011/'12 naar 2012/'13;
901;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2012/'13 naar 2013/'14;
902;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2013/'14 naar 2014/'15;
903;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2014/'15 naar 2015/'16;
904;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2015/'16 naar 2016/'17;
905;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2016/'17 naar 2017/'18;
906;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2017/'18 naar 2018/'19;
907;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2018/'19 naar 2019/'20;
908;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2019/'20 naar 2020/'21;
909;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 2;Niet van toepassing;2020/'21 naar 2021/'22;
910;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2008/'09 naar 2009/'10;57929.0
911;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2009/'10 naar 2010/'11;59697.0
912;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2010/'11 naar 2011/'12;61066.0
913;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2011/'12 naar 2012/'13;60755.0
914;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2012/'13 naar 2013/'14;61441.0
915;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2013/'14 naar 2014/'15;62178.0
916;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2014/'15 naar 2015/'16;62857.0
917;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2015/'16 naar 2016/'17;61539.0
918;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2016/'17 naar 2017/'18;57999.0
919;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2017/'18 naar 2018/'19;52755.0
920;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2018/'19 naar 2019/'20;47926.0
921;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2019/'20 naar 2020/'21;46176.0
922;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Totaal;2020/'21 naar 2021/'22;44618.0
923;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2008/'09 naar 2009/'10;3098.0
924;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2009/'10 naar 2010/'11;3379.0
925;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2010/'11 naar 2011/'12;3551.0
926;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2011/'12 naar 2012/'13;3568.0
927;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2012/'13 naar 2013/'14;3643.0
928;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2013/'14 naar 2014/'15;3870.0
929;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2014/'15 naar 2015/'16;3876.0
930;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2015/'16 naar 2016/'17;3863.0
931;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2016/'17 naar 2017/'18;3883.0
932;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2017/'18 naar 2018/'19;3578.0
933;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2018/'19 naar 2019/'20;3239.0
934;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2019/'20 naar 2020/'21;3075.0
935;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector landbouw;2020/'21 naar 2021/'22;2855.0
936;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2008/'09 naar 2009/'10;22166.0
937;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2009/'10 naar 2010/'11;22438.0
938;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2010/'11 naar 2011/'12;22632.0
939;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2011/'12 naar 2012/'13;22237.0
940;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2012/'13 naar 2013/'14;22455.0
941;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2013/'14 naar 2014/'15;22048.0
942;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2014/'15 naar 2015/'16;21190.0
943;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2015/'16 naar 2016/'17;20730.0
944;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2016/'17 naar 2017/'18;19558.0
945;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2017/'18 naar 2018/'19;18658.0
946;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2018/'19 naar 2019/'20;17030.0
947;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2019/'20 naar 2020/'21;16279.0
948;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector economie;2020/'21 naar 2021/'22;15416.0
949;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2008/'09 naar 2009/'10;4424.0
950;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2009/'10 naar 2010/'11;4841.0
951;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2010/'11 naar 2011/'12;5121.0
952;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2011/'12 naar 2012/'13;5473.0
953;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2012/'13 naar 2013/'14;6368.0
954;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2013/'14 naar 2014/'15;7351.0
955;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2014/'15 naar 2015/'16;8101.0
956;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2015/'16 naar 2016/'17;8582.0
957;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2016/'17 naar 2017/'18;8769.0
958;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2017/'18 naar 2018/'19;8194.0
959;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2018/'19 naar 2019/'20;7614.0
960;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2019/'20 naar 2020/'21;7612.0
961;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector techniek;2020/'21 naar 2021/'22;7672.0
962;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2008/'09 naar 2009/'10;28197.0
963;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2009/'10 naar 2010/'11;29031.0
964;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2010/'11 naar 2011/'12;29744.0
965;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2011/'12 naar 2012/'13;29469.0
966;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2012/'13 naar 2013/'14;28921.0
967;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2013/'14 naar 2014/'15;28896.0
968;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2014/'15 naar 2015/'16;29689.0
969;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2015/'16 naar 2016/'17;28364.0
970;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2016/'17 naar 2017/'18;25789.0
971;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2017/'18 naar 2018/'19;22325.0
972;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2018/'19 naar 2019/'20;20016.0
973;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2019/'20 naar 2020/'21;19076.0
974;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Sector zorg en welzijn;2020/'21 naar 2021/'22;18468.0
975;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Combinatie van sectoren;2008/'09 naar 2009/'10;44.0
976;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Totaal;Bol niveau 3;Combinatie van sectoren;2009/'10 naar 2010/'11;8.0
