ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
2503;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;3.0
2504;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;5.0
2505;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;7.0
2506;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;7.0
2507;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;6.0
2508;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;3.0
2509;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;4.0
2510;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;4.0
2511;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;4.0
2512;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;2.0
2513;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;3.0
2514;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;2.0
2515;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;2.0
2516;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;9.0
2517;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;8.0
2518;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;6.0
2519;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;6.0
2520;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;4.0
2521;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;4.0
2522;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;3.0
2523;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;3.0
2524;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;5.0
2525;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;3.0
2526;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;3.0
2527;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;3.0
2528;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;0.0
2529;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;0.0
2530;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;0.0
2531;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;0.0
2532;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;7.0
2533;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;6.0
2534;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;6.0
2535;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;5.0
2536;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;7.0
2537;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;7.0
2538;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;5.0
2539;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;5.0
2540;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2021;4.0
2541;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2022;5.0
2542;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2023;4.0
2543;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2024;4.0
2544;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;0.0
2545;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;0.0
2546;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;0.0
2547;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;0.0
2548;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2021;8.0
2549;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2022;9.0
2550;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2023;7.0
2551;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2024;8.0
2552;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2021;1.0
2553;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2022;1.0
2554;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2023;1.0
2555;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2024;2.0
2556;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2021;1.0
2557;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2022;4.0
2558;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2023;3.0
2559;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2024;3.0
2560;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2021;1.0
2561;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2022;2.0
2562;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2023;2.0
2563;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2024;2.0
2564;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2021;1.0
2565;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2022;2.0
2566;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2023;1.0
2567;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2024;1.0
2568;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2021;5.0
2569;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2022;5.0
2570;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2023;3.0
2571;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2024;4.0
2572;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2021;1.0
2573;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2022;3.0
2574;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2023;1.0
2575;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2024;2.0
2576;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2021;4.0
2577;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2022;2.0
2578;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2023;2.0
2579;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2024;2.0
2580;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2021;0.0
2581;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2022;0.0
2582;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2023;0.0
2583;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2024;0.0
2584;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;4.0
2585;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;3.0
2586;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;4.0
2587;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;3.0
2588;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2021;3.0
2589;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2022;3.0
2590;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2023;2.0
2591;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2024;3.0
2592;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;3 Hbo, wo;2021;1.0
2593;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;3 Hbo, wo;2022;3.0
2594;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;3 Hbo, wo;2023;2.0
2595;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;3 Hbo, wo;2024;2.0
2596;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Onderwijsniveau: onbekend;2021;0.0
2597;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Onderwijsniveau: onbekend;2022;0.0
2598;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Onderwijsniveau: onbekend;2023;0.0
2599;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Mannen;Onderwijsniveau: onbekend;2024;0.0
2600;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Totaal personen;2021;11.0
2601;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Totaal personen;2022;9.0
2602;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Totaal personen;2023;8.0
2603;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Totaal personen;2024;7.0
2604;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;4.0
2605;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;2.0
2606;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;1.0
2607;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;2.0
2608;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;3.0
2609;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;4.0
2610;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;4.0
2611;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;3.0
2612;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;2.0
2613;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;3.0
2614;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;3.0
2615;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;2.0
2616;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;1.0
2617;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;1.0
2618;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;1.0
2619;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;1.0
2620;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;4.0
2621;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;3.0
2622;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;3.0
2623;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;2.0
2624;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;2.0
2625;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;1.0
2626;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;1.0
2627;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;1.0
2628;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;1.0
2629;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;1.0
2630;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;1.0
2631;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;1.0
2632;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;0.0
2633;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;0.0
2634;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;0.0
2635;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;0.0
2636;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;4.0
2637;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;3.0
2638;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;2.0
2639;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;3.0
2640;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;2 Havo, vwo, mbo2-4;2021;4.0
2641;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;2 Havo, vwo, mbo2-4;2022;4.0
2642;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;2 Havo, vwo, mbo2-4;2023;4.0
2643;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;2 Havo, vwo, mbo2-4;2024;2.0
2644;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;3 Hbo, wo;2021;3.0
2645;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;3 Hbo, wo;2022;2.0
2646;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;3 Hbo, wo;2023;2.0
2647;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;3 Hbo, wo;2024;2.0
2648;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Onderwijsniveau: onbekend;2021;0.0
2649;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Onderwijsniveau: onbekend;2022;0.0
2650;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Onderwijsniveau: onbekend;2023;0.0
2651;Werkloze beroepsbevolking;Ervaren gezondheid: (zeer) slecht;Vrouwen;Onderwijsniveau: onbekend;2024;0.0
2652;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Totaal personen;2021;5.0
2653;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Totaal personen;2022;4.0
2654;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Totaal personen;2023;5.0
2655;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Totaal personen;2024;5.0
2656;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;1.0
2657;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;1.0
2658;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;1.0
2659;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;2.0
2660;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;2.0
2661;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;1.0
2662;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;2.0
2663;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;1.0
2664;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;1.0
2665;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;0.0
2666;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;1.0
2667;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;1.0
2668;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;1.0
2669;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;1.0
2670;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;1.0
2671;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;0.0
2672;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;2.0
2673;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;2.0
2674;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;2.0
2675;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;1.0
2676;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;1.0
2677;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;1.0
2678;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;1.0
2679;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;1.0
2680;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;1.0
2681;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;2.0
2682;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;1.0
2683;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;1.0
2684;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;0.0
2685;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;0.0
2686;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;0.0
2687;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;0.0
2688;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;2.0
2689;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;1.0
2690;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;2.0
2691;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;2.0
2692;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;1.0
2693;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;3.0
2694;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;2.0
2695;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;2.0
2696;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2021;1.0
2697;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2022;1.0
2698;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2023;1.0
2699;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2024;1.0
2700;Werkloze beroepsbevolking;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;0.0
