ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1418;Groenlo;Totaal niet-actief;2.4;13.6
1419;Groenlo;Werkloosheids- en bijstandsuitk. ontv.;;
1420;Groenlo;Pensioenontvanger;1.6;14.5
1421;Groesbeek;Totaal sociaal-economische categorie;13.1;16.5
1422;Groesbeek;Totaal actief;7.7;18.8
1423;Groesbeek;Werknemer;6.8;18.7
1424;Groesbeek;Zelfstandige;0.9;19.8
1425;Groesbeek;Totaal niet-actief;5.4;13.3
1426;Groesbeek;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.3
1427;Groesbeek;Pensioenontvanger;3.4;14.8
1428;Harderwijk;Totaal sociaal-economische categorie;26.6;17.4
1429;Harderwijk;Totaal actief;17.5;19.3
1430;Harderwijk;Werknemer;15.9;19.1
1431;Harderwijk;Zelfstandige;1.6;21.9
1432;Harderwijk;Totaal niet-actief;9.1;13.8
1433;Harderwijk;Werkloosheids- en bijstandsuitk. ontv.;0.7;11.0
1434;Harderwijk;Pensioenontvanger;5.6;15.8
1435;Hattem;Totaal sociaal-economische categorie;7.6;18.4
1436;Hattem;Totaal actief;4.8;20.1
1437;Hattem;Werknemer;4.3;19.8
1438;Hattem;Zelfstandige;0.5;23.0
1439;Hattem;Totaal niet-actief;2.8;15.4
1440;Hattem;Werkloosheids- en bijstandsuitk. ontv.;;
1441;Hattem;Pensioenontvanger;2.0;16.9
1442;Heerde;Totaal sociaal-economische categorie;12.0;17.4
1443;Heerde;Totaal actief;7.7;19.3
1444;Heerde;Werknemer;6.8;19.1
1445;Heerde;Zelfstandige;0.8;21.3
1446;Heerde;Totaal niet-actief;4.3;14.0
1447;Heerde;Werkloosheids- en bijstandsuitk. ontv.;;
1448;Heerde;Pensioenontvanger;3.1;15.2
1449;Hengelo (Gld.);Totaal sociaal-economische categorie;5.8;16.5
1450;Hengelo (Gld.);Totaal actief;3.9;18.3
1451;Hengelo (Gld.);Werknemer;3.2;18.2
1452;Hengelo (Gld.);Zelfstandige;0.7;19.3
1453;Hengelo (Gld.);Totaal niet-actief;1.9;12.6
1454;Hengelo (Gld.);Werkloosheids- en bijstandsuitk. ontv.;;
1455;Hengelo (Gld.);Pensioenontvanger;1.4;13.1
1456;Heumen;Totaal sociaal-economische categorie;10.8;19.0
1457;Heumen;Totaal actief;7.3;21.0
1458;Heumen;Werknemer;6.5;20.9
1459;Heumen;Zelfstandige;0.8;21.6
1460;Heumen;Totaal niet-actief;3.5;14.8
1461;Heumen;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.0
1462;Heumen;Pensioenontvanger;2.3;16.4
1463;Hummelo en Keppel;Totaal sociaal-economische categorie;3.1;18.5
1464;Hummelo en Keppel;Totaal actief;1.9;20.1
1465;Hummelo en Keppel;Werknemer;1.6;20.9
1466;Hummelo en Keppel;Zelfstandige;0.4;16.9
1467;Hummelo en Keppel;Totaal niet-actief;1.2;15.9
1468;Hummelo en Keppel;Werkloosheids- en bijstandsuitk. ontv.;;
1469;Hummelo en Keppel;Pensioenontvanger;0.9;17.4
1470;Kesteren;Totaal sociaal-economische categorie;13.2;17.6
1471;Kesteren;Totaal actief;9.4;19.4
1472;Kesteren;Werknemer;7.8;19.2
1473;Kesteren;Zelfstandige;1.6;20.5
1474;Kesteren;Totaal niet-actief;3.8;13.1
1475;Kesteren;Werkloosheids- en bijstandsuitk. ontv.;;
1476;Kesteren;Pensioenontvanger;2.7;14.0
1477;Lichtenvoorde;Totaal sociaal-economische categorie;12.6;16.4
1478;Lichtenvoorde;Totaal actief;8.7;18.1
1479;Lichtenvoorde;Werknemer;7.5;18.0
1480;Lichtenvoorde;Zelfstandige;1.2;19.0
1481;Lichtenvoorde;Totaal niet-actief;3.9;12.4
1482;Lichtenvoorde;Werkloosheids- en bijstandsuitk. ontv.;;
1483;Lichtenvoorde;Pensioenontvanger;2.6;13.4
1484;Lochem;Totaal sociaal-economische categorie;13.4;17.7
1485;Lochem;Totaal actief;8.3;19.6
1486;Lochem;Werknemer;6.7;19.9
1487;Lochem;Zelfstandige;1.6;18.2
1488;Lochem;Totaal niet-actief;5.1;14.7
1489;Lochem;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.4
1490;Lochem;Pensioenontvanger;3.7;15.8
1491;Maasdriel;Totaal sociaal-economische categorie;15.5;17.6
1492;Maasdriel;Totaal actief;10.9;19.6
1493;Maasdriel;Werknemer;8.8;19.3
1494;Maasdriel;Zelfstandige;2.0;20.5
1495;Maasdriel;Totaal niet-actief;4.7;12.9
1496;Maasdriel;Werkloosheids- en bijstandsuitk. ontv.;;
1497;Maasdriel;Pensioenontvanger;3.1;13.8
1498;Millingen aan de Rijn;Totaal sociaal-economische categorie;3.9;16.5
1499;Millingen aan de Rijn;Totaal actief;2.8;18.3
1500;Millingen aan de Rijn;Werknemer;2.5;18.0
1501;Millingen aan de Rijn;Zelfstandige;0.3;21.1
1502;Millingen aan de Rijn;Totaal niet-actief;1.2;12.3
1503;Millingen aan de Rijn;Werkloosheids- en bijstandsuitk. ontv.;;
1504;Millingen aan de Rijn;Pensioenontvanger;0.8;13.2
1505;Neede;Totaal sociaal-economische categorie;7.6;16.1
1506;Neede;Totaal actief;4.9;17.6
1507;Neede;Werknemer;4.1;17.8
1508;Neede;Zelfstandige;0.7;16.6
1509;Neede;Totaal niet-actief;2.7;13.2
1510;Neede;Werkloosheids- en bijstandsuitk. ontv.;;
1511;Neede;Pensioenontvanger;1.9;14.3
1512;Nijkerk;Totaal sociaal-economische categorie;24.7;18.1
1513;Nijkerk;Totaal actief;17.2;19.9
1514;Nijkerk;Werknemer;14.9;19.5
1515;Nijkerk;Zelfstandige;2.2;22.5
1516;Nijkerk;Totaal niet-actief;7.5;13.9
1517;Nijkerk;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.4
1518;Nijkerk;Pensioenontvanger;4.9;15.7
1519;Nijmegen;Totaal sociaal-economische categorie;106.4;16.7
1520;Nijmegen;Totaal actief;62.9;19.4
1521;Nijmegen;Werknemer;56.5;19.2
1522;Nijmegen;Zelfstandige;6.2;21.0
1523;Nijmegen;Totaal niet-actief;43.5;12.8
1524;Nijmegen;Werkloosheids- en bijstandsuitk. ontv.;7.1;10.5
1525;Nijmegen;Pensioenontvanger;21.9;15.5
1526;Oldebroek;Totaal sociaal-economische categorie;14.2;16.9
1527;Oldebroek;Totaal actief;9.8;18.6
1528;Oldebroek;Werknemer;8.4;18.3
1529;Oldebroek;Zelfstandige;1.4;20.4
1530;Oldebroek;Totaal niet-actief;4.4;13.2
1531;Oldebroek;Werkloosheids- en bijstandsuitk. ontv.;;
1532;Oldebroek;Pensioenontvanger;3.1;14.5
1533;Putten;Totaal sociaal-economische categorie;14.8;18.1
1534;Putten;Totaal actief;9.9;19.9
1535;Putten;Werknemer;8.1;19.6
1536;Putten;Zelfstandige;1.8;21.7
1537;Putten;Totaal niet-actief;4.9;14.5
1538;Putten;Werkloosheids- en bijstandsuitk. ontv.;;
1539;Putten;Pensioenontvanger;3.4;15.7
1540;Renkum;Totaal sociaal-economische categorie;22.1;19.6
1541;Renkum;Totaal actief;12.4;21.6
1542;Renkum;Werknemer;10.7;21.5
1543;Renkum;Zelfstandige;1.6;22.7
1544;Renkum;Totaal niet-actief;9.8;17.0
1545;Renkum;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.0
1546;Renkum;Pensioenontvanger;7.5;18.5
1547;Rheden;Totaal sociaal-economische categorie;31.8;17.8
1548;Rheden;Totaal actief;17.5;20.1
1549;Rheden;Werknemer;15.6;19.9
1550;Rheden;Zelfstandige;1.8;21.3
1551;Rheden;Totaal niet-actief;14.3;15.1
1552;Rheden;Werkloosheids- en bijstandsuitk. ontv.;1.0;11.3
1553;Rheden;Pensioenontvanger;9.9;16.9
1554;Rozendaal;Totaal sociaal-economische categorie;1.0;24.8
1555;Rozendaal;Totaal actief;0.6;27.6
1556;Rozendaal;Werknemer;0.5;26.9
1557;Rozendaal;Zelfstandige;;
1558;Rozendaal;Totaal niet-actief;0.5;21.7
1559;Rozendaal;Werkloosheids- en bijstandsuitk. ontv.;;
1560;Rozendaal;Pensioenontvanger;0.4;23.8
1561;Ruurlo;Totaal sociaal-economische categorie;5.8;16.6
1562;Ruurlo;Totaal actief;3.9;17.8
1563;Ruurlo;Werknemer;3.1;18.1
1564;Ruurlo;Zelfstandige;0.8;16.7
1565;Ruurlo;Totaal niet-actief;1.9;14.2
1566;Ruurlo;Werkloosheids- en bijstandsuitk. ontv.;;
1567;Ruurlo;Pensioenontvanger;1.5;15.1
1568;Scherpenzeel;Totaal sociaal-economische categorie;5.8;17.9
1569;Scherpenzeel;Totaal actief;4.1;19.4
1570;Scherpenzeel;Werknemer;3.6;19.3
1571;Scherpenzeel;Zelfstandige;0.5;20.2
1572;Scherpenzeel;Totaal niet-actief;1.7;14.3
1573;Scherpenzeel;Werkloosheids- en bijstandsuitk. ontv.;;
1574;Scherpenzeel;Pensioenontvanger;1.2;15.8
1575;Steenderen;Totaal sociaal-economische categorie;3.4;15.9
1576;Steenderen;Totaal actief;2.4;17.3
1577;Steenderen;Werknemer;1.8;19.0
1578;Steenderen;Zelfstandige;0.5;11.2
1579;Steenderen;Totaal niet-actief;1.0;12.5
1580;Steenderen;Werkloosheids- en bijstandsuitk. ontv.;;
1581;Steenderen;Pensioenontvanger;0.7;13.2
1582;Tiel;Totaal sociaal-economische categorie;26.3;17.2
1583;Tiel;Totaal actief;17.7;19.2
1584;Tiel;Werknemer;16.0;19.0
1585;Tiel;Zelfstandige;1.7;21.5
1586;Tiel;Totaal niet-actief;8.6;12.9
1587;Tiel;Werkloosheids- en bijstandsuitk. ontv.;1.0;10.6
1588;Tiel;Pensioenontvanger;5.1;14.5
1589;Ubbergen;Totaal sociaal-economische categorie;6.4;17.9
1590;Ubbergen;Totaal actief;4.0;19.9
1591;Ubbergen;Werknemer;3.5;19.4
1592;Ubbergen;Zelfstandige;0.5;23.6
1593;Ubbergen;Totaal niet-actief;2.4;14.6
1594;Ubbergen;Werkloosheids- en bijstandsuitk. ontv.;;
1595;Ubbergen;Pensioenontvanger;1.7;16.3
1596;Voorst;Totaal sociaal-economische categorie;16.0;16.7
1597;Voorst;Totaal actief;10.1;18.7
1598;Voorst;Werknemer;8.6;19.0
1599;Voorst;Zelfstandige;1.5;17.2
1600;Voorst;Totaal niet-actief;5.9;13.4
1601;Voorst;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.4
1602;Voorst;Pensioenontvanger;4.0;14.8
1603;Vorden;Totaal sociaal-economische categorie;5.8;16.8
1604;Vorden;Totaal actief;3.4;18.1
1605;Vorden;Werknemer;2.7;19.1
1606;Vorden;Zelfstandige;0.7;13.9
1607;Vorden;Totaal niet-actief;2.4;14.9
1608;Vorden;Werkloosheids- en bijstandsuitk. ontv.;;
1609;Vorden;Pensioenontvanger;1.8;15.8
1610;Wageningen;Totaal sociaal-economische categorie;22.1;17.7
1611;Wageningen;Totaal actief;12.9;20.4
1612;Wageningen;Werknemer;11.7;20.3
1613;Wageningen;Zelfstandige;1.2;21.4
1614;Wageningen;Totaal niet-actief;9.2;13.8
1615;Wageningen;Werkloosheids- en bijstandsuitk. ontv.;0.7;11.9
1616;Wageningen;Pensioenontvanger;5.0;17.7
1617;Warnsveld;Totaal sociaal-economische categorie;6.0;18.0
1618;Warnsveld;Totaal actief;3.9;19.8
1619;Warnsveld;Werknemer;3.5;19.2
1620;Warnsveld;Zelfstandige;0.4;25.3
1621;Warnsveld;Totaal niet-actief;2.2;14.9
1622;Warnsveld;Werkloosheids- en bijstandsuitk. ontv.;;
1623;Warnsveld;Pensioenontvanger;1.4;17.6
1624;Wehl;Totaal sociaal-economische categorie;4.4;15.6
1625;Wehl;Totaal actief;2.8;17.5
1626;Wehl;Werknemer;2.3;18.2
1627;Wehl;Zelfstandige;0.5;14.1
1628;Wehl;Totaal niet-actief;1.6;12.3
1629;Wehl;Werkloosheids- en bijstandsuitk. ontv.;;
1630;Wehl;Pensioenontvanger;1.0;13.4
1631;Westervoort;Totaal sociaal-economische categorie;10.5;16.8
1632;Westervoort;Totaal actief;7.5;18.5
1633;Westervoort;Werknemer;6.9;18.5
1634;Westervoort;Zelfstandige;0.5;19.5
1635;Westervoort;Totaal niet-actief;3.1;12.6
1636;Westervoort;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.5
1637;Westervoort;Pensioenontvanger;1.7;14.5
1638;Winterswijk;Totaal sociaal-economische categorie;19.4;15.8
1639;Winterswijk;Totaal actief;12.1;17.5
1640;Winterswijk;Werknemer;10.3;17.5
1641;Winterswijk;Zelfstandige;1.7;17.7
1642;Winterswijk;Totaal niet-actief;7.4;13.0
1643;Winterswijk;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.2
1644;Winterswijk;Pensioenontvanger;5.2;14.0
1645;Wisch;Totaal sociaal-economische categorie;13.2;16.3
1646;Wisch;Totaal actief;8.2;18.2
1647;Wisch;Werknemer;6.9;18.4
1648;Wisch;Zelfstandige;1.2;17.2
1649;Wisch;Totaal niet-actief;5.0;13.1
1650;Wisch;Werkloosheids- en bijstandsuitk. ontv.;0.3;10.5
1651;Wisch;Pensioenontvanger;3.6;13.9
1652;Wijchen;Totaal sociaal-economische categorie;26.1;17.4
1653;Wijchen;Totaal actief;18.3;19.2
1654;Wijchen;Werknemer;16.6;19.3
1655;Wijchen;Zelfstandige;1.7;18.5
1656;Wijchen;Totaal niet-actief;7.8;13.1
1657;Wijchen;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.2
1658;Wijchen;Pensioenontvanger;4.9;14.6
1659;Zaltbommel;Totaal sociaal-economische categorie;16.5;17.6
1660;Zaltbommel;Totaal actief;11.6;19.5
1661;Zaltbommel;Werknemer;9.7;19.6
1662;Zaltbommel;Zelfstandige;1.9;18.7
1663;Zaltbommel;Totaal niet-actief;4.9;13.3
1664;Zaltbommel;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.9
1665;Zaltbommel;Pensioenontvanger;3.3;14.4
1666;Zelhem;Totaal sociaal-economische categorie;7.5;16.2
1667;Zelhem;Totaal actief;4.8;17.9
1668;Zelhem;Werknemer;4.0;17.9
1669;Zelhem;Zelfstandige;0.8;18.1
1670;Zelhem;Totaal niet-actief;2.7;13.1
1671;Zelhem;Werkloosheids- en bijstandsuitk. ontv.;;
1672;Zelhem;Pensioenontvanger;1.9;13.9
1673;Zevenaar;Totaal sociaal-economische categorie;17.9;17.0
1674;Zevenaar;Totaal actief;11.3;18.8
1675;Zevenaar;Werknemer;10.2;18.9
1676;Zevenaar;Zelfstandige;1.0;17.7
1677;Zevenaar;Totaal niet-actief;6.6;14.0
1678;Zevenaar;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.4
1679;Zevenaar;Pensioenontvanger;4.3;16.1
1680;Zutphen;Totaal sociaal-economische categorie;25.0;16.6
1681;Zutphen;Totaal actief;15.9;18.3
1682;Zutphen;Werknemer;14.5;18.1
1683;Zutphen;Zelfstandige;1.4;19.8
1684;Zutphen;Totaal niet-actief;9.1;13.6
1685;Zutphen;Werkloosheids- en bijstandsuitk. ontv.;1.1;11.5
1686;Zutphen;Pensioenontvanger;5.3;15.5
1687;Nunspeet;Totaal sociaal-economische categorie;16.4;17.3
1688;Nunspeet;Totaal actief;10.6;19.1
1689;Nunspeet;Werknemer;9.0;18.8
1690;Nunspeet;Zelfstandige;1.5;20.8
1691;Nunspeet;Totaal niet-actief;5.8;14.1
1692;Nunspeet;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.6
1693;Nunspeet;Pensioenontvanger;4.1;15.4
1694;Dronten;Totaal sociaal-economische categorie;22.7;17.5
1695;Dronten;Totaal actief;15.5;19.2
1696;Dronten;Werknemer;13.1;19.3
1697;Dronten;Zelfstandige;2.4;19.0
1698;Dronten;Totaal niet-actief;7.2;13.8
1699;Dronten;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.7
1700;Dronten;Pensioenontvanger;4.4;15.5
1701;Neerijnen;Totaal sociaal-economische categorie;7.3;18.1
1702;Neerijnen;Totaal actief;5.3;19.9
1703;Neerijnen;Werknemer;4.2;19.7
1704;Neerijnen;Zelfstandige;1.1;20.8
1705;Neerijnen;Totaal niet-actief;2.1;13.4
1706;Neerijnen;Werkloosheids- en bijstandsuitk. ontv.;;
1707;Neerijnen;Pensioenontvanger;1.5;14.4
1708;Abcoude;Totaal sociaal-economische categorie;5.5;24.6
1709;Abcoude;Totaal actief;3.8;27.1
1710;Abcoude;Werknemer;3.1;26.8
1711;Abcoude;Zelfstandige;0.8;28.2
1712;Abcoude;Totaal niet-actief;1.7;19.1
1713;Abcoude;Werkloosheids- en bijstandsuitk. ontv.;;
1714;Abcoude;Pensioenontvanger;1.3;21.8
1715;Amerongen;Totaal sociaal-economische categorie;4.7;19.3
1716;Amerongen;Totaal actief;3.0;20.8
1717;Amerongen;Werknemer;2.4;20.8
1718;Amerongen;Zelfstandige;0.6;20.4
1719;Amerongen;Totaal niet-actief;1.7;16.6
1720;Amerongen;Werkloosheids- en bijstandsuitk. ontv.;;
1721;Amerongen;Pensioenontvanger;1.3;18.7
1722;Amersfoort;Totaal sociaal-economische categorie;87.8;19.0
1723;Amersfoort;Totaal actief;59.3;21.2
1724;Amersfoort;Werknemer;54.0;21.1
1725;Amersfoort;Zelfstandige;5.2;22.8
1726;Amersfoort;Totaal niet-actief;28.5;14.3
1727;Amersfoort;Werkloosheids- en bijstandsuitk. ontv.;3.1;11.2
1728;Amersfoort;Pensioenontvanger;16.9;16.6
1729;Baarn;Totaal sociaal-economische categorie;17.0;20.0
1730;Baarn;Totaal actief;9.9;22.5
1731;Baarn;Werknemer;8.6;22.0
1732;Baarn;Zelfstandige;1.3;25.3
1733;Baarn;Totaal niet-actief;7.1;16.5
1734;Baarn;Werkloosheids- en bijstandsuitk. ontv.;0.4;10.9
1735;Baarn;Pensioenontvanger;4.6;19.5
1736;De Bilt;Totaal sociaal-economische categorie;28.8;22.0
1737;De Bilt;Totaal actief;17.4;24.3
1738;De Bilt;Werknemer;14.8;24.0
1739;De Bilt;Zelfstandige;2.5;25.8
1740;De Bilt;Totaal niet-actief;11.4;18.5
1741;De Bilt;Werkloosheids- en bijstandsuitk. ontv.;0.5;13.4
1742;De Bilt;Pensioenontvanger;8.5;20.6
1743;Breukelen;Totaal sociaal-economische categorie;9.3;20.1
1744;Breukelen;Totaal actief;6.4;22.6
1745;Breukelen;Werknemer;5.4;22.3
1746;Breukelen;Zelfstandige;1.0;24.7
1747;Breukelen;Totaal niet-actief;2.9;14.7
1748;Breukelen;Werkloosheids- en bijstandsuitk. ontv.;;
1749;Breukelen;Pensioenontvanger;2.2;16.1
1750;Bunnik;Totaal sociaal-economische categorie;9.5;20.8
1751;Bunnik;Totaal actief;6.3;22.6
1752;Bunnik;Werknemer;5.4;23.1
1753;Bunnik;Zelfstandige;0.9;19.6
1754;Bunnik;Totaal niet-actief;3.2;17.3
1755;Bunnik;Werkloosheids- en bijstandsuitk. ontv.;;
1756;Bunnik;Pensioenontvanger;2.4;19.3
1757;Bunschoten;Totaal sociaal-economische categorie;12.3;17.2
1758;Bunschoten;Totaal actief;8.8;18.8
1759;Bunschoten;Werknemer;7.3;18.4
1760;Bunschoten;Zelfstandige;1.5;20.7
1761;Bunschoten;Totaal niet-actief;3.5;13.0
1762;Bunschoten;Werkloosheids- en bijstandsuitk. ontv.;;
1763;Bunschoten;Pensioenontvanger;2.1;14.8
1764;Doorn;Totaal sociaal-economische categorie;7.3;21.3
1765;Doorn;Totaal actief;4.0;23.1
1766;Doorn;Werknemer;3.4;22.7
1767;Doorn;Zelfstandige;0.6;25.5
1768;Doorn;Totaal niet-actief;3.2;19.0
1769;Doorn;Werkloosheids- en bijstandsuitk. ontv.;;
1770;Doorn;Pensioenontvanger;2.3;22.0
1771;Driebergen-Rijsenburg;Totaal sociaal-economische categorie;12.6;21.3
1772;Driebergen-Rijsenburg;Totaal actief;7.5;24.6
1773;Driebergen-Rijsenburg;Werknemer;6.4;23.7
1774;Driebergen-Rijsenburg;Zelfstandige;1.1;29.2
1775;Driebergen-Rijsenburg;Totaal niet-actief;5.1;16.5
1776;Driebergen-Rijsenburg;Werkloosheids- en bijstandsuitk. ontv.;0.2;10.6
1777;Driebergen-Rijsenburg;Pensioenontvanger;3.6;18.6
1778;Eemnes;Totaal sociaal-economische categorie;5.5;20.0
1779;Eemnes;Totaal actief;4.0;21.9
1780;Eemnes;Werknemer;3.5;21.6
1781;Eemnes;Zelfstandige;0.6;23.8
1782;Eemnes;Totaal niet-actief;1.5;14.8
1783;Eemnes;Werkloosheids- en bijstandsuitk. ontv.;;
1784;Eemnes;Pensioenontvanger;0.9;17.1
1785;Houten;Totaal sociaal-economische categorie;26.2;19.6
1786;Houten;Totaal actief;19.7;21.7
1787;Houten;Werknemer;18.1;21.7
1788;Houten;Zelfstandige;1.7;21.9
1789;Houten;Totaal niet-actief;6.4;13.3
1790;Houten;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.8
1791;Houten;Pensioenontvanger;3.8;15.4
1792;Leersum;Totaal sociaal-economische categorie;4.9;19.9
1793;Leersum;Totaal actief;3.1;21.8
1794;Leersum;Werknemer;2.5;22.3
1795;Leersum;Zelfstandige;0.6;20.2
1796;Leersum;Totaal niet-actief;1.8;16.7
1797;Leersum;Werkloosheids- en bijstandsuitk. ontv.;;
1798;Leersum;Pensioenontvanger;1.3;18.6
1799;Leusden;Totaal sociaal-economische categorie;19.4;20.5
1800;Leusden;Totaal actief;13.7;22.2
1801;Leusden;Werknemer;12.1;22.0
1802;Leusden;Zelfstandige;1.6;23.9
1803;Leusden;Totaal niet-actief;5.7;16.3
1804;Leusden;Werkloosheids- en bijstandsuitk. ontv.;;
1805;Leusden;Pensioenontvanger;4.0;18.4
1806;Loenen;Totaal sociaal-economische categorie;5.6;21.4
1807;Loenen;Totaal actief;3.8;24.3
1808;Loenen;Werknemer;3.1;24.1
1809;Loenen;Zelfstandige;0.7;25.3
1810;Loenen;Totaal niet-actief;1.8;15.4
1811;Loenen;Werkloosheids- en bijstandsuitk. ontv.;;
1812;Loenen;Pensioenontvanger;1.3;16.7
1813;Lopik;Totaal sociaal-economische categorie;8.6;18.6
1814;Lopik;Totaal actief;6.3;20.4
1815;Lopik;Werknemer;5.2;19.9
1816;Lopik;Zelfstandige;1.1;22.7
1817;Lopik;Totaal niet-actief;2.2;13.5
1818;Lopik;Werkloosheids- en bijstandsuitk. ontv.;;
1819;Lopik;Pensioenontvanger;1.5;14.7
1820;Maarn;Totaal sociaal-economische categorie;3.9;23.6
1821;Maarn;Totaal actief;2.5;26.6
1822;Maarn;Werknemer;2.0;25.7
1823;Maarn;Zelfstandige;0.4;29.1
1824;Maarn;Totaal niet-actief;1.5;18.6
1825;Maarn;Werkloosheids- en bijstandsuitk. ontv.;;
1826;Maarn;Pensioenontvanger;1.1;20.2
1827;Maarssen;Totaal sociaal-economische categorie;27.3;19.6
1828;Maarssen;Totaal actief;19.6;21.7
1829;Maarssen;Werknemer;17.7;21.5
1830;Maarssen;Zelfstandige;1.9;24.2
1831;Maarssen;Totaal niet-actief;7.7;14.0
1832;Maarssen;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.8
1833;Maarssen;Pensioenontvanger;4.6;16.3
1834;Montfoort;Totaal sociaal-economische categorie;8.5;19.5
1835;Montfoort;Totaal actief;6.5;21.1
1836;Montfoort;Werknemer;5.7;20.9
1837;Montfoort;Zelfstandige;0.8;23.0
1838;Montfoort;Totaal niet-actief;2.0;14.3
1839;Montfoort;Werkloosheids- en bijstandsuitk. ontv.;;
1840;Montfoort;Pensioenontvanger;1.3;16.3
1841;Renswoude;Totaal sociaal-economische categorie;2.6;17.3
1842;Renswoude;Totaal actief;1.9;18.7
1843;Renswoude;Werknemer;1.6;18.8
1844;Renswoude;Zelfstandige;0.4;18.3
1845;Renswoude;Totaal niet-actief;0.7;13.3
1846;Renswoude;Werkloosheids- en bijstandsuitk. ontv.;;
1847;Renswoude;Pensioenontvanger;0.4;15.5
1848;Rhenen;Totaal sociaal-economische categorie;11.6;17.9
1849;Rhenen;Totaal actief;7.5;19.9
1850;Rhenen;Werknemer;6.5;19.9
1851;Rhenen;Zelfstandige;1.0;20.4
1852;Rhenen;Totaal niet-actief;4.0;14.3
1853;Rhenen;Werkloosheids- en bijstandsuitk. ontv.;0.2;9.7
1854;Rhenen;Pensioenontvanger;2.8;16.1
1855;Soest;Totaal sociaal-economische categorie;30.3;19.8
1856;Soest;Totaal actief;19.2;21.9
1857;Soest;Werknemer;16.8;21.8
1858;Soest;Zelfstandige;2.4;22.1
1859;Soest;Totaal niet-actief;11.0;16.1
1860;Soest;Werkloosheids- en bijstandsuitk. ontv.;0.6;13.0
1861;Soest;Pensioenontvanger;7.8;18.0
1862;Utrecht (gemeente);Totaal sociaal-economische categorie;183.1;17.9
1863;Utrecht (gemeente);Totaal actief;114.7;21.0
1864;Utrecht (gemeente);Werknemer;103.2;21.0
1865;Utrecht (gemeente);Zelfstandige;11.3;20.6
1866;Utrecht (gemeente);Totaal niet-actief;68.4;12.8
1867;Utrecht (gemeente);Werkloosheids- en bijstandsuitk. ontv.;9.7;10.3
1868;Utrecht (gemeente);Pensioenontvanger;32.0;15.9
1869;Veenendaal;Totaal sociaal-economische categorie;38.9;17.7
1870;Veenendaal;Totaal actief;26.3;19.8
1871;Veenendaal;Werknemer;24.1;19.6
1872;Veenendaal;Zelfstandige;2.1;21.8
1873;Veenendaal;Totaal niet-actief;12.6;13.3
1874;Veenendaal;Werkloosheids- en bijstandsuitk. ontv.;1.0;11.2
1875;Veenendaal;Pensioenontvanger;7.8;15.2
1876;Woudenberg;Totaal sociaal-economische categorie;7.2;18.5
1877;Woudenberg;Totaal actief;4.8;20.4
1878;Woudenberg;Werknemer;4.1;20.2
1879;Woudenberg;Zelfstandige;0.6;22.2
1880;Woudenberg;Totaal niet-actief;2.4;14.7
1881;Woudenberg;Werkloosheids- en bijstandsuitk. ontv.;;
1882;Woudenberg;Pensioenontvanger;1.6;17.1
1883;Wijk bij Duurstede;Totaal sociaal-economische categorie;15.1;18.8
1884;Wijk bij Duurstede;Totaal actief;11.3;20.5
1885;Wijk bij Duurstede;Werknemer;10.1;20.4
1886;Wijk bij Duurstede;Zelfstandige;1.2;18.3
1887;Wijk bij Duurstede;Totaal niet-actief;3.8;13.7
1888;Wijk bij Duurstede;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
1889;Wijk bij Duurstede;Pensioenontvanger;2.2;16.0
1890;IJsselstein;Totaal sociaal-economische categorie;22.0;19.2
1891;IJsselstein;Totaal actief;16.3;21.2
1892;IJsselstein;Werknemer;15.0;21.1
1893;IJsselstein;Zelfstandige;1.3;21.4
1894;IJsselstein;Totaal niet-actief;5.7;13.7
1895;IJsselstein;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.6
1896;IJsselstein;Pensioenontvanger;3.4;15.5
1897;Zeist;Totaal sociaal-economische categorie;41.2;20.3
1898;Zeist;Totaal actief;24.4;23.0
1899;Zeist;Werknemer;21.5;22.6
1900;Zeist;Zelfstandige;2.8;26.4
1901;Zeist;Totaal niet-actief;16.8;16.3
1902;Zeist;Werkloosheids- en bijstandsuitk. ontv.;1.2;11.2
1903;Zeist;Pensioenontvanger;11.0;19.0
1904;Nieuwegein;Totaal sociaal-economische categorie;43.6;18.4
1905;Nieuwegein;Totaal actief;31.0;20.2
1906;Nieuwegein;Werknemer;28.9;20.2
1907;Nieuwegein;Zelfstandige;2.0;20.3
1908;Nieuwegein;Totaal niet-actief;12.6;13.7
