ID;Geslacht;Leeftijd;GestandaardiseerdInkomen;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
2874;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03 Immunostimulantia;2018;12940.0;0.07;;
2875;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03 Immunostimulantia;2019;13555.0;0.08;;
2876;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03 Immunostimulantia;2020;13275.0;0.07;2402.0;135.0
2877;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03 Immunostimulantia;2021;14100.0;0.08;2308.0;129.0
2878;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03 Immunostimulantia;2022;4530.0;0.02;1516.0;83.0
2879;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03 Immunostimulantia;2023;4205.0;0.02;1285.0;70.0
2880;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2012;17710.0;0.1;;
2881;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2013;17610.0;0.1;;
2882;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2014;16380.0;0.1;;
2883;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2015;14910.0;0.09;;
2884;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2016;13370.0;0.08;;
2885;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2017;12400.0;0.07;;
2886;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2018;12940.0;0.07;;
2887;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2019;13555.0;0.08;;
2888;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2020;13275.0;0.07;2402.0;135.0
2889;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2021;14100.0;0.08;2308.0;129.0
2890;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2022;4530.0;0.02;1516.0;83.0
2891;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L03A Immunostimulantia;2023;4205.0;0.02;1285.0;70.0
2892;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2012;109980.0;0.64;;
2893;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2013;112775.0;0.66;;
2894;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2014;117655.0;0.68;;
2895;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2015;121310.0;0.7;;
2896;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2016;123885.0;0.71;;
2897;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2017;143720.0;0.82;;
2898;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2018;147405.0;0.84;;
2899;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2019;154680.0;0.87;;
2900;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2020;156665.0;0.88;43050.0;2419.0
2901;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2021;166415.0;0.93;44878.0;2506.0
2902;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2022;169875.0;0.94;45441.0;2503.0
2903;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04 Immunosuppressiva;2023;172695.0;0.94;46273.0;2528.0
2904;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2012;109980.0;0.64;;
2905;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2013;112775.0;0.66;;
2906;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2014;117655.0;0.68;;
2907;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2015;121310.0;0.7;;
2908;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2016;123885.0;0.71;;
2909;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2017;143720.0;0.82;;
2910;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2018;147405.0;0.84;;
2911;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2019;154680.0;0.87;;
2912;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2020;156665.0;0.88;43050.0;2419.0
2913;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2021;166415.0;0.93;44878.0;2506.0
2914;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2022;169875.0;0.94;45441.0;2503.0
2915;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);L04A Immunosuppressiva;2023;172695.0;0.94;46273.0;2528.0
2916;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2012;3052630.0;17.87;;
2917;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2013;2911940.0;17.0;;
2918;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2014;2852375.0;16.58;;
2919;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2015;2789835.0;16.14;;
2920;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2016;2731290.0;15.71;;
2921;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2017;2674340.0;15.29;;
2922;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2018;2627120.0;14.93;;
2923;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2019;2555340.0;14.42;;
2924;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2020;2321380.0;13.04;218502.0;12276.0
2925;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2021;2352740.0;13.14;214936.0;12002.0
2926;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2022;2385510.0;13.14;215597.0;11875.0
2927;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M Skeletspierstelsel;2023;2322745.0;12.69;211080.0;11532.0
2928;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2012;2750160.0;16.1;;
2929;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2013;2600980.0;15.18;;
2930;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2014;2535710.0;14.74;;
2931;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2015;2469855.0;14.29;;
2932;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2016;2405635.0;13.83;;
2933;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2017;2345315.0;13.41;;
2934;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2018;2294775.0;13.04;;
2935;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2019;2217290.0;12.51;;
2936;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2020;1977385.0;11.11;107667.0;6049.0
2937;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2021;2002625.0;11.18;105841.0;5910.0
2938;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2022;2030260.0;11.18;105728.0;5823.0
2939;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01 Anti-inflammatoire en antireum.midd.;2023;1960745.0;10.71;103754.0;5668.0
2940;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2012;2750045.0;16.1;;
2941;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2013;2600895.0;15.18;;
2942;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2014;2535615.0;14.74;;
2943;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2015;2469770.0;14.29;;
2944;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2016;2405555.0;13.83;;
2945;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2017;2345220.0;13.41;;
2946;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2018;2294705.0;13.04;;
2947;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2019;2217220.0;12.51;;
2948;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2020;1977345.0;11.11;107648.0;6048.0
2949;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2021;2002595.0;11.18;105827.0;5910.0
2950;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2022;2030215.0;11.18;105712.0;5822.0
2951;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01A Niet-ster.anti-inflam+antireum.mid;2023;1960695.0;10.71;103724.0;5667.0
2952;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2012;0.0;0.0;;
2953;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2013;0.0;0.0;;
2954;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2014;0.0;0.0;;
2955;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2015;0.0;0.0;;
2956;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2016;0.0;0.0;;
2957;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2017;0.0;0.0;;
2958;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2018;0.0;0.0;;
2959;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2019;0.0;0.0;;
2960;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2020;0.0;0.0;0.0;0.0
2961;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2021;0.0;0.0;0.0;0.0
2962;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2022;0.0;0.0;0.0;0.0
2963;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01B Anti-inflam+antireum.m., comb.prep;2023;0.0;0.0;0.0;0.0
2964;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2012;235.0;0.0;;
2965;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2013;185.0;0.0;;
2966;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2014;170.0;0.0;;
2967;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2015;175.0;0.0;;
2968;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2016;145.0;0.0;;
2969;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2017;150.0;0.0;;
2970;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2018;115.0;0.0;;
2971;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2019;105.0;0.0;;
2972;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2020;60.0;0.0;19.0;1.0
2973;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2021;35.0;0.0;14.0;1.0
2974;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2022;50.0;0.0;16.0;1.0
2975;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M01C Antireumatica in engere zin;2023;60.0;0.0;30.0;2.0
2976;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2012;1130.0;0.01;;
2977;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2013;765.0;0.0;;
2978;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2014;460.0;0.0;;
2979;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2015;350.0;0.0;;
2980;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2016;255.0;0.0;;
2981;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2017;175.0;0.0;;
2982;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2018;110.0;0.0;;
2983;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2019;85.0;0.0;;
2984;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2020;70.0;0.0;5.0;0.0
2985;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2021;45.0;0.0;0.0;0.0
2986;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2022;40.0;0.0;0.0;0.0
2987;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02 Lokale antireumatica;2023;35.0;0.0;0.0;0.0
2988;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2012;1130.0;0.01;;
2989;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2013;765.0;0.0;;
2990;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2014;460.0;0.0;;
2991;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2015;350.0;0.0;;
2992;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2016;255.0;0.0;;
2993;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2017;175.0;0.0;;
2994;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2018;110.0;0.0;;
2995;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2019;85.0;0.0;;
2996;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2020;70.0;0.0;5.0;0.0
2997;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2021;45.0;0.0;0.0;0.0
2998;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2022;40.0;0.0;0.0;0.0
2999;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M02A Lokale antireumatica;2023;35.0;0.0;0.0;0.0
3000;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2012;22850.0;0.13;;
3001;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2013;24465.0;0.14;;
3002;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2014;25905.0;0.15;;
3003;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2015;26250.0;0.15;;
3004;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2016;27090.0;0.16;;
3005;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2017;27600.0;0.16;;
3006;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2018;26945.0;0.15;;
3007;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2019;27080.0;0.15;;
3008;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2020;27515.0;0.15;4306.0;242.0
3009;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2021;28120.0;0.16;4306.0;240.0
3010;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2022;29385.0;0.16;4348.0;239.0
3011;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03 Spierrelaxantia;2023;30465.0;0.17;4355.0;238.0
3012;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2012;2475.0;0.01;;
3013;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2013;3070.0;0.02;;
3014;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2014;3645.0;0.02;;
3015;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2015;3765.0;0.02;;
3016;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2016;4455.0;0.03;;
3017;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2017;4870.0;0.03;;
3018;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2018;4565.0;0.03;;
3019;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2019;4775.0;0.03;;
3020;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2020;5425.0;0.03;0.0;0.0
3021;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2021;5860.0;0.03;0.0;0.0
3022;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2022;6765.0;0.04;0.0;0.0
3023;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03A Perifeer werkende spierrelaxantia;2023;7445.0;0.04;0.0;0.0
3024;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2012;20015.0;0.12;;
3025;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2013;21055.0;0.12;;
3026;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2014;21975.0;0.13;;
3027;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2015;22225.0;0.13;;
3028;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2016;22420.0;0.13;;
3029;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2017;22530.0;0.13;;
3030;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2018;22200.0;0.13;;
3031;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2019;22155.0;0.13;;
3032;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2020;21980.0;0.12;4163.0;234.0
3033;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2021;22160.0;0.12;4173.0;233.0
3034;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2022;22570.0;0.12;4227.0;233.0
3035;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03B Centraal werkende spierrelaxantia;2023;22975.0;0.13;4243.0;232.0
3036;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03C Direct werkende spierrelaxantia;2012;730.0;0.0;;
3037;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03C Direct werkende spierrelaxantia;2013;730.0;0.0;;
3038;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03C Direct werkende spierrelaxantia;2014;675.0;0.0;;
3039;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);M03C Direct werkende spierrelaxantia;2015;645.0;0.0;;
