ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2010_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
1335;24-25 Basismetaal, metaalprod.-industrie;2008;1171.0;1183.0;-9.5;99.0
1336;24-25 Basismetaal, metaalprod.-industrie;2009;1171.0;1174.0;-0.8;99.7
1337;24-25 Basismetaal, metaalprod.-industrie;2010;799.0;799.0;-31.9;100.0
1338;24-25 Basismetaal, metaalprod.-industrie;2011;827.0;827.0;3.5;100.0
1339;24-25 Basismetaal, metaalprod.-industrie;2012;873.0;865.0;4.6;100.9
1340;24-25 Basismetaal, metaalprod.-industrie;2013;879.0;867.0;0.2;101.4
1341;24-25 Basismetaal, metaalprod.-industrie;2014;967.0;950.0;9.6;101.8
1342;24-25 Basismetaal, metaalprod.-industrie;2015;1073.0;1042.0;9.7;103.0
1343;24-25 Basismetaal, metaalprod.-industrie;2016;;;;
1344;24 Basismetaalindustrie;1969;;;;
1345;24 Basismetaalindustrie;1970;;;;
1346;24 Basismetaalindustrie;1971;;;;
1347;24 Basismetaalindustrie;1972;;;;
1348;24 Basismetaalindustrie;1973;;;;
1349;24 Basismetaalindustrie;1974;;;;
1350;24 Basismetaalindustrie;1975;;;;
1351;24 Basismetaalindustrie;1976;;;;
1352;24 Basismetaalindustrie;1977;;;;
1353;24 Basismetaalindustrie;1978;;;;
1354;24 Basismetaalindustrie;1979;;;;
1355;24 Basismetaalindustrie;1980;;;;
1356;24 Basismetaalindustrie;1981;;;;
1357;24 Basismetaalindustrie;1982;;;;
1358;24 Basismetaalindustrie;1983;;;;
1359;24 Basismetaalindustrie;1984;;;;
1360;24 Basismetaalindustrie;1985;;;;
1361;24 Basismetaalindustrie;1986;;;;
1362;24 Basismetaalindustrie;1987;;;;
1363;24 Basismetaalindustrie;1988;;;;
1364;24 Basismetaalindustrie;1989;;;;
1365;24 Basismetaalindustrie;1990;;;;
1366;24 Basismetaalindustrie;1991;;;;
1367;24 Basismetaalindustrie;1992;;;;
1368;24 Basismetaalindustrie;1993;;;;
1369;24 Basismetaalindustrie;1994;;;;
1370;24 Basismetaalindustrie;1995;181.0;186.0;;97.1
1371;24 Basismetaalindustrie;1996;236.0;245.0;31.5;96.2
1372;24 Basismetaalindustrie;1997;269.0;281.0;14.4;95.9
1373;24 Basismetaalindustrie;1998;340.0;361.0;28.6;94.2
1374;24 Basismetaalindustrie;1999;303.0;325.0;-10.0;93.3
1375;24 Basismetaalindustrie;2000;575.0;610.0;87.8;94.3
1376;24 Basismetaalindustrie;2001;274.0;285.0;-53.2;96.0
1377;24 Basismetaalindustrie;2002;214.0;222.0;-22.3;96.5
1378;24 Basismetaalindustrie;2003;275.0;287.0;29.4;95.8
1379;24 Basismetaalindustrie;2004;187.0;195.0;-32.0;95.8
1380;24 Basismetaalindustrie;2005;216.0;225.0;15.5;95.8
1381;24 Basismetaalindustrie;2006;302.0;312.0;38.4;96.7
1382;24 Basismetaalindustrie;2007;464.0;476.0;52.6;97.4
1383;24 Basismetaalindustrie;2008;289.0;289.0;-39.4;100.2
1384;24 Basismetaalindustrie;2009;527.0;524.0;81.7;100.5
1385;24 Basismetaalindustrie;2010;188.0;188.0;-64.1;100.0
1386;24 Basismetaalindustrie;2011;202.0;201.0;6.9;100.5
1387;24 Basismetaalindustrie;2012;246.0;243.0;20.8;101.3
1388;24 Basismetaalindustrie;2013;235.0;231.0;-4.9;101.8
1389;24 Basismetaalindustrie;2014;260.0;255.0;10.2;102.1
1390;24 Basismetaalindustrie;2015;341.0;331.0;30.0;103.1
1391;24 Basismetaalindustrie;2016;;;;
1392;25 Metaalproductenindustrie;1969;;;;
1393;25 Metaalproductenindustrie;1970;;;;
1394;25 Metaalproductenindustrie;1971;;;;
1395;25 Metaalproductenindustrie;1972;;;;
1396;25 Metaalproductenindustrie;1973;;;;
1397;25 Metaalproductenindustrie;1974;;;;
1398;25 Metaalproductenindustrie;1975;;;;
1399;25 Metaalproductenindustrie;1976;;;;
1400;25 Metaalproductenindustrie;1977;;;;
1401;25 Metaalproductenindustrie;1978;;;;
1402;25 Metaalproductenindustrie;1979;;;;
1403;25 Metaalproductenindustrie;1980;;;;
1404;25 Metaalproductenindustrie;1981;;;;
1405;25 Metaalproductenindustrie;1982;;;;
1406;25 Metaalproductenindustrie;1983;;;;
1407;25 Metaalproductenindustrie;1984;;;;
1408;25 Metaalproductenindustrie;1985;;;;
1409;25 Metaalproductenindustrie;1986;;;;
1410;25 Metaalproductenindustrie;1987;;;;
1411;25 Metaalproductenindustrie;1988;;;;
1412;25 Metaalproductenindustrie;1989;;;;
1413;25 Metaalproductenindustrie;1990;;;;
1414;25 Metaalproductenindustrie;1991;;;;
1415;25 Metaalproductenindustrie;1992;;;;
1416;25 Metaalproductenindustrie;1993;;;;
1417;25 Metaalproductenindustrie;1994;;;;
1418;25 Metaalproductenindustrie;1995;455.0;465.0;;97.8
1419;25 Metaalproductenindustrie;1996;497.0;516.0;11.0;96.3
1420;25 Metaalproductenindustrie;1997;562.0;588.0;13.9;95.6
1421;25 Metaalproductenindustrie;1998;665.0;703.0;19.6;94.6
1422;25 Metaalproductenindustrie;1999;707.0;754.0;7.2;93.8
1423;25 Metaalproductenindustrie;2000;717.0;757.0;0.4;94.7
1424;25 Metaalproductenindustrie;2001;641.0;672.0;-11.2;95.3
1425;25 Metaalproductenindustrie;2002;605.0;637.0;-5.3;95.0
1426;25 Metaalproductenindustrie;2003;539.0;568.0;-10.7;94.8
1427;25 Metaalproductenindustrie;2004;529.0;559.0;-1.7;94.7
1428;25 Metaalproductenindustrie;2005;554.0;583.0;4.3;95.0
1429;25 Metaalproductenindustrie;2006;661.0;688.0;18.1;96.0
1430;25 Metaalproductenindustrie;2007;805.0;831.0;20.7;96.9
1431;25 Metaalproductenindustrie;2008;882.0;896.0;7.8;98.4
1432;25 Metaalproductenindustrie;2009;644.0;647.0;-27.8;99.5
1433;25 Metaalproductenindustrie;2010;611.0;611.0;-5.6;100.0
1434;25 Metaalproductenindustrie;2011;625.0;626.0;2.5;99.8
1435;25 Metaalproductenindustrie;2012;627.0;622.0;-0.6;100.8
1436;25 Metaalproductenindustrie;2013;644.0;636.0;2.2;101.3
1437;25 Metaalproductenindustrie;2014;707.0;695.0;9.3;101.7
1438;25 Metaalproductenindustrie;2015;732.0;711.0;2.3;103.0
1439;25 Metaalproductenindustrie;2016;;;;
1440;26-27 Elektrische en elektron. industrie;1969;;;;
1441;26-27 Elektrische en elektron. industrie;1970;;;;
1442;26-27 Elektrische en elektron. industrie;1971;;;;
1443;26-27 Elektrische en elektron. industrie;1972;;;;
1444;26-27 Elektrische en elektron. industrie;1973;;;;
1445;26-27 Elektrische en elektron. industrie;1974;;;;
1446;26-27 Elektrische en elektron. industrie;1975;;;;
1447;26-27 Elektrische en elektron. industrie;1976;;;;
1448;26-27 Elektrische en elektron. industrie;1977;;;;
1449;26-27 Elektrische en elektron. industrie;1978;;;;
1450;26-27 Elektrische en elektron. industrie;1979;;;;
1451;26-27 Elektrische en elektron. industrie;1980;;;;
1452;26-27 Elektrische en elektron. industrie;1981;;;;
1453;26-27 Elektrische en elektron. industrie;1982;;;;
1454;26-27 Elektrische en elektron. industrie;1983;;;;
1455;26-27 Elektrische en elektron. industrie;1984;;;;
1456;26-27 Elektrische en elektron. industrie;1985;;;;
1457;26-27 Elektrische en elektron. industrie;1986;;;;
1458;26-27 Elektrische en elektron. industrie;1987;;;;
1459;26-27 Elektrische en elektron. industrie;1988;;;;
1460;26-27 Elektrische en elektron. industrie;1989;;;;
1461;26-27 Elektrische en elektron. industrie;1990;;;;
1462;26-27 Elektrische en elektron. industrie;1991;;;;
1463;26-27 Elektrische en elektron. industrie;1992;;;;
1464;26-27 Elektrische en elektron. industrie;1993;;;;
1465;26-27 Elektrische en elektron. industrie;1994;;;;
1466;26-27 Elektrische en elektron. industrie;1995;1306.0;1671.0;;78.2
1467;26-27 Elektrische en elektron. industrie;1996;1672.0;2147.0;28.5;77.9
1468;26-27 Elektrische en elektron. industrie;1997;1594.0;2034.0;-5.3;78.4
1469;26-27 Elektrische en elektron. industrie;1998;1713.0;2183.0;7.3;78.5
1470;26-27 Elektrische en elektron. industrie;1999;1766.0;2220.0;1.7;79.5
1471;26-27 Elektrische en elektron. industrie;2000;1988.0;2404.0;8.3;82.7
1472;26-27 Elektrische en elektron. industrie;2001;2076.0;2430.0;1.1;85.4
1473;26-27 Elektrische en elektron. industrie;2002;1730.0;1975.0;-18.7;87.6
1474;26-27 Elektrische en elektron. industrie;2003;1664.0;1872.0;-5.2;88.9
1475;26-27 Elektrische en elektron. industrie;2004;1592.0;1767.0;-5.6;90.1
1476;26-27 Elektrische en elektron. industrie;2005;1627.0;1783.0;0.9;91.3
1477;26-27 Elektrische en elektron. industrie;2006;1731.0;1849.0;3.7;93.6
1478;26-27 Elektrische en elektron. industrie;2007;1641.0;1723.0;-6.8;95.3
1479;26-27 Elektrische en elektron. industrie;2008;1685.0;1731.0;0.5;97.3
1480;26-27 Elektrische en elektron. industrie;2009;1526.0;1545.0;-10.7;98.8
1481;26-27 Elektrische en elektron. industrie;2010;1373.0;1373.0;-11.1;100.0
1482;26-27 Elektrische en elektron. industrie;2011;1454.0;1446.0;5.3;100.6
1483;26-27 Elektrische en elektron. industrie;2012;1557.0;1535.0;6.1;101.5
1484;26-27 Elektrische en elektron. industrie;2013;1540.0;1507.0;-1.8;102.2
1485;26-27 Elektrische en elektron. industrie;2014;1761.0;1711.0;13.6;102.9
1486;26-27 Elektrische en elektron. industrie;2015;1503.0;1434.0;-16.2;104.8
1487;26-27 Elektrische en elektron. industrie;2016;;;;
1488;26 Elektrotechnische industrie;1969;;;;
1489;26 Elektrotechnische industrie;1970;;;;
1490;26 Elektrotechnische industrie;1971;;;;
1491;26 Elektrotechnische industrie;1972;;;;
1492;26 Elektrotechnische industrie;1973;;;;
1493;26 Elektrotechnische industrie;1974;;;;
1494;26 Elektrotechnische industrie;1975;;;;
1495;26 Elektrotechnische industrie;1976;;;;
1496;26 Elektrotechnische industrie;1977;;;;
1497;26 Elektrotechnische industrie;1978;;;;
1498;26 Elektrotechnische industrie;1979;;;;
1499;26 Elektrotechnische industrie;1980;;;;
1500;26 Elektrotechnische industrie;1981;;;;
1501;26 Elektrotechnische industrie;1982;;;;
1502;26 Elektrotechnische industrie;1983;;;;
1503;26 Elektrotechnische industrie;1984;;;;
1504;26 Elektrotechnische industrie;1985;;;;
1505;26 Elektrotechnische industrie;1986;;;;
1506;26 Elektrotechnische industrie;1987;;;;
1507;26 Elektrotechnische industrie;1988;;;;
1508;26 Elektrotechnische industrie;1989;;;;
1509;26 Elektrotechnische industrie;1990;;;;
1510;26 Elektrotechnische industrie;1991;;;;
1511;26 Elektrotechnische industrie;1992;;;;
1512;26 Elektrotechnische industrie;1993;;;;
1513;26 Elektrotechnische industrie;1994;;;;
1514;26 Elektrotechnische industrie;1995;711.0;950.0;;74.8
1515;26 Elektrotechnische industrie;1996;970.0;1293.0;36.1;75.0
1516;26 Elektrotechnische industrie;1997;879.0;1161.0;-10.2;75.7
1517;26 Elektrotechnische industrie;1998;987.0;1295.0;11.5;76.2
1518;26 Elektrotechnische industrie;1999;1040.0;1340.0;3.4;77.6
1519;26 Elektrotechnische industrie;2000;1245.0;1551.0;15.8;80.3
1520;26 Elektrotechnische industrie;2001;1318.0;1579.0;1.8;83.4
1521;26 Elektrotechnische industrie;2002;1084.0;1276.0;-19.2;84.9
1522;26 Elektrotechnische industrie;2003;1026.0;1181.0;-7.5;86.9
1523;26 Elektrotechnische industrie;2004;978.0;1110.0;-6.0;88.1
1524;26 Elektrotechnische industrie;2005;1008.0;1122.0;1.1;89.8
1525;26 Elektrotechnische industrie;2006;1009.0;1092.0;-2.7;92.4
1526;26 Elektrotechnische industrie;2007;938.0;997.0;-8.7;94.1
1527;26 Elektrotechnische industrie;2008;917.0;957.0;-3.9;95.8
1528;26 Elektrotechnische industrie;2009;798.0;817.0;-14.6;97.6
1529;26 Elektrotechnische industrie;2010;713.0;713.0;-12.8;100.0
1530;26 Elektrotechnische industrie;2011;755.0;749.0;5.0;100.8
1531;26 Elektrotechnische industrie;2012;807.0;795.0;6.1;101.6
1532;26 Elektrotechnische industrie;2013;843.0;824.0;3.7;102.3
1533;26 Elektrotechnische industrie;2014;1022.0;993.0;20.5;102.9
1534;26 Elektrotechnische industrie;2015;870.0;830.0;-16.4;104.8
1535;26 Elektrotechnische industrie;2016;;;;
1536;27 Elektrische apparatenindustrie;1969;;;;
1537;27 Elektrische apparatenindustrie;1970;;;;
1538;27 Elektrische apparatenindustrie;1971;;;;
1539;27 Elektrische apparatenindustrie;1972;;;;
1540;27 Elektrische apparatenindustrie;1973;;;;
1541;27 Elektrische apparatenindustrie;1974;;;;
1542;27 Elektrische apparatenindustrie;1975;;;;
1543;27 Elektrische apparatenindustrie;1976;;;;
1544;27 Elektrische apparatenindustrie;1977;;;;
1545;27 Elektrische apparatenindustrie;1978;;;;
1546;27 Elektrische apparatenindustrie;1979;;;;
1547;27 Elektrische apparatenindustrie;1980;;;;
1548;27 Elektrische apparatenindustrie;1981;;;;
1549;27 Elektrische apparatenindustrie;1982;;;;
1550;27 Elektrische apparatenindustrie;1983;;;;
1551;27 Elektrische apparatenindustrie;1984;;;;
1552;27 Elektrische apparatenindustrie;1985;;;;
1553;27 Elektrische apparatenindustrie;1986;;;;
1554;27 Elektrische apparatenindustrie;1987;;;;
1555;27 Elektrische apparatenindustrie;1988;;;;
1556;27 Elektrische apparatenindustrie;1989;;;;
1557;27 Elektrische apparatenindustrie;1990;;;;
1558;27 Elektrische apparatenindustrie;1991;;;;
1559;27 Elektrische apparatenindustrie;1992;;;;
1560;27 Elektrische apparatenindustrie;1993;;;;
1561;27 Elektrische apparatenindustrie;1994;;;;
1562;27 Elektrische apparatenindustrie;1995;595.0;719.0;;82.7
1563;27 Elektrische apparatenindustrie;1996;702.0;858.0;19.3;81.8
1564;27 Elektrische apparatenindustrie;1997;715.0;872.0;1.6;82.0
1565;27 Elektrische apparatenindustrie;1998;726.0;891.0;2.2;81.5
1566;27 Elektrische apparatenindustrie;1999;726.0;885.0;-0.7;82.0
1567;27 Elektrische apparatenindustrie;2000;743.0;863.0;-2.5;86.1
1568;27 Elektrische apparatenindustrie;2001;758.0;862.0;-0.1;88.0
1569;27 Elektrische apparatenindustrie;2002;646.0;707.0;-17.9;91.3
1570;27 Elektrische apparatenindustrie;2003;638.0;697.0;-1.4;91.5
1571;27 Elektrische apparatenindustrie;2004;614.0;663.0;-4.9;92.5
1572;27 Elektrische apparatenindustrie;2005;619.0;667.0;0.5;92.8
1573;27 Elektrische apparatenindustrie;2006;722.0;760.0;14.1;95.0
1574;27 Elektrische apparatenindustrie;2007;703.0;729.0;-4.2;96.5
1575;27 Elektrische apparatenindustrie;2008;768.0;775.0;6.4;99.0
1576;27 Elektrische apparatenindustrie;2009;728.0;728.0;-6.1;100.0
1577;27 Elektrische apparatenindustrie;2010;660.0;660.0;-9.3;100.0
1578;27 Elektrische apparatenindustrie;2011;699.0;697.0;5.6;100.3
1579;27 Elektrische apparatenindustrie;2012;750.0;740.0;6.2;101.4
1580;27 Elektrische apparatenindustrie;2013;697.0;683.0;-7.7;102.1
1581;27 Elektrische apparatenindustrie;2014;739.0;718.0;5.2;102.9
1582;27 Elektrische apparatenindustrie;2015;633.0;604.0;-15.8;104.8
1583;27 Elektrische apparatenindustrie;2016;;;;
1584;28 Machine-industrie;1969;;;;
1585;28 Machine-industrie;1970;;;;
1586;28 Machine-industrie;1971;;;;
1587;28 Machine-industrie;1972;;;;
1588;28 Machine-industrie;1973;;;;
1589;28 Machine-industrie;1974;;;;
1590;28 Machine-industrie;1975;;;;
1591;28 Machine-industrie;1976;;;;
1592;28 Machine-industrie;1977;;;;
1593;28 Machine-industrie;1978;;;;
1594;28 Machine-industrie;1979;;;;
1595;28 Machine-industrie;1980;;;;
1596;28 Machine-industrie;1981;;;;
1597;28 Machine-industrie;1982;;;;
1598;28 Machine-industrie;1983;;;;
1599;28 Machine-industrie;1984;;;;
1600;28 Machine-industrie;1985;;;;
1601;28 Machine-industrie;1986;;;;
1602;28 Machine-industrie;1987;;;;
1603;28 Machine-industrie;1988;;;;
1604;28 Machine-industrie;1989;;;;
1605;28 Machine-industrie;1990;;;;
1606;28 Machine-industrie;1991;;;;
1607;28 Machine-industrie;1992;;;;
1608;28 Machine-industrie;1993;;;;
1609;28 Machine-industrie;1994;;;;
1610;28 Machine-industrie;1995;617.0;694.0;;88.9
1611;28 Machine-industrie;1996;769.0;865.0;24.6;88.9
1612;28 Machine-industrie;1997;807.0;907.0;4.9;88.9
1613;28 Machine-industrie;1998;967.0;1101.0;21.3;87.9
1614;28 Machine-industrie;1999;996.0;1131.0;2.8;88.0
1615;28 Machine-industrie;2000;1071.0;1190.0;5.2;90.0
1616;28 Machine-industrie;2001;1222.0;1334.0;12.0;91.6
1617;28 Machine-industrie;2002;1066.0;1154.0;-13.5;92.4
1618;28 Machine-industrie;2003;984.0;1063.0;-7.9;92.6
1619;28 Machine-industrie;2004;995.0;1070.0;0.7;93.0
1620;28 Machine-industrie;2005;1016.0;1087.0;1.5;93.5
1621;28 Machine-industrie;2006;1163.0;1230.0;13.2;94.6
1622;28 Machine-industrie;2007;1408.0;1469.0;19.4;95.9
1623;28 Machine-industrie;2008;1316.0;1347.0;-8.3;97.7
1624;28 Machine-industrie;2009;1364.0;1379.0;2.4;98.9
1625;28 Machine-industrie;2010;1426.0;1426.0;3.4;100.0
1626;28 Machine-industrie;2011;1729.0;1719.0;20.5;100.6
1627;28 Machine-industrie;2012;1654.0;1632.0;-5.1;101.4
1628;28 Machine-industrie;2013;1610.0;1578.0;-3.3;102.0
1629;28 Machine-industrie;2014;1628.0;1588.0;0.6;102.5
1630;28 Machine-industrie;2015;1837.0;1774.0;11.7;103.5
1631;28 Machine-industrie;2016;;;;
1632;29-30 Transportmiddelenindustrie;1969;;;;
1633;29-30 Transportmiddelenindustrie;1970;;;;
1634;29-30 Transportmiddelenindustrie;1971;;;;
1635;29-30 Transportmiddelenindustrie;1972;;;;
1636;29-30 Transportmiddelenindustrie;1973;;;;
1637;29-30 Transportmiddelenindustrie;1974;;;;
1638;29-30 Transportmiddelenindustrie;1975;;;;
1639;29-30 Transportmiddelenindustrie;1976;;;;
1640;29-30 Transportmiddelenindustrie;1977;;;;
1641;29-30 Transportmiddelenindustrie;1978;;;;
1642;29-30 Transportmiddelenindustrie;1979;;;;
1643;29-30 Transportmiddelenindustrie;1980;;;;
1644;29-30 Transportmiddelenindustrie;1981;;;;
1645;29-30 Transportmiddelenindustrie;1982;;;;
1646;29-30 Transportmiddelenindustrie;1983;;;;
1647;29-30 Transportmiddelenindustrie;1984;;;;
1648;29-30 Transportmiddelenindustrie;1985;;;;
1649;29-30 Transportmiddelenindustrie;1986;;;;
1650;29-30 Transportmiddelenindustrie;1987;;;;
1651;29-30 Transportmiddelenindustrie;1988;;;;
1652;29-30 Transportmiddelenindustrie;1989;;;;
1653;29-30 Transportmiddelenindustrie;1990;;;;
1654;29-30 Transportmiddelenindustrie;1991;;;;
1655;29-30 Transportmiddelenindustrie;1992;;;;
1656;29-30 Transportmiddelenindustrie;1993;;;;
1657;29-30 Transportmiddelenindustrie;1994;;;;
1658;29-30 Transportmiddelenindustrie;1995;1093.0;1302.0;;83.9
1659;29-30 Transportmiddelenindustrie;1996;503.0;592.0;-54.5;85.0
1660;29-30 Transportmiddelenindustrie;1997;450.0;531.0;-10.3;84.8
1661;29-30 Transportmiddelenindustrie;1998;639.0;764.0;44.0;83.6
1662;29-30 Transportmiddelenindustrie;1999;641.0;756.0;-1.1;84.8
1663;29-30 Transportmiddelenindustrie;2000;478.0;548.0;-27.5;87.2
1664;29-30 Transportmiddelenindustrie;2001;663.0;754.0;37.4;88.0
1665;29-30 Transportmiddelenindustrie;2002;443.0;488.0;-35.3;90.8
1666;29-30 Transportmiddelenindustrie;2003;518.0;575.0;17.8;90.1
1667;29-30 Transportmiddelenindustrie;2004;566.0;622.0;8.3;90.9
1668;29-30 Transportmiddelenindustrie;2005;589.0;635.0;1.9;92.8
1669;29-30 Transportmiddelenindustrie;2006;558.0;593.0;-6.6;94.2
1670;29-30 Transportmiddelenindustrie;2007;658.0;689.0;16.3;95.5
1671;29-30 Transportmiddelenindustrie;2008;556.0;573.0;-16.9;97.0
1672;29-30 Transportmiddelenindustrie;2009;393.0;397.0;-30.8;99.1
1673;29-30 Transportmiddelenindustrie;2010;428.0;428.0;7.9;100.0
1674;29-30 Transportmiddelenindustrie;2011;499.0;499.0;16.6;100.0
1675;29-30 Transportmiddelenindustrie;2012;542.0;534.0;7.0;101.5
1676;29-30 Transportmiddelenindustrie;2013;673.0;663.0;24.2;101.5
1677;29-30 Transportmiddelenindustrie;2014;615.0;602.0;-9.2;102.2
1678;29-30 Transportmiddelenindustrie;2015;707.0;690.0;14.6;102.5
1679;29-30 Transportmiddelenindustrie;2016;;;;
1680;29 Auto- en aanhangwagenindustrie;1969;;;;
1681;29 Auto- en aanhangwagenindustrie;1970;;;;
1682;29 Auto- en aanhangwagenindustrie;1971;;;;
1683;29 Auto- en aanhangwagenindustrie;1972;;;;
1684;29 Auto- en aanhangwagenindustrie;1973;;;;
1685;29 Auto- en aanhangwagenindustrie;1974;;;;
1686;29 Auto- en aanhangwagenindustrie;1975;;;;
1687;29 Auto- en aanhangwagenindustrie;1976;;;;
1688;29 Auto- en aanhangwagenindustrie;1977;;;;
1689;29 Auto- en aanhangwagenindustrie;1978;;;;
1690;29 Auto- en aanhangwagenindustrie;1979;;;;
1691;29 Auto- en aanhangwagenindustrie;1980;;;;
1692;29 Auto- en aanhangwagenindustrie;1981;;;;
1693;29 Auto- en aanhangwagenindustrie;1982;;;;
1694;29 Auto- en aanhangwagenindustrie;1983;;;;
1695;29 Auto- en aanhangwagenindustrie;1984;;;;
1696;29 Auto- en aanhangwagenindustrie;1985;;;;
1697;29 Auto- en aanhangwagenindustrie;1986;;;;
1698;29 Auto- en aanhangwagenindustrie;1987;;;;
1699;29 Auto- en aanhangwagenindustrie;1988;;;;
1700;29 Auto- en aanhangwagenindustrie;1989;;;;
1701;29 Auto- en aanhangwagenindustrie;1990;;;;
1702;29 Auto- en aanhangwagenindustrie;1991;;;;
1703;29 Auto- en aanhangwagenindustrie;1992;;;;
1704;29 Auto- en aanhangwagenindustrie;1993;;;;
1705;29 Auto- en aanhangwagenindustrie;1994;;;;
1706;29 Auto- en aanhangwagenindustrie;1995;903.0;1087.0;;83.0
1707;29 Auto- en aanhangwagenindustrie;1996;385.0;458.0;-57.9;84.1
1708;29 Auto- en aanhangwagenindustrie;1997;313.0;371.0;-19.0;84.4
1709;29 Auto- en aanhangwagenindustrie;1998;452.0;540.0;45.7;83.7
1710;29 Auto- en aanhangwagenindustrie;1999;427.0;509.0;-5.8;83.9
1711;29 Auto- en aanhangwagenindustrie;2000;283.0;329.0;-35.4;86.0
1712;29 Auto- en aanhangwagenindustrie;2001;355.0;408.0;24.0;87.0
1713;29 Auto- en aanhangwagenindustrie;2002;244.0;275.0;-32.7;88.8
1714;29 Auto- en aanhangwagenindustrie;2003;297.0;332.0;20.9;89.4
1715;29 Auto- en aanhangwagenindustrie;2004;344.0;381.0;14.8;90.2
1716;29 Auto- en aanhangwagenindustrie;2005;380.0;415.0;8.7;91.6
1717;29 Auto- en aanhangwagenindustrie;2006;345.0;371.0;-10.5;93.0
1718;29 Auto- en aanhangwagenindustrie;2007;426.0;453.0;22.0;94.1
1719;29 Auto- en aanhangwagenindustrie;2008;361.0;375.0;-17.1;96.2
1720;29 Auto- en aanhangwagenindustrie;2009;231.0;235.0;-37.4;98.3
1721;29 Auto- en aanhangwagenindustrie;2010;240.0;240.0;2.2;100.0
1722;29 Auto- en aanhangwagenindustrie;2011;287.0;286.0;19.2;100.3
1723;29 Auto- en aanhangwagenindustrie;2012;320.0;312.0;9.1;102.6
1724;29 Auto- en aanhangwagenindustrie;2013;432.0;421.0;35.0;102.6
1725;29 Auto- en aanhangwagenindustrie;2014;383.0;370.0;-12.0;103.4
1726;29 Auto- en aanhangwagenindustrie;2015;435.0;418.0;12.8;104.1
1727;29 Auto- en aanhangwagenindustrie;2016;;;;
1728;30 Overige transportmiddelenindustrie;1969;;;;
1729;30 Overige transportmiddelenindustrie;1970;;;;
1730;30 Overige transportmiddelenindustrie;1971;;;;
1731;30 Overige transportmiddelenindustrie;1972;;;;
1732;30 Overige transportmiddelenindustrie;1973;;;;
1733;30 Overige transportmiddelenindustrie;1974;;;;
