ID;Geslacht;Niveau;Leerweg;Sectorkamer;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;InstromersMbo_1
1372;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;M-N Zakelijke dienstverlening;2022/'23;510
1373;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;M-N Zakelijke dienstverlening;2023/'24;480
1374;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;O-Q Overheid en zorg;2018/'19;130
1375;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;O-Q Overheid en zorg;2019/'20;130
1376;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;O-Q Overheid en zorg;2020/'21;110
1377;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;O-Q Overheid en zorg;2021/'22;130
1378;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;O-Q Overheid en zorg;2022/'23;120
1379;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;O-Q Overheid en zorg;2023/'24;110
1380;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;R-U Cultuur, recreatie, overige diensten;2018/'19;40
1381;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;R-U Cultuur, recreatie, overige diensten;2019/'20;30
1382;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;R-U Cultuur, recreatie, overige diensten;2020/'21;40
1383;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;R-U Cultuur, recreatie, overige diensten;2021/'22;30
1384;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;R-U Cultuur, recreatie, overige diensten;2022/'23;40
1385;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70500;R-U Cultuur, recreatie, overige diensten;2023/'24;40
1386;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A-U Alle economische activiteiten;2018/'19;1680
1387;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A-U Alle economische activiteiten;2019/'20;1580
1388;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A-U Alle economische activiteiten;2020/'21;1210
1389;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A-U Alle economische activiteiten;2021/'22;1370
1390;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A-U Alle economische activiteiten;2022/'23;1300
1391;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A-U Alle economische activiteiten;2023/'24;1140
1392;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A Landbouw, bosbouw en visserij;2018/'19;20
1393;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A Landbouw, bosbouw en visserij;2019/'20;10
1394;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A Landbouw, bosbouw en visserij;2020/'21;10
1395;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A Landbouw, bosbouw en visserij;2021/'22;20
1396;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A Landbouw, bosbouw en visserij;2022/'23;10
1397;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;A Landbouw, bosbouw en visserij;2023/'24;10
1398;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;B-E Nijverheid (geen bouw) en energie;2018/'19;410
1399;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;B-E Nijverheid (geen bouw) en energie;2019/'20;420
1400;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;B-E Nijverheid (geen bouw) en energie;2020/'21;290
1401;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;B-E Nijverheid (geen bouw) en energie;2021/'22;300
1402;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;B-E Nijverheid (geen bouw) en energie;2022/'23;280
1403;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;B-E Nijverheid (geen bouw) en energie;2023/'24;280
1404;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;F Bouwnijverheid;2018/'19;260
1405;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;F Bouwnijverheid;2019/'20;270
1406;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;F Bouwnijverheid;2020/'21;230
1407;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;F Bouwnijverheid;2021/'22;220
1408;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;F Bouwnijverheid;2022/'23;250
1409;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;F Bouwnijverheid;2023/'24;230
1410;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;G-I Handel, vervoer en horeca;2018/'19;290
1411;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;G-I Handel, vervoer en horeca;2019/'20;280
1412;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;G-I Handel, vervoer en horeca;2020/'21;230
1413;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;G-I Handel, vervoer en horeca;2021/'22;310
1414;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;G-I Handel, vervoer en horeca;2022/'23;270
1415;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;G-I Handel, vervoer en horeca;2023/'24;240
1416;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;J Informatie en communicatie;2018/'19;0
1417;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;J Informatie en communicatie;2019/'20;10
1418;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;J Informatie en communicatie;2020/'21;10
1419;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;J Informatie en communicatie;2021/'22;10
1420;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;J Informatie en communicatie;2022/'23;0
1421;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;J Informatie en communicatie;2023/'24;10
1422;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;K Financiële dienstverlening;2018/'19;0
1423;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;K Financiële dienstverlening;2019/'20;0
1424;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;K Financiële dienstverlening;2020/'21;0
1425;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;K Financiële dienstverlening;2021/'22;0
1426;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;K Financiële dienstverlening;2022/'23;0
1427;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;K Financiële dienstverlening;2023/'24;0
1428;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;L Verhuur en handel van onroerend goed;2018/'19;0
1429;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;L Verhuur en handel van onroerend goed;2019/'20;0
1430;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;L Verhuur en handel van onroerend goed;2020/'21;0
1431;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;L Verhuur en handel van onroerend goed;2021/'22;0
1432;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;L Verhuur en handel van onroerend goed;2022/'23;0
1433;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;L Verhuur en handel van onroerend goed;2023/'24;0
1434;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;M-N Zakelijke dienstverlening;2018/'19;520
1435;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;M-N Zakelijke dienstverlening;2019/'20;450
1436;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;M-N Zakelijke dienstverlening;2020/'21;310
1437;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;M-N Zakelijke dienstverlening;2021/'22;370
1438;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;M-N Zakelijke dienstverlening;2022/'23;370
1439;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;M-N Zakelijke dienstverlening;2023/'24;270
1440;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;O-Q Overheid en zorg;2018/'19;140
1441;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;O-Q Overheid en zorg;2019/'20;120
1442;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;O-Q Overheid en zorg;2020/'21;100
1443;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;O-Q Overheid en zorg;2021/'22;100
1444;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;O-Q Overheid en zorg;2022/'23;80
1445;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;O-Q Overheid en zorg;2023/'24;80
1446;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;R-U Cultuur, recreatie, overige diensten;2018/'19;30
1447;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;R-U Cultuur, recreatie, overige diensten;2019/'20;20
1448;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;R-U Cultuur, recreatie, overige diensten;2020/'21;20
1449;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;R-U Cultuur, recreatie, overige diensten;2021/'22;30
1450;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;R-U Cultuur, recreatie, overige diensten;2022/'23;30
1451;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70600;R-U Cultuur, recreatie, overige diensten;2023/'24;20
1452;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A-U Alle economische activiteiten;2018/'19;940
1453;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A-U Alle economische activiteiten;2019/'20;960
1454;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A-U Alle economische activiteiten;2020/'21;810
1455;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A-U Alle economische activiteiten;2021/'22;870
1456;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A-U Alle economische activiteiten;2022/'23;1030
1457;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A-U Alle economische activiteiten;2023/'24;900
1458;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A Landbouw, bosbouw en visserij;2018/'19;0
1459;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A Landbouw, bosbouw en visserij;2019/'20;10
1460;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A Landbouw, bosbouw en visserij;2020/'21;10
1461;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A Landbouw, bosbouw en visserij;2021/'22;10
1462;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A Landbouw, bosbouw en visserij;2022/'23;10
1463;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;A Landbouw, bosbouw en visserij;2023/'24;10
1464;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;B-E Nijverheid (geen bouw) en energie;2018/'19;250
1465;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;B-E Nijverheid (geen bouw) en energie;2019/'20;320
1466;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;B-E Nijverheid (geen bouw) en energie;2020/'21;230
1467;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;B-E Nijverheid (geen bouw) en energie;2021/'22;240
1468;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;B-E Nijverheid (geen bouw) en energie;2022/'23;290
1469;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;B-E Nijverheid (geen bouw) en energie;2023/'24;290
1470;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;F Bouwnijverheid;2018/'19;160
1471;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;F Bouwnijverheid;2019/'20;180
1472;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;F Bouwnijverheid;2020/'21;150
1473;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;F Bouwnijverheid;2021/'22;180
1474;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;F Bouwnijverheid;2022/'23;200
1475;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;F Bouwnijverheid;2023/'24;190
1476;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;G-I Handel, vervoer en horeca;2018/'19;130
1477;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;70700;G-I Handel, vervoer en horeca;2019/'20;140
