ID;Geslacht;Leeftijd;Herkomstgroepering;Huishouden;Perioden;TotaleBevolking_1;AlleenArbeidTotaal_2;AlleenWerknemer_3;AlleenZelfstandige_4;WerknemerEnZelfstandige_5;AlleenUitkeringTotaal_6;AlleenAOUitkering_7;AlleenWWUitkering_8;AlleenWWEnAOUitkering_9;AlleenBijstandsuitkering_10;AlleenBijstandsEnAOUitkeringen_11;OverigeUitkeringsontvangers_12;AlleenArbeidEnUitkeringTotaal_13;WerknemerMetAlleenUitkeringTotaal_14;WerknemerMetAlleenEenAOUitkering_15;WerknemerMetAlleenEenWWUitkering_16;WerknemerMetAlleenBijstandsuitkering_17;OverigeWerknemersMetAlleenUitkering_18;ZelfstandigeMetAlleenEenUitkering_19;WerknemerEnZelfstMetAlleenUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;WerknemerMetAlleenPensioen_23;ZelfstandigeMetAlleenPensioen_24;WerknemerEnZelfstMetAlleenPensioen_25;AlleenUitkeringEnPensioenTotaal_26;PensioenMetAlleenAOUitkering_27;PensioenMetAlleenWWUitkering_28;PensioenMetAlleenBijstandsuitkering_29;OverigPensioenMetAlleenUitkering_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
1601;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2000, vrijdag 29 september;96.2;66.0;61.2;3.4;1.3;8.8;3.2;0.6;0.1;3.3;0.1;1.6;4.4;4.0;1.5;0.3;0.5;1.7;0.3;0.1;1.0;0.2;0.2;0.0;0.0;0.6;0.4;0.1;0.0;0.1;0.1;15.2;0.0;5.0;10.2
1602;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2001, vrijdag 28 september;96.5;66.9;61.9;3.6;1.3;8.7;3.2;0.5;0.1;3.0;0.1;1.8;4.5;4.0;1.6;0.2;0.4;1.8;0.3;0.1;1.0;0.3;0.2;0.1;0.0;0.5;0.4;0.1;0.0;0.1;0.1;14.7;0.0;4.8;9.9
1603;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2002, vrijdag 27 september;96.7;66.8;61.9;3.7;1.3;9.0;3.3;0.9;0.1;2.9;0.1;1.8;4.3;3.9;1.6;0.4;0.4;1.6;0.3;0.1;1.0;0.3;0.2;0.1;0.0;0.5;0.4;0.1;0.0;0.1;0.1;14.6;0.0;4.8;9.8
1604;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2003, vrijdag 26 september;96.7;65.6;60.7;3.7;1.2;10.1;3.3;1.6;0.1;3.2;0.1;1.8;4.4;3.9;1.5;0.5;0.4;1.6;0.4;0.1;1.0;0.4;0.3;0.1;0.0;0.5;0.4;0.1;0.0;0.1;0.1;14.7;0.0;5.0;9.7
1605;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2004, vrijdag 24 september;96.7;64.6;59.9;3.6;1.1;10.8;3.3;2.0;0.1;3.4;0.1;2.0;4.4;4.0;1.4;0.6;0.4;1.6;0.4;0.1;1.0;0.3;0.3;0.0;0.0;0.5;0.3;0.1;0.0;0.1;0.1;15.0;0.0;5.2;9.8
1606;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2005, vrijdag 30 september;96.9;64.7;59.9;3.7;1.2;10.7;3.1;1.9;0.1;3.4;0.1;2.1;4.4;4.0;1.2;0.7;0.4;1.7;0.4;0.1;1.0;0.4;0.4;0.1;0.0;0.5;0.3;0.1;0.0;0.1;0.1;15.1;0.0;5.3;9.8
1607;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2006, vrijdag 29 september;96.8;65.6;60.5;3.8;1.4;9.7;3.1;1.3;0.1;2.9;0.1;2.1;4.9;4.4;1.1;0.6;0.4;2.3;0.4;0.1;1.0;0.5;0.4;0.1;0.0;0.5;0.3;0.0;0.0;0.1;0.1;14.6;0.0;5.2;9.4
1608;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2007, vrijdag 28 september;96.8;67.9;62.3;4.2;1.5;8.5;3.1;1.0;0.1;2.6;0.1;;4.2;3.8;1.1;0.4;0.3;2.0;0.3;0.1;1.0;0.6;0.5;0.1;0.0;;0.4;0.1;0.0;;;14.0;0.0;4.9;9.0
1609;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Particuliere huishoudens;2008, vrijdag 26 september;97.1;68.7;62.8;4.4;1.5;8.3;3.3;0.8;0.1;2.4;0.1;;3.9;3.5;1.1;0.3;0.3;1.8;0.3;0.1;1.0;0.7;0.6;0.1;0.0;;0.4;0.1;0.0;;0.1;13.9;0.0;4.9;9.0
1610;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;1999, vrijdag 24 september;0.8;0.1;0.1;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
1611;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2000, vrijdag 29 september;0.8;0.1;0.1;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1
1612;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2001, vrijdag 28 september;0.7;0.1;0.1;0.0;0.0;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
1613;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2002, vrijdag 27 september;0.8;0.1;0.1;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
1614;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2003, vrijdag 26 september;0.8;0.1;0.1;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
1615;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2004, vrijdag 24 september;0.8;0.1;0.1;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
1616;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2005, vrijdag 30 september;0.8;0.1;0.0;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1
1617;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2006, vrijdag 29 september;0.8;0.1;0.1;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1
1618;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2007, vrijdag 28 september;0.9;0.1;0.1;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.2;0.0;0.1;0.1
1619;Totaal mannen en vrouwen;1;West. alloch, 2e gen. 2 ouders buitenl.;Institutionele huishoudens;2008, vrijdag 26 september;0.9;0.1;0.1;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.2;0.0;0.1;0.1
1620;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;1999, vrijdag 24 september;935.7;431.5;401.8;22.8;6.8;208.5;41.9;8.2;1.1;131.1;2.6;23.7;50.0;47.4;8.1;4.2;16.1;19.1;2.1;0.5;4.1;0.6;0.5;0.1;0.0;2.9;1.9;0.5;0.2;0.4;0.2;238.0;0.0;81.0;157.0
1621;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;2000, vrijdag 29 september;987.8;477.8;444.1;25.9;7.8;207.5;45.2;7.4;1.1;126.5;2.8;24.6;46.8;44.0;9.1;3.2;14.8;16.9;2.3;0.5;4.6;0.7;0.6;0.1;0.0;3.2;2.2;0.5;0.2;0.4;0.2;246.9;0.0;81.6;165.3
1622;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;2001, vrijdag 28 september;1045.7;512.8;474.6;29.8;8.5;211.1;47.9;7.5;1.2;125.5;2.9;26.0;44.6;41.5;10.2;2.7;12.6;15.9;2.6;0.5;4.9;1.0;0.8;0.1;0.0;3.5;2.4;0.5;0.2;0.5;0.2;267.6;0.0;87.1;180.5
1623;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;2002, vrijdag 27 september;1096.7;529.8;489.9;31.4;8.5;220.1;49.6;10.6;1.5;128.1;3.1;27.2;43.8;40.8;11.1;3.9;12.4;13.4;2.5;0.5;5.4;1.2;1.1;0.1;0.0;3.8;2.7;0.4;0.2;0.5;0.3;292.3;0.0;96.6;195.7
1624;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;2003, vrijdag 26 september;1135.7;531.1;489.6;32.8;8.6;242.1;50.9;18.9;1.9;138.9;3.3;28.1;42.2;38.8;10.4;5.1;11.0;12.3;2.9;0.5;5.7;1.5;1.3;0.1;0.0;4.1;2.9;0.4;0.2;0.5;0.4;308.8;0.0;107.8;201.1
1625;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;2004, vrijdag 24 september;1163.4;527.2;485.7;33.4;8.0;253.0;51.6;23.7;2.2;144.1;3.2;28.2;41.4;38.2;9.8;6.3;10.6;11.4;2.9;0.4;6.0;1.5;1.3;0.1;0.0;4.3;3.0;0.4;0.2;0.6;0.4;329.7;0.0;117.3;212.4
1626;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;2005, vrijdag 30 september;1183.1;543.1;500.5;33.9;8.7;250.8;47.4;21.6;1.7;144.1;3.0;33.0;41.8;38.4;8.2;6.7;11.2;12.3;3.0;0.4;6.4;1.9;1.7;0.2;0.0;4.9;3.5;0.4;0.3;0.7;0.5;333.7;0.0;125.2;208.5
1627;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;2006, vrijdag 29 september;1201.9;577.5;531.2;36.0;10.3;235.8;47.5;15.6;1.3;134.4;2.1;34.9;51.6;47.7;7.4;5.8;12.7;21.8;3.3;0.6;6.1;2.0;1.8;0.2;0.0;4.8;3.4;0.4;0.3;0.7;0.5;323.5;0.0;127.5;196.1
1628;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;2007, vrijdag 28 september;1224.5;633.8;581.0;41.3;11.4;216.1;46.7;11.6;0.9;122.5;1.8;;49.6;45.9;8.6;4.3;11.6;21.4;3.1;0.6;6.7;2.5;2.2;0.2;0.0;;4.0;0.4;0.4;;;309.7;0.0;121.0;188.7
1629;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Totaal huishoudens;2008, vrijdag 26 september;1259.1;672.9;616.1;44.5;12.2;215.9;52.0;10.4;0.8;119.9;1.8;;46.0;42.3;7.9;4.0;11.3;19.0;3.2;0.5;6.9;2.8;2.5;0.2;0.0;;4.3;0.4;0.4;;0.7;308.2;0.0;117.5;190.7
1630;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;1999, vrijdag 24 september;929.1;430.8;401.2;22.8;6.8;206.1;40.6;8.2;1.1;130.1;2.6;23.6;49.9;47.3;8.1;4.2;16.0;19.0;2.1;0.5;4.0;0.6;0.5;0.1;0.0;2.9;1.9;0.5;0.1;0.4;0.2;234.6;0.0;79.9;154.7
1631;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;2000, vrijdag 29 september;981.0;477.0;443.4;25.9;7.8;205.1;44.0;7.4;1.1;125.4;2.8;24.5;46.7;43.9;9.1;3.2;14.7;16.9;2.3;0.5;4.6;0.7;0.6;0.1;0.0;3.2;2.2;0.5;0.2;0.4;0.2;243.5;0.0;80.5;162.9
1632;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;2001, vrijdag 28 september;1038.7;511.9;473.7;29.7;8.5;208.7;46.7;7.5;1.2;124.4;2.9;25.9;44.4;41.3;10.1;2.7;12.6;15.9;2.6;0.5;4.9;1.0;0.8;0.1;0.0;3.5;2.4;0.5;0.2;0.5;0.2;264.1;0.0;85.9;178.2
1633;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;2002, vrijdag 27 september;1088.7;528.9;489.0;31.4;8.5;217.3;48.3;10.6;1.5;126.8;3.1;27.1;43.6;40.6;11.0;3.9;12.3;13.4;2.5;0.5;5.4;1.2;1.1;0.1;0.0;3.8;2.7;0.4;0.2;0.5;0.3;288.2;0.0;95.2;193.0
1634;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;2003, vrijdag 26 september;1127.0;530.1;488.7;32.8;8.6;238.9;49.4;18.9;1.9;137.4;3.3;27.9;42.0;38.6;10.3;5.1;11.0;12.2;2.9;0.5;5.7;1.5;1.3;0.1;0.0;4.0;2.8;0.4;0.2;0.5;0.4;304.4;0.0;106.3;198.1
1635;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;2004, vrijdag 24 september;1154.5;526.4;484.9;33.4;8.0;249.5;50.0;23.6;2.2;142.5;3.2;28.0;41.2;38.0;9.7;6.3;10.6;11.4;2.9;0.4;6.0;1.5;1.3;0.1;0.0;4.3;3.0;0.4;0.2;0.6;0.4;325.3;0.0;116.0;209.3
1636;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;2005, vrijdag 30 september;1174.6;542.3;499.8;33.9;8.7;247.3;45.7;21.6;1.7;142.5;3.0;32.8;41.7;38.2;8.1;6.7;11.1;12.3;3.0;0.4;6.4;1.9;1.7;0.2;0.0;4.9;3.5;0.4;0.3;0.7;0.5;329.6;0.0;123.8;205.8
1637;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;2006, vrijdag 29 september;1192.8;576.6;530.3;36.0;10.3;231.9;45.7;15.5;1.3;132.6;2.1;34.6;51.4;47.5;7.3;5.8;12.7;21.7;3.3;0.6;6.1;2.0;1.8;0.2;0.0;4.7;3.4;0.4;0.3;0.7;0.5;319.5;0.0;126.2;193.3
1638;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;2007, vrijdag 28 september;1213.8;632.6;579.9;41.3;11.4;211.6;44.7;11.5;0.9;120.4;1.8;;49.3;45.6;8.5;4.3;11.5;21.3;3.1;0.6;6.7;2.5;2.2;0.2;0.0;;4.0;0.4;0.4;;;305.0;0.0;119.7;185.3
1639;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Particuliere huishoudens;2008, vrijdag 26 september;1247.7;671.5;614.7;44.5;12.2;210.8;49.8;10.3;0.8;117.4;1.8;;45.6;41.9;7.8;4.0;11.2;18.9;3.2;0.5;6.9;2.8;2.5;0.2;0.0;;4.3;0.4;0.4;;0.7;303.7;0.0;116.1;187.6
1640;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;1999, vrijdag 24 september;6.6;0.7;0.6;0.0;0.0;2.4;1.3;0.0;0.0;1.0;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3;0.0;1.1;2.3
1641;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;2000, vrijdag 29 september;6.8;0.8;0.8;0.0;0.0;2.4;1.2;0.0;0.0;1.1;0.0;0.1;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4;0.0;1.1;2.3
1642;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;2001, vrijdag 28 september;7.0;0.9;0.9;0.0;0.0;2.4;1.2;0.0;0.0;1.1;0.0;0.1;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;1.2;2.4
1643;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;2002, vrijdag 27 september;8.0;0.9;0.9;0.0;0.0;2.8;1.3;0.0;0.0;1.3;0.0;0.1;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.4;2.7
1644;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;2003, vrijdag 26 september;8.8;0.9;0.9;0.0;0.0;3.2;1.5;0.0;0.0;1.5;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4;0.0;1.4;3.0
1645;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;2004, vrijdag 24 september;8.9;0.8;0.8;0.0;0.0;3.5;1.6;0.1;0.0;1.7;0.0;0.1;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4;0.0;1.3;3.1
1646;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;2005, vrijdag 30 september;8.6;0.8;0.8;0.0;0.0;3.5;1.6;0.0;0.0;1.6;0.0;0.2;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1;0.0;1.4;2.7
1647;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;2006, vrijdag 29 september;9.1;0.9;0.8;0.0;0.0;3.9;1.8;0.0;0.0;1.8;0.0;0.2;0.2;0.2;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.3;2.8
1648;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;2007, vrijdag 28 september;10.7;1.2;1.1;0.0;0.0;4.5;2.1;0.0;0.0;2.1;0.0;;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;4.7;0.0;1.3;3.4
1649;Totaal mannen en vrouwen;1;Niet-westerse allochtonen;Institutionele huishoudens;2008, vrijdag 26 september;11.4;1.5;1.4;0.0;0.0;5.1;2.2;0.0;0.0;2.5;0.0;;0.4;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;4.5;0.0;1.4;3.1
1650;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;1999, vrijdag 24 september;780.0;347.5;321.1;20.6;5.8;197.1;39.4;7.7;1.0;125.0;2.5;21.5;44.9;42.5;7.5;3.9;15.1;16.1;1.9;0.5;3.9;0.5;0.5;0.0;0.0;2.8;1.9;0.4;0.2;0.4;0.1;183.1;0.0;37.0;146.1
1651;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;2000, vrijdag 29 september;815.7;379.7;350.0;23.1;6.6;195.4;42.3;6.8;1.1;120.5;2.7;22.1;41.9;39.3;8.3;3.0;13.8;14.1;2.1;0.4;4.5;0.7;0.6;0.1;0.0;3.1;2.1;0.4;0.2;0.4;0.2;190.3;0.0;37.8;152.5
1652;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;2001, vrijdag 28 september;856.2;402.9;369.4;26.4;7.1;197.8;44.5;6.9;1.2;119.2;2.8;23.3;39.3;36.5;9.2;2.5;11.8;13.0;2.3;0.5;4.8;0.9;0.8;0.1;0.0;3.4;2.3;0.4;0.2;0.5;0.2;207.0;0.0;40.8;166.2
1653;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;2002, vrijdag 27 september;889.2;412.5;377.7;27.7;7.0;204.7;45.7;9.5;1.4;121.0;3.0;24.1;38.4;35.7;9.9;3.5;11.5;10.8;2.3;0.4;5.2;1.1;1.0;0.1;0.0;3.7;2.6;0.4;0.2;0.5;0.3;223.3;0.0;44.8;178.5
1654;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;2003, vrijdag 26 september;909.3;409.3;373.5;28.8;7.0;222.2;46.4;16.5;1.8;129.8;3.1;24.6;36.6;33.6;9.2;4.5;10.2;9.8;2.6;0.4;5.5;1.4;1.2;0.1;0.0;4.0;2.8;0.4;0.2;0.5;0.4;229.9;0.0;48.0;181.9
1655;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;2004, vrijdag 24 september;917.0;400.6;365.1;29.1;6.4;230.1;46.5;20.7;2.0;133.5;3.1;24.3;35.6;32.8;8.6;5.5;9.7;8.9;2.6;0.3;5.7;1.4;1.3;0.1;0.0;4.2;3.0;0.4;0.2;0.6;0.4;239.0;0.0;49.7;189.2
1656;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;2005, vrijdag 30 september;915.6;404.6;368.4;29.3;6.9;227.0;42.1;19.1;1.6;132.9;2.8;28.5;35.8;32.8;7.1;6.0;10.1;9.6;2.7;0.3;6.2;1.8;1.6;0.1;0.0;4.8;3.4;0.4;0.3;0.7;0.5;234.9;0.0;50.6;184.3
1657;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;2006, vrijdag 29 september;912.6;421.5;382.8;30.7;8.0;212.7;41.7;13.9;1.3;124.5;2.0;29.3;42.3;38.9;6.1;5.3;11.6;15.9;2.9;0.5;5.9;1.9;1.7;0.1;0.0;4.6;3.3;0.4;0.3;0.7;0.5;223.1;0.0;49.7;173.4
1658;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;2007, vrijdag 28 september;913.4;453.1;409.5;34.8;8.8;194.8;40.1;10.4;0.9;114.3;1.7;;41.2;37.9;7.0;4.0;10.7;16.3;2.8;0.5;6.5;2.3;2.1;0.2;0.0;;3.9;0.4;0.4;;;209.4;0.0;45.1;164.3
1659;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Totaal huishoudens;2008, vrijdag 26 september;925.5;474.7;428.4;37.1;9.2;193.2;43.8;9.1;0.8;111.9;1.7;;37.8;34.6;6.2;3.7;10.5;14.2;2.8;0.4;6.6;2.6;2.4;0.2;0.0;;4.2;0.4;0.4;;0.7;204.3;0.0;41.5;162.8
1660;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Particuliere huishoudens;1999, vrijdag 24 september;775.0;347.1;320.7;20.6;5.8;195.3;38.5;7.7;1.0;124.1;2.5;21.4;44.8;42.4;7.4;3.9;15.0;16.1;1.9;0.5;3.9;0.5;0.5;0.0;0.0;2.8;1.9;0.4;0.1;0.4;0.1;180.5;0.0;36.4;144.0
1661;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Particuliere huishoudens;2000, vrijdag 29 september;810.5;379.1;349.5;23.1;6.6;193.6;41.5;6.8;1.1;119.5;2.7;22.0;41.7;39.2;8.3;3.0;13.8;14.1;2.1;0.4;4.5;0.7;0.6;0.1;0.0;3.1;2.1;0.4;0.2;0.4;0.2;187.6;0.0;37.2;150.4
1662;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Particuliere huishoudens;2001, vrijdag 28 september;850.9;402.3;368.8;26.4;7.1;195.9;43.7;6.9;1.2;118.2;2.8;23.2;39.2;36.4;9.2;2.5;11.8;12.9;2.3;0.5;4.8;0.9;0.8;0.1;0.0;3.4;2.3;0.4;0.2;0.5;0.2;204.3;0.0;40.2;164.1
1663;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Particuliere huishoudens;2002, vrijdag 27 september;883.0;411.8;377.0;27.7;7.0;202.5;44.9;9.5;1.4;119.8;3.0;24.0;38.3;35.6;9.9;3.5;11.5;10.7;2.3;0.4;5.2;1.1;1.0;0.1;0.0;3.7;2.6;0.4;0.2;0.5;0.3;220.2;0.0;44.0;176.1
1664;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Particuliere huishoudens;2003, vrijdag 26 september;902.5;408.6;372.8;28.8;7.0;219.7;45.5;16.5;1.8;128.4;3.1;24.5;36.5;33.5;9.2;4.5;10.1;9.8;2.6;0.4;5.5;1.4;1.2;0.1;0.0;3.9;2.8;0.4;0.2;0.5;0.4;226.5;0.0;47.3;179.2
1665;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Particuliere huishoudens;2004, vrijdag 24 september;910.2;400.0;364.5;29.0;6.4;227.5;45.5;20.6;2.0;132.0;3.1;24.2;35.5;32.6;8.6;5.5;9.7;8.9;2.5;0.3;5.7;1.4;1.3;0.1;0.0;4.2;3.0;0.4;0.2;0.6;0.4;235.6;0.0;49.1;186.5
1666;Totaal mannen en vrouwen;1;Niet-westerse allochtonen, 1e generatie;Particuliere huishoudens;2005, vrijdag 30 september;909.3;404.0;367.9;29.3;6.9;224.4;41.1;19.1;1.6;131.4;2.8;28.4;35.7;32.7;7.0;5.9;10.1;9.6;2.7;0.3;6.2;1.8;1.6;0.1;0.0;4.8;3.4;0.4;0.3;0.7;0.5;231.9;0.0;50.0;181.9
