ID;Geslacht;Leeftijd;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
1175;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2017/'18;11470;1170;10300;10.0
1176;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2018/'19;12740;1360;11390;11.0
1177;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2019/20;13360;1130;12230;8.0
1178;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2020/'21;14250;1250;13000;9.0
1179;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Vavo;2012/'13;690;70;620;10.0
1180;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Vavo;2013/'14;690;80;610;12.0
1181;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Vavo;2014/'15;660;100;570;14.0
1182;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Vavo;2015/'16;710;80;630;11.0
1183;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Vavo;2016/'17;850;130;710;16.0
1184;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Vavo;2017/'18;1050;170;880;16.0
1185;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Vavo;2018/'19;1030;130;900;13.0
1186;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Vavo;2019/20;960;120;850;12.0
1187;Totaal mannen en vrouwen;18 tot 20 jaar;Overige niet-westerse migratieachterg...;Vavo;2020/'21;610;80;530;13.0
1188;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Totaal onderwijs;2012/'13;162690;10560;152130;6.0
1189;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Totaal onderwijs;2013/'14;161470;9930;151540;6.0
1190;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Totaal onderwijs;2014/'15;159640;9330;150300;6.0
1191;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Totaal onderwijs;2015/'16;155110;8670;146440;6.0
1192;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Totaal onderwijs;2016/'17;155740;8810;146930;6.0
1193;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Totaal onderwijs;2017/'18;152870;9410;143460;6.0
1194;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Totaal onderwijs;2018/'19;153610;10290;143320;7.0
1195;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Totaal onderwijs;2019/20;153940;8620;145320;6.0
1196;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Totaal onderwijs;2020/'21;154850;9230;145620;6.0
1197;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vo (excl. praktijkonderwijs);2012/'13;1630;110;1520;6.0
1198;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vo (excl. praktijkonderwijs);2013/'14;1650;100;1540;6.0
1199;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vo (excl. praktijkonderwijs);2014/'15;1540;110;1420;7.0
1200;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vo (excl. praktijkonderwijs);2015/'16;1490;110;1390;7.0
1201;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vo (excl. praktijkonderwijs);2016/'17;1670;120;1540;7.0
1202;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vo (excl. praktijkonderwijs);2017/'18;1950;190;1770;10.0
1203;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vo (excl. praktijkonderwijs);2018/'19;1910;200;1700;11.0
1204;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vo (excl. praktijkonderwijs);2019/20;1900;120;1770;6.0
1205;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vo (excl. praktijkonderwijs);2020/'21;1550;130;1430;8.0
1206;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Mbo (incl. extranei);2012/'13;155860;9660;146210;6.0
1207;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Mbo (incl. extranei);2013/'14;154780;8990;145790;6.0
1208;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Mbo (incl. extranei);2014/'15;152880;8340;144530;5.0
1209;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Mbo (incl. extranei);2015/'16;148310;7680;140630;5.0
1210;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Mbo (incl. extranei);2016/'17;148640;7800;140840;5.0
1211;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Mbo (incl. extranei);2017/'18;145180;8250;136920;6.0
1212;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Mbo (incl. extranei);2018/'19;146060;9160;136900;6.0
1213;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Mbo (incl. extranei);2019/20;146720;7780;138940;5.0
1214;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Mbo (incl. extranei);2020/'21;149500;8470;141030;6.0
1215;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vavo;2012/'13;5200;800;4400;15.0
1216;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vavo;2013/'14;5050;830;4210;17.0
1217;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vavo;2014/'15;5230;880;4340;17.0
1218;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vavo;2015/'16;5310;890;4420;17.0
1219;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vavo;2016/'17;5430;890;4550;16.0
1220;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vavo;2017/'18;5740;970;4770;17.0
1221;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vavo;2018/'19;5640;930;4710;16.0
1222;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vavo;2019/20;5320;720;4610;13.0
1223;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal;Vavo;2020/'21;3790;630;3160;17.0
1224;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2012/'13;117510;5920;111590;5.0
1225;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2013/'14;116460;5440;111030;5.0
1226;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2014/'15;115270;5070;110200;4.0
1227;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2015/'16;112010;4780;107240;4.0
1228;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2016/'17;111670;4730;106940;4.0
1229;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2017/'18;108200;5160;103040;5.0
1230;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2018/'19;107290;5470;101820;5.0
1231;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2019/20;106230;4570;101660;4.0
1232;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2020/'21;105590;4800;100790;5.0
1233;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2012/'13;880;40;840;5.0
1234;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2013/'14;890;40;860;4.0
1235;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2014/'15;880;30;850;3.0
1236;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2015/'16;820;30;790;3.0
1237;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2016/'17;900;30;860;3.0
1238;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2017/'18;960;50;900;6.0
1239;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2018/'19;830;40;790;5.0
1240;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2019/20;860;20;840;3.0
1241;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2020/'21;660;30;630;4.0
1242;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2012/'13;113470;5430;108040;5.0
1243;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2013/'14;112470;4890;107580;4.0
1244;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2014/'15;111180;4520;106660;4.0
1245;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2015/'16;107940;4220;103710;4.0
1246;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2016/'17;107400;4190;103210;4.0
1247;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2017/'18;103790;4590;99200;4.0
1248;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2018/'19;103080;4910;98180;5.0
1249;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2019/20;102260;4150;98110;4.0
1250;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2020/'21;102650;4420;98230;4.0
1251;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vavo;2012/'13;3160;440;2710;14.0
1252;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vavo;2013/'14;3100;510;2590;16.0
1253;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vavo;2014/'15;3210;520;2690;16.0
1254;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vavo;2015/'16;3260;520;2740;16.0
1255;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vavo;2016/'17;3370;510;2860;15.0
1256;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vavo;2017/'18;3450;520;2930;15.0
1257;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vavo;2018/'19;3380;520;2860;15.0
1258;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vavo;2019/20;3110;400;2710;13.0
1259;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal Nederlandse achtergrond;Vavo;2020/'21;2290;360;1930;16.0
1260;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2012/'13;9820;850;8970;9.0
1261;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2013/'14;9790;750;9040;8.0
1262;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2014/'15;9860;750;9110;8.0
1263;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2015/'16;9530;730;8800;8.0
1264;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2016/'17;9510;720;8800;8.0
1265;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2017/'18;9100;730;8370;8.0
1266;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2018/'19;8890;730;8160;8.0
1267;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2019/20;9020;610;8410;7.0
1268;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2020/'21;9240;680;8560;7.0
1269;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2012/'13;190;10;180;
1270;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2013/'14;180;10;180;
1271;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2014/'15;180;10;170;7.0
1272;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2015/'16;150;10;140;7.0
1273;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;170;10;170;
1274;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;220;10;200;6.0
1275;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;190;10;180;6.0
1276;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;180;10;180;
1277;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;180;10;170;6.0
1278;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;9080;730;8360;8.0
1279;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;9100;670;8440;7.0
1280;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;9130;640;8490;7.0
1281;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;8780;600;8180;7.0
1282;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;8780;620;8170;7.0
1283;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;8320;610;7710;7.0
1284;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2018/'19;8170;640;7530;8.0
1285;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2019/20;8330;530;7800;6.0
1286;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2020/'21;8670;600;8070;7.0
1287;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vavo;2012/'13;550;110;440;20.0
1288;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vavo;2013/'14;510;70;430;15.0
1289;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vavo;2014/'15;560;100;460;17.0
1290;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vavo;2015/'16;600;120;480;19.0
1291;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vavo;2016/'17;560;90;460;17.0
1292;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vavo;2017/'18;560;110;450;19.0
1293;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vavo;2018/'19;530;90;450;16.0
1294;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vavo;2019/20;500;70;430;14.0
1295;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal westerse migratieachtergrond;Vavo;2020/'21;380;60;320;17.0
1296;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2012/'13;35360;3800;31570;11.0
1297;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2013/'14;35220;3750;31470;11.0
1298;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2014/'15;34510;3520;30990;10.0
1299;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2015/'16;33570;3170;30400;9.0
1300;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2016/'17;34550;3360;31190;10.0
1301;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2017/'18;35580;3520;32050;10.0
1302;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2018/'19;37430;4090;33340;11.0
1303;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2019/20;38690;3440;35250;9.0
1304;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Totaal onderwijs;2020/'21;40020;3750;36270;9.0
1305;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2012/'13;550;50;500;10.0
1306;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2013/'14;570;60;510;10.0
1307;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2014/'15;480;70;410;14.0
1308;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2015/'16;520;70;460;13.0
1309;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;600;90;510;15.0
1310;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;780;120;660;15.0
1311;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;890;150;730;17.0
1312;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;850;90;760;11.0
1313;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;720;90;620;13.0
1314;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;33310;3500;29810;10.0
1315;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;33210;3430;29770;10.0
1316;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;32570;3180;29390;10.0
1317;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;31590;2850;28740;9.0
1318;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;32450;2990;29460;9.0
1319;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;33070;3060;30010;9.0
1320;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2018/'19;34810;3620;31190;10.0
1321;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2019/20;36120;3100;33030;9.0
1322;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Mbo (incl. extranei);2020/'21;38180;3460;34730;9.0
1323;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2012/'13;1500;250;1250;17.0
1324;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2013/'14;1440;250;1190;18.0
1325;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2014/'15;1460;270;1200;18.0
1326;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2015/'16;1450;250;1200;17.0
1327;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2016/'17;1500;280;1220;19.0
1328;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2017/'18;1730;350;1390;20.0
1329;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2018/'19;1740;320;1410;19.0
1330;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2019/20;1720;250;1470;14.0
1331;Totaal mannen en vrouwen;20 tot 23 jaar;Totaal niet-westerse migratieachtergrond;Vavo;2020/'21;1120;210;920;18.0
1332;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2012/'13;10460;1200;9260;11.0
1333;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2013/'14;10170;1210;8960;12.0
1334;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2014/'15;9660;1150;8510;12.0
1335;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2015/'16;9260;1060;8210;11.0
1336;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2016/'17;9210;1120;8090;12.0
1337;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2017/'18;9780;1200;8580;12.0
1338;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2018/'19;11040;1590;9450;14.0
1339;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2019/20;11920;1450;10470;12.0
1340;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Totaal onderwijs;2020/'21;12190;1450;10740;12.0
1341;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2012/'13;320;50;280;14.0
1342;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2013/'14;330;50;280;14.0
1343;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2014/'15;280;60;220;22.0
1344;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2015/'16;330;60;270;18.0
1345;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;340;80;260;22.0
1346;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;460;110;350;23.0
1347;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;590;140;440;25.0
1348;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;530;90;440;17.0
1349;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;440;90;350;20.0
1350;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;9650;1100;8550;11.0
1351;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;9370;1080;8290;12.0
1352;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;8980;1020;7960;11.0
1353;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;8500;940;7560;11.0
1354;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;8390;940;7450;11.0
1355;Totaal mannen en vrouwen;20 tot 23 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;8760;980;7770;11.0
