ID;Geslacht;KenmerkenPersonen;CaribischNederland;Perioden;Personen_1;PersoonlijkBrutoInkomenGemiddeld_2;PersoonlijkBrutoInkomenMediaan_3;PersoonlijkInkomenGemiddeld_4;PersoonlijkInkomenMediaan_5
987;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2014;400.0;5.7;5.9;5.7;5.9
988;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2015;450.0;5.7;5.9;5.7;5.8
989;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2016;450.0;5.6;5.2;5.3;5.2
990;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2017;500.0;5.7;5.4;5.5;5.3
991;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2018;500.0;5.6;5.6;5.5;5.5
992;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2019;500.0;5.7;5.9;5.5;5.8
993;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2020;500.0;6.6;6.5;6.3;6.5
994;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2021;500.0;6.4;6.6;6.2;6.5
995;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Sint Eustatius;2022;500.0;7.0;7.1;6.7;6.9
996;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2011;200.0;5.2;6.4;5.2;6.3
997;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2012;250.0;6.6;7.8;6.5;7.7
998;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2013;250.0;6.4;7.1;6.3;7.0
999;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2014;250.0;7.5;9.1;7.4;9.0
1000;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2015;250.0;6.6;6.5;6.5;6.4
1001;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2016;250.0;6.8;7.2;6.6;6.8
1002;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2017;300.0;7.4;7.4;7.0;7.3
1003;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2018;300.0;7.2;7.1;6.7;6.9
1004;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2019;300.0;7.3;7.1;6.9;7.0
1005;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2020;300.0;8.5;8.9;8.0;8.7
1006;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2021;300.0;8.7;8.6;8.1;8.4
1007;Totaal mannen en vrouwen;Persoonlijk inkomen: 1e 25%-groep;Saba;2022;300.0;7.4;7.3;7.2;7.0
1008;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2011;;;;;
1009;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2012;;;;;
1010;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2013;;;;;
1011;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2014;;;;;
1012;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2015;;;;;
1013;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2016;3900.0;14.9;14.4;14.2;14.1
1014;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2017;4100.0;15.4;14.9;14.6;14.6
1015;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2018;4250.0;15.8;15.3;15.0;15.0
1016;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2019;4400.0;15.8;15.6;15.1;15.2
1017;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2020;4500.0;16.1;15.8;15.5;15.5
1018;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2021;4650.0;16.1;15.6;15.2;15.4
1019;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Caribisch Nederland;2022;4850.0;17.7;16.8;16.5;16.5
1020;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2011;2550.0;12.1;12.1;11.8;11.8
1021;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2012;2650.0;12.5;12.4;12.2;12.1
1022;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2013;2800.0;13.1;13.0;12.8;12.7
1023;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2014;2900.0;13.5;13.6;13.2;13.3
1024;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2015;3050.0;13.7;13.9;13.4;13.5
1025;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2016;3200.0;14.5;14.2;13.7;13.8
1026;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2017;3350.0;14.8;14.4;14.0;14.0
1027;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2018;3450.0;15.3;14.9;14.4;14.6
1028;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2019;3600.0;15.2;15.1;14.6;14.8
1029;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2020;3700.0;15.5;15.4;14.9;15.1
1030;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2021;3850.0;15.5;15.1;14.6;14.8
1031;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Bonaire;2022;4000.0;17.3;16.3;16.0;16.1
1032;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2011;350.0;15.0;14.4;14.4;13.9
1033;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2012;400.0;16.3;16.5;15.7;15.9
1034;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2013;400.0;17.2;16.8;16.5;16.3
1035;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2014;400.0;16.8;16.5;16.3;16.2
1036;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2015;450.0;17.2;16.8;16.6;16.3
1037;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2016;450.0;17.0;16.4;16.4;16.2
1038;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2017;500.0;18.6;18.5;17.9;17.9
1039;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2018;500.0;18.2;18.0;17.6;17.6
1040;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2019;500.0;18.1;17.2;17.2;16.9
1041;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2020;500.0;18.3;18.0;17.8;17.6
1042;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2021;500.0;18.2;17.9;17.5;17.2
1043;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Sint Eustatius;2022;500.0;19.4;19.0;18.9;18.8
1044;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2011;200.0;13.6;13.4;13.2;13.0
1045;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2012;250.0;15.8;15.7;15.3;15.3
1046;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2013;250.0;15.6;15.7;15.1;15.4
1047;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2014;250.0;17.1;17.0;16.6;16.5
1048;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2015;250.0;15.7;15.9;15.2;15.4
1049;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2016;250.0;16.8;16.5;15.9;15.9
1050;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2017;300.0;17.2;16.7;16.5;16.3
1051;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2018;300.0;18.4;17.7;17.6;17.4
1052;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2019;300.0;18.6;18.1;17.9;17.4
1053;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2020;300.0;19.5;18.8;18.9;18.4
1054;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2021;300.0;19.6;19.3;19.1;18.9
1055;Totaal mannen en vrouwen;Persoonlijk inkomen: 2e 25%-groep;Saba;2022;300.0;20.5;19.7;19.8;19.2
1056;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2011;;;;;
1057;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2012;;;;;
1058;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2013;;;;;
1059;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2014;;;;;
1060;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2015;;;;;
1061;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2016;3900.0;28.1;26.2;26.0;25.2
1062;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2017;4100.0;29.3;26.9;26.9;26.0
1063;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2018;4250.0;29.5;27.4;27.2;26.3
1064;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2019;4400.0;29.4;26.9;26.9;26.1
1065;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2020;4500.0;28.7;26.9;26.8;26.1
1066;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2021;4650.0;29.4;27.2;27.1;26.5
1067;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Caribisch Nederland;2022;4850.0;31.1;29.0;28.6;27.9
1068;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2011;2550.0;22.6;22.3;21.5;21.3
1069;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2012;2650.0;23.3;22.9;22.2;22.0
1070;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2013;2800.0;24.2;23.7;23.1;22.9
1071;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2014;2900.0;25.0;24.4;23.8;23.5
1072;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2015;3050.0;25.4;24.6;24.2;23.7
1073;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2016;3200.0;26.7;25.1;24.7;24.3
1074;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2017;3350.0;27.7;25.7;25.4;24.9
1075;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2018;3450.0;28.1;26.1;25.9;25.3
1076;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2019;3600.0;28.0;25.7;25.6;25.0
1077;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2020;3700.0;27.4;25.6;25.5;25.0
1078;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2021;3850.0;28.1;26.1;25.9;25.4
1079;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Bonaire;2022;4000.0;29.8;27.7;27.3;26.8
1080;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2011;350.0;31.3;31.3;28.9;28.6
1081;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2012;400.0;34.2;33.9;31.5;31.3
1082;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2013;400.0;35.4;35.2;32.8;32.5
1083;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2014;400.0;36.5;35.8;33.9;33.5
1084;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2015;450.0;38.3;37.0;35.7;34.4
1085;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2016;450.0;36.6;35.2;33.7;32.8
1086;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2017;500.0;40.0;38.8;37.1;36.5
1087;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2018;500.0;37.6;35.5;34.8;33.8
1088;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2019;500.0;37.4;35.0;35.1;34.2
1089;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2020;500.0;36.3;34.6;33.8;32.9
1090;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2021;500.0;36.1;34.0;33.3;32.3
1091;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Sint Eustatius;2022;550.0;37.9;35.7;34.9;33.7
1092;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2011;200.0;26.1;25.4;24.1;23.5
1093;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2012;250.0;28.2;27.3;26.3;25.7
1094;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2013;250.0;28.1;27.5;26.1;25.8
1095;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2014;250.0;29.7;29.0;27.7;27.5
1096;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2015;250.0;29.5;28.4;27.4;27.1
1097;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2016;300.0;30.4;29.1;27.9;27.5
1098;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2017;300.0;30.2;29.5;28.1;27.8
1099;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2018;300.0;32.0;31.2;29.8;29.4
1100;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2019;300.0;32.3;31.6;29.9;29.4
1101;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2020;300.0;33.3;32.2;31.2;30.2
1102;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2021;300.0;34.2;33.7;32.3;31.7
1103;Totaal mannen en vrouwen;Persoonlijk inkomen: 3e 25%-groep;Saba;2022;300.0;36.3;35.0;33.5;32.7
1104;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2011;;;;;
1105;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2012;;;;;
1106;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2013;;;;;
1107;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2014;;;;;
1108;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2015;;;;;
1109;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2016;3900.0;66.1;55.4;57.8;49.9
1110;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2017;4100.0;68.1;56.8;59.6;51.6
1111;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2018;4250.0;68.7;57.5;60.1;51.6
1112;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2019;4400.0;68.8;58.1;60.3;52.0
1113;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2020;4500.0;69.0;58.4;60.2;52.2
1114;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2021;4650.0;69.6;59.3;61.5;53.1
1115;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Caribisch Nederland;2022;4850.0;71.5;61.5;62.9;54.6
1116;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2011;2550.0;54.9;45.6;50.2;41.7
1117;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2012;2650.0;56.2;47.1;51.6;42.8
1118;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2013;2800.0;57.2;48.8;52.3;44.3
1119;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2014;2900.0;58.9;51.3;53.7;46.6
1120;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2015;3050.0;59.3;52.2;53.6;47.2
1121;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2016;3200.0;62.9;52.5;54.4;47.3
1122;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2017;3350.0;64.7;53.5;56.0;48.2
1123;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2018;3450.0;65.1;54.5;56.5;48.8
1124;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2019;3600.0;65.2;54.6;56.6;49.1
1125;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2020;3700.0;65.8;55.1;57.1;49.6
1126;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2021;3850.0;67.1;56.3;59.0;50.8
1127;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Bonaire;2022;4000.0;69.1;58.2;60.3;52.2
1128;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2011;350.0;75.5;66.6;68.6;59.5
1129;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2012;400.0;78.8;70.0;71.7;63.4
1130;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2013;400.0;79.1;71.0;71.7;63.6
1131;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2014;400.0;80.4;70.9;72.8;63.9
1132;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2015;450.0;88.1;74.6;80.4;66.6
1133;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2016;450.0;86.9;74.4;79.5;67.1
1134;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2017;500.0;89.7;76.4;81.8;69.2
1135;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2018;500.0;90.5;76.3;81.8;69.3
1136;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2019;500.0;90.8;77.6;82.0;70.1
1137;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2020;500.0;87.8;76.8;77.7;68.3
1138;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2021;500.0;84.0;76.2;76.3;68.1
1139;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Sint Eustatius;2022;500.0;85.3;77.8;77.4;70.3
1140;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2011;200.0;63.5;54.1;58.0;48.2
1141;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2012;250.0;66.7;54.4;60.7;48.6
1142;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2013;250.0;65.9;55.7;59.9;49.9
1143;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2014;250.0;67.6;61.9;60.8;55.2
1144;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2015;250.0;69.6;61.2;62.5;55.5
1145;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2016;250.0;69.2;59.7;62.0;52.9
1146;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2017;300.0;71.8;61.7;64.1;53.9
1147;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2018;300.0;74.3;65.5;66.6;59.0
1148;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2019;300.0;76.5;67.0;68.6;59.2
1149;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2020;300.0;77.9;71.3;69.6;62.8
1150;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2021;300.0;76.9;69.5;69.8;62.2
1151;Totaal mannen en vrouwen;Persoonlijk inkomen: 4e 25%-groep;Saba;2022;300.0;79.9;71.5;72.8;63.9
1152;Mannen;Totaal personen;Caribisch Nederland;2011;6450.0;28.0;19.6;26.3;19.0
1153;Mannen;Totaal personen;Caribisch Nederland;2012;6700.0;28.7;20.0;27.0;19.4
1154;Mannen;Totaal personen;Caribisch Nederland;2013;7100.0;29.1;20.7;27.4;20.1
1155;Mannen;Totaal personen;Caribisch Nederland;2014;7300.0;29.7;21.2;27.8;20.6
1156;Mannen;Totaal personen;Caribisch Nederland;2015;7650.0;29.6;20.9;27.8;20.4
1157;Mannen;Totaal personen;Caribisch Nederland;2016;7950.0;31.7;22.0;28.4;21.2
1158;Mannen;Totaal personen;Caribisch Nederland;2017;8300.0;32.8;22.9;29.3;22.2
1159;Mannen;Totaal personen;Caribisch Nederland;2018;8650.0;33.0;23.4;29.5;22.6
1160;Mannen;Totaal personen;Caribisch Nederland;2019;8950.0;32.6;22.5;29.2;21.9
1161;Mannen;Totaal personen;Caribisch Nederland;2020;9150.0;32.5;22.1;29.1;21.6
1162;Mannen;Totaal personen;Caribisch Nederland;2021;9400.0;32.2;22.0;28.9;21.3
1163;Mannen;Totaal personen;Caribisch Nederland;2022;9750.0;33.6;23.1;29.9;22.5
1164;Mannen;Totaal personen;Bonaire;2011;5250.0;26.2;18.6;24.7;18.0
1165;Mannen;Totaal personen;Bonaire;2012;5450.0;26.6;18.7;25.2;18.2
1166;Mannen;Totaal personen;Bonaire;2013;5750.0;27.2;19.7;25.6;19.1
1167;Mannen;Totaal personen;Bonaire;2014;5950.0;27.9;20.2;26.2;19.7
1168;Mannen;Totaal personen;Bonaire;2015;6200.0;27.2;19.9;25.6;19.3
1169;Mannen;Totaal personen;Bonaire;2016;6550.0;29.7;21.1;26.3;20.4
1170;Mannen;Totaal personen;Bonaire;2017;6800.0;30.5;21.9;26.9;21.2
1171;Mannen;Totaal personen;Bonaire;2018;7100.0;31.0;22.3;27.3;21.7
1172;Mannen;Totaal personen;Bonaire;2019;7400.0;30.7;21.7;27.1;21.0
1173;Mannen;Totaal personen;Bonaire;2020;7600.0;30.8;21.3;27.4;20.7
1174;Mannen;Totaal personen;Bonaire;2021;7850.0;30.7;21.2;27.3;20.3
1175;Mannen;Totaal personen;Bonaire;2022;8100.0;32.3;22.7;28.4;21.8
1176;Mannen;Totaal personen;Sint Eustatius;2011;750.0;39.0;26.4;36.2;25.0
1177;Mannen;Totaal personen;Sint Eustatius;2012;800.0;40.9;29.5;38.1;28.2
1178;Mannen;Totaal personen;Sint Eustatius;2013;850.0;41.1;29.7;38.3;28.2
1179;Mannen;Totaal personen;Sint Eustatius;2014;850.0;40.9;30.4;38.1;28.8
1180;Mannen;Totaal personen;Sint Eustatius;2015;850.0;45.5;32.2;42.7;31.3
1181;Mannen;Totaal personen;Sint Eustatius;2016;850.0;44.9;29.8;42.0;28.4
1182;Mannen;Totaal personen;Sint Eustatius;2017;950.0;47.6;35.6;44.4;34.2
1183;Mannen;Totaal personen;Sint Eustatius;2018;1000.0;46.2;30.9;43.2;29.8
1184;Mannen;Totaal personen;Sint Eustatius;2019;1000.0;44.9;29.7;42.0;28.8
1185;Mannen;Totaal personen;Sint Eustatius;2020;1000.0;42.8;28.5;39.4;28.0
1186;Mannen;Totaal personen;Sint Eustatius;2021;1000.0;41.3;28.2;38.4;27.7
1187;Mannen;Totaal personen;Sint Eustatius;2022;1000.0;41.6;28.4;38.9;27.8
1188;Mannen;Totaal personen;Saba;2011;450.0;30.6;22.7;28.6;21.5
1189;Mannen;Totaal personen;Saba;2012;450.0;32.7;23.8;30.7;22.3
1190;Mannen;Totaal personen;Saba;2013;500.0;31.4;22.9;29.5;21.6
1191;Mannen;Totaal personen;Saba;2014;500.0;32.5;23.8;30.3;22.8
1192;Mannen;Totaal personen;Saba;2015;550.0;31.9;22.7;29.7;21.7
1193;Mannen;Totaal personen;Saba;2016;550.0;33.9;24.8;31.1;23.2
1194;Mannen;Totaal personen;Saba;2017;550.0;35.1;24.5;32.2;23.1
1195;Mannen;Totaal personen;Saba;2018;550.0;36.3;26.5;33.4;25.0
1196;Mannen;Totaal personen;Saba;2019;600.0;35.9;25.7;33.2;24.7
1197;Mannen;Totaal personen;Saba;2020;600.0;36.8;26.8;34.0;25.4
1198;Mannen;Totaal personen;Saba;2021;600.0;35.8;26.8;33.6;26.0
1199;Mannen;Totaal personen;Saba;2022;650.0;36.6;28.6;34.1;27.4
1200;Mannen;Positie hh: hoofdkostwinner;Caribisch Nederland;2011;4100.0;34.4;24.0;32.1;23.2
1201;Mannen;Positie hh: hoofdkostwinner;Caribisch Nederland;2012;4300.0;34.8;24.3;32.7;23.6
1202;Mannen;Positie hh: hoofdkostwinner;Caribisch Nederland;2013;4650.0;35.2;24.6;32.9;23.8
1203;Mannen;Positie hh: hoofdkostwinner;Caribisch Nederland;2014;4700.0;35.6;25.1;33.3;24.3
1204;Mannen;Positie hh: hoofdkostwinner;Caribisch Nederland;2015;4850.0;36.0;25.4;33.7;24.6
1205;Mannen;Positie hh: hoofdkostwinner;Caribisch Nederland;2016;5050.0;38.9;26.2;34.5;25.4
1206;Mannen;Positie hh: hoofdkostwinner;Caribisch Nederland;2017;5350.0;39.6;26.9;35.0;26.0
