ID;BedrijfstakBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
1839;4725 Slijterijen;2004 1e kwartaal;95.1;101.5;93.7;-1.3;-2.2;0.9
1840;4725 Slijterijen;2004 april;101.4;101.1;100.3;-0.3;-2.7;2.4
1841;4725 Slijterijen;2004 mei;99.0;101.1;97.9;-12.5;-3.0;-9.8
1842;4725 Slijterijen;2004 juni;103.7;100.7;103.0;-2.8;-3.7;1.0
1843;4725 Slijterijen;2004 2e kwartaal;101.4;101.0;100.4;-5.4;-3.1;-2.4
1844;4725 Slijterijen;2004 juli;102.3;101.0;101.3;-1.2;-3.6;2.5
1845;4725 Slijterijen;2004 augustus;89.6;100.5;89.2;-11.0;-3.6;-7.7
1846;4725 Slijterijen;2004 september;95.1;100.5;94.7;-0.9;-4.0;3.2
1847;4725 Slijterijen;2004 3e kwartaal;95.7;100.6;95.1;-4.4;-3.8;-0.7
1848;4725 Slijterijen;2004 oktober;95.1;100.8;94.4;-8.4;-3.7;-4.9
1849;4725 Slijterijen;2004 november;99.8;99.7;100.1;-3.0;-2.1;-0.9
1850;4725 Slijterijen;2004 december;186.5;99.4;187.7;7.8;-2.1;10.2
1851;4725 Slijterijen;2004 4e kwartaal;127.2;100.0;127.2;0.4;-2.7;3.2
1852;4725 Slijterijen;2004;104.8;100.8;104.0;-2.5;-2.9;0.4
1853;4725 Slijterijen;2005 januari;82.4;100.0;82.4;-19.4;-1.8;-18.0
1854;4725 Slijterijen;2005 februari;84.7;99.8;84.9;-4.3;-1.8;-2.6
1855;4725 Slijterijen;2005 maart;94.8;100.1;94.6;0.3;-0.9;1.3
1856;4725 Slijterijen;2005 1e kwartaal;87.3;100.0;87.3;-8.2;-1.5;-6.8
1857;4725 Slijterijen;2005 april;92.3;99.6;92.7;-9.0;-1.5;-7.6
1858;4725 Slijterijen;2005 mei;92.6;100.5;92.1;-6.5;-0.6;-5.9
1859;4725 Slijterijen;2005 juni;101.0;100.7;100.3;-2.6;0.0;-2.7
1860;4725 Slijterijen;2005 2e kwartaal;95.3;100.3;95.0;-6.0;-0.7;-5.3
1861;4725 Slijterijen;2005 juli;96.3;100.7;95.6;-5.8;-0.3;-5.6
1862;4725 Slijterijen;2005 augustus;90.9;100.4;90.5;1.4;-0.1;1.5
1863;4725 Slijterijen;2005 september;95.4;99.6;95.8;0.3;-0.8;1.1
1864;4725 Slijterijen;2005 3e kwartaal;94.2;100.2;94.0;-1.5;-0.4;-1.1
1865;4725 Slijterijen;2005 oktober;90.9;99.7;91.1;-4.5;-1.0;-3.5
1866;4725 Slijterijen;2005 november;100.0;99.5;100.5;0.2;-0.2;0.4
1867;4725 Slijterijen;2005 december;178.7;99.3;180.0;-4.2;-0.1;-4.1
1868;4725 Slijterijen;2005 4e kwartaal;123.2;99.5;123.8;-3.1;-0.4;-2.7
1869;4725 Slijterijen;2005;100.0;100.0;100.0;-4.6;-0.8;-3.9
1870;4725 Slijterijen;2006 januari;80.4;98.8;81.3;-2.5;-1.2;-1.4
1871;4725 Slijterijen;2006 februari;83.5;98.5;84.8;-1.5;-1.4;-0.2
1872;4725 Slijterijen;2006 maart;93.9;98.5;95.4;-0.9;-1.6;0.8
1873;4725 Slijterijen;2006 1e kwartaal;85.9;98.6;87.1;-1.6;-1.4;-0.2
1874;4725 Slijterijen;2006 april;93.2;99.3;93.9;1.0;-0.3;1.3
1875;4725 Slijterijen;2006 mei;94.3;99.4;94.9;1.9;-1.1;3.0
1876;4725 Slijterijen;2006 juni;102.1;99.6;102.5;1.1;-1.1;2.2
1877;4725 Slijterijen;2006 2e kwartaal;96.6;99.5;97.1;1.3;-0.8;2.2
1878;4725 Slijterijen;2006 juli;89.6;99.8;89.8;-6.9;-0.9;-6.1
1879;4725 Slijterijen;2006 augustus;86.7;99.6;87.0;-4.6;-0.8;-3.9
1880;4725 Slijterijen;2006 september;90.6;99.8;90.8;-5.0;0.1;-5.1
1881;4725 Slijterijen;2006 3e kwartaal;89.0;99.7;89.2;-5.5;-0.5;-5.1
1882;4725 Slijterijen;2006 oktober;88.9;99.8;89.1;-2.2;0.0;-2.2
1883;4725 Slijterijen;2006 november;95.7;99.5;96.1;-4.3;0.0;-4.4
1884;4725 Slijterijen;2006 december;166.9;99.8;167.2;-6.6;0.5;-7.1
1885;4725 Slijterijen;2006 4e kwartaal;117.2;99.7;117.5;-4.9;0.2;-5.1
1886;4725 Slijterijen;2006;97.1;99.4;97.8;-2.8;-0.6;-2.2
1887;4725 Slijterijen;2007 januari;76.1;99.6;76.4;-5.3;0.8;-6.0
1888;4725 Slijterijen;2007 februari;80.0;100.6;79.6;-4.1;2.2;-6.1
1889;4725 Slijterijen;2007 maart;93.7;101.1;92.7;-0.2;2.6;-2.8
1890;4725 Slijterijen;2007 1e kwartaal;83.3;100.4;82.9;-3.1;1.9;-4.8
1891;4725 Slijterijen;2007 april;84.8;100.6;84.3;-9.0;1.3;-10.2
1892;4725 Slijterijen;2007 mei;92.5;100.2;92.3;-1.9;0.7;-2.7
1893;4725 Slijterijen;2007 juni;99.6;100.7;98.9;-2.4;1.1;-3.5
1894;4725 Slijterijen;2007 2e kwartaal;92.3;100.5;91.9;-4.4;1.0;-5.4
1895;4725 Slijterijen;2007 juli;84.9;101.3;83.8;-5.2;1.5;-6.6
1896;4725 Slijterijen;2007 augustus;90.9;100.7;90.3;4.9;1.1;3.8
1897;4725 Slijterijen;2007 september;87.6;100.6;87.0;-3.4;0.9;-4.2
1898;4725 Slijterijen;2007 3e kwartaal;87.8;100.9;87.0;-1.3;1.2;-2.4
1899;4725 Slijterijen;2007 oktober;92.1;101.6;90.6;3.6;1.9;1.7
1900;4725 Slijterijen;2007 november;100.7;101.3;99.4;5.2;1.7;3.4
1901;4725 Slijterijen;2007 december;171.7;101.3;169.5;2.9;1.5;1.3
1902;4725 Slijterijen;2007 4e kwartaal;121.5;101.4;119.8;3.7;1.7;1.9
1903;4725 Slijterijen;2007;96.2;100.8;95.5;-1.0;1.4;-2.4
1904;4725 Slijterijen;2008 januari;80.4;103.3;77.8;5.6;3.7;1.8
1905;4725 Slijterijen;2008 februari;82.6;103.2;80.1;3.2;2.6;0.6
1906;4725 Slijterijen;2008 maart;86.2;103.6;83.2;-8.0;2.5;-10.2
1907;4725 Slijterijen;2008 1e kwartaal;83.0;103.3;80.4;-0.3;2.9;-3.1
1908;4725 Slijterijen;2008 april;84.9;103.7;81.9;0.1;3.1;-2.9
1909;4725 Slijterijen;2008 mei;96.4;104.1;92.6;4.2;3.9;0.3
1910;4725 Slijterijen;2008 juni;90.0;104.2;86.3;-9.7;3.5;-12.7
1911;4725 Slijterijen;2008 2e kwartaal;90.4;104.0;86.9;-2.0;3.5;-5.3
1912;4725 Slijterijen;2008 juli;88.1;105.1;83.8;3.7;3.7;0.0
1913;4725 Slijterijen;2008 augustus;88.0;104.7;84.0;-3.3;4.0;-7.0
1914;4725 Slijterijen;2008 september;86.2;105.3;81.9;-1.6;4.6;-5.9
1915;4725 Slijterijen;2008 3e kwartaal;87.4;105.0;83.2;-0.4;4.1;-4.4
1916;4725 Slijterijen;2008 oktober;94.1;105.3;89.3;2.2;3.6;-1.4
1917;4725 Slijterijen;2008 november;91.6;106.0;86.5;-9.0;4.6;-13.0
1918;4725 Slijterijen;2008 december;158.6;106.2;149.3;-7.6;4.8;-11.9
1919;4725 Slijterijen;2008 4e kwartaal;114.8;105.8;108.5;-5.5;4.4;-9.5
1920;4725 Slijterijen;2008;93.9;104.5;89.8;-2.4;3.7;-5.9
1921;4725 Slijterijen;2009 januari;83.0;107.4;77.3;3.3;4.0;-0.6
1922;4725 Slijterijen;2009 februari;77.0;108.3;71.1;-6.7;5.0;-11.2
1923;4725 Slijterijen;2009 maart;81.4;108.3;75.2;-5.5;4.6;-9.7
1924;4725 Slijterijen;2009 1e kwartaal;80.5;108.0;74.5;-3.1;4.5;-7.2
1925;4725 Slijterijen;2009 april;85.9;108.6;79.1;1.2;4.7;-3.3
1926;4725 Slijterijen;2009 mei;92.0;109.2;84.3;-4.6;4.9;-9.0
1927;4725 Slijterijen;2009 juni;91.9;108.0;85.1;2.2;3.7;-1.4
1928;4725 Slijterijen;2009 2e kwartaal;89.9;108.6;82.8;-0.5;4.4;-4.7
1929;4725 Slijterijen;2009 juli;88.5;107.8;82.1;0.5;2.6;-2.0
1930;4725 Slijterijen;2009 augustus;80.3;107.9;74.5;-8.7;3.0;-11.3
1931;4725 Slijterijen;2009 september;83.2;107.4;77.5;-3.5;2.0;-5.4
1932;4725 Slijterijen;2009 3e kwartaal;84.0;107.7;78.0;-3.9;2.5;-6.3
1933;4725 Slijterijen;2009 oktober;85.8;107.4;79.9;-8.8;2.0;-10.6
1934;4725 Slijterijen;2009 november;89.7;107.3;83.6;-2.1;1.3;-3.3
1935;4725 Slijterijen;2009 december;144.8;107.0;135.4;-8.7;0.7;-9.4
1936;4725 Slijterijen;2009 4e kwartaal;106.8;107.2;99.6;-7.0;1.3;-8.2
1937;4725 Slijterijen;2009;90.3;107.9;83.7;-3.8;3.2;-6.8
1938;4725 Slijterijen;2010 januari;73.1;108.2;67.6;-12.0;0.7;-12.6
1939;4725 Slijterijen;2010 februari;74.6;108.9;68.5;-3.1;0.5;-3.6
1940;4725 Slijterijen;2010 maart;82.9;108.8;76.2;1.9;0.5;1.4
1941;4725 Slijterijen;2010 1e kwartaal;76.9;108.6;70.8;-4.5;0.6;-5.1
1942;4725 Slijterijen;2010 april;82.7;109.3;75.6;-3.7;0.7;-4.4
1943;4725 Slijterijen;2010 mei;83.7;109.5;76.4;-9.0;0.4;-9.3
1944;4725 Slijterijen;2010 juni;90.0;109.3;82.3;-2.1;1.2;-3.3
1945;4725 Slijterijen;2010 2e kwartaal;85.5;109.4;78.1;-5.0;0.8;-5.7
1946;4725 Slijterijen;2010 juli;90.4;109.7;82.4;2.1;1.8;0.3
1947;4725 Slijterijen;2010 augustus;77.0;109.7;70.2;-4.2;1.7;-5.8
1948;4725 Slijterijen;2010 september;82.9;109.2;75.9;-0.3;1.7;-2.0
1949;4725 Slijterijen;2010 3e kwartaal;83.4;109.6;76.2;-0.7;1.8;-2.4
1950;4725 Slijterijen;2010 oktober;85.5;109.0;78.4;-0.3;1.5;-1.8
1951;4725 Slijterijen;2010 november;90.3;109.4;82.5;0.6;2.0;-1.3
1952;4725 Slijterijen;2010 december;159.1;108.5;146.6;9.9;1.5;8.3
1953;4725 Slijterijen;2010 4e kwartaal;111.6;109.0;102.4;4.6;1.7;2.9
1954;4725 Slijterijen;2010;89.3;109.1;81.9;-1.0;1.2;-2.2
1955;4725 Slijterijen;2011 januari;74.1;110.5;67.0;1.4;2.2;-0.8
1956;4725 Slijterijen;2011 februari;75.2;110.2;68.3;0.8;1.2;-0.4
1957;4725 Slijterijen;2011 maart;84.7;109.3;77.5;2.2;0.4;1.7
1958;4725 Slijterijen;2011 1e kwartaal;78.0;110.0;70.9;1.5;1.3;0.2
1959;4725 Slijterijen;2011 april;86.7;109.7;79.0;4.8;0.3;4.5
1960;4725 Slijterijen;2011 mei;83.5;110.4;75.7;-0.2;0.8;-1.0
1961;4725 Slijterijen;2011 juni;90.8;109.8;82.7;0.9;0.5;0.4
1962;4725 Slijterijen;2011 2e kwartaal;87.0;110.0;79.1;1.8;0.5;1.3
1963;4725 Slijterijen;2011 juli;87.2;110.1;79.2;-3.5;0.3;-3.8
1964;4725 Slijterijen;2011 augustus;79.5;109.8;72.4;3.2;0.1;3.2
1965;4725 Slijterijen;2011 september;83.8;109.8;76.3;1.1;0.5;0.6
1966;4725 Slijterijen;2011 3e kwartaal;83.5;109.9;76.0;0.1;0.3;-0.2
1967;4725 Slijterijen;2011 oktober;82.6;109.2;75.6;-3.4;0.2;-3.6
1968;4725 Slijterijen;2011 november;91.1;110.2;82.7;0.9;0.7;0.2
1969;4725 Slijterijen;2011 december;159.8;109.4;146.0;0.4;0.8;-0.4
1970;4725 Slijterijen;2011 4e kwartaal;111.2;109.6;101.4;-0.4;0.6;-1.0
1971;4725 Slijterijen;2011;89.9;109.9;81.8;0.6;0.7;0.0
1972;4725 Slijterijen;2012 januari;72.5;111.6;65.0;-2.2;1.0;-3.1
1973;4725 Slijterijen;2012 februari;79.3;110.4;71.9;5.5;0.2;5.3
1974;4725 Slijterijen;2012 maart;88.4;111.1;79.6;4.4;1.6;2.7
1975;4725 Slijterijen;2012 1e kwartaal;80.1;111.0;72.1;2.6;0.9;1.7
1976;4725 Slijterijen;2012 april;81.9;112.0;73.1;-5.5;2.1;-7.5
1977;4725 Slijterijen;2012 mei;89.9;111.1;80.9;7.7;0.7;6.9
1978;4725 Slijterijen;2012 juni;95.2;111.5;85.4;4.8;1.5;3.3
1979;4725 Slijterijen;2012 2e kwartaal;89.0;111.5;79.8;2.3;1.4;0.9
1980;4725 Slijterijen;2012 juli;81.0;112.3;72.2;-7.1;2.0;-8.9
1981;4725 Slijterijen;2012 augustus;83.6;112.1;74.6;5.2;2.1;3.0
1982;4725 Slijterijen;2012 september;82.9;112.9;73.4;-1.1;2.8;-3.8
1983;4725 Slijterijen;2012 3e kwartaal;82.5;112.4;73.4;-1.2;2.3;-3.4
1984;4725 Slijterijen;2012 oktober;83.4;113.3;73.6;1.0;3.7;-2.6
1985;4725 Slijterijen;2012 november;91.5;115.1;79.5;0.4;4.4;-3.8
1986;4725 Slijterijen;2012 december;154.7;114.6;135.0;-3.2;4.7;-7.5
1987;4725 Slijterijen;2012 4e kwartaal;109.9;114.3;96.1;-1.2;4.3;-5.2
1988;4725 Slijterijen;2012;90.4;112.3;80.4;0.5;2.2;-1.7
1989;473 Tankstations;2000 januari;74.7;77.9;95.9;;;
1990;473 Tankstations;2000 februari;76.4;80.7;94.7;;;
1991;473 Tankstations;2000 maart;82.1;82.0;100.0;;;
1992;473 Tankstations;2000 1e kwartaal;77.7;80.2;96.9;;;
1993;473 Tankstations;2000 april;84.2;79.9;105.3;;;
1994;473 Tankstations;2000 mei;88.5;83.3;106.3;;;
1995;473 Tankstations;2000 juni;85.6;85.0;100.7;;;
1996;473 Tankstations;2000 2e kwartaal;86.1;82.7;104.1;;;
1997;473 Tankstations;2000 juli;82.9;84.4;98.2;;;
1998;473 Tankstations;2000 augustus;80.8;84.7;95.4;;;
1999;473 Tankstations;2000 september;84.3;88.2;95.6;;;
2000;473 Tankstations;2000 3e kwartaal;82.7;85.8;96.4;;;
2001;473 Tankstations;2000 oktober;88.0;88.1;99.9;;;
2002;473 Tankstations;2000 november;86.1;87.5;98.4;;;
2003;473 Tankstations;2000 december;84.9;83.1;102.2;;;
2004;473 Tankstations;2000 4e kwartaal;86.3;86.2;100.1;;;
2005;473 Tankstations;2000;83.2;83.7;99.4;;;
2006;473 Tankstations;2001 januari;78.7;83.1;94.6;5.3;6.8;-1.3
2007;473 Tankstations;2001 februari;76.4;84.4;90.5;0.0;4.6;-4.5
2008;473 Tankstations;2001 maart;85.1;82.7;102.9;3.7;0.8;2.9
2009;473 Tankstations;2001 1e kwartaal;80.0;83.4;96.0;3.0;4.0;-1.0
2010;473 Tankstations;2001 april;87.8;85.5;102.7;4.3;7.0;-2.5
2011;473 Tankstations;2001 mei;92.5;87.7;105.5;4.5;5.3;-0.8
2012;473 Tankstations;2001 juni;89.6;86.1;104.0;4.6;1.3;3.3
2013;473 Tankstations;2001 2e kwartaal;89.9;86.4;104.1;4.5;4.5;0.0
2014;473 Tankstations;2001 juli;86.3;83.6;103.2;4.1;-0.9;5.1
2015;473 Tankstations;2001 augustus;83.2;83.5;99.7;3.0;-1.5;4.5
2016;473 Tankstations;2001 september;85.2;84.5;100.8;1.0;-4.2;5.5
2017;473 Tankstations;2001 3e kwartaal;84.9;83.9;101.2;2.7;-2.2;5.1
2018;473 Tankstations;2001 oktober;88.4;82.0;107.8;0.4;-6.9;7.9
2019;473 Tankstations;2001 november;84.3;79.7;105.7;-2.1;-8.9;7.4
2020;473 Tankstations;2001 december;82.6;78.9;104.7;-2.7;-5.1;2.5
2021;473 Tankstations;2001 4e kwartaal;85.1;80.2;106.1;-1.4;-7.0;6.0
2022;473 Tankstations;2001;85.0;83.5;101.8;2.2;-0.3;2.5
2023;473 Tankstations;2002 januari;79.2;80.3;98.6;0.7;-3.4;4.2
2024;473 Tankstations;2002 februari;74.3;80.2;92.6;-2.7;-5.0;2.4
2025;473 Tankstations;2002 maart;85.9;82.4;104.3;1.0;-0.4;1.3
2026;473 Tankstations;2002 1e kwartaal;79.8;81.0;98.6;-0.3;-2.9;2.7
2027;473 Tankstations;2002 april;86.0;84.6;101.7;-2.0;-1.1;-0.9
2028;473 Tankstations;2002 mei;89.6;83.8;106.9;-3.1;-4.4;1.4
2029;473 Tankstations;2002 juni;87.4;82.5;106.0;-2.4;-4.2;1.9
2030;473 Tankstations;2002 2e kwartaal;87.7;83.6;104.8;-2.5;-3.2;0.7
2031;473 Tankstations;2002 juli;83.2;82.7;100.5;-3.7;-1.1;-2.6
2032;473 Tankstations;2002 augustus;81.3;83.3;97.7;-2.3;-0.2;-2.0
2033;473 Tankstations;2002 september;83.5;84.6;98.7;-1.9;0.2;-2.1
2034;473 Tankstations;2002 3e kwartaal;82.7;83.5;99.0;-2.6;-0.4;-2.2
2035;473 Tankstations;2002 oktober;87.0;84.1;103.4;-1.6;2.6;-4.1
2036;473 Tankstations;2002 november;84.6;81.5;103.8;0.4;2.2;-1.7
2037;473 Tankstations;2002 december;87.2;83.0;105.0;5.5;5.3;0.2
2038;473 Tankstations;2002 4e kwartaal;86.2;82.9;104.1;1.4;3.3;-1.9
2039;473 Tankstations;2002;84.1;82.7;101.6;-1.1;-0.9;-0.2
2040;473 Tankstations;2003 januari;84.0;85.0;98.9;6.1;5.8;0.3
2041;473 Tankstations;2003 februari;82.4;87.1;94.5;10.8;8.6;2.1
2042;473 Tankstations;2003 maart;91.5;87.6;104.5;6.5;6.3;0.2
2043;473 Tankstations;2003 1e kwartaal;86.0;86.6;99.3;7.7;6.9;0.8
2044;473 Tankstations;2003 april;86.9;83.8;103.7;1.1;-0.9;2.0
2045;473 Tankstations;2003 mei;87.4;81.5;107.2;-2.5;-2.8;0.3
2046;473 Tankstations;2003 juni;87.5;82.0;106.8;0.1;-0.6;0.8
2047;473 Tankstations;2003 2e kwartaal;87.3;82.4;105.9;-0.4;-1.4;1.0
2048;473 Tankstations;2003 juli;83.2;82.9;100.3;0.0;0.3;-0.2
2049;473 Tankstations;2003 augustus;83.5;84.1;99.3;2.7;1.0;1.6
2050;473 Tankstations;2003 september;85.5;83.0;103.0;2.4;-1.9;4.3
2051;473 Tankstations;2003 3e kwartaal;84.1;83.4;100.9;1.7;-0.2;1.9
2052;473 Tankstations;2003 oktober;87.9;83.6;105.1;1.0;-0.7;1.7
2053;473 Tankstations;2003 november;84.4;83.4;101.1;-0.3;2.4;-2.6
2054;473 Tankstations;2003 december;85.4;82.7;103.3;-2.0;-0.4;-1.6
2055;473 Tankstations;2003 4e kwartaal;85.9;83.2;103.2;-0.4;0.4;-0.8
2056;473 Tankstations;2003;85.8;83.9;102.3;2.0;1.4;0.6
2057;473 Tankstations;2004 januari;81.4;85.6;95.1;-3.2;0.7;-3.9
2058;473 Tankstations;2004 februari;80.3;85.3;94.2;-2.5;-2.1;-0.4
2059;473 Tankstations;2004 maart;91.4;88.4;103.3;-0.2;0.9;-1.1
2060;473 Tankstations;2004 1e kwartaal;84.3;86.4;97.6;-1.9;-0.2;-1.7
2061;473 Tankstations;2004 april;89.8;90.0;99.8;3.3;7.3;-3.8
2062;473 Tankstations;2004 mei;93.0;92.6;100.5;6.5;13.7;-6.3
2063;473 Tankstations;2004 juni;93.1;90.8;102.5;6.4;10.7;-4.0
2064;473 Tankstations;2004 2e kwartaal;92.0;91.1;100.9;5.4;10.5;-4.7
2065;473 Tankstations;2004 juli;90.4;92.2;98.0;8.6;11.2;-2.3
2066;473 Tankstations;2004 augustus;89.6;93.8;95.6;7.3;11.4;-3.7
2067;473 Tankstations;2004 september;93.6;94.1;99.5;9.4;13.3;-3.4
2068;473 Tankstations;2004 3e kwartaal;91.2;93.3;97.7;8.4;12.0;-3.2
2069;473 Tankstations;2004 oktober;95.7;96.7;98.9;8.9;15.7;-5.9
2070;473 Tankstations;2004 november;94.8;94.1;100.8;12.4;12.8;-0.3
2071;473 Tankstations;2004 december;93.3;91.2;102.4;9.2;10.3;-0.9
2072;473 Tankstations;2004 4e kwartaal;94.6;94.0;100.7;10.2;12.9;-2.4
2073;473 Tankstations;2004;90.5;91.2;99.2;5.5;8.7;-3.0
2074;473 Tankstations;2005 januari;87.7;91.7;95.7;7.8;7.1;0.6
2075;473 Tankstations;2005 februari;85.7;93.6;91.6;6.7;9.7;-2.7
2076;473 Tankstations;2005 maart;97.7;96.4;101.3;6.9;9.0;-2.0
2077;473 Tankstations;2005 1e kwartaal;90.4;93.9;96.2;7.1;8.6;-1.4
2078;473 Tankstations;2005 april;99.7;98.5;101.3;11.1;9.5;1.5
2079;473 Tankstations;2005 mei;101.3;96.7;104.7;8.9;4.4;4.2
2080;473 Tankstations;2005 juni;106.1;100.6;105.5;14.0;10.8;2.9
2081;473 Tankstations;2005 2e kwartaal;102.4;98.6;103.8;11.3;8.2;2.9
2082;473 Tankstations;2005 juli;101.5;102.7;98.9;12.3;11.3;0.9
2083;473 Tankstations;2005 augustus;100.2;104.5;95.9;11.8;11.5;0.3
2084;473 Tankstations;2005 september;106.3;107.7;98.8;13.6;14.5;-0.8
2085;473 Tankstations;2005 3e kwartaal;102.7;104.9;97.8;12.6;12.4;0.2
2086;473 Tankstations;2005 oktober;108.2;105.6;102.4;13.0;9.2;3.5
2087;473 Tankstations;2005 november;103.3;101.3;102.1;9.0;7.6;1.2
2088;473 Tankstations;2005 december;102.3;100.9;101.4;9.6;10.7;-1.0
2089;473 Tankstations;2005 4e kwartaal;104.6;102.6;102.0;10.6;9.2;1.3
2090;473 Tankstations;2005;100.0;100.0;100.0;10.5;9.6;0.8
2091;473 Tankstations;2006 januari;99.7;102.8;96.9;13.7;12.2;1.3
2092;473 Tankstations;2006 februari;93.8;102.0;92.0;9.4;9.0;0.4
2093;473 Tankstations;2006 maart;108.5;103.7;104.6;11.1;7.6;3.3
2094;473 Tankstations;2006 1e kwartaal;100.6;102.8;97.9;11.4;9.5;1.7
2095;473 Tankstations;2006 april;109.5;107.5;101.9;9.8;9.1;0.6
2096;473 Tankstations;2006 mei;114.3;107.2;106.7;12.9;10.8;1.9
2097;473 Tankstations;2006 juni;113.6;107.9;105.3;7.1;7.3;-0.2
2098;473 Tankstations;2006 2e kwartaal;112.5;107.5;104.6;9.9;9.1;0.8
2099;473 Tankstations;2006 juli;111.1;109.3;101.7;9.5;6.5;2.8
2100;473 Tankstations;2006 augustus;108.0;108.2;99.8;7.8;3.6;4.1
2101;473 Tankstations;2006 september;106.7;102.2;104.4;0.4;-5.1;5.8
2102;473 Tankstations;2006 3e kwartaal;108.6;106.6;101.9;5.8;1.6;4.2
2103;473 Tankstations;2006 oktober;107.6;100.6;107.0;-0.5;-4.7;4.4
2104;473 Tankstations;2006 november;106.0;100.0;106.0;2.6;-1.3;3.9
2105;473 Tankstations;2006 december;103.5;100.6;102.9;1.2;-0.3;1.5
2106;473 Tankstations;2006 4e kwartaal;105.7;100.4;105.3;1.1;-2.1;3.3
2107;473 Tankstations;2006;106.9;104.3;102.4;6.9;4.3;2.4
2108;473 Tankstations;2007 januari;101.6;99.7;101.9;1.9;-3.1;5.1
2109;473 Tankstations;2007 februari;96.2;101.2;95.0;2.6;-0.7;3.3
2110;473 Tankstations;2007 maart;112.0;103.8;107.9;3.2;0.0;3.1
2111;473 Tankstations;2007 1e kwartaal;103.2;101.6;101.7;2.6;-1.2;3.9
2112;473 Tankstations;2007 april;111.3;106.4;104.6;1.7;-1.0;2.7
2113;473 Tankstations;2007 mei;114.6;107.8;106.3;0.3;0.6;-0.3
2114;473 Tankstations;2007 juni;114.9;108.3;106.1;1.1;0.4;0.7
2115;473 Tankstations;2007 2e kwartaal;113.6;107.5;105.7;1.0;0.0;1.0
2116;473 Tankstations;2007 juli;108.6;108.1;100.4;-2.3;-1.1;-1.3
2117;473 Tankstations;2007 augustus;107.5;106.6;100.8;-0.5;-1.5;1.0
2118;473 Tankstations;2007 september;110.2;108.3;101.7;3.2;6.0;-2.6
2119;473 Tankstations;2007 3e kwartaal;108.7;107.7;101.0;0.1;1.0;-0.9
2120;473 Tankstations;2007 oktober;114.7;108.7;105.5;6.6;8.1;-1.4
2121;473 Tankstations;2007 november;116.3;113.7;102.3;9.7;13.7;-3.5
2122;473 Tankstations;2007 december;110.8;112.0;99.0;7.0;11.3;-3.8
2123;473 Tankstations;2007 4e kwartaal;113.9;111.5;102.2;7.8;11.0;-2.9
2124;473 Tankstations;2007;109.9;107.1;102.6;2.8;2.6;0.2
2125;473 Tankstations;2008 januari;110.7;112.3;98.6;9.0;12.7;-3.3
2126;473 Tankstations;2008 februari;109.3;113.5;96.3;13.6;12.1;1.4
2127;473 Tankstations;2008 maart;118.5;115.9;102.2;5.8;11.7;-5.3
2128;473 Tankstations;2008 1e kwartaal;112.8;113.9;99.0;9.3;12.2;-2.6
2129;473 Tankstations;2008 april;122.4;118.2;103.5;10.0;11.1;-1.0
2130;473 Tankstations;2008 mei;132.5;124.0;106.9;15.6;15.0;0.5
2131;473 Tankstations;2008 juni;130.8;126.9;103.1;13.8;17.1;-2.8
2132;473 Tankstations;2008 2e kwartaal;128.6;123.0;104.5;13.2;14.4;-1.1
2133;473 Tankstations;2008 juli;123.3;127.2;96.9;13.6;17.7;-3.5
2134;473 Tankstations;2008 augustus;119.3;121.9;97.8;11.0;14.4;-3.0
2135;473 Tankstations;2008 september;123.3;120.6;102.2;11.9;11.4;0.5
2136;473 Tankstations;2008 3e kwartaal;122.0;123.3;99.0;12.2;14.5;-2.0
2137;473 Tankstations;2008 oktober;121.4;112.4;108.0;5.8;3.4;2.3
2138;473 Tankstations;2008 november;107.9;104.9;102.9;-7.2;-7.8;0.6
2139;473 Tankstations;2008 december;102.8;98.2;104.6;-7.3;-12.3;5.7
2140;473 Tankstations;2008 4e kwartaal;110.7;105.2;105.2;-2.9;-5.6;3.0
2141;473 Tankstations;2008;118.5;116.3;101.9;7.9;8.7;-0.8
2142;473 Tankstations;2009 januari;96.5;99.8;96.7;-12.8;-11.1;-1.9
2143;473 Tankstations;2009 februari;95.8;101.8;94.1;-12.3;-10.3;-2.3
2144;473 Tankstations;2009 maart;107.0;101.4;105.6;-9.6;-12.5;3.3
2145;473 Tankstations;2009 1e kwartaal;99.8;101.0;98.8;-11.5;-11.3;-0.2
2146;473 Tankstations;2009 april;106.1;103.0;103.0;-13.3;-12.9;-0.5
2147;473 Tankstations;2009 mei;110.2;105.0;105.0;-16.8;-15.3;-1.7
2148;473 Tankstations;2009 juni;111.1;108.7;102.2;-15.0;-14.3;-0.9
2149;473 Tankstations;2009 2e kwartaal;109.1;105.6;103.4;-15.1;-14.2;-1.1
2150;473 Tankstations;2009 juli;107.3;106.6;100.7;-13.0;-16.3;3.9
2151;473 Tankstations;2009 augustus;104.1;109.4;95.1;-12.7;-10.2;-2.7
2152;473 Tankstations;2009 september;105.7;107.0;98.8;-14.2;-11.3;-3.3
2153;473 Tankstations;2009 3e kwartaal;105.7;107.7;98.2;-13.3;-12.7;-0.8
2154;473 Tankstations;2009 oktober;108.8;107.9;100.9;-10.3;-4.1;-6.5
2155;473 Tankstations;2009 november;105.8;109.6;96.6;-1.9;4.5;-6.1
2156;473 Tankstations;2009 december;103.3;109.1;94.7;0.6;11.1;-9.5
2157;473 Tankstations;2009 4e kwartaal;106.0;108.8;97.4;-4.2;3.5;-7.4
