ID;Geslacht;Leeftijd;Nationaliteit;AfgeleidMigratiedoel;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;ImmigrantenUitEUEFTALanden_1
2765;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2004 ;
2766;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2005 ;
2767;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2006;
2768;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2007 ;
2769;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2008;
2770;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2009;
2771;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2010 ;
2772;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2011;
2773;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2012 ;
2774;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2013 ;
2775;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2014 ;
2776;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2015 ;
2777;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2016;
2778;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2017;
2779;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2018;
2780;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2019;
2781;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2020;
2782;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2021;
2783;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);20 jaar;2022;
2784;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;1999 ;1435.0
2785;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2000 ;1375.0
2786;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2001;1375.0
2787;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2002 ;
2788;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2003;
2789;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2004 ;
2790;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2005 ;
2791;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2006;
2792;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2007 ;
2793;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2008;
2794;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2009;
2795;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2010 ;
2796;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2011;
2797;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2012 ;
2798;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2013 ;
2799;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2014 ;
2800;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2015 ;
2801;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2016;
2802;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2017;
2803;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2018;
2804;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2019;
2805;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2020;
2806;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2021;
2807;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);21 jaar;2022;
2808;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;1999 ;1325.0
2809;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2000 ;1370.0
2810;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2001;
2811;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2002 ;
2812;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2003;
2813;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2004 ;
2814;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2005 ;
2815;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2006;
2816;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2007 ;
2817;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2008;
2818;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2009;
2819;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2010 ;
2820;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2011;
2821;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2012 ;
2822;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2013 ;
2823;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2014 ;
2824;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2015 ;
2825;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2016;
2826;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2017;
2827;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2018;
2828;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2019;
2829;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2020;
2830;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2021;
2831;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);22 jaar;2022;
2832;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;1999 ;1355.0
2833;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2000 ;
2834;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2001;
2835;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2002 ;
2836;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2003;
2837;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2004 ;
2838;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2005 ;
2839;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2006;
2840;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2007 ;
2841;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2008;
2842;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2009;
2843;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2010 ;
2844;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2011;
2845;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2012 ;
2846;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2013 ;
2847;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2014 ;
2848;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2015 ;
2849;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2016;
2850;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2017;
2851;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2018;
2852;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2019;
2853;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2020;
2854;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2021;
2855;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);23 jaar;2022;
2856;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;1999 ;
2857;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2000 ;
2858;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2001;
2859;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2002 ;
2860;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2003;
2861;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2004 ;
2862;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2005 ;
2863;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2006;
2864;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2007 ;
2865;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2008;
2866;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2009;
2867;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2010 ;
2868;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2011;
2869;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2012 ;
2870;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2013 ;
2871;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2014 ;
2872;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2015 ;
2873;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2016;
2874;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2017;
2875;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2018;
2876;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2019;
2877;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2020;
2878;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2021;
2879;Totaal mannen en vrouwen;10000;Totaal;Totaal;Overige (zonder inkomen);24 jaar;2022;
2880;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;1999 ;
2881;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2000 ;
2882;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2001;
2883;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2002 ;
2884;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2003;
2885;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2004 ;
2886;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2005 ;
2887;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2006;
2888;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2007 ;
2889;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2008;
2890;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2009;
2891;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2010 ;
2892;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2011;
2893;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2012 ;
2894;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2013 ;
2895;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2014 ;
2896;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2015 ;
2897;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2016;
2898;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2017;
2899;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2018;
2900;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2019;
2901;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2020;
2902;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2021;
2903;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;1 jaar;2022;135010.0
2904;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;1999 ;
2905;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2000 ;
2906;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2001;
2907;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2002 ;
2908;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2003;
2909;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2004 ;
2910;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2005 ;
2911;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2006;
2912;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2007 ;
2913;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2008;
2914;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2009;
2915;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2010 ;
2916;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2011;
2917;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2012 ;
2918;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2013 ;
2919;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2014 ;
2920;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2015 ;
2921;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2016;
2922;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2017;
2923;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2018;
2924;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2019;
2925;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2020;
2926;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2021;110025.0
2927;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;2 jaar;2022;
2928;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;1999 ;
2929;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2000 ;
2930;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2001;
2931;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2002 ;
2932;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2003;
2933;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2004 ;
2934;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2005 ;
2935;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2006;
2936;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2007 ;
2937;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2008;
2938;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2009;
2939;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2010 ;
2940;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2011;
2941;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2012 ;
2942;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2013 ;
2943;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2014 ;
2944;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2015 ;
2945;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2016;
2946;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2017;
2947;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2018;
2948;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2019;
2949;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2020;97015.0
2950;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2021;
2951;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;3 jaar;2022;
2952;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;1999 ;
2953;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2000 ;
2954;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2001;
2955;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2002 ;
2956;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2003;
2957;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2004 ;
2958;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2005 ;
2959;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2006;
2960;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2007 ;
2961;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2008;
2962;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2009;
2963;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2010 ;
2964;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2011;
2965;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2012 ;
2966;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2013 ;
2967;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2014 ;
2968;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2015 ;
2969;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2016;
2970;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2017;
2971;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2018;
2972;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2019;95550.0
2973;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2020;
2974;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2021;
2975;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;4 jaar;2022;
2976;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;1999 ;
2977;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2000 ;
2978;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2001;
2979;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2002 ;
2980;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2003;
2981;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2004 ;
2982;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2005 ;
2983;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2006;
2984;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2007 ;
2985;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2008;
2986;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2009;
2987;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2010 ;
2988;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2011;
2989;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2012 ;
2990;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2013 ;
2991;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2014 ;
2992;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2015 ;
2993;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2016;
2994;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2017;
2995;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2018;81995.0
2996;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2019;
2997;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2020;
2998;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2021;
2999;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;5 jaar;2022;
3000;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;1999 ;
3001;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2000 ;
3002;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2001;
3003;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2002 ;
3004;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2003;
3005;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2004 ;
3006;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2005 ;
3007;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2006;
3008;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2007 ;
3009;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2008;
3010;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2009;
3011;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2010 ;
3012;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2011;
3013;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2012 ;
3014;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2013 ;
3015;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2014 ;
3016;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2015 ;
3017;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2016;
3018;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2017;71010.0
3019;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2018;
3020;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2019;
3021;Totaal mannen en vrouwen;10000;Totaal;Totaal;Nog niet bekend;6 jaar;2020;
