ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstromersInAOUitkering_1;InstromersInWWUitkering_2;InstromersInBijstandsuitkering_3;UitstromersUitAOUitkering_4;UitstromersUitWWUitkering_5;UitstromersUitBijstandsuitkering_6
1679;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;6;24 september 2004 tot 30 september 2005;0.1;0.0;3.1;1.3;0.0;0.5
1680;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;6;30 september 2005 tot 29 september 2006;0.2;0.0;3.3;0.0;0.0;0.5
1681;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;6;29 september 2006 tot 28 september 2007;0.3;0.0;2.1;0.8;0.0;0.4
1682;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;6;28 september 2007 tot 26 september 2008;0.3;0.0;1.5;0.3;0.0;0.3
1683;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;7;24 september 1999 tot 29 september 2000;0.7;0.5;0.0;0.6;1.3;0.0
1684;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;7;29 september 2000 tot 28 september 2001;0.5;0.4;0.0;0.7;1.1;0.0
1685;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;7;28 september 2001 tot 27 september 2002;0.5;0.4;0.0;0.7;1.1;0.0
1686;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;7;27 september 2002 tot 26 september 2003;0.5;0.6;0.0;0.8;1.4;0.0
1687;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;7;26 september 2003 tot 24 september 2004;0.5;0.7;0.0;0.8;1.9;0.0
1688;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;7;24 september 2004 tot 30 september 2005;0.4;0.7;0.0;1.0;3.4;0.0
1689;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;7;30 september 2005 tot 29 september 2006;0.5;0.8;0.0;0.0;3.7;0.0
1690;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;7;29 september 2006 tot 28 september 2007;0.7;0.6;0.0;0.6;2.5;0.0
1691;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;7;28 september 2007 tot 26 september 2008;0.8;0.4;0.0;0.4;1.7;0.0
1692;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;8;24 september 1999 tot 29 september 2000;3.8;1.7;2.3;0.4;2.3;2.6
1693;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;8;29 september 2000 tot 28 september 2001;3.3;1.9;2.1;0.5;1.9;1.9
1694;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;8;28 september 2001 tot 27 september 2002;3.2;2.4;2.1;0.5;1.8;1.4
1695;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;8;27 september 2002 tot 26 september 2003;2.7;3.2;2.3;0.6;1.9;1.0
1696;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;8;26 september 2003 tot 24 september 2004;2.4;3.3;1.7;0.7;2.7;0.9
1697;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;8;24 september 2004 tot 30 september 2005;1.0;2.7;1.5;1.3;3.9;1.1
1698;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;8;30 september 2005 tot 29 september 2006;1.5;2.9;1.5;0.0;4.3;4.8
1699;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;8;29 september 2006 tot 28 september 2007;3.0;2.8;1.8;1.0;3.4;5.3
1700;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;8;28 september 2007 tot 26 september 2008;2.8;2.2;1.8;0.3;2.9;4.2
1701;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;9;24 september 1999 tot 29 september 2000;0.0;0.0;0.8;1.0;0.3;0.7
1702;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;9;29 september 2000 tot 28 september 2001;0.0;0.0;0.8;1.3;0.3;0.9
1703;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;9;28 september 2001 tot 27 september 2002;0.1;0.0;0.8;1.4;0.4;0.9
1704;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;9;27 september 2002 tot 26 september 2003;0.1;0.1;1.0;1.7;0.3;1.0
1705;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;9;26 september 2003 tot 24 september 2004;0.0;0.1;1.0;1.8;0.3;1.2
1706;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;9;24 september 2004 tot 30 september 2005;0.0;0.1;1.2;2.2;0.4;1.5
1707;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;9;30 september 2005 tot 29 september 2006;0.0;0.1;1.3;0.0;0.3;1.0
1708;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;9;29 september 2006 tot 28 september 2007;0.1;0.1;1.1;2.1;0.4;1.1
1709;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;9;28 september 2007 tot 26 september 2008;0.0;0.1;1.8;1.8;0.5;1.1
1710;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;10;24 september 1999 tot 29 september 2000;1.2;0.7;12.8;0.6;1.1;8.8
1711;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;10;29 september 2000 tot 28 september 2001;1.3;0.7;13.3;0.8;1.1;8.4
1712;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;10;28 september 2001 tot 27 september 2002;1.5;1.2;14.4;0.8;1.1;8.5
1713;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;10;27 september 2002 tot 26 september 2003;1.6;2.2;17.4;1.0;1.4;7.9
1714;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;10;26 september 2003 tot 24 september 2004;1.6;2.0;15.6;1.1;2.4;9.3
1715;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;10;24 september 2004 tot 30 september 2005;1.6;1.9;16.0;1.3;3.8;10.3
1716;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;10;30 september 2005 tot 29 september 2006;1.5;1.5;13.0;0.0;3.4;9.9
1717;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;10;29 september 2006 tot 28 september 2007;2.4;1.0;10.5;0.6;2.6;8.9
1718;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;10;28 september 2007 tot 26 september 2008;1.8;0.7;12.5;0.4;1.8;7.2
1719;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;11;24 september 1999 tot 29 september 2000;0.3;0.0;1.6;0.0;0.0;0.4
1720;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;11;29 september 2000 tot 28 september 2001;0.3;0.0;1.4;0.0;0.0;0.4
1721;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;11;28 september 2001 tot 27 september 2002;0.3;0.0;1.5;0.0;0.0;0.5
1722;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;11;27 september 2002 tot 26 september 2003;0.4;0.1;1.7;0.0;0.0;0.6
1723;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;11;26 september 2003 tot 24 september 2004;0.5;0.1;1.3;0.0;0.1;0.8
1724;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;11;24 september 2004 tot 30 september 2005;0.5;0.1;1.2;0.0;0.1;0.9
1725;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;11;30 september 2005 tot 29 september 2006;0.7;0.0;0.9;0.0;0.1;1.1
1726;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;11;29 september 2006 tot 28 september 2007;0.3;0.0;0.8;0.0;0.1;1.0
1727;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;11;28 september 2007 tot 26 september 2008;0.5;0.0;0.9;0.0;0.0;0.7
1728;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;12;24 september 1999 tot 29 september 2000;0.9;0.6;11.3;0.6;1.1;8.4
1729;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;12;29 september 2000 tot 28 september 2001;1.0;0.7;12.0;0.8;1.1;8.0
1730;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;12;28 september 2001 tot 27 september 2002;1.2;1.1;12.9;0.8;1.1;8.1
1731;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;12;27 september 2002 tot 26 september 2003;1.2;2.1;15.7;1.0;1.4;7.2
1732;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;12;26 september 2003 tot 24 september 2004;1.2;2.0;14.3;1.1;2.3;8.5
1733;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;12;24 september 2004 tot 30 september 2005;1.1;1.9;14.8;1.2;3.6;9.4
1734;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;12;30 september 2005 tot 29 september 2006;0.8;1.5;12.1;0.0;3.3;8.8
1735;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;12;29 september 2006 tot 28 september 2007;2.1;1.0;9.7;0.6;2.5;7.9
1736;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;12;28 september 2007 tot 26 september 2008;1.4;0.7;11.6;0.4;1.7;6.6
1737;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;14;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.8;0.2;2.4
1738;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;14;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.8;0.2;2.8
1739;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;14;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.9;0.2;2.9
1740;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;14;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;1.0;0.3;3.4
1741;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;14;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;1.2;0.6;4.4
1742;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;14;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;1.3;0.9;5.0
1743;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;14;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.9;5.1
1744;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;14;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;1.1;0.7;4.6
1745;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;14;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;1.2;0.5;3.9
1746;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;13;24 september 1999 tot 29 september 2000;0.3;0.1;5.3;0.0;0.0;0.0
1747;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;13;29 september 2000 tot 28 september 2001;0.3;0.1;4.9;0.0;0.0;0.0
1748;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;13;28 september 2001 tot 27 september 2002;0.2;0.1;4.7;0.0;0.0;0.0
1749;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;13;27 september 2002 tot 26 september 2003;0.2;0.2;3.9;0.0;0.0;0.0
1750;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;13;26 september 2003 tot 24 september 2004;0.3;0.2;3.2;0.0;0.0;0.0
1751;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;13;24 september 2004 tot 30 september 2005;0.3;0.2;3.4;0.0;0.0;0.0
1752;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;13;30 september 2005 tot 29 september 2006;0.3;0.2;3.7;0.0;0.0;0.0
1753;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;13;29 september 2006 tot 28 september 2007;0.3;0.1;3.6;0.0;0.0;0.0
1754;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;13;28 september 2007 tot 26 september 2008;0.4;0.2;5.3;0.0;0.0;0.0
1755;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;0;24 september 1999 tot 29 september 2000;9.8;7.7;26.7;4.5;10.0;30.9
1756;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;0;29 september 2000 tot 28 september 2001;9.8;7.8;26.7;5.3;8.4;27.4
1757;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;0;28 september 2001 tot 27 september 2002;9.8;11.7;27.9;5.8;7.5;25.3
1758;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;0;27 september 2002 tot 26 september 2003;8.2;18.4;31.4;6.6;8.8;21.6
1759;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;0;26 september 2003 tot 24 september 2004;7.2;18.8;27.3;7.0;12.7;23.4
1760;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;0;24 september 2004 tot 30 september 2005;3.9;16.9;27.9;8.1;18.4;26.0
1761;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;0;30 september 2005 tot 29 september 2006;3.8;14.0;24.5;0.0;20.3;30.5
1762;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;0;29 september 2006 tot 28 september 2007;6.4;10.7;21.0;6.0;17.0;30.7
1763;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;0;28 september 2007 tot 26 september 2008;5.8;10.2;25.3;4.2;12.7;25.9
1764;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1;24 september 1999 tot 29 september 2000;6.0;5.7;6.5;1.5;6.0;18.1
1765;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1;29 september 2000 tot 28 september 2001;6.3;5.4;6.5;1.7;4.6;14.8
1766;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1;28 september 2001 tot 27 september 2002;6.1;8.3;6.9;1.9;3.7;12.5
1767;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1;27 september 2002 tot 26 september 2003;4.5;13.2;8.2;1.8;4.3;9.1
1768;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1;26 september 2003 tot 24 september 2004;3.7;13.5;6.9;1.7;6.3;8.6
1769;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1;24 september 2004 tot 30 september 2005;1.6;11.7;5.9;1.6;8.8;9.5
1770;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1;30 september 2005 tot 29 september 2006;1.3;9.0;4.6;0.0;10.9;13.3
1771;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1;29 september 2006 tot 28 september 2007;1.6;6.9;4.2;1.2;9.7;15.2
1772;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1;28 september 2007 tot 26 september 2008;2.0;7.6;5.0;0.7;6.8;12.6
1773;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2;24 september 1999 tot 29 september 2000;5.9;5.6;6.0;1.5;5.7;17.2
1774;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2;29 september 2000 tot 28 september 2001;6.2;5.3;6.1;1.6;4.4;14.0
1775;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2;28 september 2001 tot 27 september 2002;5.9;8.3;6.4;1.7;3.5;11.7
1776;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2;27 september 2002 tot 26 september 2003;4.3;13.1;7.5;1.7;4.0;8.4
1777;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2;26 september 2003 tot 24 september 2004;3.6;13.4;6.2;1.5;5.9;7.9
1778;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2;24 september 2004 tot 30 september 2005;1.5;11.6;5.2;1.5;8.3;9.0
1779;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2;30 september 2005 tot 29 september 2006;1.2;8.9;4.0;0.0;10.4;12.7
1780;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2;29 september 2006 tot 28 september 2007;1.6;6.8;3.8;1.1;9.2;14.6
1781;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2;28 september 2007 tot 26 september 2008;1.9;7.6;4.6;0.6;6.4;12.0
1782;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;24 september 1999 tot 29 september 2000;0.2;0.1;0.6;0.1;0.4;1.1
1783;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;29 september 2000 tot 28 september 2001;0.2;0.1;0.5;0.1;0.4;1.0
1784;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;28 september 2001 tot 27 september 2002;0.2;0.2;0.6;0.2;0.3;1.0
1785;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;27 september 2002 tot 26 september 2003;0.2;0.3;0.8;0.2;0.3;0.7
1786;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;26 september 2003 tot 24 september 2004;0.2;0.4;0.8;0.2;0.5;0.7
1787;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;24 september 2004 tot 30 september 2005;0.1;0.2;0.8;0.2;0.6;0.6
1788;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;30 september 2005 tot 29 september 2006;0.1;0.3;0.6;0.0;0.8;0.7
1789;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;29 september 2006 tot 28 september 2007;0.1;0.2;0.5;0.2;0.7;0.8
1790;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;3;28 september 2007 tot 26 september 2008;0.1;0.2;0.5;0.1;0.5;0.7
1791;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;24 september 1999 tot 29 september 2000;4.1;2.5;3.7;1.2;3.8;3.3
1792;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;29 september 2000 tot 28 september 2001;3.4;2.8;3.5;1.4;3.2;2.6
1793;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;28 september 2001 tot 27 september 2002;3.4;3.4;3.5;1.5;3.1;2.1
1794;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;27 september 2002 tot 26 september 2003;2.9;4.6;4.0;1.9;3.4;1.8
1795;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;26 september 2003 tot 24 september 2004;2.5;4.8;3.8;2.2;4.6;1.8
1796;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;24 september 2004 tot 30 september 2005;1.2;4.5;4.7;2.9;6.8;1.9
1797;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;30 september 2005 tot 29 september 2006;1.7;4.6;4.7;0.0;7.5;5.3
1798;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;29 september 2006 tot 28 september 2007;3.2;3.8;3.9;2.0;5.9;5.4
1799;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;4;28 september 2007 tot 26 september 2008;3.1;2.7;3.3;0.9;4.7;4.5
1800;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;24 september 1999 tot 29 september 2000;0.0;0.8;0.8;0.0;0.9;0.8
1801;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;29 september 2000 tot 28 september 2001;0.0;0.9;0.9;0.0;0.9;0.7
1802;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;28 september 2001 tot 27 september 2002;0.0;1.2;1.0;0.0;0.9;0.7
1803;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;27 september 2002 tot 26 september 2003;0.0;1.8;1.1;0.0;1.0;0.7
1804;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;26 september 2003 tot 24 september 2004;0.0;1.9;1.0;0.0;1.1;0.7
1805;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;24 september 2004 tot 30 september 2005;0.0;2.1;1.1;0.0;1.3;0.7
1806;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;30 september 2005 tot 29 september 2006;0.0;2.0;0.9;0.0;1.3;1.2
1807;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;29 september 2006 tot 28 september 2007;0.0;1.3;0.7;0.0;1.2;0.8
1808;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;5;28 september 2007 tot 26 september 2008;0.0;0.7;0.5;0.0;1.0;0.8
1809;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;24 september 1999 tot 29 september 2000;0.2;0.0;1.0;0.3;0.0;0.3
1810;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;29 september 2000 tot 28 september 2001;0.1;0.0;0.9;0.4;0.0;0.3
1811;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;28 september 2001 tot 27 september 2002;0.1;0.0;0.9;0.5;0.0;0.3
1812;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;27 september 2002 tot 26 september 2003;0.1;0.0;1.2;0.7;0.0;0.4
1813;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;26 september 2003 tot 24 september 2004;0.2;0.0;1.6;0.9;0.0;0.4
1814;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;24 september 2004 tot 30 september 2005;0.1;0.0;2.7;1.2;0.0;0.5
1815;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;30 september 2005 tot 29 september 2006;0.1;0.0;2.9;0.0;0.0;0.5
1816;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;29 september 2006 tot 28 september 2007;0.3;0.0;2.0;0.7;0.0;0.4
1817;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;6;28 september 2007 tot 26 september 2008;0.3;0.0;1.3;0.2;0.0;0.3
1818;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;24 september 1999 tot 29 september 2000;0.6;0.4;0.0;0.5;1.2;0.0
1819;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;29 september 2000 tot 28 september 2001;0.5;0.4;0.0;0.7;1.1;0.0
1820;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;28 september 2001 tot 27 september 2002;0.5;0.4;0.0;0.6;1.0;0.0
1821;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;27 september 2002 tot 26 september 2003;0.4;0.5;0.0;0.8;1.3;0.0
1822;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;26 september 2003 tot 24 september 2004;0.4;0.6;0.0;0.8;1.7;0.0
1823;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;24 september 2004 tot 30 september 2005;0.3;0.7;0.0;0.9;2.9;0.0
1824;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;30 september 2005 tot 29 september 2006;0.4;0.7;0.0;0.0;3.3;0.0
1825;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;29 september 2006 tot 28 september 2007;0.5;0.5;0.0;0.6;2.3;0.0
1826;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;7;28 september 2007 tot 26 september 2008;0.6;0.4;0.0;0.4;1.6;0.0
1827;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;24 september 1999 tot 29 september 2000;3.6;1.5;2.0;0.4;2.2;2.4
1828;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;29 september 2000 tot 28 september 2001;3.0;1.8;1.9;0.5;1.8;1.7
1829;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;28 september 2001 tot 27 september 2002;2.9;2.2;1.9;0.5;1.7;1.2
1830;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;27 september 2002 tot 26 september 2003;2.4;2.9;2.0;0.6;1.8;0.9
1831;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;26 september 2003 tot 24 september 2004;2.1;2.9;1.4;0.7;2.4;0.8
1832;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;24 september 2004 tot 30 september 2005;0.8;2.4;1.2;1.1;3.4;0.9
1833;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;30 september 2005 tot 29 september 2006;1.3;2.6;1.3;0.0;3.8;4.0
1834;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;29 september 2006 tot 28 september 2007;2.7;2.5;1.5;0.9;3.0;4.5
1835;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;8;28 september 2007 tot 26 september 2008;2.4;2.0;1.6;0.3;2.7;3.7
1836;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;24 september 1999 tot 29 september 2000;0.0;0.0;0.8;1.0;0.3;0.7
1837;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;29 september 2000 tot 28 september 2001;0.0;0.0;0.8;1.3;0.3;0.8
1838;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;28 september 2001 tot 27 september 2002;0.1;0.0;0.8;1.4;0.4;0.9
1839;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;27 september 2002 tot 26 september 2003;0.0;0.1;1.0;1.7;0.3;1.0
1840;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;26 september 2003 tot 24 september 2004;0.0;0.1;1.0;1.8;0.3;1.2
1841;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;24 september 2004 tot 30 september 2005;0.0;0.1;1.2;2.2;0.3;1.5
1842;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;30 september 2005 tot 29 september 2006;0.0;0.1;1.3;0.0;0.3;1.0
1843;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;29 september 2006 tot 28 september 2007;0.1;0.1;1.1;2.1;0.4;1.1
1844;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;9;28 september 2007 tot 26 september 2008;0.0;0.1;1.8;1.8;0.5;1.1
1845;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;10;24 september 1999 tot 29 september 2000;0.9;0.6;11.6;0.6;1.0;8.0
1846;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;10;29 september 2000 tot 28 september 2001;0.9;0.6;12.1;0.7;1.0;7.7
1847;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;10;28 september 2001 tot 27 september 2002;1.1;1.0;13.0;0.8;1.0;7.7
1848;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;10;27 september 2002 tot 26 september 2003;1.2;1.9;15.4;0.9;1.3;7.1
1849;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;10;26 september 2003 tot 24 september 2004;1.1;1.8;13.4;1.0;2.1;8.1
