ID;Geslacht;Leeftijd;LevenLangOntwikkelen;Bedrijfskenmerken;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
1255;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2014;2.0
1256;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2015;3.0
1257;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2016;2.0
1258;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2017;1.0
1259;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2018;1.0
1260;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2019;1.0
1261;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2020;2.0
1262;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2021;3.0
1263;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2022;4.0
1264;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;B Delfstoffenwinning;2023;4.0
1265;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2013;78.0
1266;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2014;82.0
1267;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2015;86.0
1268;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2016;83.0
1269;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2017;80.0
1270;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2018;82.0
1271;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2019;85.0
1272;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2020;76.0
1273;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2021;99.0
1274;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2022;112.0
1275;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;C Industrie;2023;114.0
1276;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2013;6.0
1277;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2014;5.0
1278;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2015;5.0
1279;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2016;6.0
1280;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2017;7.0
1281;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2018;6.0
1282;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2019;6.0
1283;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2020;5.0
1284;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2021;14.0
1285;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2022;10.0
1286;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;D Energievoorziening;2023;11.0
1287;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2013;5.0
1288;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2014;5.0
1289;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2015;5.0
1290;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2016;5.0
1291;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2017;5.0
1292;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2018;6.0
1293;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2019;5.0
1294;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2020;5.0
1295;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2021;8.0
1296;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2022;9.0
1297;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;E Waterbedrijven en afvalbeheer;2023;8.0
1298;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2013;32.0
1299;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2014;32.0
1300;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2015;38.0
1301;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2016;37.0
1302;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2017;37.0
1303;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2018;37.0
1304;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2019;40.0
1305;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2020;33.0
1306;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2021;52.0
1307;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2022;53.0
1308;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;F Bouwnijverheid;2023;57.0
1309;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2013;94.0
1310;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2014;98.0
1311;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2015;104.0
1312;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2016;105.0
1313;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2017;107.0
1314;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2018;100.0
1315;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2019;97.0
1316;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2020;91.0
1317;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2021;158.0
1318;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2022;157.0
1319;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;G Handel;2023;150.0
1320;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2013;38.0
1321;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2014;44.0
1322;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2015;42.0
1323;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2016;44.0
1324;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2017;46.0
1325;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2018;51.0
1326;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2019;49.0
1327;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2020;39.0
1328;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2021;64.0
1329;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2022;60.0
1330;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;H Vervoer en opslag;2023;62.0
1331;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2013;21.0
1332;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2014;20.0
1333;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2015;25.0
1334;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2016;19.0
1335;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2017;20.0
1336;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2018;17.0
1337;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2019;23.0
1338;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2020;20.0
1339;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2021;21.0
1340;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2022;20.0
1341;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;I Horeca;2023;27.0
1342;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2013;35.0
1343;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2014;38.0
1344;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2015;40.0
1345;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2016;45.0
1346;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2017;43.0
1347;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2018;44.0
1348;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2019;46.0
1349;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2020;53.0
1350;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2021;108.0
1351;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2022;96.0
1352;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;J Informatie en communicatie;2023;93.0
1353;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2013;65.0
1354;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2014;69.0
1355;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2015;73.0
1356;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2016;67.0
1357;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2017;63.0
1358;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2018;64.0
1359;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2019;52.0
1360;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2020;58.0
1361;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2021;87.0
1362;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2022;85.0
1363;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;K Financiële dienstverlening;2023;86.0
1364;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2013;8.0
1365;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2014;10.0
1366;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2015;10.0
1367;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2016;10.0
1368;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2017;10.0
1369;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2018;11.0
1370;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2019;10.0
1371;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2020;11.0
1372;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2021;23.0
1373;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2022;16.0
1374;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;L Verhuur en handel van onroerend goed;2023;18.0
1375;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2013;63.0
1376;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2014;70.0
1377;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2015;75.0
1378;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2016;82.0
1379;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2017;77.0
1380;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2018;86.0
1381;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2019;95.0
1382;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2020;89.0
1383;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2021;173.0
1384;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2022;171.0
1385;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;M Specialistische zakelijke diensten;2023;166.0
1386;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2013;44.0
1387;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2014;46.0
1388;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2015;49.0
1389;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2016;52.0
1390;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2017;47.0
1391;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2018;49.0
1392;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2019;52.0
1393;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2020;43.0
1394;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2021;61.0
1395;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2022;57.0
1396;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;N Verhuur en overige zakelijke diensten;2023;62.0
1397;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2013;77.0
1398;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2014;89.0
1399;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2015;90.0
1400;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2016;84.0
1401;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2017;86.0
1402;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2018;88.0
1403;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2019;85.0
1404;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2020;85.0
1405;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2021;164.0
1406;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2022;161.0
1407;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2023;176.0
1408;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2013;78.0
1409;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2014;81.0
1410;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2015;88.0
1411;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2016;92.0
1412;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2017;90.0
1413;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2018;89.0
1414;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2019;90.0
1415;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2020;83.0
1416;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2021;159.0
1417;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2022;155.0
1418;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2023;148.0
1419;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2013;197.0
1420;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2014;205.0
1421;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2015;209.0
1422;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2016;216.0
1423;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2017;221.0
1424;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2018;220.0
1425;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2019;231.0
1426;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2020;204.0
1427;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2021;341.0
1428;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2022;345.0
1429;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2023;338.0
1430;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2013;17.0
1431;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2014;13.0
1432;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2015;18.0
1433;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2016;17.0
1434;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2017;19.0
1435;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2018;18.0
1436;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2019;20.0
1437;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2020;21.0
1438;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2021;33.0
1439;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2022;31.0
1440;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2023;29.0
1441;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2013;23.0
1442;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2014;22.0
1443;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2015;23.0
1444;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2016;23.0
1445;Totaal mannen en vrouwen;15 tot 75 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2017;23.0
