ID;Sex;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
1086;Total male and female;Total;37-39 Sewerage and waste treatment;2017;28.0;29.0;27.0;52.0
1087;Total male and female;Total;37-39 Sewerage and waste treatment;2018;30.0;31.0;28.0;55.0
1088;Total male and female;Total;37-39 Sewerage and waste treatment;2019;30.0;31.0;29.0;55.0
1089;Total male and female;Total;37-39 Sewerage and waste treatment;2020;31.0;31.0;29.0;55.0
1090;Total male and female;Total;37-39 Sewerage and waste treatment;2021;32.0;32.0;30.0;56.0
1091;Total male and female;Total;37-39 Sewerage and waste treatment;2022;32.0;33.0;30.0;57.0
1092;Total male and female;Total;F Construction;1995;483.0;543.0;477.0;877.0
1093;Total male and female;Total;F Construction;1996;490.0;550.0;486.0;910.0
1094;Total male and female;Total;F Construction;1997;506.0;565.0;503.0;940.0
1095;Total male and female;Total;F Construction;1998;513.0;569.0;506.0;948.0
1096;Total male and female;Total;F Construction;1999;528.0;587.0;520.0;975.0
1097;Total male and female;Total;F Construction;2000;540.0;594.0;525.0;981.0
1098;Total male and female;Total;F Construction;2001;549.0;601.0;533.0;995.0
1099;Total male and female;Total;F Construction;2002;545.0;594.0;523.0;977.0
1100;Total male and female;Total;F Construction;2003;522.0;568.0;501.0;933.0
1101;Total male and female;Total;F Construction;2004;513.0;560.0;491.0;922.0
1102;Total male and female;Total;F Construction;2005;513.0;560.0;490.0;917.0
1103;Total male and female;Total;F Construction;2006;517.0;566.0;493.0;919.0
1104;Total male and female;Total;F Construction;2007;534.0;585.0;510.0;957.0
1105;Total male and female;Total;F Construction;2008;543.0;595.0;517.0;968.0
1106;Total male and female;Total;F Construction;2009;536.0;587.0;510.0;956.0
1107;Total male and female;Total;F Construction;2010;511.0;559.0;486.0;904.0
1108;Total male and female;Total;F Construction;2011;510.0;557.0;484.0;912.0
1109;Total male and female;Total;F Construction;2012;497.0;544.0;471.0;878.0
1110;Total male and female;Total;F Construction;2013;466.0;510.0;442.0;833.0
1111;Total male and female;Total;F Construction;2014;453.0;497.0;431.0;824.0
1112;Total male and female;Total;F Construction;2015;449.0;498.0;431.0;827.0
1113;Total male and female;Total;F Construction;2016;452.0;502.0;439.0;842.0
1114;Total male and female;Total;F Construction;2017;467.0;520.0;455.0;867.0
1115;Total male and female;Total;F Construction;2018;489.0;546.0;474.0;910.0
1116;Total male and female;Total;F Construction;2019;514.0;575.0;497.0;953.0
1117;Total male and female;Total;F Construction;2020;527.0;586.0;507.0;940.0
1118;Total male and female;Total;F Construction;2021;541.0;606.0;523.0;975.0
1119;Total male and female;Total;F Construction;2022;570.0;639.0;550.0;1027.0
1120;Total male and female;Total;41 Construction buildings, development;1995;183.0;231.0;194.0;352.0
1121;Total male and female;Total;41 Construction buildings, development;1996;181.0;229.0;194.0;354.0
1122;Total male and female;Total;41 Construction buildings, development;1997;186.0;232.0;198.0;363.0
1123;Total male and female;Total;41 Construction buildings, development;1998;185.0;228.0;195.0;357.0
1124;Total male and female;Total;41 Construction buildings, development;1999;189.0;234.0;200.0;368.0
1125;Total male and female;Total;41 Construction buildings, development;2000;191.0;232.0;198.0;364.0
1126;Total male and female;Total;41 Construction buildings, development;2001;192.0;231.0;198.0;362.0
1127;Total male and female;Total;41 Construction buildings, development;2002;191.0;228.0;193.0;353.0
1128;Total male and female;Total;41 Construction buildings, development;2003;182.0;217.0;185.0;336.0
1129;Total male and female;Total;41 Construction buildings, development;2004;178.0;212.0;181.0;329.0
1130;Total male and female;Total;41 Construction buildings, development;2005;176.0;210.0;178.0;324.0
1131;Total male and female;Total;41 Construction buildings, development;2006;177.0;212.0;179.0;323.0
1132;Total male and female;Total;41 Construction buildings, development;2007;183.0;218.0;184.0;336.0
1133;Total male and female;Total;41 Construction buildings, development;2008;184.0;219.0;185.0;337.0
1134;Total male and female;Total;41 Construction buildings, development;2009;179.0;212.0;179.0;326.0
1135;Total male and female;Total;41 Construction buildings, development;2010;166.0;196.0;165.0;299.0
1136;Total male and female;Total;41 Construction buildings, development;2011;165.0;195.0;164.0;304.0
1137;Total male and female;Total;41 Construction buildings, development;2012;159.0;188.0;157.0;287.0
1138;Total male and female;Total;41 Construction buildings, development;2013;147.0;174.0;145.0;267.0
1139;Total male and female;Total;41 Construction buildings, development;2014;144.0;168.0;141.0;267.0
1140;Total male and female;Total;41 Construction buildings, development;2015;143.0;170.0;142.0;272.0
1141;Total male and female;Total;41 Construction buildings, development;2016;146.0;173.0;147.0;278.0
1142;Total male and female;Total;41 Construction buildings, development;2017;154.0;183.0;154.0;293.0
1143;Total male and female;Total;41 Construction buildings, development;2018;163.0;194.0;163.0;311.0
1144;Total male and female;Total;41 Construction buildings, development;2019;174.0;208.0;174.0;333.0
1145;Total male and female;Total;41 Construction buildings, development;2020;177.0;208.0;175.0;330.0
1146;Total male and female;Total;41 Construction buildings, development;2021;182.0;216.0;181.0;336.0
1147;Total male and female;Total;41 Construction buildings, development;2022;192.0;228.0;191.0;356.0
1148;Total male and female;Total;42 Civil engineering;1995;55.0;57.0;51.0;95.0
1149;Total male and female;Total;42 Civil engineering;1996;57.0;58.0;53.0;99.0
1150;Total male and female;Total;42 Civil engineering;1997;56.0;58.0;53.0;100.0
1151;Total male and female;Total;42 Civil engineering;1998;58.0;60.0;55.0;102.0
1152;Total male and female;Total;42 Civil engineering;1999;60.0;61.0;56.0;106.0
1153;Total male and female;Total;42 Civil engineering;2000;61.0;62.0;57.0;107.0
1154;Total male and female;Total;42 Civil engineering;2001;62.0;63.0;59.0;111.0
1155;Total male and female;Total;42 Civil engineering;2002;62.0;63.0;59.0;111.0
1156;Total male and female;Total;42 Civil engineering;2003;58.0;59.0;55.0;104.0
1157;Total male and female;Total;42 Civil engineering;2004;55.0;57.0;52.0;100.0
1158;Total male and female;Total;42 Civil engineering;2005;56.0;57.0;53.0;101.0
1159;Total male and female;Total;42 Civil engineering;2006;57.0;59.0;54.0;102.0
1160;Total male and female;Total;42 Civil engineering;2007;58.0;60.0;55.0;105.0
1161;Total male and female;Total;42 Civil engineering;2008;59.0;61.0;56.0;107.0
1162;Total male and female;Total;42 Civil engineering;2009;60.0;62.0;57.0;108.0
1163;Total male and female;Total;42 Civil engineering;2010;61.0;63.0;58.0;109.0
1164;Total male and female;Total;42 Civil engineering;2011;62.0;64.0;59.0;111.0
1165;Total male and female;Total;42 Civil engineering;2012;62.0;64.0;59.0;110.0
1166;Total male and female;Total;42 Civil engineering;2013;60.0;62.0;58.0;110.0
1167;Total male and female;Total;42 Civil engineering;2014;58.0;60.0;56.0;109.0
1168;Total male and female;Total;42 Civil engineering;2015;56.0;58.0;54.0;102.0
1169;Total male and female;Total;42 Civil engineering;2016;54.0;56.0;52.0;99.0
1170;Total male and female;Total;42 Civil engineering;2017;55.0;57.0;53.0;102.0
1171;Total male and female;Total;42 Civil engineering;2018;56.0;58.0;54.0;103.0
1172;Total male and female;Total;42 Civil engineering;2019;58.0;60.0;55.0;106.0
1173;Total male and female;Total;42 Civil engineering;2020;59.0;60.0;56.0;106.0
1174;Total male and female;Total;42 Civil engineering;2021;59.0;61.0;57.0;106.0
1175;Total male and female;Total;42 Civil engineering;2022;62.0;64.0;59.0;110.0
1176;Total male and female;Total;43 Specialised construction activities;1995;245.0;255.0;232.0;430.0
1177;Total male and female;Total;43 Specialised construction activities;1996;252.0;263.0;239.0;458.0
1178;Total male and female;Total;43 Specialised construction activities;1997;264.0;275.0;251.0;477.0
1179;Total male and female;Total;43 Specialised construction activities;1998;270.0;282.0;256.0;488.0
1180;Total male and female;Total;43 Specialised construction activities;1999;279.0;292.0;264.0;501.0
1181;Total male and female;Total;43 Specialised construction activities;2000;288.0;300.0;269.0;510.0
1182;Total male and female;Total;43 Specialised construction activities;2001;295.0;307.0;275.0;523.0
1183;Total male and female;Total;43 Specialised construction activities;2002;292.0;303.0;271.0;514.0
1184;Total male and female;Total;43 Specialised construction activities;2003;282.0;292.0;261.0;493.0
1185;Total male and female;Total;43 Specialised construction activities;2004;280.0;291.0;258.0;493.0
1186;Total male and female;Total;43 Specialised construction activities;2005;281.0;293.0;259.0;493.0
1187;Total male and female;Total;43 Specialised construction activities;2006;283.0;296.0;261.0;494.0
1188;Total male and female;Total;43 Specialised construction activities;2007;293.0;308.0;271.0;517.0
1189;Total male and female;Total;43 Specialised construction activities;2008;300.0;315.0;276.0;525.0
1190;Total male and female;Total;43 Specialised construction activities;2009;298.0;313.0;274.0;522.0
1191;Total male and female;Total;43 Specialised construction activities;2010;284.0;300.0;262.0;496.0
1192;Total male and female;Total;43 Specialised construction activities;2011;283.0;298.0;261.0;497.0
1193;Total male and female;Total;43 Specialised construction activities;2012;276.0;292.0;255.0;481.0
1194;Total male and female;Total;43 Specialised construction activities;2013;259.0;274.0;239.0;455.0
1195;Total male and female;Total;43 Specialised construction activities;2014;251.0;269.0;234.0;449.0
1196;Total male and female;Total;43 Specialised construction activities;2015;250.0;270.0;235.0;453.0
1197;Total male and female;Total;43 Specialised construction activities;2016;252.0;273.0;240.0;464.0
1198;Total male and female;Total;43 Specialised construction activities;2017;258.0;281.0;247.0;473.0
1199;Total male and female;Total;43 Specialised construction activities;2018;270.0;294.0;258.0;496.0
1200;Total male and female;Total;43 Specialised construction activities;2019;282.0;307.0;268.0;514.0
1201;Total male and female;Total;43 Specialised construction activities;2020;291.0;318.0;276.0;505.0
1202;Total male and female;Total;43 Specialised construction activities;2021;300.0;329.0;286.0;533.0
1203;Total male and female;Total;43 Specialised construction activities;2022;316.0;347.0;300.0;561.0
1204;Total male and female;Total;G-I Trade, transport, hotels, catering;1995;1825.0;1954.0;1457.0;2829.0
1205;Total male and female;Total;G-I Trade, transport, hotels, catering;1996;1848.0;1988.0;1476.0;2893.0
1206;Total male and female;Total;G-I Trade, transport, hotels, catering;1997;1890.0;2023.0;1505.0;2885.0
1207;Total male and female;Total;G-I Trade, transport, hotels, catering;1998;1931.0;2075.0;1533.0;2947.0
1208;Total male and female;Total;G-I Trade, transport, hotels, catering;1999;2009.0;2151.0;1577.0;3030.0
1209;Total male and female;Total;G-I Trade, transport, hotels, catering;2000;2072.0;2217.0;1613.0;3053.0
1210;Total male and female;Total;G-I Trade, transport, hotels, catering;2001;2110.0;2252.0;1622.0;3076.0
1211;Total male and female;Total;G-I Trade, transport, hotels, catering;2002;2116.0;2258.0;1608.0;3032.0
1212;Total male and female;Total;G-I Trade, transport, hotels, catering;2003;2104.0;2243.0;1582.0;2974.0
1213;Total male and female;Total;G-I Trade, transport, hotels, catering;2004;2067.0;2225.0;1578.0;3014.0
1214;Total male and female;Total;G-I Trade, transport, hotels, catering;2005;2054.0;2216.0;1565.0;2972.0
1215;Total male and female;Total;G-I Trade, transport, hotels, catering;2006;2104.0;2278.0;1610.0;3064.0
1216;Total male and female;Total;G-I Trade, transport, hotels, catering;2007;2154.0;2336.0;1641.0;3117.0
1217;Total male and female;Total;G-I Trade, transport, hotels, catering;2008;2166.0;2352.0;1645.0;3098.0
1218;Total male and female;Total;G-I Trade, transport, hotels, catering;2009;2130.0;2315.0;1605.0;3012.0
1219;Total male and female;Total;G-I Trade, transport, hotels, catering;2010;2125.0;2317.0;1596.0;2997.0
1220;Total male and female;Total;G-I Trade, transport, hotels, catering;2011;2159.0;2365.0;1609.0;3031.0
1221;Total male and female;Total;G-I Trade, transport, hotels, catering;2012;2164.0;2370.0;1602.0;3005.0
1222;Total male and female;Total;G-I Trade, transport, hotels, catering;2013;2141.0;2340.0;1580.0;2961.0
1223;Total male and female;Total;G-I Trade, transport, hotels, catering;2014;2153.0;2356.0;1576.0;2985.0
1224;Total male and female;Total;G-I Trade, transport, hotels, catering;2015;2188.0;2400.0;1604.0;3022.0
1225;Total male and female;Total;G-I Trade, transport, hotels, catering;2016;2224.0;2442.0;1644.0;3096.0
1226;Total male and female;Total;G-I Trade, transport, hotels, catering;2017;2274.0;2496.0;1688.0;3152.0
1227;Total male and female;Total;G-I Trade, transport, hotels, catering;2018;2337.0;2567.0;1743.0;3235.0
1228;Total male and female;Total;G-I Trade, transport, hotels, catering;2019;2382.0;2612.0;1785.0;3311.0
1229;Total male and female;Total;G-I Trade, transport, hotels, catering;2020;2347.0;2574.0;1745.0;3037.0
1230;Total male and female;Total;G-I Trade, transport, hotels, catering;2021;2368.0;2602.0;1770.0;3146.0
1231;Total male and female;Total;G-I Trade, transport, hotels, catering;2022;2475.0;2721.0;1842.0;3334.0
1232;Total male and female;Total;G Wholesale and retail trade;1995;1177.0;1248.0;938.0;1818.0
1233;Total male and female;Total;G Wholesale and retail trade;1996;1197.0;1271.0;954.0;1854.0
1234;Total male and female;Total;G Wholesale and retail trade;1997;1230.0;1303.0;977.0;1857.0
1235;Total male and female;Total;G Wholesale and retail trade;1998;1258.0;1332.0;991.0;1891.0
1236;Total male and female;Total;G Wholesale and retail trade;1999;1313.0;1386.0;1021.0;1920.0
1237;Total male and female;Total;G Wholesale and retail trade;2000;1348.0;1423.0;1042.0;1948.0
1238;Total male and female;Total;G Wholesale and retail trade;2001;1371.0;1442.0;1051.0;1962.0
1239;Total male and female;Total;G Wholesale and retail trade;2002;1372.0;1440.0;1038.0;1929.0
1240;Total male and female;Total;G Wholesale and retail trade;2003;1367.0;1435.0;1024.0;1896.0
1241;Total male and female;Total;G Wholesale and retail trade;2004;1344.0;1425.0;1025.0;1926.0
1242;Total male and female;Total;G Wholesale and retail trade;2005;1332.0;1417.0;1014.0;1896.0
1243;Total male and female;Total;G Wholesale and retail trade;2006;1367.0;1459.0;1047.0;1961.0
1244;Total male and female;Total;G Wholesale and retail trade;2007;1399.0;1496.0;1068.0;1997.0
1245;Total male and female;Total;G Wholesale and retail trade;2008;1412.0;1511.0;1073.0;1989.0
1246;Total male and female;Total;G Wholesale and retail trade;2009;1390.0;1490.0;1047.0;1934.0
1247;Total male and female;Total;G Wholesale and retail trade;2010;1386.0;1491.0;1040.0;1920.0
1248;Total male and female;Total;G Wholesale and retail trade;2011;1404.0;1517.0;1045.0;1936.0
1249;Total male and female;Total;G Wholesale and retail trade;2012;1405.0;1517.0;1038.0;1918.0
1250;Total male and female;Total;G Wholesale and retail trade;2013;1385.0;1493.0;1019.0;1880.0
1251;Total male and female;Total;G Wholesale and retail trade;2014;1388.0;1498.0;1013.0;1886.0
1252;Total male and female;Total;G Wholesale and retail trade;2015;1408.0;1523.0;1026.0;1908.0
1253;Total male and female;Total;G Wholesale and retail trade;2016;1424.0;1542.0;1047.0;1943.0
1254;Total male and female;Total;G Wholesale and retail trade;2017;1452.0;1571.0;1070.0;1970.0
1255;Total male and female;Total;G Wholesale and retail trade;2018;1482.0;1605.0;1099.0;2006.0
1256;Total male and female;Total;G Wholesale and retail trade;2019;1503.0;1624.0;1118.0;2042.0
