ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2
1761;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08E Niet-selectieve calciumantagonisten;2012;0;0.0
1762;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08E Niet-selectieve calciumantagonisten;2013;0;0.0
1763;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08E Niet-selectieve calciumantagonisten;2014;0;0.0
1764;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08E Niet-selectieve calciumantagonisten;2015;0;0.0
1765;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08E Niet-selectieve calciumantagonisten;2016;0;0.0
1766;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08E Niet-selectieve calciumantagonisten;2017;0;0.0
1767;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08E Niet-selectieve calciumantagonisten;2018;0;0.0
1768;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08E Niet-selectieve calciumantagonisten;2019;0;0.0
1769;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08E Niet-selectieve calciumantagonisten;2020;0;0.0
1770;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2006;0;0.0
1771;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2007;0;0.0
1772;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2008;0;0.0
1773;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2009;0;0.0
1774;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2010;0;0.0
1775;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2011;0;0.0
1776;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2012;0;0.0
1777;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2013;0;0.0
1778;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2014;115;0.0
1779;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2015;270;0.0
1780;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2016;375;0.0
1781;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2017;455;0.0
1782;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2018;515;0.0
1783;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2019;630;0.0
1784;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C08G Calciumantagonisten met diuretica;2020;595;0.0
1785;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2006;1432340;8.61
1786;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2007;1538660;9.22
1787;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2008;1633705;9.75
1788;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2009;1717925;10.2
1789;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2010;1792645;10.59
1790;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2011;1863265;10.95
1791;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2012;1919840;11.24
1792;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2013;1940795;11.33
1793;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2014;1961380;11.4
1794;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2015;1978690;11.45
1795;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2016;1995845;11.48
1796;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2017;2008275;11.48
1797;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2018;2015715;11.45
1798;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2019;2026740;11.44
1799;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09 Middelen renine-angiotensinesysteem;2020;2019220;11.34
1800;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2006;766275;4.6
1801;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2007;800770;4.8
1802;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2008;833810;4.97
1803;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2009;859580;5.1
1804;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2010;888275;5.25
1805;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2011;917470;5.39
1806;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2012;947170;5.55
1807;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2013;958655;5.6
1808;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2014;976690;5.68
1809;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2015;993230;5.75
1810;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2016;1007905;5.8
1811;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2017;1019265;5.83
1812;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2018;1036405;5.89
1813;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2019;1064900;6.01
1814;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09A Ace-remmers;2020;1061490;5.96
1815;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2006;134500;0.81
1816;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2007;143140;0.86
1817;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2008;150615;0.9
1818;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2009;155065;0.92
1819;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2010;157890;0.93
1820;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2011;159855;0.94
1821;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2012;160040;0.94
1822;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2013;155385;0.91
1823;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2014;152655;0.89
1824;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2015;148550;0.86
1825;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2016;143620;0.83
1826;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2017;139285;0.8
1827;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2018;133845;0.76
1828;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2019;127265;0.72
1829;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09B Ace-remmers, combinatiepreparaten;2020;114235;0.64
1830;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2006;482300;2.9
1831;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2007;520285;3.12
1832;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2008;553875;3.3
1833;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2009;579250;3.44
1834;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2010;599380;3.54
1835;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2011;620110;3.64
1836;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2012;637325;3.73
1837;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2013;643245;3.75
1838;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2014;649905;3.78
1839;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2015;653825;3.78
1840;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2016;662175;3.81
1841;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2017;671600;3.84
1842;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2018;701280;3.98
1843;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2019;743190;4.19
1844;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09C Angiotensine-ii-antagonisten;2020;711740;4.0
1845;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2006;205290;1.23
1846;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2007;236950;1.42
1847;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2008;264170;1.58
1848;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2009;286440;1.7
1849;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2010;302800;1.79
1850;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2011;315080;1.85
1851;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2012;320135;1.87
1852;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2013;311805;1.82
1853;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2014;306430;1.78
1854;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2015;297215;1.72
1855;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2016;289155;1.66
1856;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2017;284325;1.63
1857;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2018;278955;1.59
1858;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2019;247490;1.4
1859;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09D Angiotensine-ii-antagon., comb.prep;2020;229425;1.29
1860;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2006;0;0.0
1861;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2007;0;0.0
1862;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2008;2290;0.01
1863;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2009;7655;0.05
1864;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2010;13590;0.08
1865;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2011;18355;0.11
1866;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2012;16360;0.1
1867;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2013;13090;0.08
1868;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2014;11275;0.07
1869;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2015;10080;0.06
1870;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2016;9155;0.05
1871;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2017;8335;0.05
1872;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2018;7655;0.04
1873;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2019;7065;0.04
1874;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C09X Ov midd aangrijp op ren-angiot.syst;2020;6445;0.04
1875;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2006;1352985;8.13
1876;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2007;1450735;8.7
1877;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2008;1487545;8.87
1878;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2009;1572380;9.34
1879;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2010;1654385;9.77
1880;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2011;1739625;10.22
1881;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2012;1825630;10.69
1882;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2013;1872765;10.93
1883;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2014;1920855;11.17
1884;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2015;1960520;11.34
1885;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2016;1999520;11.5
1886;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2017;2039865;11.66
1887;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2018;2059870;11.7
1888;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2019;2065775;11.66
1889;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10 Antilipaemica;2020;2033600;11.43
1890;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2006;1341815;8.06
1891;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2007;1429880;8.57
1892;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2008;1458740;8.7
1893;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2009;1541270;9.15
1894;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2010;1620610;9.57
1895;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2011;1703840;10.01
1896;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2012;1787850;10.47
1897;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2013;1834705;10.71
1898;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2014;1884300;10.96
1899;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2015;1925870;11.14
1900;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2016;1965355;11.3
1901;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2017;2007920;11.48
1902;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2018;2028325;11.53
1903;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2019;2036560;11.49
1904;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10A Antilipaemica, enkelvoudig;2020;2009085;11.29
1905;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10B Antilipaemica, combinatiepreparaten;2006;22850;0.14
1906;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10B Antilipaemica, combinatiepreparaten;2007;35695;0.21
1907;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10B Antilipaemica, combinatiepreparaten;2008;39285;0.23
1908;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;C10B Antilipaemica, combinatiepreparaten;2009;39575;0.23
