ID;Leeftijd;Geslacht;Perioden;Bevolking1564Jaar_1;TotaalBeroepsbevolking_2;JaarmutatieBeroepsbevolking_3;SeizoengecorrigeerdBB_4;BrutoSeizoengecorrigeerd_5;NettoSeizoengecorrigeerd_6;BrutoNietSeizoengecorrigeerd_7;NettoNietSeizoengecorrigeerd_8;TotaalWerkzameBeroepsbevolking_9;JaarmutatieWerkzameBeroepsbevolking_10;SeizoengecorrigeerdWZBB_11;TotaalWerklozeBeroepsbevolking_12;JaarmutatieWerklozeBeroepsbevolking_13;SeizoengecorrigeerdWLBB_14;Werkloosheidspercentage_15;SeizoengecorWerkloosheidspercentage_16;WerklozeBBInternationaleDefinitie_17;TotaalNietBeroepsbevolking_18;JaarmutatieNietBeroepsbevolking_19;SeizoengecorrigeerdNBB_20
2787;45 tot 65 jaar;Vrouwen;2008 mrt./2008 mei;2223.0;1184.0;62.0;1181.0;53.1;50.7;53.3;50.7;1128.0;66.0;1126.0;56.0;-4.0;55.0;4.8;4.6;34.0;1039.0;-25.0;1042.0
2788;45 tot 65 jaar;Vrouwen;2008 apr./2008 juni;2225.0;1187.0;61.0;1187.0;53.3;50.9;53.3;50.9;1132.0;70.0;1132.0;55.0;-8.0;55.0;4.6;4.6;33.0;1039.0;-25.0;1038.0
2789;45 tot 65 jaar;Vrouwen;2008 mei/2008 juli;2228.0;1182.0;53.0;1187.0;53.3;50.8;53.1;50.7;1130.0;66.0;1133.0;52.0;-13.0;54.0;4.4;4.5;30.0;1046.0;-17.0;1041.0
2790;45 tot 65 jaar;Vrouwen;2008 juni/2008 aug.;2231.0;1186.0;45.0;1191.0;53.4;51.0;53.1;51.0;1138.0;52.0;1139.0;48.0;-8.0;52.0;4.0;4.4;30.0;1045.0;-9.0;1040.0
2791;45 tot 65 jaar;Vrouwen;2008 juli/2008 sep.;2234.0;1198.0;56.0;1202.0;53.8;51.5;53.6;51.5;1151.0;65.0;1151.0;47.0;-9.0;51.0;3.9;4.2;30.0;1035.0;-21.0;1032.0
2792;45 tot 65 jaar;Vrouwen;2008 aug./2008 okt.;2237.0;1210.0;57.0;1207.0;54.0;51.7;54.1;51.9;1162.0;63.0;1157.0;48.0;-7.0;51.0;4.0;4.2;31.0;1027.0;-22.0;1030.0
2793;45 tot 65 jaar;Vrouwen;2008 sep./2008 nov.;2239.0;1217.0;56.0;1214.0;54.2;52.0;54.3;52.1;1167.0;65.0;1165.0;49.0;-9.0;49.0;4.0;4.1;32.0;1023.0;-21.0;1025.0
2794;45 tot 65 jaar;Vrouwen;2008 okt./2008 dec.;2242.0;1215.0;60.0;1214.0;54.1;52.0;54.2;52.0;1165.0;68.0;1165.0;50.0;-9.0;49.0;4.1;4.0;32.0;1027.0;-25.0;1028.0
2795;45 tot 65 jaar;Vrouwen;2008 nov./2009 jan.;2245.0;1225.0;53.0;1226.0;54.6;52.3;54.6;52.2;1172.0;61.0;1174.0;53.0;-9.0;51.0;4.3;4.2;34.0;1020.0;-19.0;1019.0
2796;45 tot 65 jaar;Vrouwen;2008;2230.0;1195.0;63.0;1195.0;53.6;51.2;53.6;51.2;1142.0;70.0;1142.0;53.0;-8.0;53.0;4.5;4.5;33.0;1034.0;-27.0;1034.0
2797;45 tot 65 jaar;Vrouwen;2008 dec./2009 feb.;2248.0;1233.0;64.0;1235.0;54.9;52.7;54.9;52.5;1180.0;71.0;1184.0;53.0;-7.0;51.0;4.3;4.1;35.0;1015.0;-30.0;1013.0
2798;45 tot 65 jaar;Vrouwen;2009 jan./2009 mrt.;2250.0;1246.0;65.0;1243.0;55.2;52.8;55.4;52.7;1187.0;67.0;1188.0;59.0;-2.0;55.0;4.7;4.4;36.0;1005.0;-31.0;1007.0
2799;45 tot 65 jaar;Vrouwen;2009 feb./2009 apr.;2253.0;1251.0;71.0;1247.0;55.4;52.8;55.5;52.8;1190.0;65.0;1189.0;62.0;6.0;58.0;4.9;4.7;38.0;1002.0;-38.0;1006.0
2800;45 tot 65 jaar;Vrouwen;2009 mrt./2009 mei;2256.0;1256.0;72.0;1253.0;55.5;53.0;55.7;53.1;1197.0;69.0;1195.0;59.0;3.0;58.0;4.7;4.6;36.0;1000.0;-39.0;1003.0
2801;45 tot 65 jaar;Vrouwen;2009 apr./2009 juni;2258.0;1254.0;67.0;1254.0;55.5;53.0;55.5;52.9;1196.0;64.0;1196.0;58.0;3.0;58.0;4.6;4.6;35.0;1004.0;-34.0;1004.0
2802;45 tot 65 jaar;Vrouwen;2009 mei/2009 juli;2261.0;1257.0;75.0;1261.0;55.8;53.3;55.6;53.2;1202.0;72.0;1204.0;55.0;3.0;57.0;4.4;4.5;33.0;1004.0;-42.0;999.0
2803;45 tot 65 jaar;Vrouwen;2009 juni/2009 aug.;2263.0;1268.0;82.0;1273.0;56.3;53.7;56.0;53.7;1215.0;77.0;1216.0;53.0;5.0;57.0;4.2;4.5;34.0;995.0;-50.0;990.0
2804;45 tot 65 jaar;Vrouwen;2009 juli/2009 sep.;2266.0;1265.0;67.0;1269.0;56.0;53.4;55.8;53.4;1210.0;59.0;1210.0;55.0;8.0;59.0;4.4;4.7;36.0;1000.0;-35.0;997.0
2805;45 tot 65 jaar;Vrouwen;2009 aug./2009 okt.;2269.0;1278.0;69.0;1276.0;56.2;53.5;56.4;53.7;1219.0;57.0;1214.0;59.0;11.0;62.0;4.6;4.9;39.0;990.0;-37.0;993.0
2806;45 tot 65 jaar;Vrouwen;2009 sep./2009 nov.;2271.0;1280.0;63.0;1278.0;56.3;53.4;56.3;53.5;1215.0;48.0;1213.0;64.0;15.0;65.0;5.0;5.1;40.0;991.0;-32.0;994.0
2807;45 tot 65 jaar;Vrouwen;2009 okt./2009 dec.;2274.0;1286.0;71.0;1286.0;56.5;53.6;56.6;53.6;1219.0;54.0;1220.0;67.0;17.0;66.0;5.2;5.1;40.0;987.0;-40.0;988.0
2808;45 tot 65 jaar;Vrouwen;2009 nov./2010 jan.;2276.0;1286.0;61.0;1287.0;56.5;53.7;56.5;53.6;1219.0;47.0;1222.0;67.0;14.0;65.0;5.2;5.1;41.0;991.0;-30.0;989.0
2809;45 tot 65 jaar;Vrouwen;2009;2262.0;1263.0;68.0;1263.0;55.8;53.2;55.8;53.2;1203.0;61.0;1203.0;60.0;7.0;60.0;4.7;4.7;37.0;999.0;-35.0;999.0
2810;45 tot 65 jaar;Vrouwen;2009 dec./2010 feb.;2279.0;1289.0;56.0;1291.0;56.6;53.7;56.6;53.6;1221.0;41.0;1224.0;68.0;16.0;66.0;5.3;5.2;44.0;990.0;-25.0;988.0
2811;45 tot 65 jaar;Vrouwen;2010 jan./2010 mrt.;2282.0;1306.0;61.0;1303.0;57.1;54.1;57.2;54.0;1233.0;46.0;1234.0;73.0;14.0;69.0;5.6;5.3;46.0;976.0;-29.0;979.0
2812;45 tot 65 jaar;Vrouwen;2010 feb./2010 apr.;2285.0;1318.0;67.0;1314.0;57.5;54.3;57.7;54.4;1243.0;53.0;1242.0;75.0;14.0;72.0;5.7;5.5;45.0;967.0;-35.0;972.0
2813;45 tot 65 jaar;Vrouwen;2010 mrt./2010 mei;2288.0;1319.0;63.0;1316.0;57.5;54.4;57.6;54.5;1248.0;51.0;1246.0;72.0;12.0;70.0;5.4;5.3;45.0;969.0;-30.0;973.0
2814;55 tot 65 jaar;Totaal;1999 dec./2000 feb.;;;;;;;;;;;;;;;;;;;;
2815;55 tot 65 jaar;Totaal;2000 jan./2000 mrt.;;;;;;;;;;;;;;;;;;;;
2816;55 tot 65 jaar;Totaal;2000 feb./2000 apr.;;;;;;;;;;;;;;;;;;;;
2817;55 tot 65 jaar;Totaal;2000 mrt./2000 mei;;;;;;;;;;;;;;;;;;;;
2818;55 tot 65 jaar;Totaal;2000 apr./2000 juni;;;;;;;;;;;;;;;;;;;;
2819;55 tot 65 jaar;Totaal;2000 mei/2000 juli;;;;;;;;;;;;;;;;;;;;
2820;55 tot 65 jaar;Totaal;2000 juni/2000 aug.;;;;;;;;;;;;;;;;;;;;
2821;55 tot 65 jaar;Totaal;2000 juli/2000 sep.;;;;;;;;;;;;;;;;;;;;
2822;55 tot 65 jaar;Totaal;2000 aug./2000 okt.;;;;;;;;;;;;;;;;;;;;
2823;55 tot 65 jaar;Totaal;2000 sep./2000 nov.;;;;;;;;;;;;;;;;;;;;
2824;55 tot 65 jaar;Totaal;2000 okt./2000 dec.;;;;;;;;;;;;;;;;;;;;
2825;55 tot 65 jaar;Totaal;2000 nov./2001 jan.;;;;;;;;;;;;;;;;;;;;
2826;55 tot 65 jaar;Totaal;2000;;;;;;;;;;;;;;;;;;;;
2827;55 tot 65 jaar;Totaal;2000 dec./2001 feb.;1611.0;549.0;29.0;;;;34.1;33.0;532.0;28.0;;17.0;1.0;;3.1;;14.0;1063.0;9.0;
2828;55 tot 65 jaar;Totaal;2001 jan./2001 mrt.;1620.0;556.0;27.0;;;;34.3;33.4;540.0;28.0;;15.0;-1.0;;2.7;;12.0;1064.0;17.0;
2829;55 tot 65 jaar;Totaal;2001 feb./2001 apr.;1628.0;562.0;23.0;;;;34.5;33.6;547.0;25.0;;15.0;-3.0;;2.7;;12.0;1067.0;26.0;
2830;55 tot 65 jaar;Totaal;2001 mrt./2001 mei;1637.0;566.0;26.0;;;;34.6;33.8;554.0;31.0;;13.0;-5.0;;2.3;;11.0;1070.0;28.0;
2831;55 tot 65 jaar;Totaal;2001 apr./2001 juni;1645.0;567.0;21.0;;;;34.5;33.7;555.0;23.0;;12.0;-2.0;;2.1;;10.0;1078.0;40.0;
2832;55 tot 65 jaar;Totaal;2001 mei/2001 juli;1654.0;556.0;13.0;;;;33.6;32.9;544.0;14.0;;11.0;-1.0;;2.1;;11.0;1098.0;53.0;
2833;55 tot 65 jaar;Totaal;2001 juni/2001 aug.;1662.0;557.0;5.0;;;;33.5;32.8;546.0;6.0;;11.0;-1.0;;2.0;;9.0;1106.0;66.0;
2834;55 tot 65 jaar;Totaal;2001 juli/2001 sep.;1671.0;565.0;12.0;;;;33.8;33.1;553.0;16.0;;12.0;-4.0;;2.1;;9.0;1106.0;65.0;
2835;55 tot 65 jaar;Totaal;2001 aug./2001 okt.;1679.0;587.0;21.0;;;;34.9;34.2;574.0;27.0;;13.0;-6.0;;2.2;;9.0;1093.0;61.0;
2836;55 tot 65 jaar;Totaal;2001 sep./2001 nov.;1688.0;600.0;31.0;;;;35.6;34.8;588.0;38.0;;13.0;-7.0;;2.1;;10.0;1087.0;56.0;
2837;55 tot 65 jaar;Totaal;2001 okt./2001 dec.;1696.0;603.0;28.0;;;;35.5;34.7;589.0;33.0;;14.0;-5.0;;2.3;;11.0;1093.0;65.0;
2838;55 tot 65 jaar;Totaal;2001 nov./2002 jan.;1705.0;621.0;48.0;;;;36.4;35.5;606.0;51.0;;15.0;-3.0;;2.4;;13.0;1084.0;51.0;
2839;55 tot 65 jaar;Totaal;2001;1658.0;573.0;22.0;573.0;34.5;33.7;34.5;33.7;559.0;25.0;559.0;13.0;-3.0;13.0;2.3;2.3;11.0;1085.0;47.0;1085.0
2840;55 tot 65 jaar;Totaal;2001 dec./2002 feb.;1713.0;610.0;61.0;;;;35.6;34.6;592.0;61.0;;18.0;1.0;;2.9;;14.0;1103.0;40.0;
2841;55 tot 65 jaar;Totaal;2002 jan./2002 mrt.;1720.0;630.0;74.0;;;;36.6;35.6;612.0;72.0;;17.0;2.0;;2.7;;13.0;1091.0;26.0;
2842;55 tot 65 jaar;Totaal;2002 feb./2002 apr.;1728.0;642.0;80.0;;;;37.1;36.0;622.0;75.0;;20.0;5.0;;3.1;;15.0;1086.0;20.0;
2843;55 tot 65 jaar;Totaal;2002 mrt./2002 mei;1735.0;650.0;84.0;;;;37.5;36.3;630.0;77.0;;20.0;7.0;;3.1;;15.0;1085.0;14.0;
2844;55 tot 65 jaar;Totaal;2002 apr./2002 juni;1743.0;659.0;92.0;;;;37.8;36.7;640.0;85.0;;19.0;7.0;;2.8;;14.0;1084.0;6.0;
2845;55 tot 65 jaar;Totaal;2002 mei/2002 juli;1751.0;655.0;100.0;;;;37.4;36.4;638.0;93.0;;18.0;6.0;;2.7;;13.0;1095.0;-3.0;
2846;55 tot 65 jaar;Totaal;2002 juni/2002 aug.;1758.0;660.0;103.0;;;;37.5;36.5;642.0;97.0;;18.0;7.0;;2.7;;13.0;1098.0;-7.0;
2847;55 tot 65 jaar;Totaal;2002 juli/2002 sep.;1766.0;670.0;105.0;;;;37.9;36.9;652.0;99.0;;18.0;6.0;;2.6;;13.0;1096.0;-10.0;
2848;55 tot 65 jaar;Totaal;2002 aug./2002 okt.;1773.0;677.0;90.0;;;;38.2;37.2;659.0;85.0;;18.0;5.0;;2.6;;14.0;1097.0;4.0;
2849;55 tot 65 jaar;Totaal;2002 sep./2002 nov.;1781.0;681.0;81.0;;;;38.2;37.0;660.0;72.0;;21.0;9.0;;3.1;;17.0;1100.0;13.0;
2850;55 tot 65 jaar;Totaal;2002 okt./2002 dec.;1789.0;670.0;67.0;;;;37.5;36.2;647.0;58.0;;23.0;9.0;;3.4;;17.0;1119.0;25.0;
2851;55 tot 65 jaar;Totaal;2002 nov./2003 jan.;1796.0;675.0;55.0;;;;37.6;36.2;651.0;45.0;;24.0;9.0;;3.6;;19.0;1121.0;37.0;
2852;55 tot 65 jaar;Totaal;2002;1754.0;657.0;84.0;657.0;37.5;36.4;37.5;36.4;638.0;79.0;638.0;19.0;6.0;19.0;2.9;2.9;15.0;1097.0;12.0;1097.0
2853;55 tot 65 jaar;Totaal;2002 dec./2003 feb.;1803.0;700.0;90.0;;;;38.8;37.5;677.0;84.0;;23.0;5.0;;3.3;;18.0;1103.0;0.0;
2854;55 tot 65 jaar;Totaal;2003 jan./2003 mrt.;1808.0;707.0;77.0;;;;39.1;37.7;681.0;69.0;;26.0;9.0;;3.7;;23.0;1101.0;11.0;
2855;55 tot 65 jaar;Totaal;2003 feb./2003 apr.;1814.0;711.0;69.0;;;;39.2;37.7;684.0;63.0;;27.0;7.0;;3.8;;23.0;1103.0;17.0;
2856;55 tot 65 jaar;Totaal;2003 mrt./2003 mei;1820.0;717.0;67.0;;;;39.4;37.9;690.0;60.0;;27.0;7.0;;3.8;;24.0;1103.0;18.0;
2857;55 tot 65 jaar;Totaal;2003 apr./2003 juni;1826.0;720.0;61.0;;;;39.4;38.1;696.0;56.0;;24.0;5.0;;3.3;;19.0;1106.0;21.0;
2858;55 tot 65 jaar;Totaal;2003 mei/2003 juli;1831.0;712.0;56.0;;;;38.9;37.5;687.0;50.0;;24.0;7.0;;3.4;;21.0;1120.0;25.0;
2859;55 tot 65 jaar;Totaal;2003 juni/2003 aug.;1837.0;710.0;50.0;;;;38.7;37.3;685.0;43.0;;25.0;7.0;;3.5;;22.0;1127.0;29.0;
2860;55 tot 65 jaar;Totaal;2003 juli/2003 sep.;1843.0;710.0;40.0;;;;38.5;37.1;684.0;31.0;;26.0;8.0;;3.7;;24.0;1133.0;37.0;
2861;55 tot 65 jaar;Totaal;2003 aug./2003 okt.;1848.0;720.0;43.0;;;;38.9;37.6;694.0;35.0;;26.0;8.0;;3.5;;23.0;1129.0;32.0;
2862;55 tot 65 jaar;Totaal;2003 sep./2003 nov.;1854.0;720.0;39.0;;;;38.8;37.3;691.0;31.0;;29.0;8.0;;4.0;;25.0;1134.0;34.0;
2863;55 tot 65 jaar;Totaal;2003 okt./2003 dec.;1860.0;723.0;53.0;;;;38.9;37.2;691.0;44.0;;32.0;9.0;;4.4;;26.0;1137.0;18.0;
2864;55 tot 65 jaar;Totaal;2003 nov./2004 jan.;1866.0;722.0;47.0;;;;38.7;36.8;686.0;35.0;;36.0;12.0;;5.0;;28.0;1144.0;23.0;
2865;55 tot 65 jaar;Totaal;2003;1834.0;715.0;58.0;715.0;39.0;37.5;39.0;37.5;688.0;50.0;688.0;27.0;8.0;27.0;3.8;3.8;23.0;1119.0;22.0;1119.0
2866;55 tot 65 jaar;Totaal;2003 dec./2004 feb.;1871.0;733.0;33.0;;;;39.2;37.2;696.0;19.0;;37.0;14.0;;5.1;;28.0;1138.0;35.0;
2867;55 tot 65 jaar;Totaal;2004 jan./2004 mrt.;1876.0;735.0;28.0;;;;39.2;37.2;697.0;16.0;;38.0;12.0;;5.1;;29.0;1141.0;39.0;
2868;55 tot 65 jaar;Totaal;2004 feb./2004 apr.;1880.0;738.0;27.0;;;;39.3;37.2;700.0;16.0;;38.0;12.0;;5.2;;31.0;1142.0;39.0;
2869;55 tot 65 jaar;Totaal;2004 mrt./2004 mei;1885.0;744.0;27.0;;;;39.5;37.4;706.0;16.0;;38.0;11.0;;5.1;;35.0;1141.0;38.0;
2870;55 tot 65 jaar;Totaal;2004 apr./2004 juni;1890.0;749.0;29.0;;;;39.6;37.7;712.0;16.0;;37.0;13.0;;5.0;;35.0;1141.0;35.0;
2871;55 tot 65 jaar;Totaal;2004 mei/2004 juli.;1895.0;747.0;36.0;;;;39.4;37.6;713.0;25.0;;35.0;11.0;;4.6;;32.0;1147.0;28.0;
2872;55 tot 65 jaar;Totaal;2004 juni/2004 aug.;1900.0;757.0;47.0;;;;39.9;38.1;723.0;38.0;;34.0;10.0;;4.5;;32.0;1142.0;15.0;
2873;55 tot 65 jaar;Totaal;2004 juli/2004 sep.;1904.0;769.0;59.0;;;;40.4;38.5;734.0;50.0;;35.0;9.0;;4.6;;33.0;1135.0;3.0;
2874;55 tot 65 jaar;Totaal;2004 aug./2004 okt.;1909.0;779.0;60.0;;;;40.8;38.7;740.0;45.0;;40.0;14.0;;5.1;;37.0;1130.0;1.0;
2875;55 tot 65 jaar;Totaal;2004 sep./2004 nov.;1914.0;777.0;57.0;;;;40.6;38.5;736.0;46.0;;40.0;12.0;;5.2;;34.0;1137.0;3.0;
2876;55 tot 65 jaar;Totaal;2004 okt./2004 dec.;1919.0;780.0;57.0;;;;40.7;38.4;737.0;46.0;;43.0;11.0;;5.5;;34.0;1139.0;2.0;
2877;55 tot 65 jaar;Totaal;2004 nov./2005 jan.;1923.0;782.0;60.0;;;;40.7;38.4;738.0;52.0;;44.0;8.0;;5.6;;35.0;1142.0;-2.0;
2878;55 tot 65 jaar;Totaal;2004;1897.0;758.0;43.0;758.0;40.0;38.0;40.0;38.0;720.0;32.0;720.0;38.0;11.0;38.0;5.0;5.0;31.0;1139.0;20.0;1139.0
2879;55 tot 65 jaar;Totaal;2004 dec./2005 feb.;1928.0;781.0;48.0;;;;40.5;38.3;737.0;42.0;;44.0;6.0;;5.6;;34.0;1147.0;9.0;
2880;55 tot 65 jaar;Totaal;2005 jan./2005 mrt.;1932.0;780.0;45.0;;;;40.4;38.0;734.0;37.0;;46.0;9.0;;5.9;;37.0;1151.0;11.0;
2881;55 tot 65 jaar;Totaal;2005 feb./2005 apr.;1936.0;781.0;42.0;;;;40.3;38.0;735.0;35.0;;46.0;8.0;;5.9;;37.0;1155.0;13.0;
2882;55 tot 65 jaar;Totaal;2005 mrt./2005 mei;1940.0;786.0;42.0;;;;40.5;38.1;738.0;33.0;;47.0;9.0;;6.0;;38.0;1154.0;13.0;
2883;55 tot 65 jaar;Totaal;2005 apr./2005 juni;1944.0;788.0;39.0;;;;40.6;38.2;743.0;31.0;;45.0;8.0;;5.7;;36.0;1155.0;15.0;
2884;55 tot 65 jaar;Totaal;2005 mei/2005 juli;1948.0;794.0;47.0;;;;40.8;38.3;747.0;34.0;;48.0;13.0;;6.0;;38.0;1153.0;6.0;
2885;55 tot 65 jaar;Totaal;2005 juni/2005 aug.;1952.0;795.0;38.0;;;;40.7;38.3;748.0;25.0;;47.0;12.0;;5.9;;36.0;1157.0;14.0;
2886;55 tot 65 jaar;Totaal;2005 juli/2005 sep.;1955.0;801.0;33.0;;;;41.0;38.5;752.0;19.0;;49.0;14.0;;6.1;;38.0;1154.0;19.0;
2887;55 tot 65 jaar;Totaal;2005 aug./2005 okt.;1959.0;803.0;24.0;;;;41.0;38.6;757.0;17.0;;47.0;7.0;;5.8;;36.0;1156.0;27.0;
2888;55 tot 65 jaar;Totaal;2005 sep./2005 nov.;1963.0;800.0;23.0;;;;40.7;38.2;749.0;13.0;;50.0;10.0;;6.3;;39.0;1164.0;27.0;
2889;55 tot 65 jaar;Totaal;2005 okt./2005 dec.;1967.0;802.0;22.0;;;;40.8;38.2;751.0;14.0;;51.0;8.0;;6.3;;41.0;1165.0;27.0;
2890;55 tot 65 jaar;Totaal;2005 nov./2006 jan.;1971.0;802.0;20.0;;;;40.7;38.0;749.0;11.0;;52.0;9.0;;6.5;;42.0;1170.0;28.0;
2891;55 tot 65 jaar;Totaal;2005;1950.0;793.0;35.0;793.0;40.7;38.2;40.7;38.2;745.0;25.0;745.0;48.0;10.0;48.0;6.0;6.0;38.0;1157.0;18.0;1157.0
2892;55 tot 65 jaar;Totaal;2005 dec./2006 feb.;1975.0;804.0;23.0;;;;40.7;37.9;749.0;12.0;;54.0;11.0;;6.8;;46.0;1172.0;25.0;
2893;55 tot 65 jaar;Totaal;2006 jan./2006 mrt.;1979.0;810.0;30.0;;;;40.9;38.3;758.0;25.0;;51.0;5.0;;6.4;;41.0;1169.0;18.0;
2894;55 tot 65 jaar;Totaal;2006 feb./2006 apr.;1983.0;814.0;33.0;;;;41.0;38.6;766.0;32.0;;48.0;2.0;;5.9;;40.0;1169.0;14.0;
2895;55 tot 65 jaar;Totaal;2006 mrt./2006 mei;1988.0;827.0;41.0;;;;41.6;39.4;783.0;45.0;;44.0;-3.0;;5.3;;35.0;1160.0;7.0;
2896;55 tot 65 jaar;Totaal;2006 apr./2006 juni;1992.0;842.0;54.0;;;;42.3;39.9;795.0;52.0;;47.0;1.0;;5.5;;39.0;1150.0;-6.0;
2897;55 tot 65 jaar;Totaal;2006 mei/2006 juli;1996.0;841.0;47.0;;;;42.1;39.7;792.0;45.0;;49.0;1.0;;5.8;;38.0;1155.0;1.0;
2898;55 tot 65 jaar;Totaal;2006 juni/2006 aug.;2000.0;845.0;51.0;;;;42.3;39.8;795.0;47.0;;50.0;3.0;;5.9;;39.0;1154.0;-2.0;
2899;55 tot 65 jaar;Totaal;2006 juli/2006 sep.;2004.0;850.0;49.0;;;;42.4;40.0;802.0;50.0;;49.0;0.0;;5.7;;42.0;1153.0;-1.0;
2900;55 tot 65 jaar;Totaal;2006 aug./2006 okt.;2008.0;862.0;59.0;;;;42.9;40.5;813.0;57.0;;49.0;2.0;;5.6;;38.0;1146.0;-10.0;
2901;55 tot 65 jaar;Totaal;2006 sep./2006 nov.;2012.0;871.0;71.0;;;;43.3;41.0;824.0;75.0;;47.0;-3.0;;5.4;;38.0;1141.0;-23.0;
2902;55 tot 65 jaar;Totaal;2006 okt./2006 dec.;2016.0;873.0;71.0;;;;43.3;41.0;826.0;75.0;;47.0;-3.0;;5.4;;37.0;1143.0;-23.0;
2903;55 tot 65 jaar;Totaal;2006 nov./2007 jan.;2020.0;876.0;75.0;;;;43.4;41.1;829.0;80.0;;47.0;-5.0;;5.4;;37.0;1144.0;-26.0;
2904;55 tot 65 jaar;Totaal;2006;1998.0;844.0;51.0;844.0;42.2;39.8;42.2;39.8;795.0;50.0;795.0;49.0;1.0;49.0;5.7;5.7;40.0;1154.0;-3.0;1154.0
2905;55 tot 65 jaar;Totaal;2006 dec./2007 feb.;2024.0;885.0;81.0;;;;43.7;41.3;835.0;86.0;;49.0;-5.0;;5.6;;39.0;1140.0;-32.0;
2906;55 tot 65 jaar;Totaal;2007 jan./2007 mrt.;2028.0;894.0;84.0;;;;44.1;41.5;841.0;83.0;;53.0;2.0;;5.9;;42.0;1134.0;-35.0;
2907;55 tot 65 jaar;Totaal;2007 feb./2007 apr.;2032.0;898.0;84.0;;;;44.2;41.8;849.0;83.0;;49.0;1.0;;5.5;;39.0;1134.0;-35.0;
2908;55 tot 65 jaar;Totaal;2007 mrt./2007 mei;2036.0;908.0;81.0;;;;44.6;42.2;859.0;76.0;;50.0;6.0;;5.5;;39.0;1128.0;-32.0;
2909;55 tot 65 jaar;Totaal;2007 apr./2007 juni;2041.0;921.0;79.0;;;;45.1;42.7;871.0;75.0;;51.0;4.0;;5.5;;38.0;1119.0;-30.0;
2910;55 tot 65 jaar;Totaal;2007 mei/2007 juli;2045.0;925.0;84.0;;;;45.2;42.6;871.0;79.0;;53.0;5.0;;5.8;;40.0;1120.0;-35.0;
2911;55 tot 65 jaar;Totaal;2007 juni/2007 aug.;2049.0;932.0;87.0;;;;45.5;43.1;883.0;88.0;;49.0;-1.0;;5.3;;37.0;1116.0;-38.0;
2912;55 tot 65 jaar;Totaal;2007 juli/2007 sep.;2053.0;938.0;88.0;;;;45.7;43.4;890.0;88.0;;48.0;0.0;;5.1;;39.0;1115.0;-39.0;
2913;55 tot 65 jaar;Totaal;2007 aug./2007 okt.;2057.0;941.0;79.0;;;;45.8;43.4;893.0;80.0;;48.0;0.0;;5.1;;39.0;1116.0;-30.0;
2914;55 tot 65 jaar;Totaal;2007 sep./2007 nov.;2061.0;944.0;73.0;;;;45.8;43.5;896.0;71.0;;49.0;2.0;;5.2;;41.0;1117.0;-24.0;
2915;55 tot 65 jaar;Totaal;2007 okt./2007 dec.;2065.0;941.0;67.0;;;;45.5;43.3;893.0;67.0;;47.0;0.0;;5.0;;38.0;1124.0;-18.0;
2916;55 tot 65 jaar;Totaal;2007 nov./2008 jan.;2069.0;958.0;82.0;;;;46.3;43.8;907.0;78.0;;51.0;4.0;;5.3;;42.0;1111.0;-33.0;
2917;55 tot 65 jaar;Totaal;2007;2047.0;924.0;80.0;924.0;45.1;42.7;45.1;42.7;874.0;78.0;874.0;50.0;1.0;50.0;5.4;5.4;39.0;1123.0;-31.0;1123.0
2918;55 tot 65 jaar;Totaal;2007 dec./2008 feb.;2073.0;949.0;64.0;;;;45.8;43.3;898.0;63.0;;51.0;2.0;;5.4;;40.0;1124.0;-16.0;
2919;55 tot 65 jaar;Totaal;2008 jan./2008 mrt.;2075.0;961.0;67.0;;;;46.3;43.7;907.0;66.0;;54.0;1.0;;5.7;;44.0;1114.0;-20.0;
2920;55 tot 65 jaar;Totaal;2008 feb./2008 apr.;2078.0;968.0;69.0;;;;46.6;44.0;914.0;65.0;;54.0;5.0;;5.6;;42.0;1111.0;-23.0;
2921;55 tot 65 jaar;Totaal;2008 mrt./2008 mei;2081.0;978.0;69.0;;;;47.0;44.5;926.0;67.0;;52.0;2.0;;5.3;;42.0;1104.0;-24.0;
2922;55 tot 65 jaar;Totaal;2008 apr./2008 juni;2084.0;979.0;58.0;;;;47.0;44.7;931.0;60.0;;48.0;-3.0;;4.9;;38.0;1105.0;-14.0;
2923;55 tot 65 jaar;Totaal;2008 mei/2008 juli;2087.0;980.0;55.0;;;;46.9;45.0;938.0;67.0;;41.0;-12.0;;4.2;;33.0;1108.0;-12.0;
2924;55 tot 65 jaar;Totaal;2008 juni/2008 aug.;2090.0;983.0;51.0;;;;47.0;45.2;944.0;60.0;;40.0;-9.0;;4.0;;32.0;1107.0;-10.0;
2925;55 tot 65 jaar;Totaal;2008 juli/2008 sep.;2093.0;988.0;50.0;;;;47.2;45.4;951.0;61.0;;37.0;-11.0;;3.7;;33.0;1105.0;-9.0;
2926;55 tot 65 jaar;Totaal;2008 aug./2008 okt.;2096.0;997.0;56.0;;;;47.6;45.6;955.0;62.0;;43.0;-6.0;;4.3;;37.0;1098.0;-17.0;
2927;55 tot 65 jaar;Totaal;2008 sep./2008 nov.;2099.0;1000.0;56.0;;;;47.7;45.7;960.0;64.0;;41.0;-8.0;;4.1;;35.0;1098.0;-18.0;
2928;55 tot 65 jaar;Totaal;2008 okt./2008 dec.;2102.0;1001.0;61.0;;;;47.6;45.6;958.0;65.0;;43.0;-4.0;;4.3;;35.0;1100.0;-24.0;
