ID;TypeHuishouden;Leeftijd;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalHuishoudens_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;Partnertoeslag_6;OpgebouwdeJaarlijkseAanspraken_7;ContanteWaarde_8;TeBereikenJaarlijkseAanspraken_9;Vervangingspercentage_10;VierdePijler_11;OpgebouwdeJaarlijkseAanspraken_12;ContanteWaarde_13;TeBereikenJaarlijkseAanspraken_14;Vervangingspercentage_15
901;Alleenstaande;3;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;6150;2800.0;7500.0;11200.0;57.0;;600.0;1700.0;5300.0;27.0;10.0;3400.0;9200.0;16500.0;84.0
902;Alleenstaande;3;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
903;Alleenstaande;3;Totaal autochtonen en allochtonen;1;Nooit gescheiden;2005;214050;2700.0;6600.0;11200.0;52.0;;600.0;1600.0;6600.0;30.0;12.0;3300.0;8200.0;17800.0;82.0
904;Alleenstaande;3;Totaal autochtonen en allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
905;Alleenstaande;3;Totaal autochtonen en allochtonen;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906;Alleenstaande;3;Totaal autochtonen en allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
907;Alleenstaande;3;Totaal autochtonen en allochtonen;2;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
908;Alleenstaande;3;Totaal autochtonen en allochtonen;3;Totaal ooit of nooit gescheiden;2005;52550;1400.0;3600.0;10000.0;82.0;;200.0;500.0;2300.0;19.0;2.0;1600.0;4100.0;12300.0;101.0
909;Alleenstaande;3;Totaal autochtonen en allochtonen;3;Ooit gescheiden;2005;3050;2000.0;5400.0;10400.0;65.0;;200.0;600.0;2200.0;14.0;2.0;2200.0;6000.0;12600.0;79.0
910;Alleenstaande;3;Totaal autochtonen en allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
911;Alleenstaande;3;Totaal autochtonen en allochtonen;3;Nooit gescheiden;2005;49500;1400.0;3500.0;9900.0;84.0;;200.0;500.0;2300.0;20.0;2.0;1600.0;4000.0;12200.0;104.0
912;Alleenstaande;3;Autochtonen en westerse-allochtonen;0;Totaal ooit of nooit gescheiden;2005;223650;2500.0;6300.0;11100.0;52.0;;600.0;1500.0;6400.0;30.0;12.0;3100.0;7800.0;17500.0;82.0
913;Alleenstaande;3;Autochtonen en westerse-allochtonen;0;Ooit gescheiden;2005;5450;2700.0;7300.0;11100.0;57.0;;700.0;1800.0;5500.0;28.0;11.0;3400.0;9100.0;16600.0;85.0
914;Alleenstaande;3;Autochtonen en westerse-allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
915;Alleenstaande;3;Autochtonen en westerse-allochtonen;0;Nooit gescheiden;2005;218200;2500.0;6200.0;11100.0;52.0;;600.0;1500.0;6400.0;30.0;12.0;3100.0;7700.0;17500.0;82.0
916;Alleenstaande;3;Autochtonen en westerse-allochtonen;1;Totaal ooit of nooit gescheiden;2005;205100;2700.0;6600.0;11200.0;51.0;;600.0;1600.0;6700.0;31.0;13.0;3300.0;8200.0;17900.0;82.0
917;Alleenstaande;3;Autochtonen en westerse-allochtonen;1;Ooit gescheiden;2005;5050;2800.0;7600.0;11200.0;56.0;;700.0;1900.0;5700.0;29.0;11.0;3500.0;9500.0;16900.0;85.0
918;Alleenstaande;3;Autochtonen en westerse-allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
919;Alleenstaande;3;Autochtonen en westerse-allochtonen;1;Nooit gescheiden;2005;200100;2700.0;6600.0;11200.0;51.0;;600.0;1600.0;6800.0;31.0;13.0;3300.0;8200.0;18000.0;82.0
920;Alleenstaande;3;Autochtonen en westerse-allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
921;Alleenstaande;3;Autochtonen en westerse-allochtonen;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
922;Alleenstaande;3;Autochtonen en westerse-allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
923;Alleenstaande;3;Autochtonen en westerse-allochtonen;2;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
924;Alleenstaande;3;Autochtonen en westerse-allochtonen;3;Totaal ooit of nooit gescheiden;2005;18500;1000.0;2600.0;9500.0;84.0;;200.0;600.0;2700.0;23.0;3.0;1200.0;3200.0;12200.0;107.0
925;Alleenstaande;3;Autochtonen en westerse-allochtonen;3;Ooit gescheiden;2005;400;1500.0;4300.0;9900.0;65.0;;300.0;900.0;3500.0;23.0;3.0;1800.0;5200.0;13400.0;88.0
926;Alleenstaande;3;Autochtonen en westerse-allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
927;Alleenstaande;3;Autochtonen en westerse-allochtonen;3;Nooit gescheiden;2005;18100;1000.0;2500.0;9500.0;85.0;;200.0;600.0;2600.0;23.0;3.0;1200.0;3100.0;12100.0;108.0
928;Alleenstaande;3;Paar met gecombineerde herkomst;0;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
929;Alleenstaande;3;Paar met gecombineerde herkomst;0;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
930;Alleenstaande;3;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
931;Alleenstaande;3;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
932;Alleenstaande;3;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
933;Alleenstaande;3;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
934;Alleenstaande;3;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
935;Alleenstaande;3;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
936;Alleenstaande;3;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
937;Alleenstaande;3;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
938;Alleenstaande;3;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
939;Alleenstaande;3;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
940;Alleenstaande;3;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
941;Alleenstaande;3;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
942;Alleenstaande;3;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
943;Alleenstaande;3;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
944;Alleenstaande;3;Niet-westerse allochtonen;0;Totaal ooit of nooit gescheiden;2005;49150;1900.0;4800.0;10500.0;75.0;;300.0;700.0;2600.0;19.0;3.0;2200.0;5500.0;13100.0;94.0
945;Alleenstaande;3;Niet-westerse allochtonen;0;Ooit gescheiden;2005;3800;2200.0;6000.0;10700.0;64.0;;300.0;700.0;2400.0;15.0;3.0;2500.0;6700.0;13100.0;79.0
946;Alleenstaande;3;Niet-westerse allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
947;Alleenstaande;3;Niet-westerse allochtonen;0;Nooit gescheiden;2005;45350;1900.0;4700.0;10500.0;76.0;;300.0;700.0;2700.0;19.0;3.0;2200.0;5400.0;13200.0;95.0
948;Alleenstaande;3;Niet-westerse allochtonen;1;Totaal ooit of nooit gescheiden;2005;15100;2600.0;6400.0;11100.0;64.0;;400.0;1000.0;3800.0;22.0;5.0;3000.0;7400.0;14900.0;86.0
949;Alleenstaande;3;Niet-westerse allochtonen;1;Ooit gescheiden;2005;1150;2700.0;7100.0;11200.0;62.0;;400.0;1100.0;3500.0;19.0;4.0;3100.0;8200.0;14700.0;81.0
950;Alleenstaande;3;Niet-westerse allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
951;Alleenstaande;3;Niet-westerse allochtonen;1;Nooit gescheiden;2005;13950;2600.0;6300.0;11100.0;64.0;;400.0;1000.0;3900.0;22.0;5.0;3000.0;7300.0;15000.0;86.0
952;Alleenstaande;3;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
953;Alleenstaande;3;Niet-westerse allochtonen;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
954;Alleenstaande;3;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
955;Alleenstaande;3;Niet-westerse allochtonen;2;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
956;Alleenstaande;3;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;34050;1700.0;4200.0;10200.0;82.0;;200.0;500.0;2100.0;17.0;2.0;1900.0;4700.0;12300.0;99.0
957;Alleenstaande;3;Niet-westerse allochtonen;3;Ooit gescheiden;2005;2650;2100.0;5600.0;10500.0;65.0;;200.0;600.0;2000.0;12.0;2.0;2300.0;6200.0;12500.0;77.0
958;Alleenstaande;3;Niet-westerse allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
959;Alleenstaande;3;Niet-westerse allochtonen;3;Nooit gescheiden;2005;31400;1600.0;4000.0;10200.0;84.0;;200.0;500.0;2100.0;17.0;2.0;1800.0;4500.0;12300.0;101.0
960;Alleenstaande;4;Totaal autochtonen en allochtonen;0;Totaal ooit of nooit gescheiden;2005;254350;3400.0;10300.0;10800.0;43.0;;1300.0;4100.0;7700.0;31.0;21.0;4700.0;14400.0;18500.0;74.0
961;Alleenstaande;4;Totaal autochtonen en allochtonen;0;Ooit gescheiden;2005;31350;3500.0;11300.0;10800.0;51.0;;1100.0;3300.0;5900.0;28.0;16.0;4600.0;14600.0;16700.0;79.0
962;Alleenstaande;4;Totaal autochtonen en allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963;Alleenstaande;4;Totaal autochtonen en allochtonen;0;Nooit gescheiden;2005;223000;3400.0;10200.0;10800.0;42.0;;1400.0;4200.0;7900.0;31.0;22.0;4800.0;14400.0;18700.0;73.0
964;Alleenstaande;4;Totaal autochtonen en allochtonen;1;Totaal ooit of nooit gescheiden;2005;199500;3800.0;11300.0;11200.0;41.0;;1500.0;4700.0;8900.0;33.0;25.0;5300.0;16000.0;20100.0;74.0
965;Alleenstaande;4;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;20950;3900.0;12500.0;11200.0;49.0;;1300.0;4100.0;7300.0;32.0;21.0;5200.0;16600.0;18500.0;81.0
966;Alleenstaande;4;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
967;Alleenstaande;4;Totaal autochtonen en allochtonen;1;Nooit gescheiden;2005;178600;3800.0;11200.0;11200.0;40.0;;1600.0;4800.0;9100.0;33.0;26.0;5400.0;16000.0;20300.0;73.0
968;Alleenstaande;4;Totaal autochtonen en allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
969;Alleenstaande;4;Totaal autochtonen en allochtonen;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970;Alleenstaande;4;Totaal autochtonen en allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
971;Alleenstaande;4;Totaal autochtonen en allochtonen;2;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
972;Alleenstaande;4;Totaal autochtonen en allochtonen;3;Totaal ooit of nooit gescheiden;2005;54850;2200.0;6600.0;9600.0;58.0;;500.0;1700.0;3300.0;20.0;5.0;2700.0;8300.0;12900.0;78.0
973;Alleenstaande;4;Totaal autochtonen en allochtonen;3;Ooit gescheiden;2005;10450;2800.0;9100.0;10100.0;57.0;;500.0;1700.0;3000.0;17.0;5.0;3300.0;10800.0;13100.0;74.0
974;Alleenstaande;4;Totaal autochtonen en allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
975;Alleenstaande;4;Totaal autochtonen en allochtonen;3;Nooit gescheiden;2005;44400;2000.0;6100.0;9400.0;59.0;;500.0;1700.0;3300.0;21.0;5.0;2500.0;7800.0;12700.0;80.0
976;Alleenstaande;4;Autochtonen en westerse-allochtonen;0;Totaal ooit of nooit gescheiden;2005;208100;3600.0;10900.0;11000.0;41.0;;1500.0;4600.0;8600.0;32.0;25.0;5100.0;15500.0;19600.0;73.0
977;Alleenstaande;4;Autochtonen en westerse-allochtonen;0;Ooit gescheiden;2005;21300;3800.0;12200.0;11000.0;49.0;;1300.0;4100.0;7200.0;32.0;21.0;5100.0;16300.0;18200.0;81.0
978;Alleenstaande;4;Autochtonen en westerse-allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979;Alleenstaande;4;Autochtonen en westerse-allochtonen;0;Nooit gescheiden;2005;186800;3600.0;10700.0;11000.0;40.0;;1500.0;4700.0;8800.0;32.0;25.0;5100.0;15400.0;19800.0;72.0
980;Alleenstaande;4;Autochtonen en westerse-allochtonen;1;Totaal ooit of nooit gescheiden;2005;192200;3800.0;11400.0;11200.0;41.0;;1600.0;4800.0;9000.0;33.0;26.0;5400.0;16200.0;20200.0;74.0
981;Alleenstaande;4;Autochtonen en westerse-allochtonen;1;Ooit gescheiden;2005;19750;3900.0;12500.0;11200.0;49.0;;1300.0;4200.0;7500.0;33.0;22.0;5200.0;16700.0;18700.0;82.0
982;Alleenstaande;4;Autochtonen en westerse-allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983;Alleenstaande;4;Autochtonen en westerse-allochtonen;1;Nooit gescheiden;2005;172450;3800.0;11200.0;11200.0;40.0;;1600.0;4900.0;9200.0;33.0;27.0;5400.0;16100.0;20400.0;73.0
984;Alleenstaande;4;Autochtonen en westerse-allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
985;Alleenstaande;4;Autochtonen en westerse-allochtonen;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
986;Alleenstaande;4;Autochtonen en westerse-allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987;Alleenstaande;4;Autochtonen en westerse-allochtonen;2;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988;Alleenstaande;4;Autochtonen en westerse-allochtonen;3;Totaal ooit of nooit gescheiden;2005;15900;1600.0;4800.0;9000.0;52.0;;600.0;2000.0;4000.0;23.0;7.0;2200.0;6800.0;13000.0;75.0
989;Alleenstaande;4;Autochtonen en westerse-allochtonen;3;Ooit gescheiden;2005;1550;2200.0;7300.0;9500.0;51.0;;600.0;2100.0;3500.0;19.0;8.0;2800.0;9400.0;13000.0;70.0
990;Alleenstaande;4;Autochtonen en westerse-allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
991;Alleenstaande;4;Autochtonen en westerse-allochtonen;3;Nooit gescheiden;2005;14350;1500.0;4500.0;8900.0;52.0;;600.0;2000.0;4000.0;23.0;7.0;2100.0;6500.0;12900.0;75.0
992;Alleenstaande;4;Paar met gecombineerde herkomst;0;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
993;Alleenstaande;4;Paar met gecombineerde herkomst;0;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
994;Alleenstaande;4;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
995;Alleenstaande;4;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
996;Alleenstaande;4;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
997;Alleenstaande;4;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
998;Alleenstaande;4;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
999;Alleenstaande;4;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000;Alleenstaande;4;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1001;Alleenstaande;4;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1002;Alleenstaande;4;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1003;Alleenstaande;4;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1004;Alleenstaande;4;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1005;Alleenstaande;4;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1006;Alleenstaande;4;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1007;Alleenstaande;4;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1008;Alleenstaande;4;Niet-westerse allochtonen;0;Totaal ooit of nooit gescheiden;2005;46250;2600.0;8000.0;10000.0;59.0;;600.0;1800.0;3400.0;20.0;5.0;3200.0;9800.0;13400.0;79.0
1009;Alleenstaande;4;Niet-westerse allochtonen;0;Ooit gescheiden;2005;10050;3000.0;9600.0;10300.0;58.0;;500.0;1700.0;3100.0;17.0;5.0;3500.0;11300.0;13400.0;75.0
1010;Alleenstaande;4;Niet-westerse allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1011;Alleenstaande;4;Niet-westerse allochtonen;0;Nooit gescheiden;2005;36200;2500.0;7500.0;9900.0;59.0;;600.0;1800.0;3500.0;21.0;6.0;3100.0;9300.0;13400.0;80.0
1012;Alleenstaande;4;Niet-westerse allochtonen;1;Totaal ooit of nooit gescheiden;2005;7300;3600.0;11100.0;11100.0;49.0;;1000.0;3100.0;5700.0;25.0;11.0;4600.0;14200.0;16800.0;74.0
1013;Alleenstaande;4;Niet-westerse allochtonen;1;Ooit gescheiden;2005;1200;3700.0;11800.0;11100.0;55.0;;800.0;2700.0;4900.0;24.0;9.0;4500.0;14500.0;16000.0;79.0
1014;Alleenstaande;4;Niet-westerse allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1015;Alleenstaande;4;Niet-westerse allochtonen;1;Nooit gescheiden;2005;6100;3600.0;10900.0;11100.0;48.0;;1000.0;3100.0;5900.0;25.0;11.0;4600.0;14000.0;17000.0;73.0
1016;Alleenstaande;4;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1017;Alleenstaande;4;Niet-westerse allochtonen;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1018;Alleenstaande;4;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1019;Alleenstaande;4;Niet-westerse allochtonen;2;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1020;Alleenstaande;4;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;38950;2400.0;7400.0;9800.0;62.0;;500.0;1600.0;3000.0;19.0;4.0;2900.0;9000.0;12800.0;81.0
1021;Alleenstaande;4;Niet-westerse allochtonen;3;Ooit gescheiden;2005;8900;2900.0;9400.0;10200.0;58.0;;500.0;1600.0;2900.0;16.0;4.0;3400.0;11000.0;13100.0;74.0
1022;Alleenstaande;4;Niet-westerse allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1023;Alleenstaande;4;Niet-westerse allochtonen;3;Nooit gescheiden;2005;30050;2300.0;6800.0;9700.0;63.0;;500.0;1500.0;3000.0;19.0;4.0;2800.0;8300.0;12700.0;82.0
1024;Alleenstaande;5;Totaal autochtonen en allochtonen;0;Totaal ooit of nooit gescheiden;2005;251750;4400.0;16300.0;10700.0;42.0;;2000.0;7500.0;7800.0;30.0;28.0;6400.0;23800.0;18500.0;72.0
1025;Alleenstaande;5;Totaal autochtonen en allochtonen;0;Ooit gescheiden;2005;66250;4500.0;17300.0;10700.0;47.0;;1800.0;6800.0;6900.0;30.0;23.0;6300.0;24100.0;17600.0;77.0
1026;Alleenstaande;5;Totaal autochtonen en allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1027;Alleenstaande;5;Totaal autochtonen en allochtonen;0;Nooit gescheiden;2005;185500;4400.0;15900.0;10700.0;40.0;;2100.0;7800.0;8200.0;31.0;30.0;6500.0;23700.0;18900.0;71.0
1028;Alleenstaande;5;Totaal autochtonen en allochtonen;1;Totaal ooit of nooit gescheiden;2005;197550;4800.0;17800.0;11100.0;40.0;;2300.0;8800.0;9000.0;33.0;34.0;7100.0;26600.0;20100.0;73.0
1029;Alleenstaande;5;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;48750;4900.0;18900.0;11100.0;46.0;;2100.0;8200.0;8200.0;33.0;29.0;7000.0;27100.0;19300.0;79.0
1030;Alleenstaande;5;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
