ID;WijkenEnBuurten1999;RegioAanduiding_1;StedelijkheidGemeenteWijkOfBuurt_2;Gemeentenaam_3;Gemeentecode_4;Wijkcode_5;Buurtcode_6;OmgevingsadressenDichtheid_7;MeestVoorkomendeNumeriekePostcode_8;Inwoners_9;Mannen_10;Vrouwen_11;Personen014Jr_12;Personen1524Jr_13;Personen2544Jr_14;Personen4564Jr_15;Personen65JrEnOuder_16;NietInGezinsverbandLevendePersonen_17;Gezinnen_18;GezinnenMetKinderen_19;GemiddeldeGezinsgrootte_20;Bevolkingsdichtheid_21;Allochtonen_22;WOZWaarde_23;Woningen_24;GemiddeldInkomenPerInwoner_25;GemiddeldInkomenPerInkomensontvanger_26;LageInkomens_27;HogeInkomens_28;NietActieven_29;Vestigingen_30;Industrie_31;CommercieleDienstverlening_32;OverigeDienstverlening_33;OppervlakteTotaal_34;OppervlakteLand_35;OverigeOppervlakte_36
5474;3550101;B;2;Zeist                              ;355;01;01;2086.0;3701;2810;1250;1570;8.0;9.0;38.0;20.0;25.0;50.0;560;41.0;2.5;10676.0;6.0;84.0;1640;12025.0;14521.0;38.0;14.0;20.0;6;6.0;82.0;12.0;26;26;0
5475;3550102;B;2;Zeist                              ;355;01;02;1791.0;3701;2660;1210;1450;14.0;13.0;24.0;23.0;26.0;33.0;610;51.0;2.9;4005.0;2.0;142.0;1080;12933.0;18605.0;32.0;34.0;11.0;6;6.0;61.0;33.0;66;66;0
5476;3550103;B;2;Zeist                              ;355;01;03;2326.0;3702;5030;2370;2660;18.0;12.0;32.0;24.0;13.0;22.0;1320;62.0;3.0;6895.0;8.0;100.0;1970;10029.0;14748.0;40.0;18.0;14.0;5;25.0;57.0;18.0;73;73;0
5477;3550104;B;3;Zeist                              ;355;01;04;1168.0;3707;2790;1320;1470;19.0;15.0;18.0;31.0;18.0;19.0;740;54.0;3.1;1547.0;3.0;236.0;1000;14476.0;24822.0;27.0;49.0;12.0;5;9.0;55.0;36.0;180;180;0
5478;3550105;B;3;Zeist                              ;355;01;05;1353.0;3703;320;150;180;13.0;8.0;23.0;23.0;33.0;32.0;80;39.0;2.7;641.0;6.0;165.0;140;14022.0;18423.0;43.0;27.0;;3;;;;55;51;4
5479;35502;W;2;Zeist                              ;355;02;  ;1637.0;  . ;16110;7990;8120;18.0;15.0;34.0;21.0;13.0;34.0;3500;61.0;3.0;4493.0;13.0;93.0;6880;10437.0;15383.0;38.0;21.0;17.0;7;15.0;60.0;25.0;359;359;0
5480;3550201;B;2;Zeist                              ;355;02;01;2140.0;3705;3810;1860;1950;19.0;12.0;29.0;27.0;14.0;21.0;980;62.0;3.1;6825.0;4.0;116.0;1610;11027.0;16291.0;39.0;27.0;15.0;5;19.0;57.0;23.0;56;56;0
5481;3550202;B;3;Zeist                              ;355;02;02;1381.0;3705;3130;1450;1690;16.0;11.0;26.0;25.0;22.0;22.0;830;56.0;2.9;4929.0;11.0;96.0;1350;10119.0;13976.0;45.0;16.0;21.0;5;13.0;63.0;24.0;64;64;0
5482;3550203;B;2;Zeist                              ;355;02;03;2112.0;3705;1690;780;900;18.0;9.0;35.0;20.0;17.0;34.0;380;58.0;2.9;7245.0;17.0;81.0;790;9666.0;13840.0;46.0;13.0;26.0;3;;;;23;23;0
5483;3550204;B;3;Zeist                              ;355;02;04;1300.0;3706;2290;1180;1110;19.0;26.0;36.0;15.0;5.0;38.0;430;69.0;3.3;3360.0;9.0;100.0;620;9439.0;16427.0;31.0;27.0;8.0;3;;;;68;68;0
5484;3550205;B;3;Zeist                              ;355;02;05;1358.0;3706;4190;2170;2010;15.0;16.0;44.0;16.0;9.0;51.0;690;65.0;2.9;7515.0;26.0;71.0;2300;11163.0;15610.0;32.0;18.0;18.0;5;12.0;65.0;23.0;56;56;0
5485;3550206;B;2;Zeist                              ;355;02;06;1795.0;3704;1000;540;450;26.0;23.0;23.0;19.0;9.0;40.0;190;57.0;3.1;1083.0;8.0;185.0;220;10301.0;18106.0;35.0;33.0;17.0;5;11.0;58.0;31.0;92;92;0
5486;35503;W;2;Zeist                              ;355;03;  ;1527.0;  . ;14420;6900;7510;19.0;13.0;28.0;28.0;12.0;22.0;3670;63.0;3.1;1798.0;14.0;103.0;5810;10437.0;16336.0;33.0;25.0;17.0;6;13.0;59.0;28.0;810;802;8
5487;3550301;B;2;Zeist                              ;355;03;01;1643.0;3703;2990;1380;1620;18.0;12.0;23.0;29.0;18.0;22.0;780;57.0;3.0;5591.0;7.0;117.0;1280;11798.0;17516.0;32.0;30.0;17.0;4;10.0;56.0;34.0;54;54;0
5488;3550302;B;2;Zeist                              ;355;03;02;1974.0;3704;2580;1230;1340;18.0;13.0;30.0;27.0;11.0;25.0;640;60.0;3.0;7185.0;17.0;95.0;1030;9938.0;15882.0;33.0;23.0;19.0;4;11.0;52.0;38.0;36;36;0
5489;3550303;B;2;Zeist                              ;355;03;03;1559.0;3704;1230;620;610;17.0;18.0;32.0;30.0;4.0;20.0;310;74.0;3.2;6016.0;10.0;85.0;490;9302.0;14839.0;33.0;17.0;14.0;2;;;;20;20;0
5490;3550304;B;2;Zeist                              ;355;03;04;1535.0;3704;1850;930;920;22.0;16.0;30.0;23.0;9.0;18.0;460;70.0;3.3;5200.0;35.0;90.0;660;8168.0;14022.0;43.0;15.0;21.0;4;28.0;63.0;9.0;36;36;0
5491;3550305;B;3;Zeist                              ;355;03;05;1255.0;3704;2750;1330;1430;19.0;13.0;28.0;34.0;5.0;17.0;740;68.0;3.1;10360.0;6.0;108.0;1090;11390.0;17334.0;30.0;28.0;15.0;3;;;;27;27;0
5492;3550306;B;3;Zeist                              ;355;03;06;1264.0;3704;330;110;220;4.0;5.0;12.0;17.0;62.0;55.0;70;23.0;2.3;2682.0;3.0;69.0;240;11254.0;13432.0;41.0;;;3;;;;12;12;0
5493;3550307;B;3;Zeist                              ;355;03;07;1247.0;3703;2460;1160;1300;20.0;13.0;28.0;28.0;12.0;20.0;640;61.0;3.1;1172.0;12.0;108.0;970;10755.0;16654.0;33.0;29.0;16.0;4;6.0;60.0;34.0;213;210;3
5494;3550308;B;5;Zeist                              ;355;03;08;347.0;3709;230;140;90;21.0;13.0;42.0;17.0;8.0;50.0;40;;;55.0;42.0;;30;9030.0;21373.0;;35.0;;1;;;;412;407;5
5495;35504;W;4;Zeist                              ;355;04;  ;680.0;  . ;7760;3410;4360;14.0;9.0;23.0;23.0;31.0;33.0;1860;50.0;2.8;487.0;6.0;115.0;3500;12116.0;16744.0;38.0;26.0;21.0;6;15.0;61.0;23.0;1594;1594;0
5496;3550401;B;4;Zeist                              ;355;04;01;891.0;3708;3280;1320;1960;12.0;8.0;13.0;22.0;46.0;35.0;760;43.0;2.8;2710.0;1.0;146.0;1360;13840.0;18469.0;38.0;35.0;18.0;5;12.0;56.0;32.0;121;121;0
5497;3550402;B;4;Zeist                              ;355;04;02;698.0;3708;2360;1020;1340;15.0;10.0;30.0;23.0;22.0;39.0;540;55.0;2.7;5040.0;14.0;76.0;1300;10437.0;14022.0;42.0;13.0;28.0;4;8.0;67.0;25.0;47;47;0
5498;3550403;B;4;Zeist                              ;355;04;03;667.0;3709;370;160;210;11.0;6.0;25.0;18.0;39.0;44.0;80;41.0;2.8;649.0;;119.0;180;14430.0;20284.0;24.0;43.0;;3;;;;57;57;0
5499;3550404;B;5;Zeist                              ;355;04;04;255.0;3709;130;70;60;16.0;10.0;28.0;31.0;15.0;22.0;30;;;2407.0;;118.0;50;10346.0;13886.0;54.0;;;2;;;;5;5;0
5500;3550405;B;5;Zeist                              ;355;04;05;160.0;3707;90;60;40;;21.0;41.0;22.0;;51.0;10;;;10.0;;;20;;;;;;3;;;;931;931;0
5501;3550406;B;5;Zeist                              ;355;04;06;160.0;3711;1490;760;730;20.0;9.0;33.0;28.0;10.0;15.0;410;61.0;3.1;2153.0;2.0;124.0;570;10709.0;16608.0;33.0;26.0;18.0;4;29.0;58.0;13.0;69;69;0
5502;3550407;B;5;Zeist                              ;355;04;07;44.0;3711;40;20;20;;;;;;;10;;;9.0;;;20;;;;;;1;;;;363;363;0
5503;35505;W;5;Zeist                              ;355;05;  ;388.0;  . ;7910;3830;4070;14.0;11.0;23.0;30.0;22.0;33.0;1870;53.0;2.8;465.0;3.0;184.0;2530;12842.0;17652.0;46.0;26.0;31.0;6;11.0;69.0;20.0;1701;1701;0
5504;3550501;B;5;Zeist                              ;355;05;01;419.0;3712;750;340;410;20.0;7.0;28.0;19.0;26.0;25.0;180;61.0;3.0;410.0;3.0;120.0;240;11435.0;14884.0;44.0;18.0;;4;12.0;73.0;15.0;183;183;0
5505;3550502;B;5;Zeist                              ;355;05;02;243.0;3712;670;290;370;10.0;11.0;15.0;34.0;30.0;38.0;150;42.0;2.7;759.0;2.0;171.0;320;16381.0;23415.0;29.0;45.0;26.0;3;;;;88;88;0
5506;3550503;B;5;Zeist                              ;355;05;03;318.0;3735;1880;890;990;15.0;13.0;16.0;35.0;22.0;27.0;480;46.0;2.8;380.0;2.0;338.0;600;16926.0;25276.0;31.0;46.0;22.0;5;6.0;71.0;23.0;495;495;0
5507;3550504;B;5;Zeist                              ;355;05;04;314.0;3712;790;390;400;8.0;9.0;29.0;33.0;21.0;60.0;130;72.0;2.5;286.0;1.0;54.0;30;7896.0;9983.0;88.0;;84.0;2;;;;276;276;0
5508;3550505;B;5;Zeist                              ;355;05;05;465.0;3734;1680;840;840;17.0;12.0;25.0;27.0;18.0;23.0;460;51.0;2.8;1236.0;4.0;170.0;650;13160.0;18514.0;30.0;33.0;11.0;5;11.0;76.0;13.0;136;136;0
5509;3550506;B;5;Zeist                              ;355;05;06;465.0;3734;2090;1060;1030;13.0;10.0;28.0;28.0;21.0;37.0;450;58.0;2.9;847.0;4.0;110.0;660;9756.0;12797.0;59.0;10.0;42.0;3;;;;247;247;0
5510;3550507;B;5;Zeist                              ;355;05;07;21.0;3734;60;30;30;;;19.0;38.0;;28.0;10;;;19.0;;;20;;;;;;2;;;;276;276;0
5511;356;G;2;Nieuwegein                         ;356;  ;  ;1776.0;  . ;62680;31120;31550;18.0;13.0;34.0;26.0;9.0;22.0;16010;66.0;3.1;2082.0;9.0;80.0;25370;10755.0;15610.0;36.0;21.0;13.0;9;13.0;70.0;16.0;3205;3011;194
5512;35600;W;2;Nieuwegein                         ;356;00;  ;1996.0;  . ;45020;22390;22640;18.0;13.0;34.0;26.0;8.0;22.0;11480;66.0;3.1;2758.0;10.0;81.0;18380;10800.0;15655.0;35.0;21.0;13.0;8;11.0;68.0;21.0;1655;1632;23
5513;3560000;B;2;Nieuwegein                         ;356;00;00;2335.0;3431;2230;1080;1150;10.0;14.0;40.0;18.0;18.0;49.0;400;56.0;2.8;8628.0;18.0;59.0;1290;11345.0;14566.0;34.0;11.0;15.0;6;3.0;75.0;23.0;26;26;0
5514;3560001;B;2;Nieuwegein                         ;356;00;01;2450.0;3431;6390;3130;3260;16.0;13.0;31.0;27.0;13.0;27.0;1650;60.0;2.8;6633.0;14.0;70.0;2920;10664.0;15020.0;36.0;18.0;20.0;6;21.0;60.0;19.0;99;96;3
5515;3560002;B;2;Nieuwegein                         ;356;00;02;2004.0;3438;5520;2690;2820;17.0;15.0;31.0;28.0;9.0;19.0;1430;67.0;3.1;6125.0;7.0;78.0;2150;10709.0;15610.0;36.0;22.0;14.0;5;10.0;67.0;23.0;91;90;1
5516;3560003;B;2;Nieuwegein                         ;356;00;03;2254.0;3436;7040;3580;3470;21.0;15.0;32.0;28.0;4.0;17.0;1820;72.0;3.2;5815.0;10.0;81.0;2590;10618.0;16200.0;34.0;24.0;13.0;5;10.0;68.0;22.0;121;121;0
5517;3560004;B;2;Nieuwegein                         ;356;00;04;2148.0;3437;7940;4010;3940;18.0;14.0;33.0;27.0;7.0;22.0;1990;67.0;3.1;6104.0;7.0;84.0;3230;10981.0;16064.0;34.0;24.0;12.0;6;10.0;74.0;15.0;132;130;2
5518;3560005;B;2;Nieuwegein                         ;356;00;05;1630.0;3435;6770;3330;3440;19.0;15.0;30.0;29.0;7.0;17.0;1780;70.0;3.1;4321.0;8.0;82.0;2600;10618.0;15792.0;37.0;24.0;13.0;5;9.0;64.0;27.0;159;157;2
5519;3560006;B;4;Nieuwegein                         ;356;00;06;572.0;3438;660;330;320;19.0;13.0;32.0;28.0;7.0;13.0;180;66.0;3.1;1002.0;5.0;98.0;220;12887.0;16336.0;41.0;20.0;10.0;2;;;;71;66;5
5520;3560007;B;3;Nieuwegein                         ;356;00;07;1486.0;3438;0;0;0;;;;;;;0;;;2.0;;;0;;;;;;1;;;;62;62;0
5521;3560008;B;2;Nieuwegein                         ;356;00;08;1524.0;3437;8260;4110;4150;21.0;9.0;44.0;19.0;7.0;21.0;2150;64.0;3.0;3385.0;10.0;98.0;3320;10755.0;15565.0;31.0;19.0;8.0;4;23.0;61.0;16.0;248;244;4
5522;3560009;B;5;Nieuwegein                         ;356;00;09;213.0;3437;230;120;110;16.0;15.0;28.0;28.0;13.0;9.0;60;75.0;3.4;35.0;;;80;8440.0;11753.0;37.0;18.0;;1;;;;647;641;6
5523;35601;W;3;Nieuwegein                         ;356;01;  ;1322.0;  . ;17270;8540;8730;18.0;13.0;32.0;26.0;11.0;22.0;4460;64.0;3.0;2235.0;7.0;77.0;6910;10573.0;15474.0;38.0;22.0;13.0;7;13.0;70.0;17.0;863;773;90
5524;3560100;B;3;Nieuwegein                         ;356;01;00;1374.0;3432;6930;3440;3470;21.0;13.0;38.0;21.0;7.0;24.0;1680;70.0;3.1;7099.0;11.0;74.0;2620;10119.0;15474.0;36.0;21.0;11.0;5;14.0;63.0;23.0;98;98;0
5525;3560101;B;3;Nieuwegein                         ;356;01;01;1142.0;3434;3050;1500;1540;17.0;15.0;27.0;34.0;8.0;13.0;880;63.0;3.0;4332.0;4.0;80.0;1130;11027.0;16291.0;34.0;27.0;13.0;4;9.0;73.0;18.0;71;70;1
5526;3560102;B;3;Nieuwegein                         ;356;01;02;1043.0;3434;1770;820;950;13.0;11.0;28.0;24.0;25.0;32.0;420;53.0;2.9;3776.0;5.0;87.0;810;12933.0;16518.0;42.0;22.0;15.0;3;;;;56;47;9
5527;3560103;B;3;Nieuwegein                         ;356;01;03;1271.0;3433;2710;1350;1360;16.0;11.0;28.0;29.0;16.0;19.0;760;57.0;2.9;4273.0;3.0;78.0;1130;10029.0;14476.0;43.0;19.0;16.0;5;15.0;74.0;11.0;85;63;22
5528;3560104;B;2;Nieuwegein                         ;356;01;04;1702.0;3432;380;190;190;6.0;18.0;47.0;13.0;15.0;66.0;50;44.0;2.4;1164.0;22.0;50.0;260;10165.0;12388.0;57.0;;37.0;4;6.0;85.0;8.0;34;33;1
5529;3560105;B;3;Nieuwegein                         ;356;01;05;1346.0;3432;50;30;30;;24.0;25.0;31.0;;;10;;;45.0;;;20;;;;;;1;;;;136;131;5
5530;3560106;B;2;Nieuwegein                         ;356;01;06;1606.0;3434;2310;1170;1140;18.0;14.0;29.0;31.0;9.0;17.0;630;64.0;3.0;7645.0;7.0;75.0;900;10255.0;15111.0;40.0;22.0;13.0;4;20.0;54.0;27.0;31;30;1
5531;3560108;B;5;Nieuwegein                         ;356;01;08;139.0;3433;80;40;30;17.0;18.0;27.0;26.0;13.0;;30;;;26.0;;;30;;;;;;1;;;;352;301;51
5532;35602;W;5;Nieuwegein                         ;356;02;  ;497.0;  . ;380;200;180;40.0;17.0;17.0;19.0;8.0;50.0;60;67.0;3.1;63.0;;120.0;90;10664.0;18605.0;24.0;34.0;;7;19.0;77.0;5.0;687;605;82
5533;3560200;B;5;Nieuwegein                         ;356;02;00;161.0;3439;60;30;30;;;31.0;27.0;;;20;;;22.0;;;20;;;;;;5;14.0;83.0;3.0;292;253;39
5534;3560201;B;4;Nieuwegein                         ;356;02;01;576.0;3439;150;80;70;18.0;11.0;24.0;32.0;14.0;16.0;40;;;61.0;;126.0;60;12434.0;18650.0;26.0;36.0;;6;18.0;77.0;6.0;268;238;30
5535;3560202;B;4;Nieuwegein                         ;356;02;02;831.0;3433;170;100;80;65.0;22.0;6.0;;;88.0;10;;;157.0;;;10;;;;;;5;24.0;72.0;4.0;127;114;13
5536;357;G;4;Egmond                             ;357;  ;  ;551.0;  . ;11350;5690;5650;18.0;10.0;29.0;28.0;15.0;21.0;2950;63.0;3.1;360.0;2.0;104.0;4700;10482.0;15746.0;37.0;24.0;16.0;7;23.0;63.0;14.0;3985;3147;838
5537;35700;W;4;Egmond                             ;357;00;  ;771.0;  . ;5110;2530;2570;14.0;9.0;27.0;30.0;20.0;26.0;1330;56.0;2.9;2902.0;1.0;96.0;2520;10800.0;15338.0;38.0;20.0;18.0;6;17.0;67.0;16.0;176;176;0
5538;3570000;B;4;Egmond                             ;357;00;00;792.0;1931;2820;1430;1380;15.0;9.0;28.0;30.0;17.0;23.0;750;59.0;2.9;4349.0;1.0;93.0;1460;10573.0;15610.0;34.0;20.0;16.0;6;18.0;72.0;9.0;65;65;0
5539;3570001;B;4;Egmond                             ;357;00;01;834.0;1931;170;50;120;;;;;98.0;85.0;10;;;2985.0;;;10;10573.0;10573.0;86.0;;0.0;1;;;;5;5;0
5540;3570002;B;4;Egmond                             ;357;00;02;748.0;1931;1570;770;810;14.0;9.0;27.0;30.0;21.0;28.0;410;51.0;2.8;2280.0;2.0;99.0;830;11345.0;15746.0;37.0;22.0;24.0;4;9.0;68.0;24.0;69;69;0
5541;3570003;B;4;Egmond                             ;357;00;03;705.0;1931;550;280;260;14.0;13.0;28.0;34.0;11.0;16.0;160;64.0;3.0;1501.0;;97.0;230;10618.0;15202.0;36.0;25.0;17.0;3;;;;37;37;0
5542;35701;W;5;Egmond                             ;357;01;  ;304.0;  . ;2990;1500;1500;21.0;10.0;32.0;25.0;12.0;18.0;780;67.0;3.2;235.0;1.0;113.0;1060;10392.0;15973.0;38.0;26.0;14.0;5;34.0;56.0;10.0;1275;1272;3
5543;3570100;B;5;Egmond                             ;357;01;00;305.0;1935;2850;1430;1420;21.0;10.0;32.0;25.0;12.0;17.0;740;68.0;3.2;272.0;1.0;111.0;1010;10210.0;15746.0;38.0;25.0;15.0;5;35.0;56.0;9.0;1047;1045;2
5544;3570101;B;5;Egmond                             ;357;01;01;289.0;1934;150;70;80;15.0;12.0;36.0;23.0;14.0;21.0;30;;;64.0;;;40;12933.0;19150.0;30.0;41.0;;1;;;;227;227;0
5545;35702;W;5;Egmond                             ;357;02;  ;308.0;  . ;3240;1660;1580;21.0;11.0;30.0;27.0;11.0;15.0;850;68.0;3.2;191.0;2.0;114.0;1120;10074.0;16336.0;34.0;29.0;12.0;5;26.0;60.0;14.0;1713;1699;14
5546;3570200;B;5;Egmond                             ;357;02;00;338.0;1934;1380;690;680;18.0;10.0;28.0;30.0;14.0;18.0;370;63.0;3.1;359.0;2.0;116.0;510;10573.0;15655.0;37.0;27.0;14.0;4;24.0;65.0;11.0;385;384;1
5547;3570201;B;5;Egmond                             ;357;02;01;327.0;1934;1500;780;730;24.0;13.0;31.0;24.0;7.0;11.0;400;72.0;3.4;17425.0;3.0;104.0;520;9484.0;17017.0;33.0;30.0;11.0;3;;;;9;9;0
5548;3570202;B;5;Egmond                             ;357;02;02;75.0;1934;110;60;60;13.0;10.0;34.0;25.0;18.0;27.0;30;;;34.0;;;30;;;;;;1;;;;326;326;0
5549;3570209;B;5;Egmond                             ;357;02;09;65.0;1934;240;130;110;22.0;12.0;31.0;25.0;11.0;15.0;60;76.0;3.5;25.0;;;70;9711.0;14929.0;36.0;23.0;;1;;;;993;980;13
5550;358;G;4;Aalsmeer                           ;358;  ;  ;599.0;  . ;22510;11250;11270;18.0;11.0;31.0;27.0;14.0;19.0;6050;60.0;3.0;987.0;4.0;103.0;8770;11254.0;16200.0;37.0;24.0;12.0;8;16.0;71.0;13.0;3391;2282;1109
5551;35800;W;4;Aalsmeer                           ;358;00;  ;698.0;  . ;10580;5170;5410;15.0;10.0;28.0;29.0;19.0;23.0;2850;54.0;2.9;1629.0;3.0;103.0;4320;11617.0;15928.0;40.0;24.0;15.0;7;12.0;74.0;15.0;877;649;228
5552;3580000;B;4;Aalsmeer                           ;358;00;00;586.0;1431;1460;650;810;10.0;9.0;27.0;20.0;34.0;38.0;340;50.0;2.7;2711.0;4.0;92.0;660;12025.0;14793.0;45.0;19.0;11.0;6;4.0;73.0;23.0;60;54;6
5553;3580001;B;4;Aalsmeer                           ;358;00;01;853.0;1431;2200;1070;1130;18.0;10.0;31.0;24.0;17.0;22.0;570;60.0;3.0;3573.0;3.0;118.0;870;11526.0;16381.0;38.0;26.0;9.0;4;12.0;63.0;25.0;63;61;2
5554;3580002;B;4;Aalsmeer                           ;358;00;02;883.0;1431;2210;1080;1130;17.0;10.0;30.0;24.0;19.0;28.0;540;58.0;2.9;2776.0;5.0;87.0;980;10618.0;14339.0;46.0;14.0;24.0;4;15.0;73.0;11.0;80;80;0
5555;3580003;B;4;Aalsmeer                           ;358;00;03;679.0;1431;1070;540;530;16.0;9.0;26.0;30.0;19.0;13.0;330;50.0;2.8;2843.0;4.0;96.0;430;11254.0;15701.0;43.0;25.0;20.0;4;24.0;58.0;19.0;38;38;0
5556;3580004;B;4;Aalsmeer                           ;358;00;04;595.0;1431;2760;1380;1390;13.0;11.0;23.0;40.0;14.0;15.0;850;50.0;2.8;1415.0;3.0;107.0;1120;12252.0;17153.0;35.0;33.0;16.0;6;9.0;83.0;8.0;196;196;0
5557;3580005;B;5;Aalsmeer                           ;358;00;05;386.0;1431;870;450;420;14.0;9.0;34.0;27.0;17.0;26.0;230;52.0;2.8;393.0;;136.0;250;12524.0;17697.0;26.0;26.0;;4;37.0;50.0;13.0;441;221;220
5558;35801;W;4;Aalsmeer                           ;358;01;  ;572.0;  . ;6670;3390;3270;22.0;13.0;37.0;23.0;6.0;18.0;1670;72.0;3.3;1267.0;5.0;103.0;2490;10845.0;16790.0;31.0;25.0;8.0;5;15.0;69.0;16.0;1314;526;788
5559;3580100;B;4;Aalsmeer                           ;358;01;00;616.0;1433;5440;2770;2670;23.0;13.0;36.0;23.0;5.0;16.0;1350;75.0;3.3;6453.0;5.0;94.0;2000;10346.0;16291.0;32.0;24.0;7.0;5;14.0;69.0;17.0;94;84;10
5560;3580108;B;5;Aalsmeer                           ;358;01;08;460.0;1433;490;240;240;16.0;10.0;27.0;31.0;16.0;18.0;140;53.0;2.9;306.0;;177.0;190;14476.0;21373.0;32.0;33.0;;3;;;;195;160;35
5561;3580109;B;5;Aalsmeer                           ;358;01;09;357.0;1433;740;380;350;20.0;11.0;48.0;16.0;5.0;26.0;180;60.0;3.0;262.0;3.0;114.0;310;12161.0;17516.0;23.0;28.0;11.0;2;;;;1026;282;744
5562;35802;W;5;Aalsmeer                           ;358;02;  ;408.0;  . ;5280;2680;2590;17.0;10.0;29.0;30.0;13.0;14.0;1530;60.0;3.0;476.0;2.0;106.0;1960;11118.0;16018.0;39.0;24.0;11.0;6;26.0;66.0;8.0;1199;1107;92
5563;3580200;B;5;Aalsmeer                           ;358;02;00;420.0;1432;730;360;360;18.0;10.0;32.0;26.0;14.0;16.0;200;63.0;3.1;731.0;;109.0;250;10800.0;16155.0;38.0;27.0;;4;24.0;64.0;12.0;122;99;23
5564;3580201;B;5;Aalsmeer                           ;358;02;01;329.0;1432;810;420;400;16.0;12.0;28.0;31.0;13.0;12.0;230;60.0;3.0;319.0;1.0;119.0;280;12706.0;17334.0;36.0;28.0;16.0;4;27.0;67.0;6.0;258;255;3
5565;3580202;B;5;Aalsmeer                           ;358;02;02;413.0;1432;290;150;140;17.0;11.0;30.0;28.0;14.0;15.0;80;63.0;3.0;2915.0;;95.0;110;10936.0;14430.0;46.0;17.0;;2;;;;10;10;0
5566;3580203;B;5;Aalsmeer                           ;358;02;03;418.0;1432;1700;860;840;19.0;10.0;29.0;33.0;8.0;11.0;510;61.0;3.0;5715.0;5.0;87.0;640;10301.0;14975.0;39.0;19.0;13.0;3;;;;30;30;0
5567;3580204;B;5;Aalsmeer                           ;358;02;04;348.0;1432;760;400;370;16.0;9.0;29.0;27.0;19.0;21.0;210;58.0;2.9;613.0;1.0;114.0;290;11889.0;16926.0;43.0;27.0;14.0;4;23.0;73.0;5.0;147;125;22
5568;3580205;B;5;Aalsmeer                           ;358;02;05;446.0;1432;820;420;400;18.0;11.0;26.0;29.0;16.0;13.0;240;57.0;3.0;453.0;1.0;128.0;300;10981.0;16563.0;36.0;27.0;10.0;4;28.0;67.0;5.0;181;181;0
5569;3580206;B;5;Aalsmeer                           ;358;02;06;95.0;1432;50;20;20;;;;;;;10;;;24.0;;;20;;;;;;1;;;;200;197;3
5570;3580207;B;4;Aalsmeer                           ;358;02;07;935.0;1432;110;60;60;13.0;9.0;25.0;32.0;22.0;15.0;30;;;55.0;;116.0;50;12388.0;18333.0;;;;1;;;;251;210;41
5571;360;G;5;Akersloot                          ;360;  ;  ;430.0;  . ;4860;2450;2400;21.0;10.0;31.0;27.0;11.0;13.0;1350;61.0;3.1;485.0;1.0;109.0;1790;10392.0;16563.0;32.0;27.0;15.0;5;31.0;55.0;14.0;1494;1001;493
5572;36000;W;5;Akersloot                          ;360;00;  ;443.0;  . ;4720;2390;2330;21.0;10.0;31.0;27.0;11.0;13.0;1320;60.0;3.1;627.0;1.0;109.0;1730;10392.0;16518.0;32.0;26.0;15.0;5;30.0;55.0;15.0;1019;753;266
5573;3600000;B;5;Akersloot                          ;360;00;00;448.0;1921;1370;710;670;20.0;11.0;30.0;25.0;14.0;14.0;380;63.0;3.1;657.0;1.0;119.0;530;11027.0;16881.0;31.0;27.0;12.0;4;31.0;56.0;13.0;437;210;227
5574;3600001;B;5;Akersloot                          ;360;00;01;457.0;1921;3330;1680;1650;22.0;10.0;31.0;27.0;10.0;12.0;930;59.0;3.1;667.0;1.0;104.0;1200;10074.0;16336.0;33.0;26.0;16.0;4;28.0;56.0;17.0;536;499;37
5575;3600009;B;5;Akersloot                          ;360;00;09;22.0;1921;10;0;10;;;;;;;0;;;34.0;;;0;;;;;;1;;;;47;44;3
5576;36001;W;5;Akersloot                          ;360;01;  ;25.0;  . ;140;70;70;25.0;;36.0;22.0;;13.0;40;;;54.0;;;60;8939.0;16790.0;31.0;31.0;;1;;;;475;248;227
5577;3600100;B;5;Akersloot                          ;360;01;00;25.0;1489;130;70;70;25.0;;36.0;22.0;;13.0;30;;;54.0;;;60;8939.0;16790.0;31.0;31.0;;1;;;;475;248;227
5578;361;G;2;Alkmaar                            ;361;  ;  ;2087.0;  . ;92900;45450;47450;18.0;13.0;33.0;23.0;13.0;27.0;22430;65.0;3.0;3094.0;10.0;65.0;39650;9983.0;14884.0;39.0;18.0;19.0;9;18.0;64.0;18.0;3122;3003;119
5579;36101;W;1;Alkmaar                            ;361;01;  ;2690.0;  . ;13860;6460;7400;16.0;11.0;29.0;23.0;21.0;30.0;3290;60.0;2.9;5342.0;6.0;72.0;6040;10755.0;15020.0;40.0;18.0;19.0;7;17.0;55.0;27.0;260;260;0
5580;3610100;B;2;Alkmaar                            ;361;01;00;1923.0;1814;1930;840;1090;18.0;10.0;25.0;19.0;28.0;30.0;470;62.0;2.9;7150.0;17.0;57.0;730;9484.0;13886.0;46.0;14.0;25.0;3;;;;27;27;0
5581;3610101;B;2;Alkmaar                            ;361;01;01;2497.0;1814;1440;630;810;13.0;8.0;23.0;22.0;34.0;34.0;340;49.0;2.8;6905.0;5.0;64.0;740;11208.0;14249.0;46.0;15.0;29.0;3;;;;21;21;0
5582;3610102;B;1;Alkmaar                            ;361;01;02;3277.0;1814;2230;1080;1150;18.0;12.0;36.0;19.0;16.0;31.0;520;65.0;3.0;10206.0;11.0;58.0;1020;10528.0;14793.0;41.0;19.0;20.0;4;27.0;55.0;18.0;22;22;0
