ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
2080;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2021 1e kwartaal;115;80;69;64;8;56;6;6;0;0;0;56;44;27;17;12;8;4;13;10;13.0;35;69.2;60.3
2081;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2021 2e kwartaal;122;94;90;85;17;68;5;5;0;0;0;66;41;27;14;25;11;13;24;4;4.3;28;77.0;73.7
2082;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2021 3e kwartaal;118;90;84;81;13;67;4;3;1;0;0;67;44;20;23;23;13;10;17;6;6.7;28;76.3;71.2
2083;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2021 4e kwartaal;125;95;91;86;17;69;5;4;0;0;0;73;47;27;19;26;14;12;18;4;4.4;30;76.1;72.8
2084;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2021;120;90;84;79;14;65;5;4;0;0;0;66;44;26;18;22;12;10;18;6;6.9;30;74.7;69.6
2085;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2022 1e kwartaal;139;113;105;98;20;78;8;7;0;1;0;85;52;33;19;33;20;13;21;8;7.1;26;81.6;75.8
2086;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2022 2e kwartaal;130;108;103;96;19;77;7;6;1;0;0;76;45;28;18;30;15;15;27;6;5.2;22;83.3;78.9
2087;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2022 3e kwartaal;127;103;97;92;24;68;5;5;1;0;0;71;42;22;20;29;18;11;26;6;5.6;24;81.3;76.7
2088;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2022 4e kwartaal;118;96;92;86;21;65;7;6;0;0;0;70;45;22;22;25;13;12;23;3;3.5;22;81.5;78.6
2089;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2022;128;105;99;93;21;72;7;6;1;0;0;75;46;26;20;29;17;13;24;6;5.4;23;81.9;77.4
2090;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2023 1e kwartaal;123;100;94;88;20;68;6;6;0;0;0;74;49;27;21;25;12;13;21;6;5.8;22;81.7;77.0
2091;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2023 2e kwartaal;131;107;100;92;22;70;8;8;0;0;0;74;46;29;17;28;10;18;26;8;7.2;23;82.1;76.2
2092;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2023 3e kwartaal;123;106;97;90;19;70;7;7;0;0;0;75;48;29;19;27;14;13;22;9;8.6;17;86.3;78.9
2093;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2023 4e kwartaal;120;104;97;88;18;70;8;8;0;0;0;76;52;31;20;24;14;10;21;7;6.7;17;86.2;80.4
2094;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2023;124;104;97;90;20;70;7;7;0;0;0;75;49;29;19;26;13;13;22;7;7.1;20;84.1;78.1
2095;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2024 1e kwartaal;126;104;98;91;18;73;8;8;0;0;0;79;53;28;25;26;15;10;20;6;5.5;22;82.5;77.9
2096;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2024 2e kwartaal;125;108;103;96;16;80;6;6;0;0;0;80;53;28;25;27;17;11;23;5;4.6;17;86.3;82.3
2097;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2024 3e kwartaal;126;105;97;89;19;70;8;8;0;0;0;76;47;26;21;28;19;10;21;8;7.3;21;83.0;77.0
2098;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2024 4e kwartaal;119;100;96;90;20;70;6;5;0;0;0;75;49;32;18;26;14;12;20;5;4.6;19;83.9;80.1
2099;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2024;124;104;98;91;18;73;7;7;0;0;0;78;51;28;22;27;16;11;21;6;5.5;20;83.9;79.3
2100;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2013 1e kwartaal;112;106;95;91;41;50;4;4;0;0;0;40;11;5;6;29;16;13;55;11;10.5;6;94.5;84.7
2101;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2013 2e kwartaal;115;108;94;90;38;52;5;5;0;0;0;36;11;5;6;26;10;16;58;13;12.3;7;93.9;82.3
2102;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2013 3e kwartaal;114;105;94;87;39;48;7;6;0;1;0;38;9;7;2;29;12;17;56;11;10.6;9;92.4;82.6
2103;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2013 4e kwartaal;124;117;104;98;39;59;6;5;0;1;0;41;14;9;5;27;12;15;63;14;11.6;7;94.3;83.3
2104;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2013;116;109;97;91;39;52;5;5;0;0;0;39;11;6;5;28;12;15;58;12;11.3;7;93.8;83.2
2105;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2014 1e kwartaal;122;113;98;94;39;55;4;4;0;0;0;42;15;10;5;27;12;15;57;14;12.7;9;92.2;80.5
2106;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2014 2e kwartaal;109;100;89;85;35;49;4;4;0;0;0;36;12;6;5;24;13;11;53;11;10.8;10;91.1;81.3
2107;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2014 3e kwartaal;117;108;92;88;35;53;4;4;0;0;0;40;15;10;5;25;10;14;52;16;14.9;9;92.5;78.7
2108;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2014 4e kwartaal;120;110;98;93;34;59;4;4;0;0;0;43;12;7;5;31;15;16;55;13;11.5;10;92.0;81.4
2109;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2014;117;108;94;90;36;54;4;4;0;0;0;40;13;8;5;27;12;14;54;13;12.5;9;92.0;80.5
2110;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2015 1e kwartaal;119;109;100;95;36;59;5;5;0;0;0;48;13;7;6;35;17;19;51;9;8.5;10;91.7;83.9
2111;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2015 2e kwartaal;111;101;95;89;38;51;5;5;1;0;0;42;12;5;7;29;13;17;53;6;6.2;10;91.1;85.4
2112;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2015 3e kwartaal;112;105;97;90;37;53;7;6;0;0;0;41;11;6;5;31;13;18;56;8;7.3;8;93.1;86.3
2113;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2015 4e kwartaal;114;106;96;90;35;55;6;6;0;0;0;40;11;5;6;29;11;19;56;10;9.8;8;93.1;84.0
2114;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2015 ;114;105;97;91;36;55;6;5;0;0;0;43;12;6;6;31;13;18;54;8;8.0;9;92.2;84.9
2115;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2016 1e kwartaal;116;109;101;94;38;56;7;6;1;0;0;48;11;6;5;37;19;18;53;8;7.8;7;93.8;86.5
2116;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2016 2e kwartaal;112;104;95;89;35;54;6;4;1;1;0;44;12;6;6;32;13;18;51;10;9.3;8;93.0;84.4
2117;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2016 3e kwartaal;103;97;86;84;35;48;3;3;0;0;0;41;9;5;4;32;10;22;45;11;11.5;6;94.3;83.5
2118;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2016 4e kwartaal;107;101;92;88;38;50;5;4;1;0;0;38;10;5;4;28;11;17;54;9;8.8;6;94.2;85.9
2119;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2016;110;103;93;88;36;52;5;4;0;0;0;43;10;5;5;32;14;19;51;10;9.3;7;93.8;85.1
2120;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2017 1e kwartaal;108;101;96;91;40;51;5;5;0;0;0;41;8;4;4;33;12;21;55;5;5.3;7;93.6;88.6
2121;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2017 2e kwartaal;105;98;93;90;38;52;3;3;0;0;0;41;10;5;5;30;15;16;52;6;5.8;6;93.9;88.4
2122;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2017 3e kwartaal;104;99;95;90;35;55;6;5;1;0;0;37;10;6;4;27;12;15;58;4;3.7;4;95.7;92.1
2123;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2017 4e kwartaal;115;108;104;97;42;55;8;7;1;0;0;38;9;4;5;29;11;18;66;3;3.2;7;93.6;90.7
2124;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2017;108;102;97;92;39;53;5;5;0;0;0;39;9;5;4;30;12;17;58;5;4.5;6;94.2;90.0
2125;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2018 1e kwartaal;110;103;97;89;36;53;8;8;0;0;0;41;10;5;4;32;12;19;55;6;6.0;7;93.3;87.6
2126;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2018 2e kwartaal;107;100;95;89;39;50;6;5;1;0;0;40;9;4;5;31;13;19;55;5;4.9;7;93.7;89.1
2127;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2018 3e kwartaal;104;96;92;86;41;45;6;6;0;0;0;35;6;4;2;29;11;18;57;4;4.2;8;92.5;88.6
2128;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2018 4e kwartaal;109;99;95;89;42;47;6;6;0;0;0;40;10;6;4;30;9;21;55;4;4.3;10;90.7;86.8
2129;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2018;108;99;95;88;40;49;6;6;0;0;0;39;9;5;4;30;11;19;56;5;4.9;8;92.5;88.0
2130;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2019 1e kwartaal;111;104;95;90;39;51;5;5;0;0;0;38;9;4;5;29;13;16;57;9;8.3;7;93.4;85.7
2131;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2019 2e kwartaal;110;101;96;90;41;49;6;5;0;0;0;35;10;5;5;26;9;17;60;5;5.4;9;92.1;87.1
2132;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2019 3e kwartaal;108;97;91;85;39;46;6;5;0;1;0;36;8;5;3;28;9;19;55;6;5.9;10;90.4;85.1
2133;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2019 4e kwartaal;114;106;100;94;49;45;6;5;1;0;0;38;5;2;4;33;13;20;62;6;5.4;8;93.0;88.1
2134;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2019;111;102;96;90;42;47;6;5;1;0;0;37;8;4;4;29;11;18;59;6;6.2;9;92.2;86.5
2135;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2020 1e kwartaal;107;100;95;89;49;40;6;5;1;0;0;42;7;2;4;36;15;21;53;5;4.6;7;93.4;89.1
2136;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2020 2e kwartaal;104;97;89;83;45;37;6;4;1;0;0;36;10;6;3;26;11;15;53;8;8.2;8;92.6;85.0
2137;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2020 3e kwartaal;107;98;90;84;45;39;6;5;0;0;0;37;9;4;5;28;11;17;53;8;8.1;9;91.6;84.2
2138;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2020 4e kwartaal;119;110;99;92;42;50;7;7;0;0;0;40;9;6;3;31;13;18;59;10;9.4;10;91.7;83.1
2139;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2020;109;101;93;87;45;42;6;5;1;0;0;39;9;5;4;30;12;18;54;8;7.6;8;92.3;85.3
2140;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2021 1e kwartaal;100;94;83;75;35;40;7;7;0;0;0;24;4;3;1;20;5;14;59;11;11.8;6;93.9;82.8
2141;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2021 2e kwartaal;93;85;81;75;38;36;7;5;1;0;0;31;7;3;3;24;7;17;50;3;4.0;8;91.1;87.5
2142;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2021 3e kwartaal;96;87;84;76;39;37;8;8;0;0;0;28;5;3;1;23;7;17;56;3;3.9;9;90.6;87.1
2143;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2021 4e kwartaal;97;89;84;80;38;42;4;4;0;0;0;29;5;1;3;24;7;17;56;5;5.5;8;91.7;86.6
2144;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2021;97;89;83;76;37;39;7;6;0;0;0;28;5;3;2;23;7;16;55;6;6.4;8;91.8;86.0
2145;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2022 1e kwartaal;85;77;73;64;33;32;8;7;1;0;0;24;4;1;3;20;7;14;48;4;5.6;8;90.6;85.5
2146;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2022 2e kwartaal;96;87;81;72;34;38;9;9;0;0;0;27;6;2;5;21;5;16;54;6;6.4;9;90.5;84.7
2147;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2022 3e kwartaal;101;94;87;80;38;42;7;7;0;0;0;29;6;2;4;23;4;20;58;6;6.8;7;92.9;86.5
2148;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2022 4e kwartaal;113;106;97;89;41;47;9;8;0;0;0;36;6;2;4;30;5;24;62;9;8.0;7;93.8;86.2
2149;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2022;99;91;85;76;37;40;8;8;0;0;0;29;6;2;4;24;5;19;56;6;6.8;8;92.1;85.8
2150;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2023 1e kwartaal;110;101;98;91;40;51;7;6;0;0;0;35;6;3;3;29;5;23;63;4;3.7;8;92.6;89.2
2151;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2023 2e kwartaal;104;99;93;84;40;44;9;8;0;1;0;31;6;4;3;25;7;18;62;6;5.8;5;95.3;89.7
2152;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2023 3e kwartaal;110;103;95;87;47;40;8;7;1;0;0;34;6;3;3;27;10;17;62;7;7.3;8;93.2;86.4
2153;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2023 4e kwartaal;117;107;101;92;47;45;9;8;1;0;0;35;4;2;2;31;10;21;67;6;5.2;10;91.1;86.4
2154;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2023;110;103;97;89;44;45;8;7;1;0;0;34;6;3;3;28;8;20;63;6;5.5;8;93.0;87.9
2155;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2024 1e kwartaal;113;106;99;91;39;52;8;7;1;0;0;36;5;2;2;32;7;24;63;6;5.8;7;93.6;88.2
2156;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2024 2e kwartaal;112;104;98;90;40;50;9;8;0;0;0;39;7;4;4;32;6;26;59;6;5.6;8;93.2;87.9
2157;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2024 3e kwartaal;110;102;95;85;41;44;9;9;1;0;0;41;8;3;5;33;10;23;54;7;7.0;8;92.6;86.1
2158;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2024 4e kwartaal;118;107;100;91;46;45;9;8;1;0;0;40;8;2;6;32;10;22;60;8;7.1;10;91.1;84.7
2159;Totaal mannen en vrouwen;23 jaar;Volgt geen formeel onderwijs;2024;113;105;98;89;42;48;9;8;1;0;0;39;7;3;4;32;8;24;59;7;6.4;8;92.6;86.7
2160;Totaal mannen en vrouwen;24 jaar;Totaal;2013 1e kwartaal;208;192;172;163;64;100;8;7;1;0;0;82;39;26;13;43;22;21;90;20;10.4;17;91.9;82.3
2161;Totaal mannen en vrouwen;24 jaar;Totaal;2013 2e kwartaal;209;188;171;162;64;98;9;8;1;0;0;87;44;27;17;42;20;23;85;17;9.0;21;90.1;82.0
2162;Totaal mannen en vrouwen;24 jaar;Totaal;2013 3e kwartaal;210;190;168;159;62;97;10;9;1;0;0;87;43;27;16;44;18;26;81;22;11.3;20;90.6;80.3
2163;Totaal mannen en vrouwen;24 jaar;Totaal;2013 4e kwartaal;210;185;166;154;65;89;12;11;0;0;0;84;39;25;14;44;16;28;82;19;10.3;25;87.9;78.8
2164;Totaal mannen en vrouwen;24 jaar;Totaal;2013;209;189;169;159;64;96;10;9;1;0;0;85;41;26;15;43;19;24;84;19;10.3;21;90.1;80.9
2165;Totaal mannen en vrouwen;24 jaar;Totaal;2014 1e kwartaal;212;187;168;156;65;91;12;11;1;0;0;84;36;22;14;48;22;27;84;19;10.1;25;88.3;79.4
2166;Totaal mannen en vrouwen;24 jaar;Totaal;2014 2e kwartaal;213;188;170;161;64;97;9;8;0;0;0;84;39;25;15;45;21;24;86;18;9.6;25;88.3;79.8
2167;Totaal mannen en vrouwen;24 jaar;Totaal;2014 3e kwartaal;215;190;168;158;63;94;10;9;1;1;0;83;37;24;13;46;23;23;84;22;11.8;24;88.6;78.1
2168;Totaal mannen en vrouwen;24 jaar;Totaal;2014 4e kwartaal;216;191;171;161;61;100;10;9;0;0;0;94;46;29;16;48;22;27;77;20;10.5;25;88.4;79.1
2169;Totaal mannen en vrouwen;24 jaar;Totaal;2014;214;189;169;159;63;96;10;9;1;0;0;87;40;25;15;47;22;25;83;20;10.5;25;88.4;79.1
2170;Totaal mannen en vrouwen;24 jaar;Totaal;2015 1e kwartaal;217;195;176;168;63;105;8;7;0;1;0;97;46;27;19;51;24;27;79;19;9.5;22;89.9;81.3
2171;Totaal mannen en vrouwen;24 jaar;Totaal;2015 2e kwartaal;217;193;174;165;64;101;9;8;1;1;0;96;42;22;20;54;20;34;79;19;9.8;24;89.1;80.3
2172;Totaal mannen en vrouwen;24 jaar;Totaal;2015 3e kwartaal;217;192;178;165;66;99;13;12;1;0;0;97;41;22;19;56;23;33;81;14;7.5;25;88.7;82.0
2173;Totaal mannen en vrouwen;24 jaar;Totaal;2015 4e kwartaal;217;187;173;165;65;100;8;7;1;0;0;91;39;25;14;52;24;28;81;15;7.8;30;86.4;79.7
2174;Totaal mannen en vrouwen;24 jaar;Totaal;2015 ;217;192;175;166;65;101;10;8;1;0;0;95;42;24;18;53;23;30;80;17;8.7;25;88.5;80.8
2175;Totaal mannen en vrouwen;24 jaar;Totaal;2016 1e kwartaal;217;187;170;158;55;103;12;11;1;0;0;84;37;23;14;47;21;26;86;17;8.9;30;86.1;78.4
2176;Totaal mannen en vrouwen;24 jaar;Totaal;2016 2e kwartaal;217;190;180;169;58;111;11;10;1;0;0;93;39;24;15;54;27;27;87;9;4.9;28;87.3;83.0
2177;Totaal mannen en vrouwen;24 jaar;Totaal;2016 3e kwartaal;218;194;179;167;63;105;11;10;1;0;0;97;39;25;14;57;24;33;82;15;7.9;23;89.2;82.2
2178;Totaal mannen en vrouwen;24 jaar;Totaal;2016 4e kwartaal;218;194;179;168;60;108;11;10;0;0;0;92;42;26;16;49;20;30;87;15;8.0;23;89.3;82.2
2179;Totaal mannen en vrouwen;24 jaar;Totaal;2016;217;191;177;166;59;107;11;10;1;0;0;91;40;25;15;52;23;29;86;14;7.4;26;88.0;81.5
2180;Totaal mannen en vrouwen;24 jaar;Totaal;2017 1e kwartaal;218;192;174;166;58;108;8;7;2;0;0;85;34;21;13;50;21;29;90;18;9.1;26;88.1;80.0
2181;Totaal mannen en vrouwen;24 jaar;Totaal;2017 2e kwartaal;218;189;172;164;61;104;8;8;0;0;0;85;36;23;13;48;18;30;88;16;8.7;29;86.5;79.0
2182;Totaal mannen en vrouwen;24 jaar;Totaal;2017 3e kwartaal;218;192;176;166;64;102;10;9;1;0;0;83;37;25;13;45;21;24;93;16;8.4;26;88.0;80.6
2183;Totaal mannen en vrouwen;24 jaar;Totaal;2017 4e kwartaal;218;191;177;168;64;104;8;7;1;0;0;90;40;26;14;50;21;29;87;14;7.4;27;87.5;81.0
2184;Totaal mannen en vrouwen;24 jaar;Totaal;2017;218;191;175;166;62;104;9;8;1;0;0;85;37;24;13;48;20;28;89;16;8.4;27;87.5;80.2
2185;Totaal mannen en vrouwen;24 jaar;Totaal;2018 1e kwartaal;219;192;183;174;65;109;9;8;1;0;0;92;38;23;15;54;21;33;90;10;5.1;26;87.9;83.5
2186;Totaal mannen en vrouwen;24 jaar;Totaal;2018 2e kwartaal;219;191;180;168;67;102;12;10;1;0;0;90;35;21;14;55;20;35;91;10;5.4;29;86.9;82.2
2187;Totaal mannen en vrouwen;24 jaar;Totaal;2018 3e kwartaal;220;193;180;169;65;104;11;9;1;1;0;83;28;18;10;54;22;32;97;13;7.0;27;87.8;81.7
2188;Totaal mannen en vrouwen;24 jaar;Totaal;2018 4e kwartaal;221;192;184;174;69;105;11;9;1;0;0;95;33;22;11;62;24;38;89;8;4.1;29;86.9;83.4
2189;Totaal mannen en vrouwen;24 jaar;Totaal;2018;220;192;182;171;66;105;11;9;1;0;0;90;34;21;12;56;22;35;92;10;5.4;28;87.4;82.7
2190;Totaal mannen en vrouwen;24 jaar;Totaal;2019 1e kwartaal;220;194;178;169;70;98;9;8;1;0;0;89;40;25;15;49;19;31;89;16;8.4;26;88.2;80.8
2191;Totaal mannen en vrouwen;24 jaar;Totaal;2019 2e kwartaal;219;191;183;175;68;107;8;7;1;0;0;94;44;27;17;51;22;29;88;8;4.2;29;86.9;83.3
2192;Totaal mannen en vrouwen;24 jaar;Totaal;2019 3e kwartaal;218;193;179;172;69;103;7;7;0;0;0;88;32;18;14;56;25;31;91;14;7.1;25;88.4;82.1
2193;Totaal mannen en vrouwen;24 jaar;Totaal;2019 4e kwartaal;217;190;177;168;71;97;9;8;0;1;0;89;33;21;12;56;28;29;89;13;6.8;26;87.8;81.9
2194;Totaal mannen en vrouwen;24 jaar;Totaal;2019;219;192;179;171;70;101;8;7;1;0;0;90;37;23;14;53;23;30;89;13;6.6;27;87.8;82.0
2195;Totaal mannen en vrouwen;24 jaar;Totaal;2020 1e kwartaal;216;188;180;168;72;96;12;11;0;1;0;92;35;24;12;57;24;33;88;7;4.0;29;86.7;83.3
2196;Totaal mannen en vrouwen;24 jaar;Totaal;2020 2e kwartaal;217;177;163;151;68;83;12;10;1;1;0;86;36;24;11;51;25;26;76;14;7.9;40;81.6;75.1
2197;Totaal mannen en vrouwen;24 jaar;Totaal;2020 3e kwartaal;217;183;168;155;74;81;13;12;1;0;0;89;36;22;14;53;21;32;79;15;8.4;34;84.5;77.4
2198;Totaal mannen en vrouwen;24 jaar;Totaal;2020 4e kwartaal;217;183;168;157;71;86;11;11;0;0;0;82;33;22;11;49;20;29;86;16;8.5;34;84.5;77.3
2199;Totaal mannen en vrouwen;24 jaar;Totaal;2020;217;183;170;158;71;86;12;11;1;0;0;87;35;23;12;52;22;30;82;13;7.2;34;84.3;78.3
2200;Totaal mannen en vrouwen;24 jaar;Totaal;2021 1e kwartaal;216;192;181;169;63;106;12;8;3;1;0;101;41;24;18;60;21;38;80;12;6.0;23;89.2;83.9
2201;Totaal mannen en vrouwen;24 jaar;Totaal;2021 2e kwartaal;217;191;179;169;63;106;11;10;0;1;0;94;41;27;14;53;16;38;85;12;6.2;26;88.1;82.7
2202;Totaal mannen en vrouwen;24 jaar;Totaal;2021 3e kwartaal;218;194;180;171;64;107;9;8;0;1;0;89;36;25;11;53;22;31;91;13;6.9;24;88.9;82.8
2203;Totaal mannen en vrouwen;24 jaar;Totaal;2021 4e kwartaal;219;191;180;169;63;106;10;9;1;1;0;85;39;26;13;46;19;26;95;11;5.9;28;87.2;82.0
2204;Totaal mannen en vrouwen;24 jaar;Totaal;2021;217;192;180;170;63;106;11;9;1;1;0;92;39;25;14;53;20;33;88;12;6.3;25;88.4;82.8
2205;Totaal mannen en vrouwen;24 jaar;Totaal;2022 1e kwartaal;218;188;179;169;66;104;9;9;0;0;0;83;35;21;14;47;19;28;96;9;4.8;31;86.0;81.8
2206;Totaal mannen en vrouwen;24 jaar;Totaal;2022 2e kwartaal;220;189;181;168;68;100;13;11;1;1;0;86;39;21;18;47;19;29;95;8;4.1;32;85.6;82.1
2207;Totaal mannen en vrouwen;24 jaar;Totaal;2022 3e kwartaal;221;198;184;171;77;93;14;12;2;0;0;86;33;17;17;53;23;30;98;14;7.1;23;89.7;83.3
2208;Totaal mannen en vrouwen;24 jaar;Totaal;2022 4e kwartaal;228;202;192;178;72;105;15;14;1;0;0;88;39;23;16;49;20;30;104;10;5.0;26;88.8;84.3
2209;Totaal mannen en vrouwen;24 jaar;Totaal;2022;222;194;184;172;71;100;13;11;1;0;0;86;37;20;16;49;20;29;98;10;5.3;28;87.5;82.9
2210;Totaal mannen en vrouwen;24 jaar;Totaal;2023 1e kwartaal;230;201;187;174;68;106;13;13;1;0;0;89;39;23;16;50;20;30;98;13;6.7;29;87.2;81.4
2211;Totaal mannen en vrouwen;24 jaar;Totaal;2023 2e kwartaal;232;207;198;181;69;113;17;15;2;0;0;97;39;25;14;58;22;36;101;8;4.1;25;89.2;85.6
2212;Totaal mannen en vrouwen;24 jaar;Totaal;2023 3e kwartaal;233;208;195;179;77;102;16;15;1;0;0;90;33;16;17;57;22;35;105;13;6.1;25;89.3;83.9
2213;Totaal mannen en vrouwen;24 jaar;Totaal;2023 4e kwartaal;234;212;199;181;77;104;17;15;2;1;0;97;33;18;15;64;25;39;101;13;6.1;22;90.4;84.9
2214;Totaal mannen en vrouwen;24 jaar;Totaal;2023;232;207;195;179;73;106;16;14;1;0;0;93;36;20;16;57;22;35;102;12;5.7;25;89.1;83.9
2215;Totaal mannen en vrouwen;24 jaar;Totaal;2024 1e kwartaal;236;204;193;176;75;102;17;15;2;0;0;98;39;19;20;59;26;33;95;11;5.3;32;86.6;82.0
2216;Totaal mannen en vrouwen;24 jaar;Totaal;2024 2e kwartaal;238;211;197;177;72;105;19;18;2;0;0;97;40;20;21;57;25;32;99;14;6.4;28;88.4;82.7
2217;Totaal mannen en vrouwen;24 jaar;Totaal;2024 3e kwartaal;237;210;197;180;75;106;17;14;2;0;0;99;37;17;19;62;22;40;98;13;6.4;27;88.6;82.9
2218;Totaal mannen en vrouwen;24 jaar;Totaal;2024 4e kwartaal;240;212;195;178;73;105;17;15;2;0;0;94;36;18;18;58;18;41;100;18;8.2;28;88.5;81.2
2219;Totaal mannen en vrouwen;24 jaar;Totaal;2024;238;209;195;178;74;104;17;16;2;0;0;97;38;19;19;59;23;37;98;14;6.6;29;88.0;82.2
