ID;Geslacht;Leeftijden;BurgerlijkeStaat;Migratieachtergrond;Woonland;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
1159;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Verenigde Staten van Amerika;2018 april;16430;270;16170
1160;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Verenigde Staten van Amerika;2018 mei;16390;260;16130
1161;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Verenigde Staten van Amerika;2018 juni;16360;260;16100
1162;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Verenigde Staten van Amerika;2018 juli;16320;260;16060
1163;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Verenigde Staten van Amerika;2018 augustus;16300;260;16040
1164;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Verenigde Staten van Amerika;2018 september;16280;260;16020
1165;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Verenigde Staten van Amerika;2018 oktober;16240;250;15980
1166;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Verenigde Staten van Amerika;2018 november;16180;250;15930
1167;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Verenigde Staten van Amerika;2018 december;16130;250;15880
1168;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2006 november;12780;310;12470
1169;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2006 december;12810;310;12490
1170;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 januari;12830;320;12520
1171;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 februari;12860;310;12550
1172;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 maart;12890;310;12580
1173;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 april;12920;310;12620
1174;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 mei;12970;300;12670
1175;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 juni;13000;300;12700
1176;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 juli;13050;300;12750
1177;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 augustus;13090;300;12800
1178;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 september;13140;290;12850
1179;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 oktober;13180;290;12890
1180;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 november;13200;290;12900
1181;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2007 december;13280;290;12990
1182;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 januari;13310;290;13020
1183;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 februari;13350;280;13060
1184;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 maart;13390;280;13110
1185;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 april;13410;280;13130
1186;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 mei;13430;280;13160
1187;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 juni;13460;270;13180
1188;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 juli;13480;270;13210
1189;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 augustus;13520;270;13250
1190;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 september;13590;270;13320
1191;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 oktober;13640;270;13370
1192;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 november;13680;270;13410
1193;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2008 december;13730;270;13460
1194;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 januari;13760;270;13490
1195;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 februari;13800;270;13530
1196;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 maart;13830;270;13570
1197;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 april;13880;260;13610
1198;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 mei;13910;260;13650
1199;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 juni;13960;260;13700
1200;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 juli;14000;260;13750
1201;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 augustus;14050;260;13790
1202;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 september;14090;260;13830
1203;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 oktober;14150;260;13890
1204;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 november;14180;260;13920
1205;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2009 december;14210;260;13950
1206;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 januari;14230;250;13980
1207;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 februari;14250;250;14000
1208;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 maart;14290;250;14040
1209;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 april;14350;250;14110
1210;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 mei;14410;250;14160
1211;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 juni;14420;250;14170
1212;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 juli;14440;240;14200
1213;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 augustus;14470;240;14240
1214;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 september;14490;230;14260
1215;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 oktober;14540;230;14320
1216;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 november;14560;230;14340
1217;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2010 december;14580;220;14360
1218;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 januari;14590;220;14370
1219;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 februari;14590;220;14370
1220;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 maart;14640;220;14420
1221;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 april;14670;220;14450
1222;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 mei;14710;220;14490
1223;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 juni;14740;220;14520
1224;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 juli;14790;210;14580
1225;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 augustus;14820;210;14610
1226;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 september;14870;210;14660
1227;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 oktober;14910;210;14700
1228;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 november;14930;210;14720
1229;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2011 december;14930;210;14720
1230;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 januari;14950;200;14750
1231;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 februari;14960;200;14760
1232;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 maart;14990;200;14790
1233;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 april;15030;200;14830
1234;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 mei;15050;200;14850
1235;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 juni;15060;200;14870
1236;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 juli;15070;200;14880
1237;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 augustus;15100;200;14910
1238;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 september;15110;190;14910
1239;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 oktober;15120;200;14920
1240;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 november;15120;190;14930
1241;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2012 december;15130;190;14940
1242;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 januari;15100;190;14910
1243;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 februari;15100;190;14910
1244;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 maart;15100;190;14910
1245;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 april;15130;190;14950
1246;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 mei;15140;190;14960
1247;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 juni;15150;190;14960
1248;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 juli;15150;180;14970
1249;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 augustus;15180;180;15000
1250;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 september;15180;180;15000
1251;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 oktober;15210;180;15030
1252;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 november;15200;180;15020
1253;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2013 december;15190;180;15020
1254;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 januari;15180;180;15010
1255;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 februari;15180;170;15000
1256;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 maart;15150;170;14980
1257;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 april;15150;170;14970
1258;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 mei;15150;170;14980
1259;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 juni;15150;170;14990
1260;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 juli;15150;170;14980
1261;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 augustus;15150;170;14990
1262;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 september;15150;170;14980
1263;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 oktober;15160;170;14990
1264;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 november;15140;170;14980
1265;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2014 december;15120;170;14950
1266;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 januari;15060;170;14890
1267;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 februari;15060;170;14890
1268;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 maart;15050;170;14880
1269;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 april;15050;170;14880
1270;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 mei;15060;170;14890
1271;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 juni;15050;170;14880
1272;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 juli;15040;170;14870
1273;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 augustus;15030;170;14860
1274;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 september;15030;170;14870
1275;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 oktober;15030;170;14870
1276;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 november;15030;170;14860
1277;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2015 december;15010;160;14840
1278;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 januari;15000;160;14830
1279;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 februari;14960;160;14800
1280;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 maart;14920;160;14760
1281;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 april;14910;160;14740
1282;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 mei;14890;160;14730
1283;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 juni;14860;160;14700
1284;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 juli;14840;160;14690
1285;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 augustus;14840;160;14680
1286;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 september;14820;160;14660
1287;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 oktober;14800;150;14650
1288;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 november;14780;150;14630
1289;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2016 december;14760;150;14610
1290;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 januari;14730;150;14580
1291;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 februari;14680;150;14530
1292;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 maart;14650;150;14510
1293;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 april;14660;150;14510
1294;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 mei;14660;150;14520
1295;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 juni;14660;150;14510
1296;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 juli;14660;150;14510
1297;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 augustus;14650;140;14500
1298;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 september;14620;140;14470
1299;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 oktober;14600;150;14460
1300;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 november;14570;150;14420
1301;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2017 december;14530;150;14380
1302;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 januari;14500;140;14350
1303;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 februari;14450;140;14310
1304;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 maart;14390;140;14260
1305;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 april;14370;140;14230
1306;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 mei;14340;140;14200
1307;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 juni;14310;140;14180
1308;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 juli;14300;140;14170
1309;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 augustus;14290;140;14160
1310;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 september;14290;140;14160
1311;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 oktober;14280;140;14150
1312;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 november;14250;140;14120
1313;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Canada;2018 december;14240;140;14100
1314;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2006 november;11770;350;11420
1315;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2006 december;11810;350;11460
1316;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 januari;11830;350;11480
1317;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 februari;11880;350;11540
1318;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 maart;11930;340;11590
1319;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 april;11940;340;11600
1320;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 mei;11970;340;11630
1321;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 juni;12010;340;11660
1322;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 juli;12030;340;11690
1323;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 augustus;12060;340;11720
1324;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 september;12110;330;11780
1325;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 oktober;12180;340;11840
1326;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 november;12230;330;11900
1327;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2007 december;12260;330;11930
1328;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 januari;12290;330;11960
1329;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 februari;12320;330;12000
1330;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 maart;12360;320;12040
1331;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 april;12390;320;12070
1332;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 mei;12420;320;12100
1333;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 juni;12430;310;12120
1334;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 juli;12460;310;12150
1335;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 augustus;12490;310;12180
1336;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 september;12530;310;12220
1337;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 oktober;12570;310;12270
1338;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 november;12620;310;12310
1339;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2008 december;12650;310;12340
1340;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2009 januari;12650;310;12350
1341;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2009 februari;12680;300;12370
1342;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Australië;2009 maart;12710;300;12410
