ID;Geslacht;Leeftijd;BurgerlijkeStaat;PositieInHetHuishouden;Perioden;PersonenInHuishoudens_1
7474;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2047;194990.0
7475;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2048;194223.0
7476;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2049;193442.0
7477;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2050;192696.0
7478;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2051;191989.0
7479;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2052;191358.0
7480;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2053;190816.0
7481;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2054;190359.0
7482;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2055;189999.0
7483;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2056;189753.0
7484;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2057;189631.0
7485;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2058;189647.0
7486;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2059;189823.0
7487;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2060;190184.0
7488;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2061;190754.0
7489;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2062;191573.0
7490;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2063;192623.0
7491;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2064;193942.0
7492;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2065;195458.0
7493;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2066;197144.0
7494;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2067;198925.0
7495;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2068;200724.0
7496;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2069;202470.0
7497;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2070;204102.0
7498;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2025;
7499;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2026;
7500;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2027;
7501;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2028;
7502;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2029;
7503;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2030;
7504;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2031;
7505;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2032;
7506;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2033;
7507;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2034;
7508;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2035;
7509;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2036;
7510;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2037;
7511;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2038;
7512;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2039;
7513;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2040;
7514;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2041;
7515;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2042;
7516;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2043;
7517;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2044;
7518;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2045;
7519;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2046;
7520;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2047;
7521;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2048;
7522;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2049;
7523;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2050;
7524;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2051;
7525;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2052;
7526;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2053;
7527;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2054;
7528;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2055;
7529;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2056;
7530;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2057;
7531;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2058;
7532;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2059;
7533;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2060;
7534;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2061;
7535;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2062;
7536;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2063;
7537;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2064;
7538;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2065;
7539;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2066;
7540;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2067;
7541;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2068;
7542;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2069;
7543;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Alleenstaand;2070;
7544;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2025;
7545;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2026;
7546;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2027;
7547;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2028;
7548;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2029;
7549;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2030;
7550;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2031;
7551;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2032;
7552;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2033;
7553;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2034;
7554;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2035;
7555;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2036;
7556;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2037;
7557;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2038;
7558;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2039;
7559;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2040;
7560;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2041;
7561;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2042;
7562;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2043;
7563;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2044;
7564;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2045;
7565;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2046;
7566;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2047;
7567;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2048;
7568;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2049;
7569;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2050;
7570;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2051;
7571;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2052;
7572;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2053;
7573;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2054;
7574;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2055;
7575;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2056;
7576;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2057;
7577;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2058;
7578;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2059;
7579;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2060;
7580;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2061;
7581;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2062;
7582;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2063;
7583;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2064;
7584;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2065;
7585;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2066;
7586;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2067;
7587;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2068;
7588;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2069;
7589;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Samenwonend;2070;
7590;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2025;
7591;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2026;
7592;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2027;
7593;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2028;
7594;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2029;
7595;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2030;
7596;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2031;
7597;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2032;
7598;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2033;
7599;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2034;
7600;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2035;
7601;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2036;
7602;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2037;
7603;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2038;
7604;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2039;
7605;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2040;
7606;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2041;
7607;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2042;
7608;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2043;
7609;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2044;
7610;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2045;
7611;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2046;
7612;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2047;
7613;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2048;
7614;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2049;
7615;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2050;
7616;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2051;
7617;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2052;
7618;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2053;
7619;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2054;
7620;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2055;
7621;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2056;
7622;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2057;
7623;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2058;
7624;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2059;
7625;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2060;
7626;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2061;
7627;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2062;
7628;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2063;
7629;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2064;
7630;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2065;
7631;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2066;
7632;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2067;
7633;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2068;
7634;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2069;
7635;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2070;
7636;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2025;2415.0
7637;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2026;2377.0
7638;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2027;2314.0
7639;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2028;2247.0
7640;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2029;2241.0
7641;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2030;2256.0
7642;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2031;2283.0
7643;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2032;2323.0
7644;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2033;2373.0
7645;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2034;2424.0
7646;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2035;2466.0
7647;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2036;2502.0
7648;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2037;2530.0
7649;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2038;2552.0
7650;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2039;2570.0
7651;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2040;2583.0
7652;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2041;2590.0
7653;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2042;2592.0
7654;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2043;2588.0
7655;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2044;2583.0
7656;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2045;2577.0
7657;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2046;2569.0
7658;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2047;2560.0
7659;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2048;2551.0
7660;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2049;2542.0
7661;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2050;2533.0
7662;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2051;2525.0
7663;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2052;2517.0
7664;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2053;2511.0
7665;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2054;2505.0
7666;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2055;2501.0
7667;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2056;2498.0
7668;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2057;2497.0
7669;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2058;2497.0
7670;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2059;2499.0
7671;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2060;2503.0
7672;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2061;2510.0
7673;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2062;2520.0
7674;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2063;2532.0
7675;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2064;2548.0
7676;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2065;2565.0
7677;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2066;2585.0
7678;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2067;2606.0
7679;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2068;2627.0
7680;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2069;2647.0
7681;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Overig lid huishouden;2070;2666.0
7682;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2025;564.0
7683;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2026;535.0
7684;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2027;516.0
7685;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2028;500.0
7686;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2029;490.0
7687;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2030;488.0
7688;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2031;490.0
7689;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2032;494.0
7690;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2033;501.0
7691;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2034;507.0
7692;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2035;512.0
7693;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2036;516.0
7694;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2037;519.0
7695;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2038;522.0
