ID;Geslacht;Leeftijd;Migratieachtergrond;DuurVanDeUitkeringssituatie;Perioden;PersonenVanWieBijstandIsBeeindigd_1
1576;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2009;970
1577;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2010;1250
1578;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2011;1200
1579;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2012;1420
1580;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2013;1620
1581;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2014;1730
1582;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2015;1460
1583;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2016;1280
1584;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2017;1090
1585;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2018;810
1586;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2019;620
1587;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2020;1190
1588;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2021;920
1589;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;0 tot 6 maanden;2022;460
1590;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2008;500
1591;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2009;470
1592;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2010;730
1593;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2011;770
1594;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2012;790
1595;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2013;810
1596;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2014;1040
1597;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2015;970
1598;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2016;800
1599;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2017;630
1600;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2018;500
1601;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2019;410
1602;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2020;360
1603;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2021;590
1604;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;6 tot 12 maanden;2022;290
1605;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2008;500
1606;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2009;400
1607;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2010;540
1608;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2011;780
1609;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2012;550
1610;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2013;790
1611;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2014;840
1612;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2015;970
1613;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2016;770
1614;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2017;650
1615;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2018;540
1616;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2019;390
1617;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2020;320
1618;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2021;480
1619;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;1 tot 2 jaar;2022;420
1620;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2008;320
1621;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2009;170
1622;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2010;220
1623;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2011;230
1624;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2012;240
1625;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2013;230
1626;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2014;450
1627;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2015;400
1628;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2016;400
1629;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2017;370
1630;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2018;300
1631;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2019;220
1632;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2020;150
1633;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2021;200
1634;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2 tot 3 jaar;2022;250
1635;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2008;180
1636;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2009;110
1637;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2010;110
1638;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2011;100
1639;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2012;130
1640;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2013;90
1641;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2014;120
1642;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2015;230
1643;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2016;180
1644;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2017;210
1645;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2018;220
1646;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2019;160
1647;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2020;80
1648;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2021;130
1649;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;3 tot 4 jaar;2022;140
1650;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2008;180
1651;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2009;90
1652;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2010;60
1653;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2011;50
1654;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2012;70
1655;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2013;40
1656;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2014;40
1657;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2015;70
1658;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2016;170
1659;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2017;110
1660;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2018;140
1661;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2019;100
1662;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2020;80
1663;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2021;80
1664;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;4 tot 5 jaar;2022;70
1665;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2008;310
1666;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2009;210
1667;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2010;160
1668;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2011;130
1669;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2012;140
1670;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2013;90
1671;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2014;80
1672;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2015;70
1673;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2016;60
1674;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2017;150
1675;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2018;170
1676;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2019;180
1677;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2020;140
1678;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2021;160
1679;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;5 jaar of langer;2022;190
1680;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2008;13630
1681;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2009;11660
1682;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2010;14160
1683;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2011;16390
1684;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2012;16700
1685;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2013;17570
1686;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2014;19030
1687;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2015;19330
1688;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2016;18370
1689;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2017;18430
1690;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2018;19160
1691;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2019;17380
1692;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2020;13520
1693;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2021;15960
1694;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;Totaal;2022;13010
1695;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2008;3610
1696;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2009;3910
1697;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2010;4900
1698;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2011;5080
1699;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2012;6130
1700;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2013;5790
1701;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2014;5840
1702;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2015;5250
1703;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2016;4980
1704;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2017;4470
1705;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2018;3950
1706;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2019;3590
1707;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2020;4290
1708;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2021;4040
1709;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;0 tot 6 maanden;2022;2690
1710;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2008;2290
1711;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2009;2290
1712;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2010;3300
1713;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2011;4210
1714;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2012;4460
1715;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2013;3980
1716;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2014;4500
1717;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2015;4340
1718;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2016;3800
1719;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2017;3370
1720;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2018;2830
1721;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2019;2470
1722;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2020;2060
1723;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2021;3000
1724;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;6 tot 12 maanden;2022;1870
1725;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2008;2420
1726;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2009;2080
1727;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2010;2900
1728;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2011;4260
1729;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2012;2970
1730;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2013;5150
1731;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2014;4240
1732;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2015;4610
1733;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2016;4120
1734;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2017;4210
1735;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2018;4430
1736;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2019;3340
1737;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2020;2010
1738;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2021;3290
1739;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;1 tot 2 jaar;2022;2980
1740;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2008;1640
1741;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2009;980
1742;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2010;1200
1743;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2011;1190
1744;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2012;1400
1745;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2013;1300
1746;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2014;2970
1747;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2015;2250
1748;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2016;2360
1749;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2017;2760
1750;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2018;3650
1751;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2019;3310
1752;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2020;1620
1753;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2021;1650
1754;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2 tot 3 jaar;2022;1830
1755;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2008;1110
1756;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2009;690
1757;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2010;600
1758;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2011;600
1759;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2012;630
1760;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2013;550
1761;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2014;720
1762;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2015;1950
1763;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2016;1320
1764;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2017;1550
1765;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2018;2040
1766;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2019;2300
1767;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2020;1540
1768;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2021;1370
1769;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;3 tot 4 jaar;2022;1090
1770;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2008;790
1771;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2009;480
1772;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2010;370
1773;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2011;310
1774;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2012;350
1775;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2013;310
1776;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2014;280
1777;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2015;450
1778;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2016;1270
1779;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2017;810
1780;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2018;890
1781;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2019;1110
1782;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2020;1020
1783;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2021;1170
1784;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;4 tot 5 jaar;2022;880
1785;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;5 jaar of langer;2008;1780
1786;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;5 jaar of langer;2009;1240
1787;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;5 jaar of langer;2010;890
1788;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;5 jaar of langer;2011;750
1789;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;5 jaar of langer;2012;770
1790;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;5 jaar of langer;2013;480
1791;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;5 jaar of langer;2014;480
1792;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;5 jaar of langer;2015;480
