ID;Populatie;Geslacht;Persoonskenmerken;Reismotieven;Marges;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
1712;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2020;0.5;3.29;6.84;182.0;1203.0;41.7
1713;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2021;0.48;3.3;6.81;175.0;1205.0;41.4
1714;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2022;0.49;3.61;7.33;180.0;1318.0;44.6
1715;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2023;0.5;3.38;6.93;183.0;1234.0;42.2
1716;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2018;0.56;3.0;8.32;203.0;1095.0;50.6
1717;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2019;0.53;2.99;8.0;195.0;1090.0;48.7
1718;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2020;0.54;2.39;7.02;199.0;875.0;42.8
1719;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2021;0.55;2.49;7.52;202.0;908.0;45.8
1720;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2022;0.57;2.74;7.96;208.0;1002.0;48.4
1721;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2023;0.57;2.93;8.35;210.0;1071.0;50.8
1722;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2018;0.54;3.42;7.85;197.0;1250.0;47.8
1723;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2019;0.53;3.67;8.07;194.0;1340.0;49.1
1724;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2020;0.53;2.64;6.61;195.0;966.0;40.3
1725;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2021;0.51;2.4;6.42;186.0;876.0;39.0
1726;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2022;0.53;2.96;7.29;195.0;1080.0;44.3
1727;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2023;0.55;2.55;7.18;200.0;929.0;43.7
1728;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2018;0.55;3.07;7.96;202.0;1122.0;48.4
1729;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2019;0.52;2.93;7.63;191.0;1068.0;46.4
1730;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2020;0.53;2.43;6.6;193.0;889.0;40.3
1731;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2021;0.54;2.55;7.07;197.0;931.0;43.0
1732;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2022;0.57;2.8;7.58;208.0;1020.0;46.1
1733;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2023;0.57;3.1;7.95;209.0;1130.0;48.4
1734;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2018;0.55;2.74;8.53;202.0;1002.0;51.9
1735;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2019;0.53;2.66;8.1;192.0;971.0;49.3
1736;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2020;0.53;2.13;7.14;196.0;778.0;43.5
1737;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2021;0.56;2.36;7.83;204.0;862.0;47.6
1738;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2022;0.57;2.55;8.24;208.0;929.0;50.1
1739;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2023;0.57;2.7;8.59;207.0;985.0;52.2
1740;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;0.53;2.75;7.52;192.0;1002.0;45.7
1741;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;0.52;2.82;7.12;189.0;1028.0;43.3
1742;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;0.54;2.42;6.66;199.0;884.0;40.6
1743;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;0.54;2.32;6.98;198.0;846.0;42.5
1744;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;0.55;2.56;7.19;201.0;934.0;43.7
1745;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;0.57;2.99;7.93;207.0;1092.0;48.2
1746;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2018;0.58;3.4;8.29;213.0;1243.0;50.5
1747;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2019;0.53;2.79;7.28;194.0;1020.0;44.3
1748;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2020;0.53;2.32;6.58;195.0;849.0;40.2
1749;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2021;0.51;2.17;6.48;188.0;793.0;39.4
1750;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2022;0.51;2.25;6.43;185.0;821.0;39.1
1751;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2023;0.57;2.15;7.27;209.0;784.0;44.2
1752;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2018;0.48;2.62;6.69;174.0;957.0;40.7
1753;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2019;0.48;3.08;7.26;174.0;1123.0;44.1
1754;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2020;0.51;2.45;5.96;186.0;897.0;36.4
1755;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2021;0.45;1.88;5.27;163.0;687.0;32.0
1756;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2022;0.53;2.91;7.27;193.0;1063.0;44.3
1757;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2023;0.5;2.47;6.41;184.0;900.0;39.0
1758;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2018;0.49;3.25;7.2;178.0;1185.0;43.8
1759;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2019;0.51;4.16;8.01;188.0;1517.0;48.8
1760;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2020;0.48;2.54;6.22;176.0;929.0;37.9
1761;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2021;0.52;2.56;6.48;188.0;935.0;39.4
1762;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2022;0.49;2.75;6.7;180.0;1005.0;40.7
1763;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2023;0.5;2.43;6.74;181.0;887.0;41.0
1764;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2018;0.52;3.05;7.32;188.0;1114.0;44.5
1765;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2019;0.49;2.38;6.76;179.0;868.0;41.1
1766;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2020;0.5;2.05;5.91;184.0;751.0;36.0
1767;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2021;0.53;2.43;6.49;194.0;886.0;39.5
1768;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2022;0.52;2.47;6.73;190.0;900.0;40.9
1769;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2023;0.55;2.61;7.21;203.0;954.0;43.8
1770;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2018;0.5;3.2;8.35;183.0;1168.0;50.8
1771;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2019;0.46;2.48;6.48;169.0;903.0;39.4
1772;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2020;0.48;2.88;6.87;175.0;1055.0;41.9
1773;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2021;0.47;2.15;6.35;172.0;785.0;38.6
1774;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2022;0.49;2.77;6.6;178.0;1010.0;40.2
1775;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2023;0.46;2.73;6.54;169.0;997.0;39.8
1776;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2018;0.56;2.75;7.68;204.0;1002.0;46.7
1777;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2019;0.53;2.94;7.77;193.0;1075.0;47.2
1778;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2020;0.53;2.31;6.52;194.0;844.0;39.8
1779;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2021;0.53;2.44;7.11;195.0;892.0;43.3
1780;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2022;0.59;2.71;7.83;216.0;990.0;47.6
1781;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2023;0.58;3.11;8.18;212.0;1137.0;49.8
1782;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2018;0.54;2.36;7.46;197.0;861.0;45.4
1783;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2019;0.51;2.28;7.14;186.0;830.0;43.4
1784;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2020;0.57;2.19;6.93;207.0;803.0;42.3
1785;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2021;0.57;2.34;7.31;207.0;853.0;44.5
1786;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2022;0.59;2.71;7.98;216.0;990.0;48.5
1787;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2023;0.59;2.66;8.34;214.0;969.0;50.7
1788;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2018;0.56;2.67;8.45;203.0;975.0;51.4
1789;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2019;0.53;2.42;8.02;193.0;883.0;48.8
1790;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2020;0.52;1.94;6.97;190.0;711.0;42.5
1791;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2021;0.56;2.07;7.73;204.0;756.0;47.0
1792;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2022;0.56;2.25;8.04;203.0;822.0;48.9
1793;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2023;0.57;2.46;8.46;206.0;899.0;51.5
1794;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2018;0.53;2.61;8.52;194.0;954.0;51.9
1795;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2019;0.51;2.5;7.95;187.0;914.0;48.4
1796;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2020;0.52;2.06;7.13;191.0;754.0;43.5
1797;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2021;0.54;2.24;7.7;197.0;818.0;46.8
1798;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2022;0.55;2.46;8.18;202.0;899.0;49.8
1799;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2023;0.55;2.61;8.52;201.0;954.0;51.8
1800;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2018;0.51;2.76;7.16;187.0;1008.0;43.6
1801;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2019;0.47;3.16;7.53;172.0;1152.0;45.8
1802;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2020;0.42;1.6;5.17;155.0;586.0;31.5
1803;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2021;0.49;3.17;6.98;178.0;1156.0;42.5
1804;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2022;0.5;2.38;6.61;184.0;868.0;40.2
1805;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2023;0.44;2.5;6.29;161.0;913.0;38.3
1806;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2018;0.51;2.64;7.21;185.0;964.0;43.9
1807;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2019;0.53;2.82;7.17;192.0;1028.0;43.6
1808;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2020;0.54;2.3;6.5;197.0;843.0;39.6
1809;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2021;0.55;2.35;7.16;200.0;858.0;43.5
1810;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2022;0.54;2.37;6.88;197.0;865.0;41.9
1811;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2023;0.55;2.94;7.76;200.0;1072.0;47.2
1812;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2018;0.55;2.7;7.66;200.0;986.0;46.6
1813;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2019;0.47;2.51;6.52;172.0;915.0;39.6
1814;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2020;0.53;2.39;6.57;193.0;876.0;40.1
1815;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2021;0.5;2.0;6.09;183.0;730.0;37.0
1816;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2022;0.54;2.69;7.39;199.0;982.0;44.9
1817;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2023;0.58;2.82;7.79;213.0;1031.0;47.4
1818;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;0.56;2.3;8.78;203.0;841.0;53.4
1819;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;0.53;2.12;8.08;193.0;775.0;49.2
1820;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;0.54;1.75;7.31;199.0;642.0;44.6
1821;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;0.57;1.88;8.0;207.0;686.0;48.7
1822;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;0.56;2.02;8.13;205.0;738.0;49.5
1823;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;0.57;2.09;8.51;207.0;764.0;51.8
1824;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2018;0.57;2.83;8.4;210.0;1031.0;51.1
1825;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2019;0.55;2.75;7.96;200.0;1004.0;48.4
1826;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2020;0.56;2.23;7.03;205.0;817.0;42.9
1827;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2021;0.57;2.46;7.61;206.0;896.0;46.3
1828;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2022;0.59;2.76;8.21;217.0;1008.0;49.9
1829;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2023;0.6;2.91;8.58;220.0;1064.0;52.2
1830;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2018;0.55;2.9;7.67;201.0;1058.0;46.7
1831;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2019;0.54;3.15;7.77;196.0;1151.0;47.3
1832;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2020;0.54;2.35;6.53;196.0;860.0;39.8
1833;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2021;0.55;2.18;6.74;201.0;795.0;41.0
1834;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2022;0.58;2.74;7.73;211.0;1001.0;47.0
