ID;EigenaarHuurder;HuishoudensEnWoningkenmerken;RegioS;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
3239;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oldebroek;2022;0.3;661.0;547.0;114.0;30.6;639.0;521.0;104.0;28.7
3240;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oldenzaal;2018;0.7;616.0;481.0;135.0;34.0;552.0;424.0;131.0;32.0
3241;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oldenzaal;2019;0.7;650.0;505.0;145.0;33.8;580.0;442.0;141.0;32.0
3242;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oldenzaal;2020;0.7;639.0;510.0;129.0;32.5;578.0;456.0;124.0;30.7
3243;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oldenzaal;2021;0.7;667.0;519.0;148.0;32.7;618.0;473.0;144.0;31.5
3244;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oldenzaal;2022;0.8;720.0;609.0;111.0;29.1;584.0;467.0;113.0;26.8
3245;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Olst-Wijhe;2018;0.3;649.0;503.0;146.0;36.6;611.0;460.0;137.0;34.9
3246;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Olst-Wijhe;2019;0.3;673.0;519.0;154.0;37.0;609.0;459.0;145.0;33.9
3247;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Olst-Wijhe;2020;0.2;646.0;507.0;139.0;33.8;602.0;467.0;132.0;32.2
3248;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Olst-Wijhe;2021;0.3;656.0;503.0;153.0;33.6;632.0;481.0;143.0;32.5
3249;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Olst-Wijhe;2022;0.3;645.0;541.0;103.0;29.4;597.0;485.0;101.0;27.2
3250;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ommen;2018;0.2;704.0;544.0;160.0;37.4;655.0;499.0;148.0;35.6
3251;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ommen;2019;0.2;714.0;546.0;168.0;37.7;648.0;478.0;162.0;34.6
3252;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ommen;2020;0.3;682.0;532.0;150.0;34.3;629.0;481.0;140.0;32.4
3253;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ommen;2021;0.3;699.0;538.0;161.0;34.7;667.0;503.0;149.0;32.2
3254;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ommen;2022;0.3;644.0;528.0;116.0;30.0;642.0;514.0;117.0;29.1
3255;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Onderbanken;2018;;;;;;;;;
3256;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Onderbanken;2019;;;;;;;;;
3257;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Onderbanken;2020;;;;;;;;;
3258;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Onderbanken;2021;;;;;;;;;
3259;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Onderbanken;2022;;;;;;;;;
3260;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oost Gelre;2018;0.5;709.0;571.0;138.0;36.1;677.0;541.0;132.0;34.1
3261;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oost Gelre;2019;0.5;737.0;586.0;151.0;35.2;685.0;536.0;141.0;33.6
3262;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oost Gelre;2020;0.5;694.0;558.0;136.0;33.5;646.0;517.0;128.0;31.6
3263;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oost Gelre;2021;0.5;710.0;564.0;146.0;33.1;677.0;529.0;136.0;31.3
3264;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oost Gelre;2022;0.5;672.0;564.0;108.0;29.9;651.0;540.0;104.0;28.0
3265;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oosterhout;2018;0.9;671.0;531.0;140.0;35.3;603.0;462.0;135.0;34.1
3266;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oosterhout;2019;1.0;694.0;535.0;159.0;35.0;633.0;475.0;153.0;33.7
3267;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oosterhout;2020;0.9;684.0;546.0;138.0;32.8;633.0;491.0;132.0;31.8
3268;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oosterhout;2021;1.0;695.0;548.0;148.0;32.5;656.0;512.0;145.0;31.4
3269;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oosterhout;2022;0.9;658.0;553.0;105.0;28.8;632.0;518.0;107.0;27.0
3270;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ooststellingwerf;2018;0.4;647.0;488.0;159.0;37.1;576.0;413.0;152.0;35.0
3271;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ooststellingwerf;2019;0.4;688.0;521.0;166.0;35.9;603.0;430.0;163.0;34.0
3272;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ooststellingwerf;2020;0.4;635.0;492.0;143.0;33.1;571.0;421.0;138.0;31.0
3273;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ooststellingwerf;2021;0.4;633.0;473.0;160.0;32.2;577.0;405.0;154.0;31.0
3274;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ooststellingwerf;2022;0.4;573.0;463.0;110.0;27.5;546.0;406.0;113.0;25.3
3275;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oostzaan;2018;0.1;794.0;642.0;152.0;38.8;702.0;565.0;142.0;35.6
3276;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oostzaan;2019;0.1;839.0;681.0;158.0;36.4;721.0;566.0;154.0;33.6
3277;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oostzaan;2020;;;;;;;;;
3278;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oostzaan;2021;0.1;757.0;611.0;146.0;35.0;704.0;558.0;139.0;31.3
3279;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oostzaan;2022;0.1;734.0;625.0;109.0;35.5;678.0;586.0;107.0;28.4
3280;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opmeer;2018;0.2;699.0;529.0;170.0;36.3;623.0;459.0;166.0;34.3
3281;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opmeer;2019;0.2;678.0;501.0;177.0;33.3;646.0;457.0;172.0;32.5
3282;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opmeer;2020;0.2;693.0;531.0;162.0;31.0;638.0;462.0;154.0;29.5
3283;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opmeer;2021;0.2;718.0;544.0;175.0;30.7;636.0;468.0;167.0;29.0
3284;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opmeer;2022;0.2;664.0;527.0;136.0;27.5;592.0;454.0;132.0;24.6
3285;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opsterland;2018;0.5;661.0;499.0;162.0;36.6;589.0;420.0;156.0;35.7
3286;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opsterland;2019;0.5;660.0;491.0;169.0;35.4;599.0;432.0;166.0;34.1
3287;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opsterland;2020;0.5;679.0;527.0;152.0;33.4;595.0;447.0;149.0;31.7
3288;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opsterland;2021;0.5;704.0;537.0;167.0;33.5;623.0;446.0;163.0;31.5
3289;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Opsterland;2022;0.5;639.0;508.0;131.0;29.7;593.0;451.0;127.0;27.2
3290;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oss;2018;1.7;694.0;557.0;138.0;36.7;630.0;491.0;131.0;35.0
3291;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oss;2019;1.8;707.0;558.0;149.0;36.0;668.0;520.0;142.0;34.3
3292;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oss;2020;1.8;707.0;576.0;131.0;34.3;636.0;505.0;125.0;32.7
3293;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oss;2021;1.9;695.0;552.0;142.0;33.8;643.0;506.0;136.0;32.4
3294;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oss;2022;2.1;644.0;553.0;92.0;29.1;613.0;513.0;89.0;26.9
3295;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oud-Beijerland;2018;0.4;703.0;573.0;129.0;34.1;643.0;519.0;125.0;32.2
3296;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oud-Beijerland;2019;;;;;;;;;
3297;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oud-Beijerland;2020;;;;;;;;;
3298;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oud-Beijerland;2021;;;;;;;;;
3299;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oud-Beijerland;2022;;;;;;;;;
3300;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oude IJsselstreek;2018;0.5;652.0;499.0;153.0;36.2;621.0;463.0;146.0;35.2
3301;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oude IJsselstreek;2019;0.6;683.0;521.0;162.0;37.3;649.0;484.0;157.0;34.8
3302;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oude IJsselstreek;2020;0.6;659.0;514.0;144.0;34.1;634.0;486.0;139.0;32.5
3303;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oude IJsselstreek;2021;0.6;686.0;529.0;157.0;34.1;645.0;492.0;151.0;32.5
3304;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oude IJsselstreek;2022;0.6;634.0;519.0;115.0;30.3;612.0;497.0;117.0;27.9
3305;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ouder-Amstel;2018;0.2;701.0;555.0;146.0;34.6;660.0;491.0;144.0;33.7
3306;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ouder-Amstel;2019;0.2;679.0;527.0;152.0;32.4;577.0;418.0;141.0;30.9
3307;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ouder-Amstel;2020;0.3;685.0;548.0;137.0;31.9;581.0;443.0;123.0;29.9
3308;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ouder-Amstel;2021;0.3;715.0;573.0;143.0;30.8;602.0;460.0;125.0;29.4
3309;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ouder-Amstel;2022;0.3;677.0;575.0;102.0;26.8;603.0;482.0;93.0;24.5
3310;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oudewater;2018;0.1;778.0;636.0;143.0;34.3;735.0;596.0;132.0;33.2
3311;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oudewater;2019;0.1;789.0;631.0;158.0;33.9;701.0;577.0;148.0;33.0
3312;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oudewater;2020;0.2;805.0;659.0;146.0;36.2;765.0;627.0;135.0;33.0
3313;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oudewater;2021;0.2;793.0;630.0;163.0;32.1;693.0;546.0;152.0;29.5
3314;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Oudewater;2022;0.2;728.0;600.0;129.0;29.1;660.0;539.0;124.0;26.9
3315;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Overbetuwe;2018;0.5;693.0;545.0;148.0;36.2;653.0;500.0;138.0;35.2
3316;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Overbetuwe;2019;0.5;782.0;623.0;159.0;36.1;674.0;521.0;148.0;34.4
3317;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Overbetuwe;2020;0.5;886.0;744.0;142.0;34.5;645.0;504.0;134.0;32.3
3318;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Overbetuwe;2021;0.5;738.0;584.0;154.0;34.3;660.0;506.0;145.0;32.4
3319;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Overbetuwe;2022;0.5;761.0;651.0;110.0;30.6;634.0;511.0;106.0;28.1
3320;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Papendrecht;2018;0.6;668.0;525.0;143.0;34.9;603.0;462.0;140.0;32.8
3321;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Papendrecht;2019;0.6;668.0;511.0;157.0;34.0;612.0;468.0;154.0;31.5
3322;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Papendrecht;2020;0.6;663.0;522.0;141.0;31.8;586.0;451.0;138.0;29.1
3323;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Papendrecht;2021;0.6;676.0;521.0;155.0;32.6;605.0;453.0;151.0;30.1
3324;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Papendrecht;2022;0.7;627.0;515.0;112.0;27.8;581.0;457.0;122.0;25.8
3325;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Peel en Maas;2018;0.5;734.0;584.0;150.0;36.2;673.0;527.0;145.0;33.9
3326;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Peel en Maas;2019;0.5;723.0;565.0;158.0;34.9;698.0;539.0;153.0;33.3
3327;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Peel en Maas;2020;0.5;720.0;584.0;136.0;33.1;666.0;538.0;130.0;31.0
3328;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Peel en Maas;2021;0.6;737.0;589.0;148.0;32.1;665.0;517.0;141.0;30.0
3329;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Peel en Maas;2022;0.6;668.0;551.0;117.0;28.5;613.0;488.0;115.0;25.3
3330;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pekela;2018;0.2;608.0;435.0;173.0;38.3;566.0;386.0;169.0;35.9
3331;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pekela;2019;0.2;613.0;425.0;188.0;37.2;580.0;389.0;182.0;35.2
3332;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pekela;2020;0.3;595.0;429.0;167.0;35.2;544.0;360.0;158.0;33.0
3333;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pekela;2021;0.2;625.0;438.0;187.0;35.7;570.0;371.0;187.0;33.6
3334;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pekela;2022;0.2;620.0;467.0;153.0;31.1;604.0;402.0;161.0;29.0
3335;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pijnacker-Nootdorp;2018;0.6;747.0;596.0;151.0;35.7;683.0;531.0;144.0;33.4
3336;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pijnacker-Nootdorp;2019;0.6;756.0;598.0;158.0;34.0;708.0;554.0;156.0;32.8
3337;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pijnacker-Nootdorp;2020;0.6;848.0;703.0;145.0;33.2;675.0;544.0;142.0;30.5
3338;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pijnacker-Nootdorp;2021;0.6;829.0;677.0;152.0;31.9;695.0;559.0;150.0;29.2
3339;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Pijnacker-Nootdorp;2022;0.6;700.0;590.0;111.0;28.0;653.0;554.0;112.0;25.0
3340;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Purmerend;2018;1.4;674.0;519.0;155.0;35.5;607.0;449.0;150.0;33.4
3341;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Purmerend;2019;1.4;699.0;535.0;165.0;34.3;626.0;458.0;159.0;32.3
3342;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Purmerend;2020;1.5;709.0;562.0;147.0;33.3;625.0;476.0;142.0;31.1
3343;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Purmerend;2021;1.6;729.0;574.0;155.0;33.9;648.0;487.0;148.0;31.2
3344;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Purmerend;2022;1.8;675.0;568.0;108.0;29.1;608.0;485.0;105.0;25.9
3345;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Putten;2018;0.3;711.0;572.0;139.0;34.8;632.0;503.0;131.0;32.6
3346;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Putten;2019;0.3;793.0;636.0;157.0;36.4;700.0;550.0;146.0;34.2
3347;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Putten;2020;0.2;759.0;621.0;139.0;33.4;685.0;545.0;131.0;30.9
3348;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Putten;2021;0.3;768.0;625.0;142.0;33.6;693.0;564.0;135.0;31.7
3349;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Putten;2022;0.3;691.0;593.0;97.0;29.6;634.0;537.0;96.0;26.1
3350;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Raalte;2018;0.6;689.0;540.0;149.0;36.0;649.0;508.0;141.0;34.7
3351;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Raalte;2019;0.6;694.0;539.0;154.0;34.4;671.0;520.0;148.0;33.4
3352;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Raalte;2020;0.6;696.0;558.0;138.0;32.5;660.0;526.0;131.0;31.8
3353;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Raalte;2021;0.6;723.0;572.0;151.0;32.8;685.0;547.0;143.0;31.8
3354;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Raalte;2022;0.6;663.0;550.0;113.0;28.8;626.0;520.0;109.0;27.2
3355;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reimerswaal;2018;0.4;740.0;578.0;162.0;34.9;673.0;513.0;157.0;32.6
3356;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reimerswaal;2019;0.4;725.0;552.0;173.0;34.6;669.0;501.0;165.0;31.8
3357;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reimerswaal;2020;0.4;649.0;498.0;151.0;31.0;622.0;461.0;143.0;29.0
3358;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reimerswaal;2021;0.4;669.0;505.0;164.0;31.3;627.0;463.0;160.0;28.5
3359;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reimerswaal;2022;0.4;620.0;492.0;129.0;26.9;568.0;438.0;133.0;24.3
3360;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renkum;2018;0.4;708.0;567.0;142.0;39.0;669.0;530.0;136.0;36.4
3361;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renkum;2019;0.4;742.0;592.0;150.0;38.8;687.0;532.0;145.0;36.1
3362;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renkum;2020;0.4;704.0;571.0;133.0;36.2;672.0;545.0;128.0;34.0
3363;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renkum;2021;0.4;697.0;550.0;147.0;33.5;652.0;495.0;141.0;32.4
3364;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renkum;2022;0.5;654.0;552.0;102.0;29.5;623.0;514.0;101.0;28.1
3365;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renswoude;2018;;;;;;;;;
3366;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renswoude;2019;;;;;;;;;
3367;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renswoude;2020;;;;;;;;;
3368;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renswoude;2021;;;;;;;;;
3369;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Renswoude;2022;;;;;;;;;
3370;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reusel-De Mierden;2018;0.2;788.0;643.0;146.0;35.7;745.0;600.0;140.0;33.0
3371;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reusel-De Mierden;2019;0.2;787.0;641.0;146.0;33.7;680.0;542.0;137.0;31.0
3372;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reusel-De Mierden;2020;0.2;786.0;659.0;127.0;32.7;651.0;550.0;117.0;29.3
3373;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reusel-De Mierden;2021;0.2;737.0;602.0;135.0;32.1;665.0;514.0;125.0;28.8
3374;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Reusel-De Mierden;2022;0.2;646.0;550.0;96.0;27.6;578.0;485.0;83.0;23.6
3375;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rheden;2018;0.8;629.0;487.0;142.0;37.8;572.0;427.0;135.0;35.3
3376;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rheden;2019;0.8;629.0;473.0;156.0;37.1;582.0;423.0;153.0;35.5
3377;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rheden;2020;0.8;648.0;506.0;143.0;35.9;589.0;439.0;139.0;33.9
3378;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rheden;2021;0.8;663.0;511.0;152.0;35.4;601.0;445.0;148.0;33.6
3379;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rheden;2022;0.8;638.0;528.0;109.0;31.1;606.0;462.0;116.0;28.7
3380;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rhenen;2018;0.3;695.0;552.0;143.0;37.2;631.0;488.0;134.0;34.7
3381;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rhenen;2019;0.3;712.0;571.0;141.0;35.3;635.0;511.0;132.0;33.4
3382;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rhenen;2020;0.3;690.0;564.0;125.0;33.7;631.0;522.0;117.0;31.7
3383;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rhenen;2021;0.3;710.0;572.0;138.0;32.1;656.0;514.0;129.0;30.4
3384;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rhenen;2022;0.3;673.0;583.0;90.0;28.0;621.0;513.0;92.0;25.3
3385;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ridderkerk;2018;1.0;631.0;491.0;140.0;33.0;590.0;456.0;137.0;31.5
3386;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ridderkerk;2019;0.8;660.0;513.0;146.0;32.3;608.0;474.0;144.0;30.6
3387;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ridderkerk;2020;0.8;660.0;525.0;135.0;30.4;592.0;463.0;133.0;28.3
3388;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ridderkerk;2021;0.9;672.0;528.0;144.0;30.8;611.0;468.0;145.0;29.0
3389;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Ridderkerk;2022;0.9;627.0;527.0;99.0;26.2;587.0;483.0;107.0;24.2
3390;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijssen-Holten;2018;0.5;692.0;549.0;143.0;35.0;639.0;505.0;132.0;33.3
3391;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijssen-Holten;2019;0.5;715.0;562.0;153.0;34.7;665.0;515.0;145.0;33.6
3392;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijssen-Holten;2020;0.6;678.0;544.0;134.0;32.3;646.0;507.0;127.0;30.9
3393;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijssen-Holten;2021;0.5;704.0;561.0;143.0;32.4;659.0;514.0;138.0;31.4
3394;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijssen-Holten;2022;0.5;672.0;563.0;109.0;28.6;622.0;507.0;105.0;26.4
3395;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijswijk (ZH.);2018;1.4;671.0;520.0;151.0;34.2;623.0;474.0;147.0;32.6
3396;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijswijk (ZH.);2019;1.4;684.0;525.0;160.0;33.4;633.0;477.0;158.0;31.8
3397;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijswijk (ZH.);2020;1.4;684.0;536.0;148.0;31.9;636.0;492.0;144.0;30.1
3398;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijswijk (ZH.);2021;1.4;729.0;574.0;155.0;32.5;676.0;517.0;155.0;30.9
3399;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rijswijk (ZH.);2022;1.5;694.0;581.0;113.0;28.7;663.0;534.0;117.0;26.5
3400;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roerdalen;2018;0.2;754.0;589.0;165.0;37.4;663.0;516.0;154.0;35.2
3401;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roerdalen;2019;0.3;776.0;602.0;174.0;34.3;672.0;502.0;167.0;32.3
3402;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roerdalen;2020;0.3;784.0;622.0;162.0;34.0;677.0;526.0;155.0;32.0
3403;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roerdalen;2021;0.3;759.0;583.0;176.0;33.3;689.0;521.0;169.0;31.4
3404;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roerdalen;2022;0.3;685.0;538.0;147.0;30.2;641.0;491.0;138.0;27.2
3405;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roermond;2018;1.6;673.0;536.0;136.0;36.5;631.0;498.0;130.0;34.9
3406;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roermond;2019;1.6;681.0;532.0;149.0;36.1;642.0;489.0;141.0;34.5
3407;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roermond;2020;1.7;665.0;533.0;132.0;34.7;623.0;490.0;125.0;33.1
3408;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roermond;2021;1.7;699.0;556.0;143.0;34.2;658.0;510.0;136.0;32.7
3409;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roermond;2022;1.9;656.0;552.0;103.0;30.3;642.0;519.0;104.0;29.0
3410;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roosendaal;2018;1.6;662.0;504.0;158.0;36.9;615.0;449.0;151.0;34.9
3411;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roosendaal;2019;1.7;686.0;516.0;170.0;36.5;634.0;458.0;163.0;34.5
3412;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roosendaal;2020;1.7;672.0;519.0;153.0;34.3;607.0;450.0;145.0;32.0
3413;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roosendaal;2021;1.9;695.0;530.0;165.0;34.4;636.0;467.0;157.0;32.4
3414;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Roosendaal;2022;1.9;655.0;534.0;120.0;29.6;612.0;471.0;119.0;27.2
3415;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rotterdam;2018;23.5;665.0;523.0;142.0;35.2;611.0;468.0;139.0;33.5
3416;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rotterdam;2019;23.3;694.0;548.0;146.0;34.6;634.0;488.0;142.0;32.7
3417;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rotterdam;2020;23.4;701.0;569.0;131.0;33.3;638.0;506.0;126.0;31.3
3418;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rotterdam;2021;23.5;741.0;601.0;140.0;33.6;674.0;532.0;135.0;31.6
3419;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rotterdam;2022;24.1;698.0;606.0;92.0;29.7;652.0;545.0;96.0;26.9
3420;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Rozendaal;2018;;;;;;;;;
