ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
1171;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2011;23300;14900;11300;1500;900;700;500;8400;400;500;600;700;6100;200;100;400;400;500;400;300;6100
1172;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2012;23400;14700;11300;1500;900;600;400;8700;500;500;600;900;6200;200;100;400;400;600;400;400;6200
1173;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2013;23500;14600;11200;1500;900;500;400;8900;500;600;600;800;6400;200;100;300;400;700;500;300;6400
1174;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2014;23700;14700;11400;1600;800;500;500;9000;500;600;600;900;6400;200;100;400;300;600;500;400;6400
1175;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2015;24100;14900;11400;1600;800;600;500;9200;500;600;600;900;6600;200;100;400;300;600;500;400;6600
1176;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2004;20000;13100;10400;1200;800;400;300;6900;400;500;500;800;4800;100;100;400;300;600;400;300;4800
1177;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2005;19900;13000;10400;1100;700;400;400;6900;300;500;500;800;4800;100;100;400;300;600;400;300;4800
1178;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2006;20200;13300;10300;1200;800;600;500;7000;400;500;400;800;4900;200;100;300;300;500;300;300;4900
1179;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2007;20400;13600;10400;1200;900;600;500;6800;300;400;500;700;4900;200;100;400;200;400;400;300;4900
1180;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2008;20500;13700;10400;1300;900;600;500;6800;300;400;500;800;4900;200;100;400;200;400;300;300;4900
1181;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2009;20800;13700;10600;1300;900;600;400;7100;500;400;400;800;5000;200;200;400;300;400;300;300;5000
1182;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2010;21000;13700;10600;1400;800;500;400;7200;500;500;500;800;5000;200;200;400;300;600;300;200;5000
1183;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2011;21000;13800;10600;1500;800;500;400;7100;400;500;500;800;5000;200;200;400;300;500;400;200;5000
1184;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2012;21000;13600;10600;1400;800;500;300;7400;500;500;500;800;5100;200;200;400;400;500;400;300;5100
1185;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2013;21100;13300;10400;1400;800;400;300;7700;500;600;500;800;5300;200;100;400;400;600;400;300;5300
1186;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2014;21200;13400;10400;1400;700;500;400;7700;500;600;500;800;5400;200;100;300;300;600;500;300;5400
1187;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2015;21300;13500;10400;1400;800;500;400;7800;400;500;600;800;5500;200;100;400;300;500;500;400;5500
1188;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2004;30400;17800;14100;1600;1100;600;400;12600;500;600;700;1000;9700;200;200;500;400;800;500;400;9700
1189;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2005;30100;17600;14100;1600;900;600;400;12500;400;700;800;1000;9600;100;100;400;300;900;500;400;9600
1190;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2006;30400;18100;14100;1700;1000;700;600;12300;500;600;700;1000;9600;200;200;400;300;700;600;400;9600
1191;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2007;30900;18700;14200;1800;1200;800;700;12200;500;600;600;1000;9500;300;200;400;300;600;500;500;9500
1192;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2008;31700;19500;14600;2000;1300;900;700;12200;500;500;600;1000;9400;300;200;500;400;600;400;400;9400
1193;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2009;32200;19700;14700;2400;1200;900;500;12400;700;700;700;1000;9400;300;200;500;500;800;400;400;9400
1194;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2010;32500;20000;15000;2500;1200;700;500;12500;700;800;800;1000;9300;300;200;500;500;800;600;300;9300
1195;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2011;32900;20300;15400;2400;1200;800;600;12600;700;800;800;1000;9200;300;200;500;600;700;600;500;9200
1196;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2012;33100;20300;15500;2400;1200;800;500;12800;700;900;900;1100;9200;300;200;500;600;1000;600;500;9200
1197;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2013;33200;20000;15300;2300;1200;700;500;13200;800;900;1000;1200;9300;300;200;500;600;1000;800;500;9300
1198;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2014;33300;20200;15300;2400;1100;700;600;13200;800;900;900;1300;9400;300;200;600;500;900;700;600;9400
1199;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2015;33600;20300;15300;2400;1200;800;700;13200;700;900;900;1200;9600;300;200;500;500;900;600;600;9600
1200;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2004;8700;4800;3700;500;300;200;100;3900;100;200;300;500;2800;100;100;200;100;300;200;200;2800
1201;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2005;8800;4900;3800;500;300;200;100;3900;100;200;300;500;2900;100;100;200;100;200;200;100;2900
1202;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2006;8700;5000;3800;500;300;300;200;3700;100;200;200;400;2800;100;100;200;100;200;200;100;2800
1203;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2007;8700;5200;3800;500;400;300;200;3600;100;200;200;400;2800;100;100;100;100;200;100;100;2800
1204;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2008;8800;5200;3800;600;400;300;200;3600;100;200;200;400;2700;100;100;200;100;200;100;100;2700
1205;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2009;8800;5100;3800;600;300;200;100;3700;200;200;200;400;2700;100;100;200;100;200;100;100;2700
1206;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2010;8900;5100;3900;600;300;200;200;3700;100;200;200;400;2700;100;100;200;100;300;200;100;2700
1207;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2011;8800;5100;3900;600;300;200;200;3600;200;200;300;400;2600;100;100;200;100;200;200;100;2600
1208;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2012;8700;5000;3900;500;300;200;100;3700;200;200;200;400;2600;100;100;200;100;300;100;200;2600
1209;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2013;8700;4900;3800;500;300;200;100;3800;200;300;300;400;2700;100;100;200;100;300;200;100;2700
1210;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2014;8700;4900;3700;500;300;200;200;3800;200;200;300;400;2700;100;100;200;100;200;200;200;2700
1211;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2015;8700;5000;3700;600;300;200;200;3700;100;200;200;400;2700;100;100;200;100;200;200;200;2700
1212;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2004;34300;19300;15300;1800;1100;700;400;15000;600;900;900;1300;11300;200;200;500;500;1000;700;500;11300
1213;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2005;34300;19200;15300;1700;1200;600;500;15000;500;900;900;1300;11400;200;200;500;500;1000;700;600;11400
1214;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2006;34400;19400;15000;1700;1200;800;700;14900;600;900;800;1300;11400;200;200;500;400;1000;600;600;11400
1215;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2007;34400;19600;14800;1900;1200;900;800;14800;600;700;900;1300;11200;400;200;500;400;800;700;500;11200
1216;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2008;34400;19900;14800;2000;1400;1000;800;14500;500;700;800;1400;11100;300;200;500;400;900;600;600;11100
1217;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2009;34600;19800;14800;2200;1300;900;600;14800;600;800;800;1300;11200;300;200;600;500;1000;600;500;11200
1218;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2010;34600;19700;14800;2200;1300;800;600;14900;700;800;900;1300;11200;300;200;600;600;900;700;500;11200
1219;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2011;34700;20100;15000;2200;1300;900;700;14600;600;800;900;1200;11100;300;200;600;600;800;600;500;11100
1220;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2012;34700;20000;15200;2100;1200;1000;600;14700;700;800;900;1300;11100;200;200;600;600;900;600;500;11100
1221;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2013;34800;19800;15100;2100;1300;800;600;15000;700;900;1000;1300;11000;300;200;600;500;1100;700;500;11000
1222;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2014;35000;19700;15300;2000;1100;700;600;15200;700;1000;1000;1400;11200;300;200;600;600;1000;800;600;11200
1223;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2015;35200;19900;15200;2100;1200;700;600;15300;600;900;1100;1400;11300;300;200;600;500;1000;800;700;11300
1224;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2004;23400;14500;11800;1200;800;400;300;8900;400;500;500;900;6600;100;100;400;300;600;400;400;6600
1225;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2005;23500;14600;11900;1200;700;400;300;9000;300;600;500;900;6700;100;100;400;300;600;400;400;6700
1226;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2006;23700;14600;11700;1200;700;500;500;9100;500;600;500;900;6700;100;100;500;300;700;400;400;6700
1227;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2007;23800;14900;11700;1300;800;600;500;8900;400;500;600;800;6600;200;100;400;300;600;500;300;6600
1228;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2008;24000;15100;11700;1300;900;600;500;8900;400;500;500;900;6600;200;100;400;200;600;400;400;6600
1229;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2009;24000;14800;11600;1500;800;600;400;9200;400;600;600;900;6800;200;200;400;300;600;400;300;6800
1230;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2010;24100;14700;11500;1500;800;500;300;9400;400;500;700;900;6900;100;100;400;300;700;500;400;6900
1231;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2011;24100;14800;11600;1400;800;500;400;9300;400;500;600;800;6900;200;100;400;300;500;500;400;6900
1232;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2012;24100;14700;11700;1400;700;500;400;9500;400;500;600;900;7000;200;100;400;300;600;400;400;7000
1233;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2013;24000;14600;11600;1400;800;500;400;9400;500;600;600;900;6900;200;100;400;300;600;500;300;6900
1234;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2014;24000;14600;11700;1400;700;500;400;9400;400;600;600;900;6900;200;100;400;300;600;500;500;6900
1235;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Binnenmaas;2015;24100;14500;11700;1300;700;500;300;9600;400;500;600;900;7200;100;100;400;300;500;500;400;7200
1236;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2004;15300;9800;7800;900;600;300;200;5500;300;300;400;500;4000;100;100;300;200;400;300;200;4000
1237;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2005;15300;9800;7900;800;500;300;200;5500;200;400;400;500;4100;100;100;200;200;400;300;200;4100
1238;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2006;15400;9800;7800;900;500;400;300;5500;300;300;400;500;4100;100;100;200;200;400;300;200;4100
1239;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2007;15500;10200;7800;900;600;400;500;5300;200;300;300;500;4000;100;100;200;200;300;200;200;4000
1240;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2008;15600;10400;7900;900;600;600;400;5200;200;300;300;500;3900;100;100;200;100;300;300;200;3900
1241;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2009;15700;10300;7800;1000;700;400;300;5400;300;300;300;500;4000;100;100;200;200;400;200;200;4000
1242;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2010;15900;10400;8100;1000;600;400;300;5600;300;400;400;400;4000;100;100;200;200;500;300;200;4000
1243;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2011;16200;10700;8300;1000;600;500;300;5500;200;300;400;500;4000;100;100;200;200;300;300;200;4000
1244;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2012;16300;10600;8300;1000;600;400;300;5700;300;400;400;600;4100;100;100;200;200;400;200;300;4100
1245;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2013;16500;10600;8400;1000;600;300;200;5900;300;400;400;500;4300;100;100;200;200;400;300;200;4300
1246;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2014;16600;10700;8500;1000;500;300;300;5900;300;400;400;500;4400;200;100;200;200;400;300;300;4400
1247;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bladel;2015;16700;10800;8500;1000;500;400;300;5900;300;300;400;500;4400;100;100;200;200;400;300;200;4400
1248;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2004;7600;4200;3300;400;300;200;100;3400;100;300;300;300;2500;0;100;100;100;300;200;100;2500
1249;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2005;7600;4200;3200;400;300;100;100;3400;100;200;300;300;2500;0;0;100;100;300;200;200;2500
1250;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2006;7600;4200;3200;400;300;200;200;3400;100;200;200;300;2500;100;0;100;100;300;200;200;2500
1251;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2007;7500;4100;3100;400;300;200;200;3400;100;200;200;300;2500;100;0;100;100;300;200;100;2500
1252;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2008;7500;4100;3000;400;300;200;200;3400;100;200;300;300;2500;100;0;100;100;300;200;100;2500
1253;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2009;7500;4000;3000;400;300;200;100;3500;200;200;200;300;2500;100;0;100;100;300;200;200;2500
1254;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2010;7500;4000;2900;400;300;200;100;3500;100;200;300;300;2600;0;0;100;100;300;200;100;2600
1255;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2011;7600;4100;3000;400;300;200;200;3400;100;200;200;300;2600;0;100;100;100;200;200;100;2600
1256;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2012;7600;4100;3000;400;300;200;100;3500;200;200;200;400;2600;100;100;100;100;300;200;200;2600
1257;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2013;7600;4000;3000;400;300;200;100;3600;200;200;200;300;2700;100;0;100;100;300;200;100;2700
1258;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2014;7800;4100;3100;400;300;200;100;3700;200;300;200;300;2700;100;0;100;100;300;200;200;2700
1259;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Blaricum;2015;8100;4300;3200;500;300;200;100;3800;100;200;200;300;2800;100;0;100;100;200;200;200;2800
1260;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2004;18000;9200;7100;800;600;400;200;8800;300;500;500;900;6600;100;100;400;300;600;400;300;6600
1261;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2005;17900;9200;7200;800;600;400;200;8700;300;500;500;800;6600;100;100;300;300;600;400;400;6600
1262;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2006;18000;9300;7100;800;600;400;400;8700;300;500;500;800;6600;100;100;400;200;600;400;400;6600
1263;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2007;17800;9300;7000;900;600;400;400;8500;300;400;500;800;6500;200;100;300;200;500;400;300;6500
1264;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2008;17900;9300;7000;900;700;500;300;8600;300;400;500;900;6500;100;100;400;200;500;400;400;6500
1265;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2009;17900;9200;6800;1000;600;400;300;8700;300;500;500;800;6500;100;100;400;300;600;300;300;6500
1266;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2010;17900;9200;6900;1000;600;400;300;8800;300;400;600;800;6600;100;100;400;300;500;500;300;6600
1267;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2011;18000;9400;6900;1000;700;500;400;8600;300;400;500;800;6600;100;100;400;300;400;300;300;6600
1268;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2012;18200;9400;7000;900;600;500;300;8800;300;400;500;800;6700;100;100;400;300;600;300;300;6700
1269;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2013;18200;9300;7000;900;700;400;300;8900;400;500;500;800;6700;100;100;400;300;500;400;300;6700
1270;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2014;18300;9500;7300;900;500;400;300;8800;300;500;600;900;6600;100;100;400;300;600;400;400;6600
1271;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bloemendaal;2015;18400;9600;7300;900;600;400;300;8800;300;400;600;900;6600;200;100;400;300;500;400;300;6600
1272;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2004;25400;16300;12900;1400;1000;600;400;9200;400;700;600;1100;6500;100;100;500;400;800;500;400;6500
1273;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2005;25400;16100;12900;1400;900;600;400;9400;400;700;700;1000;6600;100;100;500;300;800;500;400;6600
1274;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2006;25500;16300;12600;1400;1000;700;500;9200;400;600;600;1000;6600;200;100;400;300;700;500;400;6600
1275;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2007;25700;16600;12700;1500;1100;800;600;9100;400;500;600;900;6600;200;100;400;200;600;500;400;6600
1276;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2008;25900;16900;12800;1500;1100;800;600;9100;400;600;600;1000;6500;200;200;400;300;600;500;400;6500
1277;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2009;26100;16900;12800;1700;1100;800;500;9200;500;600;600;900;6600;300;200;500;300;600;400;400;6600
1278;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2010;26300;17000;13000;1800;1100;700;500;9300;500;600;600;900;6700;200;100;400;400;700;500;300;6700
1279;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2011;26500;17200;13200;1800;1000;700;500;9300;500;600;600;900;6700;200;200;500;400;600;400;300;6700
1280;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2012;26500;17100;13300;1700;1000;700;500;9400;500;600;600;900;6800;200;100;400;400;700;400;400;6800
1281;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2013;26700;17000;13200;1700;1000;600;500;9700;600;600;700;900;6900;200;200;400;400;700;500;400;6900
1282;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2014;27000;17200;13400;1700;900;600;500;9800;500;700;600;900;7100;200;100;400;400;700;500;500;7100
1283;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bodegraven-Reeuwijk;2015;27300;17400;13400;1800;1000;700;500;9900;400;600;600;900;7400;200;200;400;300;600;500;400;7400
1284;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Boekel;2004;7300;4700;3800;400;300;100;100;2600;100;200;200;200;1900;0;0;100;100;200;100;100;1900
1285;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Boekel;2005;7300;4600;3800;400;200;100;100;2700;100;200;200;300;1900;0;0;100;100;300;100;100;1900
1286;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Boekel;2006;7400;4800;3800;400;300;200;100;2600;100;100;200;200;2000;0;0;100;100;200;100;100;2000
1287;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Boekel;2007;7600;5000;3800;400;300;200;200;2600;100;200;200;200;2000;100;0;100;100;200;100;100;2000
1288;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Boekel;2008;7600;5100;3800;500;400;300;200;2500;100;100;200;200;1900;0;0;100;100;200;100;100;1900
