ID;Geslacht;Leeftijd;RegioSSituatie2011;Perioden;BevolkingTotaal_1;Autochtonen_2;TotaalWesterseAllochtonen_3;Eerstegeneratieallochtoon_4;Tweedegeneratieallochtoon_5;TotaalNietWesterseAllochtonen_6;Eerstegeneratieallochtoon_7;Tweedegeneratieallochtoon_8;RegionaleCodering_9
743;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2030;134.9;118.8;7.9;3.5;4.4;8.2;4.1;4.1;CR09  
744;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2031;135.0;118.6;8.0;3.5;4.4;8.4;4.2;4.2;CR09  
745;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2032;135.0;118.1;8.1;3.6;4.5;8.8;4.3;4.4;CR09  
746;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2033;134.9;117.7;8.2;3.7;4.6;9.0;4.4;4.6;CR09  
747;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2034;134.7;117.2;8.3;3.7;4.6;9.1;4.4;4.7;CR09  
748;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2035;134.5;116.8;8.4;3.9;4.6;9.4;4.5;4.9;CR09  
749;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2036;134.3;116.2;8.5;3.9;4.6;9.5;4.6;5.0;CR09  
750;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2037;134.1;115.8;8.6;3.9;4.6;9.8;4.7;5.1;CR09  
751;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2038;133.9;115.3;8.6;4.0;4.6;9.9;4.7;5.2;CR09  
752;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2039;133.5;114.7;8.7;4.0;4.7;10.1;4.8;5.3;CR09  
753;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Drenthe (CR);2040;133.1;114.1;8.8;4.1;4.7;10.2;4.9;5.4;CR09  
754;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2012;358.5;324.7;16.5;6.0;10.5;17.2;9.5;7.7;CR10  
755;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2013;360.6;326.0;16.8;6.2;10.6;17.8;9.7;8.1;CR10  
756;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2014;362.9;327.3;17.2;6.4;10.7;18.5;9.9;8.5;CR10  
757;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2015;364.9;328.4;17.5;6.7;10.8;19.0;10.2;8.8;CR10  
758;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2016;366.9;329.6;17.8;6.8;10.9;19.6;10.4;9.1;CR10  
759;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2017;368.7;330.5;18.1;7.0;11.1;20.1;10.6;9.5;CR10  
760;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2018;370.8;331.8;18.4;7.2;11.2;20.6;10.8;9.8;CR10  
761;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2019;372.8;332.9;18.8;7.4;11.3;21.2;11.0;10.2;CR10  
762;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2020;374.9;333.9;19.2;7.6;11.5;21.8;11.2;10.6;CR10  
763;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2021;376.5;334.6;19.5;7.8;11.7;22.4;11.5;10.9;CR10  
764;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2022;378.2;335.4;19.8;8.0;11.8;22.9;11.7;11.3;CR10  
765;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2023;379.7;336.0;20.1;8.2;11.9;23.5;11.8;11.7;CR10  
766;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2024;381.0;336.4;20.4;8.4;12.0;24.1;12.0;12.1;CR10  
767;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2025;382.9;337.4;20.7;8.5;12.2;24.8;12.2;12.5;CR10  
768;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2026;384.5;337.8;21.2;8.7;12.4;25.5;12.5;13.0;CR10  
769;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2027;385.5;338.0;21.5;8.9;12.6;26.0;12.7;13.3;CR10  
770;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2028;386.6;338.3;21.8;9.1;12.7;26.6;12.9;13.7;CR10  
771;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2029;387.3;338.2;22.1;9.2;12.8;27.1;13.0;14.1;CR10  
772;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2030;388.1;338.2;22.3;9.4;12.9;27.6;13.2;14.4;CR10  
773;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2031;388.8;338.1;22.5;9.5;13.0;28.2;13.4;14.8;CR10  
774;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2032;389.3;337.8;22.7;9.7;13.1;28.8;13.6;15.2;CR10  
775;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2033;389.8;337.3;23.0;9.8;13.2;29.4;13.8;15.6;CR10  
776;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2034;390.3;337.1;23.3;10.0;13.3;30.0;14.0;16.0;CR10  
777;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2035;390.5;336.3;23.6;10.2;13.5;30.5;14.2;16.3;CR10  
778;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2036;390.5;335.6;24.0;10.3;13.6;31.0;14.4;16.5;CR10  
779;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2037;390.7;334.9;24.2;10.5;13.8;31.5;14.6;16.9;CR10  
780;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2038;390.6;334.1;24.4;10.6;13.8;32.1;14.8;17.3;CR10  
781;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2039;390.6;333.2;24.7;10.7;14.0;32.7;15.0;17.7;CR10  
782;Mannen en vrouwen;Totaal alle leeftijden;Noord-Overijssel (CR);2040;390.7;332.5;25.0;10.9;14.1;33.2;15.2;18.0;CR10  
783;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2012;153.9;128.7;11.2;4.7;6.5;14.0;8.1;5.9;CR11  
784;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2013;154.5;128.7;11.5;4.9;6.6;14.4;8.3;6.1;CR11  
785;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2014;154.8;128.4;11.7;5.1;6.6;14.7;8.4;6.3;CR11  
786;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2015;155.0;128.1;11.9;5.3;6.7;15.0;8.6;6.4;CR11  
787;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2016;155.4;127.9;12.2;5.5;6.7;15.3;8.7;6.6;CR11  
788;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2017;155.6;127.8;12.4;5.6;6.8;15.5;8.9;6.6;CR11  
789;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2018;155.9;127.4;12.6;5.7;6.9;15.8;9.0;6.8;CR11  
790;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2019;156.0;127.0;12.8;5.9;7.0;16.1;9.2;6.9;CR11  
791;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2020;156.1;126.6;13.0;6.0;7.0;16.4;9.4;7.0;CR11  
792;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2021;156.3;126.4;13.2;6.1;7.1;16.7;9.6;7.2;CR11  
793;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2022;156.3;126.0;13.4;6.3;7.1;16.8;9.6;7.3;CR11  
794;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2023;156.5;125.8;13.7;6.6;7.1;17.0;9.6;7.4;CR11  
795;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2024;156.5;125.5;13.9;6.8;7.2;17.1;9.6;7.5;CR11  
796;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2025;156.5;125.2;14.1;6.9;7.1;17.2;9.6;7.6;CR11  
797;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2026;156.6;125.0;14.3;7.1;7.2;17.3;9.7;7.7;CR11  
798;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2027;156.6;124.6;14.6;7.3;7.2;17.4;9.7;7.8;CR11  
799;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2028;156.4;124.1;14.8;7.5;7.3;17.5;9.7;7.8;CR11  
800;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2029;156.2;123.6;15.0;7.7;7.4;17.6;9.7;7.9;CR11  
801;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2030;156.2;123.2;15.2;7.8;7.5;17.7;9.7;8.0;CR11  
802;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2031;156.2;122.9;15.5;8.0;7.5;17.8;9.7;8.1;CR11  
803;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2032;156.4;122.7;15.8;8.2;7.6;17.9;9.8;8.2;CR11  
804;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2033;156.7;122.7;16.0;8.3;7.7;18.0;9.8;8.3;CR11  
805;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2034;156.6;122.1;16.2;8.5;7.7;18.2;9.9;8.4;CR11  
806;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2035;156.4;121.5;16.5;8.7;7.8;18.4;9.9;8.5;CR11  
807;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2036;156.6;121.4;16.7;8.9;7.9;18.5;9.9;8.6;CR11  
808;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2037;156.5;121.0;16.9;9.0;7.9;18.6;9.9;8.7;CR11  
809;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2038;156.6;120.6;17.2;9.2;8.0;18.8;10.0;8.8;CR11  
810;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2039;156.8;120.4;17.4;9.3;8.0;19.0;10.1;8.9;CR11  
811;Mannen en vrouwen;Totaal alle leeftijden;Zuidwest-Overijssel (CR);2040;156.6;119.9;17.6;9.5;8.1;19.1;10.1;9.0;CR11  
812;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2012;628.8;521.9;53.3;19.9;33.4;53.5;29.8;23.8;CR12  
813;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2013;631.1;523.1;53.7;20.3;33.4;54.3;29.9;24.4;CR12  
814;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2014;632.9;523.6;54.1;20.7;33.4;55.1;30.2;24.9;CR12  
815;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2015;634.6;524.3;54.5;21.1;33.3;55.8;30.5;25.4;CR12  
816;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2016;636.1;524.8;54.8;21.4;33.4;56.6;30.7;25.9;CR12  
817;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2017;637.5;525.2;55.0;21.7;33.3;57.2;30.9;26.3;CR12  
818;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2018;638.9;525.7;55.3;22.0;33.3;57.9;31.1;26.8;CR12  
819;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2019;640.2;526.2;55.4;22.2;33.2;58.5;31.4;27.2;CR12  
820;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2020;641.3;526.5;55.6;22.4;33.2;59.2;31.6;27.6;CR12  
821;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2021;642.2;526.7;55.8;22.7;33.1;59.7;31.8;27.9;CR12  
822;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2022;643.3;527.1;56.1;23.0;33.0;60.1;31.9;28.2;CR12  
823;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2023;644.2;527.3;56.3;23.4;32.9;60.6;32.0;28.5;CR12  
824;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2024;644.8;527.1;56.6;23.8;32.8;61.1;32.2;28.9;CR12  
825;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2025;645.5;527.1;56.9;24.1;32.8;61.5;32.2;29.2;CR12  
826;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2026;645.8;526.7;57.1;24.5;32.7;62.0;32.4;29.6;CR12  
827;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2027;646.0;526.4;57.2;24.7;32.5;62.4;32.4;30.0;CR12  
828;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2028;646.2;526.0;57.4;25.0;32.5;62.8;32.5;30.3;CR12  
829;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2029;646.4;525.7;57.6;25.3;32.3;63.1;32.6;30.5;CR12  
830;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2030;646.8;525.6;57.6;25.5;32.2;63.5;32.7;30.8;CR12  
831;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2031;647.2;525.3;57.8;25.8;32.1;64.1;32.9;31.2;CR12  
832;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2032;647.4;524.8;58.0;26.1;31.9;64.6;33.0;31.6;CR12  
833;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2033;647.6;524.4;58.2;26.4;31.8;65.0;33.0;32.0;CR12  
834;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2034;647.7;523.8;58.4;26.6;31.8;65.6;33.2;32.4;CR12  
835;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2035;647.6;522.9;58.6;26.9;31.7;66.1;33.3;32.8;CR12  
836;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2036;647.3;521.9;58.7;27.1;31.6;66.7;33.5;33.2;CR12  
837;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2037;646.9;520.7;59.0;27.4;31.6;67.2;33.6;33.6;CR12  
838;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2038;646.4;519.5;59.2;27.7;31.5;67.6;33.7;33.9;CR12  
839;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2039;645.7;518.1;59.5;28.1;31.4;68.2;33.8;34.3;CR12  
840;Mannen en vrouwen;Totaal alle leeftijden;Twente (CR);2040;644.9;516.4;59.8;28.4;31.5;68.6;33.9;34.7;CR12  
841;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2012;658.7;575.6;42.2;17.2;25.0;40.9;23.2;17.7;CR13  
842;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2013;660.4;575.5;42.8;17.6;25.2;42.0;23.5;18.5;CR13  
843;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2014;661.5;575.0;43.4;18.0;25.4;43.1;23.8;19.3;CR13  
844;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2015;662.8;574.5;44.2;18.4;25.7;44.1;24.0;20.1;CR13  
845;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2016;664.2;574.3;44.8;18.8;26.0;45.1;24.2;20.9;CR13  
846;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2017;665.2;573.6;45.5;19.2;26.2;46.1;24.5;21.6;CR13  
847;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2018;666.5;573.1;46.1;19.6;26.5;47.3;24.9;22.4;CR13  
848;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2019;668.4;573.2;46.8;20.0;26.7;48.4;25.2;23.2;CR13  
849;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2020;669.7;573.0;47.3;20.4;27.0;49.4;25.5;23.9;CR13  
850;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2021;670.6;572.3;47.9;20.7;27.1;50.4;25.7;24.7;CR13  
851;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2022;672.1;572.2;48.5;21.1;27.4;51.5;26.0;25.4;CR13  
852;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2023;673.4;571.9;49.1;21.4;27.7;52.4;26.3;26.1;CR13  
853;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2024;674.6;571.5;49.8;21.8;28.0;53.3;26.5;26.8;CR13  
854;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2025;676.1;571.4;50.4;22.2;28.2;54.3;26.8;27.5;CR13  
855;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2026;677.5;571.3;51.0;22.5;28.5;55.3;27.1;28.2;CR13  
856;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2027;678.6;570.9;51.5;22.9;28.6;56.2;27.4;28.8;CR13  
857;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2028;680.0;570.7;52.2;23.2;29.0;57.2;27.7;29.5;CR13  
858;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2029;681.0;570.1;52.7;23.5;29.2;58.2;28.0;30.2;CR13  
859;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2030;681.7;569.4;53.2;23.7;29.4;59.2;28.3;30.9;CR13  
860;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2031;682.3;568.6;53.6;23.9;29.7;60.1;28.6;31.5;CR13  
861;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2032;682.5;567.6;54.0;24.1;29.9;61.0;28.8;32.2;CR13  
862;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2033;682.9;566.4;54.5;24.4;30.0;62.0;29.2;32.8;CR13  
863;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2034;683.1;565.2;54.9;24.7;30.2;63.0;29.5;33.5;CR13  
864;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2035;683.6;564.1;55.5;24.9;30.5;64.0;29.9;34.1;CR13  
865;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2036;684.4;563.4;56.1;25.3;30.8;64.9;30.2;34.7;CR13  
866;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2037;684.6;562.2;56.5;25.5;30.9;65.9;30.5;35.4;CR13  
867;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2038;684.7;560.9;56.9;25.8;31.1;66.9;30.8;36.1;CR13  
868;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2039;684.8;559.6;57.4;26.2;31.2;67.9;31.0;36.8;CR13  
869;Mannen en vrouwen;Totaal alle leeftijden;Veluwe (CR);2040;685.2;558.5;57.9;26.5;31.4;68.9;31.3;37.5;CR13  
870;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2012;400.8;355.0;28.0;9.7;18.3;17.8;9.8;8.1;CR14  
871;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2013;399.6;353.2;28.1;9.9;18.2;18.4;10.0;8.4;CR14  
872;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2014;398.6;351.4;28.1;10.0;18.1;19.0;10.3;8.7;CR14  
873;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2015;397.4;349.6;28.2;10.2;18.0;19.6;10.6;9.0;CR14  
874;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2016;396.2;347.7;28.3;10.4;17.9;20.2;11.0;9.2;CR14  
875;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2017;395.1;345.9;28.4;10.6;17.9;20.8;11.3;9.5;CR14  
876;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2018;394.1;344.2;28.5;10.7;17.8;21.5;11.6;9.9;CR14  
877;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2019;393.3;342.7;28.5;10.9;17.6;22.1;11.9;10.2;CR14  
878;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2020;392.4;341.2;28.5;11.1;17.5;22.7;12.1;10.5;CR14  
879;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2021;392.0;340.0;28.7;11.2;17.4;23.4;12.5;10.9;CR14  
880;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2022;391.0;338.3;28.8;11.4;17.3;24.0;12.7;11.3;CR14  
881;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2023;390.4;337.0;28.8;11.6;17.2;24.5;12.9;11.6;CR14  
882;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2024;390.1;335.9;29.0;11.9;17.2;25.1;13.2;11.9;CR14  
883;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2025;390.0;335.0;29.3;12.1;17.2;25.8;13.4;12.3;CR14  
884;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2026;389.4;333.7;29.3;12.2;17.1;26.4;13.7;12.7;CR14  
885;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2027;389.4;332.9;29.4;12.4;17.0;27.1;13.9;13.2;CR14  
886;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2028;389.7;332.3;29.6;12.6;17.0;27.7;14.1;13.6;CR14  
887;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2029;389.8;331.6;29.8;12.9;17.0;28.4;14.4;14.0;CR14  
888;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2030;389.2;330.4;29.9;13.0;16.9;28.9;14.6;14.3;CR14  
889;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2031;388.5;329.0;29.9;13.1;16.7;29.6;14.8;14.8;CR14  
890;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2032;387.1;327.1;29.9;13.2;16.7;30.1;15.0;15.1;CR14  
891;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2033;385.6;325.2;29.9;13.3;16.6;30.5;15.1;15.4;CR14  
892;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2034;384.7;323.7;30.0;13.4;16.5;31.1;15.3;15.8;CR14  
893;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2035;383.2;321.9;29.9;13.5;16.4;31.4;15.4;16.1;CR14  
894;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2036;381.4;319.5;29.9;13.6;16.3;32.0;15.6;16.4;CR14  
895;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2037;379.6;317.2;29.9;13.7;16.2;32.5;15.7;16.8;CR14  
896;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2038;377.8;314.9;29.9;13.8;16.1;33.0;15.8;17.1;CR14  
897;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2039;375.5;312.2;29.9;13.9;16.0;33.3;16.0;17.3;CR14  
898;Mannen en vrouwen;Totaal alle leeftijden;Achterhoek (CR);2040;373.2;309.4;30.0;14.0;16.0;33.7;16.1;17.7;CR14  
899;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2012;715.1;579.0;71.3;26.7;44.6;64.8;36.5;28.3;CR15  
900;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2013;718.7;580.8;71.9;27.2;44.7;66.0;37.0;29.1;CR15  
901;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2014;722.2;582.6;72.4;27.6;44.8;67.2;37.4;29.7;CR15  
902;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2015;725.0;584.0;72.7;27.8;44.9;68.3;37.9;30.5;CR15  
903;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2016;727.7;585.2;73.1;28.2;44.9;69.4;38.3;31.1;CR15  
904;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2017;730.3;586.5;73.4;28.5;44.9;70.4;38.8;31.6;CR15  
905;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2018;732.6;587.3;73.7;28.8;44.9;71.6;39.3;32.2;CR15  
906;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2019;734.7;588.0;74.1;29.2;44.9;72.6;39.8;32.8;CR15  
907;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2020;736.8;588.7;74.4;29.5;44.9;73.6;40.2;33.4;CR15  
908;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2021;738.8;589.7;74.6;29.8;44.8;74.5;40.6;33.9;CR15  
909;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2022;740.8;590.6;74.9;30.2;44.7;75.3;40.9;34.4;CR15  
910;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2023;742.3;590.9;75.4;30.7;44.7;76.0;41.1;34.9;CR15  
911;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2024;743.7;591.1;75.7;31.1;44.6;76.9;41.4;35.5;CR15  
912;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2025;744.6;591.0;75.9;31.4;44.4;77.7;41.6;36.1;CR15  
913;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2026;745.2;590.8;76.0;31.8;44.2;78.4;41.9;36.5;CR15  
914;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2027;745.8;590.3;76.3;32.2;44.1;79.2;42.2;37.0;CR15  
915;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2028;746.4;589.8;76.7;32.7;44.0;79.9;42.4;37.5;CR15  
916;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2029;746.3;588.8;76.7;32.9;43.8;80.8;42.8;38.0;CR15  
917;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2030;745.9;587.7;76.7;33.2;43.5;81.6;43.1;38.5;CR15  
918;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2031;746.1;586.9;76.7;33.4;43.3;82.5;43.4;39.1;CR15  
919;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2032;747.1;586.5;77.0;33.7;43.3;83.6;43.8;39.8;CR15  
920;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2033;748.1;586.2;77.2;34.1;43.2;84.7;44.2;40.6;CR15  
921;Mannen en vrouwen;Totaal alle leeftijden;Arnhem/Nijmegen (CR);2034;748.5;585.4;77.3;34.3;43.0;85.8;44.4;41.4;CR15  
