ID;Geslacht;Migratieachtergrond;GestandaardiseerdInkomen;WoonsituatieKind;Perioden;EindtoetsGemiddeldeTotaalscore_1;Taal_2;RekenenWiskunde_3;Studievaardigheden_4
1904;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2013/'14;530.0;-48.0;-40.0;-47.0
1905;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2014/'15;530.0;-45.0;-37.0;
1906;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2015/'16;531.0;-33.0;-36.0;
1907;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2016/'17;533.0;-22.0;-25.0;
1908;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2005/'06;531.0;-27.0;-31.0;-52.0
1909;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2006/'07;533.0;-17.0;-31.0;-9.0
1910;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2007/'08;532.0;-8.0;-45.0;-39.0
1911;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2008/'09;529.0;-57.0;-49.0;-50.0
1912;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2009/'10;534.0;-12.0;-20.0;-17.0
1913;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2010/'11;532.0;-16.0;-54.0;-24.0
1914;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2011/'12;531.0;-48.0;-31.0;-48.0
1915;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2012/'13;533.0;0.0;-27.0;-20.0
1916;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2013/'14;528.0;-58.0;-67.0;-60.0
1917;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2014/'15;532.0;-26.0;-24.0;
1918;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2015/'16;519.0;-149.0;-131.0;
1919;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2016/'17;530.0;-58.0;-34.0;
1920;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2005/'06;534.0;1.0;-4.0;-21.0
1921;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2006/'07;530.0;-41.0;-45.0;-34.0
1922;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2007/'08;531.0;-40.0;-29.0;-48.0
1923;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2008/'09;530.0;-45.0;-43.0;-60.0
1924;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2009/'10;531.0;-44.0;-29.0;-38.0
1925;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2010/'11;527.0;-98.0;-71.0;-79.0
1926;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2011/'12;531.0;-46.0;-32.0;-51.0
1927;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2012/'13;529.0;-65.0;-50.0;-47.0
1928;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2013/'14;528.0;-85.0;-34.0;-59.0
1929;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2014/'15;530.0;-65.0;-25.0;
1930;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2015/'16;527.0;-69.0;-75.0;
1931;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2016/'17;532.0;-39.0;-20.0;
1932;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2005/'06;533.0;-3.0;-12.0;-12.0
1933;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2006/'07;533.0;-13.0;-13.0;-11.0
1934;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2007/'08;534.0;-14.0;-10.0;-12.0
1935;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2008/'09;534.0;-12.0;-14.0;-14.0
1936;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2009/'10;534.0;-8.0;-11.0;-12.0
1937;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2010/'11;534.0;-11.0;-9.0;-8.0
1938;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2011/'12;534.0;-14.0;-10.0;-12.0
1939;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2012/'13;533.0;-18.0;-11.0;-14.0
1940;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2013/'14;533.0;-17.0;-9.0;-13.0
1941;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2014/'15;534.0;-14.0;-10.0;
1942;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2015/'16;534.0;-12.0;-9.0;
1943;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2016/'17;535.0;-6.0;-3.0;
1944;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2005/'06;533.0;-4.0;-12.0;-12.0
1945;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2006/'07;534.0;-9.0;-9.0;-6.0
1946;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2007/'08;534.0;-9.0;-8.0;-7.0
1947;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2008/'09;534.0;-10.0;-9.0;-11.0
1948;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2009/'10;534.0;-9.0;-10.0;-11.0
1949;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2010/'11;535.0;-8.0;-4.0;-6.0
1950;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2011/'12;534.0;-11.0;-6.0;-9.0
1951;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2012/'13;534.0;-15.0;-3.0;-10.0
1952;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2013/'14;533.0;-16.0;-6.0;-11.0
1953;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2014/'15;534.0;-12.0;-7.0;
1954;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2015/'16;534.0;-6.0;-2.0;
1955;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2016/'17;536.0;5.0;4.0;
1956;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2005/'06;534.0;4.0;-7.0;-5.0
1957;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2006/'07;533.0;-14.0;-17.0;-15.0
1958;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2007/'08;534.0;-9.0;-4.0;-8.0
1959;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2008/'09;533.0;-13.0;-19.0;-16.0
1960;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2009/'10;535.0;3.0;-5.0;-6.0
1961;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2010/'11;535.0;-8.0;-12.0;-5.0
1962;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2011/'12;534.0;-15.0;-9.0;-12.0
1963;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2012/'13;533.0;-17.0;-18.0;-18.0
1964;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2013/'14;533.0;-17.0;-15.0;-15.0
1965;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2014/'15;533.0;-17.0;-15.0;
1966;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2015/'16;533.0;-13.0;-15.0;
1967;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2016/'17;533.0;-28.0;-17.0;
1968;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2005/'06;532.0;-16.0;-32.0;-11.0
1969;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2006/'07;532.0;-28.0;-27.0;-26.0
1970;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2007/'08;531.0;-38.0;-28.0;-41.0
1971;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2008/'09;531.0;-35.0;-28.0;-51.0
1972;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2009/'10;533.0;-15.0;-28.0;-19.0
1973;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2010/'11;532.0;-27.0;-34.0;-24.0
1974;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2011/'12;532.0;-44.0;-17.0;-40.0
1975;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2012/'13;531.0;-38.0;-34.0;-35.0
1976;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2013/'14;532.0;-39.0;-11.0;-28.0
1977;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2014/'15;532.0;-19.0;-41.0;
1978;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2015/'16;531.0;-39.0;-31.0;
1979;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2016/'17;534.0;-10.0;-12.0;
1980;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2005/'06;532.0;-12.0;-26.0;-25.0
1981;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2006/'07;532.0;-31.0;-20.0;-21.0
1982;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2007/'08;530.0;-53.0;-40.0;-42.0
1983;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2008/'09;532.0;-29.0;-36.0;-25.0
1984;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2009/'10;533.0;-26.0;-22.0;-28.0
1985;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2010/'11;533.0;-30.0;-20.0;-25.0
1986;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2011/'12;532.0;-29.0;-34.0;-28.0
1987;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2012/'13;532.0;-30.0;-33.0;-29.0
1988;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2013/'14;532.0;-27.0;-15.0;-18.0
1989;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2014/'15;534.0;-16.0;-4.0;
1990;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2015/'16;532.0;-27.0;-16.0;
1991;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2016/'17;536.0;-2.0;3.0;
1992;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2005/'06;538.0;37.0;35.0;39.0
1993;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2006/'07;528.0;-58.0;-54.0;-63.0
1994;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2007/'08;531.0;-54.0;-22.0;-40.0
1995;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2008/'09;533.0;6.0;-47.0;1.0
1996;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2009/'10;535.0;-15.0;14.0;-19.0
1997;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2010/'11;530.0;-44.0;-62.0;-69.0
1998;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2011/'12;535.0;-25.0;12.0;6.0
1999;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2012/'13;530.0;-51.0;-66.0;-15.0
2000;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2013/'14;541.0;52.0;68.0;39.0
2001;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2014/'15;532.0;-36.0;-19.0;
2002;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2015/'16;529.0;-60.0;-44.0;
2003;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2016/'17;531.0;-26.0;-56.0;
2004;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2005/'06;529.0;-34.0;-71.0;-57.0
2005;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2006/'07;532.0;-20.0;-34.0;-44.0
2006;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2007/'08;529.0;-45.0;-71.0;-57.0
2007;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2008/'09;534.0;-8.0;-2.0;-12.0
2008;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2009/'10;532.0;-17.0;-43.0;-15.0
2009;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2010/'11;530.0;-77.0;-26.0;-63.0
2010;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2011/'12;531.0;-21.0;-62.0;-43.0
2011;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2012/'13;534.0;-31.0;2.0;6.0
2012;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2013/'14;532.0;-47.0;-9.0;-29.0
2013;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2014/'15;530.0;-36.0;-50.0;
2014;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2015/'16;529.0;-57.0;-41.0;
2015;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2016/'17;527.0;-68.0;-80.0;
2016;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2005/'06;535.0;9.0;1.0;3.0
2017;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2006/'07;535.0;8.0;2.0;4.0
2018;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2007/'08;536.0;7.0;3.0;8.0
2019;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2008/'09;535.0;2.0;-1.0;1.0
2020;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2009/'10;535.0;0.0;-2.0;-4.0
2021;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2010/'11;536.0;5.0;4.0;6.0
2022;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2011/'12;535.0;0.0;0.0;1.0
2023;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2012/'13;535.0;0.0;-1.0;0.0
2024;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2013/'14;535.0;2.0;1.0;2.0
2025;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2014/'15;535.0;4.0;3.0;
2026;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2015/'16;534.0;-1.0;-4.0;
2027;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2016/'17;536.0;2.0;2.0;
2028;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2005/'06;535.0;12.0;5.0;7.0
2029;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2006/'07;536.0;9.0;6.0;7.0
2030;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2007/'08;536.0;8.0;4.0;11.0
2031;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2008/'09;535.0;6.0;2.0;3.0
2032;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2009/'10;535.0;1.0;0.0;-2.0
2033;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2010/'11;536.0;5.0;5.0;6.0
2034;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2011/'12;536.0;1.0;3.0;1.0
2035;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2012/'13;535.0;5.0;6.0;4.0
2036;Totaal jongens en meisjes;Westerse migratieachtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2013/'14;535.0;6.0;5.0;7.0
