ID;InkomensbronEersteJaar;InkomensbronTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
1176;2 Inkomen uit eigen onderneming;1.2 Loon ambtenaar;2007;;;;;;;0;0;
1177;2 Inkomen uit eigen onderneming;1.2 Loon ambtenaar;2008;-15.4;-66.0;-42.1;-15.4;5.8;22.0;0;1;71.0
1178;2 Inkomen uit eigen onderneming;1.2 Loon ambtenaar;2009;-8.4;-55.0;-36.2;-8.4;5.6;28.0;0;1;60.0
1179;2 Inkomen uit eigen onderneming;1.2 Loon ambtenaar;2010;-8.5;-53.0;-24.0;-8.5;10.4;43.0;0;1;60.0
1180;2 Inkomen uit eigen onderneming;1.2 Loon ambtenaar;2011;-4.7;-38.0;-18.4;-4.7;11.0;47.0;0;0;54.0
1181;2 Inkomen uit eigen onderneming;1.2 Loon ambtenaar;2012;-6.6;-50.0;-26.7;-6.6;5.5;32.0;0;1;67.0
1182;2 Inkomen uit eigen onderneming;1.2 Loon ambtenaar;2013;-10.6;-51.0;-30.5;-10.6;1.2;19.0;0;1;72.0
1183;2 Inkomen uit eigen onderneming;1.2 Loon ambtenaar;2014;-4.2;-49.0;-31.5;-4.2;14.3;34.0;0;1;59.0
1184;2 Inkomen uit eigen onderneming;1.2 Loon ambtenaar;2015;-10.6;-54.0;-30.4;-10.6;7.2;21.0;0;1;63.0
1185;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2001;-24.7;-83.0;-64.6;-24.7;14.7;64.0;0;1;67.0
1186;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2002;-34.8;-73.0;-59.8;-34.8;-7.5;18.0;0;1;80.0
1187;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2003;-36.2;-77.0;-60.8;-36.2;-5.0;20.0;0;1;78.0
1188;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2004;-13.6;-73.0;-46.3;-13.6;8.1;43.0;0;1;69.0
1189;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2005;-34.2;-74.0;-58.5;-34.2;-9.2;12.0;0;2;83.0
1190;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2006;-30.8;-74.0;-58.1;-30.8;1.7;22.0;0;2;71.0
1191;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2007;-35.4;-71.0;-54.5;-35.4;-7.1;21.0;0;1;78.0
1192;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2008;-59.7;-82.0;-72.9;-59.7;-36.0;-19.0;0;3;94.0
1193;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2009;-34.9;-71.0;-56.0;-34.9;-11.7;11.0;0;3;84.0
1194;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2010;-26.5;-74.0;-61.8;-26.5;1.0;43.0;0;1;75.0
1195;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2011;-32.2;-74.0;-63.0;-32.2;1.4;37.0;0;1;75.0
1196;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2012;-39.8;-73.0;-65.5;-39.8;-14.1;16.0;0;1;83.0
1197;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2013;-37.0;-75.0;-64.9;-37.0;-4.6;25.0;0;1;81.0
1198;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2014;-10.2;-68.0;-42.8;-10.2;11.4;44.0;0;1;62.0
1199;2 Inkomen uit eigen onderneming;1.3 Overig inkomen uit arbeid;2015;-22.1;-78.0;-57.8;-22.1;4.3;37.0;0;1;68.0
1200;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2001;4.0;-34.0;-14.7;4.0;24.6;56.0;11;88;44.0
1201;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2002;0.4;-34.0;-15.8;0.4;16.5;41.0;12;89;49.0
1202;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2003;-1.7;-33.0;-15.9;-1.7;12.7;35.0;12;89;54.0
1203;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2004;3.4;-29.0;-11.7;3.4;23.3;64.0;12;88;44.0
1204;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2005;2.9;-29.0;-11.8;2.9;21.9;60.0;12;88;45.0
1205;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2006;5.3;-28.0;-9.2;5.3;22.6;52.0;12;87;40.0
1206;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2007;7.0;-23.0;-5.9;7.0;25.9;56.0;12;92;36.0
1207;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2008;1.9;-29.0;-11.6;1.9;17.0;41.0;13;89;45.0
1208;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2009;-0.9;-36.0;-16.9;-0.9;13.9;40.0;13;86;52.0
1209;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2010;-0.7;-33.0;-15.1;-0.7;16.1;47.0;13;89;52.0
1210;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2011;0.1;-31.0;-13.5;0.1;16.1;47.0;13;90;50.0
1211;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2012;-2.1;-32.0;-15.5;-2.1;12.5;39.0;14;90;55.0
1212;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2013;-1.8;-32.0;-15.1;-1.8;12.6;38.0;14;89;54.0
1213;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2014;3.0;-27.0;-10.7;3.0;19.6;48.0;14;90;43.0
1214;2 Inkomen uit eigen onderneming;2 Inkomen uit eigen onderneming;2015;0.6;-28.0;-11.3;0.6;13.8;35.0;15;91;49.0
1215;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2001;-29.8;-74.0;-57.4;-29.8;-0.7;18.0;0;3;76.0
1216;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2002;-31.8;-73.0;-59.1;-31.8;-6.6;10.0;0;3;83.0
1217;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2003;-26.0;-76.0;-53.5;-26.0;-0.9;18.0;0;3;76.0
1218;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2004;-14.4;-61.0;-38.9;-14.4;2.7;20.0;0;3;72.0
1219;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2005;-24.8;-70.0;-50.8;-24.8;5.5;53.0;0;3;69.0
1220;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2006;-32.5;-74.0;-58.3;-32.5;-8.2;12.0;0;3;82.0
1221;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2007;-24.9;-69.0;-50.5;-24.9;-0.9;26.0;0;2;77.0
1222;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2008;-39.0;-79.0;-64.1;-39.0;-7.0;19.0;0;2;81.0
1223;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2009;-25.8;-82.0;-58.6;-25.8;-4.0;21.0;0;3;80.0
1224;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2010;-38.7;-80.0;-61.2;-38.7;-8.8;26.0;0;3;81.0
1225;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2011;-40.8;-82.0;-65.3;-40.8;-15.3;13.0;0;3;84.0
1226;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2012;-26.9;-84.0;-64.0;-26.9;-2.2;30.0;0;3;78.0
1227;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2013;-26.1;-84.0;-59.0;-26.1;-4.4;23.0;0;3;79.0
1228;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2014;-27.8;-85.0;-58.9;-27.8;2.4;40.0;0;3;73.0
1229;2 Inkomen uit eigen onderneming;3 Overdrachtsinkomen;2015;-37.2;-89.0;-66.8;-37.2;-2.8;28.0;0;3;77.0
1230;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2001;-30.4;-75.0;-56.9;-30.4;-0.9;20.0;0;3;76.0
1231;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2002;-29.9;-73.0;-57.0;-29.9;-5.1;11.0;0;2;82.0
1232;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2003;-24.5;-74.0;-53.1;-24.5;-0.5;18.0;0;2;75.0
1233;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2004;-13.8;-60.0;-35.0;-13.8;2.1;15.0;0;3;73.0
1234;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2005;-21.6;-70.0;-48.3;-21.6;6.8;59.0;0;2;68.0
1235;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2006;-29.9;-73.0;-57.1;-29.9;-6.7;11.0;0;2;81.0
1236;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2007;-22.5;-68.0;-44.7;-22.5;-0.6;27.0;0;2;75.0
1237;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2008;-40.0;-80.0;-64.1;-40.0;-7.5;19.0;0;2;82.0
1238;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2009;-21.0;-68.0;-49.2;-21.0;-2.5;22.0;0;2;79.0
1239;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2010;-30.8;-71.0;-52.8;-30.8;-7.2;26.0;0;2;80.0
1240;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2011;-37.3;-75.0;-59.2;-37.3;-9.1;21.0;0;2;82.0
1241;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2012;-19.7;-73.0;-50.4;-19.7;1.5;31.0;0;2;74.0
1242;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2013;-21.8;-73.0;-43.9;-21.8;-3.4;22.0;0;2;78.0
1243;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2014;-16.4;-67.0;-40.0;-16.4;9.8;52.0;0;2;68.0
1244;2 Inkomen uit eigen onderneming;3.1 Uitkering inkomensverzekering;2015;-24.4;-70.0;-52.4;-24.4;1.3;38.0;0;2;74.0
1245;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2001;;;;;;;0;0;
1246;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2002;;;;;;;0;0;
1247;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2003;;;;;;;0;0;
1248;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2004;;;;;;;0;0;
1249;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2005;;;;;;;0;0;
1250;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2006;;;;;;;0;0;
1251;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2007;;;;;;;0;0;
1252;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2008;;;;;;;0;0;
1253;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2009;;;;;;;0;0;
1254;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2010;;;;;;;0;0;
1255;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2011;;;;;;;0;0;
1256;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2012;;;;;;;0;0;
1257;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2013;;;;;;;0;0;
1258;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2014;;;;;;;0;0;
1259;2 Inkomen uit eigen onderneming;3.1.1 Uitkering werkloosheid;2015;;;;;;;0;0;
1260;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2001;;;;;;;0;1;
1261;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2002;;;;;;;0;0;
1262;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2003;;;;;;;0;0;
1263;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2004;;;;;;;0;1;
1264;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2005;;;;;;;0;0;
1265;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2006;-36.1;-74.0;-57.0;-36.1;-14.1;12.0;0;1;84.0
1266;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2007;;;;;;;0;0;
1267;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2008;;;;;;;0;0;
1268;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2009;;;;;;;0;0;
1269;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2010;;;;;;;0;0;
1270;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2011;;;;;;;0;0;
1271;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2012;;;;;;;0;0;
1272;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2013;;;;;;;0;0;
1273;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2014;;;;;;;0;0;
1274;2 Inkomen uit eigen onderneming;3.1.2 Uitkering ziekte/arbeidsongeschikt;2015;;;;;;;0;0;
1275;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2001;-29.8;-73.0;-53.3;-29.8;-3.4;23.0;0;2;79.0
1276;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2002;-29.9;-74.0;-58.2;-29.9;-6.2;8.0;0;1;83.0
1277;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2003;-25.5;-76.0;-53.2;-25.5;-1.0;14.0;0;1;77.0
1278;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2004;-13.5;-61.0;-35.8;-13.5;1.7;14.0;0;2;73.0
1279;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2005;-17.3;-74.0;-50.5;-17.3;11.0;65.0;0;2;64.0
1280;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2006;-27.2;-69.0;-54.9;-27.2;-4.4;7.0;0;2;81.0
1281;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2007;-20.7;-69.0;-46.3;-20.7;1.6;27.0;0;1;73.0
1282;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2008;-43.9;-81.0;-64.3;-43.9;-7.5;11.0;0;2;83.0
1283;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2009;-24.3;-70.0;-53.2;-24.3;-4.3;17.0;0;2;81.0
1284;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2010;-34.7;-72.0;-53.2;-34.7;-8.9;25.0;0;2;83.0
1285;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2011;-37.9;-79.0;-62.9;-37.9;-15.4;11.0;0;2;85.0
1286;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2012;-19.8;-74.0;-55.0;-19.8;1.0;30.0;0;1;75.0
1287;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2013;-22.7;-75.0;-45.1;-22.7;-3.4;22.0;0;2;78.0
1288;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2014;-15.6;-70.0;-37.6;-15.6;11.6;63.0;0;1;68.0
1289;2 Inkomen uit eigen onderneming;3.1.3 Uitkering ouderdom/nabestaanden;2015;-21.8;-73.0;-48.9;-21.8;3.2;50.0;0;1;72.0
1290;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2001;;;;;;;0;0;
1291;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2002;;;;;;;0;0;
1292;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2003;;;;;;;0;0;
1293;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2004;;;;;;;0;1;
1294;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2005;;;;;;;0;0;
1295;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2006;-44.2;-74.0;-61.7;-44.2;-17.4;16.0;0;1;84.0
1296;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2007;;;;;;;0;0;
1297;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2008;;;;;;;0;0;
1298;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2009;;;;;;;0;0;
1299;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2010;;;;;;;0;0;
1300;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2011;;;;;;;0;0;
1301;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2012;;;;;;;0;0;
1302;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2013;;;;;;;0;0;
1303;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2014;;;;;;;0;1;
1304;2 Inkomen uit eigen onderneming;3.2 Uitkering sociale voorzieningen;2015;;;;;;;0;0;
1305;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2001;;;;;;;0;0;
1306;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2002;;;;;;;0;0;
1307;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2003;;;;;;;0;0;
1308;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2004;;;;;;;0;0;
1309;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2005;;;;;;;0;0;
1310;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2006;;;;;;;0;0;
1311;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2007;;;;;;;0;0;
1312;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2008;;;;;;;0;0;
1313;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2009;;;;;;;0;0;
1314;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2010;;;;;;;0;0;
1315;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2011;;;;;;;0;0;
1316;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2012;;;;;;;0;0;
1317;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2013;;;;;;;0;0;
1318;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2014;;;;;;;0;0;
1319;2 Inkomen uit eigen onderneming;3.2.1 Uitkering algemene bijstandswet;2015;;;;;;;0;0;
1320;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2001;;;;;;;0;0;
1321;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2002;;;;;;;0;0;
1322;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2003;;;;;;;0;0;
1323;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2004;;;;;;;0;0;
1324;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2005;;;;;;;0;0;
1325;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2006;;;;;;;0;0;
1326;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2007;;;;;;;0;0;
1327;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2008;;;;;;;0;0;
1328;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2009;;;;;;;0;0;
1329;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2010;;;;;;;0;0;
1330;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2011;;;;;;;0;0;
1331;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2012;;;;;;;0;0;
1332;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2013;;;;;;;0;0;
1333;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2014;;;;;;;0;0;
1334;2 Inkomen uit eigen onderneming;3.2.2 Sociale voorzieningen, overig;2015;;;;;;;0;0;
1335;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2001;;;;;;;0;0;
1336;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2002;;;;;;;0;0;
1337;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2003;;;;;;;0;0;
1338;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2004;;;;;;;0;0;
1339;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2005;;;;;;;0;0;
1340;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2006;;;;;;;0;0;
1341;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2007;;;;;;;0;0;
1342;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2008;;;;;;;0;0;
1343;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2009;;;;;;;0;0;
1344;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2010;;;;;;;0;0;
1345;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2011;;;;;;;0;0;
1346;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2012;;;;;;;0;0;
1347;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2013;;;;;;;0;0;
1348;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2014;;;;;;;0;0;
1349;2 Inkomen uit eigen onderneming;3.3 Overig overdrachtsinkomen;2015;-89.7;-98.0;-95.9;-89.7;-80.2;-57.0;0;0;98.0
1350;3 Overdrachtsinkomen;Totaal personen;2001;3.0;-10.0;-1.9;3.0;8.6;22.0;24;100;32.0
1351;3 Overdrachtsinkomen;Totaal personen;2002;1.6;-9.0;-0.9;1.6;6.1;19.0;23;100;30.0
1352;3 Overdrachtsinkomen;Totaal personen;2003;0.1;-11.0;-2.2;0.1;4.1;15.0;23;100;48.0
1353;3 Overdrachtsinkomen;Totaal personen;2004;0.1;-11.0;-2.6;0.1;4.1;16.0;24;100;48.0
1354;3 Overdrachtsinkomen;Totaal personen;2005;-0.8;-11.0;-3.5;-0.8;4.4;17.0;25;100;57.0
1355;3 Overdrachtsinkomen;Totaal personen;2006;1.6;-10.0;-2.5;1.6;7.2;21.0;25;100;37.0
1356;3 Overdrachtsinkomen;Totaal personen;2007;1.8;-9.0;-0.9;1.8;7.0;21.0;25;100;30.0
1357;3 Overdrachtsinkomen;Totaal personen;2008;0.8;-9.0;-1.9;0.8;6.0;18.0;24;100;41.0
1358;3 Overdrachtsinkomen;Totaal personen;2009;0.9;-11.0;-3.3;0.9;4.9;18.0;24;100;43.0
1359;3 Overdrachtsinkomen;Totaal personen;2010;-0.6;-15.0;-5.0;-0.6;2.6;17.0;24;100;61.0
1360;3 Overdrachtsinkomen;Totaal personen;2011;-1.3;-13.0;-4.3;-1.3;2.5;17.0;25;100;65.0
1361;3 Overdrachtsinkomen;Totaal personen;2012;-1.2;-13.0;-4.0;-1.2;2.5;16.0;26;100;64.0
1362;3 Overdrachtsinkomen;Totaal personen;2013;-2.5;-14.0;-6.1;-2.5;1.0;14.0;26;100;71.0
1363;3 Overdrachtsinkomen;Totaal personen;2014;1.0;-11.0;-2.0;1.0;4.9;20.0;27;100;37.0
1364;3 Overdrachtsinkomen;Totaal personen;2015;0.1;-13.0;-3.0;0.1;3.3;16.0;28;100;48.0
1365;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2001;19.2;-12.0;3.8;19.2;44.0;80.0;2;8;20.0
1366;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2002;15.2;-16.0;0.7;15.2;38.2;81.0;2;7;24.0
1367;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2003;11.8;-22.0;-2.9;11.8;39.5;73.0;1;5;29.0
1368;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2004;13.3;-21.0;-2.2;13.3;41.6;83.0;2;6;28.0
1369;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2005;12.2;-19.0;-2.2;12.2;42.1;81.0;2;7;29.0
1370;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2006;15.9;-15.0;0.4;15.9;43.4;83.0;2;8;24.0
1371;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2007;15.8;-15.0;1.6;15.8;40.7;77.0;2;8;24.0
1372;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2008;12.6;-17.0;-1.9;12.6;38.4;79.0;2;7;28.0
1373;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2009;15.4;-22.0;0.0;15.4;52.7;122.0;1;5;25.0
1374;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2010;16.7;-25.0;-3.7;16.7;60.6;146.0;1;6;30.0
1375;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2011;13.8;-22.0;-2.2;13.8;47.5;119.0;2;6;29.0
1376;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2012;9.6;-31.0;-8.4;9.6;51.0;137.0;2;6;35.0
1377;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2013;12.2;-27.0;-5.0;12.2;52.1;140.0;1;5;32.0
1378;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2014;15.8;-22.0;-1.7;15.8;51.1;127.0;2;6;27.0
1379;3 Overdrachtsinkomen;1 Inkomen uit arbeid;2015;13.8;-29.0;-4.1;13.8;43.0;101.0;2;7;29.0
1380;3 Overdrachtsinkomen;1.1 Loon werknemer;2001;18.7;-11.0;3.7;18.7;43.0;78.0;2;7;21.0
1381;3 Overdrachtsinkomen;1.1 Loon werknemer;2002;15.3;-15.0;0.7;15.3;39.1;81.0;1;6;24.0
1382;3 Overdrachtsinkomen;1.1 Loon werknemer;2003;11.5;-22.0;-2.9;11.5;39.1;72.0;1;5;29.0
1383;3 Overdrachtsinkomen;1.1 Loon werknemer;2004;12.2;-21.0;-2.3;12.2;38.7;78.0;1;6;29.0
1384;3 Overdrachtsinkomen;1.1 Loon werknemer;2005;12.0;-19.0;-2.3;12.0;40.0;78.0;2;6;29.0
1385;3 Overdrachtsinkomen;1.1 Loon werknemer;2006;15.7;-16.0;0.5;15.7;42.2;80.0;2;8;24.0
1386;3 Overdrachtsinkomen;1.1 Loon werknemer;2007;15.6;-14.0;1.7;15.6;39.1;73.0;2;7;23.0
