ID;Geslacht;GeboortelandOuders;Herkomstland;Perioden;Personen_1;GemiddeldGestandaardiseerdInkomen_2;PersonenMetInkomen_3;GemiddeldPersoonlijkInkomen_4;PersonenEconomischZelfstandig_5;PersonenMetLaagInkomen_6
1723;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2018;1.5;14.6;0.1;;;72.3
1724;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2019;2.0;15.0;0.1;;;69.9
1725;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2020;2.6;15.5;0.1;10.7;;59.1
1726;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2021;3.2;16.3;0.1;11.4;;52.6
1727;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2022;3.9;17.9;0.2;12.3;;37.1
1728;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2023;4.5;20.1;0.2;12.7;;22.8
1729;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2011;10.2;14.5;0.5;5.0;;48.3
1730;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2012;10.8;14.3;0.7;5.2;;51.6
1731;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2013;11.2;14.5;1.0;4.9;44.3;53.1
1732;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2014;11.6;15.3;1.4;5.0;43.1;51.0
1733;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2015;12.4;15.9;1.9;5.1;41.2;48.8
1734;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2016;13.0;16.8;2.6;5.5;46.6;44.8
1735;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2017;13.8;17.6;3.2;6.5;49.1;42.5
1736;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2018;14.5;18.6;3.8;7.6;53.2;39.2
1737;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2019;15.2;19.8;4.5;8.8;58.3;34.4
1738;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2020;16.0;21.4;5.0;10.4;58.2;30.6
1739;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2021;16.7;23.0;5.8;12.3;68.1;25.9
1740;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2022;17.4;25.3;6.6;14.2;72.4;21.3
1741;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Irak;2023;17.9;28.3;7.2;16.5;72.7;16.2
1742;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2011;4.0;18.9;0.8;9.4;53.2;22.1
1743;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2012;4.2;19.2;1.0;9.6;53.2;25.3
1744;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2013;4.4;19.4;1.1;10.0;51.2;28.6
1745;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2014;4.7;20.6;1.3;10.4;51.4;26.4
1746;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2015;4.9;20.8;1.5;10.8;56.6;27.5
1747;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2016;5.2;21.8;1.7;11.4;61.9;24.2
1748;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2017;5.5;23.1;1.9;12.3;64.5;22.9
1749;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2018;5.8;24.0;2.1;13.9;69.0;20.9
1750;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2019;6.1;26.2;2.3;15.1;69.5;18.8
1751;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2020;6.5;27.8;2.5;17.4;68.0;16.1
1752;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2021;6.8;30.1;2.7;19.4;73.1;15.0
1753;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2022;7.2;33.0;3.0;21.8;77.2;11.8
1754;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Iran;2023;7.6;35.7;3.1;25.0;75.5;9.6
1755;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2011;7.2;12.5;0.5;3.4;;61.4
1756;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2012;8.1;12.4;0.7;3.9;;69.0
1757;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2013;9.0;12.5;0.9;4.4;;72.9
1758;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2014;9.9;12.9;1.2;4.9;21.8;70.6
1759;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2015;10.8;13.3;1.5;5.6;28.1;68.8
1760;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2016;11.5;13.8;1.9;6.3;34.4;66.3
1761;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2017;12.1;14.4;2.3;7.4;37.7;61.7
1762;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2018;12.8;15.1;2.7;8.4;46.6;57.8
1763;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2019;13.3;16.3;3.1;9.6;53.9;51.0
1764;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2020;13.8;17.2;3.3;11.0;52.3;47.1
1765;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2021;14.3;19.3;3.7;12.8;58.5;38.5
1766;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2022;14.7;21.3;4.2;14.6;66.0;29.8
1767;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Somalië;2023;15.0;24.2;4.5;16.7;67.2;15.3
1768;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2011;2.9;15.1;0.5;7.3;42.9;41.0
1769;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2012;3.1;15.3;0.5;8.2;44.3;42.6
1770;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2013;3.3;15.3;0.6;7.7;43.5;45.3
1771;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2014;3.5;16.2;0.8;8.1;43.6;43.2
1772;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2015;3.8;16.8;0.9;9.0;44.5;42.7
1773;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2016;4.4;17.4;1.1;9.9;52.9;45.9
1774;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2017;5.9;16.8;1.3;10.2;58.8;55.2
1775;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2018;7.8;16.4;1.4;11.5;62.1;59.7
1776;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2019;10.1;16.7;1.6;12.8;66.2;59.6
1777;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2020;12.2;17.4;1.7;14.5;65.4;55.4
1778;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2021;14.2;18.4;2.0;16.2;72.7;51.0
1779;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2022;16.2;19.9;2.2;18.1;75.9;43.9
1780;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Syrië;2023;18.5;22.2;2.3;20.6;75.1;35.8
1781;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2011;98.4;18.8;34.2;17.1;66.2;24.8
1782;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2012;101.6;18.8;36.6;17.4;65.5;27.5
1783;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2013;104.8;19.0;39.0;17.7;63.8;29.5
1784;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2014;108.0;20.1;41.8;18.2;64.0;27.5
1785;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2015;111.5;21.1;45.2;18.6;64.9;25.6
1786;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2016;114.8;22.0;48.8;19.2;66.8;23.0
1787;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2017;118.6;23.3;53.0;20.0;69.0;20.9
1788;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2018;122.7;24.1;57.1;21.0;71.3;19.4
1789;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2019;127.4;25.9;61.2;22.3;72.4;17.7
1790;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2020;132.8;27.0;64.1;23.6;70.2;16.0
1791;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2021;138.5;29.4;68.8;25.4;73.5;13.9
1792;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2022;144.0;31.7;73.8;27.4;77.4;10.1
1793;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2023;149.4;34.8;77.1;29.9;77.4;7.5
1794;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2011;1754.2;22.5;1514.0;25.5;52.1;15.9
1795;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2012;1786.1;22.6;1542.2;25.8;51.4;18.8
1796;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2013;1807.8;22.7;1559.1;26.1;50.6;20.6
1797;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2014;1834.3;23.8;1581.3;26.7;50.6;19.7
1798;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2015;1874.5;24.1;1616.8;27.2;51.4;18.5
1799;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2016;1928.6;25.0;1662.0;27.6;52.4;18.1
1800;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2017;2001.5;25.8;1728.2;28.4;53.6;18.1
1801;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2018;2083.6;26.3;1801.2;29.1;55.9;18.0
1802;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2019;2168.7;28.1;1876.3;30.4;57.9;16.6
1803;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2020;2257.6;28.9;1953.3;31.3;57.5;15.1
1804;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2021;2318.4;30.8;2016.5;33.0;59.8;13.8
1805;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2022;2412.6;32.8;2125.3;35.0;63.3;9.9
1806;Totaal mannen en vrouwen;Geboren buiten NL;Totaal;2023;2614.3;34.6;2276.6;37.0;63.3;9.9
1807;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2011;;;;;;
1808;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2012;;;;;;
1809;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2013;;;;;;
1810;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2014;;;;;;
1811;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2015;;;;;;
1812;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2016;;;;;;
1813;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2017;;;;;;
1814;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2018;;;;;;
1815;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2019;;;;;;
1816;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2020;;;;;;
1817;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2021;;;;;;
1818;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2022;;;;;;
1819;Totaal mannen en vrouwen;Geboren buiten NL;Nederland;2023;;;;;;
1820;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2011;488.9;25.5;410.0;28.9;60.6;10.9
1821;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2012;509.6;25.4;427.7;29.1;60.6;12.5
1822;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2013;527.8;25.5;442.2;29.5;60.2;13.5
1823;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2014;549.2;26.9;460.7;30.3;60.8;12.6
1824;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2015;574.8;26.9;483.2;31.1;61.9;11.4
1825;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2016;598.8;28.1;504.1;31.7;63.7;10.5
1826;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2017;625.5;29.1;529.2;32.6;65.5;9.7
1827;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2018;659.9;29.5;561.9;33.5;67.8;9.2
1828;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2019;699.1;31.5;598.1;34.8;69.6;8.4
1829;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2020;741.3;32.1;634.7;35.7;69.0;7.7
1830;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2021;772.4;34.1;664.9;37.8;71.4;7.2
1831;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2022;814.6;36.2;715.8;39.5;74.5;5.6
1832;Totaal mannen en vrouwen;Geboren buiten NL;Europa (exclusief Nederland);2023;937.5;36.6;806.8;40.5;72.3;9.1
1833;Totaal mannen en vrouwen;Geboren buiten NL;België;2011;47.9;28.9;38.1;32.8;65.1;7.1
1834;Totaal mannen en vrouwen;Geboren buiten NL;België;2012;48.7;29.2;38.5;33.2;65.2;7.9
1835;Totaal mannen en vrouwen;Geboren buiten NL;België;2013;49.6;29.2;38.8;34.0;64.8;8.8
1836;Totaal mannen en vrouwen;Geboren buiten NL;België;2014;50.4;31.1;39.4;34.9;65.1;8.4
1837;Totaal mannen en vrouwen;Geboren buiten NL;België;2015;51.5;30.6;40.0;35.4;65.8;8.1
1838;Totaal mannen en vrouwen;Geboren buiten NL;België;2016;52.7;32.0;40.7;36.1;66.8;7.6
1839;Totaal mannen en vrouwen;Geboren buiten NL;België;2017;54.2;32.9;41.8;37.4;67.4;7.4
1840;Totaal mannen en vrouwen;Geboren buiten NL;België;2018;55.8;33.3;42.9;38.1;68.7;7.3
1841;Totaal mannen en vrouwen;Geboren buiten NL;België;2019;57.4;36.0;44.2;38.8;69.9;6.9
1842;Totaal mannen en vrouwen;Geboren buiten NL;België;2020;58.9;36.4;45.2;39.8;69.7;6.2
1843;Totaal mannen en vrouwen;Geboren buiten NL;België;2021;60.4;37.8;46.7;41.4;71.3;5.7
1844;Totaal mannen en vrouwen;Geboren buiten NL;België;2022;61.7;40.9;49.3;41.9;73.4;4.4
1845;Totaal mannen en vrouwen;Geboren buiten NL;België;2023;62.7;43.1;49.4;44.7;73.1;4.1
1846;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2011;110.6;26.1;96.2;28.0;62.9;7.3
1847;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2012;109.9;26.2;96.0;28.5;63.1;8.0
1848;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2013;108.7;26.5;95.0;29.2;63.0;8.6
1849;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2014;107.6;28.3;94.2;30.2;63.2;8.1
1850;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2015;106.9;28.3;93.7;31.3;63.8;7.7
1851;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2016;106.5;29.7;93.3;32.4;65.1;7.1
1852;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2017;107.0;30.8;94.0;33.6;66.2;7.0
1853;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2018;107.8;31.0;94.9;34.4;68.2;6.8
1854;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2019;108.8;33.4;95.8;35.7;69.5;6.3
1855;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2020;109.6;34.2;96.4;36.8;69.1;6.1
1856;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2021;110.5;36.1;97.3;38.8;71.1;5.7
1857;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2022;112.3;38.1;100.2;40.6;73.0;4.5
1858;Totaal mannen en vrouwen;Geboren buiten NL;Duitsland;2023;112.8;40.7;99.7;43.6;73.0;4.1
1859;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2011;44.4;33.3;36.3;43.6;66.9;7.2
1860;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2012;44.4;33.6;36.7;43.7;67.7;7.7
1861;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2013;44.7;33.7;37.0;44.4;67.3;8.2
1862;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2014;45.2;36.0;37.5;46.2;67.1;7.8
1863;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2015;45.7;36.3;37.8;48.1;68.1;7.5
1864;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2016;46.6;38.0;38.6;48.5;68.9;7.0
1865;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2017;47.8;38.7;39.7;48.9;69.4;7.0
1866;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2018;49.6;38.6;41.3;48.6;71.0;6.8
1867;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2019;52.1;41.2;43.4;50.1;72.3;6.5
1868;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2020;55.1;41.6;45.4;50.3;71.3;6.3
1869;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2021;57.5;44.5;47.2;54.0;73.0;5.8
1870;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2022;57.5;47.9;48.4;56.3;75.6;4.5
1871;Totaal mannen en vrouwen;Geboren buiten NL;Verenigd Koninkrijk;2023;57.6;50.7;48.4;59.6;75.9;4.5
1872;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2011;10.7;16.5;7.8;18.6;45.0;35.3
1873;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2012;11.9;16.0;8.5;18.4;43.1;38.6
1874;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2013;12.6;16.2;8.9;18.8;42.6;39.9
1875;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2014;14.6;16.8;10.9;18.7;43.9;33.7
1876;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2015;16.8;17.5;12.9;19.3;45.8;30.6
1877;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2016;18.8;18.6;14.5;20.2;48.4;27.5
1878;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2017;20.8;19.8;16.4;21.3;52.3;23.4
1879;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2018;23.6;20.7;18.9;22.9;56.5;20.2
1880;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2019;26.8;22.2;21.9;24.0;60.1;17.8
1881;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2020;31.4;22.9;26.0;24.5;58.5;15.4
1882;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2021;35.2;24.4;29.4;25.7;61.0;14.7
1883;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2022;39.5;26.6;33.8;27.5;66.3;11.4
1884;Totaal mannen en vrouwen;Geboren buiten NL;Bulgarije;2023;43.9;27.8;37.4;29.0;65.1;12.6
1885;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2011;61.9;20.0;51.2;21.8;61.7;14.3
1886;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2012;73.2;19.5;61.1;21.6;61.6;16.3
1887;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2013;82.0;19.7;68.7;21.9;61.2;16.5
1888;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2014;92.0;20.5;77.7;22.3;62.7;14.7
1889;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2015;104.0;20.9;88.6;22.7;64.0;12.0
1890;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2016;113.1;22.2;97.2;23.4;66.6;10.4
1891;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2017;121.8;23.2;105.8;24.4;69.2;8.8
1892;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2018;130.8;24.3;115.2;25.9;71.6;7.9
1893;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2019;140.3;25.6;124.6;27.2;72.9;7.0
1894;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2020;149.9;26.9;134.3;28.2;72.5;6.4
1895;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2021;158.2;28.5;143.1;29.5;75.4;5.7
1896;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2022;166.9;30.4;153.1;31.6;78.1;4.7
1897;Totaal mannen en vrouwen;Geboren buiten NL;Polen;2023;175.1;32.7;161.0;33.6;77.9;4.6
1898;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2011;10.1;22.9;8.0;26.3;52.7;17.1
1899;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2012;10.9;23.0;8.5;27.0;53.7;18.3
1900;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2013;11.4;23.5;9.0;28.0;54.0;18.8
1901;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2014;12.5;24.8;10.1;28.3;54.4;17.7
1902;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2015;14.2;24.3;11.7;28.6;56.3;16.3
1903;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2016;15.9;25.2;13.2;29.0;58.7;15.0
1904;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2017;17.4;25.9;14.7;29.8;61.7;13.0
1905;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2018;20.9;25.7;18.0;30.2;65.1;11.8
1906;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2019;24.9;26.8;21.8;31.1;67.9;10.5
1907;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2020;29.0;27.6;25.4;32.1;68.4;8.8
1908;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2021;32.2;30.1;28.2;34.7;71.4;8.3
1909;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2022;36.6;31.4;32.8;35.8;75.6;6.8
1910;Totaal mannen en vrouwen;Geboren buiten NL;Roemenië;2023;41.3;33.5;36.7;38.2;76.1;6.5
1911;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2011;203.3;25.0;172.5;28.2;58.2;11.9
1912;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2012;210.7;25.1;178.4;28.6;58.2;14.0
1913;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2013;218.8;25.3;184.8;29.3;57.8;15.2
1914;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2014;226.9;26.8;191.1;30.4;58.6;14.3
1915;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2015;235.6;27.2;198.5;31.6;60.0;12.9
1916;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2016;245.2;28.4;206.6;32.2;61.7;11.8
1917;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2017;256.5;29.5;216.9;33.4;63.7;11.0
1918;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2018;271.4;30.0;230.8;34.5;66.2;10.5
1919;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2019;288.9;32.2;246.5;36.2;68.3;9.6
1920;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2020;307.3;32.8;261.9;37.3;67.7;8.7
1921;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2021;318.4;35.2;273.0;39.9;70.3;8.1
1922;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2022;340.1;37.3;298.2;41.9;73.7;6.0
1923;Totaal mannen en vrouwen;Geboren buiten NL;Overig Europa;2023;444.1;35.5;374.1;40.9;69.5;13.4
1924;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2011;1265.3;21.4;1104.0;24.3;49.0;17.7
1925;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2012;1276.5;21.4;1114.5;24.5;48.0;21.2
1926;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2013;1280.0;21.5;1116.9;24.7;46.9;23.4
1927;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2014;1285.2;22.5;1120.6;25.2;46.5;22.6
1928;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2015;1299.7;22.9;1133.6;25.5;46.9;21.5
1929;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2016;1329.8;23.7;1157.9;25.9;47.5;21.3
1930;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2017;1376.0;24.4;1199.0;26.6;48.3;21.7
1931;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2018;1423.7;24.8;1239.3;27.1;50.3;22.0
1932;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2019;1469.6;26.4;1278.2;28.3;52.3;20.4
1933;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2020;1516.3;27.4;1318.6;29.2;51.7;18.5
1934;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2021;1546.0;29.1;1351.6;30.6;53.8;16.9
1935;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2022;1598.0;31.1;1409.5;32.8;57.4;12.1
1936;Totaal mannen en vrouwen;Geboren buiten NL;Buiten Europa;2023;1676.8;33.5;1469.9;35.2;58.2;10.3
1937;Totaal mannen en vrouwen;Geboren buiten NL;Indonesië;2011;132.0;27.7;124.2;29.8;54.7;4.6
1938;Totaal mannen en vrouwen;Geboren buiten NL;Indonesië;2012;129.3;27.8;122.0;29.8;54.0;5.3
1939;Totaal mannen en vrouwen;Geboren buiten NL;Indonesië;2013;126.3;27.7;119.2;29.8;53.2;5.9
1940;Totaal mannen en vrouwen;Geboren buiten NL;Indonesië;2014;123.0;28.9;116.2;30.1;53.7;5.4
1941;Totaal mannen en vrouwen;Geboren buiten NL;Indonesië;2015;120.2;28.7;113.9;29.8;54.5;4.9
1942;Totaal mannen en vrouwen;Geboren buiten NL;Indonesië;2016;117.2;29.2;111.3;29.7;55.0;4.4
1943;Totaal mannen en vrouwen;Geboren buiten NL;Indonesië;2017;114.6;30.0;109.2;30.3;55.3;4.4
1944;Totaal mannen en vrouwen;Geboren buiten NL;Indonesië;2018;111.8;29.7;106.8;29.9;56.7;4.6
