ID;Populatie;RegioS;Vervoerwijzen;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
967;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1986;3.11;25.31;54.3
968;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1987;3.06;25.81;53.05
969;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1988;3.15;27.75;57.22
970;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1989;3.22;27.86;57.34
971;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1990;3.32;29.31;57.83
972;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1991;3.16;28.57;57.22
973;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1992;3.27;29.71;59.68
974;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1993;3.21;29.39;58.34
975;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1994;3.33;29.69;60.83
976;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1995;3.26;30.78;61.2
977;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1996;3.23;30.27;60.3
978;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1997;3.24;31.1;61.63
979;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1998;3.22;31.36;61.57
980;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;1999;3.35;34.63;65.09
981;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;2000;3.26;33.06;62.54
982;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;2001;3.2;32.69;62.72
983;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;2002;3.23;32.56;61.56
984;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;2003;3.25;33.56;63.36
985;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;2004;3.19;33.94;64.78
986;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;2005;3.14;33.7;64.05
987;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;2006;3.15;33.43;64.22
988;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en soms auto beschikbaar;2007;3.03;33.5;63.93
989;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1985;3.48;44.74;73.87
990;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1986;3.41;44.99;73.87
991;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1987;3.48;44.6;73.5
992;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1988;3.55;45.68;74.49
993;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1989;3.57;47.03;75.95
994;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1990;3.61;47.13;75.07
995;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1991;3.49;46.34;73.22
996;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1992;3.51;47.41;74.77
997;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1993;3.47;44.75;71.99
998;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1994;3.44;44.27;72.18
999;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1995;3.43;45.81;73.57
1000;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1996;3.4;45.16;72.24
1001;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1997;3.42;45.97;73.94
1002;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1998;3.38;45.03;72.46
1003;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;1999;3.47;45.31;72.79
1004;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;2000;3.43;44.63;71.46
1005;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;2001;3.38;43.83;70.32
1006;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;2002;3.39;43.79;69.3
1007;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;2003;3.41;43.21;69.53
1008;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;2004;3.39;44.54;71.54
1009;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;2005;3.35;44.86;71.48
1010;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;2006;3.37;44.35;71.86
1011;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Wel rijbewijs en autobezitter;2007;3.33;44.08;71.17
1012;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1985;;;
1013;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1986;;;
1014;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1987;;;
1015;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1988;;;
1016;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1989;;;
1017;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1990;;;
1018;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1991;;;
1019;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1992;;;
1020;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1993;;;
1021;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1994;3.25;37.09;67.9
1022;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1995;3.22;38.05;68.78
1023;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1996;3.2;37.87;67.82
1024;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1997;3.2;38.86;69.6
1025;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1998;3.17;38.69;68.47
1026;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;1999;3.15;38.52;67.71
1027;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;2000;3.09;37.88;66.28
1028;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;2001;3.05;37.56;65.47
1029;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;2002;3.05;37.62;64.61
1030;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;2003;3.08;37.51;65.05
1031;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;2004;3.05;38.53;66.52
1032;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;2005;2.99;38.41;65.66
1033;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;2006;2.99;37.71;65.51
1034;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Totaal persoonskenmerken;2007;2.94;38.11;65.22
1035;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1985;;;
1036;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1986;;;
1037;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1987;;;
1038;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1988;;;
1039;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1989;;;
1040;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1990;;;
1041;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1991;;;
1042;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1992;;;
1043;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1993;;;
1044;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1994;3.27;16.59;42.71
1045;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1995;3.2;15.99;41.91
1046;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1996;3.24;16.22;41.02
1047;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1997;3.18;17.62;43.18
1048;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1998;3.21;17.28;42.4
1049;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;1999;3.08;16.95;42.39
1050;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;2000;3.04;16.06;40.86
1051;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;2001;2.98;16.04;39.13
1052;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;2002;3.02;16.18;39.93
1053;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;2003;3.03;17.22;40.2
1054;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;2004;2.95;18.72;40.39
1055;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;2005;2.82;17.1;37.81
1056;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;2006;2.91;16.3;38.46
1057;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jonger dan 12 jaar - geen eigen inkomen;2007;2.87;17.49;38.41
1058;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1985;3.37;25.46;64.96
1059;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1986;3.21;23.88;62.93
1060;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1987;3.11;22.63;60.87
1061;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1988;3.11;22.9;61.44
1062;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1989;3.38;24.16;66.93
1063;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1990;3.32;25.91;67.46
1064;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1991;3.23;26.5;68.4
1065;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1992;3.12;25.48;62.69
1066;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1993;3.1;26.5;64.45
1067;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1994;3.13;24.58;62.27
1068;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1995;3.03;23.16;60.32
1069;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1996;2.98;24.15;60.63
1070;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1997;3.01;24.6;62.7
1071;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1998;2.95;24.2;60.04
1072;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;1999;2.96;26.88;65.22
1073;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;2000;2.88;26.14;62.69
1074;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;2001;2.77;25.22;59.15
1075;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;2002;2.69;23.05;54.92
1076;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;2003;2.72;31.39;65.79
1077;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;2004;2.71;25.13;58.11
1078;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;2005;2.59;24.45;58.43
1079;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;2006;2.6;23.54;57.52
1080;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: geen;2007;2.5;24.19;55.52
1081;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1985;3.65;35.54;75.96
1082;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1986;3.69;31.41;73.16
1083;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1987;3.8;32.03;77.16
1084;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1988;3.41;30.36;72.0
1085;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1989;3.36;28.13;68.67
1086;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1990;3.47;32.18;70.78
1087;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1991;3.31;36.2;73.77
1088;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1992;3.22;33.09;73.34
1089;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1993;3.2;35.12;75.86
1090;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1994;3.05;33.65;70.35
1091;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1995;3.17;33.17;70.84
1092;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1996;3.09;31.13;69.23
1093;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1997;3.12;32.79;69.94
1094;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1998;3.06;30.65;67.23
1095;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;1999;2.98;33.26;69.77
1096;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;2000;3.03;32.83;68.32
1097;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;2001;2.88;32.22;66.33
1098;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;2002;2.94;35.13;70.58
1099;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;2003;2.8;33.09;63.53
1100;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;2004;2.9;37.39;72.66
1101;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;2005;2.77;34.49;70.14
1102;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;2006;2.75;34.62;68.65
1103;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: minder dan 7 500 euro;2007;2.67;35.55;68.72
1104;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1985;2.88;29.05;60.09
1105;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1986;2.88;30.34;63.82
1106;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1987;2.89;30.66;60.29
1107;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1988;3.07;31.38;67.5
1108;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1989;2.92;29.15;60.59
1109;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1990;3.24;35.74;69.25
1110;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1991;3.11;34.85;67.6
1111;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1992;3.1;34.14;66.13
1112;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1993;3.05;34.05;65.56
1113;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1994;3.0;32.59;63.17
1114;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1995;2.97;34.69;65.64
1115;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1996;2.9;34.68;64.55
1116;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1997;2.96;36.43;67.57
1117;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1998;2.9;34.78;64.77
1118;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;1999;2.84;29.1;59.04
1119;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;2000;2.8;28.16;58.78
1120;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;2001;2.75;27.89;58.0
1121;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;2002;2.8;29.54;58.92
1122;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;2003;2.72;27.4;56.51
1123;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;2004;2.8;30.73;62.0
1124;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;2005;2.71;27.85;58.33
1125;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;2006;2.6;26.77;55.2
1126;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 7 500 tot 15 000 euro;2007;2.63;25.82;55.7
1127;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1985;3.07;38.09;68.78
1128;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1986;3.04;33.45;66.97
1129;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1987;3.09;36.27;68.27
1130;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1988;3.06;36.57;67.91
1131;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1989;3.23;35.82;68.8
1132;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1990;3.56;47.6;80.35
1133;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1991;3.45;43.64;74.53
1134;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1992;3.58;48.21;79.66
1135;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1993;3.38;44.52;75.59
1136;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1994;3.46;43.74;76.0
1137;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1995;3.41;45.44;77.07
1138;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1996;3.34;45.06;74.71
1139;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1997;3.31;44.44;75.16
1140;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1998;3.3;45.49;75.29
1141;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;1999;3.39;44.62;74.38
1142;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;2000;3.31;44.27;73.21
1143;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;2001;3.22;40.48;69.47
1144;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;2002;3.22;40.58;69.04
1145;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;2003;3.29;41.89;71.66
1146;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;2004;3.29;43.01;73.08
1147;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;2005;3.22;42.09;70.85
1148;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;2006;3.22;40.46;72.04
1149;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 15 000 tot 22 500 euro;2007;3.17;39.46;70.5
1150;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1985;3.6;44.46;79.8
1151;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1986;3.47;45.87;78.66
1152;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1987;3.5;44.74;77.85
1153;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1988;3.55;45.76;78.79
1154;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1989;3.62;46.99;78.99
1155;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1990;3.62;56.06;84.75
1156;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1991;3.63;52.2;81.38
1157;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1992;3.65;52.33;82.38
1158;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1993;3.59;50.19;80.12
1159;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1994;3.53;49.51;80.12
1160;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1995;3.54;51.21;82.08
1161;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1996;3.55;51.23;81.66
1162;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1997;3.5;51.2;82.37
1163;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1998;3.49;52.5;82.26
1164;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;1999;3.54;51.82;81.87
1165;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;2;Jaarinkomen: 22 500 tot 30 000 euro;2000;3.39;50.73;78.76
