ID;TypeOfSelfEmployment;BranchesSIC2008;PersonCharacteristics;Sex;Periods;SelfEmployedPersons_1;AveragePersonalIncome_2;MedianPersonalIncome_3;AverageSelfEmployedIncome_4;MedianSelfEmployedIncome_5;AverageEquivalisedIncome_6;MedianEquivalisedIncome_7;SelfEmployedWithCompanyCapital_8;MedianWealth_9;MedianCompanyCapital_10;SelfEmployedPersons_11;AveragePersonalIncome_12;MedianPersonalIncome_13;AverageSelfEmployedIncome_14;MedianSelfEmployedIncome_15;AverageEquivalisedIncome_16;MedianEquivalisedIncome_17;SelfEmployedPersonsWithCompCapital_18;MedianWealth_19;MedianCompanyCapital_20
3133;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2012;2.8;33.8;31.4;34.5;32.1;24.4;24.4;2.7;111.2;19.0;3.5;34.0;31.9;28.1;26.9;24.4;24.4;3.3;112.5;16.0
3134;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2013;3.1;35.3;33.2;35.9;33.7;24.6;24.6;2.9;100.3;20.5;3.8;35.0;33.0;29.6;28.0;24.6;24.6;3.5;96.7;16.6
3135;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2014;3.1;35.2;33.0;35.7;33.4;25.4;25.4;2.9;81.1;16.8;3.8;35.0;33.0;29.5;27.8;25.4;25.4;3.6;83.9;14.2
3136;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2015;3.1;36.4;33.6;36.8;33.9;25.8;25.9;2.9;91.2;17.6;3.9;36.0;33.5;30.0;28.3;25.8;25.8;3.6;94.2;15.1
3137;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2016;3.2;37.2;35.0;37.3;35.2;26.8;26.8;3.0;95.0;19.6;4.0;37.0;35.0;30.7;29.4;26.8;26.8;3.6;94.2;16.6
3138;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2017;3.2;36.6;34.0;36.7;34.2;27.5;27.5;3.0;99.7;18.0;4.1;36.5;34.2;30.1;28.8;27.5;27.5;3.7;99.7;14.7
3139;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2018;3.3;37.9;35.6;38.0;35.6;27.9;28.0;3.1;113.0;21.9;4.2;37.9;35.9;30.7;29.8;27.9;27.9;3.8;109.6;17.7
3140;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2019;3.6;38.7;36.6;38.6;36.6;29.3;29.3;3.3;134.0;22.1;4.8;38.8;36.8;29.5;28.4;29.3;29.3;4.0;137.3;17.9
3141;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2020;3.6;39.3;37.1;38.7;36.4;30.5;30.5;3.4;143.4;23.2;5.0;39.4;37.4;29.0;27.4;30.5;30.5;4.2;141.2;19.1
3142;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2021;3.9;41.2;39.5;40.9;39.1;31.9;31.9;3.6;174.0;24.1;5.4;41.0;39.5;30.2;29.7;31.9;31.9;4.4;178.7;20.6
3143;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2022;4.0;43.5;42.7;43.1;42.3;33.7;33.7;3.7;242.6;27.9;5.7;43.4;42.4;31.6;31.7;33.7;33.7;4.5;243.6;23.3
3144;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Male;2023;4.4;47.8;46.9;47.6;47.0;36.1;36.2;4.1;256.5;33.9;6.1;47.2;45.7;35.4;37.3;36.1;36.2;4.9;258.2;27.4
3145;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2007;0.8;13.7;12.9;12.2;11.2;21.1;21.1;0.7;200.2;19.1;1.0;15.4;14.5;10.2;8.7;21.1;21.1;0.9;193.1;15.7
3146;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2008;0.8;13.8;12.7;12.8;11.5;21.8;21.9;0.7;199.4;18.1;1.0;15.3;14.8;11.0;9.3;21.8;21.9;0.9;190.0;16.1
3147;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2009;0.8;15.0;14.1;13.5;12.6;22.2;22.1;0.8;157.0;15.9;1.0;16.3;15.6;10.8;8.9;22.2;22.1;1.0;150.3;13.6
3148;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2010;0.8;14.2;13.4;12.6;12.0;22.0;22.1;;;;1.1;15.8;15.2;10.2;8.5;22.0;22.1;;;
3149;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2011;0.9;13.6;12.7;12.2;10.8;24.2;24.3;0.8;158.2;15.5;1.1;15.8;15.4;9.8;7.4;24.3;24.3;1.0;144.8;13.1
3150;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2012;0.9;13.9;12.5;12.5;11.1;24.4;24.4;0.8;138.1;14.5;1.1;16.3;15.7;9.9;7.5;24.4;24.4;1.0;126.8;11.1
3151;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2013;0.9;14.7;13.2;13.0;10.9;24.6;24.5;0.9;123.4;18.7;1.2;16.6;15.9;10.6;8.0;24.6;24.6;1.1;116.0;15.8
3152;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2014;0.9;15.0;13.3;13.1;11.5;25.4;25.4;0.9;108.2;12.6;1.1;17.1;16.1;10.9;8.4;25.4;25.4;1.1;97.4;11.4
3153;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2015;0.9;14.7;13.0;12.9;10.7;25.8;25.8;0.8;110.6;13.4;1.2;17.1;16.0;10.3;6.6;25.8;25.8;1.1;103.2;11.2
3154;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2016;0.9;14.5;13.2;12.6;10.5;26.8;26.8;0.9;129.7;14.8;1.2;16.8;15.5;10.4;7.4;26.8;26.8;1.1;107.7;11.7
3155;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2017;1.0;15.3;13.4;13.3;11.0;27.4;27.5;0.9;118.7;13.5;1.2;17.6;16.0;10.9;7.5;27.4;27.5;1.1;108.4;12.3
3156;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2018;0.9;16.2;14.4;14.2;11.7;27.9;27.9;0.9;141.0;17.8;1.2;18.6;16.9;11.3;7.5;27.9;28.0;1.1;130.7;14.6
3157;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2019;1.0;16.4;14.4;14.1;10.9;29.3;29.3;0.9;174.4;18.8;1.5;19.7;18.2;10.1;6.0;29.3;29.3;1.2;151.6;16.0
3158;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2020;1.0;17.1;15.3;14.3;11.8;30.5;30.4;0.9;178.2;20.8;1.5;20.5;19.0;9.8;5.8;30.4;30.4;1.2;147.5;18.0
3159;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2021;1.0;17.8;15.5;15.4;12.6;31.7;31.7;0.9;214.4;23.3;1.6;22.2;20.8;9.8;5.0;31.8;31.8;1.2;187.0;19.8
3160;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2022;1.0;19.1;16.8;16.8;13.5;33.6;33.5;0.8;290.2;25.4;1.6;23.3;21.8;10.9;6.0;33.6;33.6;1.2;264.7;22.6
3161;Self-employed;B-E Industry (no construction), energy;Equivalised income: 6th 10%-group;Female;2023;1.0;;19.5;;15.7;;36.1;0.9;303.6;29.9;1.8;;24.4;;6.8;;36.1;1.3;266.6;23.2
3162;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2007;3.6;32.2;30.2;31.7;30.0;23.6;23.6;3.4;201.7;23.3;4.3;32.1;30.2;27.3;25.5;23.6;23.6;4.0;202.5;20.5
3163;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2008;3.9;33.6;31.7;33.5;31.6;24.4;24.5;3.7;195.3;25.3;4.6;33.4;31.4;28.9;26.7;24.4;24.4;4.4;194.6;21.6
3164;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2009;3.9;34.1;32.4;34.2;32.6;24.9;24.9;3.9;173.3;25.7;4.8;33.8;31.9;28.8;26.7;24.9;24.9;4.6;172.5;21.2
3165;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2010;4.2;34.5;32.0;34.2;32.0;24.7;24.7;;;;5.2;34.3;32.0;28.6;26.0;24.7;24.7;;;
3166;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2011;4.4;34.8;32.9;35.3;33.5;27.1;27.1;4.2;156.0;22.7;5.5;34.6;32.8;29.2;26.8;27.1;27.1;5.1;156.8;19.1
3167;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2012;4.4;34.1;32.3;34.5;32.6;27.4;27.4;4.2;143.9;23.3;5.4;33.9;32.1;28.6;26.3;27.4;27.3;5.0;141.1;19.4
3168;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2013;4.5;34.2;32.4;34.6;32.7;27.7;27.6;4.3;121.6;24.1;5.6;33.9;32.1;28.5;25.5;27.7;27.6;5.2;119.9;19.7
3169;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2014;4.7;34.9;33.7;34.9;33.6;28.5;28.6;4.5;119.8;23.1;5.9;34.7;33.5;28.8;26.7;28.6;28.6;5.4;118.3;19.6
3170;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2015;5.2;36.2;34.6;36.1;34.2;29.1;29.1;4.9;124.6;24.9;6.4;36.0;34.4;30.0;27.3;29.1;29.1;5.9;121.4;21.2
3171;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2016;4.9;37.3;36.0;37.1;35.5;30.2;30.2;4.6;119.6;22.7;6.1;37.0;35.7;30.6;28.5;30.2;30.2;5.6;116.7;19.1
3172;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2017;5.0;37.5;36.2;37.2;35.8;30.8;30.8;4.7;130.0;25.5;6.3;37.3;35.9;30.6;28.9;30.8;30.8;5.8;124.4;21.5
3173;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2018;5.2;38.3;37.1;37.8;36.4;31.3;31.4;5.0;155.3;26.5;6.6;38.2;36.9;31.0;29.0;31.3;31.3;6.1;147.0;21.5
3174;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2019;5.4;39.1;38.3;38.6;37.6;32.9;32.9;4.9;161.5;26.7;7.5;39.2;38.2;28.7;26.1;32.9;32.9;6.1;160.4;22.0
3175;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2020;5.4;40.0;39.2;39.1;37.6;34.2;34.2;5.1;191.8;30.5;7.7;39.8;38.9;28.9;25.9;34.2;34.2;6.4;184.2;24.9
3176;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2021;5.5;42.3;42.4;41.6;41.3;35.8;35.8;5.1;214.7;31.9;8.1;42.1;41.8;29.6;26.2;35.8;35.8;6.5;203.1;26.0
3177;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2022;5.8;44.7;45.0;43.9;44.4;37.6;37.6;5.3;280.2;34.7;8.6;44.3;44.1;30.9;28.3;37.6;37.6;6.8;280.0;28.6
3178;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Total male and female;2023;6.3;48.6;49.4;47.7;49.4;40.4;40.4;5.9;307.0;40.9;9.4;47.9;48.2;33.6;31.1;40.4;40.4;7.4;297.4;33.1
3179;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2007;2.7;37.8;36.5;37.6;37.0;23.6;23.6;2.6;192.8;23.7;3.2;37.4;35.9;32.6;32.3;23.6;23.6;3.0;195.8;20.7
3180;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2008;2.9;39.1;38.1;39.4;39.0;24.4;24.4;2.8;184.4;25.9;3.4;38.5;37.3;34.3;34.2;24.4;24.4;3.2;186.7;21.7
3181;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2009;3.0;39.2;38.0;39.9;39.4;24.9;24.9;2.9;164.8;26.3;3.6;38.8;37.4;34.1;34.5;24.9;24.9;3.5;167.7;22.1
3182;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2010;3.2;39.7;38.1;39.8;38.8;24.7;24.7;;;;3.9;39.2;37.8;33.5;33.1;24.7;24.7;;;
3183;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2011;3.4;40.2;39.1;41.3;40.0;27.1;27.1;3.2;146.9;22.7;4.2;39.6;38.3;34.7;34.2;27.1;27.1;3.8;150.9;19.1
3184;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2012;3.4;38.8;37.2;39.8;38.7;27.4;27.4;3.3;133.7;23.3;4.2;38.4;36.6;33.5;32.9;27.4;27.4;3.9;134.6;19.5
3185;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2013;3.5;39.1;37.3;40.1;38.6;27.6;27.6;3.3;113.3;25.1;4.3;38.5;36.7;33.4;32.7;27.7;27.7;4.0;114.9;20.8
3186;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2014;3.7;39.6;38.4;40.2;39.3;28.5;28.6;3.5;115.2;22.7;4.5;39.2;37.9;33.7;33.5;28.6;28.6;4.2;114.6;19.4
3187;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2015;4.1;41.3;39.5;41.6;40.1;29.1;29.1;3.8;118.0;25.8;5.0;40.8;39.1;35.1;34.4;29.1;29.1;4.5;117.5;21.6
3188;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2016;3.9;41.8;40.4;42.1;40.9;30.2;30.2;3.7;116.2;23.3;4.8;41.3;40.0;35.2;34.7;30.2;30.2;4.4;114.4;19.7
3189;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2017;4.0;42.3;40.9;42.4;41.0;30.9;30.9;3.8;123.3;25.6;4.9;41.8;40.5;35.4;35.5;30.9;30.8;4.5;120.4;21.5
3190;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2018;4.2;43.3;41.8;43.2;41.7;31.3;31.4;3.9;145.9;27.5;5.2;42.8;41.2;35.7;35.3;31.3;31.3;4.7;141.3;21.8
3191;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2019;4.3;43.9;42.4;43.8;42.4;32.9;32.9;4.0;154.9;26.5;5.9;43.7;42.1;33.3;33.5;32.9;32.9;4.8;161.0;22.2
3192;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2020;4.4;45.0;43.8;44.5;43.2;34.2;34.3;4.1;182.3;30.6;5.9;44.6;43.4;34.0;33.9;34.2;34.2;5.0;179.5;25.0
3193;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2021;4.5;47.0;45.8;46.7;45.6;35.8;35.8;4.2;206.9;32.4;6.3;46.7;45.5;34.7;35.7;35.8;35.8;5.1;203.2;26.5
3194;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2022;4.8;49.0;48.0;48.5;48.0;37.7;37.7;4.4;270.2;34.6;6.7;48.7;47.8;35.9;37.8;37.6;37.6;5.4;275.7;28.9
3195;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Male;2023;5.3;53.2;52.0;52.8;51.8;40.4;40.4;4.9;298.0;41.3;7.3;52.7;51.5;39.3;42.2;40.4;40.4;5.9;296.5;34.1
3196;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2007;0.9;15.8;15.2;14.2;14.1;23.6;23.7;0.9;232.3;22.0;1.1;17.1;16.7;12.1;10.5;23.6;23.7;1.1;219.9;19.0
3197;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2008;1.0;17.2;16.5;15.7;15.0;24.4;24.5;0.9;228.9;23.0;1.2;18.4;17.7;13.3;12.0;24.4;24.5;1.1;217.8;21.3
3198;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2009;1.0;17.9;16.9;16.3;15.6;24.9;24.9;0.9;198.7;22.8;1.2;19.5;18.7;13.3;11.7;24.9;24.9;1.2;186.0;18.7
3199;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2010;1.0;17.6;17.0;15.8;15.0;24.7;24.6;;;;1.3;19.1;18.7;13.0;11.4;24.7;24.6;;;
3200;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2011;1.0;16.2;15.1;14.7;13.3;27.2;27.2;0.9;193.8;23.0;1.3;18.4;18.0;11.8;9.1;27.1;27.2;1.2;178.0;19.3
3201;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2012;0.9;16.7;15.7;15.2;13.2;27.3;27.3;0.9;185.7;23.2;1.2;18.8;18.3;11.9;9.7;27.4;27.3;1.2;163.9;18.2
3202;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2013;1.0;16.7;15.2;15.1;13.0;27.7;27.7;1.0;148.3;19.1;1.3;18.6;17.6;12.1;9.1;27.6;27.6;1.2;135.0;14.8
3203;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2014;1.0;17.6;16.0;15.6;14.2;28.5;28.6;1.0;140.2;24.4;1.3;19.7;18.7;12.3;9.4;28.5;28.6;1.3;128.8;20.5
3204;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2015;1.1;17.9;15.9;16.1;14.0;29.0;29.0;1.1;147.9;21.8;1.5;19.9;18.2;12.9;10.0;29.0;29.0;1.4;135.7;20.1
3205;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2016;1.0;19.0;17.1;17.0;15.0;30.1;30.1;0.9;135.4;19.4;1.3;21.0;19.8;13.5;10.3;30.2;30.1;1.2;126.6;17.2
3206;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2017;1.0;19.1;17.3;17.2;15.5;30.8;30.8;1.0;160.6;25.0;1.4;21.3;20.2;13.6;10.3;30.8;30.8;1.3;145.0;21.5
3207;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2018;1.1;19.3;17.7;17.3;15.0;31.3;31.3;1.0;178.9;23.4;1.4;21.4;20.4;13.9;10.6;31.3;31.4;1.3;163.7;20.1
3208;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2019;1.1;20.3;19.2;18.2;16.1;32.8;32.8;1.0;180.3;26.9;1.7;23.4;22.1;12.6;8.2;32.8;32.8;1.3;159.4;21.1
3209;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2020;1.1;19.8;18.0;17.1;14.5;34.2;34.1;1.0;225.6;29.9;1.7;23.5;22.1;11.6;7.1;34.2;34.2;1.4;194.8;24.4
3210;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2021;1.0;21.5;19.4;18.9;15.4;35.7;35.7;0.9;246.7;29.9;1.8;25.9;24.5;11.7;6.0;35.7;35.8;1.4;202.8;24.5
3211;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2022;1.0;24.2;22.0;22.1;19.3;37.6;37.5;0.9;338.3;35.2;1.9;28.6;26.5;13.1;7.1;37.6;37.6;1.4;297.1;27.4
3212;Self-employed;B-E Industry (no construction), energy;Equivalised income: 7th 10%-group;Female;2023;1.1;;23.8;;19.4;;40.4;0.9;363.3;38.9;2.0;;28.7;;7.1;;40.4;1.5;298.5;30.2
3213;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2007;4.7;36.8;35.1;36.3;35.2;26.9;26.8;4.4;231.1;33.9;5.6;36.1;34.3;31.1;30.0;26.9;26.8;5.2;230.8;29.7
3214;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2008;4.9;38.7;37.4;38.2;37.4;27.8;27.8;4.7;217.4;35.9;5.8;38.1;36.4;33.1;32.0;27.8;27.8;5.5;215.7;29.5
3215;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2009;4.7;38.4;36.4;38.2;36.8;28.3;28.3;4.6;213.9;36.5;5.7;38.0;36.0;32.8;31.4;28.3;28.3;5.5;210.8;30.9
3216;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2010;5.0;39.4;37.3;38.8;37.6;28.1;28.1;;;;6.1;38.8;36.7;32.7;30.8;28.1;28.1;;;
3217;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2011;5.4;39.1;37.8;39.4;37.7;30.9;30.8;5.1;196.3;31.6;6.6;38.7;37.2;33.0;30.9;30.8;30.8;6.2;193.1;26.5
3218;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2012;5.2;38.9;37.4;39.1;37.4;31.0;31.0;5.0;173.1;29.8;6.5;38.6;36.9;32.3;30.3;31.0;31.0;6.1;174.9;25.5
3219;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2013;5.5;39.9;38.3;40.1;38.3;31.4;31.3;5.3;158.7;33.8;6.8;39.5;37.8;33.6;31.3;31.4;31.3;6.4;153.6;27.8
3220;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2014;5.7;40.3;39.0;40.4;39.0;32.4;32.4;5.5;143.2;29.4;7.0;39.9;38.5;33.8;31.7;32.4;32.4;6.6;142.9;24.9
3221;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2015;5.8;41.7;40.5;41.8;40.4;33.0;32.9;5.5;153.5;32.0;7.2;41.1;39.9;34.4;32.4;33.0;32.9;6.7;151.4;26.5
3222;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2016;6.0;42.5;41.7;42.4;41.8;34.2;34.2;5.7;154.0;34.4;7.4;41.7;40.5;35.3;33.9;34.2;34.2;6.9;149.7;28.7
3223;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2017;6.1;42.7;42.6;42.2;42.1;35.0;35.0;5.8;165.5;34.2;7.6;42.1;41.3;34.9;33.9;35.0;35.0;7.1;161.5;28.5
3224;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2018;6.2;43.7;43.1;43.2;42.5;35.5;35.4;5.8;185.2;35.2;7.7;43.2;42.2;35.7;35.0;35.4;35.4;7.1;181.2;30.1
3225;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2019;6.3;44.9;44.6;44.4;44.1;37.2;37.1;5.9;199.6;37.1;8.8;44.6;43.8;33.2;31.7;37.2;37.1;7.3;195.8;30.9
3226;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2020;6.7;45.9;45.4;45.1;44.6;38.6;38.6;6.3;222.3;38.5;9.2;45.4;44.6;33.9;32.8;38.6;38.6;7.8;209.6;32.6
3227;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2021;6.8;48.0;47.3;47.3;47.0;40.4;40.4;6.4;257.5;43.3;9.8;47.4;46.7;34.4;33.7;40.4;40.4;7.9;245.4;36.1
3228;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2022;7.2;49.7;49.6;48.7;48.2;42.5;42.5;6.7;326.0;45.1;10.4;49.1;48.6;35.4;34.1;42.5;42.5;8.4;317.3;37.5
3229;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Total male and female;2023;7.8;54.2;54.0;53.3;53.4;45.5;45.5;7.3;359.2;53.6;11.2;53.6;53.0;38.6;39.0;45.5;45.5;9.1;342.8;43.6
3230;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2007;3.5;42.5;41.0;42.4;40.2;26.9;26.8;3.3;220.5;33.4;4.1;41.8;40.4;37.0;37.3;26.9;26.8;3.8;222.2;29.4
3231;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2008;3.7;44.4;43.0;44.3;43.3;27.8;27.8;3.5;206.0;34.1;4.3;43.6;42.1;38.8;39.9;27.8;27.8;4.1;207.2;28.5
3232;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2009;3.6;44.0;42.3;44.3;42.9;28.3;28.2;3.5;200.1;34.6;4.2;43.5;41.8;38.6;39.2;28.3;28.3;4.1;200.6;29.3
3233;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2010;3.9;44.5;42.4;44.3;42.8;28.1;28.1;;;;4.7;43.9;41.9;38.1;38.5;28.1;28.0;;;
3234;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2011;4.2;44.5;42.8;45.4;43.3;30.9;30.8;3.9;187.2;30.6;5.0;44.0;42.3;38.6;38.4;30.8;30.8;4.7;183.6;25.6
3235;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2012;4.0;44.1;42.0;44.9;42.5;31.0;31.0;3.9;162.9;29.8;4.9;43.7;41.6;37.4;37.6;31.0;31.0;4.6;166.8;25.2
3236;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2013;4.3;45.1;43.0;45.8;43.4;31.4;31.3;4.1;149.8;33.4;5.2;44.5;42.5;39.1;38.9;31.4;31.3;4.9;148.1;27.3
3237;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2014;4.5;45.5;43.8;46.1;44.0;32.4;32.4;4.3;132.2;28.8;5.4;45.0;43.4;39.2;39.4;32.4;32.4;5.0;135.2;24.6
3238;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2015;4.5;47.0;44.9;47.5;45.4;33.0;33.0;4.3;146.3;31.2;5.6;46.2;44.3;39.8;40.0;33.0;32.9;5.2;146.5;26.2
3239;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2016;4.8;47.5;45.4;47.7;45.7;34.2;34.2;4.6;146.4;34.2;5.8;46.5;44.4;40.5;41.4;34.2;34.2;5.4;145.2;28.9
3240;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2017;4.9;47.7;46.5;47.6;46.5;35.0;35.0;4.7;156.6;33.9;6.0;46.9;45.5;40.1;41.3;35.0;35.0;5.6;155.9;28.0
3241;Self-employed;B-E Industry (no construction), energy;Equivalised income: 8th 10%-group;Male;2018;4.9;48.6;46.4;48.4;46.4;35.4;35.4;4.7;178.8;35.2;6.0;48.0;45.9;40.9;41.7;35.4;35.4;5.6;176.8;30.0
