ID;Geslacht;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
1144;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 2;2013/'14;18750;2470;16280;13.0
1145;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 2;2014/'15;18340;2310;16040;13.0
1146;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 2;2015/'16;17430;2170;15260;12.0
1147;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 2;2016/'17;16730;2040;14690;12.0
1148;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 2;2017/'18;17190;2050;15140;12.0
1149;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 2;2018/'19;17860;2300;15570;13.0
1150;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 2;2019/'20;18070;1770;16300;10.0
1151;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 2;2020/'21;19030;2040;16990;11.0
1152;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 2;2012/'13;2060;470;1590;23.0
1153;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 2;2013/'14;1640;340;1300;20.0
1154;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 2;2014/'15;1490;290;1190;20.0
1155;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 2;2015/'16;1470;260;1210;18.0
1156;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 2;2016/'17;1490;310;1180;21.0
1157;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 2;2017/'18;1570;340;1230;22.0
1158;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 2;2018/'19;1950;420;1540;21.0
1159;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 2;2019/'20;2100;420;1680;20.0
1160;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 2;2020/'21;1990;390;1600;20.0
1161;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 2;2012/'13;290;70;210;25.0
1162;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 2;2013/'14;310;60;250;20.0
1163;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 2;2014/'15;320;60;260;18.0
1164;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 2;2015/'16;210;50;160;22.0
1165;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 2;2016/'17;280;60;220;22.0
1166;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 2;2017/'18;230;50;180;21.0
1167;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 2;2018/'19;260;60;200;22.0
1168;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 2;2019/'20;230;50;190;19.0
1169;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 2;2020/'21;230;30;200;11.0
1170;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 3;2012/'13;15850;860;14990;5.0
1171;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 3;2013/'14;15940;810;15130;5.0
1172;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 3;2014/'15;15560;750;14810;5.0
1173;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 3;2015/'16;15900;680;15220;4.0
1174;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 3;2016/'17;15620;730;14890;5.0
1175;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 3;2017/'18;14650;750;13900;5.0
1176;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 3;2018/'19;12700;670;12030;5.0
1177;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 3;2019/'20;11100;560;10540;5.0
1178;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 3;2020/'21;10430;540;9890;5.0
1179;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 3;2012/'13;1330;100;1230;7.0
1180;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 3;2013/'14;1120;70;1060;6.0
1181;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 3;2014/'15;1040;60;980;6.0
1182;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 3;2015/'16;1090;60;1030;5.0
1183;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 3;2016/'17;1300;90;1210;7.0
1184;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 3;2017/'18;1470;100;1370;7.0
1185;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 3;2018/'19;1680;140;1540;8.0
1186;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 3;2019/'20;1740;120;1620;7.0
1187;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 3;2020/'21;1670;130;1540;8.0
1188;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 3;2012/'13;250;30;220;10.0
1189;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 3;2013/'14;240;20;210;10.0
1190;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 3;2014/'15;230;30;200;13.0
1191;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 3;2015/'16;210;20;190;9.0
1192;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 3;2016/'17;250;30;220;12.0
1193;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 3;2017/'18;230;40;190;16.0
1194;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 3;2018/'19;230;20;200;10.0
1195;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 3;2019/'20;200;20;180;11.0
1196;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 3;2020/'21;170;20;160;10.0
1197;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 4;2012/'13;29950;1550;28410;5.0
1198;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 4;2013/'14;30650;1530;29120;5.0
1199;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 4;2014/'15;32260;1570;30680;5.0
1200;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 4;2015/'16;33310;1610;31700;5.0
1201;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 4;2016/'17;35600;1770;33830;5.0
1202;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 4;2017/'18;37550;2040;35510;5.0
1203;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 4;2018/'19;40580;2250;38340;6.0
1204;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 4;2019/'20;43240;1940;41300;4.0
1205;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bol niveau 4;2020/'21;46950;2270;44680;5.0
1206;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 4;2012/'13;460;40;420;9.0
1207;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 4;2013/'14;380;30;350;8.0
1208;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 4;2014/'15;380;30;360;7.0
1209;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 4;2015/'16;410;30;390;6.0
1210;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 4;2016/'17;430;30;400;8.0
1211;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 4;2017/'18;570;50;520;8.0
1212;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 4;2018/'19;780;70;700;10.0
1213;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 4;2019/'20;930;70;860;7.0
1214;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Bbl niveau 4;2020/'21;960;60;900;7.0
1215;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 4;2012/'13;390;30;360;8.0
1216;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 4;2013/'14;410;60;350;14.0
1217;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 4;2014/'15;340;30;300;10.0
1218;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 4;2015/'16;290;40;250;14.0
1219;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 4;2016/'17;290;30;260;9.0
1220;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 4;2017/'18;340;30;300;10.0
1221;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 4;2018/'19;410;40;370;9.0
1222;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 4;2019/'20;440;30;410;8.0
1223;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Extranei niveau 4;2020/'21;480;40;440;7.0
1224;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Totaal vavo;2012/'13;3350;460;2900;14.0
1225;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Totaal vavo;2013/'14;3200;480;2720;15.0
1226;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Totaal vavo;2014/'15;3320;510;2810;15.0
1227;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Totaal vavo;2015/'16;3260;460;2810;14.0
1228;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Totaal vavo;2016/'17;3520;570;2950;16.0
1229;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Totaal vavo;2017/'18;3990;650;3340;16.0
1230;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Totaal vavo;2018/'19;4050;610;3430;15.0
1231;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Totaal vavo;2019/'20;4000;490;3510;12.0
1232;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Totaal vavo;2020/'21;2370;380;2000;16.0
1233;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2012/'13;360;110;250;30.0
1234;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2013/'14;360;130;230;35.0
1235;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2014/'15;340;120;230;34.0
1236;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2015/'16;360;90;270;25.0
1237;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2016/'17;480;150;340;31.0
1238;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2017/'18;680;180;510;26.0
1239;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2018/'19;520;130;390;25.0
1240;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2019/'20;470;110;360;24.0
1241;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2020/'21;300;60;240;21.0
1242;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2012/'13;240;30;200;14.0
1243;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2013/'14;300;50;250;17.0
1244;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2014/'15;300;30;270;11.0
1245;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2015/'16;240;30;210;13.0
1246;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2016/'17;260;40;220;14.0
1247;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2017/'18;320;50;270;15.0
1248;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2018/'19;330;40;290;12.0
1249;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2019/'20;340;40;300;13.0
1250;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2020/'21;160;30;130;19.0
1251;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2012/'13;2750;310;2440;11.0
1252;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2013/'14;2540;310;2240;12.0
1253;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2014/'15;2680;360;2320;13.0
1254;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2015/'16;2660;340;2320;13.0
1255;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2016/'17;2780;380;2400;14.0
1256;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2017/'18;2990;430;2560;14.0
1257;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2018/'19;3200;450;2750;14.0
1258;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2019/'20;3190;340;2850;11.0
1259;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2020/'21;1910;280;1630;15.0
1260;Mannen;Totaal;Totaal onderwijs;2012/'13;670950;18960;652000;3.0
1261;Mannen;Totaal;Totaal onderwijs;2013/'14;675730;17850;657890;3.0
1262;Mannen;Totaal;Totaal onderwijs;2014/'15;680840;17380;663460;3.0
1263;Mannen;Totaal;Totaal onderwijs;2015/'16;685490;17130;668360;2.0
1264;Mannen;Totaal;Totaal onderwijs;2016/'17;689610;17850;671760;3.0
1265;Mannen;Totaal;Totaal onderwijs;2017/'18;686920;19350;667570;3.0
1266;Mannen;Totaal;Totaal onderwijs;2018/'19;680580;20230;660350;3.0
1267;Mannen;Totaal;Totaal onderwijs;2019/'20;670730;17350;653380;3.0
1268;Mannen;Totaal;Totaal onderwijs;2020/'21;662610;18490;644120;3.0
1269;Mannen;Totaal;Totaal vmbo/havo/vwo;2012/'13;458650;2880;455770;1.0
1270;Mannen;Totaal;Totaal vmbo/havo/vwo;2013/'14;465200;2770;462430;1.0
1271;Mannen;Totaal;Totaal vmbo/havo/vwo;2014/'15;470710;2770;467940;1.0
1272;Mannen;Totaal;Totaal vmbo/havo/vwo;2015/'16;474820;2970;471850;1.0
1273;Mannen;Totaal;Totaal vmbo/havo/vwo;2016/'17;475200;3210;471990;1.0
1274;Mannen;Totaal;Totaal vmbo/havo/vwo;2017/'18;469680;3160;466520;1.0
1275;Mannen;Totaal;Totaal vmbo/havo/vwo;2018/'19;460490;2990;457510;1.0
1276;Mannen;Totaal;Totaal vmbo/havo/vwo;2019/'20;451200;2350;448850;1.0
1277;Mannen;Totaal;Totaal vmbo/havo/vwo;2020/'21;442550;2540;440010;1.0
1278;Mannen;Totaal;Leerjaar 1 en 2;2012/'13;200020;450;199560;0.0
1279;Mannen;Totaal;Leerjaar 1 en 2;2013/'14;202030;410;201620;0.0
1280;Mannen;Totaal;Leerjaar 1 en 2;2014/'15;202490;450;202040;0.0
1281;Mannen;Totaal;Leerjaar 1 en 2;2015/'16;202360;570;201790;0.0
1282;Mannen;Totaal;Leerjaar 1 en 2;2016/'17;201220;900;200320;0.0
1283;Mannen;Totaal;Leerjaar 1 en 2;2017/'18;195680;900;194790;0.0
1284;Mannen;Totaal;Leerjaar 1 en 2;2018/'19;189980;660;189320;0.0
1285;Mannen;Totaal;Leerjaar 1 en 2;2019/'20;186170;510;185660;0.0
1286;Mannen;Totaal;Leerjaar 1 en 2;2020/'21;183240;490;182750;0.0
1287;Mannen;Totaal;Vmbo 3-4 zonder diploma;2012/'13;59540;560;58990;1.0
1288;Mannen;Totaal;Vmbo 3-4 zonder diploma;2013/'14;60560;500;60050;1.0
1289;Mannen;Totaal;Vmbo 3-4 zonder diploma;2014/'15;61580;470;61110;1.0
1290;Mannen;Totaal;Vmbo 3-4 zonder diploma;2015/'16;61790;470;61310;1.0
1291;Mannen;Totaal;Vmbo 3-4 zonder diploma;2016/'17;61190;450;60740;1.0
1292;Mannen;Totaal;Vmbo 3-4 zonder diploma;2017/'18;60850;510;60340;1.0
1293;Mannen;Totaal;Vmbo 3-4 zonder diploma;2018/'19;59620;530;59090;1.0
1294;Mannen;Totaal;Vmbo 3-4 zonder diploma;2019/'20;54520;390;54130;1.0
1295;Mannen;Totaal;Vmbo 3-4 zonder diploma;2020/'21;52350;390;51960;1.0
1296;Mannen;Totaal;Vmbo 3-4 met diploma;2012/'13;46900;1060;45830;2.0
1297;Mannen;Totaal;Vmbo 3-4 met diploma;2013/'14;48820;1120;47700;2.0
1298;Mannen;Totaal;Vmbo 3-4 met diploma;2014/'15;50990;1130;49860;2.0
1299;Mannen;Totaal;Vmbo 3-4 met diploma;2015/'16;52620;1160;51460;2.0
1300;Mannen;Totaal;Vmbo 3-4 met diploma;2016/'17;52700;990;51710;2.0
1301;Mannen;Totaal;Vmbo 3-4 met diploma;2017/'18;51110;870;50240;2.0
1302;Mannen;Totaal;Vmbo 3-4 met diploma;2018/'19;50200;880;49320;2.0
1303;Mannen;Totaal;Vmbo 3-4 met diploma;2019/'20;51420;790;50630;2.0
1304;Mannen;Totaal;Vmbo 3-4 met diploma;2020/'21;47760;760;47000;2.0
1305;Mannen;Totaal;Havo 3-5/vwo 3-6;2012/'13;152190;810;151380;1.0
1306;Mannen;Totaal;Havo 3-5/vwo 3-6;2013/'14;153800;740;153060;0.0
1307;Mannen;Totaal;Havo 3-5/vwo 3-6;2014/'15;155650;720;154930;0.0
1308;Mannen;Totaal;Havo 3-5/vwo 3-6;2015/'16;158060;770;157290;0.0
1309;Mannen;Totaal;Havo 3-5/vwo 3-6;2016/'17;160090;880;159210;1.0
1310;Mannen;Totaal;Havo 3-5/vwo 3-6;2017/'18;162040;890;161160;1.0
1311;Mannen;Totaal;Havo 3-5/vwo 3-6;2018/'19;160690;910;159770;1.0
1312;Mannen;Totaal;Havo 3-5/vwo 3-6;2019/'20;159090;660;158430;0.0
1313;Mannen;Totaal;Havo 3-5/vwo 3-6;2020/'21;159200;900;158290;1.0
1314;Mannen;Totaal;Totaal mbo (incl. extranei);2012/'13;205740;15100;190640;7.0
1315;Mannen;Totaal;Totaal mbo (incl. extranei);2013/'14;204400;14080;190330;7.0
1316;Mannen;Totaal;Totaal mbo (incl. extranei);2014/'15;203650;13570;190080;7.0
1317;Mannen;Totaal;Totaal mbo (incl. extranei);2015/'16;204000;13050;190950;6.0
1318;Mannen;Totaal;Totaal mbo (incl. extranei);2016/'17;207540;13490;194050;6.0
1319;Mannen;Totaal;Totaal mbo (incl. extranei);2017/'18;210050;14960;195090;7.0
1320;Mannen;Totaal;Totaal mbo (incl. extranei);2018/'19;213200;16090;197110;8.0
1321;Mannen;Totaal;Totaal mbo (incl. extranei);2019/'20;212850;14000;198850;7.0
1322;Mannen;Totaal;Totaal mbo (incl. extranei);2020/'21;215620;15140;200490;7.0
1323;Mannen;Totaal;Entreeopleiding (incl. extranei);2012/'13;7440;2700;4740;36.0
1324;Mannen;Totaal;Entreeopleiding (incl. extranei);2013/'14;7030;2760;4270;39.0
1325;Mannen;Totaal;Entreeopleiding (incl. extranei);2014/'15;6190;2460;3720;40.0
1326;Mannen;Totaal;Entreeopleiding (incl. extranei);2015/'16;5790;2220;3580;38.0
1327;Mannen;Totaal;Entreeopleiding (incl. extranei);2016/'17;6020;2130;3900;35.0
1328;Mannen;Totaal;Entreeopleiding (incl. extranei);2017/'18;7020;2250;4760;32.0
1329;Mannen;Totaal;Entreeopleiding (incl. extranei);2018/'19;7710;2500;5210;32.0
1330;Mannen;Totaal;Entreeopleiding (incl. extranei);2019/'20;7830;2250;5580;29.0
1331;Mannen;Totaal;Entreeopleiding (incl. extranei);2020/'21;7530;2340;5180;31.0
1332;Mannen;Totaal;Entreeopl zonder diploma (incl.extranei);2012/'13;3210;1410;1790;44.0
1333;Mannen;Totaal;Entreeopl zonder diploma (incl.extranei);2013/'14;2800;1330;1470;47.0
1334;Mannen;Totaal;Entreeopl zonder diploma (incl.extranei);2014/'15;2400;1230;1170;51.0
1335;Mannen;Totaal;Entreeopl zonder diploma (incl.extranei);2015/'16;2160;1090;1070;51.0
1336;Mannen;Totaal;Entreeopl zonder diploma (incl.extranei);2016/'17;2200;1090;1110;49.0
1337;Mannen;Totaal;Entreeopl zonder diploma (incl.extranei);2017/'18;2730;1260;1470;46.0
1338;Mannen;Totaal;Entreeopl zonder diploma (incl.extranei);2018/'19;3020;1350;1670;45.0
1339;Mannen;Totaal;Entreeopl zonder diploma (incl.extranei);2019/'20;3070;1170;1900;38.0
1340;Mannen;Totaal;Entreeopl zonder diploma (incl.extranei);2020/'21;2890;1220;1680;42.0
1341;Mannen;Totaal;Entreeopl. met diploma (incl.extranei);2012/'13;4230;1290;2950;30.0
1342;Mannen;Totaal;Entreeopl. met diploma (incl.extranei);2013/'14;4240;1430;2800;34.0
1343;Mannen;Totaal;Entreeopl. met diploma (incl.extranei);2014/'15;3790;1240;2550;33.0
1344;Mannen;Totaal;Entreeopl. met diploma (incl.extranei);2015/'16;3640;1120;2510;31.0
1345;Mannen;Totaal;Entreeopl. met diploma (incl.extranei);2016/'17;3830;1040;2780;27.0
1346;Mannen;Totaal;Entreeopl. met diploma (incl.extranei);2017/'18;4290;990;3290;23.0
1347;Mannen;Totaal;Entreeopl. met diploma (incl.extranei);2018/'19;4690;1150;3540;25.0
1348;Mannen;Totaal;Entreeopl. met diploma (incl.extranei);2019/'20;4760;1080;3670;23.0
1349;Mannen;Totaal;Entreeopl. met diploma (incl.extranei);2020/'21;4630;1130;3510;24.0
1350;Mannen;Totaal;Niveau 2 (inclusief extranei);2012/'13;56810;6820;49980;12.0
1351;Mannen;Totaal;Niveau 2 (inclusief extranei);2013/'14;53630;5870;47770;11.0
1352;Mannen;Totaal;Niveau 2 (inclusief extranei);2014/'15;50860;5460;45410;11.0
1353;Mannen;Totaal;Niveau 2 (inclusief extranei);2015/'16;47880;5140;42740;11.0
1354;Mannen;Totaal;Niveau 2 (inclusief extranei);2016/'17;45080;5030;40050;11.0
1355;Mannen;Totaal;Niveau 2 (inclusief extranei);2017/'18;44080;5460;38630;12.0
1356;Mannen;Totaal;Niveau 2 (inclusief extranei);2018/'19;44030;5760;38270;13.0
1357;Mannen;Totaal;Niveau 2 (inclusief extranei);2019/'20;43240;4920;38320;11.0
1358;Mannen;Totaal;Niveau 2 (inclusief extranei);2020/'21;44190;5310;38880;12.0
